date,오늘주식시세
2020-09-11,31.00812
2020-09-12,3.96559
2020-09-13,2.00668
2020-09-14,30.45867
2020-09-15,30.86478
2020-09-16,34.99761
2020-09-17,34.16149
2020-09-18,33.70759
2020-09-19,4.56282
2020-09-20,2.29335
2020-09-21,31.34257
2020-09-22,40.01433
2020-09-23,38.58098
2020-09-24,42.30769
2020-09-25,35.40372
2020-09-26,4.58671
2020-09-27,1.7439
2020-09-28,27.40086
2020-09-29,24.77305
2020-09-30,3.87004
2020-10-01,3.15336
2020-10-02,3.55948
2020-10-03,3.36837
2020-10-04,2.24558
2020-10-05,27.28141
2020-10-06,28.21309
2020-10-07,28.71476
2020-10-08,26.34973
2020-10-09,6.64118
2020-10-10,2.89058
2020-10-11,1.95891
2020-10-12,25.80028
2020-10-13,29.81366
2020-10-14,28.81032
2020-10-15,31.39034
2020-10-16,30.43478
2020-10-17,4.37171
2020-10-18,2.07835
2020-10-19,29.7181
2020-10-20,29.57477
2020-10-21,30.67367
2020-10-22,31.74868
2020-10-23,29.02532
2020-10-24,4.1806
2020-10-25,2.10224
2020-10-26,33.13425
2020-10-27,32.68036
2020-10-28,29.5031
2020-10-29,36.7654
2020-10-30,34.59149
2020-10-31,4.94505
2020-11-01,2.15002
2020-11-02,30.172
2020-11-03,29.09698
2020-11-04,32.29813
2020-11-05,32.75203
2020-11-06,35.06927
2020-11-07,5.11227
2020-11-08,2.74725
2020-11-09,32.75203
2020-11-10,36.69374
2020-11-11,37.88819
2020-11-12,36.66985
2020-11-13,34.51982
2020-11-14,5.35117
2020-11-15,2.55613
2020-11-16,36.5504
2020-11-17,37.91208
2020-11-18,37.6493
2020-11-19,35.76206
2020-11-20,34.92594
2020-11-21,5.75728
2020-11-22,3.24892
2020-11-23,35.0215
2020-11-24,39.15432
2020-11-25,43.26325
2020-11-26,37.84042
2020-11-27,33.54037
2020-11-28,5.08838
2020-11-29,2.96225
2020-11-30,37.50597
2020-12-01,35.4515
2020-12-02,36.07262
2020-12-03,60.53511
2020-12-04,35.85762
2020-12-05,4.70616
2020-12-06,2.50836
2020-12-07,36.47873
2020-12-08,40.06211
2020-12-09,35.80984
2020-12-10,39.44099
2020-12-11,36.50262
2020-12-12,5.82895
2020-12-13,2.91447
2020-12-14,38.70043
2020-12-15,36.88485
2020-12-16,34.99761
2020-12-17,36.04873
2020-12-18,35.83373
2020-12-19,4.87338
2020-12-20,2.69947
2020-12-21,35.78595
2020-12-22,41.66268
2020-12-23,39.27376
2020-12-24,36.98041
2020-12-25,5.35117
2020-12-26,3.10559
2020-12-27,1.67224
2020-12-28,35.54706
2020-12-29,36.5504
2020-12-30,39.03487
2020-12-31,14.33349
2021-01-01,3.10559
2021-01-02,2.24558
2021-01-03,1.5289
2021-01-04,41.49546
2021-01-05,43.45437
2021-01-06,49.59388
2021-01-07,46.77496
2021-01-08,52.12613
2021-01-09,6.8084
2021-01-10,3.67892
2021-01-11,60.98901
2021-01-12,69.92355
2021-01-13,61.80124
2021-01-14,60.91734
2021-01-15,67.43908
2021-01-16,8.02675
2021-01-17,3.79837
2021-01-18,71.71524
2021-01-19,68.99187
2021-01-20,64.97849
2021-01-21,55.2795
2021-01-22,55.18394
2021-01-23,7.93119
2021-01-24,3.77448
2021-01-25,52.4128
2021-01-26,64.40516
2021-01-27,59.81844
2021-01-28,69.92355
2021-01-29,76.75585
2021-01-30,9.60344
2021-01-31,4.77783
2021-02-01,68.96798
2021-02-02,63.87959
2021-02-03,60.53511
2021-02-04,57.74008
2021-02-05,57.40563
2021-02-06,7.11896
2021-02-07,3.7267
2021-02-08,55.20783
2021-02-09,49.68944
2021-02-10,47.10941
2021-02-11,5.99617
2021-02-12,3.96559
2021-02-13,3.2967
2021-02-14,2.98614
2021-02-15,47.51552
2021-02-16,47.87386
2021-02-17,52.43669
2021-02-18,51.40946
2021-02-19,54.77783
2021-02-20,7.23841
2021-02-21,4.20449
2021-02-22,50.76445
2021-02-23,53.41614
2021-02-24,60.129
2021-02-25,59.79455
2021-02-26,66.34018
2021-02-27,10.27233
2021-02-28,4.30004
2021-03-01,7.33397
2021-03-02,55.08838
2021-03-03,52.31724
2021-03-04,52.1978
2021-03-05,53.41614
2021-03-06,6.78451
2021-03-07,3.10559
2021-03-08,52.26946
2021-03-09,55.73339
2021-03-10,56.90396
2021-03-11,56.40229
2021-03-12,50.88389
2021-03-13,7.11896
2021-03-14,3.39225
2021-03-15,45.81939
2021-03-16,46.87052
2021-03-17,44.83994
2021-03-18,45.22216
2021-03-19,44.79216
2021-03-20,5.99617
2021-03-21,2.67558
2021-03-22,44.81605
2021-03-23,43.02436
2021-03-24,44.95938
2021-03-25,44.24271
2021-03-26,41.6149
2021-03-27,5.13616
2021-03-28,3.01003
2021-03-29,38.81987
2021-03-30,37.76875
2021-03-31,37.05207
2021-04-01,38.93932
2021-04-02,39.70377
2021-04-03,4.92116
2021-04-04,2.91447
2021-04-05,36.86096
2021-04-06,36.21595
2021-04-07,39.27376
2021-04-08,33.30148
2021-04-09,34.7826
2021-04-10,4.70616
2021-04-11,2.24558
2021-04-12,35.37983
2021-04-13,34.25704
2021-04-14,36.1204
2021-04-15,33.37314
2021-04-16,33.77926
2021-04-17,4.32393
2021-04-18,2.46058
2021-04-19,34.63927
2021-04-20,35.59483
2021-04-21,43.3827
2021-04-22,36.09651
2021-04-23,35.54706
2021-04-24,5.01672
2021-04-25,2.12613
2021-04-26,32.51313
2021-04-27,33.49259
2021-04-28,33.37314
2021-04-29,37.62541
2021-04-30,34.20926
2021-05-01,4.25226
2021-05-02,2.17391
2021-05-03,33.39703
2021-05-04,35.47539
2021-05-05,7.4773
2021-05-06,31.93979
2021-05-07,29.93311
2021-05-08,4.6106
2021-05-09,2.07835
2021-05-10,31.79646
2021-05-11,38.17486
2021-05-12,41.35212
2021-05-13,41.87768
2021-05-14,38.50931
2021-05-15,4.32393
2021-05-16,2.43669
2021-05-17,38.38987
2021-05-18,32.91925
2021-05-19,7.23841
2021-05-20,34.80649
2021-05-21,32.91925
2021-05-22,4.51505
2021-05-23,2.07835
2021-05-24,32.99092
2021-05-25,32.10702
2021-05-26,31.89202
2021-05-27,34.28093
2021-05-28,30.72145
2021-05-29,4.03726
2021-05-30,1.93502
2021-05-31,30.57811
2021-06-01,31.50979
2021-06-02,32.34591
2021-06-03,33.61204
2021-06-04,31.00812
2021-06-05,4.32393
2021-06-06,1.79168
2021-06-07,32.32202
2021-06-08,31.17534
2021-06-09,32.70425
2021-06-10,33.2537
2021-06-11,30.19589
2021-06-12,4.63449
2021-06-13,2.29335
2021-06-14,27.20974
2021-06-15,30.55422
2021-06-16,31.60535
2021-06-17,33.94648
2021-06-18,30.26755
2021-06-19,3.98948
2021-06-20,2.15002
2021-06-21,32.60869
2021-06-22,30.05255
2021-06-23,31.46201
2021-06-24,31.96368
2021-06-25,32.75203
2021-06-26,4.63449
2021-06-27,1.95891
2021-06-28,29.04921
2021-06-29,31.24701
2021-06-30,31.03201
2021-07-01,27.23363
2021-07-02,27.49641
2021-07-03,3.46392
2021-07-04,1.93502
2021-07-05,26.92307
2021-07-06,25.1075
2021-07-07,27.87864
2021-07-08,33.06258
2021-07-09,33.87482
2021-07-10,4.96894
2021-07-11,1.86335
2021-07-12,28.47587
2021-07-13,27.63975
2021-07-14,26.61251
2021-07-15,27.66364
2021-07-16,29.98088
2021-07-17,3.27281
2021-07-18,1.86335
2021-07-19,29.83755
2021-07-20,27.28141
2021-07-21,28.49976
2021-07-22,27.13807
2021-07-23,26.58862
2021-07-24,3.2967
2021-07-25,1.57668
2021-07-26,24.8686
2021-07-27,24.94027
2021-07-28,24.70138
2021-07-29,22.79025
2021-07-30,24.70138
2021-07-31,3.03392
2021-08-01,1.3139
2021-08-02,22.6708
2021-08-03,23.50692
2021-08-04,24.72527
2021-08-05,25.03583
2021-08-06,23.91304
2021-08-07,3.39225
2021-08-08,1.05112
2021-08-09,22.71858
2021-08-10,25.58528
2021-08-11,26.82752
2021-08-12,27.61586
2021-08-13,31.10367
2021-08-14,3.24892
2021-08-15,2.00668
2021-08-16,9.14954
2021-08-17,27.97419
2021-08-18,25.58528
2021-08-19,30.43478
2021-08-20,30.91256
2021-08-21,3.12947
2021-08-22,1.76779
2021-08-23,26.32584
2021-08-24,28.45198
2021-08-25,29.74199
2021-08-26,28.85809
2021-08-27,25.87195
2021-08-28,3.67892
2021-08-29,1.67224
2021-08-30,24.91638
2021-08-31,27.37697
2021-09-01,26.82752
2021-09-02,26.80363
2021-09-03,24.34304
2021-09-04,3.03392
2021-09-05,1.72001
2021-09-06,25.99139
2021-09-07,27.95031
2021-09-08,27.59197
2021-09-09,27.68752
2021-09-10,25.37028
2021-09-11,3.03392
2021-09-12,1.79168
2021-09-13,23.45914
2021-09-14,24.36693
2021-09-15,21.64357
2021-09-16,22.95747
2021-09-17,21.69135
2021-09-18,3.0817
2021-09-19,1.14667
2021-09-20,2.1978
2021-09-21,3.0817
2021-09-22,3.94171
2021-09-23,25.51361
2021-09-24,23.62637
2021-09-25,3.67892
2021-09-26,1.64835
2021-09-27,20.21022
2021-09-28,25.1075
2021-09-29,29.40754
2021-09-30,24.0086
2021-10-01,27.25752
2021-10-02,2.8428
2021-10-03,1.81557
2021-10-04,8.55231
2021-10-05,28.97754
2021-10-06,30.26755
2021-10-07,29.93311
2021-10-08,27.47252
2021-10-09,3.32059
2021-10-10,1.95891
2021-10-11,5.87673
2021-10-12,26.37362
2021-10-13,22.81414
2021-10-14,25.27472
2021-10-15,23.05303
2021-10-16,2.8428
2021-10-17,1.36168
2021-10-18,20.71189
2021-10-19,20.56856
2021-10-20,20.73578
2021-10-21,20.49689
2021-10-22,19.56521
2021-10-23,2.60391
2021-10-24,1.21834
2021-10-25,21.93024
2021-10-26,20.61634
2021-10-27,20.28189
2021-10-28,21.90635
2021-10-29,21.95413
2021-10-30,3.22503
2021-10-31,1.38557
2021-11-01,20.258
2021-11-02,20.85523
2021-11-03,22.14524
2021-11-04,23.50692
2021-11-05,20.66411
2021-11-06,2.72336
2021-11-07,1.3139
2021-11-08,20.49689
2021-11-09,21.18967
2021-11-10,19.18299
2021-11-11,21.07023
2021-11-12,18.87243
2021-11-13,3.03392
2021-11-14,1.40946
2021-11-15,18.56187
2021-11-16,19.92355
2021-11-17,20.75967
2021-11-18,25.27472
2021-11-19,17.20019
2021-11-20,2.67558
2021-11-21,1.60057
2021-11-22,18.17964
2021-11-23,19.11132
2021-11-24,18.58576
2021-11-25,18.0602
2021-11-26,16.98518
2021-11-27,3.32059
2021-11-28,1.57668
2021-11-29,20.78356
2021-11-30,23.14859
2021-12-01,22.79025
2021-12-02,20.71189
2021-12-03,18.20353
2021-12-04,3.75059
2021-12-05,1.93502
2021-12-06,18.37075
2021-12-07,20.64022
2021-12-08,19.87577
2021-12-09,18.60965
2021-12-10,18.17964
2021-12-11,2.91447
2021-12-12,1.19445
2021-12-13,17.41519
2021-12-14,15.71906
2021-12-15,17.6063
2021-12-16,16.65074
2021-12-17,15.4085
2021-12-18,2.69947
2021-12-19,1.0989
2021-12-20,16.91352
2021-12-21,17.10463
2021-12-22,16.34018
2021-12-23,16.77018
2021-12-24,15.28905
2021-12-25,2.4128
2021-12-26,1.14667
2021-12-27,15.64739
2021-12-28,15.88628
2021-12-29,14.71571
2021-12-30,15.59961
2021-12-31,13.59292
2022-01-01,1.24223
2022-01-02,0.81223
2022-01-03,20.258
2022-01-04,15.4085
2022-01-05,16.93741
2022-01-06,18.72909
2022-01-07,17.86908
2022-01-08,2.89058
2022-01-09,1.3139
2022-01-10,16.36407
2022-01-11,15.33683
2022-01-12,16.57907
2022-01-13,16.67462
2022-01-14,16.41184
2022-01-15,2.58002
2022-01-16,1.19445
2022-01-17,14.3096
2022-01-18,16.31629
2022-01-19,17.58241
2022-01-20,16.96129
2022-01-21,16.48351
2022-01-22,3.03392
2022-01-23,1.0989
2022-01-24,17.51075
2022-01-25,22.40802
2022-01-26,22.0258
2022-01-27,25.48972
2022-01-28,24.84472
2022-01-29,3.36837
2022-01-30,1.60057
2022-01-31,1.45723
2022-02-01,2.26946
2022-02-02,2.89058
2022-02-03,21.30912
2022-02-04,19.82799
2022-02-05,3.79837
2022-02-06,1.29001
2022-02-07,18.17964
2022-02-08,19.20688
2022-02-09,20.83134
2022-02-10,19.32632
2022-02-11,18.60965
2022-02-12,3.32059
2022-02-13,1.19445
2022-02-14,18.0602
2022-02-15,19.08743
2022-02-16,19.61299
2022-02-17,21.64357
2022-02-18,19.87577
2022-02-19,2.8428
2022-02-20,1.43334
2022-02-21,17.63019
2022-02-22,19.30243
2022-02-23,21.11801
2022-02-24,24.8686
2022-02-25,23.7697
2022-02-26,4.01337
2022-02-27,1.69612
2022-02-28,19.35021
2022-03-01,5.7095
2022-03-02,21.02245
2022-03-03,19.56521
2022-03-04,23.62637
2022-03-05,3.79837
2022-03-06,1.86335
2022-03-07,20.56856
2022-03-08,20.043
2022-03-09,5.4945
2022-03-10,19.03965
2022-03-11,17.36741
2022-03-12,2.89058
2022-03-13,1.76779
2022-03-14,17.31963
2022-03-15,18.82465
2022-03-16,18.94409
2022-03-17,19.92355
2022-03-18,18.56187
2022-03-19,2.93836
2022-03-20,1.14667
2022-03-21,16.34018
2022-03-22,15.93406
2022-03-23,16.24462
2022-03-24,17.10463
2022-03-25,16.53129
2022-03-26,2.58002
2022-03-27,0.97945
2022-03-28,15.98184
2022-03-29,15.02627
2022-03-30,15.43239
2022-03-31,15.76684
2022-04-01,15.28905
2022-04-02,2.77114
2022-04-03,1.24223
2022-04-04,14.47682
2022-04-05,14.28571
2022-04-06,15.74295
2022-04-07,17.31963
2022-04-08,16.34018
2022-04-09,2.38891
2022-04-10,1.17056
2022-04-11,15.43239
2022-04-12,15.69517
2022-04-13,16.98518
2022-04-14,17.91686
2022-04-15,16.26851
2022-04-16,2.6278
2022-04-17,1.29001
2022-04-18,15.8385
2022-04-19,15.64739
2022-04-20,16.55518
2022-04-21,16.57907
2022-04-22,16.10129
2022-04-23,2.26946
2022-04-24,1.29001
2022-04-25,17.22408
2022-04-26,16.84185
2022-04-27,19.87577
2022-04-28,18.37075
2022-04-29,16.96129
2022-04-30,3.05781
2022-05-01,1.50501
2022-05-02,16.69851
2022-05-03,16.14906
2022-05-04,16.41184
2022-05-05,5.23172
2022-05-06,16.77018
2022-05-07,3.27281
2022-05-08,1.48112
2022-05-09,17.08074
2022-05-10,18.60965
2022-05-11,18.0602
2022-05-12,20.71189
2022-05-13,20.99856
2022-05-14,3.34448
2022-05-15,1.64835
2022-05-16,17.63019
2022-05-17,16.19684
2022-05-18,17.12852
2022-05-19,18.82465
2022-05-20,17.12852
2022-05-21,2.86669
2022-05-22,1.02723
2022-05-23,16.45962
2022-05-24,17.65408
2022-05-25,15.76684
2022-05-26,15.88628
2022-05-27,14.42904
2022-05-28,2.46058
2022-05-29,1.40946
2022-05-30,15.14572
2022-05-31,16.22073
2022-06-01,6.28284
2022-06-02,14.7396
2022-06-03,13.16292
2022-06-04,2.58002
2022-06-05,1.14667
2022-06-06,2.38891
2022-06-07,14.85905
2022-06-08,13.83182
2022-06-09,13.8557
2022-06-10,14.50071
2022-06-11,2.89058
2022-06-12,1.00334
2022-06-13,20.473
2022-06-14,20.92689
2022-06-15,20.99856
2022-06-16,20.73578
2022-06-17,19.35021
2022-06-18,3.44003
2022-06-19,1.17056
2022-06-20,18.34687
2022-06-21,19.54132
2022-06-22,21.09412
2022-06-23,22.09746
2022-06-24,20.59245
2022-06-25,3.15336
2022-06-26,1.3139
2022-06-27,18.46631
2022-06-28,18.2752
2022-06-29,17.67797
2022-06-30,17.27185
2022-07-01,18.03631
2022-07-02,2.60391
2022-07-03,1.48112
2022-07-04,17.74964
2022-07-05,18.15575
2022-07-06,20.54467
2022-07-07,19.89966
2022-07-08,17.86908
2022-07-09,2.8428
2022-07-10,1.14667
2022-07-11,16.10129
2022-07-12,17.53463
2022-07-13,17.79741
2022-07-14,19.1591
2022-07-15,17.48686
2022-07-16,2.53225
2022-07-17,1.21834
2022-07-18,16.77018
2022-07-19,17.51075
2022-07-20,16.93741
2022-07-21,17.46297
2022-07-22,17.1763
2022-07-23,2.4128
2022-07-24,1.50501
2022-07-25,15.88628
2022-07-26,15.28905
2022-07-27,15.16961
2022-07-28,16.62685
2022-07-29,16.74629
2022-07-30,2.86669
2022-07-31,1.3139
2022-08-01,15.14572
2022-08-02,14.83516
2022-08-03,15.69517
2022-08-04,16.02962
2022-08-05,14.81127
2022-08-06,2.96225
2022-08-07,1.24223
2022-08-08,12.47013
2022-08-09,15.16961
2022-08-10,14.90683
2022-08-11,15.71906
2022-08-12,15.05016
2022-08-13,2.4128
2022-08-14,1.14667
2022-08-15,2.8428
2022-08-16,14.50071
2022-08-17,13.23459
2022-08-18,12.87625
2022-08-19,14.28571
2022-08-20,2.81892
2022-08-21,1.07501
2022-08-22,13.78404
2022-08-23,12.85236
2022-08-24,14.50071
2022-08-25,13.87959
2022-08-26,13.09125
2022-08-27,2.65169
2022-08-28,1.02723
2022-08-29,15.55183
2022-08-30,13.95126
2022-08-31,13.25848
2022-09-01,13.73626
2022-09-02,13.18681
2022-09-03,2.58002
2022-09-04,0.90778
2022-09-05,11.77735
2022-09-06,11.34734
2022-09-07,14.26182
2022-09-08,11.89679
2022-09-09,2.69947
2022-09-10,1.62446
2022-09-11,1.5289
2022-09-12,1.98279
2022-09-13,14.04682
2022-09-14,15.14572
2022-09-15,13.2107
2022-09-16,12.63736
2022-09-17,2.26946
2022-09-18,0.88389
2022-09-19,12.94792
2022-09-20,12.5418
2022-09-21,12.04013
2022-09-22,14.59627
2022-09-23,14.16626
2022-09-24,2.46058
2022-09-25,1.45723
2022-09-26,17.1763
2022-09-27,17.79741
2022-09-28,18.75298
2022-09-29,18.53798
2022-09-30,16.43573
2022-10-01,2.38891
2022-10-02,0.95556
2022-10-03,2.74725
2022-10-04,14.47682
2022-10-05,14.57238
2022-10-06,14.23793
2022-10-07,13.16292
2022-10-08,2.1978
2022-10-09,0.76445
2022-10-10,2.15002
2022-10-11,15.05016
2022-10-12,14.95461
2022-10-13,14.16626
2022-10-14,14.3096
2022-10-15,2.77114
2022-10-16,1.57668
2022-10-17,14.78738
2022-10-18,15.74295
2022-10-19,14.78738
2022-10-20,14.33349
2022-10-21,13.2107
2022-10-22,2.22169
2022-10-23,0.78834
2022-10-24,12.78069
2022-10-25,13.11514
2022-10-26,12.99569
2022-10-27,13.76015
2022-10-28,13.49737
2022-10-29,2.60391
2022-10-30,0.88389
2022-10-31,12.5418
2022-11-01,14.26182
2022-11-02,13.80793
2022-11-03,14.7396
2022-11-04,12.82847
2022-11-05,1.95891
2022-11-06,0.93167
2022-11-07,12.80458
2022-11-08,14.0946
2022-11-09,15.95795
2022-11-10,15.00238
2022-11-11,18.7052
2022-11-12,3.24892
2022-11-13,1.12279
2022-11-14,15.1935
2022-11-15,14.7396
2022-11-16,15.81462
2022-11-17,17.63019
2022-11-18,13.35403
2022-11-19,1.88724
2022-11-20,1.02723
2022-11-21,11.68179
2022-11-22,11.27568
2022-11-23,10.65456
2022-11-24,12.18346
2022-11-25,11.0129
2022-11-26,1.62446
2022-11-27,1.19445
2022-11-28,10.84567
2022-11-29,10.29622
2022-11-30,11.39512
2022-12-01,11.46679
2022-12-02,10.63067
2022-12-03,1.88724
2022-12-04,0.69278
2022-12-05,9.57955
2022-12-06,10.00955
2022-12-07,10.89345
2022-12-08,9.60344
2022-12-09,9.91399
2022-12-10,1.38557
2022-12-11,0.78834
2022-12-12,10.24844
2022-12-13,10.75011
2022-12-14,9.98566
2022-12-15,9.72288
2022-12-16,10.91734
2022-12-17,1.76779
2022-12-18,0.76445
2022-12-19,9.26899
2022-12-20,9.8901
2022-12-21,10.344
2022-12-22,10.60678
2022-12-23,11.61012
2022-12-24,2.05446
2022-12-25,0.59722
2022-12-26,10.51122
2022-12-27,10.72623
2022-12-28,12.42236
2022-12-29,11.99235
2022-12-30,23.69804
2022-12-31,1.79168
2023-01-01,0.57333
2023-01-02,13.90348
2023-01-03,12.18346
2023-01-04,11.8729
2023-01-05,11.8729
2023-01-06,10.75011
2023-01-07,1.88724
2023-01-08,0.93167
2023-01-09,12.06402
2023-01-10,12.04013
2023-01-11,12.66125
2023-01-12,12.47013
2023-01-13,11.06067
2023-01-14,2.03057
2023-01-15,0.93167
2023-01-16,10.58289
2023-01-17,11.89679
2023-01-18,10.96512
2023-01-19,10.36789
2023-01-20,8.98232
2023-01-21,1.43334
2023-01-22,0.71667
2023-01-23,1.36168
2023-01-24,1.83946
2023-01-25,11.06067
2023-01-26,12.37458
2023-01-27,13.40181
2023-01-28,1.98279
2023-01-29,1.26612
2023-01-30,13.2107
2023-01-31,11.51457
2023-02-01,12.66125
2023-02-02,13.92737
2023-02-03,13.16292
2023-02-04,2.00668
2023-02-05,0.97945
2023-02-06,13.47348
2023-02-07,13.95126
2023-02-08,13.4257
2023-02-09,13.66459
2023-02-10,12.94792
2023-02-11,1.83946
2023-02-12,1.07501
2023-02-13,12.30291
2023-02-14,12.1118
2023-02-15,13.90348
2023-02-16,13.2107
2023-02-17,12.78069
2023-02-18,2.15002
2023-02-19,1.12279
2023-02-20,11.41901
2023-02-21,12.56569
2023-02-22,13.90348
2023-02-23,12.58958
2023-02-24,12.97181
2023-02-25,2.05446
2023-02-26,0.93167
2023-02-27,12.49402
2023-02-28,12.47013
2023-03-01,4.32393
2023-03-02,12.99569
2023-03-03,12.35069
2023-03-04,1.95891
2023-03-05,0.83612
2023-03-06,11.72957
2023-03-07,12.92403
2023-03-08,13.2107
2023-03-09,13.87959
2023-03-10,13.8557
2023-03-11,2.05446
2023-03-12,1.26612
2023-03-13,14.83516
2023-03-14,18.08408
2023-03-15,15.74295
2023-03-16,14.90683
2023-03-17,13.16292
2023-03-18,2.46058
2023-03-19,0.69278
2023-03-20,14.26182
2023-03-21,13.11514
2023-03-22,12.25513
2023-03-23,14.50071
2023-03-24,13.30625
2023-03-25,1.83946
2023-03-26,0.97945
2023-03-27,12.85236
2023-03-28,12.61347
2023-03-29,12.39847
2023-03-30,12.47013
2023-03-31,12.94792
2023-04-01,2.77114
2023-04-02,1.29001
2023-04-03,13.01958
2023-04-04,13.23459
2023-04-05,13.40181
2023-04-06,13.54515
2023-04-07,13.97515
2023-04-08,2.15002
2023-04-09,0.71667
2023-04-10,12.25513
2023-04-11,13.87959
2023-04-12,13.49737
2023-04-13,13.30625
2023-04-14,13.16292
2023-04-15,2.74725
2023-04-16,1.29001
2023-04-17,12.94792
2023-04-18,12.78069
2023-04-19,13.68848
2023-04-20,13.83182
2023-04-21,13.33014
2023-04-22,2.05446
2023-04-23,1.62446
2023-04-24,13.37792
2023-04-25,15.95795
2023-04-26,16.05351
2023-04-27,14.62016
2023-04-28,13.8557
2023-04-29,2.48447
2023-04-30,1.21834
2023-05-01,12.25513
2023-05-02,12.37458
2023-05-03,12.1118
2023-05-04,11.99235
2023-05-05,3.17725
2023-05-06,2.29335
2023-05-07,0.97945
2023-05-08,9.96177
2023-05-09,11.29956
2023-05-10,10.65456
2023-05-11,10.58289
2023-05-12,9.50788
2023-05-13,1.88724
2023-05-14,1.02723
2023-05-15,10.00955
2023-05-16,9.91399
2023-05-17,10.58289
2023-05-18,11.20401
2023-05-19,11.29956
2023-05-20,2.05446
2023-05-21,1.02723
2023-05-22,11.89679
2023-05-23,12.30291
2023-05-24,12.18346
2023-05-25,12.70903
2023-05-26,11.4429
2023-05-27,2.12613
2023-05-28,1.17056
2023-05-29,5.42283
