date,동진쎄미켐주가
2020-08-13,31.96284
2020-08-14,32.33995
2020-08-15,2.80077
2020-08-16,2.28108
2020-08-17,4.03329
2020-08-18,31.96743
2020-08-19,40.23178
2020-08-20,32.88723
2020-08-21,42.23233
2020-08-22,4.93469
2020-08-23,4.54838
2020-08-24,37.23785
2020-08-25,33.97718
2020-08-26,48.88245
2020-08-27,38.06107
2020-08-28,31.58112
2020-08-29,3.28826
2020-08-30,3.45382
2020-08-31,30.89128
2020-09-01,25.4323
2020-09-02,28.9873
2020-09-03,30.84988
2020-09-04,26.37049
2020-09-05,3.07671
2020-09-06,3.02152
2020-09-07,27.33167
2020-09-08,26.60504
2020-09-09,22.80169
2020-09-10,23.14201
2020-09-11,19.64679
2020-09-12,3.21467
2020-09-13,3.04451
2020-09-14,25.51968
2020-09-15,35.02575
2020-09-16,28.40323
2020-09-17,25.28053
2020-09-18,24.79304
2020-09-19,2.98013
2020-09-20,2.63061
2020-09-21,27.93874
2020-09-22,26.08995
2020-09-23,26.43027
2020-09-24,23.04543
2020-09-25,21.75772
2020-09-26,2.28568
2020-09-27,1.82579
2020-09-28,21.70713
2020-09-29,17.55886
2020-09-30,1.62803
2020-10-01,1.35209
2020-10-02,1.16813
2020-10-03,1.27391
2020-10-04,1.3107
2020-10-05,18.98914
2020-10-06,20.59878
2020-10-07,17.02078
2020-10-08,16.54709
2020-10-09,1.80739
2020-10-10,1.50846
2020-10-11,1.73381
2020-10-12,16.79543
2020-10-13,16.55629
2020-10-14,16.89201
2020-10-15,15.38815
2020-10-16,14.13263
2020-10-17,1.72001
2020-10-18,1.43947
2020-10-19,17.36571
2020-10-20,16.09179
2020-10-21,16.24816
2020-10-22,13.3738
2020-10-23,14.99724
2020-10-24,1.49006
2020-10-25,1.16813
2020-10-26,14.13263
2020-10-27,20.18947
2020-10-28,20.9391
2020-10-29,20.18027
2020-10-30,18.04175
2020-10-31,1.67862
2020-11-01,1.38888
2020-11-02,14.97884
2020-11-03,18.46026
2020-11-04,25.66685
2020-11-05,23.05923
2020-11-06,17.70603
2020-11-07,1.7568
2020-11-08,1.52685
2020-11-09,17.36111
2020-11-10,14.42236
2020-11-11,16.70345
2020-11-12,22.15783
2020-11-13,20.03311
2020-11-14,1.84878
2020-11-15,1.7844
2020-11-16,25.45989
2020-11-17,21.78072
2020-11-18,19.26508
2020-11-19,21.97847
2020-11-20,20.41482
2020-11-21,2.05573
2020-11-22,1.88097
2020-11-23,20.64937
2020-11-24,18.69021
2020-11-25,18.37748
2020-11-26,18.69021
2020-11-27,17.62325
2020-11-28,2.10632
2020-11-29,1.68322
2020-11-30,14.53274
2020-12-01,15.00643
2020-12-02,16.22056
2020-12-03,16.80463
2020-12-04,20.29985
2020-12-05,3.07671
2020-12-06,2.92494
2020-12-07,22.57174
2020-12-08,31.27759
2020-12-09,26.20033
2020-12-10,21.56916
2020-12-11,19.25128
2020-12-12,3.57339
2020-12-13,3.15029
2020-12-14,25.4369
2020-12-15,31.98123
2020-12-16,29.66335
2020-12-17,25.92899
2020-12-18,26.16813
2020-12-19,3.26986
2020-12-20,2.69039
2020-12-21,22.11184
2020-12-22,19.86295
2020-12-23,19.43984
2020-12-24,22.14863
2020-12-25,3.96891
2020-12-26,3.35724
2020-12-27,3.81254
2020-12-28,26.25551
2020-12-29,23.71228
2020-12-30,35.16832
2020-12-31,6.79727
2021-01-01,4.95768
2021-01-02,6.96743
2021-01-03,6.78807
2021-01-04,39.30739
2021-01-05,37.0171
2021-01-06,31.91685
2021-01-07,29.8979
2021-01-08,35.61442
2021-01-09,6.78807
2021-01-10,6.12582
2021-01-11,35.12233
2021-01-12,32.98841
2021-01-13,28.70676
2021-01-14,25.12877
2021-01-15,23.97442
2021-01-16,3.1135
2021-01-17,2.77317
2021-01-18,25.46909
2021-01-19,25.10577
2021-01-20,28.79874
2021-01-21,26.67862
2021-01-22,24.094
2021-01-23,3.94131
2021-01-24,3.32965
2021-01-25,25.56567
2021-01-26,22.38778
2021-01-27,21.14606
2021-01-28,22.37858
2021-01-29,20.40562
2021-01-30,5.37159
2021-01-31,3.89992
2021-02-01,25.57487
2021-02-02,23.6249
2021-02-03,23.6433
2021-02-04,20.12969
2021-02-05,19.43984
2021-02-06,2.6536
2021-02-07,2.69039
2021-02-08,18.11994
2021-02-09,18.42807
2021-02-10,15.57671
2021-02-11,2.06493
2021-02-12,1.79359
2021-02-13,2.02354
2021-02-14,2.35927
2021-02-15,27.32247
2021-02-16,27.2167
2021-02-17,20.82873
2021-02-18,18.46946
2021-02-19,19.32947
2021-02-20,2.11552
2021-02-21,2.18451
2021-02-22,16.59308
2021-02-23,15.63189
2021-02-24,16.25275
2021-02-25,18.92935
2021-02-26,15.27777
2021-02-27,1.94996
2021-02-28,1.39348
2021-03-01,3.06291
2021-03-02,17.05757
2021-03-03,15.20419
2021-03-04,14.2476
2021-03-05,13.14385
2021-03-06,1.87637
2021-03-07,1.48086
2021-03-08,12.33903
2021-03-09,13.93947
2021-03-10,13.45198
2021-03-11,17.74742
2021-03-12,19.34326
2021-03-13,1.91777
2021-03-14,1.82579
2021-03-15,15.76526
2021-03-16,29.93009
2021-03-17,26.08995
2021-03-18,23.37196
2021-03-19,18.52005
2021-03-20,3.77115
2021-03-21,4.438
2021-03-22,20.56199
2021-03-23,20.39643
2021-03-24,22.84768
2021-03-25,26.80739
2021-03-26,28.84473
2021-03-27,4.12067
2021-03-28,3.50901
2021-03-29,22.88907
2021-03-30,19.6192
2021-03-31,17.26913
2021-04-01,19.53642
2021-04-02,21.29323
2021-04-03,3.48142
2021-04-04,2.78237
2021-04-05,21.78532
2021-04-06,18.02336
2021-04-07,17.71523
2021-04-08,16.5011
2021-04-09,18.30849
2021-04-10,2.32707
2021-04-11,1.84878
2021-04-12,19.40305
2021-04-13,21.73473
2021-04-14,20.31824
2021-04-15,19.44444
2021-04-16,18.75
2021-04-17,3.65618
2021-04-18,3.49061
2021-04-19,30.19223
2021-04-20,24.78384
2021-04-21,19.6284
2021-04-22,19.61
2021-04-23,16.57008
2021-04-24,3.32505
2021-04-25,2.82376
2021-04-26,19.56401
2021-04-27,16.55629
2021-04-28,17.77041
2021-04-29,17.89459
2021-04-30,14.64771
2021-05-01,2.07873
2021-05-02,1.84418
2021-05-03,15.47553
2021-05-04,15.25478
2021-05-05,2.39606
2021-05-06,14.11423
2021-05-07,13.90728
2021-05-08,1.56364
2021-05-09,1.47167
2021-05-10,16.58388
2021-05-11,12.40342
2021-05-12,13.07947
2021-05-13,14.03145
2021-05-14,15.34676
2021-05-15,2.10632
2021-05-16,1.89017
2021-05-17,15.72847
2021-05-18,12.9323
2021-05-19,2.00974
2021-05-20,12.99208
2021-05-21,12.9139
2021-05-22,1.49466
2021-05-23,1.54065
2021-05-24,12.73454
2021-05-25,13.43359
2021-05-26,13.23583
2021-05-27,12.59657
2021-05-28,12.0125
2021-05-29,1.7522
2021-05-30,1.78899
2021-05-31,12.70695
2021-06-01,12.71615
2021-06-02,12.0171
2021-06-03,18.38208
2021-06-04,13.61295
2021-06-05,1.55445
2021-06-06,1.34289
2021-06-07,15.55371
2021-06-08,15.02023
2021-06-09,14.81788
2021-06-10,13.22663
2021-06-11,13.8061
2021-06-12,1.7522
2021-06-13,1.20952
2021-06-14,12.67935
2021-06-15,11.6032
2021-06-16,13.02888
2021-06-17,12.87711
2021-06-18,13.12545
2021-06-19,1.35209
2021-06-20,1.49006
2021-06-21,15.19959
2021-06-22,20.20787
2021-06-23,18.43267
2021-06-24,16.69885
2021-06-25,15.80665
2021-06-26,4.17126
2021-06-27,3.62398
2021-06-28,21.64275
2021-06-29,17.821
2021-06-30,17.89919
2021-07-01,16.25735
2021-07-02,15.01563
2021-07-03,1.95456
2021-07-04,2.60761
2021-07-05,15.42954
2021-07-06,14.81328
2021-07-07,13.41059
2021-07-08,12.16427
2021-07-09,11.96651
2021-07-10,1.57744
2021-07-11,1.37969
2021-07-12,12.26085
2021-07-13,14.96964
2021-07-14,12.72075
2021-07-15,16.68046
2021-07-16,16.22976
2021-07-17,2.41445
2021-07-18,2.11552
2021-07-19,17.69683
2021-07-20,34.28532
2021-07-21,22.32799
2021-07-22,22.2912
2021-07-23,17.53127
2021-07-24,1.92236
2021-07-25,1.7522
2021-07-26,15.08002
2021-07-27,14.90526
2021-07-28,20.63097
2021-07-29,21.17365
2021-07-30,15.88484
2021-07-31,1.60044
2021-08-01,1.41648
2021-08-02,15.44793
2021-08-03,17.8164
2021-08-04,17.92678
2021-08-05,15.66409
2021-08-06,13.51637
2021-08-07,1.87178
2021-08-08,1.84418
2021-08-09,18.53384
2021-08-10,14.99724
2021-08-11,17.70603
2021-08-12,17.14495
2021-08-13,14.86387
2021-08-14,1.66022
2021-08-15,1.28771
2021-08-16,1.85338
2021-08-17,14.12343
2021-08-18,13.33241
2021-08-19,12.76674
2021-08-20,12.61497
2021-08-21,1.37969
2021-08-22,1.22792
2021-08-23,14.29819
2021-08-24,15.51232
2021-08-25,15.82045
2021-08-26,13.53016
2021-08-27,13.07487
2021-08-28,1.23252
2021-08-29,1.10375
2021-08-30,12.4816
2021-08-31,12.97829
2021-09-01,13.97626
2021-09-02,11.10651
2021-09-03,13.21284
2021-09-04,1.57284
2021-09-05,1.38428
2021-09-06,14.46376
2021-09-07,11.95272
2021-09-08,10.61902
2021-09-09,10.61902
2021-09-10,10.83057
2021-09-11,1.15434
2021-09-12,0.91979
2021-09-13,10.51784
2021-09-14,12.50919
2021-09-15,17.99576
2021-09-16,23.15581
2021-09-17,31.75128
2021-09-18,4.17126
2021-09-19,3.64238
2021-09-20,1.82579
2021-09-21,2.10632
2021-09-22,2.89735
2021-09-23,23.95143
2021-09-24,20.56199
2021-09-25,2.79157
2021-09-26,2.60761
2021-09-27,29.0149
2021-09-28,21.19205
2021-09-29,21.10007
2021-09-30,23.04083
2021-10-01,55.45897
2021-10-02,8.14017
2021-10-03,4.0103
2021-10-04,5.42678
2021-10-05,34.3359
2021-10-06,25.91519
2021-10-07,23.96063
2021-10-08,28.88612
2021-10-09,2.73178
2021-10-10,2.28568
2021-10-11,2.6444
2021-10-12,22.92126
2021-10-13,22.68671
2021-10-14,22.36479
2021-10-15,19.79396
2021-10-16,2.09713
2021-10-17,2.42825
2021-10-18,20.67696
2021-10-19,17.16795
2021-10-20,23.85945
2021-10-21,17.36571
2021-10-22,15.35136
2021-10-23,2.17531
2021-10-24,1.50846
2021-10-25,15.6181
2021-10-26,16.91501
2021-10-27,17.91298
2021-10-28,20.71835
2021-10-29,16.938
2021-10-30,2.54782
2021-10-31,1.96376
2021-11-01,16.90581
2021-11-02,13.93487
2021-11-03,12.35283
2021-11-04,12.82192
2021-11-05,12.40342
2021-11-06,2.81916
2021-11-07,2.36846
2021-11-08,14.7075
2021-11-09,20.73675
2021-11-10,14.74429
2021-11-11,16.72645
2021-11-12,30.01287
2021-11-13,4.94389
2021-11-14,4.72774
2021-11-15,38.86129
2021-11-16,30.09565
2021-11-17,27.86515
2021-11-18,31.56732
2021-11-19,28.0813
2021-11-20,4.15746
2021-11-21,4.16206
2021-11-22,27.13852
2021-11-23,24.95401
2021-11-24,22.21302
2021-11-25,18.07855
2021-11-26,16.72645
2021-11-27,2.27189
2021-11-28,2.76857
2021-11-29,15.42494
2021-11-30,16.59768
2021-12-01,16.26655
2021-12-02,17.26913
2021-12-03,16.62987
2021-12-04,2.1937
2021-12-05,2.1983
2021-12-06,16.14238
2021-12-07,18.08774
2021-12-08,18.43727
2021-12-09,15.75607
2021-12-10,16.37233
2021-12-11,2.34087
2021-12-12,2.17991
2021-12-13,15.1444
2021-12-14,13.57155
2021-12-15,13.3646
2021-12-16,14.82707
2021-12-17,11.86534
2021-12-18,1.11295
2021-12-19,1.50386
2021-12-20,25.93818
2021-12-21,34.28072
2021-12-22,32.89643
2021-12-23,37.4908
2021-12-24,40.29157
2021-12-25,8.31493
2021-12-26,9.02777
2021-12-27,32.94242
2021-12-28,31.12122
2021-12-29,32.92862
2021-12-30,57.17899
2021-12-31,18.2901
2022-01-01,12.59197
2022-01-02,12.74834
2022-01-03,100.0
2022-01-04,83.9128
2022-01-05,61.18929
2022-01-06,60.72479
2022-01-07,51.84878
2022-01-08,11.66758
2022-01-09,12.95529
2022-01-10,60.15452
2022-01-11,53.80794
2022-01-12,49.73785
2022-01-13,54.09768
2022-01-14,39.22001
2022-01-15,6.38337
2022-01-16,5.57855
2022-01-17,33.0022
2022-01-18,31.07523
2022-01-19,27.85136
2022-01-20,29.06548
2022-01-21,27.00055
2022-01-22,4.78752
2022-01-23,4.48859
2022-01-24,29.76913
2022-01-25,28.05831
2022-01-26,26.62803
2022-01-27,30.35779
2022-01-28,28.94591
2022-01-29,5.43138
2022-01-30,3.9873
2022-01-31,3.18708
2022-02-01,3.18248
2022-02-02,3.72976
2022-02-03,29.11147
2022-02-04,23.90544
2022-02-05,4.14367
2022-02-06,2.56162
2022-02-07,20.29525
2022-02-08,18.97534
2022-02-09,20.55279
2022-02-10,16.63447
2022-02-11,16.07799
2022-02-12,2.2259
2022-02-13,1.71081
2022-02-14,14.29819
2022-02-15,14.82707
2022-02-16,18.2809
2022-02-17,18.07855
2022-02-18,14.88686
2022-02-19,2.71339
2022-02-20,1.88097
2022-02-21,16.4735
2022-02-22,13.93027
2022-02-23,16.54249
2022-02-24,16.45971
2022-02-25,17.86239
2022-02-26,2.80997
2022-02-27,2.30408
2022-02-28,16.055
2022-03-01,2.92494
2022-03-02,15.30537
2022-03-03,16.82303
2022-03-04,13.26802
2022-03-05,1.79819
2022-03-06,1.49006
2022-03-07,14.28899
2022-03-08,12.63796
2022-03-09,1.83038
2022-03-10,14.16482
2022-03-11,12.44481
2022-03-12,1.60044
2022-03-13,1.15894
2022-03-14,12.56438
2022-03-15,10.18211
2022-03-16,11.75496
2022-03-17,14.45456
2022-03-18,19.39385
2022-03-19,2.54323
2022-03-20,3.34345
2022-03-21,21.19205
2022-03-22,17.87159
2022-03-23,20.79654
2022-03-24,23.76287
2022-03-25,24.84823
2022-03-26,4.4564
2022-03-27,4.18506
2022-03-28,22.97645
2022-03-29,20.70456
2022-03-30,22.50735
2022-03-31,19.26508
2022-04-01,17.14955
2022-04-02,3.30206
2022-04-03,2.1937
2022-04-04,17.78881
2022-04-05,19.00294
2022-04-06,17.77961
2022-04-07,15.84805
2022-04-08,17.53587
2022-04-09,2.36387
2022-04-10,1.37049
2022-04-11,12.99668
2022-04-12,11.34105
2022-04-13,14.76729
2022-04-14,13.22663
2022-04-15,11.1387
2022-04-16,1.61883
2022-04-17,1.11295
2022-04-18,14.04525
2022-04-19,16.37693
2022-04-20,15.76526
2022-04-21,21.3944
2022-04-22,19.85835
2022-04-23,2.74098
2022-04-24,2.73638
2022-04-25,18.16593
2022-04-26,17.54506
2022-04-27,15.63649
2022-04-28,17.02538
2022-04-29,18.03256
2022-04-30,2.40526
2022-05-01,2.36846
2022-05-02,14.13723
2022-05-03,19.49503
2022-05-04,26.58204
2022-05-05,4.15746
2022-05-06,22.93506
2022-05-07,3.60559
2022-05-08,2.35007
2022-05-09,17.55886
2022-05-10,19.01214
2022-05-11,28.03532
2022-05-12,24.95401
2022-05-13,24.69646
2022-05-14,3.43543
2022-05-15,2.6444
2022-05-16,19.26048
2022-05-17,20.30445
2022-05-18,21.27023
2022-05-19,24.90802
2022-05-20,29.81512
2022-05-21,4.50699
2022-05-22,4.93009
2022-05-23,45.22167
2022-05-24,30.98325
2022-05-25,25.75883
2022-05-26,26.52685
2022-05-27,23.27998
2022-05-28,2.96173
2022-05-29,2.53863
2022-05-30,20.81953
2022-05-31,19.26508
2022-06-01,3.17788
2022-06-02,16.71265
2022-06-03,19.88594
2022-06-04,2.35007
2022-06-05,1.89937
2022-06-06,2.16151
2022-06-07,20.31364
2022-06-08,18.2625
2022-06-09,17.07137
2022-06-10,16.45971
2022-06-11,2.18451
2022-06-12,2.03274
2022-06-13,19.1547
2022-06-14,20.39643
2022-06-15,18.2763
2022-06-16,19.91813
2022-06-17,17.74742
2022-06-18,3.27906
2022-06-19,2.98013
2022-06-20,20.39183
2022-06-21,17.821
2022-06-22,17.844
2022-06-23,17.15415
2022-06-24,18.2901
2022-06-25,2.6398
2022-06-26,2.00055
2022-06-27,16.60228
2022-06-28,14.00386
2022-06-29,13.94407
2022-06-30,15.22259
2022-07-01,15.39735
2022-07-02,2.04194
2022-07-03,1.69242
2022-07-04,13.20824
2022-07-05,13.17144
2022-07-06,12.87251
2022-07-07,15.87564
2022-07-08,13.71412
2022-07-09,1.66022
2022-07-10,1.35669
2022-07-11,12.44941
2022-07-12,11.1295
2022-07-13,12.25165
2022-07-14,11.24908
2022-07-15,11.92972
2022-07-16,2.54782
2022-07-17,1.81199
2022-07-18,16.83682
2022-07-19,12.51379
2022-07-20,13.30941
2022-07-21,18.2855
2022-07-22,16.73105
2022-07-23,2.38686
2022-07-24,1.49006
2022-07-25,13.64974
2022-07-26,12.90011
2022-07-27,11.5986
2022-07-28,13.30481
2022-07-29,12.54139
2022-07-30,1.86258
2022-07-31,1.18653
2022-08-01,15.11221
2022-08-02,12.72075
2022-08-03,12.05849
2022-08-04,15.95382
2022-08-05,15.52612
2022-08-06,1.766
2022-08-07,1.43027
2022-08-08,21.8727
2022-08-09,24.18598
2022-08-10,19.85835
2022-08-11,18.17052
2022-08-12,16.67126
2022-08-13,2.49264
2022-08-14,1.82579
2022-08-15,2.2213
2022-08-16,18.14293
2022-08-17,16.89201
2022-08-18,17.19094
2022-08-19,17.94518
2022-08-20,1.85338
2022-08-21,1.43027
2022-08-22,13.68653
2022-08-23,15.06162
2022-08-24,15.1398
2022-08-25,13.8291
2022-08-26,15.05702
2022-08-27,1.89477
2022-08-28,1.3337
2022-08-29,12.33903
2022-08-30,12.62877
2022-08-31,13.22203
2022-09-01,11.86074
2022-09-02,11.07891
2022-09-03,1.15894
2022-09-04,1.01177
2022-09-05,10.21431
2022-09-06,9.91537
2022-09-07,8.75183
2022-09-08,9.29451
2022-09-09,1.24632
2022-09-10,0.86
2022-09-11,0.77262
2022-09-12,1.14054
2022-09-13,15.29617
2022-09-14,11.37785
2022-09-15,9.60724
2022-09-16,8.53108
2022-09-17,0.8646
2022-09-18,0.8784
2022-09-19,9.23473
2022-09-20,7.84584
2022-09-21,14.52354
2022-09-22,12.43101
2022-09-23,10.89955
2022-09-24,1.72921
2022-09-25,1.53145
2022-09-26,11.75496
2022-09-27,11.1525
2022-09-28,11.64459
2022-09-29,11.99871
2022-09-30,10.14072
2022-10-01,1.15434
2022-10-02,0.94278
2022-10-03,0.99797
2022-10-04,11.10651
2022-10-05,10.19131
2022-10-06,11.62619
2022-10-07,10.39827
2022-10-08,1.10835
2022-10-09,0.73583
2022-10-10,0.8692
2022-10-11,9.01857
2022-10-12,8.65066
2022-10-13,7.54231
2022-10-14,11.45603
2022-10-15,1.20493
2022-10-16,0.83241
2022-10-17,9.07836
2022-10-18,8.62766
2022-10-19,7.79985
2022-10-20,7.02722
2022-10-21,6.52133
2022-10-22,0.68984
2022-10-23,0.59786
2022-10-24,11.41924
2022-10-25,11.26287
2022-10-26,10.03955
2022-10-27,8.55408
2022-10-28,7.62969
2022-10-29,0.92899
2022-10-30,0.71743
2022-10-31,9.06916
2022-11-01,8.03899
2022-11-02,7.45952
2022-11-03,6.88465
2022-11-04,6.83866
2022-11-05,0.83241
2022-11-06,0.66225
2022-11-07,7.78605
2022-11-08,12.84492
2022-11-09,12.08149
2022-11-10,8.9036
2022-11-11,13.29562
2022-11-12,1.57284
2022-11-13,1.34289
2022-11-14,9.41869
2022-11-15,12.90011
2022-11-16,11.05132
2022-11-17,8.87141
2022-11-18,8.16317
2022-11-19,0.89679
2022-11-20,0.8646
2022-11-21,7.32155
2022-11-22,6.35577
2022-11-23,7.50551
2022-11-24,7.38594
2022-11-25,5.94646
2022-11-26,0.71284
2022-11-27,0.60246
2022-11-28,5.84529
2022-11-29,5.71192
2022-11-30,6.03844
2022-12-01,8.11258
2022-12-02,6.47075
2022-12-03,0.70824
2022-12-04,0.8554
2022-12-05,6.30978
2022-12-06,5.15544
2022-12-07,5.15084
2022-12-08,4.85651
2022-12-09,5.80389
2022-12-10,0.84621
2022-12-11,0.70364
2022-12-12,5.44977
2022-12-13,4.86111
2022-12-14,6.88465
2022-12-15,5.3256
2022-12-16,5.47277
2022-12-17,0.64385
2022-12-18,0.61626
2022-12-19,4.58517
2022-12-20,4.34142
2022-12-21,4.91629
2022-12-22,7.96081
2022-12-23,5.74411
2022-12-24,0.84621
2022-12-25,0.70824
2022-12-26,5.67512
2022-12-27,5.43138
2022-12-28,4.77373
2022-12-29,4.91629
2022-12-30,1.49926
2022-12-31,0.61626
2023-01-01,0.70364
2023-01-02,5.61994
2023-01-03,5.87288
2023-01-04,8.23215
2023-01-05,6.64551
2023-01-06,7.29396
2023-01-07,1.3337
2023-01-08,0.89679
2023-01-09,7.44573
2023-01-10,6.45695
2023-01-11,6.53973
2023-01-12,5.36699
2023-01-13,5.20143
2023-01-14,0.75883
2023-01-15,0.62086
2023-01-16,5.54635
2023-01-17,5.30261
2023-01-18,4.92089
2023-01-19,4.35522
2023-01-20,4.36902
2023-01-21,0.4415
2023-01-22,0.45529
2023-01-23,0.59786
2023-01-24,0.74043
2023-01-25,7.77225
2023-01-26,7.26637
2023-01-27,6.80187
2023-01-28,1.00717
2023-01-29,0.84161
2023-01-30,5.67512
2023-01-31,6.85246
2023-02-01,10.31548
2023-02-02,8.34253
2023-02-03,6.93064
2023-02-04,0.93359
2023-02-05,0.90599
2023-02-06,5.96026
2023-02-07,7.16519
2023-02-08,6.88465
2023-02-09,7.46412
2023-02-10,6.6961
2023-02-11,0.97958
2023-02-12,0.8646
2023-02-13,6.41096
2023-02-14,6.10283
2023-02-15,7.30316
2023-02-16,8.4621
2023-02-17,6.07523
2023-02-18,0.81401
2023-02-19,0.80022
2023-02-20,6.39256
2023-02-21,6.56272
2023-02-22,5.96026
2023-02-23,6.17641
2023-02-24,5.24742
2023-02-25,0.82781
2023-02-26,0.56107
2023-02-27,4.64036
2023-02-28,5.40378
2023-03-01,1.06236
2023-03-02,5.39459
2023-03-03,6.10743
2023-03-04,0.95198
2023-03-05,0.77722
2023-03-06,7.04102
2023-03-07,7.86883
2023-03-08,8.72884
2023-03-09,10.50864
2023-03-10,8.29194
2023-03-11,1.07615
2023-03-12,1.11295
2023-03-13,6.93064
2023-03-14,6.6731
2023-03-15,6.50294
2023-03-16,8.13097
2023-03-17,8.34253
2023-03-18,1.3337
2023-03-19,1.03016
2023-03-20,5.69352
2023-03-21,5.46817
2023-03-22,4.92549
2023-03-23,5.66593
2023-03-24,6.93064
2023-03-25,1.17733
2023-03-26,1.05316
2023-03-27,5.60154
2023-03-28,6.19021
2023-03-29,6.85706
2023-03-30,8.48969
2023-03-31,6.97663
2023-04-01,0.97958
2023-04-02,1.02097
2023-04-03,6.11662
2023-04-04,7.77225
2023-04-05,7.14679
2023-04-06,6.01085
2023-04-07,7.71707
2023-04-08,1.19573
2023-04-09,1.21412
2023-04-10,6.70529
2023-04-11,7.90103
2023-04-12,6.77888
2023-04-13,5.99705
2023-04-14,5.7671
2023-04-15,0.55647
2023-04-16,0.92439
2023-04-17,5.86368
2023-04-18,5.36239
2023-04-19,5.67512
2023-04-20,4.85651
2023-04-21,4.70474
2023-04-22,0.68064
2023-04-23,0.63465
2023-04-24,4.19426
2023-04-25,4.98068
2023-04-26,5.00367
2023-04-27,4.47019
2023-04-28,4.24025
2023-04-29,0.51968
2023-04-30,0.4185
2023-05-01,1.00717
2023-05-02,4.69094
2023-05-03,3.76655
2023-05-04,3.80794
2023-05-05,0.80941
2023-05-06,0.33572
2023-05-07,0.31272
2023-05-08,5.61534
2023-05-09,5.28881
2023-05-10,4.52538
2023-05-11,4.26784
2023-05-12,3.48601
2023-05-13,0.37251
2023-05-14,0.31732
2023-05-15,3.5596
2023-05-16,3.81254
2023-05-17,3.74356
2023-05-18,3.96431
2023-05-19,9.12895
2023-05-20,1.65103
2023-05-21,1.57744
2023-05-22,9.53826
2023-05-23,7.81824
2023-05-24,6.09823
2023-05-25,5.38079
2023-05-26,11.33186
2023-05-27,2.44665
2023-05-28,2.30868
