date,보험청구서류
2020-10-02,2.73684
2020-10-03,4.0
2020-10-04,7.15789
2020-10-05,20.0
2020-10-06,14.52631
2020-10-07,15.78947
2020-10-08,15.15789
2020-10-09,6.10526
2020-10-10,10.52631
2020-10-11,4.0
2020-10-12,14.31578
2020-10-13,12.42105
2020-10-14,14.10526
2020-10-15,13.05263
2020-10-16,15.78947
2020-10-17,6.52631
2020-10-18,4.0
2020-10-19,14.31578
2020-10-20,13.68421
2020-10-21,9.47368
2020-10-22,13.68421
2020-10-23,7.57894
2020-10-24,7.36842
2020-10-25,4.42105
2020-10-26,13.47368
2020-10-27,13.47368
2020-10-28,10.10526
2020-10-29,11.78947
2020-10-30,12.8421
2020-10-31,8.8421
2020-11-01,4.21052
2020-11-02,16.42105
2020-11-03,13.26315
2020-11-04,15.15789
2020-11-05,12.63157
2020-11-06,12.0
2020-11-07,5.68421
2020-11-08,4.42105
2020-11-09,15.57894
2020-11-10,13.26315
2020-11-11,10.10526
2020-11-12,9.47368
2020-11-13,11.15789
2020-11-14,6.10526
2020-11-15,5.05263
2020-11-16,12.42105
2020-11-17,13.89473
2020-11-18,14.94736
2020-11-19,11.15789
2020-11-20,8.42105
2020-11-21,8.42105
2020-11-22,5.26315
2020-11-23,13.26315
2020-11-24,15.15789
2020-11-25,13.68421
2020-11-26,13.26315
2020-11-27,14.94736
2020-11-28,8.42105
2020-11-29,5.89473
2020-11-30,13.47368
2020-12-01,12.21052
2020-12-02,11.15789
2020-12-03,10.31578
2020-12-04,11.78947
2020-12-05,8.8421
2020-12-06,3.78947
2020-12-07,16.0
2020-12-08,9.68421
2020-12-09,12.8421
2020-12-10,13.26315
2020-12-11,12.21052
2020-12-12,8.0
2020-12-13,1.89473
2020-12-14,12.8421
2020-12-15,11.15789
2020-12-16,13.89473
2020-12-17,15.36842
2020-12-18,14.73684
2020-12-19,9.47368
2020-12-20,3.57894
2020-12-21,16.42105
2020-12-22,15.78947
2020-12-23,16.42105
2020-12-24,16.0
2020-12-25,3.78947
2020-12-26,7.15789
2020-12-27,5.47368
2020-12-28,20.42105
2020-12-29,13.05263
2020-12-30,13.89473
2020-12-31,14.10526
2021-01-01,3.57894
2021-01-02,8.42105
2021-01-03,3.78947
2021-01-04,16.63157
2021-01-05,10.10526
2021-01-06,13.26315
2021-01-07,9.05263
2021-01-08,13.05263
2021-01-09,9.68421
2021-01-10,4.8421
2021-01-11,13.05263
2021-01-12,14.10526
2021-01-13,12.42105
2021-01-14,11.78947
2021-01-15,13.47368
2021-01-16,8.63157
2021-01-17,5.47368
2021-01-18,13.68421
2021-01-19,12.63157
2021-01-20,14.31578
2021-01-21,10.31578
2021-01-22,13.89473
2021-01-23,8.42105
2021-01-24,6.31578
2021-01-25,15.78947
2021-01-26,15.78947
2021-01-27,15.15789
2021-01-28,12.0
2021-01-29,9.47368
2021-01-30,8.0
2021-01-31,4.8421
2021-02-01,15.15789
2021-02-02,14.31578
2021-02-03,10.73684
2021-02-04,13.68421
2021-02-05,10.52631
2021-02-06,9.05263
2021-02-07,2.94736
2021-02-08,13.05263
2021-02-09,12.8421
2021-02-10,9.05263
2021-02-11,2.94736
2021-02-12,3.36842
2021-02-13,2.94736
2021-02-14,2.94736
2021-02-15,16.42105
2021-02-16,11.57894
2021-02-17,12.8421
2021-02-18,12.42105
2021-02-19,11.57894
2021-02-20,7.36842
2021-02-21,4.42105
2021-02-22,16.0
2021-02-23,17.47368
2021-02-24,11.57894
2021-02-25,10.94736
2021-02-26,7.78947
2021-02-27,8.63157
2021-02-28,1.47368
2021-03-01,3.57894
2021-03-02,12.63157
2021-03-03,13.26315
2021-03-04,11.78947
2021-03-05,11.36842
2021-03-06,6.94736
2021-03-07,3.15789
2021-03-08,14.10526
2021-03-09,12.8421
2021-03-10,9.47368
2021-03-11,10.94736
2021-03-12,10.94736
2021-03-13,8.0
2021-03-14,4.21052
2021-03-15,14.94736
2021-03-16,11.36842
2021-03-17,13.47368
2021-03-18,11.78947
2021-03-19,7.78947
2021-03-20,4.0
2021-03-21,3.15789
2021-03-22,14.73684
2021-03-23,13.26315
2021-03-24,12.21052
2021-03-25,9.47368
2021-03-26,6.94736
2021-03-27,6.52631
2021-03-28,4.0
2021-03-29,10.94736
2021-03-30,11.15789
2021-03-31,13.05263
2021-04-01,9.05263
2021-04-02,11.36842
2021-04-03,8.21052
2021-04-04,5.05263
2021-04-05,14.94736
2021-04-06,13.89473
2021-04-07,11.15789
2021-04-08,14.94736
2021-04-09,9.68421
2021-04-10,4.63157
2021-04-11,4.63157
2021-04-12,12.42105
2021-04-13,11.36842
2021-04-14,10.94736
2021-04-15,13.89473
2021-04-16,8.8421
2021-04-17,7.15789
2021-04-18,4.0
2021-04-19,12.8421
2021-04-20,12.0
2021-04-21,10.10526
2021-04-22,8.21052
2021-04-23,10.52631
2021-04-24,7.78947
2021-04-25,6.73684
2021-04-26,11.78947
2021-04-27,15.36842
2021-04-28,8.42105
2021-04-29,12.21052
2021-04-30,6.73684
2021-05-01,5.26315
2021-05-02,2.10526
2021-05-03,10.94736
2021-05-04,7.36842
2021-05-05,2.52631
2021-05-06,13.47368
2021-05-07,8.63157
2021-05-08,5.26315
2021-05-09,4.42105
2021-05-10,9.89473
2021-05-11,14.73684
2021-05-12,7.78947
2021-05-13,10.10526
2021-05-14,10.52631
2021-05-15,6.31578
2021-05-16,1.89473
2021-05-17,12.8421
2021-05-18,10.52631
2021-05-19,3.36842
2021-05-20,12.63157
2021-05-21,9.47368
2021-05-22,7.57894
2021-05-23,4.0
2021-05-24,15.15789
2021-05-25,16.0
2021-05-26,15.15789
2021-05-27,12.42105
2021-05-28,10.52631
2021-05-29,7.78947
2021-05-30,3.36842
2021-05-31,15.57894
2021-06-01,15.78947
2021-06-02,12.63157
2021-06-03,10.52631
2021-06-04,12.63157
2021-06-05,6.73684
2021-06-06,4.42105
2021-06-07,19.15789
2021-06-08,10.10526
2021-06-09,12.21052
2021-06-10,11.78947
2021-06-11,15.57894
2021-06-12,9.05263
2021-06-13,2.73684
2021-06-14,12.42105
2021-06-15,9.47368
2021-06-16,9.89473
2021-06-17,10.73684
2021-06-18,14.52631
2021-06-19,7.15789
2021-06-20,4.63157
2021-06-21,12.42105
2021-06-22,13.89473
2021-06-23,11.15789
2021-06-24,12.63157
2021-06-25,12.63157
2021-06-26,6.52631
2021-06-27,4.63157
2021-06-28,10.73684
2021-06-29,12.63157
2021-06-30,10.31578
2021-07-01,10.31578
2021-07-02,10.94736
2021-07-03,8.21052
2021-07-04,3.15789
2021-07-05,12.8421
2021-07-06,12.21052
2021-07-07,11.57894
2021-07-08,14.31578
2021-07-09,9.47368
2021-07-10,7.36842
2021-07-11,4.0
2021-07-12,13.05263
2021-07-13,12.8421
2021-07-14,9.05263
2021-07-15,14.10526
2021-07-16,10.73684
2021-07-17,7.78947
2021-07-18,4.0
2021-07-19,13.68421
2021-07-20,10.73684
2021-07-21,13.89473
2021-07-22,11.78947
2021-07-23,13.47368
2021-07-24,6.10526
2021-07-25,4.63157
2021-07-26,12.21052
2021-07-27,22.10526
2021-07-28,16.21052
2021-07-29,18.73684
2021-07-30,16.63157
2021-07-31,10.52631
2021-08-01,6.94736
2021-08-02,25.89473
2021-08-03,24.21052
2021-08-04,17.89473
2021-08-05,19.78947
2021-08-06,18.10526
2021-08-07,11.57894
2021-08-08,8.63157
2021-08-09,27.57894
2021-08-10,19.78947
2021-08-11,21.89473
2021-08-12,18.52631
2021-08-13,18.52631
2021-08-14,10.73684
2021-08-15,4.63157
2021-08-16,12.42105
2021-08-17,25.89473
2021-08-18,24.42105
2021-08-19,23.36842
2021-08-20,22.10526
2021-08-21,12.21052
2021-08-22,7.36842
2021-08-23,23.57894
2021-08-24,24.0
2021-08-25,18.52631
2021-08-26,19.36842
2021-08-27,20.0
2021-08-28,14.52631
2021-08-29,8.0
2021-08-30,28.42105
2021-08-31,23.78947
2021-09-01,19.15789
2021-09-02,17.47368
2021-09-03,18.31578
2021-09-04,10.31578
2021-09-05,8.0
2021-09-06,17.47368
2021-09-07,25.05263
2021-09-08,19.15789
2021-09-09,18.10526
2021-09-10,16.21052
2021-09-11,10.73684
2021-09-12,8.8421
2021-09-13,19.36842
2021-09-14,19.78947
2021-09-15,20.8421
2021-09-16,20.63157
2021-09-17,17.47368
2021-09-18,8.21052
2021-09-19,4.0
2021-09-20,5.89473
2021-09-21,4.21052
2021-09-22,8.8421
2021-09-23,31.36842
2021-09-24,23.78947
2021-09-25,16.42105
2021-09-26,5.89473
2021-09-27,27.78947
2021-09-28,23.15789
2021-09-29,20.21052
2021-09-30,25.05263
2021-10-01,25.26315
2021-10-02,15.57894
2021-10-03,5.47368
2021-10-04,16.8421
2021-10-05,22.73684
2021-10-06,27.15789
2021-10-07,20.42105
2021-10-08,19.78947
2021-10-09,7.15789
2021-10-10,8.8421
2021-10-11,17.05263
2021-10-12,25.89473
2021-10-13,25.26315
2021-10-14,18.31578
2021-10-15,24.8421
2021-10-16,11.57894
2021-10-17,7.36842
2021-10-18,21.89473
2021-10-19,24.0
2021-10-20,22.73684
2021-10-21,18.10526
2021-10-22,17.47368
2021-10-23,10.94736
2021-10-24,7.57894
2021-10-25,27.78947
2021-10-26,22.10526
2021-10-27,20.21052
2021-10-28,20.42105
2021-10-29,18.31578
2021-10-30,11.15789
2021-10-31,8.0
2021-11-01,20.8421
2021-11-02,23.15789
2021-11-03,17.47368
2021-11-04,19.78947
2021-11-05,20.8421
2021-11-06,10.10526
2021-11-07,6.31578
2021-11-08,18.10526
2021-11-09,26.73684
2021-11-10,17.89473
2021-11-11,20.0
2021-11-12,21.68421
2021-11-13,13.89473
2021-11-14,7.78947
2021-11-15,28.21052
2021-11-16,22.73684
2021-11-17,21.05263
2021-11-18,20.0
2021-11-19,18.52631
2021-11-20,12.21052
2021-11-21,8.42105
2021-11-22,24.21052
2021-11-23,21.89473
2021-11-24,20.21052
2021-11-25,24.0
2021-11-26,14.31578
2021-11-27,12.42105
2021-11-28,8.42105
2021-11-29,19.15789
2021-11-30,23.15789
2021-12-01,16.0
2021-12-02,20.0
2021-12-03,14.52631
2021-12-04,10.73684
2021-12-05,7.78947
2021-12-06,21.05263
2021-12-07,22.73684
2021-12-08,21.89473
2021-12-09,15.57894
2021-12-10,14.73684
2021-12-11,12.0
2021-12-12,7.57894
2021-12-13,19.78947
2021-12-14,21.05263
2021-12-15,19.15789
2021-12-16,17.89473
2021-12-17,15.57894
2021-12-18,9.89473
2021-12-19,9.47368
2021-12-20,28.0
2021-12-21,25.68421
2021-12-22,22.94736
2021-12-23,20.21052
2021-12-24,14.73684
2021-12-25,5.89473
2021-12-26,6.73684
2021-12-27,20.42105
2021-12-28,15.15789
2021-12-29,23.15789
2021-12-30,25.26315
2021-12-31,17.26315
2022-01-01,4.0
2022-01-02,9.68421
2022-01-03,24.42105
2022-01-04,22.73684
2022-01-05,20.63157
2022-01-06,21.26315
2022-01-07,21.47368
2022-01-08,12.8421
2022-01-09,8.42105
2022-01-10,22.94736
2022-01-11,22.31578
2022-01-12,20.0
2022-01-13,24.8421
2022-01-14,20.42105
2022-01-15,14.31578
2022-01-16,6.10526
2022-01-17,24.0
2022-01-18,24.21052
2022-01-19,18.10526
2022-01-20,18.73684
2022-01-21,21.89473
2022-01-22,9.89473
2022-01-23,7.15789
2022-01-24,28.0
2022-01-25,20.63157
2022-01-26,20.63157
2022-01-27,20.63157
2022-01-28,21.05263
2022-01-29,11.36842
2022-01-30,5.89473
2022-01-31,4.8421
2022-02-01,3.78947
2022-02-02,7.78947
2022-02-03,25.68421
2022-02-04,21.05263
2022-02-05,12.63157
2022-02-06,8.8421
2022-02-07,23.15789
2022-02-08,22.52631
2022-02-09,22.73684
2022-02-10,20.42105
2022-02-11,21.89473
2022-02-12,13.26315
2022-02-13,8.63157
2022-02-14,24.42105
2022-02-15,16.42105
2022-02-16,18.73684
2022-02-17,20.21052
2022-02-18,18.94736
2022-02-19,10.52631
2022-02-20,6.31578
2022-02-21,18.94736
2022-02-22,14.94736
2022-02-23,22.73684
2022-02-24,22.94736
2022-02-25,17.68421
2022-02-26,10.94736
2022-02-27,6.31578
2022-02-28,18.31578
2022-03-01,7.57894
2022-03-02,17.26315
2022-03-03,18.31578
2022-03-04,17.89473
2022-03-05,10.52631
2022-03-06,6.73684
2022-03-07,19.57894
2022-03-08,16.21052
2022-03-09,8.0
2022-03-10,16.42105
2022-03-11,16.63157
2022-03-12,10.10526
2022-03-13,7.15789
2022-03-14,18.10526
2022-03-15,16.0
2022-03-16,20.63157
2022-03-17,18.10526
2022-03-18,16.63157
2022-03-19,9.47368
2022-03-20,6.73684
2022-03-21,19.36842
2022-03-22,17.47368
2022-03-23,22.73684
2022-03-24,20.0
2022-03-25,21.47368
2022-03-26,10.31578
2022-03-27,6.31578
2022-03-28,22.94736
2022-03-29,21.05263
2022-03-30,20.8421
2022-03-31,15.78947
2022-04-01,17.05263
2022-04-02,9.68421
2022-04-03,6.10526
2022-04-04,23.57894
2022-04-05,16.8421
2022-04-06,20.42105
2022-04-07,20.8421
2022-04-08,18.10526
2022-04-09,11.15789
2022-04-10,7.15789
2022-04-11,20.42105
2022-04-12,19.15789
2022-04-13,16.63157
2022-04-14,19.36842
2022-04-15,17.05263
2022-04-16,11.57894
2022-04-17,6.10526
2022-04-18,20.63157
2022-04-19,23.36842
2022-04-20,17.47368
2022-04-21,20.0
2022-04-22,21.68421
2022-04-23,11.15789
2022-04-24,9.68421
2022-04-25,24.42105
2022-04-26,18.52631
2022-04-27,21.68421
2022-04-28,18.31578
2022-04-29,21.05263
2022-04-30,13.05263
2022-05-01,6.73684
2022-05-02,25.89473
2022-05-03,23.57894
2022-05-04,20.42105
2022-05-05,7.78947
2022-05-06,20.42105
2022-05-07,11.15789
2022-05-08,9.26315
2022-05-09,28.63157
2022-05-10,24.8421
2022-05-11,18.73684
2022-05-12,18.10526
2022-05-13,20.21052
2022-05-14,13.47368
2022-05-15,9.26315
2022-05-16,23.36842
2022-05-17,22.31578
2022-05-18,18.94736
2022-05-19,17.89473
2022-05-20,21.26315
2022-05-21,9.68421
2022-05-22,6.10526
2022-05-23,24.8421
2022-05-24,22.10526
2022-05-25,18.73684
2022-05-26,21.68421
2022-05-27,22.73684
2022-05-28,9.68421
2022-05-29,2.73684
2022-05-30,20.42105
2022-05-31,18.73684
2022-06-01,12.8421
2022-06-02,18.94736
2022-06-03,22.73684
2022-06-04,13.68421
2022-06-05,5.68421
2022-06-06,6.94736
2022-06-07,25.68421
2022-06-08,23.78947
2022-06-09,24.63157
2022-06-10,19.36842
2022-06-11,16.42105
2022-06-12,6.73684
2022-06-13,23.78947
2022-06-14,29.47368
2022-06-15,19.36842
2022-06-16,16.8421
2022-06-17,17.89473
2022-06-18,13.47368
2022-06-19,7.78947
2022-06-20,25.26315
2022-06-21,27.15789
2022-06-22,22.94736
2022-06-23,24.63157
2022-06-24,23.15789
2022-06-25,11.15789
2022-06-26,6.31578
2022-06-27,24.0
2022-06-28,17.68421
2022-06-29,20.63157
2022-06-30,24.63157
2022-07-01,20.63157
2022-07-02,11.57894
2022-07-03,7.78947
2022-07-04,28.21052
2022-07-05,23.15789
2022-07-06,14.10526
2022-07-07,19.57894
2022-07-08,19.57894
2022-07-09,9.47368
2022-07-10,6.31578
2022-07-11,24.8421
2022-07-12,23.78947
2022-07-13,18.94736
2022-07-14,21.89473
2022-07-15,18.52631
2022-07-16,14.31578
2022-07-17,5.89473
2022-07-18,24.0
2022-07-19,19.78947
2022-07-20,21.89473
2022-07-21,16.42105
2022-07-22,16.42105
2022-07-23,12.21052
2022-07-24,8.8421
2022-07-25,27.15789
2022-07-26,22.31578
2022-07-27,20.21052
2022-07-28,20.8421
2022-07-29,23.57894
2022-07-30,9.26315
2022-07-31,9.47368
2022-08-01,28.42105
2022-08-02,19.78947
2022-08-03,19.57894
2022-08-04,25.89473
2022-08-05,25.89473
2022-08-06,15.36842
2022-08-07,8.21052
2022-08-08,26.73684
2022-08-09,22.52631
2022-08-10,22.52631
2022-08-11,17.89473
2022-08-12,25.68421
2022-08-13,14.31578
2022-08-14,8.0
2022-08-15,9.05263
2022-08-16,32.0
2022-08-17,20.42105
2022-08-18,23.15789
2022-08-19,21.68421
2022-08-20,14.10526
2022-08-21,8.0
2022-08-22,25.89473
2022-08-23,23.36842
2022-08-24,21.47368
2022-08-25,25.47368
2022-08-26,24.21052
2022-08-27,14.73684
2022-08-28,8.21052
2022-08-29,22.94736
2022-08-30,23.15789
2022-08-31,23.36842
2022-09-01,25.68421
2022-09-02,23.15789
2022-09-03,13.89473
2022-09-04,6.31578
2022-09-05,24.0
2022-09-06,25.68421
2022-09-07,21.89473
2022-09-08,17.26315
2022-09-09,5.26315
2022-09-10,4.0
2022-09-11,6.52631
2022-09-12,12.21052
2022-09-13,30.10526
2022-09-14,23.36842
2022-09-15,25.47368
2022-09-16,20.42105
2022-09-17,14.73684
2022-09-18,9.05263
2022-09-19,22.10526
2022-09-20,23.57894
2022-09-21,20.8421
2022-09-22,20.63157
2022-09-23,24.0
2022-09-24,14.73684
2022-09-25,5.68421
2022-09-26,23.57894
2022-09-27,22.94736
2022-09-28,25.47368
2022-09-29,18.10526
2022-09-30,29.89473
2022-10-01,25.05263
2022-10-02,13.47368
2022-10-03,16.63157
2022-10-04,68.63157
2022-10-05,48.0
2022-10-06,44.21052
2022-10-07,53.05263
2022-10-08,32.42105
2022-10-09,10.94736
2022-10-10,26.10526
2022-10-11,62.94736
2022-10-12,64.8421
2022-10-13,52.0
2022-10-14,48.63157
2022-10-15,31.15789
2022-10-16,18.73684
2022-10-17,52.21052
2022-10-18,54.31578
2022-10-19,52.21052
2022-10-20,54.73684
2022-10-21,51.15789
2022-10-22,36.21052
2022-10-23,17.05263
2022-10-24,53.47368
2022-10-25,61.05263
2022-10-26,50.31578
2022-10-27,52.8421
2022-10-28,54.73684
2022-10-29,33.89473
2022-10-30,17.68421
2022-10-31,61.47368
2022-11-01,56.8421
2022-11-02,49.89473
2022-11-03,50.31578
2022-11-04,45.89473
2022-11-05,30.10526
2022-11-06,16.21052
2022-11-07,64.21052
2022-11-08,46.94736
2022-11-09,52.42105
2022-11-10,46.31578
2022-11-11,44.63157
2022-11-12,32.42105
2022-11-13,14.52631
2022-11-14,60.21052
2022-11-15,51.57894
2022-11-16,49.47368
2022-11-17,50.10526
2022-11-18,54.31578
2022-11-19,34.73684
2022-11-20,18.10526
2022-11-21,59.57894
2022-11-22,51.15789
2022-11-23,51.78947
2022-11-24,55.57894
2022-11-25,55.15789
2022-11-26,33.05263
2022-11-27,16.21052
2022-11-28,64.63157
2022-11-29,54.10526
2022-11-30,53.47368
2022-12-01,57.26315
2022-12-02,50.10526
2022-12-03,33.26315
2022-12-04,18.10526
2022-12-05,55.78947
2022-12-06,50.31578
2022-12-07,54.94736
2022-12-08,53.89473
2022-12-09,57.47368
2022-12-10,39.78947
2022-12-11,24.21052
2022-12-12,64.0
2022-12-13,69.05263
2022-12-14,52.8421
2022-12-15,58.52631
2022-12-16,68.0
2022-12-17,38.73684
2022-12-18,27.36842
2022-12-19,63.15789
2022-12-20,58.52631
2022-12-21,57.47368
2022-12-22,60.0
2022-12-23,55.15789
2022-12-24,34.73684
2022-12-25,22.73684
2022-12-26,75.15789
2022-12-27,71.36842
2022-12-28,72.42105
2022-12-29,61.47368
2022-12-30,57.26315
2022-12-31,30.31578
2023-01-01,19.57894
2023-01-02,61.05263
2023-01-03,64.42105
2023-01-04,64.0
2023-01-05,53.26315
2023-01-06,55.57894
2023-01-07,33.05263
2023-01-08,21.26315
2023-01-09,66.73684
2023-01-10,48.42105
2023-01-11,56.21052
2023-01-12,58.94736
2023-01-13,53.47368
2023-01-14,38.52631
2023-01-15,21.47368
2023-01-16,65.47368
2023-01-17,61.47368
2023-01-18,49.89473
2023-01-19,45.26315
2023-01-20,45.89473
2023-01-21,13.68421
2023-01-22,9.68421
2023-01-23,14.73684
2023-01-24,30.10526
2023-01-25,73.26315
2023-01-26,59.57894
2023-01-27,52.8421
2023-01-28,38.31578
2023-01-29,19.36842
2023-01-30,65.47368
2023-01-31,56.42105
2023-02-01,56.63157
2023-02-02,52.8421
2023-02-03,48.63157
2023-02-04,32.63157
2023-02-05,11.78947
2023-02-06,62.52631
2023-02-07,58.73684
2023-02-08,51.36842
2023-02-09,50.31578
2023-02-10,53.89473
2023-02-11,32.21052
2023-02-12,18.73684
2023-02-13,71.15789
2023-02-14,54.94736
2023-02-15,54.94736
2023-02-16,50.94736
2023-02-17,51.15789
2023-02-18,36.0
2023-02-19,20.42105
2023-02-20,64.63157
2023-02-21,61.47368
2023-02-22,53.26315
2023-02-23,50.94736
2023-02-24,49.05263
2023-02-25,32.0
2023-02-26,16.21052
2023-02-27,66.73684
2023-02-28,47.36842
2023-03-01,23.57894
2023-03-02,54.10526
2023-03-03,56.8421
2023-03-04,40.42105
2023-03-05,15.78947
2023-03-06,60.0
2023-03-07,57.05263
2023-03-08,54.94736
2023-03-09,50.94736
2023-03-10,54.94736
2023-03-11,32.63157
2023-03-12,16.42105
2023-03-13,67.78947
2023-03-14,58.94736
2023-03-15,56.21052
2023-03-16,64.0
2023-03-17,54.10526
2023-03-18,37.47368
2023-03-19,20.21052
2023-03-20,67.78947
2023-03-21,60.21052
2023-03-22,55.36842
2023-03-23,54.52631
2023-03-24,52.42105
2023-03-25,39.57894
2023-03-26,20.42105
2023-03-27,63.57894
2023-03-28,55.15789
2023-03-29,57.05263
2023-03-30,55.57894
2023-03-31,52.42105
2023-04-01,38.31578
2023-04-02,18.73684
2023-04-03,63.57894
2023-04-04,58.52631
2023-04-05,53.89473
2023-04-06,52.0
2023-04-07,60.0
2023-04-08,36.42105
2023-04-09,18.31578
2023-04-10,66.73684
2023-04-11,62.31578
2023-04-12,53.47368
2023-04-13,55.15789
2023-04-14,50.73684
2023-04-15,41.26315
2023-04-16,15.15789
2023-04-17,69.89473
2023-04-18,61.26315
2023-04-19,59.15789
2023-04-20,61.68421
2023-04-21,56.0
2023-04-22,32.0
2023-04-23,18.94736
2023-04-24,65.89473
2023-04-25,60.21052
2023-04-26,58.10526
2023-04-27,57.05263
2023-04-28,56.0
2023-04-29,29.68421
2023-04-30,19.15789
2023-05-01,53.05263
2023-05-02,56.63157
2023-05-03,61.05263
2023-05-04,55.15789
2023-05-05,19.57894
2023-05-06,34.10526
2023-05-07,24.0
2023-05-08,68.8421
2023-05-09,63.15789
2023-05-10,67.57894
2023-05-11,61.89473
2023-05-12,61.05263
2023-05-13,42.94736
2023-05-14,17.26315
2023-05-15,70.31578
2023-05-16,66.31578
2023-05-17,59.78947
2023-05-18,58.52631
2023-05-19,62.52631
2023-05-20,38.52631
2023-05-21,19.15789
2023-05-22,77.05263
2023-05-23,72.0
2023-05-24,70.10526
2023-05-25,63.15789
2023-05-26,64.21052
2023-05-27,17.05263
2023-05-28,18.10526
2023-05-29,52.8421
2023-05-30,73.89473
2023-05-31,68.8421
2023-06-01,52.8421
2023-06-02,58.31578
2023-06-03,48.0
