date,풍동실험
2021-02-17,8.4507
2021-02-18,23.94366
2021-02-19,22.53521
2021-02-20,7.04225
2021-02-22,7.04225
2021-02-23,30.98591
2021-02-24,22.53521
2021-02-25,43.66197
2021-02-26,18.30985
2021-02-28,16.9014
2021-03-02,35.21126
2021-03-03,53.52112
2021-03-04,26.76056
2021-03-05,36.61971
2021-03-06,8.4507
2021-03-07,11.2676
2021-03-08,39.43661
2021-03-09,70.42253
2021-03-10,49.29577
2021-03-11,43.66197
2021-03-12,67.60563
2021-03-14,18.30985
2021-03-15,47.88732
2021-03-16,49.29577
2021-03-17,53.52112
2021-03-18,45.07042
2021-03-19,60.56338
2021-03-20,7.04225
2021-03-21,21.12676
2021-03-22,53.52112
2021-03-23,47.88732
2021-03-24,60.56338
2021-03-25,59.15492
2021-03-26,57.74647
2021-03-27,15.49295
2021-03-28,16.9014
2021-03-29,42.25352
2021-03-30,39.43661
2021-03-31,74.64788
2021-04-01,43.66197
2021-04-02,49.29577
2021-04-03,21.12676
2021-04-04,26.76056
2021-04-05,52.11267
2021-04-06,54.92957
2021-04-07,76.05633
2021-04-08,50.70422
2021-04-09,69.01408
2021-04-10,23.94366
2021-04-11,16.9014
2021-04-12,45.07042
2021-04-13,78.87323
2021-04-14,67.60563
2021-04-15,57.74647
2021-04-16,35.21126
2021-04-17,18.30985
2021-04-18,9.85915
2021-04-19,46.47887
2021-04-20,39.43661
2021-04-21,35.21126
2021-04-22,50.70422
2021-04-23,38.02816
2021-04-25,53.52112
2021-04-26,40.84507
2021-04-27,29.57746
2021-04-28,29.57746
2021-04-29,35.21126
2021-04-30,32.39436
2021-05-01,7.04225
2021-05-02,11.2676
2021-05-03,32.39436
2021-05-04,35.21126
2021-05-05,15.49295
2021-05-06,25.35211
2021-05-07,26.76056
2021-05-08,7.04225
2021-05-09,9.85915
2021-05-10,30.98591
2021-05-11,52.11267
2021-05-12,45.07042
2021-05-13,52.11267
2021-05-14,29.57746
2021-05-15,9.85915
2021-05-16,8.4507
2021-05-17,53.52112
2021-05-18,30.98591
2021-05-19,21.12676
2021-05-20,45.07042
2021-05-21,29.57746
2021-05-22,9.85915
2021-05-23,18.30985
2021-05-24,39.43661
2021-05-25,46.47887
2021-05-26,36.61971
2021-05-27,25.35211
2021-05-28,33.80281
2021-05-29,7.04225
2021-05-30,8.4507
2021-05-31,42.25352
2021-06-01,42.25352
2021-06-02,22.53521
2021-06-03,49.29577
2021-06-04,22.53521
2021-06-05,7.04225
2021-06-06,15.49295
2021-06-07,46.47887
2021-06-08,64.78873
2021-06-09,46.47887
2021-06-10,63.38028
2021-06-11,39.43661
2021-06-12,15.49295
2021-06-13,14.0845
2021-06-14,46.47887
2021-06-15,63.38028
2021-06-16,33.80281
2021-06-17,32.39436
2021-06-18,32.39436
2021-06-19,26.76056
2021-06-20,7.04225
2021-06-21,28.16901
2021-06-22,56.33802
2021-06-23,38.02816
2021-06-24,25.35211
2021-06-25,28.16901
2021-06-28,26.76056
2021-06-29,56.33802
2021-06-30,30.98591
2021-07-01,26.76056
2021-07-02,18.30985
2021-07-03,7.04225
2021-07-04,7.04225
2021-07-05,21.12676
2021-07-06,30.98591
2021-07-07,23.94366
2021-07-08,28.16901
2021-07-09,30.98591
2021-07-10,9.85915
2021-07-11,12.67605
2021-07-12,49.29577
2021-07-13,42.25352
2021-07-14,43.66197
2021-07-15,45.07042
2021-07-16,47.88732
2021-07-17,7.04225
2021-07-19,22.53521
2021-07-20,42.25352
2021-07-21,29.57746
2021-07-22,43.66197
2021-07-23,46.47887
2021-07-24,18.30985
2021-07-25,7.04225
2021-07-26,42.25352
2021-07-27,26.76056
2021-07-28,30.98591
2021-07-29,18.30985
2021-07-30,38.02816
2021-08-01,8.4507
2021-08-02,25.35211
2021-08-03,29.57746
2021-08-04,30.98591
2021-08-05,11.2676
2021-08-06,23.94366
2021-08-08,7.04225
2021-08-09,42.25352
2021-08-10,45.07042
2021-08-11,25.35211
2021-08-12,19.7183
2021-08-13,25.35211
2021-08-16,14.0845
2021-08-17,23.94366
2021-08-18,36.61971
2021-08-19,22.53521
2021-08-20,45.07042
2021-08-21,15.49295
2021-08-22,26.76056
2021-08-23,66.19718
2021-08-24,42.25352
2021-08-25,40.84507
2021-08-26,36.61971
2021-08-27,42.25352
2021-08-28,12.67605
2021-08-29,7.04225
2021-08-30,42.25352
2021-08-31,39.43661
2021-09-01,36.61971
2021-09-02,33.80281
2021-09-03,52.11267
2021-09-04,9.85915
2021-09-05,9.85915
2021-09-06,52.11267
2021-09-07,60.56338
2021-09-08,46.47887
2021-09-09,60.56338
2021-09-10,33.80281
2021-09-11,26.76056
2021-09-12,32.39436
2021-09-13,36.61971
2021-09-14,35.21126
2021-09-15,39.43661
2021-09-16,50.70422
2021-09-17,30.98591
2021-09-20,7.04225
2021-09-21,8.4507
2021-09-23,42.25352
2021-09-24,39.43661
2021-09-25,8.4507
2021-09-26,9.85915
2021-09-27,36.61971
2021-09-28,40.84507
2021-09-29,36.61971
2021-09-30,50.70422
2021-10-01,50.70422
2021-10-02,8.4507
2021-10-03,11.2676
2021-10-04,21.12676
2021-10-05,33.80281
2021-10-06,53.52112
2021-10-07,40.84507
2021-10-08,38.02816
2021-10-09,11.2676
2021-10-10,9.85915
2021-10-11,8.4507
2021-10-12,43.66197
2021-10-13,45.07042
2021-10-14,33.80281
2021-10-15,32.39436
2021-10-16,9.85915
2021-10-17,15.49295
2021-10-18,40.84507
2021-10-19,53.52112
2021-10-20,45.07042
2021-10-21,33.80281
2021-10-22,35.21126
2021-10-23,12.67605
2021-10-25,36.61971
2021-10-26,63.38028
2021-10-27,32.39436
2021-10-28,45.07042
2021-10-29,28.16901
2021-10-30,25.35211
2021-10-31,28.16901
2021-11-01,23.94366
2021-11-02,28.16901
2021-11-03,64.78873
2021-11-04,26.76056
2021-11-05,46.47887
2021-11-06,8.4507
2021-11-08,46.47887
2021-11-09,38.02816
2021-11-10,36.61971
2021-11-11,50.70422
2021-11-12,28.16901
2021-11-13,8.4507
2021-11-14,11.2676
2021-11-15,47.88732
2021-11-16,56.33802
2021-11-17,50.70422
2021-11-18,39.43661
2021-11-19,32.39436
2021-11-20,7.04225
2021-11-21,22.53521
2021-11-22,29.57746
2021-11-23,22.53521
2021-11-24,30.98591
2021-11-25,30.98591
2021-11-26,25.35211
2021-11-27,25.35211
2021-11-28,33.80281
2021-11-29,32.39436
2021-11-30,25.35211
2021-12-01,28.16901
2021-12-02,36.61971
2021-12-03,21.12676
2021-12-04,16.9014
2021-12-05,28.16901
2021-12-06,69.01408
2021-12-07,25.35211
2021-12-08,42.25352
2021-12-09,30.98591
2021-12-10,43.66197
2021-12-11,7.04225
2021-12-13,25.35211
2021-12-14,59.15492
2021-12-15,40.84507
2021-12-16,39.43661
2021-12-17,23.94366
2021-12-18,7.04225
2021-12-20,43.66197
2021-12-21,43.66197
2021-12-22,45.07042
2021-12-23,50.70422
2021-12-24,25.35211
2021-12-26,7.04225
2021-12-27,42.25352
2021-12-28,40.84507
2021-12-29,18.30985
2021-12-30,23.94366
2021-12-31,26.76056
2022-01-03,16.9014
2022-01-04,21.12676
2022-01-05,25.35211
2022-01-06,46.47887
2022-01-07,18.30985
2022-01-09,15.49295
2022-01-10,33.80281
2022-01-11,35.21126
2022-01-12,35.21126
2022-01-13,46.47887
2022-01-14,30.98591
2022-01-17,25.35211
2022-01-18,15.49295
2022-01-19,54.92957
2022-01-20,35.21126
2022-01-21,28.16901
2022-01-22,9.85915
2022-01-24,35.21126
2022-01-25,33.80281
2022-01-26,40.84507
2022-01-27,30.98591
2022-01-29,7.04225
2022-02-03,15.49295
2022-02-04,18.30985
2022-02-05,9.85915
2022-02-07,35.21126
2022-02-08,33.80281
2022-02-09,32.39436
2022-02-10,35.21126
2022-02-11,21.12676
2022-02-14,30.98591
2022-02-15,30.98591
2022-02-16,21.12676
2022-02-17,35.21126
2022-02-18,19.7183
2022-02-21,22.53521
2022-02-22,32.39436
2022-02-23,29.57746
2022-02-24,19.7183
2022-02-25,15.49295
2022-03-02,16.9014
2022-03-03,28.16901
2022-03-04,15.49295
2022-03-05,7.04225
2022-03-06,7.04225
2022-03-07,29.57746
2022-03-08,32.39436
2022-03-09,8.4507
2022-03-10,15.49295
2022-03-11,35.21126
2022-03-12,21.12676
2022-03-14,36.61971
2022-03-15,16.9014
2022-03-16,49.29577
2022-03-17,59.15492
2022-03-18,42.25352
2022-03-19,21.12676
2022-03-20,9.85915
2022-03-21,28.16901
2022-03-22,25.35211
2022-03-23,40.84507
2022-03-24,29.57746
2022-03-25,43.66197
2022-03-26,8.4507
2022-03-27,8.4507
2022-03-28,26.76056
2022-03-29,39.43661
2022-03-30,56.33802
2022-03-31,35.21126
2022-04-01,29.57746
2022-04-02,19.7183
2022-04-03,9.85915
2022-04-04,29.57746
2022-04-05,60.56338
2022-04-06,63.38028
2022-04-07,47.88732
2022-04-08,59.15492
2022-04-09,19.7183
2022-04-10,21.12676
2022-04-11,42.25352
2022-04-12,46.47887
2022-04-13,45.07042
2022-04-14,47.88732
2022-04-15,47.88732
2022-04-16,23.94366
2022-04-18,42.25352
2022-04-19,57.74647
2022-04-20,43.66197
2022-04-21,42.25352
2022-04-22,32.39436
2022-04-24,16.9014
2022-04-25,26.76056
2022-04-26,36.61971
2022-04-27,53.52112
2022-04-28,54.92957
2022-04-29,33.80281
2022-04-30,15.49295
2022-05-02,39.43661
2022-05-03,39.43661
2022-05-04,39.43661
2022-05-05,8.4507
2022-05-06,14.0845
2022-05-08,15.49295
2022-05-09,38.02816
2022-05-10,38.02816
2022-05-11,52.11267
2022-05-12,30.98591
2022-05-13,32.39436
2022-05-14,7.04225
2022-05-15,7.04225
2022-05-16,45.07042
2022-05-17,35.21126
2022-05-18,53.52112
2022-05-19,45.07042
2022-05-20,43.66197
2022-05-22,9.85915
2022-05-23,50.70422
2022-05-24,39.43661
2022-05-25,56.33802
2022-05-26,23.94366
2022-05-27,35.21126
2022-05-29,29.57746
2022-05-30,23.94366
2022-05-31,39.43661
2022-06-01,8.4507
2022-06-02,29.57746
2022-06-03,21.12676
2022-06-04,14.0845
2022-06-05,8.4507
2022-06-06,7.04225
2022-06-07,29.57746
2022-06-08,42.25352
2022-06-09,29.57746
2022-06-10,40.84507
2022-06-11,16.9014
2022-06-12,19.7183
2022-06-13,46.47887
2022-06-14,83.09859
2022-06-15,56.33802
2022-06-16,67.60563
2022-06-17,42.25352
2022-06-18,9.85915
2022-06-19,21.12676
2022-06-20,46.47887
2022-06-21,40.84507
2022-06-22,42.25352
2022-06-23,22.53521
2022-06-24,39.43661
2022-06-26,7.04225
2022-06-27,28.16901
2022-06-28,39.43661
2022-06-29,28.16901
2022-06-30,29.57746
2022-07-01,22.53521
2022-07-02,14.0845
2022-07-04,33.80281
2022-07-05,30.98591
2022-07-06,36.61971
2022-07-07,35.21126
2022-07-08,38.02816
2022-07-11,45.07042
2022-07-12,61.97183
2022-07-13,61.97183
2022-07-14,38.02816
2022-07-15,36.61971
2022-07-17,18.30985
2022-07-18,42.25352
2022-07-19,43.66197
2022-07-20,28.16901
2022-07-21,46.47887
2022-07-22,32.39436
2022-07-24,9.85915
2022-07-25,45.07042
2022-07-26,40.84507
2022-07-27,54.92957
2022-07-28,28.16901
2022-07-29,32.39436
2022-07-30,11.2676
2022-07-31,8.4507
2022-08-01,19.7183
2022-08-02,18.30985
2022-08-03,28.16901
2022-08-04,25.35211
2022-08-05,38.02816
2022-08-08,40.84507
2022-08-09,32.39436
2022-08-10,18.30985
2022-08-11,42.25352
2022-08-12,43.66197
2022-08-13,7.04225
2022-08-15,9.85915
2022-08-16,36.61971
2022-08-17,67.60563
2022-08-18,36.61971
2022-08-19,28.16901
2022-08-21,14.0845
2022-08-22,33.80281
2022-08-23,38.02816
2022-08-24,53.52112
2022-08-25,29.57746
2022-08-26,42.25352
2022-08-27,7.04225
2022-08-28,9.85915
2022-08-29,32.39436
2022-08-30,33.80281
2022-08-31,14.0845
2022-09-01,35.21126
2022-09-02,33.80281
2022-09-05,73.23943
2022-09-06,40.84507
2022-09-07,39.43661
2022-09-08,22.53521
2022-09-09,9.85915
2022-09-12,18.30985
2022-09-13,23.94366
2022-09-14,60.56338
2022-09-15,40.84507
2022-09-16,43.66197
2022-09-17,22.53521
2022-09-18,8.4507
2022-09-19,42.25352
2022-09-20,38.02816
2022-09-21,36.61971
2022-09-22,26.76056
2022-09-23,30.98591
2022-09-24,7.04225
2022-09-26,43.66197
2022-09-27,35.21126
2022-09-28,45.07042
2022-09-29,43.66197
2022-09-30,9.85915
2022-10-03,9.85915
2022-10-04,35.21126
2022-10-05,40.84507
2022-10-06,39.43661
2022-10-07,30.98591
2022-10-10,16.9014
2022-10-11,39.43661
2022-10-12,26.76056
2022-10-13,49.29577
2022-10-14,36.61971
2022-10-15,8.4507
2022-10-16,26.76056
2022-10-17,23.94366
2022-10-18,49.29577
2022-10-19,52.11267
2022-10-20,32.39436
2022-10-21,32.39436
2022-10-22,16.9014
2022-10-23,9.85915
2022-10-24,38.02816
2022-10-25,53.52112
2022-10-26,57.74647
2022-10-27,23.94366
2022-10-28,45.07042
2022-10-29,8.4507
2022-10-31,23.94366
2022-11-01,36.61971
2022-11-02,28.16901
2022-11-03,40.84507
2022-11-04,30.98591
2022-11-06,26.76056
2022-11-07,43.66197
2022-11-08,49.29577
2022-11-09,52.11267
2022-11-10,42.25352
2022-11-11,28.16901
2022-11-12,7.04225
2022-11-13,7.04225
2022-11-14,49.29577
2022-11-15,53.52112
2022-11-16,45.07042
2022-11-17,57.74647
2022-11-18,28.16901
2022-11-19,19.7183
2022-11-20,15.49295
2022-11-21,38.02816
2022-11-22,50.70422
2022-11-23,25.35211
2022-11-24,47.88732
2022-11-25,23.94366
2022-11-26,16.9014
2022-11-27,7.04225
2022-11-28,38.02816
2022-11-29,42.25352
2022-11-30,56.33802
2022-12-01,43.66197
2022-12-02,25.35211
2022-12-03,7.04225
2022-12-04,8.4507
2022-12-05,29.57746
2022-12-06,22.53521
2022-12-07,45.07042
2022-12-08,26.76056
2022-12-09,30.98591
2022-12-10,16.9014
2022-12-11,16.9014
2022-12-12,26.76056
2022-12-13,23.94366
2022-12-14,38.02816
2022-12-15,26.76056
2022-12-16,39.43661
2022-12-17,25.35211
2022-12-18,12.67605
2022-12-19,15.49295
2022-12-20,22.53521
2022-12-21,39.43661
2022-12-23,8.4507
2022-12-26,14.0845
2022-12-27,52.11267
2022-12-28,28.16901
2022-12-29,16.9014
2023-01-02,16.9014
2023-01-03,19.7183
2023-01-04,19.7183
2023-01-05,14.0845
2023-01-06,12.67605
2023-01-09,39.43661
2023-01-10,30.98591
2023-01-11,23.94366
2023-01-12,33.80281
2023-01-13,23.94366
2023-01-14,16.9014
2023-01-16,38.02816
2023-01-17,18.30985
2023-01-18,29.57746
2023-01-19,29.57746
2023-01-23,7.04225
2023-01-25,22.53521
2023-01-26,32.39436
2023-01-27,30.98591
2023-01-30,30.98591
2023-01-31,33.80281
2023-02-01,15.49295
2023-02-02,40.84507
2023-02-03,16.9014
2023-02-06,47.88732
2023-02-07,52.11267
2023-02-08,25.35211
2023-02-09,52.11267
2023-02-10,25.35211
2023-02-13,46.47887
2023-02-14,23.94366
2023-02-15,19.7183
2023-02-16,28.16901
2023-02-17,19.7183
2023-02-20,33.80281
2023-02-21,32.39436
2023-02-22,38.02816
2023-02-23,18.30985
2023-02-24,22.53521
2023-02-25,12.67605
2023-02-26,8.4507
2023-02-27,32.39436
2023-02-28,23.94366
2023-03-01,15.49295
2023-03-02,32.39436
2023-03-03,30.98591
2023-03-04,19.7183
2023-03-05,7.04225
2023-03-06,40.84507
2023-03-07,42.25352
2023-03-08,66.19718
2023-03-09,46.47887
2023-03-10,56.33802
2023-03-11,28.16901
2023-03-13,42.25352
2023-03-14,57.74647
2023-03-15,49.29577
2023-03-16,36.61971
2023-03-17,45.07042
2023-03-18,7.04225
2023-03-19,16.9014
2023-03-20,73.23943
2023-03-21,59.15492
2023-03-22,67.60563
2023-03-23,32.39436
2023-03-24,83.09859
2023-03-25,14.0845
2023-03-26,8.4507
2023-03-27,59.15492
2023-03-28,36.61971
2023-03-29,66.19718
2023-03-30,30.98591
2023-03-31,50.70422
2023-04-01,23.94366
2023-04-02,16.9014
2023-04-03,40.84507
2023-04-04,43.66197
2023-04-05,66.19718
2023-04-06,35.21126
2023-04-07,47.88732
2023-04-08,14.0845
2023-04-09,7.04225
2023-04-10,45.07042
2023-04-11,63.38028
2023-04-12,76.05633
2023-04-13,35.21126
2023-04-14,40.84507
2023-04-15,19.7183
2023-04-16,16.9014
2023-04-17,49.29577
2023-04-18,81.69014
2023-04-19,54.92957
2023-04-20,28.16901
2023-04-21,40.84507
2023-04-22,8.4507
2023-04-23,14.0845
2023-04-24,36.61971
2023-04-25,21.12676
2023-04-26,43.66197
2023-04-27,18.30985
2023-04-28,15.49295
2023-05-01,8.4507
2023-05-02,54.92957
2023-05-03,39.43661
2023-05-04,42.25352
2023-05-06,8.4507
2023-05-07,32.39436
2023-05-08,43.66197
2023-05-09,22.53521
2023-05-10,39.43661
2023-05-11,43.66197
2023-05-12,35.21126
2023-05-14,7.04225
2023-05-15,39.43661
2023-05-16,52.11267
2023-05-17,67.60563
2023-05-18,29.57746
2023-05-19,43.66197
2023-05-20,9.85915
2023-05-21,12.67605
2023-05-22,45.07042
2023-05-23,39.43661
2023-05-24,59.15492
2023-05-25,67.60563
2023-05-26,71.83098
2023-05-27,11.2676
2023-05-28,8.4507
2023-05-29,16.9014
2023-05-30,50.70422
2023-05-31,76.05633
2023-06-01,45.07042
2023-06-02,36.61971
2023-06-04,11.2676
2023-06-05,18.30985
2023-06-06,21.12676
2023-06-07,74.64788
2023-06-08,56.33802
2023-06-09,39.43661
2023-06-10,26.76056
2023-06-11,25.35211
2023-06-12,56.33802
2023-06-13,49.29577
2023-06-14,26.76056
2023-06-15,33.80281
2023-06-16,35.21126
2023-06-17,7.04225
2023-06-18,15.49295
2023-06-19,50.70422
2023-06-20,38.02816
2023-06-21,50.70422
2023-06-22,47.88732
2023-06-23,28.16901
2023-06-25,11.2676
2023-06-26,16.9014
2023-06-27,18.30985
2023-06-28,30.98591
2023-06-29,35.21126
2023-06-30,15.49295
2023-07-02,11.2676
2023-07-03,25.35211
2023-07-04,30.98591
2023-07-05,54.92957
2023-07-06,45.07042
2023-07-07,49.29577
2023-07-08,12.67605
2023-07-09,9.85915
2023-07-10,39.43661
2023-07-11,45.07042
2023-07-12,39.43661
2023-07-13,29.57746
2023-07-14,29.57746
2023-07-15,12.67605
2023-07-16,30.98591
2023-07-17,43.66197
2023-07-18,54.92957
2023-07-19,36.61971
2023-07-20,15.49295
2023-07-21,21.12676
2023-07-22,7.04225
2023-07-23,9.85915
2023-07-24,35.21126
2023-07-25,19.7183
2023-07-26,21.12676
2023-07-27,19.7183
2023-07-28,28.16901
2023-07-30,7.04225
2023-07-31,28.16901
2023-08-01,33.80281
2023-08-02,18.30985
2023-08-03,18.30985
2023-08-04,28.16901
2023-08-07,30.98591
2023-08-08,29.57746
2023-08-09,28.16901
2023-08-10,40.84507
2023-08-11,35.21126
2023-08-14,25.35211
2023-08-15,15.49295
2023-08-16,28.16901
2023-08-17,29.57746
2023-08-18,56.33802
2023-08-20,26.76056
2023-08-21,39.43661
2023-08-22,43.66197
2023-08-23,57.74647
2023-08-24,42.25352
2023-08-25,45.07042
2023-08-27,15.49295
2023-08-28,45.07042
2023-08-29,26.76056
2023-08-30,25.35211
2023-08-31,38.02816
2023-09-01,25.35211
2023-09-02,8.4507
2023-09-03,22.53521
2023-09-04,33.80281
2023-09-05,45.07042
2023-09-06,30.98591
2023-09-07,45.07042
2023-09-08,29.57746
2023-09-10,19.7183
2023-09-11,30.98591
2023-09-12,29.57746
2023-09-13,47.88732
2023-09-14,38.02816
2023-09-15,59.15492
2023-09-18,29.57746
2023-09-19,53.52112
2023-09-20,30.98591
2023-09-21,36.61971
2023-09-22,21.12676
2023-09-23,7.04225
2023-09-24,9.85915
2023-09-25,7.04225
2023-09-26,36.61971
2023-09-27,19.7183
2023-10-03,11.2676
2023-10-04,38.02816
2023-10-05,36.61971
2023-10-06,35.21126
2023-10-07,8.4507
2023-10-08,19.7183
2023-10-10,35.21126
2023-10-11,30.98591
2023-10-12,30.98591
2023-10-13,28.16901
