date,명함
2020-09-19,37.82273
2020-09-20,37.29039
2020-09-21,78.52009
2020-09-22,79.50492
2020-09-23,74.31461
2020-09-24,75.29944
2020-09-25,64.86558
2020-09-26,32.84535
2020-09-27,31.59435
2020-09-28,63.24194
2020-09-29,47.80409
2020-09-30,21.50652
2020-10-01,15.62416
2020-10-02,19.66994
2020-10-03,23.52941
2020-10-04,32.81873
2020-10-05,79.21213
2020-10-06,86.74474
2020-10-07,82.27309
2020-10-08,74.9268
2020-10-09,41.09661
2020-10-10,35.00133
2020-10-11,36.70481
2020-10-12,90.09848
2020-10-13,86.42533
2020-10-14,88.84748
2020-10-15,85.20095
2020-10-16,74.04844
2020-10-17,39.47298
2020-10-18,41.20308
2020-10-19,87.03752
2020-10-20,85.60021
2020-10-21,85.36066
2020-10-22,85.49374
2020-10-23,78.25392
2020-10-24,39.47298
2020-10-25,41.46925
2020-10-26,88.02235
2020-10-27,88.74101
2020-10-28,84.26936
2020-10-29,85.94623
2020-10-30,71.1738
2020-10-31,38.54138
2020-11-01,37.52994
2020-11-02,84.77508
2020-11-03,88.47484
2020-11-04,87.70295
2020-11-05,82.80542
2020-11-06,94.38381
2020-11-07,38.80755
2020-11-08,37.82273
2020-11-09,93.50545
2020-11-10,89.14027
2020-11-11,89.08703
2020-11-12,82.88528
2020-11-13,78.59994
2020-11-14,40.05855
2020-11-15,37.34362
2020-11-16,90.23156
2020-11-17,86.18578
2020-11-18,82.75219
2020-11-19,84.58876
2020-11-20,73.80889
2020-11-21,37.13068
2020-11-22,36.97098
2020-11-23,82.75219
2020-11-24,80.889
2020-11-25,80.38328
2020-11-26,76.15118
2020-11-27,66.782
2020-11-28,37.82273
2020-11-29,37.71626
2020-11-30,75.69869
2020-12-01,77.42879
2020-12-02,79.71785
2020-12-03,73.94197
2020-12-04,70.82778
2020-12-05,37.60979
2020-12-06,35.5869
2020-12-07,75.67207
2020-12-08,78.75964
2020-12-09,81.07532
2020-12-10,78.33377
2020-12-11,76.12456
2020-12-12,35.98615
2020-12-13,34.89486
2020-12-14,76.84322
2020-12-15,78.78626
2020-12-16,71.38674
2020-12-17,73.75565
2020-12-18,65.3713
2020-12-19,33.11152
2020-12-20,32.36624
2020-12-21,71.54644
2020-12-22,73.9952
2020-12-23,69.31062
2020-12-24,54.96406
2020-12-25,27.57519
2020-12-26,30.92893
2020-12-27,32.63241
2020-12-28,73.40963
2020-12-29,74.36784
2020-12-30,69.97604
2020-12-31,52.27575
2021-01-01,30.36997
2021-01-02,33.51077
2021-01-03,32.68565
2021-01-04,83.84349
2021-01-05,85.09449
2021-01-06,78.44024
2021-01-07,62.86931
2021-01-08,64.57279
2021-01-09,36.49188
2021-01-10,32.97844
2021-01-11,78.67979
2021-01-12,77.80143
2021-01-13,78.14745
2021-01-14,78.01437
2021-01-15,69.63002
2021-01-16,39.23343
2021-01-17,37.45009
2021-01-18,75.67207
2021-01-19,73.70242
2021-01-20,77.50865
2021-01-21,76.55043
2021-01-22,70.08251
2021-01-23,40.1384
2021-01-24,36.09262
2021-01-25,77.00292
2021-01-26,80.22358
2021-01-27,76.94969
2021-01-28,76.73675
2021-01-29,67.23449
2021-01-30,37.92919
2021-01-31,35.93292
2021-02-01,77.72158
2021-02-02,78.75964
2021-02-03,84.18951
2021-02-04,78.49347
2021-02-05,67.76683
2021-02-06,38.70109
2021-02-07,35.02794
2021-02-08,71.65291
2021-02-09,64.8922
2021-02-10,51.87649
2021-02-11,24.1416
2021-02-12,19.11099
2021-02-13,22.78413
2021-02-14,31.91376
2021-02-15,81.44796
2021-02-16,86.98429
2021-02-17,83.52408
2021-02-18,79.23875
2021-02-19,73.48948
2021-02-20,40.75059
2021-02-21,38.14213
2021-02-22,83.15145
2021-02-23,81.50119
2021-02-24,83.12483
2021-02-25,80.51636
2021-02-26,66.11658
2021-02-27,40.9103
2021-02-28,34.38914
2021-03-01,43.8914
2021-03-02,87.17061
2021-03-03,91.34948
2021-03-04,88.66116
2021-03-05,80.80915
2021-03-06,42.18791
2021-03-07,40.77721
2021-03-08,88.68778
2021-03-09,97.07213
2021-03-10,91.32286
2021-03-11,94.17088
2021-03-12,85.97285
2021-03-13,43.51876
2021-03-14,38.4083
2021-03-15,94.11764
2021-03-16,93.95794
2021-03-17,95.95421
2021-03-18,96.61964
2021-03-19,79.21213
2021-03-20,43.46553
2021-03-21,42.58717
2021-03-22,87.22384
2021-03-23,89.40644
2021-03-24,94.49028
2021-03-25,88.92733
2021-03-26,81.79398
2021-03-27,41.97498
2021-03-28,37.79611
2021-03-29,93.93132
2021-03-30,87.49001
2021-03-31,89.80569
2021-04-01,87.91589
2021-04-02,83.65717
2021-04-03,45.40857
2021-04-04,38.96726
2021-04-05,90.65743
2021-04-06,93.63854
2021-04-07,90.47112
2021-04-08,91.8552
2021-04-09,82.00692
2021-04-10,38.03566
2021-04-11,32.47271
2021-04-12,80.96885
2021-04-13,95.87436
2021-04-14,86.71812
2021-04-15,86.85121
2021-04-16,78.36039
2021-04-17,40.32472
2021-04-18,39.33989
2021-04-19,85.46712
2021-04-20,87.01091
2021-04-21,84.74846
2021-04-22,87.22384
2021-04-23,72.71759
2021-04-24,39.31328
2021-04-25,39.79238
2021-04-26,89.77907
2021-04-27,89.32659
2021-04-28,85.60021
2021-04-29,81.31487
2021-04-30,68.67181
2021-05-01,36.78466
2021-05-02,32.9252
2021-05-03,78.78626
2021-05-04,80.03726
2021-05-05,38.30183
2021-05-06,78.2273
2021-05-07,76.60367
2021-05-08,37.02422
2021-05-09,34.70854
2021-05-10,86.23902
2021-05-11,92.76018
2021-05-12,85.33404
2021-05-13,82.56587
2021-05-14,79.18552
2021-05-15,36.86451
2021-05-16,37.55656
2021-05-17,88.76763
2021-05-18,78.12084
2021-05-19,43.78493
2021-05-20,82.21985
2021-05-21,73.75565
2021-05-22,37.1573
2021-05-23,37.98243
2021-05-24,83.7104
2021-05-25,89.72584
2021-05-26,92.89326
2021-05-27,89.83231
2021-05-28,75.61884
2021-05-29,37.45009
2021-05-30,37.21054
2021-05-31,89.67261
2021-06-01,92.12137
2021-06-02,90.7639
2021-06-03,91.03007
2021-06-04,81.07532
2021-06-05,41.41602
2021-06-06,36.81128
2021-06-07,84.13627
2021-06-08,86.02608
2021-06-09,83.44423
2021-06-10,75.11312
2021-06-11,78.57332
2021-06-12,35.34735
2021-06-13,34.70854
2021-06-14,78.36039
2021-06-15,80.59622
2021-06-16,77.64173
2021-06-17,75.2462
2021-06-18,71.49321
2021-06-19,34.06973
2021-06-20,31.16848
2021-06-21,76.97631
2021-06-22,78.09422
2021-06-23,82.2997
2021-06-24,78.30715
2021-06-25,67.36758
2021-06-26,36.33217
2021-06-27,34.04311
2021-06-28,77.85467
2021-06-29,75.03327
2021-06-30,77.00292
2021-07-01,78.38701
2021-07-02,75.43252
2021-07-03,32.68565
2021-07-04,35.50705
2021-07-05,85.2808
2021-07-06,87.25046
2021-07-07,84.40244
2021-07-08,82.19323
2021-07-09,72.29172
2021-07-10,33.67048
2021-07-11,29.70455
2021-07-12,81.52781
2021-07-13,79.69124
2021-07-14,72.02555
2021-07-15,72.77082
2021-07-16,66.59568
2021-07-17,35.00133
2021-07-18,29.75778
2021-07-19,71.78599
2021-07-20,71.14719
2021-07-21,65.55762
2021-07-22,63.00239
2021-07-23,60.58025
2021-07-24,32.4461
2021-07-25,28.66648
2021-07-26,62.49667
2021-07-27,63.56135
2021-07-28,64.51956
2021-07-29,58.71706
2021-07-30,56.10859
2021-07-31,31.40803
2021-08-01,26.35081
2021-08-02,60.68671
2021-08-03,62.94916
2021-08-04,64.35986
2021-08-05,61.67154
2021-08-06,55.89566
2021-08-07,33.93665
2021-08-08,28.66648
2021-08-09,69.09768
2021-08-10,68.53872
2021-08-11,71.30689
2021-08-12,66.88847
2021-08-13,62.5499
2021-08-14,30.50306
2021-08-15,25.63215
2021-08-16,41.36278
2021-08-17,68.83151
2021-08-18,67.74021
2021-08-19,66.32951
2021-08-20,64.62603
2021-08-21,34.97471
2021-08-22,32.4461
2021-08-23,71.91908
2021-08-24,73.70242
2021-08-25,75.77854
2021-08-26,75.64546
2021-08-27,65.13175
2021-08-28,36.22571
2021-08-29,33.32446
2021-08-30,75.0865
2021-08-31,75.00665
2021-09-01,79.4783
2021-09-02,84.32259
2021-09-03,73.62257
2021-09-04,36.11924
2021-09-05,33.67048
2021-09-06,83.49747
2021-09-07,80.80915
2021-09-08,80.5696
2021-09-09,79.13228
2021-09-10,67.66036
2021-09-11,33.19137
2021-09-12,31.1951
2021-09-13,73.91535
2021-09-14,76.39073
2021-09-15,71.97231
2021-09-16,67.82006
2021-09-17,52.8347
2021-09-18,24.83364
2021-09-19,18.01969
2021-09-20,16.84854
2021-09-21,17.80676
2021-09-22,27.38887
2021-09-23,71.54644
2021-09-24,69.15091
2021-09-25,37.34362
2021-09-26,31.43465
2021-09-27,80.30343
2021-09-28,80.48975
2021-09-29,77.40218
2021-09-30,73.43625
2021-10-01,67.76683
2021-10-02,35.7466
2021-10-03,30.60952
2021-10-04,46.34016
2021-10-05,80.01064
2021-10-06,79.37183
2021-10-07,78.30715
2021-10-08,65.39792
2021-10-09,35.95954
2021-10-10,31.32818
2021-10-11,45.51503
2021-10-12,80.91562
2021-10-13,79.39845
2021-10-14,81.95368
2021-10-15,72.07878
2021-10-16,38.2486
2021-10-17,33.40431
2021-10-18,77.88128
2021-10-19,81.47458
2021-10-20,79.3186
2021-10-21,75.67207
2021-10-22,67.7136
2021-10-23,34.68192
2021-10-24,33.53739
2021-10-25,78.81288
2021-10-26,82.72557
2021-10-27,77.45541
2021-10-28,82.32632
2021-10-29,65.31807
2021-10-30,33.19137
2021-10-31,31.86052
2021-11-01,80.54298
2021-11-02,82.08677
2021-11-03,82.48602
2021-11-04,81.90045
2021-11-05,69.47032
2021-11-06,36.8379
2021-11-07,33.56401
2021-11-08,83.68379
2021-11-09,81.07532
2021-11-10,81.36811
2021-11-11,78.94596
2021-11-12,70.77455
2021-11-13,34.36252
2021-11-14,32.02022
2021-11-15,78.54671
2021-11-16,79.4783
2021-11-17,77.18924
2021-11-18,72.37157
2021-11-19,66.70215
2021-11-20,32.57918
2021-11-21,32.7655
2021-11-22,78.52009
2021-11-23,79.39845
2021-11-24,77.16262
2021-11-25,75.45914
2021-11-26,63.9606
2021-11-27,30.29012
2021-11-28,32.04684
2021-11-29,73.62257
2021-11-30,73.5161
2021-12-01,73.24993
2021-12-02,74.42108
2021-12-03,71.33351
2021-12-04,33.59063
2021-12-05,35.02794
2021-12-06,78.49347
2021-12-07,77.64173
2021-12-08,75.77854
2021-12-09,72.34495
2021-12-10,66.48922
2021-12-11,40.08517
2021-12-12,36.22571
2021-12-13,79.71785
2021-12-14,77.53526
2021-12-15,77.00292
2021-12-16,76.71014
2021-12-17,64.20015
2021-12-18,37.76949
2021-12-19,35.71998
2021-12-20,76.71014
2021-12-21,75.99148
2021-12-22,74.15491
2021-12-23,72.77082
2021-12-24,57.8387
2021-12-25,26.48389
2021-12-26,29.33191
2021-12-27,69.09768
2021-12-28,69.84295
2021-12-29,70.535
2021-12-30,67.63375
2021-12-31,51.424
2022-01-01,27.81474
2022-01-02,33.61724
2022-01-03,79.95741
2022-01-04,88.55469
2022-01-05,86.26563
2022-01-06,83.17806
2022-01-07,75.80516
2022-01-08,43.06627
2022-01-09,40.16502
2022-01-10,82.00692
2022-01-11,83.92334
2022-01-12,80.86239
2022-01-13,81.52781
2022-01-14,72.71759
2022-01-15,40.1384
2022-01-16,38.80755
2022-01-17,78.52009
2022-01-18,79.13228
2022-01-19,78.44024
2022-01-20,74.60739
2022-01-21,71.36012
2022-01-22,42.61378
2022-01-23,36.91775
2022-01-24,73.78227
2022-01-25,76.84322
2022-01-26,70.66808
2022-01-27,63.74767
2022-01-28,54.35187
2022-01-29,29.70455
2022-01-30,27.1227
2022-01-31,22.14532
2022-02-01,20.14905
2022-02-02,31.08863
2022-02-03,73.80889
2022-02-04,73.14346
2022-02-05,39.73915
2022-02-06,37.79611
2022-02-07,82.93851
2022-02-08,82.16662
2022-02-09,80.03726
2022-02-10,75.75192
2022-02-11,70.21559
2022-02-12,40.53766
2022-02-13,34.68192
2022-02-14,75.99148
2022-02-15,78.54671
2022-02-16,82.40617
2022-02-17,75.64546
2022-02-18,68.77828
2022-02-19,39.41974
2022-02-20,37.52994
2022-02-21,73.19669
2022-02-22,76.55043
2022-02-23,78.38701
2022-02-24,75.99148
2022-02-25,66.6223
2022-02-26,42.18791
2022-02-27,39.15357
2022-02-28,64.97205
2022-03-01,45.06254
2022-03-02,80.67607
2022-03-03,75.64546
2022-03-04,73.56933
2022-03-05,42.34761
2022-03-06,39.4996
2022-03-07,86.10593
2022-03-08,79.21213
2022-03-09,39.84562
2022-03-10,76.97631
2022-03-11,75.69869
2022-03-12,39.68591
2022-03-13,39.73915
2022-03-14,86.90444
2022-03-15,85.65344
2022-03-16,82.03353
2022-03-17,83.28453
2022-03-18,79.05243
2022-03-19,41.70881
2022-03-20,40.40457
2022-03-21,84.18951
2022-03-22,86.95767
2022-03-23,81.36811
2022-03-24,81.92706
2022-03-25,80.14373
2022-03-26,39.68591
2022-03-27,39.57945
2022-03-28,86.07931
2022-03-29,85.25419
2022-03-30,85.44051
2022-03-31,83.391
2022-04-01,72.13202
2022-04-02,39.4996
2022-04-03,37.76949
2022-04-04,84.61538
2022-04-05,89.75246
2022-04-06,85.81314
2022-04-07,89.06042
2022-04-08,76.73675
2022-04-09,40.37796
2022-04-10,35.29411
2022-04-11,84.77508
2022-04-12,87.43678
2022-04-13,85.44051
2022-04-14,88.63454
2022-04-15,78.70641
2022-04-16,43.11951
2022-04-17,43.06627
2022-04-18,92.36092
2022-04-19,88.47484
2022-04-20,88.8741
2022-04-21,88.18206
2022-04-22,80.38328
2022-04-23,40.67074
2022-04-24,40.83044
2022-04-25,86.79797
2022-04-26,95.44849
2022-04-27,91.72211
2022-04-28,89.67261
2022-04-29,83.89672
2022-04-30,42.321
2022-05-01,41.14985
2022-05-02,89.3532
2022-05-03,100.0
2022-05-04,85.17434
2022-05-05,42.69363
2022-05-06,68.75166
2022-05-07,37.39685
2022-05-08,38.99387
2022-05-09,91.40271
2022-05-10,94.06441
2022-05-11,98.42959
2022-05-12,93.63854
2022-05-13,83.44423
2022-05-14,43.19936
2022-05-15,36.62496
2022-05-16,90.4445
2022-05-17,94.25073
2022-05-18,96.77934
2022-05-19,90.36465
2022-05-20,82.91189
2022-05-21,41.70881
2022-05-22,43.94463
2022-05-23,92.09475
2022-05-24,95.52834
2022-05-25,91.08331
2022-05-26,88.79425
2022-05-27,85.81314
2022-05-28,43.14612
2022-05-29,46.73941
2022-05-30,90.09848
2022-05-31,86.95767
2022-06-01,51.13122
2022-06-02,88.34176
2022-06-03,83.12483
2022-06-04,42.8001
2022-06-05,38.0889
2022-06-06,48.2832
2022-06-07,83.94996
2022-06-08,87.38355
2022-06-09,89.22012
2022-06-10,81.90045
2022-06-11,41.12323
2022-06-12,35.45381
2022-06-13,93.05296
2022-06-14,94.41043
2022-06-15,87.14399
2022-06-16,88.68778
2022-06-17,74.50093
2022-06-18,36.73143
2022-06-19,35.71998
2022-06-20,84.00319
2022-06-21,87.33031
2022-06-22,79.10566
2022-06-23,78.04099
2022-06-24,78.46686
2022-06-25,38.06228
2022-06-26,37.37024
2022-06-27,84.58876
2022-06-28,84.21612
2022-06-29,84.16289
2022-06-30,75.05988
2022-07-01,73.01038
2022-07-02,37.18392
2022-07-03,31.54112
2022-07-04,81.63428
2022-07-05,83.31115
2022-07-06,86.82459
2022-07-07,97.20521
2022-07-08,87.6231
2022-07-09,36.59834
2022-07-10,38.83417
2022-07-11,93.4256
2022-07-12,93.66515
2022-07-13,81.9803
2022-07-14,92.22784
2022-07-15,83.07159
2022-07-16,48.68245
2022-07-17,37.74287
2022-07-18,79.85094
2022-07-19,79.69124
2022-07-20,82.69896
2022-07-21,83.25791
2022-07-22,76.07133
2022-07-23,46.34016
2022-07-24,41.36278
2022-07-25,75.35267
2022-07-26,73.27655
2022-07-27,67.20787
2022-07-28,68.033
2022-07-29,66.6223
2022-07-30,40.99015
2022-07-31,35.53367
2022-08-01,70.93425
2022-08-02,72.4248
2022-08-03,75.45914
2022-08-04,73.54272
2022-08-05,69.31062
2022-08-06,40.48442
2022-08-07,35.85307
2022-08-08,75.77854
2022-08-09,76.4972
2022-08-10,78.54671
2022-08-11,78.81288
2022-08-12,69.15091
2022-08-13,42.10806
2022-08-14,36.89113
2022-08-15,47.75086
2022-08-16,80.4099
2022-08-17,77.69496
2022-08-18,74.04844
2022-08-19,65.79717
2022-08-20,38.88741
2022-08-21,37.92919
2022-08-22,73.48948
2022-08-23,84.98802
2022-08-24,90.49773
2022-08-25,77.32233
2022-08-26,67.23449
2022-08-27,26.11125
2022-08-28,23.9819
2022-08-29,84.77508
2022-08-30,83.73702
2022-08-31,76.3375
2022-09-01,85.14772
2022-09-02,77.69496
2022-09-03,39.26004
2022-09-04,50.43918
2022-09-05,81.47458
2022-09-06,78.62656
2022-09-07,76.63029
2022-09-08,61.05935
2022-09-09,24.32792
2022-09-10,24.08836
2022-09-11,22.49134
2022-09-12,33.29784
2022-09-13,85.57359
2022-09-14,92.52062
2022-09-15,89.40644
2022-09-16,81.87383
2022-09-17,39.819
2022-09-18,35.05456
2022-09-19,90.47112
2022-09-20,87.25046
2022-09-21,87.19723
2022-09-22,85.78653
2022-09-23,77.80143
2022-09-24,37.79611
2022-09-25,34.44237
2022-09-26,81.28826
2022-09-27,88.74101
2022-09-28,86.61165
2022-09-29,85.46712
2022-09-30,73.59595
2022-10-01,33.98988
2022-10-02,29.25206
2022-10-03,39.87223
2022-10-04,86.63827
2022-10-05,85.17434
2022-10-06,80.96885
2022-10-07,75.59222
2022-10-08,37.42347
2022-10-09,33.24461
2022-10-10,44.47697
2022-10-11,88.12882
2022-10-12,86.6915
2022-10-13,85.62682
2022-10-14,78.97258
2022-10-15,39.10034
2022-10-16,35.05456
2022-10-17,89.48629
2022-10-18,85.60021
2022-10-19,90.9236
2022-10-20,87.70295
2022-10-21,74.26137
2022-10-22,36.91775
2022-10-23,37.66302
2022-10-24,84.42906
2022-10-25,83.44423
2022-10-26,86.63827
2022-10-27,81.58104
2022-10-28,72.47804
2022-10-29,38.32845
2022-10-30,34.60207
2022-10-31,82.00692
2022-11-01,84.58876
2022-11-02,86.79797
2022-11-03,85.41389
2022-11-04,74.26137
2022-11-05,38.46153
2022-11-06,34.46899
2022-11-07,81.68751
2022-11-08,87.38355
2022-11-09,84.42906
2022-11-10,80.35666
2022-11-11,71.46659
2022-11-12,35.7466
2022-11-13,34.65531
2022-11-14,84.29598
2022-11-15,88.12882
2022-11-16,79.77109
2022-11-17,72.31833
2022-11-18,70.13574
2022-11-19,40.19164
2022-11-20,32.9252
2022-11-21,77.9079
2022-11-22,81.10194
2022-11-23,77.64173
2022-11-24,78.59994
2022-11-25,66.80862
2022-11-26,37.63641
2022-11-27,30.74261
2022-11-28,78.14745
2022-11-29,73.09023
2022-11-30,76.09795
2022-12-01,77.34894
2022-12-02,67.97977
2022-12-03,33.03167
2022-12-04,33.83018
2022-12-05,73.86212
2022-12-06,76.39073
2022-12-07,80.5696
2022-12-08,78.78626
2022-12-09,71.78599
2022-12-10,36.86451
2022-12-11,34.38914
2022-12-12,74.47431
2022-12-13,81.68751
2022-12-14,75.21959
2022-12-15,68.80489
2022-12-16,61.24567
2022-12-17,33.59063
2022-12-18,32.65903
2022-12-19,70.00266
2022-12-20,72.87729
2022-12-21,77.93452
2022-12-22,69.23076
2022-12-23,56.9071
2022-12-24,30.84908
2022-12-25,27.04285
2022-12-26,67.89992
2022-12-27,71.9457
2022-12-28,71.06734
2022-12-29,68.56534
2022-12-30,56.50785
2022-12-31,33.11152
2023-01-01,29.83763
2023-01-02,79.07905
2023-01-03,86.61165
2023-01-04,85.14772
2023-01-05,78.70641
2023-01-06,73.62257
2023-01-07,38.19536
2023-01-08,37.07745
2023-01-09,83.33776
2023-01-10,81.68751
2023-01-11,82.83204
2023-01-12,80.91562
2023-01-13,70.42853
2023-01-14,39.92547
2023-01-15,33.00505
2023-01-16,76.01809
2023-01-17,74.82033
2023-01-18,72.18525
2023-01-19,66.54245
2023-01-20,49.3745
2023-01-21,25.52568
2023-01-22,18.89805
2023-01-23,25.04657
2023-01-24,33.43092
2023-01-25,71.09395
2023-01-26,74.39446
2023-01-27,70.66808
2023-01-28,39.71253
2023-01-29,38.0889
2023-01-30,76.04471
2023-01-31,75.75192
2023-02-01,81.66089
2023-02-02,82.21985
2023-02-03,73.40963
2023-02-04,39.41974
2023-02-05,35.50705
2023-02-06,83.97657
2023-02-07,85.91961
2023-02-08,80.59622
2023-02-09,77.53526
2023-02-10,69.7631
2023-02-11,37.92919
2023-02-12,33.72371
2023-02-13,83.04498
2023-02-14,80.59622
2023-02-15,85.78653
2023-02-16,84.10966
2023-02-17,75.75192
2023-02-18,37.29039
2023-02-19,36.86451
2023-02-20,81.42134
2023-02-21,87.49001
2023-02-22,84.32259
2023-02-23,82.67234
2023-02-24,75.88501
2023-02-25,40.67074
2023-02-26,37.63641
2023-02-27,81.87383
2023-02-28,78.28054
2023-03-01,51.55709
2023-03-02,83.15145
2023-03-03,82.14
2023-03-04,47.51131
2023-03-05,40.32472
2023-03-06,93.47883
2023-03-07,97.6577
2023-03-08,94.6766
2023-03-09,95.10247
2023-03-10,84.10966
2023-03-11,44.10433
2023-03-12,43.67846
2023-03-13,98.98855
2023-03-14,99.44104
2023-03-15,99.20149
2023-03-16,98.48283
2023-03-17,83.07159
2023-03-18,39.84562
2023-03-19,40.53766
2023-03-20,94.06441
2023-03-21,95.98083
2023-03-22,98.749
2023-03-23,89.24673
2023-03-24,82.16662
2023-03-25,42.08144
2023-03-26,40.99015
2023-03-27,93.23928
2023-03-28,95.84775
2023-03-29,90.09848
2023-03-30,86.90444
2023-03-31,77.50865
2023-04-01,38.54138
2023-04-02,36.70481
2023-04-03,91.80196
2023-04-04,93.15943
2023-04-05,91.32286
2023-04-06,91.37609
2023-04-07,76.15118
2023-04-08,38.94064
2023-04-09,40.43119
2023-04-10,82.99174
2023-04-11,90.89699
2023-04-12,90.33803
2023-04-13,89.88554
2023-04-14,76.84322
2023-04-15,41.36278
2023-04-16,36.86451
2023-04-17,85.73329
2023-04-18,85.1211
2023-04-19,89.75246
2023-04-20,81.68751
2023-04-21,77.10939
2023-04-22,37.58317
2023-04-23,38.67447
2023-04-24,81.0487
2023-04-25,84.48229
2023-04-26,81.79398
2023-04-27,85.41389
2023-04-28,76.86984
2023-04-29,44.95608
2023-04-30,40.27149
2023-05-01,64.51956
2023-05-02,92.65371
2023-05-03,90.79052
2023-05-04,79.10566
2023-05-05,42.72025
2023-05-06,40.1384
2023-05-07,42.42746
2023-05-08,85.62682
2023-05-09,92.38754
2023-05-10,87.35693
2023-05-11,88.26191
2023-05-12,79.07905
2023-05-13,40.53766
2023-05-14,37.42347
2023-05-15,88.66116
2023-05-16,90.07186
2023-05-17,87.6231
2023-05-18,84.02981
2023-05-19,76.31088
2023-05-20,37.63641
2023-05-21,36.62496
2023-05-22,81.34149
2023-05-23,86.87782
2023-05-24,84.29598
2023-05-25,78.28054
2023-05-26,72.07878
2023-05-27,35.66675
2023-05-28,33.77694
2023-05-29,44.15757
2023-05-30,84.72185
