date,신용카드조회
2021-04-26,39.74358
2021-04-27,39.10256
2021-04-28,38.46153
2021-04-29,47.43589
2021-04-30,43.58974
2021-05-01,34.61538
2021-05-02,25.0
2021-05-03,60.25641
2021-05-04,48.71794
2021-05-05,29.48717
2021-05-06,39.10256
2021-05-07,42.30769
2021-05-08,28.84615
2021-05-09,21.79487
2021-05-10,56.41025
2021-05-11,55.1282
2021-05-12,51.92307
2021-05-13,46.15384
2021-05-14,43.58974
2021-05-15,26.28205
2021-05-16,25.0
2021-05-17,44.23076
2021-05-18,41.02564
2021-05-19,30.1282
2021-05-20,55.1282
2021-05-21,43.58974
2021-05-22,26.28205
2021-05-23,27.5641
2021-05-24,36.53846
2021-05-25,48.71794
2021-05-26,54.48717
2021-05-27,47.43589
2021-05-28,43.58974
2021-05-29,21.15384
2021-05-30,23.07692
2021-05-31,50.64102
2021-06-01,49.35897
2021-06-02,46.79487
2021-06-03,44.23076
2021-06-04,44.23076
2021-06-05,21.15384
2021-06-06,22.43589
2021-06-07,45.51282
2021-06-08,40.38461
2021-06-09,43.58974
2021-06-10,51.28205
2021-06-11,34.61538
2021-06-12,24.35897
2021-06-13,32.05128
2021-06-14,38.46153
2021-06-15,45.51282
2021-06-16,41.02564
2021-06-17,44.87179
2021-06-18,45.51282
2021-06-19,26.92307
2021-06-20,25.0
2021-06-21,34.61538
2021-06-22,40.38461
2021-06-23,48.71794
2021-06-24,33.97435
2021-06-25,33.33333
2021-06-26,23.07692
2021-06-27,30.76923
2021-06-28,45.51282
2021-06-29,41.02564
2021-06-30,39.10256
2021-07-01,35.25641
2021-07-02,42.30769
2021-07-03,23.07692
2021-07-04,23.07692
2021-07-05,41.02564
2021-07-06,48.71794
2021-07-07,42.94871
2021-07-08,33.33333
2021-07-09,34.61538
2021-07-10,12.82051
2021-07-11,27.5641
2021-07-12,43.58974
2021-07-13,47.43589
2021-07-14,43.58974
2021-07-15,42.94871
2021-07-16,32.05128
2021-07-17,23.71794
2021-07-18,26.92307
2021-07-19,41.66666
2021-07-20,48.07692
2021-07-21,43.58974
2021-07-22,50.0
2021-07-23,44.87179
2021-07-24,29.48717
2021-07-25,32.05128
2021-07-26,44.87179
2021-07-27,41.02564
2021-07-28,43.58974
2021-07-29,44.87179
2021-07-30,36.53846
2021-07-31,26.28205
2021-08-01,25.64102
2021-08-02,41.02564
2021-08-03,37.82051
2021-08-04,42.30769
2021-08-05,48.07692
2021-08-06,41.66666
2021-08-07,21.15384
2021-08-08,19.87179
2021-08-09,51.28205
2021-08-10,45.51282
2021-08-11,39.10256
2021-08-12,35.89743
2021-08-13,44.87179
2021-08-14,19.87179
2021-08-15,17.30769
2021-08-16,30.1282
2021-08-17,53.20512
2021-08-18,55.76923
2021-08-19,36.53846
2021-08-20,39.74358
2021-08-21,25.64102
2021-08-22,25.64102
2021-08-23,51.92307
2021-08-24,37.82051
2021-08-25,36.53846
2021-08-26,37.17948
2021-08-27,34.61538
2021-08-28,26.92307
2021-08-29,18.58974
2021-08-30,56.41025
2021-08-31,60.25641
2021-09-01,44.87179
2021-09-02,57.6923
2021-09-03,56.41025
2021-09-04,26.92307
2021-09-05,28.84615
2021-09-06,60.25641
2021-09-07,53.20512
2021-09-08,59.61538
2021-09-09,70.51282
2021-09-10,55.76923
2021-09-11,33.33333
2021-09-12,30.1282
2021-09-13,69.87179
2021-09-14,37.82051
2021-09-15,37.17948
2021-09-16,43.58974
2021-09-17,31.41025
2021-09-18,21.15384
2021-09-19,12.82051
2021-09-20,18.58974
2021-09-21,14.74358
2021-09-22,28.84615
2021-09-23,47.43589
2021-09-24,48.71794
2021-09-25,19.87179
2021-09-26,29.48717
2021-09-27,50.0
2021-09-28,54.48717
2021-09-29,39.10256
2021-09-30,55.1282
2021-10-01,59.61538
2021-10-02,30.76923
2021-10-03,25.0
2021-10-04,20.51282
2021-10-05,54.48717
2021-10-06,40.38461
2021-10-07,47.43589
2021-10-08,38.46153
2021-10-09,36.53846
2021-10-10,31.41025
2021-10-11,26.92307
2021-10-12,42.94871
2021-10-13,44.23076
2021-10-14,41.02564
2021-10-15,43.58974
2021-10-16,35.89743
2021-10-17,18.58974
2021-10-18,42.94871
2021-10-19,40.38461
2021-10-20,40.38461
2021-10-21,51.92307
2021-10-22,40.38461
2021-10-23,23.71794
2021-10-24,12.82051
2021-10-25,46.79487
2021-10-26,48.07692
2021-10-27,43.58974
2021-10-28,38.46153
2021-10-29,38.46153
2021-10-30,18.58974
2021-10-31,31.41025
2021-11-01,57.6923
2021-11-02,53.20512
2021-11-03,41.66666
2021-11-04,38.46153
2021-11-05,35.25641
2021-11-06,24.35897
2021-11-07,29.48717
2021-11-08,43.58974
2021-11-09,37.17948
2021-11-10,41.66666
2021-11-11,30.76923
2021-11-12,33.33333
2021-11-13,19.87179
2021-11-14,12.17948
2021-11-15,35.25641
2021-11-16,39.10256
2021-11-17,38.46153
2021-11-18,32.6923
2021-11-19,36.53846
2021-11-20,18.58974
2021-11-21,32.6923
2021-11-22,44.87179
2021-11-23,38.46153
2021-11-24,39.10256
2021-11-25,49.35897
2021-11-26,46.15384
2021-11-27,29.48717
2021-11-28,26.92307
2021-11-29,47.43589
2021-11-30,39.10256
2021-12-01,53.20512
2021-12-02,43.58974
2021-12-03,36.53846
2021-12-04,29.48717
2021-12-05,15.38461
2021-12-06,46.15384
2021-12-07,32.05128
2021-12-08,35.89743
2021-12-09,39.10256
2021-12-10,47.43589
2021-12-11,30.76923
2021-12-12,24.35897
2021-12-13,49.35897
2021-12-14,39.74358
2021-12-15,43.58974
2021-12-16,44.87179
2021-12-17,37.17948
2021-12-18,20.51282
2021-12-19,23.71794
2021-12-20,59.61538
2021-12-21,43.58974
2021-12-22,47.43589
2021-12-23,50.64102
2021-12-24,39.74358
2021-12-25,16.02564
2021-12-26,25.0
2021-12-27,53.20512
2021-12-28,51.92307
2021-12-29,41.66666
2021-12-30,45.51282
2021-12-31,32.6923
2022-01-01,24.35897
2022-01-02,34.61538
2022-01-03,70.51282
2022-01-04,57.6923
2022-01-05,50.0
2022-01-06,41.02564
2022-01-07,51.92307
2022-01-08,20.51282
2022-01-09,33.33333
2022-01-10,60.25641
2022-01-11,41.66666
2022-01-12,49.35897
2022-01-13,43.58974
2022-01-14,50.0
2022-01-15,26.92307
2022-01-16,33.33333
2022-01-17,42.94871
2022-01-18,45.51282
2022-01-19,51.92307
2022-01-20,40.38461
2022-01-21,47.43589
2022-01-22,26.92307
2022-01-23,21.15384
2022-01-24,57.6923
2022-01-25,58.33333
2022-01-26,56.41025
2022-01-27,35.25641
2022-01-28,48.07692
2022-01-29,28.84615
2022-01-30,19.23076
2022-01-31,16.02564
2022-02-01,23.07692
2022-02-02,36.53846
2022-02-03,58.97435
2022-02-04,55.1282
2022-02-05,38.46153
2022-02-06,28.84615
2022-02-07,49.35897
2022-02-08,55.1282
2022-02-09,41.02564
2022-02-10,55.1282
2022-02-11,45.51282
2022-02-12,29.48717
2022-02-13,23.71794
2022-02-14,55.76923
2022-02-15,51.28205
2022-02-16,44.87179
2022-02-17,42.94871
2022-02-18,39.74358
2022-02-19,23.71794
2022-02-20,26.92307
2022-02-21,37.82051
2022-02-22,55.1282
2022-02-23,38.46153
2022-02-24,42.94871
2022-02-25,48.07692
2022-02-26,16.02564
2022-02-27,30.76923
2022-02-28,41.02564
2022-03-01,36.53846
2022-03-02,60.25641
2022-03-03,44.23076
2022-03-04,26.92307
2022-03-05,29.48717
2022-03-06,35.89743
2022-03-07,32.6923
2022-03-08,32.05128
2022-03-09,21.79487
2022-03-10,48.07692
2022-03-11,37.82051
2022-03-12,27.5641
2022-03-13,25.64102
2022-03-14,41.66666
2022-03-15,36.53846
2022-03-16,33.97435
2022-03-17,28.20512
2022-03-18,33.33333
2022-03-19,28.20512
2022-03-20,29.48717
2022-03-21,45.51282
2022-03-22,41.66666
2022-03-23,34.61538
2022-03-24,45.51282
2022-03-25,32.05128
2022-03-26,26.28205
2022-03-27,26.28205
2022-03-28,40.38461
2022-03-29,30.1282
2022-03-30,37.82051
2022-03-31,29.48717
2022-04-01,39.74358
2022-04-02,27.5641
2022-04-03,26.92307
2022-04-04,51.92307
2022-04-05,34.61538
2022-04-06,30.76923
2022-04-07,30.76923
2022-04-08,35.89743
2022-04-09,16.66666
2022-04-10,22.43589
2022-04-11,44.23076
2022-04-12,30.76923
2022-04-13,32.05128
2022-04-14,54.48717
2022-04-15,50.64102
2022-04-16,21.79487
2022-04-17,22.43589
2022-04-18,38.46153
2022-04-19,38.46153
2022-04-20,43.58974
2022-04-21,35.25641
2022-04-22,34.61538
2022-04-23,27.5641
2022-04-24,17.30769
2022-04-25,43.58974
2022-04-26,39.74358
2022-04-27,38.46153
2022-04-28,37.17948
2022-04-29,27.5641
2022-04-30,21.79487
2022-05-01,27.5641
2022-05-02,39.10256
2022-05-03,46.15384
2022-05-04,33.33333
2022-05-05,26.28205
2022-05-06,29.48717
2022-05-07,25.64102
2022-05-08,26.28205
2022-05-09,50.0
2022-05-10,40.38461
2022-05-11,50.64102
2022-05-12,38.46153
2022-05-13,38.46153
2022-05-14,33.33333
2022-05-15,16.66666
2022-05-16,43.58974
2022-05-17,44.23076
2022-05-18,39.74358
2022-05-19,38.46153
2022-05-20,41.02564
2022-05-21,28.20512
2022-05-22,25.64102
2022-05-23,39.10256
2022-05-24,41.02564
2022-05-25,46.15384
2022-05-26,44.23076
2022-05-27,38.46153
2022-05-28,21.15384
2022-05-29,26.92307
2022-05-30,37.82051
2022-05-31,33.97435
2022-06-01,27.5641
2022-06-02,41.66666
2022-06-03,33.97435
2022-06-04,21.15384
2022-06-05,21.79487
2022-06-06,24.35897
2022-06-07,49.35897
2022-06-08,39.10256
2022-06-09,31.41025
2022-06-10,41.02564
2022-06-11,21.79487
2022-06-12,14.74358
2022-06-13,39.74358
2022-06-14,41.02564
2022-06-15,30.1282
2022-06-16,39.74358
2022-06-17,25.64102
2022-06-18,14.74358
2022-06-19,18.58974
2022-06-20,35.25641
2022-06-21,33.33333
2022-06-22,32.6923
2022-06-23,26.92307
2022-06-24,34.61538
2022-06-25,19.87179
2022-06-26,19.23076
2022-06-27,37.82051
2022-06-28,44.87179
2022-06-29,33.97435
2022-06-30,34.61538
2022-07-01,32.6923
2022-07-02,8.97435
2022-07-03,22.43589
2022-07-04,33.33333
2022-07-05,30.76923
2022-07-06,34.61538
2022-07-07,53.20512
2022-07-08,33.33333
2022-07-09,19.23076
2022-07-10,21.15384
2022-07-11,44.87179
2022-07-12,33.33333
2022-07-13,42.30769
2022-07-14,47.43589
2022-07-15,39.10256
2022-07-16,23.07692
2022-07-17,13.46153
2022-07-18,45.51282
2022-07-19,42.94871
2022-07-20,35.89743
2022-07-21,44.23076
2022-07-22,32.6923
2022-07-23,20.51282
2022-07-24,22.43589
2022-07-25,39.74358
2022-07-26,42.94871
2022-07-27,31.41025
2022-07-28,42.94871
2022-07-29,39.74358
2022-07-30,24.35897
2022-07-31,24.35897
2022-08-01,54.48717
2022-08-02,51.92307
2022-08-03,39.74358
2022-08-04,30.76923
2022-08-05,32.05128
2022-08-06,25.64102
2022-08-07,21.79487
2022-08-08,36.53846
2022-08-09,47.43589
2022-08-10,48.07692
2022-08-11,46.79487
2022-08-12,35.89743
2022-08-13,23.07692
2022-08-14,23.71794
2022-08-15,26.28205
2022-08-16,55.76923
2022-08-17,47.43589
2022-08-18,40.38461
2022-08-19,37.17948
2022-08-20,28.84615
2022-08-21,25.0
2022-08-22,42.94871
2022-08-23,57.6923
2022-08-24,50.0
2022-08-25,38.46153
2022-08-26,47.43589
2022-08-27,17.94871
2022-08-28,17.94871
2022-08-29,41.02564
2022-08-30,41.02564
2022-08-31,34.61538
2022-09-01,44.87179
2022-09-02,41.66666
2022-09-03,17.30769
2022-09-04,23.71794
2022-09-05,30.76923
2022-09-06,53.20512
2022-09-07,33.33333
2022-09-08,29.48717
2022-09-09,20.51282
2022-09-10,19.23076
2022-09-11,9.61538
2022-09-12,17.94871
2022-09-13,56.41025
2022-09-14,51.28205
2022-09-15,44.23076
2022-09-16,33.97435
2022-09-17,23.07692
2022-09-18,23.07692
2022-09-19,53.84615
2022-09-20,53.20512
2022-09-21,39.10256
2022-09-22,35.89743
2022-09-23,31.41025
2022-09-24,19.23076
2022-09-25,21.79487
2022-09-26,39.10256
2022-09-27,52.5641
2022-09-28,33.97435
2022-09-29,58.97435
2022-09-30,62.82051
2022-10-01,35.89743
2022-10-02,23.71794
2022-10-03,25.0
2022-10-04,34.61538
2022-10-05,58.33333
2022-10-06,41.02564
2022-10-07,33.97435
2022-10-08,16.02564
2022-10-09,30.76923
2022-10-10,16.02564
2022-10-11,41.02564
2022-10-12,30.76923
2022-10-13,38.46153
2022-10-14,30.76923
2022-10-15,12.82051
2022-10-16,19.23076
2022-10-17,39.74358
2022-10-18,23.71794
2022-10-19,30.76923
2022-10-20,33.33333
2022-10-21,32.6923
2022-10-22,13.46153
2022-10-23,21.15384
2022-10-24,32.6923
2022-10-25,32.05128
2022-10-26,21.79487
2022-10-27,25.64102
2022-10-28,17.30769
2022-10-29,19.23076
2022-10-30,16.02564
2022-10-31,26.92307
2022-11-01,27.5641
2022-11-02,32.6923
2022-11-03,29.48717
2022-11-04,23.71794
2022-11-05,11.53846
2022-11-06,19.87179
2022-11-07,39.74358
2022-11-08,29.48717
2022-11-09,23.71794
2022-11-10,30.1282
2022-11-11,24.35897
2022-11-12,13.46153
2022-11-13,18.58974
2022-11-14,32.6923
2022-11-15,33.97435
2022-11-16,27.5641
2022-11-17,26.28205
2022-11-18,30.1282
2022-11-19,14.74358
2022-11-20,17.30769
2022-11-21,31.41025
2022-11-22,46.15384
2022-11-23,27.5641
2022-11-24,28.84615
2022-11-25,23.07692
2022-11-26,16.66666
2022-11-27,18.58974
2022-11-28,28.20512
2022-11-29,20.51282
2022-11-30,34.61538
2022-12-01,28.84615
2022-12-02,21.15384
2022-12-03,16.02564
2022-12-04,19.23076
2022-12-05,27.5641
2022-12-06,30.76923
2022-12-07,29.48717
2022-12-08,34.61538
2022-12-09,30.76923
2022-12-10,20.51282
2022-12-11,10.89743
2022-12-12,29.48717
2022-12-13,33.97435
2022-12-14,28.20512
2022-12-15,24.35897
2022-12-16,31.41025
2022-12-17,12.82051
2022-12-18,18.58974
2022-12-19,28.84615
2022-12-20,33.33333
2022-12-21,34.61538
2022-12-22,28.20512
2022-12-23,26.92307
2022-12-24,19.23076
2022-12-25,18.58974
2022-12-26,28.84615
2022-12-27,28.20512
2022-12-28,32.6923
2022-12-29,30.76923
2022-12-30,29.48717
2022-12-31,16.66666
2023-01-01,14.74358
2023-01-02,51.28205
2023-01-03,49.35897
2023-01-04,49.35897
2023-01-05,45.51282
2023-01-06,28.84615
2023-01-07,26.92307
2023-01-08,27.5641
2023-01-09,37.17948
2023-01-10,38.46153
2023-01-11,46.15384
2023-01-12,48.71794
2023-01-13,33.97435
2023-01-14,23.07692
2023-01-15,21.79487
2023-01-16,42.94871
2023-01-17,35.25641
2023-01-18,26.28205
2023-01-19,28.84615
2023-01-20,31.41025
2023-01-21,17.94871
2023-01-22,12.17948
2023-01-23,10.89743
2023-01-24,17.94871
2023-01-25,50.64102
2023-01-26,26.28205
2023-01-27,46.79487
2023-01-28,24.35897
2023-01-29,17.94871
2023-01-30,33.33333
2023-01-31,33.33333
2023-02-01,40.38461
2023-02-02,35.25641
2023-02-03,35.25641
2023-02-04,26.28205
2023-02-05,17.30769
2023-02-06,32.6923
2023-02-07,39.74358
2023-02-08,34.61538
2023-02-09,26.92307
2023-02-10,35.89743
2023-02-11,14.10256
2023-02-12,16.02564
2023-02-13,41.66666
2023-02-14,41.66666
2023-02-15,23.07692
2023-02-16,21.79487
2023-02-17,26.28205
2023-02-18,12.82051
2023-02-19,21.15384
2023-02-20,30.76923
2023-02-21,35.25641
2023-02-22,25.0
2023-02-23,34.61538
2023-02-24,30.1282
2023-02-25,19.87179
2023-02-26,17.94871
2023-02-27,25.64102
2023-02-28,26.28205
2023-03-01,29.48717
2023-03-02,32.05128
2023-03-03,25.64102
2023-03-04,30.76923
2023-03-05,14.74358
2023-03-06,31.41025
2023-03-07,29.48717
2023-03-08,21.79487
2023-03-09,26.92307
2023-03-10,33.97435
2023-03-11,10.89743
2023-03-12,21.15384
2023-03-13,33.97435
2023-03-14,32.05128
2023-03-15,32.6923
2023-03-16,27.5641
2023-03-17,28.84615
2023-03-18,17.30769
2023-03-19,8.33333
2023-03-20,29.48717
2023-03-21,43.58974
2023-03-22,35.25641
2023-03-23,28.84615
2023-03-24,29.48717
2023-03-25,14.74358
2023-03-26,21.15384
2023-03-27,30.76923
2023-03-28,32.05128
2023-03-29,31.41025
2023-03-30,25.64102
2023-03-31,20.51282
2023-04-01,14.74358
2023-04-02,16.66666
2023-04-03,39.10256
2023-04-04,28.84615
2023-04-05,27.5641
2023-04-06,28.20512
2023-04-07,21.79487
2023-04-08,18.58974
2023-04-09,7.6923
2023-04-10,32.6923
2023-04-11,31.41025
2023-04-12,22.43589
2023-04-13,24.35897
2023-04-14,23.07692
2023-04-15,11.53846
2023-04-16,19.87179
2023-04-17,28.20512
2023-04-18,27.5641
2023-04-19,21.15384
2023-04-20,27.5641
2023-04-21,17.94871
2023-04-22,13.46153
2023-04-23,10.89743
2023-04-24,34.61538
2023-04-25,26.92307
2023-04-26,26.28205
2023-04-27,31.41025
2023-04-28,24.35897
2023-04-29,16.02564
2023-04-30,10.25641
2023-05-01,19.87179
2023-05-02,36.53846
2023-05-03,32.6923
2023-05-04,25.64102
2023-05-05,20.51282
2023-05-06,10.89743
2023-05-07,17.30769
2023-05-08,40.38461
2023-05-09,28.84615
2023-05-10,39.10256
2023-05-11,31.41025
2023-05-12,29.48717
2023-05-13,16.02564
2023-05-14,14.74358
2023-05-15,32.05128
2023-05-16,26.28205
2023-05-17,23.71794
2023-05-18,36.53846
2023-05-19,27.5641
2023-05-20,14.74358
2023-05-21,12.82051
2023-05-22,35.25641
2023-05-23,38.46153
2023-05-24,35.25641
2023-05-25,31.41025
2023-05-26,33.33333
2023-05-27,14.10256
2023-05-28,20.51282
2023-05-29,24.35897
2023-05-30,35.89743
