date,해외선물거래
2023-05-26,15.12605
2023-05-27,8.40336
2023-05-28,4.20168
2023-05-29,9.5238
2023-05-30,16.80672
2023-05-31,16.24649
2023-06-01,16.80672
2023-06-02,16.52661
2023-06-03,12.32492
2023-06-04,7.28291
2023-06-05,12.88515
2023-06-06,12.04481
2023-06-07,15.40616
2023-06-08,15.96638
2023-06-09,14.0056
2023-06-10,7.28291
2023-06-11,6.16246
2023-06-12,15.96638
2023-06-13,20.72829
2023-06-14,15.12605
2023-06-15,15.40616
2023-06-16,14.56582
2023-06-17,6.72268
2023-06-18,8.68347
2023-06-19,17.08683
2023-06-20,19.32773
2023-06-21,17.92717
2023-06-22,15.40616
2023-06-23,14.84593
2023-06-24,8.96358
2023-06-25,7.56302
2023-06-26,13.72549
2023-06-27,13.44537
2023-06-28,14.84593
2023-06-29,15.96638
2023-06-30,17.36694
2023-07-01,10.64425
2023-07-02,8.68347
2023-07-03,14.56582
2023-07-04,14.56582
2023-07-05,18.7675
2023-07-06,15.40616
2023-07-07,13.16526
2023-07-08,8.40336
2023-07-09,7.0028
2023-07-10,18.7675
2023-07-11,19.32773
2023-07-12,19.04761
2023-07-13,18.20728
2023-07-14,20.16806
2023-07-15,8.68347
2023-07-16,7.0028
2023-07-17,10.36414
2023-07-18,18.48739
2023-07-19,17.92717
2023-07-20,19.60784
2023-07-21,21.28851
2023-07-22,16.24649
2023-07-23,5.04201
2023-07-24,16.24649
2023-07-25,14.28571
2023-07-26,17.08683
2023-07-27,19.32773
2023-07-28,17.08683
2023-07-29,9.5238
2023-07-30,8.12324
2023-07-31,15.12605
2023-08-01,20.44817
2023-08-02,23.24929
2023-08-03,21.28851
2023-08-04,21.56862
2023-08-05,14.84593
2023-08-06,10.36414
2023-08-07,26.33053
2023-08-08,32.21288
2023-08-09,30.81232
2023-08-10,28.57142
2023-08-11,23.80952
2023-08-12,15.40616
2023-08-13,14.0056
2023-08-14,21.28851
2023-08-15,19.32773
2023-08-16,24.08963
2023-08-17,30.81232
2023-08-18,23.52941
2023-08-19,16.80672
2023-08-20,14.28571
2023-08-21,26.61064
2023-08-22,23.24929
2023-08-23,22.96918
2023-08-24,22.96918
2023-08-25,17.64705
2023-08-26,13.72549
2023-08-27,12.88515
2023-08-28,30.81232
2023-08-29,21.0084
2023-08-30,22.12885
2023-08-31,23.80952
2023-09-01,22.96918
2023-09-02,13.16526
2023-09-03,14.56582
2023-09-04,21.56862
2023-09-05,25.21008
2023-09-06,23.24929
2023-09-07,22.40896
2023-09-08,17.36694
2023-09-09,10.08403
2023-09-10,12.04481
2023-09-11,21.28851
2023-09-12,15.68627
2023-09-13,30.53221
2023-09-14,18.20728
2023-09-15,19.04761
2023-09-16,15.12605
2023-09-17,10.36414
2023-09-18,24.36974
2023-09-19,26.89075
2023-09-20,21.56862
2023-09-21,22.96918
2023-09-22,21.84873
2023-09-23,13.44537
2023-09-24,16.24649
2023-09-25,17.64705
2023-09-26,20.44817
2023-09-27,21.0084
2023-09-28,21.84873
2023-09-29,13.16526
2023-09-30,13.16526
2023-10-01,12.32492
2023-10-02,14.0056
2023-10-03,15.12605
2023-10-04,25.49019
2023-10-05,28.57142
2023-10-06,21.84873
2023-10-07,14.84593
2023-10-08,12.60504
2023-10-09,20.16806
2023-10-10,31.65266
2023-10-11,25.7703
2023-10-12,29.97198
2023-10-13,22.12885
2023-10-14,22.40896
2023-10-15,23.52941
2023-10-16,29.13165
2023-10-17,27.17086
2023-10-18,27.17086
2023-10-19,28.57142
2023-10-20,19.04761
2023-10-21,10.08403
2023-10-22,12.32492
2023-10-23,28.0112
2023-10-24,22.68907
2023-10-25,24.92997
2023-10-26,27.73109
2023-10-27,18.20728
2023-10-28,16.24649
2023-10-29,12.88515
2023-10-30,18.7675
2023-10-31,25.7703
2023-11-01,26.61064
2023-11-02,22.12885
2023-11-03,24.36974
2023-11-04,13.16526
2023-11-05,17.08683
2023-11-06,27.17086
2023-11-07,22.96918
2023-11-08,25.21008
2023-11-09,22.68907
2023-11-10,28.57142
2023-11-11,14.56582
2023-11-12,12.88515
2023-11-13,24.64985
2023-11-14,24.64985
2023-11-15,24.92997
2023-11-16,18.7675
2023-11-17,18.7675
2023-11-18,14.84593
2023-11-19,12.32492
2023-11-20,25.7703
2023-11-21,24.08963
2023-11-22,28.0112
2023-11-23,21.56862
2023-11-24,16.52661
2023-11-25,13.72549
2023-11-26,14.56582
2023-11-27,26.89075
2023-11-28,26.33053
2023-11-29,31.37254
2023-11-30,22.96918
2023-12-01,23.80952
2023-12-02,18.20728
2023-12-03,18.48739
2023-12-04,25.21008
2023-12-05,28.57142
2023-12-06,29.97198
2023-12-07,28.57142
2023-12-08,20.72829
2023-12-09,23.24929
2023-12-10,21.0084
2023-12-11,26.33053
2023-12-12,33.61344
2023-12-13,26.33053
2023-12-14,35.014
2023-12-15,26.61064
2023-12-16,25.21008
2023-12-17,25.7703
2023-12-18,29.69187
2023-12-19,31.37254
2023-12-20,29.41176
2023-12-21,26.33053
2023-12-22,19.32773
2023-12-23,19.04761
2023-12-24,18.7675
2023-12-25,22.12885
2023-12-26,20.16806
2023-12-27,28.0112
2023-12-28,29.69187
2023-12-29,19.88795
2023-12-30,19.88795
2023-12-31,12.04481
2024-01-01,15.40616
2024-01-02,29.41176
2024-01-03,31.37254
2024-01-04,29.97198
2024-01-05,31.37254
2024-01-06,21.56862
2024-01-07,21.28851
2024-01-08,31.09243
2024-01-09,29.13165
2024-01-10,26.05042
2024-01-11,30.2521
2024-01-12,33.61344
2024-01-13,20.44817
2024-01-14,16.24649
2024-01-15,34.17366
2024-01-16,28.57142
2024-01-17,29.69187
2024-01-18,26.05042
2024-01-19,38.09523
2024-01-20,31.09243
2024-01-21,28.0112
2024-01-22,37.81512
2024-01-23,48.45938
2024-01-24,44.2577
2024-01-25,41.45658
2024-01-26,36.13445
2024-01-27,25.21008
2024-01-28,31.65266
2024-01-29,44.2577
2024-01-30,48.45938
2024-01-31,46.49859
2024-02-01,43.41736
2024-02-02,47.89915
2024-02-03,31.93277
2024-02-04,33.61344
2024-02-05,40.33613
2024-02-06,51.82072
2024-02-07,46.49859
2024-02-08,48.45938
2024-02-09,36.69467
2024-02-10,38.37535
2024-02-11,33.89355
2024-02-12,35.57422
2024-02-13,43.69747
2024-02-14,47.33893
2024-02-15,45.93837
2024-02-16,41.45658
2024-02-17,35.29411
2024-02-18,35.57422
2024-02-19,43.13725
2024-02-20,43.97759
2024-02-21,49.29971
2024-02-22,51.82072
2024-02-23,47.61904
2024-02-24,33.05322
2024-02-25,33.05322
2024-02-26,45.93837
2024-02-27,49.85994
2024-02-28,41.73669
2024-02-29,40.05602
2024-03-01,39.77591
2024-03-02,39.77591
2024-03-03,35.29411
2024-03-04,47.33893
2024-03-05,56.30252
2024-03-06,49.0196
2024-03-07,53.5014
2024-03-08,42.85714
2024-03-09,37.81512
2024-03-10,39.49579
2024-03-11,51.82072
2024-03-12,62.18487
2024-03-13,63.30532
2024-03-14,53.5014
2024-03-15,45.65826
2024-03-16,42.0168
2024-03-17,38.93557
2024-03-18,48.17927
2024-03-19,51.54061
2024-03-20,54.62184
