date,노래방어플
2020-09-28,32.61261
2020-09-29,32.07207
2020-09-30,42.52252
2020-10-01,50.63063
2020-10-02,47.92792
2020-10-03,40.9009
2020-10-04,30.99099
2020-10-05,23.96396
2020-10-06,34.23423
2020-10-07,29.72972
2020-10-08,33.33333
2020-10-09,34.95495
2020-10-10,47.38738
2020-10-11,39.45945
2020-10-12,24.5045
2020-10-13,25.4054
2020-10-14,27.74774
2020-10-15,24.68468
2020-10-16,29.9099
2020-10-17,30.09009
2020-10-18,27.2072
2020-10-19,20.0
2020-10-20,22.52252
2020-10-21,23.42342
2020-10-22,21.08108
2020-10-23,22.7027
2020-10-24,30.45045
2020-10-25,21.8018
2020-10-26,20.72072
2020-10-27,20.18018
2020-10-28,25.4054
2020-10-29,26.12612
2020-10-30,25.58558
2020-10-31,36.93693
2020-11-01,30.99099
2020-11-02,21.08108
2020-11-03,24.86486
2020-11-04,24.86486
2020-11-05,24.5045
2020-11-06,24.14414
2020-11-07,32.43243
2020-11-08,27.2072
2020-11-09,21.08108
2020-11-10,19.27927
2020-11-11,23.78378
2020-11-12,23.6036
2020-11-13,27.02702
2020-11-14,30.99099
2020-11-15,24.86486
2020-11-16,19.27927
2020-11-17,20.36036
2020-11-18,17.29729
2020-11-19,22.52252
2020-11-20,27.02702
2020-11-21,32.79279
2020-11-22,55.13513
2020-11-23,35.31531
2020-11-24,30.99099
2020-11-25,20.72072
2020-11-26,28.82882
2020-11-27,29.36936
2020-11-28,31.89189
2020-11-29,29.36936
2020-11-30,21.08108
2020-12-01,23.96396
2020-12-02,25.76576
2020-12-03,22.52252
2020-12-04,29.72972
2020-12-05,35.31531
2020-12-06,28.1081
2020-12-07,22.88288
2020-12-08,29.009
2020-12-09,24.5045
2020-12-10,30.27027
2020-12-11,36.93693
2020-12-12,42.52252
2020-12-13,36.21621
2020-12-14,33.33333
2020-12-15,32.43243
2020-12-16,30.45045
2020-12-17,32.07207
2020-12-18,36.93693
2020-12-19,45.58558
2020-12-20,35.13513
2020-12-21,31.89189
2020-12-22,32.79279
2020-12-23,37.29729
2020-12-24,47.56756
2020-12-25,56.03603
2020-12-26,53.33333
2020-12-27,44.5045
2020-12-28,30.09009
2020-12-29,42.52252
2020-12-30,36.57657
2020-12-31,43.24324
2021-01-01,46.3063
2021-01-02,49.009
2021-01-03,35.13513
2021-01-04,24.86486
2021-01-05,28.28828
2021-01-06,25.76576
2021-01-07,21.26126
2021-01-08,25.94594
2021-01-09,32.79279
2021-01-10,27.02702
2021-01-11,24.14414
2021-01-12,25.04504
2021-01-13,24.14414
2021-01-14,23.96396
2021-01-15,33.69369
2021-01-16,47.56756
2021-01-17,37.11711
2021-01-18,24.86486
2021-01-19,26.84684
2021-01-20,23.42342
2021-01-21,30.99099
2021-01-22,28.82882
2021-01-23,39.81981
2021-01-24,27.56756
2021-01-25,24.32432
2021-01-26,24.68468
2021-01-27,23.6036
2021-01-28,17.65765
2021-01-29,25.4054
2021-01-30,31.89189
2021-01-31,25.58558
2021-02-01,22.88288
2021-02-02,22.88288
2021-02-03,23.6036
2021-02-04,21.8018
2021-02-05,29.009
2021-02-06,30.63063
2021-02-07,29.36936
2021-02-08,18.91891
2021-02-09,21.62162
2021-02-10,25.04504
2021-02-11,33.33333
2021-02-12,35.67567
2021-02-13,34.95495
2021-02-14,22.7027
2021-02-15,19.27927
2021-02-16,21.98198
2021-02-17,17.83783
2021-02-18,18.73873
2021-02-19,18.37837
2021-02-20,20.18018
2021-02-21,23.24324
2021-02-22,15.49549
2021-02-23,18.37837
2021-02-24,17.11711
2021-02-25,20.54054
2021-02-26,17.29729
2021-02-27,23.78378
2021-02-28,24.14414
2021-03-01,20.36036
2021-03-02,12.07207
2021-03-03,14.05405
2021-03-04,16.93693
2021-03-05,14.23423
2021-03-06,16.57657
2021-03-07,22.16216
2021-03-08,16.03603
2021-03-09,16.21621
2021-03-10,15.49549
2021-03-11,15.31531
2021-03-12,18.73873
2021-03-13,22.16216
2021-03-14,18.73873
2021-03-15,14.77477
2021-03-16,14.05405
2021-03-17,15.13513
2021-03-18,15.13513
2021-03-19,21.08108
2021-03-20,28.46846
2021-03-21,17.83783
2021-03-22,15.13513
2021-03-23,14.77477
2021-03-24,16.57657
2021-03-25,17.11711
2021-03-26,20.0
2021-03-27,31.17117
2021-03-28,21.08108
2021-03-29,14.23423
2021-03-30,14.77477
2021-03-31,18.73873
2021-04-01,14.05405
2021-04-02,17.47747
2021-04-03,26.66666
2021-04-04,24.68468
2021-04-05,13.15315
2021-04-06,17.83783
2021-04-07,17.11711
2021-04-08,19.81981
2021-04-09,16.75675
2021-04-10,22.88288
2021-04-11,24.68468
2021-04-12,16.39639
2021-04-13,19.45945
2021-04-14,15.31531
2021-04-15,17.47747
2021-04-16,18.19819
2021-04-17,34.77477
2021-04-18,30.27027
2021-04-19,22.52252
2021-04-20,20.72072
2021-04-21,23.42342
2021-04-22,19.45945
2021-04-23,23.24324
2021-04-24,28.28828
2021-04-25,23.6036
2021-04-26,15.49549
2021-04-27,19.63963
2021-04-28,20.18018
2021-04-29,22.16216
2021-04-30,24.5045
2021-05-01,32.07207
2021-05-02,27.74774
2021-05-03,17.83783
2021-05-04,23.06306
2021-05-05,21.08108
2021-05-06,16.57657
2021-05-07,18.19819
2021-05-08,21.62162
2021-05-09,20.36036
2021-05-10,15.31531
2021-05-11,14.95495
2021-05-12,16.03603
2021-05-13,13.51351
2021-05-14,17.29729
2021-05-15,23.6036
2021-05-16,22.16216
2021-05-17,15.67567
2021-05-18,18.37837
2021-05-19,18.37837
2021-05-20,20.0
2021-05-21,17.47747
2021-05-22,22.7027
2021-05-23,19.63963
2021-05-24,15.13513
2021-05-25,14.77477
2021-05-26,17.29729
2021-05-27,13.33333
2021-05-28,19.45945
2021-05-29,19.81981
2021-05-30,14.95495
2021-05-31,13.15315
2021-06-01,17.11711
2021-06-02,14.95495
2021-06-03,15.31531
2021-06-04,15.13513
2021-06-05,18.73873
2021-06-06,16.93693
2021-06-07,10.99099
2021-06-08,18.19819
2021-06-09,14.95495
2021-06-10,14.77477
2021-06-11,16.93693
2021-06-12,21.98198
2021-06-13,20.36036
2021-06-14,14.23423
2021-06-15,16.39639
2021-06-16,13.69369
2021-06-17,12.97297
2021-06-18,16.75675
2021-06-19,23.78378
2021-06-20,24.68468
2021-06-21,16.03603
2021-06-22,14.59459
2021-06-23,13.51351
2021-06-24,16.03603
2021-06-25,16.03603
2021-06-26,16.93693
2021-06-27,16.93693
2021-06-28,15.13513
2021-06-29,15.13513
2021-06-30,15.13513
2021-07-01,17.83783
2021-07-02,16.75675
2021-07-03,28.1081
2021-07-04,17.65765
2021-07-05,14.41441
2021-07-06,18.19819
2021-07-07,13.33333
2021-07-08,14.05405
2021-07-09,17.11711
2021-07-10,22.34234
2021-07-11,21.08108
2021-07-12,12.07207
2021-07-13,15.13513
2021-07-14,12.97297
2021-07-15,14.23423
2021-07-16,18.01801
2021-07-17,23.78378
2021-07-18,19.45945
2021-07-19,15.13513
2021-07-20,17.11711
2021-07-21,12.97297
2021-07-22,17.83783
2021-07-23,19.09909
2021-07-24,24.86486
2021-07-25,20.54054
2021-07-26,14.95495
2021-07-27,22.52252
2021-07-28,18.73873
2021-07-29,20.72072
2021-07-30,26.48648
2021-07-31,32.97297
2021-08-01,31.17117
2021-08-02,24.5045
2021-08-03,19.81981
2021-08-04,21.8018
2021-08-05,27.38738
2021-08-06,17.83783
2021-08-07,33.15315
2021-08-08,21.26126
2021-08-09,18.19819
2021-08-10,19.63963
2021-08-11,23.42342
2021-08-12,27.92792
2021-08-13,26.12612
2021-08-14,28.46846
2021-08-15,24.32432
2021-08-16,19.09909
2021-08-17,15.49549
2021-08-18,16.93693
2021-08-19,19.45945
2021-08-20,18.73873
2021-08-21,38.73873
2021-08-22,25.58558
2021-08-23,21.8018
2021-08-24,21.44144
2021-08-25,21.62162
2021-08-26,21.8018
2021-08-27,21.98198
2021-08-28,29.009
2021-08-29,23.24324
2021-08-30,19.09909
2021-08-31,15.31531
2021-09-01,22.34234
2021-09-02,16.03603
2021-09-03,20.54054
2021-09-04,25.4054
2021-09-05,16.21621
2021-09-06,14.41441
2021-09-07,17.47747
2021-09-08,12.61261
2021-09-09,17.29729
2021-09-10,20.72072
2021-09-11,23.06306
2021-09-12,22.16216
2021-09-13,12.79279
2021-09-14,16.93693
2021-09-15,18.55855
2021-09-16,20.0
2021-09-17,18.37837
2021-09-18,27.56756
2021-09-19,23.96396
2021-09-20,27.02702
2021-09-21,27.56756
2021-09-22,18.01801
2021-09-23,15.31531
2021-09-24,18.73873
2021-09-25,21.62162
2021-09-26,16.21621
2021-09-27,17.47747
2021-09-28,14.23423
2021-09-29,14.05405
2021-09-30,14.23423
2021-10-01,18.01801
2021-10-02,32.07207
2021-10-03,20.9009
2021-10-04,18.73873
2021-10-05,16.03603
2021-10-06,16.21621
2021-10-07,16.57657
2021-10-08,16.75675
2021-10-09,22.7027
2021-10-10,25.04504
2021-10-11,21.98198
2021-10-12,12.25225
2021-10-13,13.69369
2021-10-14,14.59459
2021-10-15,18.73873
2021-10-16,22.16216
2021-10-17,19.09909
2021-10-18,11.53153
2021-10-19,12.61261
2021-10-20,20.18018
2021-10-21,23.6036
2021-10-22,23.96396
2021-10-23,30.09009
2021-10-24,22.16216
2021-10-25,16.75675
2021-10-26,20.36036
2021-10-27,26.12612
2021-10-28,24.68468
2021-10-29,27.2072
2021-10-30,33.69369
2021-10-31,25.22522
2021-11-01,19.81981
2021-11-02,20.9009
2021-11-03,20.18018
2021-11-04,21.98198
2021-11-05,28.46846
2021-11-06,29.9099
2021-11-07,27.2072
2021-11-08,21.44144
2021-11-09,22.88288
2021-11-10,22.52252
2021-11-11,18.01801
2021-11-12,23.6036
2021-11-13,24.5045
2021-11-14,20.18018
2021-11-15,16.57657
2021-11-16,21.44144
2021-11-17,17.47747
2021-11-18,25.4054
2021-11-19,24.14414
2021-11-20,36.39639
2021-11-21,27.2072
2021-11-22,20.72072
2021-11-23,17.29729
2021-11-24,19.45945
2021-11-25,23.6036
2021-11-26,25.22522
2021-11-27,29.36936
2021-11-28,23.42342
2021-11-29,21.08108
2021-11-30,20.72072
2021-12-01,17.65765
2021-12-02,19.45945
2021-12-03,25.4054
2021-12-04,29.72972
2021-12-05,24.14414
2021-12-06,23.78378
2021-12-07,15.49549
2021-12-08,24.32432
2021-12-09,28.46846
2021-12-10,25.4054
2021-12-11,44.32432
2021-12-12,30.45045
2021-12-13,23.42342
2021-12-14,26.12612
2021-12-15,28.64864
2021-12-16,27.2072
2021-12-17,24.32432
2021-12-18,36.75675
2021-12-19,25.22522
2021-12-20,23.42342
2021-12-21,27.38738
2021-12-22,26.48648
2021-12-23,24.5045
2021-12-24,30.27027
2021-12-25,44.14414
2021-12-26,32.07207
2021-12-27,18.01801
2021-12-28,23.24324
2021-12-29,29.72972
2021-12-30,34.05405
2021-12-31,39.45945
2022-01-01,33.87387
2022-01-02,26.12612
2022-01-03,15.67567
2022-01-04,17.11711
2022-01-05,16.21621
2022-01-06,19.27927
2022-01-07,19.81981
2022-01-08,23.78378
2022-01-09,25.22522
2022-01-10,17.65765
2022-01-11,17.47747
2022-01-12,16.03603
2022-01-13,20.36036
2022-01-14,20.18018
2022-01-15,24.86486
2022-01-16,19.45945
2022-01-17,16.03603
2022-01-18,17.83783
2022-01-19,17.65765
2022-01-20,16.75675
2022-01-21,17.83783
2022-01-22,30.27027
2022-01-23,19.45945
2022-01-24,19.81981
2022-01-25,18.01801
2022-01-26,18.19819
2022-01-27,23.78378
2022-01-28,19.63963
2022-01-29,26.12612
2022-01-30,29.9099
2022-01-31,28.28828
2022-02-01,27.74774
2022-02-02,21.62162
2022-02-03,17.65765
2022-02-04,18.91891
2022-02-05,27.38738
2022-02-06,22.16216
2022-02-07,13.69369
2022-02-08,18.01801
2022-02-09,13.69369
2022-02-10,21.62162
2022-02-11,22.7027
2022-02-12,28.28828
2022-02-13,20.18018
2022-02-14,16.93693
2022-02-15,20.72072
2022-02-16,19.63963
2022-02-17,16.57657
2022-02-18,18.01801
2022-02-19,24.68468
2022-02-20,20.72072
2022-02-21,16.57657
2022-02-22,17.29729
2022-02-23,19.27927
2022-02-24,15.13513
2022-02-25,17.11711
2022-02-26,23.24324
2022-02-27,20.72072
2022-02-28,17.65765
2022-03-01,19.63963
2022-03-02,11.35135
2022-03-03,12.07207
2022-03-04,16.57657
2022-03-05,32.61261
2022-03-06,24.86486
2022-03-07,13.51351
2022-03-08,17.47747
2022-03-09,16.03603
2022-03-10,18.37837
2022-03-11,26.84684
2022-03-12,26.84684
2022-03-13,24.68468
2022-03-14,14.77477
2022-03-15,17.65765
2022-03-16,16.93693
2022-03-17,20.54054
2022-03-18,22.34234
2022-03-19,33.15315
2022-03-20,21.26126
2022-03-21,17.29729
2022-03-22,15.67567
2022-03-23,17.65765
2022-03-24,20.18018
2022-03-25,20.54054
2022-03-26,32.25225
2022-03-27,20.36036
2022-03-28,16.39639
2022-03-29,17.65765
2022-03-30,17.11711
2022-03-31,15.31531
2022-04-01,19.81981
2022-04-02,20.36036
2022-04-03,20.72072
2022-04-04,15.49549
2022-04-05,15.85585
2022-04-06,17.11711
2022-04-07,14.59459
2022-04-08,15.85585
2022-04-09,19.27927
2022-04-10,17.47747
2022-04-11,9.72972
2022-04-12,14.23423
2022-04-13,16.93693
2022-04-14,15.49549
2022-04-15,16.03603
2022-04-16,20.9009
2022-04-17,23.96396
2022-04-18,12.25225
2022-04-19,12.25225
2022-04-20,15.31531
2022-04-21,17.29729
2022-04-22,18.01801
2022-04-23,19.45945
2022-04-24,18.19819
2022-04-25,18.37837
2022-04-26,16.03603
2022-04-27,18.55855
2022-04-28,19.09909
2022-04-29,23.06306
2022-04-30,34.95495
2022-05-01,24.14414
2022-05-02,17.29729
2022-05-03,22.34234
2022-05-04,23.78378
2022-05-05,26.12612
2022-05-06,29.009
2022-05-07,32.61261
2022-05-08,25.04504
2022-05-09,16.75675
2022-05-10,22.52252
2022-05-11,18.91891
2022-05-12,20.0
2022-05-13,21.62162
2022-05-14,23.96396
2022-05-15,21.62162
2022-05-16,15.31531
2022-05-17,18.01801
2022-05-18,14.41441
2022-05-19,12.61261
2022-05-20,16.39639
2022-05-21,22.52252
2022-05-22,16.39639
2022-05-23,14.59459
2022-05-24,23.24324
2022-05-25,19.81981
2022-05-26,21.98198
2022-05-27,20.54054
2022-05-28,24.86486
2022-05-29,23.78378
2022-05-30,18.37837
2022-05-31,16.39639
2022-06-01,23.78378
2022-06-02,20.54054
2022-06-03,18.19819
2022-06-04,29.72972
2022-06-05,31.17117
2022-06-06,25.4054
2022-06-07,15.13513
2022-06-08,14.05405
2022-06-09,20.18018
2022-06-10,19.09909
2022-06-11,24.86486
2022-06-12,26.84684
2022-06-13,15.85585
2022-06-14,18.55855
2022-06-15,17.29729
2022-06-16,17.83783
2022-06-17,20.9009
2022-06-18,30.09009
2022-06-19,26.84684
2022-06-20,17.65765
2022-06-21,16.21621
2022-06-22,18.91891
2022-06-23,17.11711
2022-06-24,18.37837
2022-06-25,25.04504
2022-06-26,23.78378
2022-06-27,14.77477
2022-06-28,17.29729
2022-06-29,19.63963
2022-06-30,20.0
2022-07-01,23.6036
2022-07-02,29.72972
2022-07-03,24.86486
2022-07-04,14.77477
2022-07-05,21.26126
2022-07-06,21.8018
2022-07-07,20.0
2022-07-08,25.04504
2022-07-09,31.35135
2022-07-10,25.4054
2022-07-11,19.27927
2022-07-12,20.36036
2022-07-13,15.31531
2022-07-14,21.26126
2022-07-15,19.81981
2022-07-16,21.44144
2022-07-17,28.28828
2022-07-18,22.34234
2022-07-19,18.73873
2022-07-20,19.09909
2022-07-21,21.08108
2022-07-22,17.11711
2022-07-23,23.06306
2022-07-24,17.65765
2022-07-25,12.97297
2022-07-26,11.71171
2022-07-27,14.41441
2022-07-28,17.65765
2022-07-29,21.26126
2022-07-30,27.2072
2022-07-31,24.32432
2022-08-01,23.42342
2022-08-02,23.6036
2022-08-03,23.06306
2022-08-04,24.32432
2022-08-05,24.32432
2022-08-06,32.61261
2022-08-07,29.54954
2022-08-08,23.96396
2022-08-09,25.04504
2022-08-10,21.8018
2022-08-11,29.36936
2022-08-12,30.99099
2022-08-13,37.65765
2022-08-14,34.41441
2022-08-15,29.9099
2022-08-16,20.9009
2022-08-17,18.55855
2022-08-18,18.37837
2022-08-19,25.22522
2022-08-20,28.82882
2022-08-21,28.28828
2022-08-22,19.63963
2022-08-23,23.06306
2022-08-24,24.5045
2022-08-25,18.01801
2022-08-26,21.8018
2022-08-27,25.4054
2022-08-28,20.18018
2022-08-29,14.95495
2022-08-30,18.91891
2022-08-31,17.65765
2022-09-01,18.55855
2022-09-02,18.91891
2022-09-03,32.07207
2022-09-04,25.58558
2022-09-05,21.98198
2022-09-06,20.72072
2022-09-07,18.37837
2022-09-08,17.83783
2022-09-09,24.5045
2022-09-10,28.46846
2022-09-11,25.4054
2022-09-12,22.34234
2022-09-13,18.19819
2022-09-14,14.59459
2022-09-15,16.21621
2022-09-16,18.01801
2022-09-17,20.54054
2022-09-18,21.8018
2022-09-19,18.73873
2022-09-20,15.67567
2022-09-21,16.21621
2022-09-22,18.37837
2022-09-23,18.01801
2022-09-24,27.56756
2022-09-25,16.93693
2022-09-26,14.95495
2022-09-27,12.97297
2022-09-28,16.57657
2022-09-29,18.55855
2022-09-30,21.26126
2022-10-01,25.4054
2022-10-02,28.28828
2022-10-03,24.32432
2022-10-04,18.19819
2022-10-05,14.23423
2022-10-06,18.01801
2022-10-07,20.36036
2022-10-08,25.58558
2022-10-09,30.27027
2022-10-10,26.3063
2022-10-11,17.11711
2022-10-12,17.11711
2022-10-13,18.91891
2022-10-14,20.18018
2022-10-15,22.88288
2022-10-16,23.24324
2022-10-17,14.77477
2022-10-18,19.09909
2022-10-19,16.75675
2022-10-20,20.0
2022-10-21,22.7027
2022-10-22,24.32432
2022-10-23,18.91891
2022-10-24,18.37837
2022-10-25,16.39639
2022-10-26,17.29729
2022-10-27,16.03603
2022-10-28,21.62162
2022-10-29,26.3063
2022-10-30,20.0
2022-10-31,17.47747
2022-11-01,15.85585
2022-11-02,23.24324
2022-11-03,23.06306
2022-11-04,24.5045
2022-11-05,31.71171
2022-11-06,21.44144
2022-11-07,19.63963
2022-11-08,13.33333
2022-11-09,16.03603
2022-11-10,20.0
2022-11-11,27.02702
2022-11-12,35.31531
2022-11-13,25.04504
2022-11-14,18.73873
2022-11-15,16.39639
2022-11-16,20.9009
2022-11-17,19.27927
2022-11-18,22.52252
2022-11-19,27.92792
2022-11-20,23.6036
2022-11-21,20.0
2022-11-22,17.47747
2022-11-23,19.09909
2022-11-24,17.65765
2022-11-25,22.7027
2022-11-26,22.34234
2022-11-27,23.06306
2022-11-28,15.85585
2022-11-29,17.83783
2022-11-30,16.93693
2022-12-01,19.45945
2022-12-02,18.55855
2022-12-03,24.68468
2022-12-04,23.6036
2022-12-05,14.95495
2022-12-06,18.37837
2022-12-07,19.27927
2022-12-08,20.0
2022-12-09,19.45945
2022-12-10,26.66666
2022-12-11,24.86486
2022-12-12,20.9009
2022-12-13,17.11711
2022-12-14,21.44144
2022-12-15,20.72072
2022-12-16,23.42342
2022-12-17,29.18918
2022-12-18,27.92792
2022-12-19,22.16216
2022-12-20,20.72072
2022-12-21,28.28828
2022-12-22,22.16216
2022-12-23,25.04504
2022-12-24,39.45945
2022-12-25,38.37837
2022-12-26,22.34234
2022-12-27,21.26126
2022-12-28,16.93693
2022-12-29,22.16216
2022-12-30,22.7027
2022-12-31,32.43243
2023-01-01,24.14414
2023-01-02,15.67567
2023-01-03,18.91891
2023-01-04,16.93693
2023-01-05,18.37837
2023-01-06,21.62162
2023-01-07,23.42342
2023-01-08,22.52252
2023-01-09,14.95495
2023-01-10,17.47747
2023-01-11,16.03603
2023-01-12,14.77477
2023-01-13,14.05405
2023-01-14,27.38738
2023-01-15,20.54054
2023-01-16,18.73873
2023-01-17,19.63963
2023-01-18,18.37837
2023-01-19,20.9009
2023-01-20,22.7027
2023-01-21,31.71171
2023-01-22,32.61261
2023-01-23,29.009
2023-01-24,25.22522
2023-01-25,15.85585
2023-01-26,17.29729
2023-01-27,17.29729
2023-01-28,27.2072
2023-01-29,19.27927
2023-01-30,16.39639
2023-01-31,16.75675
2023-02-01,16.39639
2023-02-02,20.0
2023-02-03,16.93693
2023-02-04,29.9099
2023-02-05,24.86486
2023-02-06,19.27927
2023-02-07,17.47747
2023-02-08,17.65765
2023-02-09,17.83783
2023-02-10,17.83783
2023-02-11,27.92792
2023-02-12,24.86486
2023-02-13,21.08108
2023-02-14,17.29729
2023-02-15,14.23423
2023-02-16,17.65765
2023-02-17,15.67567
2023-02-18,23.24324
2023-02-19,19.09909
2023-02-20,13.51351
2023-02-21,17.11711
2023-02-22,15.13513
2023-02-23,15.67567
2023-02-24,18.73873
2023-02-25,22.34234
2023-02-26,18.55855
2023-02-27,12.43243
2023-02-28,14.95495
2023-03-01,14.41441
2023-03-02,14.05405
2023-03-03,12.61261
2023-03-04,17.29729
2023-03-05,18.01801
2023-03-06,10.99099
2023-03-07,14.59459
2023-03-08,16.39639
2023-03-09,13.87387
2023-03-10,11.71171
2023-03-11,17.65765
2023-03-12,21.62162
2023-03-13,14.59459
2023-03-14,10.45045
2023-03-15,12.61261
2023-03-16,8.1081
2023-03-17,14.59459
2023-03-18,19.09909
2023-03-19,15.31531
2023-03-20,12.97297
2023-03-21,12.43243
2023-03-22,10.99099
2023-03-23,15.67567
2023-03-24,14.05405
2023-03-25,18.19819
2023-03-26,16.57657
2023-03-27,11.53153
2023-03-28,14.05405
2023-03-29,11.71171
2023-03-30,12.25225
2023-03-31,14.23423
2023-04-01,15.67567
2023-04-02,13.33333
2023-04-03,13.15315
2023-04-04,10.09009
2023-04-05,12.97297
2023-04-06,14.05405
2023-04-07,16.39639
2023-04-08,18.73873
2023-04-09,18.73873
2023-04-10,10.45045
2023-04-11,15.31531
2023-04-12,14.77477
2023-04-13,14.05405
2023-04-14,15.67567
2023-04-15,20.54054
2023-04-16,18.73873
2023-04-17,13.15315
2023-04-18,13.87387
2023-04-19,14.41441
2023-04-20,14.23423
2023-04-21,15.13513
2023-04-22,15.49549
2023-04-23,19.27927
2023-04-24,11.53153
2023-04-25,13.33333
2023-04-26,14.77477
2023-04-27,17.65765
2023-04-28,15.49549
2023-04-29,20.18018
2023-04-30,21.44144
2023-05-01,14.23423
2023-05-02,13.33333
2023-05-03,12.25225
2023-05-04,16.21621
2023-05-05,29.54954
2023-05-06,27.92792
2023-05-07,50.45045
2023-05-08,23.06306
2023-05-09,21.8018
2023-05-10,19.27927
2023-05-11,18.01801
2023-05-12,20.36036
2023-05-13,22.52252
2023-05-14,28.46846
2023-05-15,21.62162
2023-05-16,14.41441
2023-05-17,16.93693
2023-05-18,15.49549
2023-05-19,17.11711
2023-05-20,22.52252
2023-05-21,19.45945
2023-05-22,11.89189
2023-05-23,17.11711
2023-05-24,16.39639
2023-05-25,20.54054
2023-05-26,13.87387
2023-05-27,22.88288
2023-05-28,24.68468
2023-05-29,21.08108
2023-05-30,9.54954
