date,카페인테리어소품
2023-05-26,34.02061
2023-05-27,34.53608
2023-05-28,29.38144
2023-05-29,27.83505
2023-05-30,32.98969
2023-05-31,37.62886
2023-06-01,29.8969
2023-06-02,37.62886
2023-06-03,17.52577
2023-06-04,32.98969
2023-06-05,23.19587
2023-06-06,30.41237
2023-06-07,31.44329
2023-06-08,29.38144
2023-06-09,32.98969
2023-06-10,16.49484
2023-06-11,36.08247
2023-06-12,19.07216
2023-06-13,31.95876
2023-06-14,26.80412
2023-06-15,34.53608
2023-06-16,33.50515
2023-06-17,19.58762
2023-06-18,21.13402
2023-06-19,27.83505
2023-06-20,40.72164
2023-06-21,30.41237
2023-06-22,32.98969
2023-06-23,28.35051
2023-06-24,32.98969
2023-06-25,23.19587
2023-06-26,26.80412
2023-06-27,26.28865
2023-06-28,22.16494
2023-06-29,29.8969
2023-06-30,26.28865
2023-07-01,20.61855
2023-07-02,24.74226
2023-07-03,39.17525
2023-07-04,34.02061
2023-07-05,27.31958
2023-07-06,23.71134
2023-07-07,36.08247
2023-07-08,28.86597
2023-07-09,27.83505
2023-07-10,35.56701
2023-07-11,34.02061
2023-07-12,25.77319
2023-07-13,25.25773
2023-07-14,31.44329
2023-07-15,22.16494
2023-07-16,26.28865
2023-07-17,22.16494
2023-07-18,19.07216
2023-07-19,30.41237
2023-07-20,25.77319
2023-07-21,22.68041
2023-07-22,26.28865
2023-07-23,25.77319
2023-07-24,28.35051
2023-07-25,35.56701
2023-07-26,33.50515
2023-07-27,35.56701
2023-07-28,27.83505
2023-07-29,24.2268
2023-07-30,31.95876
2023-07-31,35.56701
2023-08-01,40.20618
2023-08-02,27.83505
2023-08-03,25.25773
2023-08-04,23.71134
2023-08-05,28.35051
2023-08-06,30.41237
2023-08-07,30.41237
2023-08-08,31.44329
2023-08-09,41.75257
2023-08-10,32.98969
2023-08-11,34.53608
2023-08-12,27.31958
2023-08-13,31.44329
2023-08-14,26.28865
2023-08-15,27.83505
2023-08-16,34.02061
2023-08-17,27.83505
2023-08-18,27.83505
2023-08-19,31.44329
2023-08-20,35.05154
2023-08-21,29.8969
2023-08-22,33.50515
2023-08-23,29.8969
2023-08-24,28.86597
2023-08-25,32.98969
2023-08-26,27.31958
2023-08-27,24.2268
2023-08-28,42.26804
2023-08-29,34.02061
2023-08-30,32.98969
2023-08-31,25.77319
2023-09-01,23.19587
2023-09-02,21.13402
2023-09-03,27.31958
2023-09-04,28.35051
2023-09-05,36.59793
2023-09-06,31.95876
2023-09-07,34.53608
2023-09-08,32.47422
2023-09-09,27.31958
2023-09-10,37.1134
2023-09-11,28.86597
2023-09-12,27.31958
2023-09-13,40.20618
2023-09-14,29.8969
2023-09-15,35.56701
2023-09-16,23.71134
2023-09-17,31.44329
2023-09-18,29.38144
2023-09-19,32.98969
2023-09-20,35.56701
2023-09-21,23.19587
2023-09-22,24.74226
2023-09-23,20.10309
2023-09-24,24.2268
2023-09-25,24.74226
2023-09-26,24.74226
2023-09-27,18.5567
2023-09-28,16.49484
2023-09-29,12.88659
2023-09-30,25.77319
2023-10-01,18.5567
2023-10-02,20.61855
2023-10-03,30.41237
2023-10-04,26.80412
2023-10-05,21.13402
2023-10-06,24.74226
2023-10-07,24.74226
2023-10-08,21.13402
2023-10-09,17.52577
2023-10-10,26.80412
2023-10-11,30.41237
2023-10-12,28.35051
2023-10-13,24.74226
2023-10-14,26.80412
2023-10-15,23.19587
2023-10-16,26.80412
2023-10-17,24.2268
2023-10-18,27.83505
2023-10-19,29.38144
2023-10-20,23.19587
2023-10-21,25.25773
2023-10-22,26.28865
2023-10-23,26.80412
2023-10-24,29.38144
2023-10-25,29.8969
2023-10-26,33.50515
2023-10-27,20.61855
2023-10-28,27.83505
2023-10-29,26.28865
2023-10-30,30.92783
2023-10-31,27.83505
2023-11-01,19.58762
2023-11-02,26.80412
2023-11-03,31.95876
2023-11-04,28.35051
2023-11-05,29.38144
2023-11-06,34.53608
2023-11-07,27.31958
2023-11-08,29.8969
2023-11-09,23.19587
2023-11-10,19.07216
2023-11-11,17.0103
2023-11-12,29.8969
2023-11-13,19.07216
2023-11-14,21.64948
2023-11-15,24.2268
2023-11-16,32.47422
2023-11-17,29.8969
2023-11-18,21.13402
2023-11-19,25.77319
2023-11-20,16.49484
2023-11-21,22.16494
2023-11-22,38.14432
2023-11-23,26.80412
2023-11-24,23.71134
2023-11-25,25.77319
2023-11-26,20.61855
2023-11-27,27.31958
2023-11-28,31.44329
2023-11-29,24.74226
2023-11-30,26.28865
2023-12-01,29.38144
2023-12-02,26.28865
2023-12-03,22.16494
2023-12-04,30.92783
2023-12-05,37.62886
2023-12-06,30.41237
2023-12-07,24.2268
2023-12-08,23.71134
2023-12-09,20.10309
2023-12-10,13.91752
2023-12-11,28.35051
2023-12-12,24.2268
2023-12-13,24.2268
2023-12-14,21.64948
2023-12-15,17.0103
2023-12-16,19.58762
2023-12-17,19.07216
2023-12-18,20.61855
2023-12-19,19.58762
2023-12-20,32.98969
2023-12-21,20.61855
2023-12-22,18.04123
2023-12-23,12.37113
2023-12-24,17.0103
2023-12-25,27.31958
2023-12-26,24.74226
2023-12-27,27.83505
2023-12-28,25.77319
2023-12-29,29.8969
2023-12-30,23.19587
2023-12-31,22.68041
2024-01-01,27.31958
2024-01-02,24.2268
2024-01-03,30.41237
2024-01-04,25.25773
2024-01-05,34.02061
2024-01-06,31.95876
2024-01-07,25.77319
2024-01-08,29.8969
2024-01-09,17.0103
2024-01-10,30.92783
2024-01-11,32.98969
2024-01-12,31.95876
2024-01-13,38.14432
2024-01-14,24.2268
2024-01-15,28.86597
2024-01-16,28.86597
2024-01-17,29.38144
2024-01-18,25.25773
2024-01-19,34.53608
2024-01-20,36.08247
2024-01-21,22.68041
2024-01-22,28.86597
2024-01-23,27.31958
2024-01-24,25.77319
2024-01-25,27.31958
2024-01-26,26.80412
2024-01-27,26.80412
2024-01-28,38.14432
2024-01-29,30.92783
2024-01-30,30.41237
2024-01-31,25.77319
2024-02-01,30.92783
2024-02-02,20.10309
2024-02-03,32.98969
2024-02-04,22.16494
2024-02-05,24.2268
2024-02-06,32.98969
2024-02-07,24.74226
2024-02-08,28.86597
2024-02-09,19.07216
2024-02-10,14.94845
2024-02-11,19.58762
2024-02-12,27.31958
2024-02-13,27.31958
2024-02-14,30.92783
2024-02-15,35.56701
2024-02-16,32.98969
2024-02-17,27.83505
2024-02-18,23.19587
2024-02-19,30.92783
2024-02-20,27.83505
2024-02-21,26.80412
2024-02-22,30.41237
2024-02-23,23.19587
2024-02-24,25.77319
2024-02-25,17.0103
2024-02-26,29.38144
2024-02-27,24.2268
2024-02-28,29.8969
2024-02-29,31.95876
2024-03-01,28.86597
2024-03-02,28.35051
2024-03-03,27.31958
2024-03-04,34.02061
2024-03-05,27.83505
2024-03-06,33.50515
2024-03-07,27.31958
2024-03-08,25.25773
2024-03-09,20.10309
2024-03-10,27.83505
2024-03-11,26.28865
2024-03-12,22.16494
2024-03-13,22.68041
2024-03-14,28.35051
2024-03-15,24.74226
2024-03-16,26.80412
2024-03-17,24.2268
2024-03-18,26.80412
2024-03-19,29.38144
2024-03-20,26.28865
