date,주식시간외거래
2021-03-11,4.38648
2021-03-12,5.36455
2021-03-13,0.97806
2021-03-14,0.77059
2021-03-15,3.7048
2021-03-16,5.51274
2021-03-17,6.34262
2021-03-18,7.14285
2021-03-19,8.29875
2021-03-20,0.91879
2021-03-21,0.80023
2021-03-22,6.66864
2021-03-23,5.18672
2021-03-24,6.01659
2021-03-25,5.4831
2021-03-26,6.34262
2021-03-27,0.97806
2021-03-28,1.09662
2021-03-29,5.36455
2021-03-30,6.16478
2021-03-31,5.33491
2021-04-01,5.36455
2021-04-02,4.83106
2021-04-03,0.47421
2021-04-04,0.85951
2021-04-05,4.44576
2021-04-06,5.06816
2021-04-07,5.51274
2021-04-08,5.63129
2021-04-09,4.62359
2021-04-10,0.50385
2021-04-11,0.74096
2021-04-12,6.60936
2021-04-13,6.75755
2021-04-14,5.8684
2021-04-15,6.60936
2021-04-16,6.10551
2021-04-17,0.74096
2021-04-18,0.85951
2021-04-19,5.33491
2021-04-20,5.54238
2021-04-21,5.74985
2021-04-22,5.80912
2021-04-23,5.60165
2021-04-24,0.94842
2021-04-25,1.21517
2021-04-26,6.04623
2021-04-27,6.28334
2021-04-28,6.69828
2021-04-29,6.01659
2021-04-30,6.19442
2021-05-01,1.03734
2021-05-02,0.35566
2021-05-03,3.52697
2021-05-04,3.49733
2021-05-05,0.74096
2021-05-06,3.08239
2021-05-07,3.67516
2021-05-08,0.2371
2021-05-09,0.41493
2021-05-10,3.43805
2021-05-11,4.14937
2021-05-12,4.06046
2021-05-13,4.94961
2021-05-14,4.80142
2021-05-15,1.03734
2021-05-16,1.06698
2021-05-17,4.44576
2021-05-18,3.17131
2021-05-19,0.53349
2021-05-20,3.05275
2021-05-21,2.90456
2021-05-22,0.47421
2021-05-23,0.6224
2021-05-24,3.08239
2021-05-25,2.90456
2021-05-26,3.05275
2021-05-27,4.68286
2021-05-28,4.06046
2021-05-29,0.41493
2021-05-30,0.44457
2021-05-31,4.59395
2021-06-01,4.59395
2021-06-02,4.80142
2021-06-03,4.14937
2021-06-04,3.02311
2021-06-05,0.2371
2021-06-06,0.41493
2021-06-07,5.27563
2021-06-08,4.80142
2021-06-09,5.72021
2021-06-10,5.83876
2021-06-11,5.33491
2021-06-12,0.41493
2021-06-13,0.68168
2021-06-14,5.42382
2021-06-15,4.44576
2021-06-16,3.64552
2021-06-17,2.96384
2021-06-18,3.46769
2021-06-19,0.35566
2021-06-20,0.53349
2021-06-21,3.91227
2021-06-22,4.41612
2021-06-23,4.38648
2021-06-24,5.33491
2021-06-25,3.91227
2021-06-26,0.50385
2021-06-27,0.29638
2021-06-28,4.06046
2021-06-29,2.90456
2021-06-30,3.02311
2021-07-01,2.87492
2021-07-02,3.05275
2021-07-03,0.26674
2021-07-04,0.2371
2021-07-05,2.81564
2021-07-06,3.5566
2021-07-07,3.5566
2021-07-08,4.68286
2021-07-09,2.96384
2021-07-10,0.47421
2021-07-11,0.35566
2021-07-12,2.10432
2021-07-13,2.22288
2021-07-14,2.48962
2021-07-15,2.63781
2021-07-16,3.02311
2021-07-19,2.5489
2021-07-20,3.46769
2021-07-21,3.11203
2021-07-22,3.46769
2021-07-23,2.63781
2021-07-24,0.44457
2021-07-25,0.29638
2021-07-26,2.04505
2021-07-27,3.82335
2021-07-28,3.82335
2021-07-29,3.61588
2021-07-30,3.43805
2021-07-31,0.38529
2021-08-01,0.26674
2021-08-02,2.57854
2021-08-03,3.46769
2021-08-04,3.28986
2021-08-05,3.97154
2021-08-06,5.57202
2021-08-07,0.38529
2021-08-08,0.2371
2021-08-09,5.80912
2021-08-10,3.5566
2021-08-11,3.73443
2021-08-12,5.06816
2021-08-13,4.14937
2021-08-14,0.53349
2021-08-15,0.53349
2021-08-16,0.41493
2021-08-17,4.26793
2021-08-18,4.38648
2021-08-19,5.45346
2021-08-20,4.3272
2021-08-21,0.44457
2021-08-22,0.47421
2021-08-23,3.46769
2021-08-24,5.89804
2021-08-25,4.38648
2021-08-26,3.79371
2021-08-27,4.17901
2021-08-28,0.97806
2021-08-29,0.82987
2021-08-30,3.64552
2021-08-31,4.97925
2021-09-01,4.91997
2021-09-02,4.94961
2021-09-03,4.11973
2021-09-04,0.71132
2021-09-05,0.50385
2021-09-06,3.79371
2021-09-07,3.3195
2021-09-08,5.0978
2021-09-09,4.80142
2021-09-10,3.34914
2021-09-11,0.35566
2021-09-12,0.32602
2021-09-13,3.7048
2021-09-14,4.38648
2021-09-15,3.9419
2021-09-16,3.3195
2021-09-17,4.44576
2021-09-18,0.41493
2021-09-20,0.20746
2021-09-21,0.53349
2021-09-22,0.26674
2021-09-23,4.3272
2021-09-24,3.85299
2021-09-25,0.59276
2021-09-26,0.56312
2021-09-27,3.17131
2021-09-28,3.5566
2021-09-29,3.7048
2021-09-30,4.80142
2021-10-01,3.26022
2021-10-02,0.35566
2021-10-04,0.65204
2021-10-05,3.26022
2021-10-06,4.35684
2021-10-07,4.50503
2021-10-08,3.61588
2021-10-09,0.50385
2021-10-10,0.14819
2021-10-11,0.41493
2021-10-12,3.11203
2021-10-13,3.67516
2021-10-14,4.26793
2021-10-15,4.3272
2021-10-16,0.94842
2021-10-17,0.35566
2021-10-18,3.3195
2021-10-19,3.79371
2021-10-20,3.26022
2021-10-21,8.00237
2021-10-22,3.26022
2021-10-23,0.59276
2021-10-24,0.41493
2021-10-25,2.75637
2021-10-26,4.14937
2021-10-27,4.06046
2021-10-28,3.58624
2021-10-29,2.87492
2021-10-30,0.26674
2021-10-31,0.59276
2021-11-01,2.66745
2021-11-02,3.58624
2021-11-03,6.78719
2021-11-04,4.97925
2021-11-05,4.50503
2021-11-06,0.65204
2021-11-07,0.41493
2021-11-08,4.74214
2021-11-09,4.38648
2021-11-10,4.14937
2021-11-11,5.33491
2021-11-12,5.06816
2021-11-13,0.74096
2021-11-14,0.97806
2021-11-15,4.62359
2021-11-16,4.38648
2021-11-17,4.0901
2021-11-18,6.66864
2021-11-19,4.59395
2021-11-20,1.15589
2021-11-21,1.57083
2021-11-22,7.17249
2021-11-23,5.77949
2021-11-24,5.0978
2021-11-25,5.4831
2021-11-26,6.90574
2021-11-27,2.57854
2021-11-28,1.89685
2021-11-29,6.34262
2021-11-30,5.06816
2021-12-01,4.56431
2021-12-02,4.23829
2021-12-03,3.82335
2021-12-04,0.74096
2021-12-05,0.41493
2021-12-06,2.87492
2021-12-07,4.53467
2021-12-08,5.00889
2021-12-09,5.21636
2021-12-10,3.40841
2021-12-11,0.47421
2021-12-12,0.44457
2021-12-13,5.00889
2021-12-14,3.9419
2021-12-15,5.12744
2021-12-16,4.62359
2021-12-17,4.68286
2021-12-18,0.59276
2021-12-19,0.71132
2021-12-20,4.56431
2021-12-21,4.20865
2021-12-22,5.03852
2021-12-23,4.50503
2021-12-24,3.28986
2021-12-25,0.68168
2021-12-26,1.33372
2021-12-27,8.50622
2021-12-28,11.02548
2021-12-29,11.17368
2021-12-30,10.01778
2021-12-31,2.07468
2022-01-01,0.74096
2022-01-02,1.06698
2022-01-03,10.61055
2022-01-04,12.32957
2022-01-05,15.79727
2022-01-06,7.11321
2022-01-07,6.96502
2022-01-08,0.50385
2022-01-09,1.36336
2022-01-10,6.57972
2022-01-11,7.88381
2022-01-12,9.01007
2022-01-13,7.20213
2022-01-14,6.40189
2022-01-15,0.29638
2022-01-16,0.80023
2022-01-17,4.35684
2022-01-18,4.91997
2022-01-19,5.21636
2022-01-20,5.57202
2022-01-21,8.06164
2022-01-22,1.18553
2022-01-23,1.09662
2022-01-24,5.69057
2022-01-25,7.97273
2022-01-26,11.61825
2022-01-27,36.33669
2022-01-28,16.92353
2022-01-29,1.89685
2022-01-30,1.09662
2022-01-31,0.77059
2022-02-01,1.30409
2022-02-02,3.46769
2022-02-03,13.10017
2022-02-04,11.02548
2022-02-05,1.63011
2022-02-06,2.10432
2022-02-07,13.21873
2022-02-08,9.92886
2022-02-09,12.86307
2022-02-10,11.32187
2022-02-11,8.98043
2022-02-12,1.09662
2022-02-13,1.7783
2022-02-14,6.639
2022-02-15,11.02548
2022-02-16,11.79608
2022-02-17,8.12092
2022-02-18,8.68405
2022-02-19,1.03734
2022-02-20,1.03734
2022-02-21,6.40189
2022-02-22,20.59869
2022-02-23,13.4262
2022-02-24,18.76111
2022-02-25,20.36158
2022-02-26,4.17901
2022-02-27,3.17131
2022-02-28,14.22643
2022-03-01,3.43805
2022-03-02,13.54475
2022-03-03,11.1144
2022-03-04,9.45465
2022-03-05,1.36336
2022-03-06,1.36336
2022-03-07,9.5732
2022-03-08,9.5732
2022-03-09,1.98577
2022-03-10,11.73681
2022-03-11,10.04742
2022-03-12,1.89685
2022-03-13,1.95613
2022-03-14,8.06164
2022-03-15,10.69946
2022-03-16,10.75874
2022-03-17,12.6556
2022-03-18,10.75874
2022-03-19,1.92649
2022-03-20,1.71902
2022-03-21,14.37462
2022-03-22,14.40426
2022-03-23,20.4505
2022-03-24,20.33195
2022-03-25,16.77534
2022-03-26,2.19324
2022-03-27,1.89685
2022-03-28,15.67871
2022-03-29,17.19027
2022-03-30,17.69413
2022-03-31,17.10136
2022-04-01,19.26496
2022-04-02,2.37107
2022-04-03,1.89685
2022-04-04,14.90812
2022-04-05,14.78956
2022-04-06,18.1387
2022-04-07,16.86425
2022-04-08,11.76644
2022-04-09,1.54119
2022-04-10,1.42264
2022-04-11,9.72139
2022-04-12,11.52934
2022-04-13,13.12981
2022-04-14,13.54475
2022-04-15,12.92234
2022-04-16,1.42264
2022-04-17,1.57083
2022-04-18,10.31416
2022-04-19,12.18138
2022-04-20,14.73029
2022-04-21,16.41967
2022-04-22,14.55245
2022-04-23,1.83758
2022-04-24,3.11203
2022-04-25,14.90812
2022-04-26,16.53823
2022-04-27,19.65026
2022-04-28,18.40545
2022-04-29,13.6633
2022-04-30,2.04505
2022-05-01,1.48192
2022-05-02,11.4997
2022-05-03,12.8927
2022-05-04,11.23295
2022-05-05,2.25251
2022-05-06,11.02548
2022-05-07,1.45228
2022-05-08,1.24481
2022-05-09,9.39537
2022-05-10,9.69176
2022-05-11,10.55127
2022-05-12,11.97391
2022-05-13,10.19561
2022-05-14,2.31179
2022-05-15,1.71902
2022-05-16,10.28452
2022-05-17,10.19561
2022-05-18,12.44813
2022-05-19,13.6633
2022-05-20,11.32187
2022-05-21,1.92649
2022-05-22,2.04505
2022-05-23,10.55127
2022-05-24,9.45465
2022-05-25,9.12863
2022-05-26,10.01778
2022-05-27,9.89922
2022-05-28,1.12625
2022-05-29,1.06698
2022-05-30,10.19561
2022-05-31,11.17368
2022-06-01,1.7783
2022-06-02,7.76526
2022-06-03,7.32068
2022-06-04,0.77059
2022-06-05,0.59276
2022-06-06,0.65204
2022-06-07,7.29104
2022-06-08,9.63248
2022-06-09,11.05512
2022-06-10,11.44042
2022-06-11,0.80023
2022-06-12,0.97806
2022-06-13,10.75874
2022-06-14,11.17368
2022-06-15,11.79608
2022-06-16,14.75992
2022-06-17,12.32957
2022-06-18,1.36336
2022-06-19,1.0077
2022-06-20,7.7949
2022-06-21,15.41197
2022-06-22,11.20331
2022-06-23,9.15826
2022-06-24,8.98043
2022-06-25,1.15589
2022-06-26,0.77059
2022-06-27,9.27682
2022-06-28,9.12863
2022-06-29,8.8026
2022-06-30,8.9508
2022-07-01,7.23177
2022-07-02,0.85951
2022-07-03,0.53349
2022-07-04,5.51274
2022-07-05,6.31298
2022-07-06,7.0243
2022-07-07,7.4096
2022-07-08,6.13515
2022-07-09,1.03734
2022-07-10,0.41493
2022-07-11,5.83876
2022-07-12,6.04623
2022-07-13,7.73562
2022-07-14,7.97273
2022-07-15,7.20213
2022-07-16,0.77059
2022-07-17,0.38529
2022-07-18,7.61707
2022-07-19,6.37225
2022-07-20,8.9508
2022-07-21,7.43924
2022-07-22,5.42382
2022-07-23,0.74096
2022-07-24,0.91879
2022-07-25,5.66093
2022-07-26,5.45346
2022-07-27,6.87611
2022-07-28,7.88381
2022-07-29,6.52045
2022-07-30,0.68168
2022-07-31,0.65204
2022-08-01,5.15708
2022-08-02,5.72021
2022-08-03,7.11321
2022-08-04,7.37996
2022-08-05,6.19442
2022-08-06,1.0077
2022-08-07,0.77059
2022-08-08,10.31416
2022-08-09,7.14285
2022-08-10,7.97273
2022-08-11,8.23947
2022-08-12,8.32839
2022-08-13,0.74096
2022-08-14,0.29638
2022-08-15,0.85951
2022-08-16,8.47658
2022-08-17,6.69828
2022-08-18,7.55779
2022-08-19,5.63129
2022-08-20,0.71132
2022-08-21,0.65204
2022-08-22,5.60165
2022-08-23,5.45346
2022-08-24,7.35032
2022-08-25,8.50622
2022-08-26,8.83224
2022-08-27,1.03734
2022-08-28,0.65204
2022-08-29,6.84647
2022-08-30,7.4096
2022-08-31,7.35032
2022-09-01,7.73562
2022-09-02,6.78719
2022-09-03,0.6224
2022-09-04,0.41493
2022-09-05,4.62359
2022-09-06,5.83876
2022-09-07,6.13515
2022-09-08,8.83224
2022-09-09,0.6224
2022-09-10,0.20746
2022-09-11,0.53349
2022-09-12,0.91879
2022-09-13,7.91345
2022-09-14,8.74333
2022-09-15,7.88381
2022-09-16,6.81683
2022-09-17,1.0077
2022-09-18,0.50385
2022-09-19,4.74214
2022-09-20,5.30527
2022-09-21,7.23177
2022-09-22,7.49851
2022-09-23,6.72791
2022-09-24,0.71132
2022-09-25,0.80023
2022-09-26,6.28334
2022-09-27,7.20213
2022-09-28,7.43924
2022-09-29,8.12092
2022-09-30,5.51274
2022-10-01,0.53349
2022-10-03,0.68168
2022-10-04,5.39419
2022-10-05,6.90574
2022-10-06,5.60165
2022-10-07,6.10551
2022-10-08,0.80023
2022-10-09,0.32602
2022-10-10,0.80023
2022-10-11,5.30527
2022-10-12,6.16478
2022-10-13,6.37225
2022-10-14,6.66864
2022-10-15,1.12625
2022-10-16,1.51155
2022-10-17,8.00237
2022-10-18,7.49851
2022-10-19,6.52045
2022-10-20,4.00118
2022-10-21,3.82335
2022-10-22,0.56312
2022-10-23,0.41493
2022-10-24,4.89033
2022-10-25,4.89033
2022-10-26,6.2537
2022-10-27,5.77949
2022-10-28,5.06816
2022-10-29,0.41493
2022-10-30,0.32602
2022-10-31,5.33491
2022-11-01,6.10551
2022-11-02,5.63129
2022-11-03,6.37225
2022-11-04,5.24599
2022-11-05,0.91879
2022-11-06,0.41493
2022-11-07,4.68286
2022-11-08,5.63129
2022-11-09,6.96502
2022-11-10,7.29104
2022-11-11,13.48547
2022-11-12,1.24481
2022-11-13,1.71902
2022-11-14,7.23177
2022-11-15,7.88381
2022-11-16,8.00237
2022-11-17,10.22525
2022-11-18,6.22406
2022-11-19,0.35566
2022-11-20,0.50385
2022-11-21,6.13515
2022-11-22,6.90574
2022-11-23,6.57972
2022-11-24,7.46887
2022-11-25,7.20213
2022-11-26,0.41493
2022-11-27,0.50385
2022-11-28,4.94961
2022-11-29,4.59395
2022-11-30,6.84647
2022-12-01,5.45346
2022-12-02,4.94961
2022-12-03,0.44457
2022-12-04,0.56312
2022-12-05,3.3195
2022-12-06,3.05275
2022-12-07,6.31298
2022-12-08,4.62359
2022-12-09,4.77178
2022-12-10,0.41493
2022-12-11,0.44457
2022-12-12,3.49733
2022-12-13,5.24599
2022-12-14,4.74214
2022-12-15,4.53467
2022-12-16,4.97925
2022-12-17,0.38529
2022-12-18,0.29638
2022-12-19,2.87492
2022-12-20,3.76407
2022-12-21,3.91227
2022-12-22,4.65323
2022-12-23,4.41612
2022-12-24,0.2371
2022-12-25,0.38529
2022-12-26,3.34914
2022-12-27,4.7125
2022-12-28,4.11973
2022-12-29,3.76407
2022-12-30,0.88915
2022-12-31,0.32602
2023-01-01,0.47421
2023-01-02,3.5566
2023-01-03,3.34914
2023-01-04,3.46769
2023-01-05,5.21636
2023-01-06,4.62359
2023-01-07,0.38529
2023-01-08,0.44457
2023-01-09,5.06816
2023-01-10,4.38648
2023-01-11,4.74214
2023-01-12,4.23829
2023-01-13,4.59395
2023-01-14,0.35566
2023-01-15,0.74096
2023-01-16,4.62359
2023-01-17,4.4754
2023-01-18,4.74214
2023-01-19,4.59395
2023-01-20,3.88263
2023-01-21,0.29638
2023-01-22,0.29638
2023-01-23,0.14819
2023-01-24,0.74096
2023-01-25,5.98695
2023-01-26,5.98695
2023-01-27,6.72791
2023-01-28,1.09662
2023-01-29,0.91879
2023-01-30,8.71369
2023-01-31,7.64671
2023-02-01,7.4096
2023-02-02,8.74333
2023-02-03,9.45465
2023-02-04,0.80023
2023-02-05,1.06698
2023-02-06,6.72791
2023-02-07,8.71369
2023-02-08,10.64018
2023-02-09,10.31416
2023-02-10,8.15056
2023-02-11,0.68168
2023-02-12,0.80023
2023-02-13,6.84647
2023-02-14,7.7949
2023-02-15,8.5655
2023-02-16,8.29875
2023-02-17,6.84647
2023-02-18,0.85951
2023-02-19,0.59276
2023-02-20,7.26141
2023-02-21,8.32839
2023-02-22,7.26141
2023-02-23,7.11321
2023-02-24,7.88381
2023-02-25,0.85951
2023-02-26,0.68168
2023-02-27,6.49081
2023-02-28,6.37225
2023-03-01,1.33372
2023-03-02,6.60936
2023-03-03,7.20213
2023-03-04,1.24481
2023-03-05,0.97806
2023-03-06,8.83224
2023-03-07,11.17368
2023-03-08,9.12863
2023-03-09,7.61707
2023-03-10,7.32068
2023-03-11,1.30409
2023-03-12,1.09662
2023-03-13,6.52045
2023-03-14,6.19442
2023-03-15,9.78067
2023-03-16,7.94309
2023-03-17,8.9508
2023-03-18,1.80794
2023-03-19,1.48192
2023-03-20,6.04623
2023-03-21,8.1802
2023-03-22,7.82454
2023-03-23,11.55898
2023-03-24,10.90693
2023-03-25,1.30409
2023-03-26,0.85951
2023-03-27,8.62477
2023-03-28,9.69176
2023-03-29,11.14404
2023-03-30,13.90041
2023-03-31,10.43272
2023-04-01,1.60047
2023-04-02,1.03734
2023-04-03,10.7291
2023-04-04,12.03319
2023-04-05,13.10017
2023-04-06,11.26259
2023-04-07,11.55898
2023-04-08,1.48192
2023-04-09,1.60047
2023-04-10,13.39656
2023-04-11,14.64137
2023-04-12,16.15293
2023-04-13,14.10788
2023-04-14,12.00355
2023-04-15,1.98577
2023-04-16,1.60047
2023-04-17,12.71487
2023-04-18,14.13752
2023-04-19,17.5163
2023-04-20,14.01896
2023-04-21,10.84765
2023-04-22,0.74096
2023-04-23,0.88915
2023-04-24,7.67634
2023-04-25,9.86959
2023-04-26,10.19561
2023-04-27,12.29994
2023-04-28,9.01007
2023-04-29,0.68168
2023-04-30,0.59276
2023-05-01,1.27445
2023-05-02,6.81683
2023-05-03,7.4096
2023-05-04,6.43153
2023-05-05,0.80023
2023-05-06,0.44457
2023-05-07,0.47421
2023-05-08,6.69828
2023-05-09,7.14285
2023-05-10,8.83224
2023-05-11,10.01778
2023-05-12,7.61707
2023-05-13,0.91879
2023-05-14,0.41493
2023-05-15,8.47658
2023-05-16,6.49081
2023-05-17,7.49851
2023-05-18,8.38767
2023-05-19,8.26911
2023-05-20,0.41493
2023-05-21,0.77059
2023-05-22,6.40189
2023-05-23,8.65441
2023-05-24,6.60936
2023-05-25,7.46887
2023-05-26,6.90574
2023-05-27,0.74096
2023-05-28,0.29638
2023-05-29,0.77059
2023-05-30,5.77949
2023-05-31,7.20213
2023-06-01,5.77949
2023-06-02,5.92768
2023-06-03,0.56312
