date,2차전지관련주
2020-10-19,4.16653
2020-10-20,3.6149
2020-10-21,4.58257
2020-10-22,4.58565
2020-10-23,3.92307
2020-10-24,2.01855
2020-10-25,2.29899
2020-10-26,4.34836
2020-10-27,3.36836
2020-10-28,3.4454
2020-10-29,3.60565
2020-10-30,4.27131
2020-10-31,3.46697
2020-11-01,2.78899
2020-11-02,3.09408
2020-11-03,7.44861
2020-11-04,7.70439
2020-11-05,12.27156
2020-11-06,14.30552
2020-11-07,8.81383
2020-11-08,7.39622
2020-11-09,17.85263
2020-11-10,13.44879
2020-11-11,8.70596
2020-11-12,7.162
2020-11-13,7.98791
2020-11-14,5.07873
2020-11-15,5.93854
2020-11-16,8.18823
2020-11-17,8.32999
2020-11-18,11.2854
2020-11-19,9.40244
2020-11-20,8.2098
2020-11-21,5.21433
2020-11-22,5.71666
2020-11-23,9.50106
2020-11-24,13.31319
2020-11-25,14.11445
2020-11-26,10.34546
2020-11-27,17.57835
2020-11-28,8.91861
2020-11-29,8.94018
2020-11-30,12.14213
2020-12-01,10.16364
2020-12-02,10.97106
2020-12-03,14.64143
2020-12-04,12.96804
2020-12-05,8.48716
2020-12-06,13.44879
2020-12-07,13.47961
2020-12-08,11.21452
2020-12-09,17.12533
2020-12-10,17.49822
2020-12-11,15.58445
2020-12-12,8.11427
2020-12-13,7.02024
2020-12-14,8.56112
2020-12-15,9.96949
2020-12-16,22.73721
2020-12-17,27.42765
2020-12-18,22.92828
2020-12-19,13.51351
2020-12-20,15.31942
2020-12-21,21.23331
2020-12-22,16.82024
2020-12-23,22.40747
2020-12-24,16.97432
2020-12-25,11.52577
2020-12-26,11.64904
2020-12-27,21.67401
2020-12-28,21.21482
2020-12-29,20.37659
2020-12-30,26.89451
2020-12-31,20.74948
2021-01-01,31.15966
2021-01-02,33.40935
2021-01-03,25.90834
2021-01-04,63.54895
2021-01-05,87.01346
2021-01-06,43.72707
2021-01-07,45.01525
2021-01-08,60.18367
2021-01-09,36.41714
2021-01-10,41.47739
2021-01-11,52.62719
2021-01-12,31.44318
2021-01-13,30.1057
2021-01-14,39.51431
2021-01-15,32.35847
2021-01-16,18.40118
2021-01-17,18.79873
2021-01-18,34.92249
2021-01-19,42.31255
2021-01-20,38.9072
2021-01-21,34.78381
2021-01-22,32.65431
2021-01-23,19.92357
2021-01-24,17.02055
2021-01-25,24.17023
2021-01-26,23.33507
2021-01-27,24.78658
2021-01-28,18.00363
2021-01-29,17.60608
2021-01-30,10.63823
2021-01-31,12.42565
2021-02-01,18.32105
2021-02-02,23.30734
2021-02-03,23.14401
2021-02-04,18.78023
2021-02-05,16.05288
2021-02-06,10.45949
2021-02-07,12.82011
2021-02-08,13.36867
2021-02-09,13.5659
2021-02-10,11.05118
2021-02-11,9.06345
2021-02-12,8.74295
2021-02-13,7.42087
2021-02-14,8.32074
2021-02-15,18.02212
2021-02-16,19.42124
2021-02-17,16.58294
2021-02-18,14.04665
2021-02-19,11.04194
2021-02-20,9.23911
2021-02-21,16.16998
2021-02-22,14.58904
2021-02-23,14.95885
2021-02-24,14.53973
2021-02-25,15.30709
2021-02-26,15.62143
2021-02-27,7.67666
2021-02-28,8.28068
2021-03-01,14.38256
2021-03-02,19.19319
2021-03-03,15.63992
2021-03-04,10.17596
2021-03-05,9.21445
2021-03-06,7.60578
2021-03-07,6.95861
2021-03-08,10.22219
2021-03-09,29.23356
2021-03-10,23.29193
2021-03-11,19.43049
2021-03-12,16.43502
2021-03-13,8.23446
2021-03-14,8.55188
2021-03-15,13.4642
2021-03-16,19.92665
2021-03-17,19.36885
2021-03-18,21.39973
2021-03-19,16.21929
2021-03-20,10.31156
2021-03-21,10.72452
2021-03-22,15.26703
2021-03-23,13.52892
2021-03-24,12.92797
2021-03-25,11.53194
2021-03-26,9.77842
2021-03-27,5.11263
2021-03-28,6.19433
2021-03-29,7.75678
2021-03-30,8.67823
2021-03-31,7.76603
2021-04-01,13.37483
2021-04-02,11.34703
2021-04-03,7.24521
2021-04-04,6.94012
2021-04-05,9.22062
2021-04-06,10.47489
2021-04-07,10.12049
2021-04-08,8.43785
2021-04-09,7.30068
2021-04-10,5.90156
2021-04-11,11.5381
2021-04-12,23.98533
2021-04-13,22.70023
2021-04-14,18.01596
2021-04-15,12.71225
2021-04-16,12.80779
2021-04-17,11.52269
2021-04-18,11.30081
2021-04-19,12.14829
2021-04-20,10.90634
2021-04-21,10.42559
2021-04-22,13.47961
2021-04-23,10.31464
2021-04-24,7.34383
2021-04-25,7.53798
2021-04-26,12.01577
2021-04-27,11.00804
2021-04-28,8.25295
2021-04-29,8.29301
2021-04-30,5.74131
2021-05-01,4.38842
2021-05-02,3.7659
2021-05-03,6.62578
2021-05-04,8.15741
2021-05-05,4.10798
2021-05-06,9.32232
2021-05-07,4.52094
2021-05-08,4.07716
2021-05-09,6.88464
2021-05-10,7.29144
2021-05-11,9.08502
2021-05-12,5.47628
2021-05-13,5.52559
2021-05-14,4.90616
2021-05-15,3.30672
2021-05-16,3.70119
2021-05-17,4.08333
2021-05-18,3.68578
2021-05-19,3.45773
2021-05-20,6.60112
2021-05-21,6.3515
2021-05-22,3.88917
2021-05-23,4.40383
2021-05-24,4.56716
2021-05-25,4.12955
2021-05-26,4.60414
2021-05-27,4.82911
2021-05-28,4.74282
2021-05-29,3.38685
2021-05-30,3.48238
2021-05-31,7.35615
2021-06-01,5.68276
2021-06-02,4.98012
2021-06-03,5.92005
2021-06-04,5.26056
2021-06-05,3.6149
2021-06-06,3.84295
2021-06-07,7.21131
2021-06-08,7.14968
2021-06-09,7.75678
2021-06-10,5.9293
2021-06-11,11.96647
2021-06-12,6.90005
2021-06-13,7.60578
2021-06-14,9.16823
2021-06-15,16.45351
2021-06-16,12.3825
2021-06-17,10.88169
2021-06-18,10.45332
2021-06-19,5.70741
2021-06-20,6.00326
2021-06-21,7.41779
2021-06-22,6.93087
2021-06-23,7.76911
2021-06-24,8.47483
2021-06-25,8.5149
2021-06-26,6.36999
2021-06-27,11.29772
2021-06-28,7.77527
2021-06-29,6.01559
2021-06-30,7.01408
2021-07-01,13.39948
2021-07-02,7.02332
2021-07-03,4.02169
2021-07-04,4.60722
2021-07-05,6.90314
2021-07-06,10.5581
2021-07-07,8.73062
2021-07-08,14.91263
2021-07-09,17.5352
2021-07-10,7.15892
2021-07-11,7.2976
2021-07-12,9.54728
2021-07-13,21.14394
2021-07-14,26.73117
2021-07-15,23.86206
2021-07-16,17.03904
2021-07-17,11.87093
2021-07-18,18.06527
2021-07-19,19.1408
2021-07-20,15.07904
2021-07-21,11.51037
2021-07-22,11.43024
2021-07-23,13.29779
2021-07-24,9.43326
2021-07-25,12.03426
2021-07-26,11.32238
2021-07-27,13.32244
2021-07-28,8.142
2021-07-29,9.41785
2021-07-30,8.16666
2021-07-31,5.59339
2021-08-01,5.24515
2021-08-02,7.28527
2021-08-03,8.61659
2021-08-04,8.971
2021-08-05,9.43634
2021-08-06,9.16515
2021-08-07,6.98018
2021-08-08,7.68898
2021-08-09,20.42281
2021-08-10,15.46426
2021-08-11,13.18376
2021-08-12,22.4352
2021-08-13,17.72011
2021-08-14,28.49702
2021-08-15,18.25017
2021-08-16,19.86193
2021-08-17,30.26287
2021-08-18,24.60168
2021-08-19,23.82199
2021-08-20,18.52445
2021-08-21,12.9064
2021-08-22,15.74162
2021-08-23,17.23011
2021-08-24,21.27338
2021-08-25,14.3425
2021-08-26,9.73835
2021-08-27,7.40546
2021-08-28,5.65194
2021-08-29,11.27923
2021-08-30,10.7276
2021-08-31,14.08363
2021-09-01,12.16062
2021-09-02,10.83546
2021-09-03,9.52263
2021-09-04,5.74748
2021-09-05,6.01559
2021-09-06,8.4964
2021-09-07,13.31936
2021-09-08,13.05124
2021-09-09,12.50886
2021-09-10,11.54426
2021-09-11,5.65502
2021-09-12,5.5749
2021-09-13,16.52131
2021-09-14,18.27483
2021-09-15,14.73389
2021-09-16,14.58288
2021-09-17,9.95408
2021-09-18,4.9832
2021-09-19,4.49628
2021-09-20,3.36219
2021-09-21,3.53477
2021-09-22,4.17578
2021-09-23,7.99408
2021-09-24,16.10219
2021-09-25,8.57345
2021-09-26,6.98634
2021-09-27,15.3903
2021-09-28,16.14225
2021-09-29,13.76929
2021-09-30,14.28087
2021-10-01,13.02043
2021-10-02,7.94477
2021-10-03,6.10188
2021-10-04,6.41314
2021-10-05,9.67672
2021-10-06,10.11433
2021-10-07,10.61665
2021-10-08,9.26068
2021-10-09,4.77672
2021-10-10,5.61188
2021-10-11,4.94314
2021-10-12,7.60269
2021-10-13,12.73999
2021-10-14,12.05275
2021-10-15,10.14515
2021-10-16,4.91848
2021-10-17,6.86615
2021-10-18,9.50722
2021-10-19,14.38256
2021-10-20,10.96798
2021-10-21,14.61986
2021-10-22,9.75376
2021-10-23,4.58257
2021-10-24,4.09565
2021-10-25,6.81068
2021-10-26,9.79383
2021-10-27,7.96326
2021-10-28,7.87389
2021-10-29,6.46244
2021-10-30,3.14339
2021-10-31,3.87377
2021-11-01,7.64584
2021-11-02,6.01867
2021-11-03,6.3176
2021-11-04,7.38081
2021-11-05,7.41471
2021-11-06,3.57484
2021-11-07,3.50396
2021-11-08,6.48093
2021-11-09,10.18521
2021-11-10,9.02339
2021-11-11,12.1298
2021-11-12,11.22068
2021-11-13,5.19892
2021-11-14,6.00326
2021-11-15,8.89395
2021-11-16,9.97257
2021-11-17,10.43175
2021-11-18,12.09898
2021-11-19,11.49496
2021-11-20,5.59955
2021-11-21,6.25905
2021-11-22,12.01886
2021-11-23,7.11886
2021-11-24,7.44552
2021-11-25,7.48559
2021-11-26,7.24521
2021-11-27,3.24201
2021-11-28,3.71043
2021-11-29,5.24823
2021-11-30,6.2837
2021-12-01,6.69974
2021-12-02,8.08961
2021-12-03,5.50402
2021-12-04,2.93691
2021-12-05,3.48238
2021-12-06,5.13729
2021-12-07,5.54408
2021-12-08,7.8893
2021-12-09,6.82301
2021-12-10,5.10031
2021-12-11,3.00163
2021-12-12,3.51936
2021-12-13,6.14502
2021-12-14,5.93854
2021-12-15,6.37307
2021-12-16,6.3515
2021-12-17,5.05716
2021-12-18,3.08792
2021-12-19,3.54094
2021-12-20,5.6088
2021-12-21,6.39773
2021-12-22,6.62886
2021-12-23,7.31301
2021-12-24,5.66119
2021-12-25,4.00012
2021-12-26,5.24823
2021-12-27,6.01867
2021-12-28,8.28993
2021-12-29,7.41163
2021-12-30,7.23597
2021-12-31,4.53326
2022-01-01,4.06484
2022-01-02,5.72899
2022-01-03,10.67521
2022-01-04,8.98024
2022-01-05,7.34999
2022-01-06,7.53798
2022-01-07,5.53483
2022-01-08,3.55634
2022-01-09,4.16962
2022-01-10,5.84917
2022-01-11,7.44552
2022-01-12,11.59974
2022-01-13,12.87558
2022-01-14,7.55955
2022-01-15,4.39767
2022-01-16,4.81062
2022-01-17,7.57804
2022-01-18,7.7537
2022-01-19,7.35615
2022-01-20,9.62125
2022-01-21,8.93093
2022-01-22,4.55175
2022-01-23,4.19427
2022-01-24,5.32836
2022-01-25,5.1866
2022-01-26,6.92779
2022-01-27,8.45634
2022-01-28,8.26835
2022-01-29,3.26666
2022-01-30,2.42842
2022-01-31,2.16647
2022-02-01,2.91534
2022-02-02,3.88917
2022-02-03,6.42854
2022-02-04,5.61188
2022-02-05,4.63496
2022-02-06,3.5471
2022-02-07,5.17735
2022-02-08,4.32987
2022-02-09,4.12647
2022-02-10,3.81521
2022-02-11,3.79056
2022-02-12,2.18804
2022-02-13,2.59792
2022-02-14,3.7998
2022-02-15,3.59333
2022-02-16,4.34528
2022-02-17,4.28056
2022-02-18,3.49163
2022-02-19,1.8737
2022-02-20,2.21886
2022-02-21,2.89377
2022-02-22,3.01396
2022-02-23,3.00471
2022-02-24,3.55326
2022-02-25,3.091
2022-02-26,1.8244
2022-02-27,2.40377
2022-02-28,2.94307
2022-03-01,3.65804
2022-03-02,4.91232
2022-03-03,3.82754
2022-03-04,2.96465
2022-03-05,1.58094
2022-03-06,1.78125
2022-03-07,2.74276
2022-03-08,3.22968
2022-03-09,1.83981
2022-03-10,2.63182
2022-03-11,4.60414
2022-03-12,2.55786
2022-03-13,2.29591
2022-03-14,7.04181
2022-03-15,3.92616
2022-03-16,3.42999
2022-03-17,5.10955
2022-03-18,4.31138
2022-03-19,2.62565
2022-03-20,2.24352
2022-03-21,3.17421
2022-03-22,3.28515
2022-03-23,4.64112
2022-03-24,3.72584
2022-03-25,5.52251
2022-03-26,3.72584
2022-03-27,3.92924
2022-03-28,3.89842
2022-03-29,5.56565
2022-03-30,5.27597
2022-03-31,6.25597
2022-04-01,4.73358
2022-04-02,2.12025
2022-04-03,2.37911
2022-04-04,4.49936
2022-04-05,7.4332
2022-04-06,5.89232
2022-04-07,4.83836
2022-04-08,8.34232
2022-04-09,6.29295
2022-04-10,4.69351
2022-04-11,5.80603
2022-04-12,3.53477
2022-04-13,4.13572
2022-04-14,3.97238
2022-04-15,3.30364
2022-04-16,1.95999
2022-04-17,8.74911
2022-04-18,4.90307
2022-04-19,4.32062
2022-04-20,5.14653
2022-04-21,7.9571
2022-04-22,6.38232
2022-04-23,2.37911
2022-04-24,2.51163
2022-04-25,3.10333
2022-04-26,2.87528
2022-04-27,3.14647
2022-04-28,2.57326
2022-04-29,2.52704
2022-04-30,1.42377
2022-05-01,1.52238
2022-05-02,2.16031
2022-05-03,2.81364
2022-05-04,2.71502
2022-05-05,1.99081
2022-05-06,2.36679
2022-05-07,1.20804
2022-05-08,2.16647
2022-05-09,2.18496
2022-05-10,1.92301
2022-05-11,1.97848
2022-05-12,2.18804
2022-05-13,2.05245
2022-05-14,1.3837
2022-05-15,1.36213
2022-05-16,2.30515
2022-05-17,3.78748
2022-05-18,5.3376
2022-05-19,7.90163
2022-05-20,7.84307
2022-05-21,4.98012
2022-05-22,5.31603
2022-05-23,8.04339
2022-05-24,12.84477
2022-05-25,5.46087
2022-05-26,4.75823
2022-05-27,4.0032
2022-05-28,2.47773
2022-05-29,2.20653
2022-05-30,4.38226
2022-05-31,4.29905
2022-06-01,3.41458
2022-06-02,5.08182
2022-06-03,3.70119
2022-06-04,2.86911
2022-06-05,2.45308
2022-06-06,2.76125
2022-06-07,4.05251
2022-06-08,4.32987
2022-06-09,3.41458
2022-06-10,2.92767
2022-06-11,1.59943
2022-06-12,1.71345
2022-06-13,3.54402
2022-06-14,5.14653
2022-06-15,4.12339
2022-06-16,5.28521
2022-06-17,4.84144
2022-06-18,4.13572
2022-06-19,3.5132
2022-06-20,6.521
2022-06-21,6.05873
2022-06-22,7.09729
2022-06-23,5.47012
2022-06-24,4.51169
2022-06-25,2.76433
2022-06-26,3.1588
2022-06-27,5.51943
2022-06-28,9.9171
2022-06-29,4.85377
2022-06-30,7.74754
2022-07-01,6.79527
2022-07-02,2.29899
2022-07-03,2.3483
2022-07-04,3.67345
2022-07-05,3.091
2022-07-06,3.08484
2022-07-07,2.56402
2022-07-08,2.43767
2022-07-09,1.52547
2022-07-10,1.59018
2022-07-11,2.79207
2022-07-12,2.87836
2022-07-13,2.40377
2022-07-14,2.54553
2022-07-15,2.3637
2022-07-16,1.39603
2022-07-17,1.51314
2022-07-18,3.34679
2022-07-19,3.26666
2022-07-20,4.09257
2022-07-21,3.9693
2022-07-22,4.25899
2022-07-23,2.3976
2022-07-24,2.17264
2022-07-25,3.64263
2022-07-26,3.81521
2022-07-27,3.31905
2022-07-28,5.13729
2022-07-29,3.82446
2022-07-30,3.091
2022-07-31,3.33754
2022-08-01,6.21282
2022-08-02,5.36842
2022-08-03,6.2498
2022-08-04,6.32993
2022-08-05,5.37458
2022-08-06,2.65339
2022-08-07,2.94616
2022-08-08,5.2698
2022-08-09,6.14502
2022-08-10,6.93087
2022-08-11,7.162
2022-08-12,6.05257
2022-08-13,4.29905
2022-08-14,3.48546
2022-08-15,4.46238
2022-08-16,7.02024
2022-08-17,5.86458
2022-08-18,4.5271
2022-08-19,4.0371
2022-08-20,2.65339
2022-08-21,2.21886
2022-08-22,3.65804
2022-08-23,5.04483
2022-08-24,5.39924
2022-08-25,5.71974
2022-08-26,4.82295
2022-08-27,4.42848
2022-08-28,4.01861
2022-08-29,5.28829
2022-08-30,7.25137
2022-08-31,5.65502
2022-09-01,4.38534
2022-09-02,3.94156
2022-09-03,2.8198
2022-09-04,2.79515
2022-09-05,3.78748
2022-09-06,5.78446
2022-09-07,8.88779
2022-09-08,9.21754
2022-09-09,5.48244
2022-09-10,4.66886
2022-09-11,5.12188
2022-09-12,5.48861
2022-09-13,8.35464
2022-09-14,8.40087
2022-09-15,9.31307
2022-09-16,6.67509
2022-09-17,5.23899
2022-09-18,5.77521
2022-09-19,8.68439
2022-09-20,6.93087
2022-09-21,5.96628
2022-09-22,6.30836
2022-09-23,5.43005
2022-09-24,3.51936
2022-09-25,3.53785
2022-09-26,5.63345
2022-09-27,4.84452
2022-09-28,5.55641
2022-09-29,5.83376
2022-09-30,5.29754
2022-10-01,4.48395
2022-10-02,4.60106
2022-10-03,5.46087
2022-10-04,6.20974
2022-10-05,5.36534
2022-10-06,4.50553
2022-10-07,4.48704
2022-10-08,3.71043
2022-10-09,4.76439
2022-10-10,4.6966
2022-10-11,5.35609
2022-10-12,4.72741
2022-10-13,6.06798
2022-10-14,4.24974
2022-10-15,3.66112
2022-10-16,4.25282
2022-10-17,6.7059
2022-10-18,6.46553
2022-10-19,7.05106
2022-10-20,5.64886
2022-10-21,4.13572
2022-10-22,2.92458
2022-10-23,3.46081
2022-10-24,5.02018
2022-10-25,4.58257
2022-10-26,4.6966
2022-10-27,10.4225
2022-10-28,8.85389
2022-10-29,5.10955
2022-10-30,3.55634
2022-10-31,5.91697
2022-11-01,9.80615
2022-11-02,9.18056
2022-11-03,9.32848
2022-11-04,7.30685
2022-11-05,3.5132
2022-11-06,3.7998
2022-11-07,7.84615
2022-11-08,6.5549
2022-11-09,8.07729
2022-11-10,6.85383
2022-11-11,7.54106
2022-11-12,4.44389
2022-11-13,6.05565
2022-11-14,8.37313
2022-11-15,7.09112
2022-11-16,6.43471
2022-11-17,4.79521
2022-11-18,3.64263
2022-11-19,2.26509
2022-11-20,4.35144
2022-11-21,5.97244
2022-11-22,5.28213
2022-11-23,6.63502
2022-11-24,7.05414
2022-11-25,6.02792
2022-11-26,4.22509
2022-11-27,4.6627
2022-11-28,5.42697
2022-11-29,4.23125
2022-11-30,5.73823
2022-12-01,5.55332
2022-12-02,3.71968
2022-12-03,3.2944
2022-12-04,3.29748
2022-12-05,5.19892
2022-12-06,4.18502
2022-12-07,4.68427
2022-12-08,4.47471
2022-12-09,12.7215
2022-12-10,3.80289
2022-12-11,3.02628
2022-12-12,4.4932
2022-12-13,5.42697
2022-12-14,4.41616
2022-12-15,3.8337
2022-12-16,3.57484
2022-12-17,3.18962
2022-12-18,2.65031
2022-12-19,4.14804
2022-12-20,4.31754
2022-12-21,3.81213
2022-12-22,3.61182
2022-12-23,3.53785
2022-12-24,2.68421
2022-12-25,4.25899
2022-12-26,4.05559
2022-12-27,4.6966
2022-12-28,5.87691
2022-12-29,4.47471
2022-12-30,3.1927
2022-12-31,2.51779
2023-01-01,4.48087
2023-01-02,5.77829
2023-01-03,4.2405
2023-01-04,4.07716
2023-01-05,4.15112
2023-01-06,4.82603
2023-01-07,3.47006
2023-01-08,3.98163
2023-01-09,5.06641
2023-01-10,4.74899
2023-01-11,4.8815
2023-01-12,5.70741
2023-01-13,4.43773
2023-01-14,5.22666
2023-01-15,4.56408
2023-01-16,5.08182
2023-01-17,4.39767
2023-01-18,4.29597
2023-01-19,3.45773
2023-01-20,2.98314
2023-01-21,2.34213
2023-01-22,2.3637
2023-01-23,2.75201
2023-01-24,2.85062
2023-01-25,4.6627
2023-01-26,8.67515
2023-01-27,6.79527
2023-01-28,3.72892
2023-01-29,3.7998
2023-01-30,4.92156
2023-01-31,5.52251
2023-02-01,5.7598
2023-02-02,5.52251
2023-02-03,5.39616
2023-02-04,3.81521
2023-02-05,4.60722
2023-02-06,5.36226
2023-02-07,8.04955
2023-02-08,6.81376
2023-02-09,13.93263
2023-02-10,9.68905
2023-02-11,6.85075
2023-02-12,6.20358
2023-02-13,8.57653
2023-02-14,7.99408
2023-02-15,9.35005
2023-02-16,12.51194
2023-02-17,9.58735
2023-02-18,6.1481
2023-02-19,6.69049
2023-02-20,8.09269
2023-02-21,12.53967
2023-02-22,9.64898
2023-02-23,9.03879
2023-02-24,7.38081
2023-02-25,5.58722
2023-02-26,6.32068
2023-02-27,9.10967
2023-02-28,9.77842
2023-03-01,8.4964
2023-03-02,12.8386
2023-03-03,16.06521
2023-03-04,11.03577
2023-03-05,10.95257
2023-03-06,30.38922
2023-03-07,27.84369
2023-03-08,20.82036
2023-03-09,16.00973
2023-03-10,11.26074
2023-03-11,6.70282
2023-03-12,7.15584
2023-03-13,14.70923
2023-03-14,11.22684
2023-03-15,17.01131
2023-03-16,20.56766
2023-03-17,18.29332
2023-03-18,9.50414
2023-03-19,8.92785
2023-03-20,12.02194
2023-03-21,14.69999
2023-03-22,16.37338
2023-03-23,28.40765
2023-03-24,19.49212
2023-03-25,12.64137
2023-03-26,12.65678
2023-03-27,24.85746
2023-03-28,19.67703
2023-03-29,24.41677
2023-03-30,24.17639
2023-03-31,17.72627
2023-04-01,11.92024
2023-04-02,11.57508
2023-04-03,27.88067
2023-04-04,24.89136
2023-04-05,23.25803
2023-04-06,20.62929
2023-04-07,22.64476
2023-04-08,14.03741
2023-04-09,16.04055
2023-04-10,54.38072
2023-04-11,52.79669
2023-04-12,37.85324
2023-04-13,26.17029
2023-04-14,21.88357
2023-04-15,13.76621
2023-04-16,14.02508
2023-04-17,26.04394
2023-04-18,28.68809
2023-04-19,29.25822
2023-04-20,24.27193
2023-04-21,21.09464
2023-04-22,9.98181
2023-04-23,10.98338
2023-04-24,17.37495
2023-04-25,23.7357
2023-04-26,15.7786
2023-04-27,15.1037
2023-04-28,12.2993
2023-04-29,6.43163
2023-04-30,5.78446
2023-05-01,6.55181
2023-05-02,10.45949
2023-05-03,8.75219
2023-05-04,6.84458
2023-05-05,4.54867
2023-05-06,4.20351
2023-05-07,4.38534
2023-05-08,8.37622
2023-05-09,7.7198
2023-05-10,7.40546
2023-05-11,8.67207
2023-05-12,6.34842
2023-05-13,3.92616
2023-05-14,3.21119
2023-05-15,8.19131
2023-05-16,7.2976
2023-05-17,6.68741
2023-05-18,6.27137
2023-05-19,7.42087
2023-05-20,4.50244
2023-05-21,4.1388
2023-05-22,21.72948
2023-05-23,14.51508
2023-05-24,8.65049
2023-05-25,6.98942
2023-05-26,6.36999
2023-05-27,5.32527
2023-05-28,4.03402
