date,걷기어플
2021-06-02,55.83756
2021-06-03,23.35025
2021-06-04,24.36548
2021-06-05,18.61252
2021-06-06,18.27411
2021-06-07,32.65651
2021-06-08,24.70389
2021-06-09,20.98138
2021-06-10,27.74957
2021-06-11,15.05922
2021-06-12,21.6582
2021-06-13,23.85786
2021-06-14,26.22673
2021-06-15,18.44331
2021-06-16,21.99661
2021-06-17,27.74957
2021-06-18,19.62774
2021-06-19,17.25888
2021-06-20,23.35025
2021-06-21,29.94923
2021-06-22,26.56514
2021-06-23,26.73434
2021-06-24,28.42639
2021-06-25,29.94923
2021-06-26,30.28764
2021-06-27,38.24027
2021-06-28,28.93401
2021-06-29,26.39593
2021-06-30,24.19627
2021-07-01,23.35025
2021-07-02,22.50423
2021-07-03,17.76649
2021-07-04,21.489
2021-07-05,25.88832
2021-07-06,26.05752
2021-07-07,18.44331
2021-07-08,22.50423
2021-07-09,20.98138
2021-07-10,17.08967
2021-07-11,18.61252
2021-07-12,19.28934
2021-07-13,21.489
2021-07-14,19.45854
2021-07-15,11.67512
2021-07-16,14.3824
2021-07-17,15.90524
2021-07-18,16.41285
2021-07-19,15.05922
2021-07-20,20.64297
2021-07-21,15.05922
2021-07-22,20.47377
2021-07-23,12.18274
2021-07-24,14.04399
2021-07-25,16.92047
2021-07-26,19.45854
2021-07-27,15.39763
2021-07-28,19.45854
2021-07-29,19.12013
2021-07-30,14.89001
2021-07-31,16.75126
2021-08-01,14.3824
2021-08-02,17.76649
2021-08-03,19.12013
2021-08-04,20.13536
2021-08-05,18.95093
2021-08-06,13.53637
2021-08-07,21.15059
2021-08-08,22.67343
2021-08-09,22.16582
2021-08-10,26.05752
2021-08-11,28.7648
2021-08-12,24.19627
2021-08-13,22.50423
2021-08-14,21.99661
2021-08-15,23.01184
2021-08-16,33.84094
2021-08-17,26.05752
2021-08-18,25.0423
2021-08-19,24.70389
2021-08-20,27.41116
2021-08-21,24.02707
2021-08-22,26.73434
2021-08-23,17.25888
2021-08-24,19.28934
2021-08-25,32.99492
2021-08-26,36.0406
2021-08-27,16.92047
2021-08-28,47.54653
2021-08-29,53.46869
2021-08-30,40.77834
2021-08-31,29.94923
2021-09-01,29.78003
2021-09-02,35.19458
2021-09-03,28.42639
2021-09-04,28.08798
2021-09-05,34.51776
2021-09-06,33.84094
2021-09-07,26.05752
2021-09-08,32.82571
2021-09-09,39.93231
2021-09-10,36.71742
2021-09-11,25.88832
2021-09-12,31.64128
2021-09-13,34.17935
2021-09-14,28.5956
2021-09-15,25.54991
2021-09-16,24.70389
2021-09-17,18.78172
2021-09-18,26.39593
2021-09-19,24.36548
2021-09-20,26.05752
2021-09-21,22.16582
2021-09-22,38.24027
2021-09-23,46.02368
2021-09-24,37.73265
2021-09-25,32.4873
2021-09-26,62.77495
2021-09-27,37.39424
2021-09-28,32.82571
2021-09-29,24.87309
2021-09-30,36.88663
2021-10-01,31.47208
2021-10-02,28.42639
2021-10-03,36.88663
2021-10-04,36.71742
2021-10-05,38.24027
2021-10-06,23.85786
2021-10-07,32.3181
2021-10-08,21.31979
2021-10-09,30.28764
2021-10-10,24.36548
2021-10-11,26.90355
2021-10-12,24.19627
2021-10-13,26.56514
2021-10-14,36.20981
2021-10-15,23.85786
2021-10-16,20.30456
2021-10-17,17.76649
2021-10-18,23.68866
2021-10-19,19.62774
2021-10-20,22.50423
2021-10-21,20.81218
2021-10-22,35.8714
2021-10-23,24.70389
2021-10-24,27.41116
2021-10-25,27.41116
2021-10-26,31.81049
2021-10-27,24.70389
2021-10-28,30.79526
2021-10-29,23.51945
2021-10-30,22.67343
2021-10-31,31.30287
2021-11-01,30.11844
2021-11-02,31.97969
2021-11-03,25.0423
2021-11-04,24.36548
2021-11-05,23.01184
2021-11-06,27.41116
2021-11-07,25.0423
2021-11-08,23.85786
2021-11-09,14.89001
2021-11-10,15.73604
2021-11-11,19.62774
2021-11-12,15.39763
2021-11-13,13.19796
2021-11-14,20.47377
2021-11-15,27.24196
2021-11-16,21.31979
2021-11-17,21.6582
2021-11-18,21.489
2021-11-19,24.53468
2021-11-20,16.92047
2021-11-21,21.6582
2021-11-22,13.19796
2021-11-23,18.27411
2021-11-24,16.92047
2021-11-25,15.39763
2021-11-26,15.90524
2021-11-27,16.07445
2021-11-28,17.59729
2021-11-29,21.82741
2021-11-30,15.90524
2021-12-01,16.07445
2021-12-02,18.61252
2021-12-03,15.05922
2021-12-04,17.9357
2021-12-05,19.62774
2021-12-06,21.15059
2021-12-07,21.15059
2021-12-08,27.41116
2021-12-09,24.53468
2021-12-10,24.53468
2021-12-11,19.96615
2021-12-12,20.30456
2021-12-13,19.62774
2021-12-14,18.78172
2021-12-15,18.27411
2021-12-16,17.9357
2021-12-17,13.70558
2021-12-18,11.84433
2021-12-19,13.19796
2021-12-20,17.59729
2021-12-21,18.61252
2021-12-22,20.98138
2021-12-23,15.90524
2021-12-24,10.8291
2021-12-25,7.61421
2021-12-26,13.02876
2021-12-27,80.54145
2021-12-28,27.58037
2021-12-29,23.51945
2021-12-30,18.78172
2021-12-31,17.08967
2022-01-01,25.54991
2022-01-02,25.38071
2022-01-03,33.50253
2022-01-04,27.07275
2022-01-05,22.50423
2022-01-06,20.81218
2022-01-07,19.96615
2022-01-08,28.25719
2022-01-09,23.18104
2022-01-10,30.62605
2022-01-11,16.41285
2022-01-12,20.98138
2022-01-13,16.58206
2022-01-14,13.53637
2022-01-15,23.18104
2022-01-16,19.12013
2022-01-17,23.18104
2022-01-18,16.07445
2022-01-19,23.51945
2022-01-20,13.87478
2022-01-21,29.78003
2022-01-22,22.50423
2022-01-23,19.62774
2022-01-24,21.82741
2022-01-25,24.36548
2022-01-26,19.62774
2022-01-27,21.82741
2022-01-28,18.27411
2022-01-29,16.24365
2022-01-30,19.45854
2022-01-31,19.28934
2022-02-01,20.64297
2022-02-02,26.56514
2022-02-03,21.99661
2022-02-04,20.64297
2022-02-05,19.96615
2022-02-06,24.70389
2022-02-07,22.84263
2022-02-08,17.76649
2022-02-09,23.35025
2022-02-10,30.45685
2022-02-11,27.24196
2022-02-12,21.82741
2022-02-13,36.0406
2022-02-14,30.79526
2022-02-15,26.22673
2022-02-16,29.44162
2022-02-17,19.12013
2022-02-18,24.19627
2022-02-19,23.68866
2022-02-20,23.35025
2022-02-21,23.51945
2022-02-22,22.67343
2022-02-23,19.79695
2022-02-24,21.15059
2022-02-25,19.79695
2022-02-26,18.44331
2022-02-27,21.31979
2022-02-28,27.58037
2022-03-01,29.27241
2022-03-02,25.88832
2022-03-03,26.39593
2022-03-04,21.489
2022-03-05,21.82741
2022-03-06,24.36548
2022-03-07,29.94923
2022-03-08,28.42639
2022-03-09,24.02707
2022-03-10,23.18104
2022-03-11,23.68866
2022-03-12,26.90355
2022-03-13,23.85786
2022-03-14,34.68697
2022-03-15,32.99492
2022-03-16,40.43993
2022-03-17,28.42639
2022-03-18,18.78172
2022-03-19,19.12013
2022-03-20,24.70389
2022-03-21,33.84094
2022-03-22,29.94923
2022-03-23,28.7648
2022-03-24,28.93401
2022-03-25,23.18104
2022-03-26,19.96615
2022-03-27,31.64128
2022-03-28,30.62605
2022-03-29,28.08798
2022-03-30,26.05752
2022-03-31,31.30287
2022-04-01,30.96446
2022-04-02,22.16582
2022-04-03,28.25719
2022-04-04,29.94923
2022-04-05,38.40947
2022-04-06,34.51776
2022-04-07,29.27241
2022-04-08,27.24196
2022-04-09,23.85786
2022-04-10,27.74957
2022-04-11,29.94923
2022-04-12,30.11844
2022-04-13,24.02707
2022-04-14,26.39593
2022-04-15,22.84263
2022-04-16,19.96615
2022-04-17,29.78003
2022-04-18,31.47208
2022-04-19,38.74788
2022-04-20,36.37901
2022-04-21,33.67174
2022-04-22,25.88832
2022-04-23,44.16243
2022-04-24,74.78849
2022-04-25,41.11675
2022-04-26,32.82571
2022-04-27,35.36379
2022-04-28,31.30287
2022-04-29,28.42639
2022-04-30,26.39593
2022-05-01,33.33333
2022-05-02,34.01015
2022-05-03,33.33333
2022-05-04,27.24196
2022-05-05,34.01015
2022-05-06,26.73434
2022-05-07,31.30287
2022-05-08,49.06937
2022-05-09,81.55668
2022-05-10,48.39255
2022-05-11,42.80879
2022-05-12,44.16243
2022-05-13,32.65651
2022-05-14,30.79526
2022-05-15,41.28595
2022-05-16,46.86971
2022-05-17,41.62436
2022-05-18,36.20981
2022-05-19,34.01015
2022-05-20,34.85617
2022-05-21,29.78003
2022-05-22,43.1472
2022-05-23,53.46869
2022-05-24,38.40947
2022-05-25,40.27072
2022-05-26,37.05583
2022-05-27,31.30287
2022-05-28,37.22504
2022-05-29,40.77834
2022-05-30,55.49915
2022-05-31,36.20981
2022-06-01,41.96277
2022-06-02,36.88663
2022-06-03,30.28764
2022-06-04,29.94923
2022-06-05,34.85617
2022-06-06,38.40947
2022-06-07,50.59221
2022-06-08,45.17766
2022-06-09,39.76311
2022-06-10,33.84094
2022-06-11,27.41116
2022-06-12,31.81049
2022-06-13,36.88663
2022-06-14,36.54822
2022-06-15,48.73096
2022-06-16,44.16243
2022-06-17,34.51776
2022-06-18,33.16412
2022-06-19,36.54822
2022-06-20,35.19458
2022-06-21,32.99492
2022-06-22,31.13367
2022-06-23,23.85786
2022-06-24,24.70389
2022-06-25,27.24196
2022-06-26,26.90355
2022-06-27,24.87309
2022-06-28,23.68866
2022-06-29,56.68358
2022-06-30,47.20812
2022-07-01,33.50253
2022-07-02,32.99492
2022-07-03,32.3181
2022-07-04,31.13367
2022-07-05,30.96446
2022-07-06,27.24196
2022-07-07,23.18104
2022-07-08,19.45854
2022-07-09,33.84094
2022-07-10,25.54991
2022-07-11,26.56514
2022-07-12,30.79526
2022-07-13,25.2115
2022-07-14,39.08629
2022-07-15,24.53468
2022-07-16,23.68866
2022-07-17,30.28764
2022-07-18,25.0423
2022-07-19,47.03891
2022-07-20,37.05583
2022-07-21,23.51945
2022-07-22,30.79526
2022-07-23,25.88832
2022-07-24,25.88832
2022-07-25,26.05752
2022-07-26,31.30287
2022-07-27,30.45685
2022-07-28,32.3181
2022-07-29,32.4873
2022-07-30,32.3181
2022-07-31,43.99323
2022-08-01,33.67174
2022-08-02,35.70219
2022-08-03,34.85617
2022-08-04,32.3181
2022-08-05,22.50423
2022-08-06,29.94923
2022-08-07,37.05583
2022-08-08,28.5956
2022-08-09,28.7648
2022-08-10,56.00676
2022-08-11,32.1489
2022-08-12,23.35025
2022-08-13,27.41116
2022-08-14,26.90355
2022-08-15,53.6379
2022-08-16,53.6379
2022-08-17,41.62436
2022-08-18,36.88663
2022-08-19,33.50253
2022-08-20,34.34856
2022-08-21,50.59221
2022-08-22,43.99323
2022-08-23,37.05583
2022-08-24,39.4247
2022-08-25,36.37901
2022-08-26,34.85617
2022-08-27,33.16412
2022-08-28,36.71742
2022-08-29,35.19458
2022-08-30,32.4873
2022-08-31,33.16412
2022-09-01,41.28595
2022-09-02,31.47208
2022-09-03,22.16582
2022-09-04,29.78003
2022-09-05,19.28934
2022-09-06,32.1489
2022-09-07,34.34856
2022-09-08,27.91878
2022-09-09,27.91878
2022-09-10,22.16582
2022-09-11,33.84094
2022-09-12,43.65482
2022-09-13,42.80879
2022-09-14,44.33164
2022-09-15,43.48561
2022-09-16,33.50253
2022-09-17,33.16412
2022-09-18,45.00846
2022-09-19,45.34686
2022-09-20,51.43824
2022-09-21,47.54653
2022-09-22,51.09983
2022-09-23,45.68527
2022-09-24,35.19458
2022-09-25,40.10152
2022-09-26,40.94754
2022-09-27,49.57698
2022-09-28,49.40778
2022-09-29,68.0203
2022-09-30,49.91539
2022-10-01,42.978
2022-10-02,45.17766
2022-10-03,47.54653
2022-10-04,58.37563
2022-10-05,49.23857
2022-10-06,47.54653
2022-10-07,35.53299
2022-10-08,52.96108
2022-10-09,42.30118
2022-10-10,32.99492
2022-10-11,43.82402
2022-10-12,45.17766
2022-10-13,44.16243
2022-10-14,39.93231
2022-10-15,64.80541
2022-10-16,58.54483
2022-10-17,58.71404
2022-10-18,43.82402
2022-10-19,35.8714
2022-10-20,41.11675
2022-10-21,44.33164
2022-10-22,34.85617
2022-10-23,94.07783
2022-10-24,58.88324
2022-10-25,63.79018
2022-10-26,53.6379
2022-10-27,40.27072
2022-10-28,43.48561
2022-10-29,49.06937
2022-10-30,37.90186
2022-10-31,46.86971
2022-11-01,52.62267
2022-11-02,46.7005
2022-11-03,74.61928
2022-11-04,41.45516
2022-11-05,38.57868
2022-11-06,32.99492
2022-11-07,43.99323
2022-11-08,65.48223
2022-11-09,37.73265
2022-11-10,40.27072
2022-11-11,36.20981
2022-11-12,36.20981
2022-11-13,43.1472
2022-11-14,37.90186
2022-11-15,41.11675
2022-11-16,36.54822
2022-11-17,38.24027
2022-11-18,34.51776
2022-11-19,31.13367
2022-11-20,35.53299
2022-11-21,39.93231
2022-11-22,34.51776
2022-11-23,34.17935
2022-11-24,35.36379
2022-11-25,36.54822
2022-11-26,34.17935
2022-11-27,28.08798
2022-11-28,25.54991
2022-11-29,23.35025
2022-11-30,19.96615
2022-12-01,24.36548
2022-12-02,17.42808
2022-12-03,16.58206
2022-12-04,17.76649
2022-12-05,16.24365
2022-12-06,18.27411
2022-12-07,26.90355
2022-12-08,22.33502
2022-12-09,21.489
2022-12-10,21.99661
2022-12-11,19.96615
2022-12-12,43.48561
2022-12-13,21.6582
2022-12-14,19.62774
2022-12-15,18.27411
2022-12-16,15.90524
2022-12-17,17.25888
2022-12-18,20.47377
2022-12-19,20.81218
2022-12-20,18.61252
2022-12-21,20.30456
2022-12-22,15.22842
2022-12-23,14.89001
2022-12-24,15.39763
2022-12-25,18.1049
2022-12-26,19.28934
2022-12-27,27.24196
2022-12-28,22.84263
2022-12-29,19.96615
2022-12-30,20.30456
2022-12-31,18.44331
2023-01-01,26.22673
2023-01-02,28.08798
2023-01-03,25.0423
2023-01-04,28.08798
2023-01-05,26.56514
2023-01-06,26.22673
2023-01-07,26.90355
2023-01-08,27.24196
2023-01-09,26.39593
2023-01-10,31.47208
2023-01-11,29.10321
2023-01-12,27.91878
2023-01-13,20.64297
2023-01-14,29.27241
2023-01-15,26.56514
2023-01-16,28.08798
2023-01-17,39.93231
2023-01-18,28.93401
2023-01-19,21.99661
2023-01-20,20.13536
2023-01-21,19.96615
2023-01-22,60.9137
2023-01-23,35.02538
2023-01-24,25.88832
2023-01-25,32.82571
2023-01-26,28.08798
2023-01-27,26.56514
2023-01-28,25.38071
2023-01-29,27.58037
2023-01-30,33.16412
2023-01-31,34.34856
2023-02-01,39.76311
2023-02-02,30.79526
2023-02-03,46.5313
2023-02-04,61.59052
2023-02-05,43.1472
2023-02-06,45.68527
2023-02-07,40.27072
2023-02-08,50.59221
2023-02-09,39.08629
2023-02-10,45.00846
2023-02-11,30.79526
2023-02-12,36.20981
2023-02-13,35.02538
2023-02-14,45.51607
2023-02-15,47.37732
2023-02-16,40.10152
2023-02-17,42.63959
2023-02-18,32.82571
2023-02-19,39.76311
2023-02-20,58.71404
2023-02-21,39.25549
2023-02-22,51.94585
2023-02-23,44.50084
2023-02-24,43.31641
2023-02-25,41.96277
2023-02-26,42.30118
2023-02-27,39.5939
2023-02-28,53.13028
2023-03-01,53.13028
2023-03-02,35.36379
2023-03-03,42.80879
2023-03-04,40.27072
2023-03-05,56.51438
2023-03-06,49.06937
2023-03-07,55.32994
2023-03-08,49.74619
2023-03-09,46.02368
2023-03-10,39.25549
2023-03-11,38.40947
2023-03-12,39.5939
2023-03-13,43.65482
2023-03-14,43.48561
2023-03-15,50.76142
2023-03-16,42.80879
2023-03-17,33.67174
2023-03-18,31.64128
2023-03-19,40.94754
2023-03-20,45.00846
2023-03-21,38.57868
2023-03-22,40.60913
2023-03-23,30.96446
2023-03-24,31.13367
2023-03-25,41.11675
2023-03-26,46.86971
2023-03-27,42.63959
2023-03-28,49.74619
2023-03-29,47.03891
2023-03-30,49.91539
2023-03-31,40.27072
2023-04-01,37.73265
2023-04-02,40.94754
2023-04-03,48.39255
2023-04-04,40.10152
2023-04-05,38.24027
2023-04-06,34.51776
2023-04-07,32.99492
2023-04-08,31.81049
2023-04-09,37.56345
2023-04-10,38.91708
2023-04-11,32.65651
2023-04-12,35.53299
2023-04-13,25.71912
2023-04-14,27.58037
2023-04-15,26.56514
2023-04-16,30.28764
2023-04-17,31.13367
2023-04-18,35.53299
2023-04-19,29.27241
2023-04-20,30.79526
2023-04-21,26.90355
2023-04-22,31.81049
2023-04-23,33.67174
2023-04-24,36.37901
2023-04-25,30.96446
2023-04-26,34.01015
2023-04-27,40.94754
2023-04-28,32.4873
2023-04-29,34.68697
2023-04-30,30.28764
2023-05-01,41.96277
2023-05-02,40.43993
2023-05-03,36.54822
2023-05-04,26.05752
2023-05-05,25.38071
2023-05-06,23.18104
2023-05-07,34.34856
2023-05-08,31.13367
2023-05-09,36.88663
2023-05-10,51.09983
2023-05-11,36.54822
2023-05-12,26.39593
2023-05-13,26.56514
2023-05-14,34.68697
2023-05-15,40.43993
2023-05-16,32.82571
2023-05-17,34.51776
2023-05-18,29.44162
2023-05-19,29.61082
2023-05-20,25.88832
2023-05-21,32.4873
2023-05-22,38.07106
2023-05-23,31.81049
2023-05-24,37.73265
2023-05-25,34.85617
2023-05-26,32.65651
2023-05-27,26.90355
2023-05-28,24.19627
2023-05-29,29.44162
