date,미국선물지수
2020-07-16,17.14571
2020-07-17,11.84237
2020-07-18,2.01096
2020-07-19,1.1646
2020-07-20,13.13054
2020-07-21,11.50213
2020-07-22,13.62312
2020-07-23,12.30279
2020-07-24,14.94684
2020-07-25,2.49001
2020-07-26,1.23908
2020-07-27,12.07596
2020-07-28,11.63755
2020-07-29,12.23
2020-07-30,16.05558
2020-07-31,11.84575
2020-08-01,1.75028
2020-08-02,0.83451
2020-08-03,9.67397
2020-08-04,9.67905
2020-08-05,8.45351
2020-08-06,9.33373
2020-08-07,8.19791
2020-08-08,1.41174
2020-08-09,0.58737
2020-08-10,8.1759
2020-08-11,8.25546
2020-08-12,10.44586
2020-08-13,8.52122
2020-08-14,7.96093
2020-08-15,1.13243
2020-08-16,0.48412
2020-08-17,7.33461
2020-08-18,9.86695
2020-08-19,7.53944
2020-08-20,12.47884
2020-08-21,7.41756
2020-08-22,1.22723
2020-08-23,0.50104
2020-08-24,7.26183
2020-08-25,7.35493
2020-08-26,7.72394
2020-08-27,8.24361
2020-08-28,6.46963
2020-08-29,0.85652
2020-08-30,0.38763
2020-08-31,6.73539
2020-09-01,6.58981
2020-09-02,6.26988
2020-09-03,7.72394
2020-09-04,18.55745
2020-09-05,2.89457
2020-09-06,0.99871
2020-09-07,10.90967
2020-09-08,19.53246
2020-09-09,21.69578
2020-09-10,18.09025
2020-09-11,13.56896
2020-09-12,2.05498
2020-09-13,1.03595
2020-09-14,10.72516
2020-09-15,10.33414
2020-09-16,10.86905
2020-09-17,17.39623
2020-09-18,11.92023
2020-09-19,1.94833
2020-09-20,0.89037
2020-09-21,22.78928
2020-09-22,24.87812
2020-09-23,16.62096
2020-09-24,29.4722
2020-09-25,15.88631
2020-09-26,2.17854
2020-09-27,0.89207
2020-09-28,12.27909
2020-09-29,9.28126
2020-09-30,6.74724
2020-10-01,5.89918
2020-10-02,23.88448
2020-10-03,4.60254
2020-10-04,1.99404
2020-10-05,12.91725
2020-10-06,13.1627
2020-10-07,12.814
2020-10-08,7.87798
2020-10-09,5.1239
2020-10-10,1.24923
2020-10-11,0.66355
2020-10-12,9.45053
2020-10-13,10.43909
2020-10-14,11.12296
2020-10-15,17.68738
2020-10-16,12.70397
2020-10-17,1.8163
2020-10-18,0.8142
2020-10-19,11.28546
2020-10-20,12.99851
2020-10-21,12.5347
2020-10-22,13.745
2020-10-23,8.83438
2020-10-24,1.3034
2020-10-25,0.53998
2020-10-26,12.65488
2020-10-27,13.43185
2020-10-28,18.76057
2020-10-29,21.39616
2020-10-30,18.61669
2020-10-31,2.9335
2020-11-01,1.63348
2020-11-02,15.89647
2020-11-03,12.91725
2020-11-04,19.55277
2020-11-05,16.4957
2020-11-06,13.55203
2020-11-07,1.83492
2020-11-08,1.13413
2020-11-09,15.32432
2020-11-10,16.47369
2020-11-11,12.54147
2020-11-12,12.74629
2020-11-13,10.16656
2020-11-14,1.45236
2020-11-15,0.73803
2020-11-16,10.28674
2020-11-17,10.54235
2020-11-18,9.5758
2020-11-19,10.00744
2020-11-20,7.80181
2020-11-21,1.42528
2020-11-22,0.57383
2020-11-23,7.23474
2020-11-24,7.2906
2020-11-25,8.43659
2020-11-26,6.92497
2020-11-27,5.20854
2020-11-28,0.92761
2020-11-29,0.49935
2020-11-30,7.56652
2020-12-01,6.69138
2020-12-02,6.71169
2020-12-03,6.39007
2020-12-04,4.79551
2020-12-05,0.80743
2020-12-06,0.35547
2020-12-07,5.87548
2020-12-08,6.72015
2020-12-09,5.58433
2020-12-10,7.01977
2020-12-11,5.45399
2020-12-12,1.04441
2020-12-13,0.40456
2020-12-14,5.63849
2020-12-15,5.85009
2020-12-16,5.38966
2020-12-17,5.32703
2020-12-18,4.32663
2020-12-19,0.90899
2020-12-20,0.36055
2020-12-21,9.52163
2020-12-22,9.56733
2020-12-23,6.86742
2020-12-24,4.51452
2020-12-25,0.89207
2020-12-26,0.29115
2020-12-27,0.31146
2020-12-28,4.67025
2020-12-29,4.4959
2020-12-30,3.84758
2020-12-31,1.83153
2021-01-01,0.69063
2021-01-02,0.29622
2021-01-03,0.31992
2021-01-04,4.30123
2021-01-05,6.77601
2021-01-06,10.20041
2021-01-07,7.00453
2021-01-08,4.67364
2021-01-09,0.89884
2021-01-10,0.3944
2021-01-11,7.52928
2021-01-12,7.58683
2021-01-13,6.51195
2021-01-14,6.18694
2021-01-15,6.3359
2021-01-16,1.31186
2021-01-17,0.47904
2021-01-18,6.86065
2021-01-19,6.39345
2021-01-20,5.51323
2021-01-21,5.02572
2021-01-22,5.3355
2021-01-23,0.94623
2021-01-24,0.38932
2021-01-25,4.82429
2021-01-26,7.35662
2021-01-27,7.73749
2021-01-28,15.26508
2021-01-29,12.87155
2021-01-30,2.75407
2021-01-31,1.60301
2021-02-01,12.22154
2021-02-02,8.73281
2021-02-03,8.05911
2021-02-04,8.43659
2021-02-05,5.72313
2021-02-06,0.87514
2021-02-07,0.41979
2021-02-08,5.52677
2021-02-09,5.94149
2021-02-10,3.89836
2021-02-11,2.32412
2021-02-12,2.62712
2021-02-13,0.75495
2021-02-14,0.33177
2021-02-15,3.63937
2021-02-16,5.06804
2021-02-17,5.81962
2021-02-18,6.65752
2021-02-19,5.90087
2021-02-20,0.87683
2021-02-21,0.42149
2021-02-22,8.85977
2021-02-23,11.24652
2021-02-24,12.99004
2021-02-25,9.85848
2021-02-26,14.19188
2021-02-27,2.18701
2021-02-28,0.75834
2021-03-01,8.78867
2021-03-02,12.65319
2021-03-03,10.38492
2021-03-04,13.92951
2021-03-05,12.46529
2021-03-06,2.03635
2021-03-07,0.8142
2021-03-08,15.83384
2021-03-09,14.84359
2021-03-10,13.72977
2021-03-11,10.30875
2021-03-12,11.88299
2021-03-13,2.08883
2021-03-14,0.98009
2021-03-15,10.64899
2021-03-16,9.07475
2021-03-17,10.5542
2021-03-18,10.671
2021-03-19,9.73491
2021-03-20,1.45405
2021-03-21,0.66863
2021-03-22,8.94271
2021-03-23,9.04936
2021-03-24,9.34389
2021-03-25,9.29311
2021-03-26,6.18186
2021-03-27,1.04611
2021-03-28,0.47565
2021-03-29,8.59232
2021-03-30,7.48019
2021-03-31,7.25336
2021-04-01,6.51025
2021-04-02,4.9394
2021-04-03,0.89714
2021-04-04,0.41302
2021-04-05,5.74852
2021-04-06,6.13954
2021-04-07,5.1256
2021-04-08,4.94955
2021-04-09,3.87805
2021-04-10,0.59245
2021-04-11,0.2319
2021-04-12,4.43327
2021-04-13,4.74304
2021-04-14,4.67025
2021-04-15,4.37064
2021-04-16,3.73078
2021-04-17,0.61954
2021-04-18,0.22174
2021-04-19,4.24199
2021-04-20,4.80398
2021-04-21,6.6863
2021-04-22,5.50477
2021-04-23,4.47728
2021-04-24,0.61615
2021-04-25,0.29453
2021-04-26,4.18613
2021-04-27,4.32832
2021-04-28,4.95124
2021-04-29,4.98848
2021-04-30,3.76294
2021-05-01,0.5823
2021-05-02,0.20989
2021-05-03,3.48872
2021-05-04,2.99275
2021-05-05,3.74094
2021-05-06,4.25384
2021-05-07,3.0046
2021-05-08,0.47735
2021-05-09,0.21328
2021-05-10,3.29067
2021-05-11,7.06378
2021-05-12,8.21314
2021-05-13,12.3011
2021-05-14,5.39643
2021-05-15,0.81081
2021-05-16,0.39271
2021-05-17,6.53903
2021-05-18,4.15227
2021-05-19,5.37781
2021-05-20,6.8945
2021-05-21,4.47559
2021-05-22,0.74141
2021-05-23,0.36901
2021-05-24,4.94955
2021-05-25,4.52129
2021-05-26,4.31816
2021-05-27,4.7295
2021-05-28,3.3296
2021-05-29,0.59076
2021-05-30,0.2793
2021-05-31,3.11463
2021-06-01,3.97961
2021-06-02,3.99654
2021-06-03,4.54499
2021-06-04,3.94576
2021-06-05,0.57552
2021-06-06,0.24544
2021-06-07,4.16751
2021-06-08,3.94068
2021-06-09,4.21321
2021-06-10,3.87128
2021-06-11,2.74561
2021-06-12,0.48412
2021-06-13,0.17096
2021-06-14,2.83702
2021-06-15,3.0283
2021-06-16,3.377
2021-06-17,4.74304
2021-06-18,3.52935
2021-06-19,0.70417
2021-06-20,0.32669
2021-06-21,5.78407
2021-06-22,4.35879
2021-06-23,3.55135
2021-06-24,3.29575
2021-06-25,2.67959
2021-06-26,0.40625
2021-06-27,0.1625
2021-06-28,3.05369
2021-06-29,3.20434
2021-06-30,2.91996
2021-07-01,2.88949
2021-07-02,2.2581
2021-07-03,0.31484
2021-07-04,0.09987
2021-07-05,2.05328
2021-07-06,2.75238
2021-07-07,2.93181
2021-07-08,6.35791
2021-07-09,4.73457
2021-07-10,0.49935
2021-07-11,0.26575
2021-07-12,3.47518
2021-07-13,3.25343
2021-07-14,3.65799
2021-07-15,3.47687
2021-07-16,3.18064
2021-07-17,0.46888
2021-07-18,0.22005
2021-07-19,5.29318
2021-07-20,6.72692
2021-07-21,4.98002
2021-07-22,4.0304
2021-07-23,2.9352
2021-07-24,0.42487
2021-07-25,0.15742
2021-07-26,4.27754
2021-07-27,3.80188
2021-07-28,4.23352
2021-07-29,2.94028
2021-07-30,4.09472
2021-07-31,0.56875
2021-08-01,0.26575
2021-08-02,3.28559
2021-08-03,3.53273
2021-08-04,3.31098
2021-08-05,3.24835
2021-08-06,2.46292
2021-08-07,0.37409
2021-08-08,0.18789
2021-08-09,2.96059
2021-08-10,3.10786
2021-08-11,3.21619
2021-08-12,2.94028
2021-08-13,2.53402
2021-08-14,0.35716
2021-08-15,0.15234
2021-08-16,2.70499
2021-08-17,4.19121
2021-08-18,3.79511
2021-08-19,6.39345
2021-08-20,4.30631
2021-08-21,0.57552
2021-08-22,0.25898
2021-08-23,3.80865
2021-08-24,3.78156
2021-08-25,3.7037
2021-08-26,3.42778
2021-08-27,3.074
2021-08-28,0.42656
2021-08-29,0.15573
2021-08-30,2.7253
2021-08-31,2.96736
2021-09-01,2.95551
2021-09-02,3.00968
2021-09-03,2.24795
2021-09-04,0.32839
2021-09-05,0.17942
2021-09-06,2.29365
2021-09-07,2.93858
2021-09-08,3.29575
2021-09-09,3.56997
2021-09-10,2.42907
2021-09-11,0.42995
2021-09-12,0.1845
2021-09-13,3.48703
2021-09-14,2.749
2021-09-15,2.64235
2021-09-16,2.67959
2021-09-17,1.81799
2021-09-18,0.31992
2021-09-19,0.14049
2021-09-20,2.66775
2021-09-21,4.56361
2021-09-22,4.18782
2021-09-23,3.76633
2021-09-24,3.35161
2021-09-25,0.47565
2021-09-26,0.22005
2021-09-27,2.8878
2021-09-28,5.09851
2021-09-29,7.17888
2021-09-30,4.37402
2021-10-01,4.91739
2021-10-02,0.55352
2021-10-03,0.2793
2021-10-04,5.03927
2021-10-05,7.62577
2021-10-06,9.68752
2021-10-07,6.15647
2021-10-08,4.27076
2021-10-09,0.54844
2021-10-10,0.3487
2021-10-11,4.12688
2021-10-12,5.55724
2021-10-13,4.55684
2021-10-14,3.68
2021-10-15,3.07569
2021-10-16,0.45365
2021-10-17,0.26914
2021-10-18,3.75617
2021-10-19,3.32453
2021-10-20,3.38377
2021-10-21,3.19419
2021-10-22,2.61866
2021-10-23,0.36563
2021-10-24,0.17265
2021-10-25,2.74223
2021-10-26,2.40537
2021-10-27,2.9115
2021-10-28,2.64743
2021-10-29,2.94705
2021-10-30,0.37409
2021-10-31,0.16927
2021-11-01,2.27503
2021-11-02,2.47985
2021-11-03,2.78116
2021-11-04,2.38844
2021-11-05,2.02958
2021-11-06,0.26237
2021-11-07,0.15234
2021-11-08,2.62035
2021-11-09,2.29196
2021-11-10,3.22973
2021-11-11,3.12986
2021-11-12,1.91786
2021-11-13,0.28268
2021-11-14,0.16758
2021-11-15,2.43245
2021-11-16,2.6322
2021-11-17,2.4223
2021-11-18,2.51201
2021-11-19,2.18701
2021-11-20,0.27591
2021-11-21,0.12695
2021-11-22,2.18024
2021-11-23,3.00968
2021-11-24,2.90473
2021-11-25,2.11761
2021-11-26,6.44254
2021-11-27,1.07488
2021-11-28,0.72279
2021-11-29,7.67655
2021-11-30,8.8056
2021-12-01,6.2885
2021-12-02,6.17171
2021-12-03,4.15735
2021-12-04,0.98347
2021-12-05,0.65847
2021-12-06,6.05491
2021-12-07,4.11842
2021-12-08,4.6364
2021-12-09,4.13027
2021-12-10,3.85604
2021-12-11,0.57045
2021-12-12,0.2793
2021-12-13,3.68508
2021-12-14,4.4265
2021-12-15,4.96479
2021-12-16,3.66138
2021-12-17,3.90683
2021-12-18,0.70248
2021-12-19,0.26745
2021-12-20,6.3833
2021-12-21,5.29656
2021-12-22,4.83445
2021-12-23,3.65122
2021-12-24,2.10237
2021-12-25,0.26406
2021-12-26,0.27422
2021-12-27,3.27544
2021-12-28,2.97921
2021-12-29,3.30591
2021-12-30,2.27842
2021-12-31,1.2103
2022-01-01,0.29622
2022-01-02,0.16588
2022-01-03,2.61527
2022-01-04,2.9115
2022-01-05,3.76294
2022-01-06,6.39515
2022-01-07,3.67661
2022-01-08,0.60938
2022-01-09,0.32161
2022-01-10,5.17299
2022-01-11,4.95802
2022-01-12,3.8205
2022-01-13,3.85604
2022-01-14,3.85097
2022-01-15,0.48242
2022-01-16,0.1845
2022-01-17,3.26528
2022-01-18,6.37145
2022-01-19,6.75401
2022-01-20,5.45568
2022-01-21,6.38838
2022-01-22,1.17645
2022-01-23,0.56368
2022-01-24,10.16317
2022-01-25,9.79754
2022-01-26,8.6194
2022-01-27,9.81955
2022-01-28,5.6605
2022-01-29,0.86329
2022-01-30,0.37578
2022-01-31,2.9115
2022-02-01,3.0283
2022-02-02,3.48364
2022-02-03,7.91692
2022-02-04,6.104
2022-02-05,1.07319
2022-02-06,0.51797
2022-02-07,5.75699
2022-02-08,5.08328
2022-02-09,4.48405
2022-02-10,5.18992
2022-02-11,5.3355
2022-02-12,1.00379
2022-02-13,0.71602
2022-02-14,8.9224
2022-02-15,8.37395
2022-02-16,7.41417
2022-02-17,7.8272
2022-02-18,6.12769
2022-02-19,1.08842
2022-02-20,0.66863
2022-02-21,6.30374
2022-02-22,10.24104
2022-02-23,7.40571
2022-02-24,10.51188
2022-02-25,7.87968
2022-02-26,1.21876
2022-02-27,0.77357
2022-02-28,7.75272
2022-03-01,5.19838
2022-03-02,6.80479
2022-03-03,5.45229
2022-03-04,5.95334
2022-03-05,1.00379
2022-03-06,0.6043
2022-03-07,7.44126
2022-03-08,7.34139
2022-03-09,4.97325
2022-03-10,6.40192
2022-03-11,5.5674
2022-03-12,0.98009
2022-03-13,0.58737
2022-03-14,6.92159
2022-03-15,6.45609
2022-03-16,6.0329
2022-03-17,6.31728
2022-03-18,5.06635
2022-03-19,0.73633
2022-03-20,0.43841
2022-03-21,5.47599
2022-03-22,5.12729
2022-03-23,4.70072
2022-03-24,4.68887
2022-03-25,3.6343
2022-03-26,0.6043
2022-03-27,0.29961
2022-03-28,4.07949
2022-03-29,3.94576
2022-03-30,4.00501
2022-03-31,3.83065
2022-04-01,3.7731
2022-04-02,0.52982
2022-04-03,0.23698
2022-04-04,3.51919
2022-04-05,3.32453
2022-04-06,4.53991
2022-04-07,5.35242
2022-04-08,3.57844
2022-04-09,0.51289
2022-04-10,0.26575
2022-04-11,4.56022
2022-04-12,5.32534
2022-04-13,4.66179
2022-04-14,4.03547
2022-04-15,2.72868
2022-04-16,0.38425
2022-04-17,0.25221
2022-04-18,4.72611
2022-04-19,3.97454
2022-04-20,4.08287
2022-04-21,3.46841
2022-04-22,3.99993
2022-04-23,0.75834
2022-04-24,0.38932
2022-04-25,6.47301
2022-04-26,4.90554
2022-04-27,6.732
2022-04-28,5.33042
2022-04-29,4.42988
2022-04-30,0.85483
2022-05-01,0.48581
2022-05-02,5.66727
2022-05-03,4.81752
2022-05-04,3.87466
2022-05-05,3.50226
2022-05-06,6.04644
2022-05-07,0.89207
2022-05-08,0.35378
2022-05-09,6.91989
2022-05-10,8.25377
2022-05-11,7.54451
2022-05-12,8.48906
2022-05-13,4.89369
2022-05-14,0.6517
2022-05-15,0.42826
2022-05-16,6.24788
2022-05-17,5.0782
2022-05-18,5.33211
2022-05-19,7.88137
2022-05-20,4.23014
2022-05-21,0.87683
2022-05-22,0.33346
2022-05-23,4.97494
2022-05-24,6.8031
2022-05-25,5.88056
2022-05-26,5.39136
2022-05-27,4.25892
2022-05-28,0.63139
2022-05-29,0.28437
2022-05-30,3.95422
2022-05-31,5.09005
2022-06-01,3.23143
2022-06-02,4.72273
2022-06-03,3.46841
2022-06-04,0.54844
2022-06-05,0.26745
2022-06-06,3.16202
2022-06-07,4.95294
2022-06-08,4.44512
2022-06-09,4.80736
2022-06-10,4.99864
2022-06-11,0.7685
2022-06-12,0.38932
2022-06-13,8.6431
2022-06-14,10.42893
2022-06-15,8.07603
2022-06-16,11.26176
2022-06-17,7.98124
2022-06-18,1.07657
2022-06-19,0.66863
2022-06-20,6.73369
2022-06-21,6.41207
2022-06-22,8.18775
2022-06-23,7.8052
2022-06-24,4.97664
2022-06-25,0.79558
2022-06-26,0.47735
2022-06-27,6.51025
2022-06-28,5.83316
2022-06-29,6.43916
2022-06-30,6.67445
2022-07-01,5.95334
2022-07-02,0.74649
2022-07-03,0.40964
2022-07-04,5.15268
2022-07-05,6.95206
2022-07-06,6.55934
2022-07-07,5.23901
2022-07-08,4.84122
2022-07-09,0.65001
2022-07-10,0.35716
2022-07-11,5.07481
2022-07-12,5.58094
2022-07-13,6.20387
2022-07-14,5.9635
2022-07-15,4.85645
2022-07-16,0.61276
2022-07-17,0.29622
2022-07-18,4.67533
2022-07-19,4.99526
2022-07-20,5.3812
2022-07-21,4.88184
2022-07-22,4.3791
2022-07-23,0.56875
2022-07-24,0.28437
2022-07-25,4.45019
2022-07-26,4.17597
2022-07-27,4.611
2022-07-28,4.74642
2022-07-29,3.81034
2022-07-30,0.53659
2022-07-31,0.21328
2022-08-01,4.07949
2022-08-02,4.36048
2022-08-03,4.0287
2022-08-04,4.14212
2022-08-05,3.4464
2022-08-06,0.56368
2022-08-07,0.22682
2022-08-08,3.78664
2022-08-09,3.98639
2022-08-10,4.73965
2022-08-11,4.35202
2022-08-12,3.25851
2022-08-13,0.43841
2022-08-14,0.23529
2022-08-15,3.05538
2022-08-16,4.08964
2022-08-17,4.45189
2022-08-18,4.46881
2022-08-19,4.13704
2022-08-20,0.60092
2022-08-21,0.2319
2022-08-22,5.13067
2022-08-23,6.03629
2022-08-24,4.94617
2022-08-25,4.27076
2022-08-26,3.85943
2022-08-27,0.75834
2022-08-28,0.36901
2022-08-29,6.68799
2022-08-30,5.09005
2022-08-31,5.17469
2022-09-01,5.92287
2022-09-02,5.23055
2022-09-03,0.68047
2022-09-04,0.28099
2022-09-05,4.36894
2022-09-06,5.13237
2022-09-07,5.26609
2022-09-08,3.77141
2022-09-09,2.19716
2022-09-10,0.46888
2022-09-11,0.24206
2022-09-12,3.09431
2022-09-13,5.80269
2022-09-14,7.1044
2022-09-15,5.01218
2022-09-16,4.94617
2022-09-17,0.65001
2022-09-18,0.26914
2022-09-19,5.37104
2022-09-20,4.85984
2022-09-21,5.21362
2022-09-22,6.0803
2022-09-23,5.63172
2022-09-24,0.73803
2022-09-25,0.31484
2022-09-26,7.78657
2022-09-27,6.84372
2022-09-28,8.30624
2022-09-29,7.78657
2022-09-30,6.41377
2022-10-01,0.92254
2022-10-02,0.41472
2022-10-03,6.6169
2022-10-04,7.25506
2022-10-05,9.35066
2022-10-06,7.77811
2022-10-07,6.70153
2022-10-08,0.98855
2022-10-09,0.5349
2022-10-10,7.59868
2022-10-11,10.04976
2022-10-12,8.86654
2022-10-13,12.02518
2022-10-14,8.4569
2022-10-15,1.3508
2022-10-16,0.92423
2022-10-17,9.23725
2022-10-18,9.93973
2022-10-19,10.368
2022-10-20,9.34897
2022-10-21,7.67485
2022-10-22,1.09689
2022-10-23,0.51966
2022-10-24,9.17462
2022-10-25,7.76457
2022-10-26,9.54702
2022-10-27,7.82551
2022-10-28,7.0807
2022-10-29,1.03595
2022-10-30,0.40794
2022-10-31,7.55298
2022-11-01,6.91989
2022-11-02,7.20427
2022-11-03,9.09167
2022-11-04,7.02146
2022-11-05,0.96993
2022-11-06,0.41641
2022-11-07,8.24192
2022-11-08,7.57668
2022-11-09,7.79842
2022-11-10,9.56395
2022-11-11,8.94948
2022-11-12,1.11889
2022-11-13,0.57891
2022-11-14,9.10522
2022-11-15,8.41627
2022-11-16,8.66849
2022-11-17,9.32527
2022-11-18,7.62407
2022-11-19,0.95808
2022-11-20,0.3487
2022-11-21,7.40063
2022-11-22,7.77473
2022-11-23,6.48994
2022-11-24,5.63849
2022-11-25,5.0071
2022-11-26,0.69909
2022-11-27,0.31484
2022-11-28,6.69138
2022-11-29,6.4764
2022-11-30,6.00074
2022-12-01,6.66091
2022-12-02,6.00243
2022-12-03,0.95131
2022-12-04,0.35716
2022-12-05,5.87717
2022-12-06,7.1992
2022-12-07,7.74595
2022-12-08,7.1992
2022-12-09,5.74852
2022-12-10,0.88699
2022-12-11,0.28268
2022-12-12,6.71677
2022-12-13,8.56523
2022-12-14,7.12472
2022-12-15,8.48737
2022-12-16,7.70194
2022-12-17,1.08165
2022-12-18,0.33685
2022-12-19,6.69984
2022-12-20,9.2491
2022-12-21,7.63931
2022-12-22,7.54621
2022-12-23,8.02525
2022-12-24,1.10704
2022-12-25,0.34701
2022-12-26,4.18782
2022-12-27,6.49502
2022-12-28,6.77263
2022-12-29,5.65881
2022-12-30,3.83742
2022-12-31,0.76342
2023-01-01,0.30299
2023-01-02,4.46374
2023-01-03,8.14374
2023-01-04,7.21612
2023-01-05,7.42602
2023-01-06,6.45778
2023-01-07,0.98009
2023-01-08,0.30299
2023-01-09,6.78955
2023-01-10,7.3854
2023-01-11,6.88943
2023-01-12,7.8729
2023-01-13,6.126
2023-01-14,1.04441
2023-01-15,0.36732
2023-01-16,5.31857
2023-01-17,7.15688
2023-01-18,6.5932
2023-01-19,7.17042
2023-01-20,5.35412
2023-01-21,0.89545
2023-01-22,0.2793
2023-01-23,3.10955
2023-01-24,4.61947
2023-01-25,6.9182
2023-01-26,5.92457
2023-01-27,4.90723
2023-01-28,0.70079
2023-01-29,0.3487
2023-01-30,5.76037
2023-01-31,5.97704
2023-02-01,5.35581
2023-02-02,5.78068
2023-02-03,5.95165
2023-02-04,0.80404
2023-02-05,0.3944
2023-02-06,6.67614
2023-02-07,6.05491
2023-02-08,6.00243
2023-02-09,6.27327
2023-02-10,5.70113
2023-02-11,0.83282
2023-02-12,0.31484
2023-02-13,5.84501
2023-02-14,7.38201
2023-02-15,7.04346
2023-02-16,6.12939
2023-02-17,5.54878
2023-02-18,0.82266
2023-02-19,0.325
2023-02-20,4.18105
2023-02-21,6.04814
2023-02-22,7.63761
2023-02-23,6.15309
2023-02-24,5.48784
2023-02-25,0.80404
2023-02-26,0.35885
2023-02-27,6.10569
2023-02-28,4.81583
2023-03-01,4.3554
2023-03-02,5.92795
2023-03-03,4.37402
2023-03-04,0.71941
2023-03-05,0.25391
2023-03-06,5.07481
2023-03-07,5.11544
2023-03-08,6.17678
2023-03-09,5.81285
2023-03-10,6.76755
2023-03-11,1.20353
2023-03-12,0.70248
2023-03-13,12.32649
2023-03-14,11.91346
2023-03-15,12.1606
2023-03-16,9.67567
2023-03-17,6.68968
2023-03-18,1.12566
2023-03-19,0.57552
2023-03-20,10.78441
2023-03-21,6.9893
2023-03-22,7.18735
2023-03-23,7.94569
2023-03-24,6.76586
2023-03-25,1.00717
2023-03-26,0.43334
2023-03-27,6.88096
2023-03-28,6.55596
2023-03-29,5.99735
2023-03-30,6.0092
2023-03-31,4.89877
2023-04-01,0.65678
2023-04-02,0.28776
2023-04-03,5.98212
2023-04-04,6.07353
2023-04-05,5.92795
2023-04-06,6.71169
2023-04-07,4.10826
2023-04-08,0.78373
2023-04-09,0.38255
2023-04-10,5.27456
2023-04-11,5.25255
2023-04-12,5.89918
2023-04-13,5.39305
2023-04-14,4.50605
2023-04-15,0.63816
2023-04-16,0.27591
2023-04-17,4.96479
2023-04-18,5.14591
2023-04-19,5.65711
2023-04-20,6.46116
2023-04-21,5.04773
2023-04-22,0.63477
2023-04-23,0.26914
2023-04-24,5.34734
2023-04-25,5.801
2023-04-26,6.4984
2023-04-27,5.0545
2023-04-28,3.82727
2023-04-29,0.50274
2023-04-30,0.18789
2023-05-01,3.63599
2023-05-02,4.7041
2023-05-03,5.44552
2023-05-04,4.5196
2023-05-05,2.88442
2023-05-06,0.59414
2023-05-07,0.25221
2023-05-08,4.66009
2023-05-09,4.77859
2023-05-10,5.32534
2023-05-11,4.98171
2023-05-12,3.7968
2023-05-13,0.47227
2023-05-14,0.24206
2023-05-15,4.5653
2023-05-16,4.21152
2023-05-17,4.42819
2023-05-18,4.33847
2023-05-19,3.61906
2023-05-20,0.51459
2023-05-21,0.21159
2023-05-22,3.98977
2023-05-23,4.29446
2023-05-24,4.7752
2023-05-25,5.35581
2023-05-26,3.79849
2023-05-27,0.52136
2023-05-28,0.25052
2023-05-29,3.24497
