date,ISA서민형
2021-02-02,0.38702
2021-02-03,0.38057
2021-02-04,0.47732
2021-02-05,0.39347
2021-02-06,0.1677
2021-02-07,0.08385
2021-02-08,0.33541
2021-02-09,0.31606
2021-02-10,0.48377
2021-02-11,0.25801
2021-02-12,0.18061
2021-02-13,0.10965
2021-02-14,0.18061
2021-02-15,0.51602
2021-02-16,0.43862
2021-02-17,0.32896
2021-02-18,0.38057
2021-02-19,0.43217
2021-02-20,0.23866
2021-02-21,0.17415
2021-02-22,0.50957
2021-02-23,0.8966
2021-02-24,0.72889
2021-02-25,1.50293
2021-02-26,1.15461
2021-02-27,0.71599
2021-02-28,0.50957
2021-03-01,1.01915
2021-03-02,1.94801
2021-03-03,2.25117
2021-03-04,2.07056
2021-03-05,1.54808
2021-03-06,0.74179
2021-03-07,0.95465
2021-03-08,2.14152
2021-03-09,1.60614
2021-03-10,1.50293
2021-03-11,1.90285
2021-03-12,2.34793
2021-03-13,1.53518
2021-03-14,1.59969
2021-03-15,2.83816
2021-03-16,2.76075
2021-03-17,2.25762
2021-03-18,2.37373
2021-03-19,1.8319
2021-03-20,0.9998
2021-03-21,1.43843
2021-03-22,2.28987
2021-03-23,1.71579
2021-03-24,2.14797
2021-03-25,1.8448
2021-03-26,1.71579
2021-03-27,1.0514
2021-03-28,0.95465
2021-03-29,1.73514
2021-03-30,1.8964
2021-03-31,1.56098
2021-04-01,2.55434
2021-04-02,1.54163
2021-04-03,0.83209
2021-04-04,0.92885
2021-04-05,1.69644
2021-04-06,1.65129
2021-04-07,1.54808
2021-04-08,1.40617
2021-04-09,1.50938
2021-04-10,0.69663
2021-04-11,0.85144
2021-04-12,1.55453
2021-04-13,1.56098
2021-04-14,1.52228
2021-04-15,1.23201
2021-04-16,1.34812
2021-04-17,0.73534
2021-04-18,0.83209
2021-04-19,1.51583
2021-04-20,1.23201
2021-04-21,1.27072
2021-04-22,1.17396
2021-04-23,1.12236
2021-04-24,0.66438
2021-04-25,0.79984
2021-04-26,1.14171
2021-04-27,0.86434
2021-04-28,0.83854
2021-04-29,0.65148
2021-04-30,0.36767
2021-05-01,0.32251
2021-05-02,0.33541
2021-05-03,0.49022
2021-05-04,0.47087
2021-05-05,0.32896
2021-05-06,0.64503
2021-05-07,0.60633
2021-05-08,0.32896
2021-05-09,0.28381
2021-05-10,0.69018
2021-05-11,0.56118
2021-05-12,0.49022
2021-05-13,0.58053
2021-05-14,0.50957
2021-05-15,0.18706
2021-05-16,0.32896
2021-05-17,0.58053
2021-05-18,0.57408
2021-05-19,0.37412
2021-05-20,0.60633
2021-05-21,0.57408
2021-05-22,0.24511
2021-05-23,0.32896
2021-05-24,0.59988
2021-05-25,0.53538
2021-05-26,0.67083
2021-05-27,0.74824
2021-05-28,0.63858
2021-05-29,0.27736
2021-05-30,0.44507
2021-05-31,0.71599
2021-06-01,0.65148
2021-06-02,0.87724
2021-06-03,0.70954
2021-06-04,0.66438
2021-06-05,0.33541
2021-06-06,0.37412
2021-06-07,0.67083
2021-06-08,0.61923
2021-06-09,0.54828
2021-06-10,0.50312
2021-06-11,0.47087
2021-06-12,0.35477
2021-06-13,0.46442
2021-06-14,0.51602
2021-06-15,0.73534
2021-06-16,0.55473
2021-06-17,0.60633
2021-06-18,0.58053
2021-06-19,0.24511
2021-06-20,0.29026
2021-06-21,0.60633
2021-06-22,0.64503
2021-06-23,0.69018
2021-06-24,0.64503
2021-06-25,0.67083
2021-06-26,0.36767
2021-06-27,0.37412
2021-06-28,0.72244
2021-06-29,0.82564
2021-06-30,0.67083
2021-07-01,0.58698
2021-07-02,0.65793
2021-07-03,0.45152
2021-07-04,0.41927
2021-07-05,0.79339
2021-07-06,0.51602
2021-07-07,0.63858
2021-07-08,0.53538
2021-07-09,0.49667
2021-07-10,0.20641
2021-07-11,0.29026
2021-07-12,0.46442
2021-07-13,0.54183
2021-07-14,0.37412
2021-07-15,0.42572
2021-07-16,0.36122
2021-07-17,0.18061
2021-07-18,0.24511
2021-07-19,0.27091
2021-07-20,0.37412
2021-07-21,0.29671
2021-07-22,0.52892
2021-07-23,0.60633
2021-07-24,0.38057
2021-07-25,0.28381
2021-07-26,0.76759
2021-07-27,2.02541
2021-07-28,1.73514
2021-07-29,1.8319
2021-07-30,1.12881
2021-07-31,0.63213
2021-08-01,0.94175
2021-08-02,1.38682
2021-08-03,1.27072
2021-08-04,1.14816
2021-08-05,1.15461
2021-08-06,1.05785
2021-08-07,0.61278
2021-08-08,0.78694
2021-08-09,1.40617
2021-08-10,0.9482
2021-08-11,1.23201
2021-08-12,1.06431
2021-08-13,1.00625
2021-08-14,0.43217
2021-08-15,0.54828
2021-08-16,0.83854
2021-08-17,1.14816
2021-08-18,1.26427
2021-08-19,0.9353
2021-08-20,0.85789
2021-08-21,0.49667
2021-08-22,0.58053
2021-08-23,0.974
2021-08-24,1.0127
2021-08-25,1.07721
2021-08-26,0.96755
2021-08-27,0.9353
2021-08-28,0.48377
2021-08-29,0.55473
2021-08-30,1.13526
2021-08-31,1.05785
2021-09-01,0.95465
2021-09-02,1.10301
2021-09-03,1.31587
2021-09-04,0.63213
2021-09-05,0.70954
2021-09-06,1.06431
2021-09-07,1.18686
2021-09-08,0.99335
2021-09-09,0.84499
2021-09-10,0.87079
2021-09-11,0.54183
2021-09-12,0.89015
2021-09-13,0.9998
2021-09-14,0.9482
2021-09-15,1.11591
2021-09-16,0.86434
2021-09-17,0.77404
2021-09-18,0.36767
2021-09-19,0.38702
2021-09-20,0.39992
2021-09-21,0.45797
2021-09-22,0.72889
2021-09-23,1.33522
2021-09-24,0.974
2021-09-25,0.31606
2021-09-26,0.56118
2021-09-27,1.0385
2021-09-28,0.87079
2021-09-29,0.72889
2021-09-30,0.87079
2021-10-01,0.61278
2021-10-02,0.30316
2021-10-03,0.26446
2021-10-04,0.45152
2021-10-05,0.71599
2021-10-06,0.53538
2021-10-07,0.58698
2021-10-08,0.65148
2021-10-09,0.34831
2021-10-10,0.28381
2021-10-11,0.29026
2021-10-12,0.64503
2021-10-13,0.58698
2021-10-14,0.71599
2021-10-15,0.63213
2021-10-16,0.22576
2021-10-17,0.38057
2021-10-18,0.71599
2021-10-19,0.78049
2021-10-20,0.74824
2021-10-21,0.72889
2021-10-22,0.58698
2021-10-23,0.32896
2021-10-24,0.38057
2021-10-25,0.73534
2021-10-26,0.70308
2021-10-27,0.82564
2021-10-28,0.68373
2021-10-29,0.49667
2021-10-30,0.34831
2021-10-31,0.43862
2021-11-01,0.9095
2021-11-02,0.83209
2021-11-03,0.87079
2021-11-04,0.74179
2021-11-05,0.83854
2021-11-06,0.47732
2021-11-07,0.50957
2021-11-08,1.09656
2021-11-09,0.9482
2021-11-10,0.76114
2021-11-11,0.66438
2021-11-12,0.52892
2021-11-13,0.32896
2021-11-14,0.38057
2021-11-15,0.66438
2021-11-16,0.76759
2021-11-17,0.68373
2021-11-18,0.79984
2021-11-19,0.63858
2021-11-20,0.42572
2021-11-21,0.49667
2021-11-22,0.80629
2021-11-23,0.56118
2021-11-24,0.68373
2021-11-25,0.72889
2021-11-26,0.47087
2021-11-27,0.36122
2021-11-28,0.20641
2021-11-29,0.72889
2021-11-30,0.70308
2021-12-01,0.45797
2021-12-02,0.68373
2021-12-03,0.61923
2021-12-04,0.23866
2021-12-05,0.31606
2021-12-06,0.67083
2021-12-07,0.53538
2021-12-08,0.62568
2021-12-09,0.75469
2021-12-10,0.62568
2021-12-11,0.40637
2021-12-12,0.38057
2021-12-13,0.77404
2021-12-14,0.77404
2021-12-15,0.77404
2021-12-16,0.65148
2021-12-17,0.65793
2021-12-18,0.34831
2021-12-19,0.46442
2021-12-20,0.86434
2021-12-21,0.9611
2021-12-22,0.94175
2021-12-23,1.07721
2021-12-24,1.54163
2021-12-25,0.78049
2021-12-26,1.39972
2021-12-27,2.47693
2021-12-28,3.53479
2021-12-29,2.97361
2021-12-30,3.22518
2021-12-31,3.23808
2022-01-01,0.47087
2022-01-02,0.39992
2022-01-03,0.67083
2022-01-04,0.71599
2022-01-05,0.67728
2022-01-06,0.65793
2022-01-07,0.59988
2022-01-08,0.34186
2022-01-09,0.38057
2022-01-10,0.67083
2022-01-11,0.54183
2022-01-12,0.63858
2022-01-13,0.62568
2022-01-14,0.61278
2022-01-15,0.25156
2022-01-16,0.40637
2022-01-17,0.71599
2022-01-18,0.58698
2022-01-19,0.46442
2022-01-20,0.51602
2022-01-21,0.63213
2022-01-22,0.35477
2022-01-23,0.36122
2022-01-24,0.65793
2022-01-25,0.67083
2022-01-26,0.64503
2022-01-27,0.72889
2022-01-28,0.57408
2022-01-29,0.29671
2022-01-30,0.27091
2022-01-31,0.31606
2022-02-01,0.55473
2022-02-02,0.38057
2022-02-03,0.9482
2022-02-04,0.71599
2022-02-05,0.35477
2022-02-06,0.49667
2022-02-07,0.49667
2022-02-08,0.47087
2022-02-09,0.55473
2022-02-10,0.47732
2022-02-11,0.45797
2022-02-12,0.21286
2022-02-13,0.28381
2022-02-14,0.50312
2022-02-15,0.56118
2022-02-16,0.46442
2022-02-17,0.49022
2022-02-18,0.45797
2022-02-19,0.24511
2022-02-20,0.28381
2022-02-21,0.76114
2022-02-22,0.75469
2022-02-23,0.53538
2022-02-24,0.52247
2022-02-25,0.45152
2022-02-26,0.30316
2022-02-27,0.31606
2022-02-28,0.78049
2022-03-01,0.39992
2022-03-02,0.44507
2022-03-03,0.56118
2022-03-04,0.53538
2022-03-05,0.25801
2022-03-06,0.27736
2022-03-07,0.52892
2022-03-08,0.49022
2022-03-09,0.27736
2022-03-10,0.40637
2022-03-11,1.59969
2022-03-12,0.39347
2022-03-13,0.35477
2022-03-14,100.0
2022-03-15,26.41424
2022-03-16,23.00199
2022-03-17,26.83996
2022-03-18,18.5964
2022-03-19,4.45075
2022-03-20,2.22537
2022-03-21,3.08327
2022-03-22,6.54711
2022-03-23,3.96052
2022-03-24,12.35244
2022-03-25,11.83641
2022-03-26,2.65755
2022-03-27,1.76739
2022-03-28,5.57311
2022-03-29,6.25685
2022-03-30,6.16009
2022-03-31,5.14739
2022-04-01,3.43804
2022-04-02,1.99316
2022-04-03,1.7932
2022-04-04,2.24472
2022-04-05,2.52209
2022-04-06,2.25117
2022-04-07,2.05121
2022-04-08,1.8061
2022-04-09,0.9353
2022-04-10,0.89015
2022-04-11,1.67709
2022-04-12,1.55453
2022-04-13,1.38037
2022-04-14,1.38037
2022-04-15,1.44488
2022-04-16,0.84499
2022-04-17,0.84499
2022-04-18,1.18041
2022-04-19,1.27717
2022-04-20,1.14816
2022-04-21,1.17396
2022-04-22,1.0127
2022-04-23,0.46442
2022-04-24,0.48377
2022-04-25,0.9353
2022-04-26,0.9482
2022-04-27,0.9224
2022-04-28,0.69663
2022-04-29,0.73534
2022-04-30,0.41282
2022-05-01,0.39992
2022-05-02,0.83854
2022-05-03,0.95465
2022-05-04,0.50957
2022-05-05,0.35477
2022-05-06,0.63858
2022-05-07,0.43217
2022-05-08,0.32251
2022-05-09,0.67083
2022-05-10,0.59343
2022-05-11,0.58698
2022-05-12,0.69663
2022-05-13,0.39347
2022-05-14,0.28381
2022-05-15,0.24511
2022-05-16,0.35477
2022-05-17,0.52247
2022-05-18,0.47732
2022-05-19,0.61278
2022-05-20,0.54828
2022-05-21,0.36122
2022-05-22,0.21931
2022-05-23,0.54183
2022-05-24,0.47732
2022-05-25,0.52892
2022-05-26,0.52247
2022-05-27,0.59988
2022-05-28,0.22576
2022-05-29,0.32251
2022-05-30,0.57408
2022-05-31,0.43217
2022-06-01,0.45152
2022-06-02,0.53538
2022-06-03,0.52892
2022-06-04,0.26446
2022-06-05,0.27091
2022-06-06,0.34186
2022-06-07,0.37412
2022-06-08,0.51602
2022-06-09,0.43862
2022-06-10,0.41927
2022-06-11,0.23866
2022-06-12,0.43862
2022-06-13,0.51602
2022-06-14,0.59988
2022-06-15,0.64503
2022-06-16,0.51602
2022-06-17,0.34831
2022-06-18,0.27091
2022-06-19,0.32896
2022-06-20,0.42572
2022-06-21,0.50312
2022-06-22,0.54828
2022-06-23,0.49667
2022-06-24,0.49022
2022-06-25,0.25156
2022-06-26,0.23221
2022-06-27,0.48377
2022-06-28,0.47732
2022-06-29,0.30316
2022-06-30,0.32251
2022-07-01,0.40637
2022-07-02,0.19996
2022-07-03,0.34831
2022-07-04,0.42572
2022-07-05,0.41927
2022-07-06,0.40637
2022-07-07,0.43217
2022-07-08,0.32896
2022-07-09,0.22576
2022-07-10,0.27736
2022-07-11,0.36122
2022-07-12,0.29026
2022-07-13,0.47732
2022-07-14,0.44507
2022-07-15,0.31606
2022-07-16,0.22576
2022-07-17,0.30316
2022-07-18,0.43217
2022-07-19,0.50312
2022-07-20,0.49022
2022-07-21,0.27736
2022-07-22,0.25156
2022-07-23,0.0645
2022-07-24,0.17415
2022-07-25,0.31606
2022-07-26,0.25156
2022-07-27,0.1548
2022-07-28,0.18061
2022-07-29,0.23221
2022-07-30,0.0903
2022-07-31,0.10965
2022-08-01,0.29671
2022-08-02,0.1677
2022-08-03,0.23866
2022-08-04,0.30316
2022-08-05,0.21931
2022-08-06,0.1032
2022-08-07,0.19996
2022-08-08,0.23221
2022-08-09,0.1419
2022-08-10,0.18061
2022-08-11,0.27091
2022-08-12,0.27091
2022-08-13,0.05805
2022-08-14,0.07095
2022-08-15,0.22576
2022-08-16,0.28381
2022-08-17,0.32251
2022-08-18,0.27091
2022-08-19,0.33541
2022-08-20,0.18706
2022-08-21,0.19996
2022-08-22,0.34186
2022-08-23,0.30961
2022-08-24,0.27091
2022-08-25,0.37412
2022-08-26,0.29671
2022-08-27,0.14835
2022-08-28,0.09675
2022-08-29,0.27736
2022-08-30,0.29026
2022-08-31,0.23866
2022-09-01,0.41282
2022-09-02,0.31606
2022-09-03,0.0645
2022-09-04,0.0903
2022-09-05,0.21286
2022-09-06,0.21286
2022-09-07,0.14835
2022-09-08,0.23866
2022-09-09,0.0774
2022-09-10,0.13545
2022-09-11,0.1161
2022-09-12,0.18706
2022-09-13,0.29671
2022-09-14,0.24511
2022-09-15,0.21286
2022-09-16,0.08385
2022-09-17,0.129
2022-09-18,0.18061
2022-09-19,0.18706
2022-09-20,0.18061
2022-09-21,0.1419
2022-09-22,0.14835
2022-09-23,0.19351
2022-09-24,0.03225
2022-09-25,0.1161
2022-09-26,0.23221
2022-09-27,0.41282
2022-09-28,0.14835
2022-09-29,0.19351
2022-09-30,0.16125
2022-10-01,0.0774
2022-10-02,0.1032
2022-10-03,0.07095
2022-10-04,0.1032
2022-10-05,0.129
2022-10-06,0.129
2022-10-07,0.13545
2022-10-08,0.0387
2022-10-09,0.03225
2022-10-10,0.1032
2022-10-11,0.10965
2022-10-12,0.08385
2022-10-13,0.16125
2022-10-14,0.19996
2022-10-15,0.0387
2022-10-16,0.08385
2022-10-17,0.20641
2022-10-18,0.17415
2022-10-19,0.23221
2022-10-20,0.1548
2022-10-21,0.16125
2022-10-22,0.129
2022-10-23,0.10965
2022-10-24,0.25801
2022-10-25,0.25156
2022-10-26,0.26446
2022-10-27,0.21931
2022-10-28,0.24511
2022-10-29,0.1548
2022-10-30,0.0903
2022-10-31,0.25156
2022-11-01,0.31606
2022-11-02,0.30961
2022-11-03,0.29671
2022-11-04,0.25801
2022-11-05,0.1161
2022-11-06,0.23866
2022-11-07,0.29671
2022-11-08,0.25801
2022-11-09,0.25801
2022-11-10,0.27091
2022-11-11,0.18706
2022-11-12,0.08385
2022-11-13,0.12255
2022-11-14,0.40637
2022-11-15,0.34831
2022-11-16,0.34831
2022-11-17,0.41927
2022-11-18,0.29671
2022-11-19,0.0903
2022-11-20,0.0903
2022-11-21,0.35477
2022-11-22,0.25801
2022-11-23,0.29026
2022-11-24,0.22576
2022-11-25,0.32896
2022-11-26,0.129
2022-11-27,0.17415
2022-11-28,0.32896
2022-11-29,0.33541
2022-11-30,0.25801
2022-12-01,0.38702
2022-12-02,0.42572
2022-12-03,0.0903
2022-12-04,0.21931
2022-12-05,0.28381
2022-12-06,0.33541
2022-12-07,0.29026
2022-12-08,0.43862
2022-12-09,0.36767
2022-12-10,0.22576
2022-12-11,0.21286
2022-12-12,0.41282
2022-12-13,0.29026
2022-12-14,0.38057
2022-12-15,0.25801
2022-12-16,0.25156
2022-12-17,0.17415
2022-12-18,0.24511
2022-12-19,0.36122
2022-12-20,0.35477
2022-12-21,0.36122
2022-12-22,0.43862
2022-12-23,0.33541
2022-12-24,0.16125
2022-12-25,0.19351
2022-12-26,0.74179
2022-12-27,0.70308
2022-12-28,0.57408
2022-12-29,0.81274
2022-12-30,0.63213
2022-12-31,0.1677
2023-01-01,0.18706
2023-01-02,0.27091
2023-01-03,0.23866
2023-01-04,0.27091
2023-01-05,0.19351
2023-01-06,0.20641
2023-01-07,0.1548
2023-01-08,0.1161
2023-01-09,0.27736
2023-01-10,0.27091
2023-01-11,0.26446
2023-01-12,0.18061
2023-01-13,0.22576
2023-01-14,0.14835
2023-01-15,0.16125
2023-01-16,0.26446
2023-01-17,0.32251
2023-01-18,0.41282
2023-01-19,0.29671
2023-01-20,0.21931
2023-01-21,0.18061
2023-01-22,0.10965
2023-01-23,0.19351
2023-01-24,0.29671
2023-01-25,0.39992
2023-01-26,0.35477
2023-01-27,0.34831
2023-01-28,0.22576
2023-01-29,0.21931
2023-01-30,0.30961
2023-01-31,0.25156
2023-02-01,0.19996
2023-02-02,0.32896
2023-02-03,0.32251
2023-02-04,0.18061
2023-02-05,0.18061
2023-02-06,0.25801
2023-02-07,0.28381
2023-02-08,0.33541
2023-02-09,0.27091
2023-02-10,0.29026
2023-02-11,0.24511
2023-02-12,0.20641
2023-02-13,0.25156
2023-02-14,0.23221
2023-02-15,0.38702
2023-02-16,0.35477
2023-02-17,0.22576
2023-02-18,0.10965
2023-02-19,0.21931
2023-02-20,0.29026
2023-02-21,0.30316
2023-02-22,0.28381
2023-02-23,0.27091
2023-02-24,0.29026
2023-02-25,0.09675
2023-02-26,0.19996
2023-02-27,0.34186
2023-02-28,0.30961
2023-03-01,0.1419
2023-03-02,0.37412
2023-03-03,0.28381
2023-03-04,0.129
2023-03-05,0.1677
2023-03-06,0.29671
2023-03-07,0.28381
2023-03-08,0.26446
2023-03-09,0.30961
2023-03-10,0.21286
2023-03-11,0.17415
2023-03-12,0.08385
2023-03-13,0.21931
2023-03-14,1.56743
2023-03-15,1.09011
2023-03-16,0.974
2023-03-17,0.52247
2023-03-18,0.21931
2023-03-19,0.21286
2023-03-20,0.32251
2023-03-21,0.72244
2023-03-22,0.30961
2023-03-23,0.49667
2023-03-24,0.67728
2023-03-25,0.25801
2023-03-26,0.21286
2023-03-27,1.07076
2023-03-28,0.32896
2023-03-29,0.31606
2023-03-30,0.31606
2023-03-31,0.38702
2023-04-01,0.18706
2023-04-02,0.16125
2023-04-03,0.30961
2023-04-04,0.27091
2023-04-05,0.42572
2023-04-06,0.33541
2023-04-07,0.26446
2023-04-08,0.18706
2023-04-09,0.30316
2023-04-10,0.43217
2023-04-11,0.38057
2023-04-12,0.34186
2023-04-13,0.29026
2023-04-14,0.30316
2023-04-15,0.23866
2023-04-16,0.28381
2023-04-17,0.46442
2023-04-18,0.31606
2023-04-19,0.24511
2023-04-20,0.25801
2023-04-21,0.24511
2023-04-22,0.1548
2023-04-23,0.17415
2023-04-24,0.25156
2023-04-25,0.29026
2023-04-26,0.25801
2023-04-27,0.21286
2023-04-28,0.27736
2023-04-29,0.129
2023-04-30,0.1419
2023-05-01,0.22576
2023-05-02,0.39347
2023-05-03,0.36122
2023-05-04,0.33541
2023-05-05,0.27091
2023-05-06,0.26446
2023-05-07,0.32896
2023-05-08,0.45152
2023-05-09,0.35477
2023-05-10,0.36122
2023-05-11,0.29671
2023-05-12,0.24511
2023-05-13,0.22576
2023-05-14,0.21931
2023-05-15,0.29671
2023-05-16,0.29671
2023-05-17,0.34186
2023-05-18,0.29026
2023-05-19,0.29671
2023-05-20,0.19996
2023-05-21,0.26446
2023-05-22,0.32896
2023-05-23,0.34831
2023-05-24,0.36767
2023-05-25,0.33541
2023-05-26,0.34831
2023-05-27,0.22576
2023-05-28,0.23221
2023-05-29,0.29671
2023-05-30,0.47087
2023-05-31,0.49022
2023-06-01,0.41282
2023-06-02,0.34186
2023-06-03,0.19996
2023-06-04,0.1677
2023-06-05,0.42572
2023-06-06,0.18706
2023-06-07,0.46442
2023-06-08,0.36767
2023-06-09,0.34186
2023-06-10,0.13545
2023-06-11,0.18061
2023-06-12,0.36122
2023-06-13,0.32896
2023-06-14,0.38057
2023-06-15,0.35477
2023-06-16,0.36122
2023-06-17,0.27091
2023-06-18,0.30316
2023-06-19,0.27736
2023-06-20,0.45152
2023-06-21,0.53538
2023-06-22,0.29671
2023-06-23,0.32896
2023-06-24,0.22576
2023-06-25,0.26446
2023-06-26,0.41282
2023-06-27,0.47732
2023-06-28,0.40637
2023-06-29,0.42572
2023-06-30,0.38057
2023-07-01,0.18706
2023-07-02,0.34186
2023-07-03,0.39347
2023-07-04,0.49667
2023-07-05,0.45797
2023-07-06,0.49022
2023-07-07,0.39992
2023-07-08,0.21286
2023-07-09,0.23221
2023-07-10,0.41927
2023-07-11,0.55473
2023-07-12,0.45152
2023-07-13,0.38057
2023-07-14,0.38057
2023-07-15,0.16125
2023-07-16,0.24511
2023-07-17,0.30316
2023-07-18,0.36122
2023-07-19,0.45797
2023-07-20,0.31606
2023-07-21,0.45152
2023-07-22,0.24511
2023-07-23,0.27091
2023-07-24,0.39347
2023-07-25,0.37412
2023-07-26,0.41927
2023-07-27,0.27091
2023-07-28,0.30961
2023-07-29,0.1677
2023-07-30,0.24511
2023-07-31,0.49022
2023-08-01,0.33541
2023-08-02,0.38057
2023-08-03,0.31606
2023-08-04,0.36122
2023-08-05,0.17415
2023-08-06,0.27091
2023-08-07,0.37412
2023-08-08,0.42572
2023-08-09,0.41927
2023-08-10,0.32896
2023-08-11,0.25801
2023-08-12,0.23221
2023-08-13,0.25156
2023-08-14,0.34831
2023-08-15,0.31606
2023-08-16,0.30961
2023-08-17,0.36767
2023-08-18,0.29026
2023-08-19,0.129
2023-08-20,0.21931
2023-08-21,0.27091
2023-08-22,0.39347
2023-08-23,0.36122
2023-08-24,0.32896
2023-08-25,0.39347
2023-08-26,0.23221
2023-08-27,0.33541
2023-08-28,0.59343
2023-08-29,0.58698
2023-08-30,0.50312
2023-08-31,0.38702
2023-09-01,0.38702
2023-09-02,0.25156
2023-09-03,0.39347
2023-09-04,0.49022
2023-09-05,0.45797
2023-09-06,0.45152
2023-09-07,0.44507
2023-09-08,0.36122
2023-09-09,0.24511
2023-09-10,0.29026
2023-09-11,0.44507
2023-09-12,0.42572
2023-09-13,0.47732
2023-09-14,0.33541
2023-09-15,0.39347
2023-09-16,0.19996
2023-09-17,0.23221
2023-09-18,0.38057
2023-09-19,0.28381
2023-09-20,0.38057
2023-09-21,0.32251
2023-09-22,0.25801
2023-09-23,0.1419
2023-09-24,0.21286
2023-09-25,0.38702
2023-09-26,0.39992
2023-09-27,0.32896
2023-09-28,0.17415
2023-09-29,0.1419
2023-09-30,0.1161
2023-10-01,0.12255
2023-10-02,0.24511
2023-10-03,0.22576
2023-10-04,0.38057
2023-10-05,0.45152
2023-10-06,0.29026
2023-10-07,0.18706
2023-10-08,0.19996
2023-10-09,0.19351
2023-10-10,0.33541
2023-10-11,0.36767
2023-10-12,0.35477
2023-10-13,0.30961
2023-10-14,0.18706
2023-10-15,0.20641
2023-10-16,0.35477
2023-10-17,0.41282
2023-10-18,0.42572
2023-10-19,0.36122
2023-10-20,0.30961
2023-10-21,0.18706
2023-10-22,0.21286
2023-10-23,0.45797
2023-10-24,0.34186
2023-10-25,0.45152
2023-10-26,0.41282
2023-10-27,0.43217
2023-10-28,0.25156
2023-10-29,0.24511
2023-10-30,0.42572
2023-10-31,0.49022
2023-11-01,0.30316
2023-11-02,0.36767
2023-11-03,0.31606
2023-11-04,0.25156
2023-11-05,0.20641
2023-11-06,0.45152
