date,TIGER차이나전기차SOLACTIVE
2021-09-09,49.43618
2021-09-10,49.22594
2021-09-11,6.56702
2021-09-12,5.59993
2021-09-13,49.87576
2021-09-14,58.25083
2021-09-15,49.92163
2021-09-16,53.91231
2021-09-17,53.92377
2021-09-18,5.72608
2021-09-19,4.07859
2021-09-20,5.74519
2021-09-21,7.43855
2021-09-22,7.74435
2021-09-23,51.17159
2021-09-24,49.07304
2021-09-25,6.2574
2021-09-26,4.89277
2021-09-27,58.08264
2021-09-28,46.77191
2021-09-29,50.1701
2021-09-30,53.49566
2021-10-01,40.96938
2021-10-02,4.67489
2021-10-03,3.86835
2021-10-04,7.81697
2021-10-05,39.6124
2021-10-06,37.57501
2021-10-07,40.18959
2021-10-08,40.38836
2021-10-09,4.00978
2021-10-10,2.98535
2021-10-11,5.97071
2021-10-12,34.43293
2021-10-13,37.47945
2021-10-14,37.59795
2021-10-15,42.76212
2021-10-16,5.34765
2021-10-17,3.71545
2021-10-18,44.76128
2021-10-19,46.27116
2021-10-20,49.64642
2021-10-21,40.57184
2021-10-22,41.25224
2021-10-23,5.37441
2021-10-24,4.14357
2021-10-25,47.77722
2021-10-26,54.61947
2021-10-27,53.52241
2021-10-28,54.58506
2021-10-29,52.05458
2021-10-30,7.19773
2021-10-31,5.4241
2021-11-01,50.82756
2021-11-02,49.53939
2021-11-03,49.76109
2021-11-04,47.81162
2021-11-05,48.17858
2021-11-06,6.51351
2021-11-07,5.32472
2021-11-08,65.999
2021-11-09,61.02977
2021-11-10,58.51458
2021-11-11,54.78001
2021-11-12,52.47123
2021-11-13,7.75964
2021-11-14,7.64496
2021-11-15,100.0
2021-11-16,86.68246
2021-11-17,70.39486
2021-11-18,68.1243
2021-11-19,58.83949
2021-11-20,8.12277
2021-11-21,6.89576
2021-11-22,72.44753
2021-11-23,62.06184
2021-11-24,54.54684
2021-11-25,58.35021
2021-11-26,54.10343
2021-11-27,7.53029
2021-11-28,6.49057
2021-11-29,62.35235
2021-11-30,57.99472
2021-12-01,58.9427
2021-12-02,51.23657
2021-12-03,50.94606
2021-12-04,6.60525
2021-12-05,9.37655
2021-12-06,53.05607
2021-12-07,84.90883
2021-12-08,64.88284
2021-12-09,54.86793
2021-12-10,50.38033
2021-12-11,6.74668
2021-12-12,6.58613
2021-12-13,53.53388
2021-12-14,45.39964
2021-12-15,44.27583
2021-12-16,53.04843
2021-12-17,51.27862
2021-12-18,7.39268
2021-12-19,5.55406
2021-12-20,61.92806
2021-12-21,59.64986
2021-12-22,47.85367
2021-12-23,52.71587
2021-12-24,77.89075
2021-12-25,11.32219
2021-12-26,8.40946
2021-12-27,65.22304
2021-12-28,64.77581
2021-12-29,54.96731
2021-12-30,50.43002
2021-12-31,16.36405
2022-01-01,5.85986
2022-01-02,5.74901
2022-01-03,48.05626
2022-01-04,64.19479
2022-01-05,77.68433
2022-01-06,65.46385
2022-01-07,68.3613
2022-01-08,10.53094
2022-01-09,7.90489
2022-01-10,58.16291
2022-01-11,60.83865
2022-01-12,63.02129
2022-01-13,58.48018
2022-01-14,49.73433
2022-01-15,7.5494
2022-01-16,6.00129
2022-01-17,52.54768
2022-01-18,44.48606
2022-01-19,52.10427
2022-01-20,51.44298
2022-01-21,45.49902
2022-01-22,6.27651
2022-01-23,5.32089
2022-01-24,50.47589
2022-01-25,47.64343
2022-01-26,43.58013
2022-01-27,44.63896
2022-01-28,46.16795
2022-01-29,7.28947
2022-01-30,4.54875
2022-01-31,4.88895
2022-02-01,5.75666
2022-02-02,6.97603
2022-02-03,44.16115
2022-02-04,38.99698
2022-02-05,6.58613
2022-02-06,5.06096
2022-02-07,41.47012
2022-02-08,79.32418
2022-02-09,56.8518
2022-02-10,65.98371
2022-02-11,50.78934
2022-02-12,7.23978
2022-02-13,5.577
2022-02-14,43.15966
2022-02-15,47.13887
2022-02-16,47.11975
2022-02-17,48.52643
2022-02-18,39.82645
2022-02-19,5.01127
2022-02-20,3.5205
2022-02-21,36.82963
2022-02-22,33.25943
2022-02-23,45.42257
2022-02-24,45.45697
2022-02-25,47.11593
2022-02-26,6.45617
2022-02-27,4.55257
2022-02-28,41.93264
2022-03-01,8.0081
2022-03-02,39.78058
2022-03-03,41.32487
2022-03-04,35.33121
2022-03-05,4.99598
2022-03-06,3.7575
2022-03-07,37.42976
2022-03-08,40.5145
2022-03-09,6.94545
2022-03-10,38.27453
2022-03-11,34.00481
2022-03-12,5.17564
2022-03-13,3.69251
2022-03-14,35.75169
2022-03-15,39.44038
2022-03-16,43.43488
2022-03-17,46.81395
2022-03-18,37.87316
2022-03-19,6.26122
2022-03-20,3.86835
2022-03-21,40.1055
2022-03-22,38.69882
2022-03-23,41.19108
2022-03-24,35.61408
2022-03-25,43.24375
2022-03-26,5.31707
2022-03-27,4.53728
2022-03-28,44.87978
2022-03-29,43.38136
2022-03-30,44.7307
2022-03-31,41.44336
2022-04-01,36.51618
2022-04-02,4.8125
2022-04-03,3.80719
2022-04-04,35.93134
2022-04-05,39.24544
2022-04-06,35.71728
2022-04-07,34.32972
2022-04-08,36.30595
2022-04-09,4.4035
2022-04-10,3.53197
2022-04-11,55.45659
2022-04-12,42.57864
2022-04-13,42.70861
2022-04-14,42.18875
2022-04-15,44.14204
2022-04-16,5.92867
2022-04-17,4.68254
2022-04-18,42.35694
2022-04-19,38.5421
2022-04-20,48.17858
2022-04-21,63.1933
2022-04-22,48.42704
2022-04-23,9.31157
2022-04-24,6.869
2022-04-25,62.66197
2022-04-26,63.24681
2022-04-27,72.45135
2022-04-28,56.96265
2022-04-29,51.46974
2022-04-30,7.41179
2022-05-01,5.21386
2022-05-02,38.11398
2022-05-03,36.64233
2022-05-04,34.64317
2022-05-05,8.98665
2022-05-06,35.02159
2022-05-07,4.71312
2022-05-08,3.63135
2022-05-09,33.63021
2022-05-10,40.1055
2022-05-11,56.41603
2022-05-12,42.39899
2022-05-13,40.2431
2022-05-14,5.57318
2022-05-15,4.29647
2022-05-16,41.41279
2022-05-17,45.24674
2022-05-18,45.50284
2022-05-19,42.44868
2022-05-20,51.87875
2022-05-21,6.08539
2022-05-22,4.72076
2022-05-23,44.37521
2022-05-24,40.1399
2022-05-25,39.36011
2022-05-26,38.06429
2022-05-27,38.00695
2022-05-28,4.47995
2022-05-29,3.08856
2022-05-30,39.68502
2022-05-31,41.74916
2022-06-01,9.06693
2022-06-02,54.16459
2022-06-03,47.94159
2022-06-04,5.42028
2022-06-05,3.99067
2022-06-06,10.49271
2022-06-07,56.54218
2022-06-08,58.00236
2022-06-09,50.5103
2022-06-10,60.12767
2022-06-11,7.80933
2022-06-12,6.51351
2022-06-13,75.43671
2022-06-14,64.38974
2022-06-15,70.15022
2022-06-16,61.477
2022-06-17,71.52249
2022-06-18,9.33832
2022-06-19,6.40648
2022-06-20,83.97232
2022-06-21,74.54608
2022-06-22,69.31309
2022-06-23,78.32269
2022-06-24,84.51129
2022-06-25,11.65857
2022-06-26,7.80933
2022-06-27,73.84274
2022-06-28,66.96609
2022-06-29,65.12747
2022-06-30,60.18883
2022-07-01,51.25186
2022-07-02,6.06628
2022-07-03,4.27735
2022-07-04,57.88387
2022-07-05,60.13149
2022-07-06,57.6507
2022-07-07,67.20691
2022-07-08,67.05783
2022-07-09,6.16948
2022-07-10,4.38821
2022-07-11,76.3694
2022-07-12,60.2347
2022-07-13,56.63392
2022-07-14,57.44428
2022-07-15,54.93291
2022-07-16,5.73754
2022-07-17,4.33469
2022-07-18,58.484
2022-07-19,50.59057
2022-07-20,50.3574
2022-07-21,50.86961
2022-07-22,48.02186
2022-07-23,4.98451
2022-07-24,3.53579
2022-07-25,42.72772
2022-07-26,42.52513
2022-07-27,39.63915
2022-07-28,46.63812
2022-07-29,46.88276
2022-07-30,4.931
2022-07-31,3.53962
2022-08-01,48.80929
2022-08-02,44.06177
2022-08-03,44.80333
2022-08-04,47.6205
2022-08-05,44.98681
2022-08-06,4.88513
2022-08-07,3.35231
2022-08-08,42.14288
2022-08-09,43.00294
2022-08-10,38.81732
2022-08-11,45.83922
2022-08-12,39.16516
2022-08-13,4.53728
2022-08-14,2.93566
2022-08-15,6.65112
2022-08-16,43.35843
2022-08-17,42.46397
2022-08-18,41.47012
2022-08-19,38.40067
2022-08-20,3.66576
2022-08-21,2.82481
2022-08-22,43.61071
2022-08-23,45.24291
2022-08-24,48.85516
2022-08-25,52.46741
2022-08-26,46.08004
2022-08-27,4.28882
2022-08-28,3.22235
2022-08-29,36.4168
2022-08-30,38.22866
2022-08-31,46.50051
2022-09-01,38.23248
2022-09-02,35.57967
2022-09-03,4.22002
2022-09-04,4.0136
2022-09-05,34.6317
2022-09-06,35.07893
2022-09-07,36.53912
2022-09-08,32.5064
2022-09-09,5.03038
2022-09-10,3.22617
2022-09-11,2.80952
2022-09-12,3.92186
2022-09-13,40.31191
2022-09-14,34.0201
2022-09-15,36.27919
2022-09-16,33.15622
2022-09-17,4.51053
2022-09-18,3.37143
2022-09-19,34.29914
2022-09-20,32.34968
2022-09-21,29.25729
2022-09-22,28.83299
2022-09-23,28.11819
2022-09-24,3.54344
2022-09-25,2.39287
2022-09-26,32.86953
2022-09-27,31.05768
2022-09-28,31.62723
2022-09-29,30.19762
2022-09-30,27.32311
2022-10-01,2.66044
2022-10-02,1.94946
2022-10-03,2.9242
2022-10-04,26.61213
2022-10-05,27.95382
2022-10-06,27.17403
2022-10-07,22.22009
2022-10-08,2.38522
2022-10-09,1.90741
2022-10-10,3.44405
2022-10-11,25.94702
2022-10-12,25.775
2022-10-13,24.97993
2022-10-14,27.67478
2022-10-15,3.00829
2022-10-16,2.20175
2022-10-17,27.26959
2022-10-18,27.60215
2022-10-19,27.35751
2022-10-20,25.11754
2022-10-21,23.24452
2022-10-22,2.48843
2022-10-23,2.03738
2022-10-24,29.03176
2022-10-25,29.5478
2022-10-26,27.12052
2022-10-27,27.6098
2022-10-28,33.12564
2022-10-29,3.95244
2022-10-30,2.61075
2022-10-31,29.86888
2022-11-01,30.95447
2022-11-02,31.37112
2022-11-03,26.658
2022-11-04,39.20721
2022-11-05,4.33851
2022-11-06,3.13443
2022-11-07,35.01012
2022-11-08,32.33056
2022-11-09,31.53931
2022-11-10,27.49894
2022-11-11,38.44272
2022-11-12,4.32705
2022-11-13,3.26822
2022-11-14,37.30744
2022-11-15,33.89014
2022-11-16,32.63636
2022-11-17,32.69752
2022-11-18,30.02943
2022-11-19,3.03122
2022-11-20,2.55341
2022-11-21,27.96529
2022-11-22,26.35602
2022-11-23,28.22522
2022-11-24,29.85742
2022-11-25,31.48962
2022-11-26,4.00978
2022-11-27,3.3676
2022-11-28,31.44757
2022-11-29,30.04472
2022-11-30,30.55693
2022-12-01,33.08359
2022-12-02,27.39191
2022-12-03,2.75218
2022-12-04,2.57253
2022-12-05,32.67459
2022-12-06,29.72363
2022-12-07,35.96192
2022-12-08,33.41233
2022-12-09,31.94449
2022-12-10,3.45934
2022-12-11,2.41963
2022-12-12,27.54099
2022-12-13,28.42016
2022-12-14,30.6372
2022-12-15,28.38194
2022-12-16,25.11754
2022-12-17,2.70631
2022-12-18,2.0412
2022-12-19,26.16107
2022-12-20,25.49214
2022-12-21,25.13665
2022-12-22,30.69072
2022-12-23,25.65268
2022-12-24,2.8745
2022-12-25,2.40816
2022-12-26,27.74741
2022-12-27,27.06318
2022-12-28,25.43863
2022-12-29,23.89052
2022-12-30,8.58912
2022-12-31,1.98386
2023-01-01,1.63984
2023-01-02,23.32861
2023-01-03,24.87672
2023-01-04,27.13963
2023-01-05,27.64802
2023-01-06,28.53484
2023-01-07,3.75367
2023-01-08,2.52283
2023-01-09,32.0133
2023-01-10,30.50724
2023-01-11,29.16555
2023-01-12,29.27258
2023-01-13,28.41634
2023-01-14,3.32556
2023-01-15,2.57253
2023-01-16,28.75654
2023-01-17,25.06784
2023-01-18,24.31099
2023-01-19,22.57176
2023-01-20,23.72997
2023-01-21,2.98535
2023-01-22,2.01062
2023-01-23,2.60311
2023-01-24,3.36378
2023-01-25,28.00733
2023-01-26,30.32376
2023-01-27,29.89564
2023-01-28,4.22766
2023-01-29,2.90508
2023-01-30,32.77397
2023-01-31,25.49596
2023-02-01,28.22522
2023-02-02,32.87336
2023-02-03,31.95214
2023-02-04,3.10385
2023-02-05,2.61075
2023-02-06,28.60364
2023-02-07,27.14345
2023-02-08,29.14261
2023-02-09,28.1717
2023-02-10,24.77734
2023-02-11,3.1803
2023-02-12,2.64515
2023-02-13,25.5189
2023-02-14,26.8453
2023-02-15,25.88203
2023-02-16,30.38874
2023-02-17,24.97993
2023-02-18,3.07327
2023-02-19,2.3814
2023-02-20,29.25346
2023-02-21,26.13814
2023-02-22,22.9005
2023-02-23,23.08397
2023-02-24,23.41271
2023-02-25,3.1803
2023-02-26,2.51901
2023-02-27,22.39975
2023-02-28,22.76289
2023-03-01,5.22915
2023-03-02,24.13516
2023-03-03,24.5327
2023-03-04,4.55257
2023-03-05,3.46317
2023-03-06,33.27472
2023-03-07,29.61278
2023-03-08,26.7612
2023-03-09,26.012
2023-03-10,22.17422
2023-03-11,2.86304
2023-03-12,2.31642
2023-03-13,28.11054
2023-03-14,26.10374
2023-03-15,26.92557
2023-03-16,28.18317
2023-03-17,31.56224
2023-03-18,4.31176
2023-03-19,3.58931
2023-03-20,28.48132
2023-03-21,30.37727
2023-03-22,31.27174
2023-03-23,27.29635
2023-03-24,25.47685
2023-03-25,3.75367
2023-03-26,2.88597
2023-03-27,25.25132
2023-03-28,22.69026
2023-03-29,25.84381
2023-03-30,27.41867
2023-03-31,27.81621
2023-04-01,4.98834
2023-04-02,3.41347
2023-04-03,31.17617
2023-04-04,29.86888
2023-04-05,25.28955
2023-04-06,23.48151
2023-04-07,25.6718
2023-04-08,3.35996
2023-04-09,2.93184
2023-04-10,30.81304
2023-04-11,31.38641
2023-04-12,27.34604
2023-04-13,23.82171
2023-04-14,28.07232
2023-04-15,3.43259
2023-04-16,3.05798
2023-04-17,28.27109
2023-04-18,31.94067
2023-04-19,27.62509
2023-04-20,26.40571
2023-04-21,23.81789
2023-04-22,2.98535
2023-04-23,2.46932
2023-04-24,25.61828
2023-04-25,34.44057
2023-04-26,32.83513
2023-04-27,28.84828
2023-04-28,25.85145
2023-04-29,2.98153
2023-04-30,2.28584
2023-05-01,5.57318
2023-05-02,22.1016
2023-05-03,20.59172
2023-05-04,21.47471
2023-05-05,4.30411
2023-05-06,2.71778
2023-05-07,2.64898
2023-05-08,24.86525
2023-05-09,25.82852
2023-05-10,24.93406
2023-05-11,27.44925
2023-05-12,23.69939
2023-05-13,2.75601
2023-05-14,2.35465
2023-05-15,29.2764
2023-05-16,27.90795
2023-05-17,24.30335
2023-05-18,24.73529
2023-05-19,25.23603
2023-05-20,3.50904
2023-05-21,2.94713
2023-05-22,24.01666
2023-05-23,24.6015
2023-05-24,21.65437
2023-05-25,22.57176
2023-05-26,26.03875
2023-05-27,3.64282
2023-05-28,2.98153
2023-05-29,5.47761
2023-05-30,32.98039
2023-05-31,30.51488
2023-06-01,26.50892
2023-06-02,27.70154
2023-06-03,5.21769
2023-06-04,4.51053
2023-06-05,28.61129
2023-06-06,5.87515
2023-06-07,44.48988
2023-06-08,33.32823
2023-06-09,33.17533
2023-06-10,5.46997
2023-06-11,3.71163
2023-06-12,30.33523
2023-06-13,38.38538
2023-06-14,34.03921
2023-06-15,41.98616
2023-06-16,37.11249
2023-06-17,4.5908
2023-06-18,3.74221
2023-06-19,29.89946
2023-06-20,26.8453
2023-06-21,26.22223
2023-06-22,22.54118
2023-06-23,20.8096
2023-06-24,2.7713
2023-06-25,2.25908
2023-06-26,24.32246
2023-06-27,21.74228
2023-06-28,22.91579
2023-06-29,21.8646
2023-06-30,26.13432
2023-07-01,3.30644
2023-07-02,2.33936
2023-07-03,27.78945
2023-07-04,24.78116
2023-07-05,24.69324
2023-07-06,21.13451
2023-07-07,19.4335
2023-07-08,2.40816
2023-07-09,1.89212
2023-07-10,23.31715
2023-07-11,22.93872
2023-07-12,22.06719
2023-07-13,22.39975
2023-07-14,21.99839
2023-07-15,2.98153
2023-07-16,2.38522
2023-07-17,25.5877
2023-07-18,23.837
2023-07-19,25.6718
2023-07-20,22.9349
2023-07-21,21.06953
2023-07-22,2.85157
2023-07-23,2.60311
2023-07-24,26.78796
2023-07-25,28.94384
2023-07-26,28.359
2023-07-27,26.91028
2023-07-28,24.28041
2023-07-29,3.47081
2023-07-30,2.40051
2023-07-31,28.14112
2023-08-01,27.60597
2023-08-02,23.54267
2023-08-03,23.07251
2023-08-04,26.74209
2023-08-05,3.61224
2023-08-06,2.55724
2023-08-07,23.90199
2023-08-08,21.91429
2023-08-09,20.81724
2023-08-10,18.84866
2023-08-11,17.87393
2023-08-12,2.07943
2023-08-13,1.59015
2023-08-14,19.46408
2023-08-15,4.44554
2023-08-16,20.51144
2023-08-17,20.63376
2023-08-18,18.51993
2023-08-19,2.45021
2023-08-20,2.59928
2023-08-21,21.80344
2023-08-22,23.82554
2023-08-23,21.7614
2023-08-24,23.99373
2023-08-25,21.43266
2023-08-26,2.26673
2023-08-27,1.1735
2023-08-28,18.47024
2023-08-29,16.72336
2023-08-30,15.75245
2023-08-31,14.64775
2023-09-01,13.75711
2023-09-02,1.2079
2023-09-03,1.41431
2023-09-04,17.9198
2023-09-05,13.60422
2023-09-06,12.51481
2023-09-07,11.26868
2023-09-08,11.25721
2023-09-09,1.26524
2023-09-10,0.7836
2023-09-11,11.44833
2023-09-12,11.391
2023-09-13,11.18076
2023-09-14,13.71507
2023-09-15,12.79385
2023-09-16,1.28053
2023-09-17,0.81801
2023-09-18,11.48656
2023-09-19,10.03402
2023-09-20,9.85818
2023-09-21,8.54707
2023-09-22,8.52031
2023-09-23,1.03971
2023-09-24,0.69186
2023-09-25,8.70761
2023-09-26,7.95841
2023-09-27,7.55705
2023-09-28,1.0894
2023-09-29,0.75685
2023-09-30,0.68422
2023-10-01,0.46634
2023-10-02,1.07411
2023-10-03,0.76831
2023-10-04,7.90107
2023-10-05,7.8208
2023-10-06,6.66641
2023-10-07,0.92886
2023-10-08,0.40518
2023-10-09,0.99766
2023-10-10,7.8896
2023-10-11,8.38652
2023-10-12,8.99812
2023-10-13,6.80402
2023-10-14,0.80272
2023-10-15,0.61159
2023-10-16,6.60525
2023-10-17,6.95309
2023-10-18,6.96074
2023-10-19,6.35296
2023-10-20,6.39501
2023-10-21,0.76831
2023-10-22,0.43576
2023-10-23,6.8346
2023-10-24,6.99132
2023-10-25,7.06395
2023-10-26,6.79255
2023-10-27,7.47677
2023-10-28,1.07411
2023-10-29,0.75302
2023-10-30,7.69083
2023-10-31,7.07159
2023-11-01,7.12893
2023-11-02,8.11895
2023-11-03,7.40415
2023-11-04,0.8333
2023-11-05,0.61924
2023-11-06,10.17545
2023-11-07,7.58763
2023-11-08,7.01425
2023-11-09,6.869
2023-11-10,5.76812
2023-11-11,0.69186
2023-11-12,0.5963
2023-11-13,6.47146
2023-11-14,6.96074
2023-11-15,7.64879
2023-11-16,7.2092
2023-11-17,5.81782
2023-11-18,0.73391
2023-11-19,0.54661
2023-11-20,6.51733
2023-11-21,6.83077
2023-11-22,5.77195
2023-11-23,6.28798
2023-11-24,5.85604
2023-11-25,0.81036
2023-11-26,0.64599
2023-11-27,6.97603
2023-11-28,7.02572
2023-11-29,6.48675
2023-11-30,6.76197
2023-12-01,5.83311
2023-12-02,1.2079
2023-12-03,0.81418
2023-12-04,6.3759
2023-12-05,5.73754
2023-12-06,6.86135
2023-12-07,6.17713
2023-12-08,6.1886
2023-12-09,0.84094
2023-12-10,0.99766
2023-12-11,6.68934
2023-12-12,6.72757
2023-12-13,6.92251
2023-12-14,8.11513
2023-12-15,7.92018
2023-12-16,1.13527
2023-12-17,0.82183
2023-12-18,8.35977
2023-12-19,7.59909
2023-12-20,8.31007
2023-12-21,7.78639
2023-12-22,7.278
2023-12-23,1.36844
2023-12-24,0.8677
2023-12-25,0.96326
2023-12-26,6.9378
2023-12-27,7.16333
2023-12-28,10.58063
2023-12-29,4.32705
2023-12-30,1.15056
2023-12-31,0.87152
2024-01-01,0.97855
2024-01-02,9.08222
2024-01-03,7.64496
2024-01-04,7.35063
2024-01-05,7.00279
2024-01-06,0.99384
2024-01-07,0.75685
2024-01-08,6.29945
2024-01-09,6.88047
2024-01-10,6.81931
2024-01-11,7.28947
2024-01-12,6.69316
2024-01-13,0.87152
2024-01-14,0.71098
2024-01-15,6.13126
2024-01-16,6.42177
2024-01-17,6.16566
2024-01-18,6.12361
2024-01-19,5.96307
2024-01-20,0.92121
2024-01-21,0.77978
2024-01-22,6.50586
2024-01-23,6.78108
2024-01-24,7.27418
2024-01-25,7.01808
2024-01-26,6.28798
2024-01-27,0.97855
2024-01-28,0.76831
2024-01-29,8.0769
2024-01-30,8.62734
2024-01-31,7.32005
2024-02-01,6.28416
2024-02-02,9.26952
2024-02-03,1.26524
2024-02-04,1.09705
2024-02-05,7.11364
2024-02-06,7.53029
2024-02-07,8.02339
2024-02-08,7.71759
2024-02-09,1.38756
2024-02-10,0.88681
2024-02-11,0.70715
