date,리딩방
2022-04-13,3.06278
2022-04-14,3.13935
2022-04-15,3.90505
2022-04-16,1.07197
2022-04-17,1.22511
2022-04-18,3.29249
2022-04-19,4.74732
2022-04-20,3.36906
2022-04-21,3.29249
2022-04-22,3.36906
2022-04-23,1.45482
2022-04-24,1.07197
2022-04-25,3.82848
2022-04-26,3.82848
2022-04-27,3.06278
2022-04-28,3.98162
2022-04-29,2.60336
2022-04-30,1.22511
2022-05-01,0.76569
2022-05-02,2.7565
2022-05-03,3.21592
2022-05-04,3.29249
2022-05-05,3.44563
2022-05-06,3.98162
2022-05-07,1.53139
2022-05-08,1.37825
2022-05-09,3.44563
2022-05-10,2.90964
2022-05-11,3.5222
2022-05-12,2.37366
2022-05-13,2.67993
2022-05-14,0.9954
2022-05-15,1.30168
2022-05-16,3.67534
2022-05-17,2.98621
2022-05-18,7.12098
2022-05-19,3.44563
2022-05-20,2.90964
2022-05-21,1.91424
2022-05-22,1.99081
2022-05-23,3.29249
2022-05-24,3.13935
2022-05-25,4.67075
2022-05-26,3.75191
2022-05-27,4.36447
2022-05-28,1.83767
2022-05-29,3.90505
2022-05-30,5.35987
2022-05-31,4.44104
2022-06-01,1.83767
2022-06-02,2.22052
2022-06-03,2.60336
2022-06-04,1.07197
2022-06-05,0.61255
2022-06-06,1.68453
2022-06-07,2.98621
2022-06-08,4.21133
2022-06-09,3.13935
2022-06-10,2.98621
2022-06-11,0.91883
2022-06-12,1.7611
2022-06-13,3.98162
2022-06-14,4.13476
2022-06-15,3.06278
2022-06-16,5.66615
2022-06-17,4.05819
2022-06-18,1.53139
2022-06-19,1.45482
2022-06-20,7.88667
2022-06-21,4.2879
2022-06-22,4.05819
2022-06-23,3.75191
2022-06-24,2.06738
2022-06-25,1.22511
2022-06-26,2.7565
2022-06-27,3.59877
2022-06-28,4.82388
2022-06-29,4.67075
2022-06-30,17.22817
2022-07-01,8.34609
2022-07-02,0.9954
2022-07-03,2.37366
2022-07-04,3.75191
2022-07-05,3.59877
2022-07-06,3.29249
2022-07-07,4.59418
2022-07-08,2.60336
2022-07-09,1.07197
2022-07-10,1.45482
2022-07-11,2.45022
2022-07-12,4.21133
2022-07-13,5.58958
2022-07-14,5.2833
2022-07-15,3.75191
2022-07-16,3.98162
2022-07-17,1.91424
2022-07-18,4.21133
2022-07-19,4.67075
2022-07-20,3.98162
2022-07-21,2.52679
2022-07-22,2.90964
2022-07-23,5.89586
2022-07-24,1.60796
2022-07-25,3.5222
2022-07-26,3.67534
2022-07-27,11.71516
2022-07-28,2.90964
2022-07-29,2.7565
2022-07-30,1.37825
2022-07-31,1.07197
2022-08-01,3.44563
2022-08-02,4.21133
2022-08-03,3.67534
2022-08-04,3.36906
2022-08-05,2.14395
2022-08-06,1.60796
2022-08-07,1.53139
2022-08-08,3.98162
2022-08-09,3.5222
2022-08-10,3.98162
2022-08-11,3.90505
2022-08-12,4.05819
2022-08-13,1.53139
2022-08-14,1.22511
2022-08-15,1.07197
2022-08-16,2.90964
2022-08-17,4.82388
2022-08-18,4.2879
2022-08-19,3.06278
2022-08-20,0.76569
2022-08-21,2.14395
2022-08-22,3.90505
2022-08-23,2.7565
2022-08-24,3.29249
2022-08-25,3.59877
2022-08-26,3.59877
2022-08-27,2.14395
2022-08-28,0.9954
2022-08-29,2.37366
2022-08-30,2.7565
2022-08-31,3.75191
2022-09-01,3.5222
2022-09-02,2.52679
2022-09-03,2.14395
2022-09-04,0.84226
2022-09-05,2.60336
2022-09-06,2.14395
2022-09-07,2.98621
2022-09-08,3.29249
2022-09-09,1.14854
2022-09-10,0.91883
2022-09-11,0.91883
2022-09-12,1.37825
2022-09-13,4.36447
2022-09-14,3.13935
2022-09-15,3.29249
2022-09-16,2.90964
2022-09-17,3.44563
2022-09-18,1.83767
2022-09-19,3.67534
2022-09-20,2.45022
2022-09-21,3.29249
2022-09-22,5.35987
2022-09-23,5.20673
2022-09-24,1.30168
2022-09-25,2.14395
2022-09-26,6.27871
2022-09-27,8.95865
2022-09-28,3.06278
2022-09-29,8.72894
2022-09-30,5.97243
2022-10-01,2.7565
2022-10-02,10.49004
2022-10-03,5.13016
2022-10-04,6.66156
2022-10-05,5.2833
2022-10-06,15.23736
2022-10-07,16.46248
2022-10-08,3.13935
2022-10-09,1.37825
2022-10-10,2.06738
2022-10-11,3.59877
2022-10-12,3.29249
2022-10-13,3.98162
2022-10-14,2.7565
2022-10-15,1.83767
2022-10-16,1.60796
2022-10-17,3.29249
2022-10-18,17.68759
2022-10-19,16.92189
2022-10-20,16.92189
2022-10-21,7.27411
2022-10-22,3.82848
2022-10-23,3.44563
2022-10-24,4.51761
2022-10-25,5.2833
2022-10-26,3.82848
2022-10-27,4.44104
2022-10-28,3.29249
2022-10-29,2.14395
2022-10-30,1.60796
2022-10-31,4.51761
2022-11-01,5.13016
2022-11-02,4.13476
2022-11-03,3.67534
2022-11-04,3.29249
2022-11-05,1.68453
2022-11-06,0.91883
2022-11-07,3.67534
2022-11-08,3.59877
2022-11-09,4.13476
2022-11-10,3.82848
2022-11-11,3.06278
2022-11-12,1.91424
2022-11-13,1.45482
2022-11-14,3.29249
2022-11-15,3.75191
2022-11-16,3.44563
2022-11-17,1.7611
2022-11-18,3.29249
2022-11-19,1.37825
2022-11-20,2.45022
2022-11-21,2.67993
2022-11-22,6.12557
2022-11-23,4.59418
2022-11-24,3.29249
2022-11-25,3.06278
2022-11-26,1.7611
2022-11-27,2.06738
2022-11-28,3.06278
2022-11-29,2.37366
2022-11-30,10.87289
2022-12-01,4.74732
2022-12-02,5.05359
2022-12-03,0.91883
2022-12-04,0.9954
2022-12-05,3.5222
2022-12-06,2.14395
2022-12-07,3.29249
2022-12-08,4.44104
2022-12-09,4.44104
2022-12-10,1.83767
2022-12-11,0.68912
2022-12-12,3.44563
2022-12-13,3.67534
2022-12-14,2.83307
2022-12-15,4.21133
2022-12-16,2.7565
2022-12-17,1.37825
2022-12-18,1.68453
2022-12-19,3.13935
2022-12-20,3.13935
2022-12-21,3.06278
2022-12-22,2.60336
2022-12-23,2.52679
2022-12-24,2.06738
2022-12-25,0.91883
2022-12-26,2.52679
2022-12-27,3.29249
2022-12-28,4.82388
2022-12-29,3.59877
2022-12-30,1.68453
2022-12-31,1.91424
2023-01-01,1.45482
2023-01-02,3.21592
2023-01-03,2.60336
2023-01-04,3.44563
2023-01-05,2.7565
2023-01-06,1.83767
2023-01-07,1.30168
2023-01-08,1.14854
2023-01-09,2.22052
2023-01-10,2.60336
2023-01-11,3.13935
2023-01-12,2.98621
2023-01-13,2.67993
2023-01-14,1.68453
2023-01-15,1.68453
2023-01-16,2.67993
2023-01-17,3.13935
2023-01-18,4.82388
2023-01-19,3.59877
2023-01-20,1.99081
2023-01-21,1.07197
2023-01-22,1.14854
2023-01-23,1.30168
2023-01-24,0.68912
2023-01-25,3.75191
2023-01-26,3.13935
2023-01-27,3.44563
2023-01-28,1.53139
2023-01-29,5.2833
2023-01-30,3.59877
2023-01-31,3.5222
2023-02-01,8.19295
2023-02-02,4.2879
2023-02-03,5.51301
2023-02-04,4.90045
2023-02-05,4.44104
2023-02-06,4.2879
2023-02-07,3.59877
2023-02-08,9.11179
2023-02-09,4.21133
2023-02-10,4.36447
2023-02-11,1.7611
2023-02-12,2.37366
2023-02-13,3.59877
2023-02-14,3.90505
2023-02-15,2.22052
2023-02-16,4.21133
2023-02-17,3.36906
2023-02-18,1.07197
2023-02-19,1.07197
2023-02-20,4.74732
2023-02-21,5.66615
2023-02-22,27.41194
2023-02-23,5.58958
2023-02-24,4.82388
2023-02-25,2.7565
2023-02-26,2.14395
2023-02-27,6.049
2023-02-28,3.44563
2023-03-01,2.45022
2023-03-02,4.59418
2023-03-03,3.44563
2023-03-04,2.45022
2023-03-05,4.74732
2023-03-06,6.73813
2023-03-07,6.66156
2023-03-08,8.80551
2023-03-09,5.74272
2023-03-10,10.64318
2023-03-11,3.5222
2023-03-12,3.5222
2023-03-13,9.11179
2023-03-14,4.97702
2023-03-15,4.51761
2023-03-16,4.51761
2023-03-17,4.90045
2023-03-18,4.13476
2023-03-19,2.45022
2023-03-20,7.73353
2023-03-21,5.97243
2023-03-22,5.13016
2023-03-23,6.96784
2023-03-24,5.51301
2023-03-25,2.7565
2023-03-26,2.60336
2023-03-27,8.49923
2023-03-28,22.51148
2023-03-29,9.5712
2023-03-30,6.43185
2023-03-31,5.13016
2023-04-01,9.72434
2023-04-02,5.66615
2023-04-03,6.58499
2023-04-04,8.42266
2023-04-05,8.03981
2023-04-06,7.04441
2023-04-07,7.8101
2023-04-08,5.05359
2023-04-09,4.59418
2023-04-10,8.26952
2023-04-11,9.11179
2023-04-12,7.8101
2023-04-13,6.12557
2023-04-14,7.35068
2023-04-15,8.11638
2023-04-16,3.13935
2023-04-17,8.72894
2023-04-18,8.26952
2023-04-19,6.35528
2023-04-20,8.03981
2023-04-21,7.73353
2023-04-22,5.13016
2023-04-23,3.82848
2023-04-24,5.58958
2023-04-25,24.19601
2023-04-26,12.48085
2023-04-27,8.26952
2023-04-28,12.55742
2023-04-29,5.05359
2023-04-30,4.74732
2023-05-01,4.59418
2023-05-02,5.43644
2023-05-03,17.61102
2023-05-04,8.5758
2023-05-05,3.44563
2023-05-06,8.65237
2023-05-07,8.34609
2023-05-08,5.35987
2023-05-09,6.66156
2023-05-10,7.12098
2023-05-11,9.80091
2023-05-12,9.03522
2023-05-13,7.12098
2023-05-14,5.81929
2023-05-15,9.18836
2023-05-16,7.88667
2023-05-17,15.23736
2023-05-18,18.98928
2023-05-19,6.049
2023-05-20,3.67534
2023-05-21,3.75191
2023-05-22,8.5758
2023-05-23,7.04441
2023-05-24,6.12557
2023-05-25,4.90045
2023-05-26,4.21133
2023-05-27,2.14395
2023-05-28,2.45022
2023-05-29,3.5222
