date,테스주가
2020-09-01,20.6243
2020-09-02,20.22615
2020-09-03,28.38031
2020-09-04,19.98725
2020-09-05,2.6278
2020-09-06,1.95891
2020-09-07,22.55136
2020-09-08,22.5195
2020-09-09,17.83723
2020-09-10,25.00398
2020-09-11,23.60248
2020-09-12,1.94298
2020-09-13,1.30594
2020-09-14,22.29654
2020-09-15,23.65026
2020-09-16,24.63768
2020-09-17,20.86319
2020-09-18,21.08616
2020-09-19,3.05781
2020-09-20,1.92705
2020-09-21,22.32839
2020-09-22,17.61426
2020-09-23,23.5547
2020-09-24,35.67447
2020-09-25,30.33922
2020-09-26,2.46854
2020-09-27,1.62446
2020-09-28,23.87322
2020-09-29,22.71062
2020-09-30,2.40484
2020-10-01,7.54897
2020-10-02,6.76859
2020-10-03,5.1282
2020-10-04,8.95046
2020-10-05,33.33333
2020-10-06,33.95445
2020-10-07,26.43733
2020-10-08,24.47842
2020-10-09,4.84153
2020-10-10,2.73928
2020-10-11,3.07373
2020-10-12,23.39544
2020-10-13,24.14397
2020-10-14,24.19175
2020-10-15,22.7584
2020-10-16,21.61172
2020-10-17,2.97818
2020-10-18,3.02595
2020-10-19,20.91097
2020-10-20,23.72989
2020-10-21,30.0207
2020-10-22,22.61506
2020-10-23,22.40802
2020-10-24,2.42076
2020-10-25,1.33779
2020-10-26,18.93613
2020-10-27,20.94282
2020-10-28,20.33763
2020-10-29,27.71141
2020-10-30,37.36263
2020-10-31,4.07708
2020-11-01,4.093
2020-11-02,27.75919
2020-11-03,30.92849
2020-11-04,34.73483
2020-11-05,32.44147
2020-11-06,25.11546
2020-11-07,2.30928
2020-11-08,2.2615
2020-11-09,28.87402
2020-11-10,28.15734
2020-11-11,26.61251
2020-11-12,26.16658
2020-11-13,33.76333
2020-11-14,8.3612
2020-11-15,8.50453
2020-11-16,59.91399
2020-11-17,47.02978
2020-11-18,36.50262
2020-11-19,35.18076
2020-11-20,34.84631
2020-11-21,7.05526
2020-11-22,5.22376
2020-11-23,34.86223
2020-11-24,37.50597
2020-11-25,37.20337
2020-11-26,35.53113
2020-11-27,30.19589
2020-11-28,4.33189
2020-11-29,4.22041
2020-11-30,26.34177
2020-12-01,45.75569
2020-12-02,53.36837
2020-12-03,49.92833
2020-12-04,42.04491
2020-12-05,6.5297
2020-12-06,5.46265
2020-12-07,35.11705
2020-12-08,29.54292
2020-12-09,28.57142
2020-12-10,25.86399
2020-12-11,28.33253
2020-12-12,4.3956
2020-12-13,3.08966
2020-12-14,23.57063
2020-12-15,28.85809
2020-12-16,27.37697
2020-12-17,36.35929
2020-12-18,34.73483
2020-12-19,5.84487
2020-12-20,4.47523
2020-12-21,29.68625
2020-12-22,24.62175
2020-12-23,26.21436
2020-12-24,27.93438
2020-12-25,5.04857
2020-12-26,4.57079
2020-12-27,4.34782
2020-12-28,32.55295
2020-12-29,32.68036
2020-12-30,34.44816
2020-12-31,7.70823
2021-01-01,5.74932
2021-01-02,5.57413
2021-01-03,4.92116
2021-01-04,40.85045
2021-01-05,38.19079
2021-01-06,41.99713
2021-01-07,51.39353
2021-01-08,50.72463
2021-01-09,12.10383
2021-01-10,10.87752
2021-01-11,53.68689
2021-01-12,34.06593
2021-01-13,31.89998
2021-01-14,32.98295
2021-01-15,38.12709
2021-01-16,6.43414
2021-01-17,6.13154
2021-01-18,37.69708
2021-01-19,43.46233
2021-01-20,53.30466
2021-01-21,62.07994
2021-01-22,67.59038
2021-01-23,9.18936
2021-01-24,9.4601
2021-01-25,75.50565
2021-01-26,94.13919
2021-01-27,71.46042
2021-01-28,80.41089
2021-01-29,67.79741
2021-01-30,10.16085
2021-01-31,7.53304
2021-02-01,57.55693
2021-02-02,54.86542
2021-02-03,48.89313
2021-02-04,40.34081
2021-02-05,46.6794
2021-02-06,12.51791
2021-02-07,14.11052
2021-02-08,56.84026
2021-02-09,55.85284
2021-02-10,38.41376
2021-02-11,5.74932
2021-02-12,6.2271
2021-02-13,5.62191
2021-02-14,8.69565
2021-02-15,100.0
2021-02-16,89.60025
2021-02-17,64.70775
2021-02-18,51.20242
2021-02-19,48.60646
2021-02-20,6.76859
2021-02-21,6.46599
2021-02-22,44.29049
2021-02-23,38.22264
2021-02-24,43.94011
2021-02-25,44.33827
2021-02-26,42.15639
2021-02-27,7.50119
2021-02-28,10.97308
2021-03-01,12.50199
2021-03-02,57.46137
2021-03-03,66.69851
2021-03-04,60.99697
2021-03-05,58.65583
2021-03-06,12.78866
2021-03-07,9.85825
2021-03-08,57.63656
2021-03-09,48.57461
2021-03-10,45.62828
2021-03-11,40.13377
2021-03-12,43.8127
2021-03-13,9.28491
2021-03-14,8.44083
2021-03-15,45.70791
2021-03-16,51.75983
2021-03-17,47.98534
2021-03-18,69.4378
2021-03-19,65.96591
2021-03-20,10.00159
2021-03-21,9.55566
2021-03-22,58.99028
2021-03-23,48.3835
2021-03-24,41.39194
2021-03-25,41.00971
2021-03-26,36.853
2021-03-27,6.43414
2021-03-28,6.57748
2021-03-29,40.30896
2021-03-30,38.97117
2021-03-31,46.90237
2021-04-01,49.4824
2021-04-02,57.52508
2021-04-03,14.47682
2021-04-04,12.3905
2021-04-05,60.45548
2021-04-06,57.63656
2021-04-07,43.749
2021-04-08,37.92005
2021-04-09,40.43637
2021-04-10,7.38971
2021-04-11,6.38636
2021-04-12,46.36088
2021-04-13,40.34081
2021-04-14,39.62414
2021-04-15,39.40117
2021-04-16,36.13632
2021-04-17,7.2623
2021-04-18,6.65711
2021-04-19,51.52094
2021-04-20,90.07803
2021-04-21,76.74788
2021-04-22,63.89552
2021-04-23,59.53177
2021-04-24,13.76015
2021-04-25,11.43494
2021-04-26,52.50836
2021-04-27,44.59308
2021-04-28,44.76827
2021-04-29,44.4179
2021-04-30,45.16642
2021-05-01,7.43749
2021-05-02,6.06784
2021-05-03,43.87641
2021-05-04,43.87641
2021-05-05,8.29749
2021-05-06,43.66937
2021-05-07,41.72638
2021-05-08,5.60598
2021-05-09,5.23968
2021-05-10,40.18155
2021-05-11,42.93677
2021-05-12,38.60487
2021-05-13,40.73897
2021-05-14,77.6716
2021-05-15,27.90253
2021-05-16,18.61761
2021-05-17,66.53925
2021-05-18,54.06911
2021-05-19,12.05605
2021-05-20,54.38764
2021-05-21,47.90571
2021-05-22,7.6286
2021-05-23,6.75266
2021-05-24,40.91415
2021-05-25,40.93008
2021-05-26,42.85714
2021-05-27,42.22009
2021-05-28,39.8471
2021-05-29,7.34193
2021-05-30,6.1634
2021-05-31,43.4464
2021-06-01,39.52858
2021-06-02,39.75155
2021-06-03,64.58034
2021-06-04,54.88135
2021-06-05,8.15416
2021-06-06,6.76859
2021-06-07,42.90492
2021-06-08,34.92594
2021-06-09,33.84296
2021-06-10,34.81446
2021-06-11,35.41965
2021-06-12,6.08377
2021-06-13,5.36709
2021-06-14,33.85889
2021-06-15,31.67701
2021-06-16,36.51855
2021-06-17,40.24526
2021-06-18,41.37601
2021-06-19,6.56155
2021-06-20,6.05191
2021-06-21,38.30227
2021-06-22,40.29304
2021-06-23,38.42968
2021-06-24,40.86637
2021-06-25,38.33412
2021-06-26,10.00159
2021-06-27,9.4601
2021-06-28,42.74566
2021-06-29,38.07931
2021-06-30,57.4136
2021-07-01,50.15129
2021-07-02,36.96448
2021-07-03,6.33858
2021-07-04,5.31931
2021-07-05,44.19493
2021-07-06,50.11944
2021-07-07,53.62318
2021-07-08,44.1153
2021-07-09,35.69039
2021-07-10,5.33524
2021-07-11,3.87004
2021-07-12,36.40707
2021-07-13,34.30482
2021-07-14,30.70552
2021-07-15,46.87052
2021-07-16,35.16483
2021-07-17,4.23634
2021-07-18,3.93374
2021-07-19,29.09698
2021-07-20,33.66778
2021-07-21,29.38365
2021-07-22,54.5469
2021-07-23,39.99044
2021-07-24,5.66969
2021-07-25,4.66634
2021-07-26,31.74072
2021-07-27,28.90587
2021-07-28,27.48845
2021-07-29,28.07771
2021-07-30,24.17582
2021-07-31,4.31597
2021-08-01,3.34448
2021-08-02,28.20512
2021-08-03,33.82704
2021-08-04,36.43892
2021-08-05,37.33078
2021-08-06,59.54769
2021-08-07,7.29415
2021-08-08,6.37044
2021-08-09,49.92833
2021-08-10,42.60232
2021-08-11,42.57047
2021-08-12,40.54785
2021-08-13,36.75744
2021-08-14,4.57079
2021-08-15,3.40818
2021-08-16,5.25561
2021-08-17,31.07182
2021-08-18,30.53033
2021-08-19,27.77512
2021-08-20,26.15066
2021-08-21,3.40818
2021-08-22,2.61188
2021-08-23,26.96289
2021-08-24,33.89074
2021-08-25,39.7834
2021-08-26,31.53368
2021-08-27,26.26214
2021-08-28,2.77114
2021-08-29,2.40484
2021-08-30,24.90842
2021-08-31,25.7525
2021-09-01,26.50103
2021-09-02,23.53878
2021-09-03,22.94951
2021-09-04,5.03264
2021-09-05,3.01003
2021-09-06,23.76174
2021-09-07,20.83134
2021-09-08,22.67877
2021-09-09,20.40133
2021-09-10,22.23283
2021-09-11,1.95891
2021-09-12,1.4652
2021-09-13,21.7869
2021-09-14,27.39289
2021-09-15,24.81286
2021-09-16,22.28061
2021-09-17,29.08106
2021-09-18,3.53559
2021-09-19,1.76779
2021-09-20,1.64038
2021-09-21,1.86335
2021-09-22,1.95891
2021-09-23,26.50103
2021-09-24,21.65949
2021-09-25,2.15002
2021-09-26,1.65631
2021-09-27,19.06354
2021-09-28,17.83723
2021-09-29,18.41057
2021-09-30,20.33763
2021-10-01,17.32759
2021-10-02,2.13409
2021-10-03,1.38557
2021-10-04,2.18187
2021-10-05,18.33094
2021-10-06,16.96129
2021-10-07,20.83134
2021-10-08,18.21946
2021-10-09,1.95891
2021-10-10,1.59261
2021-10-11,2.2615
2021-10-12,15.35276
2021-10-13,17.64612
2021-10-14,18.01242
2021-10-15,21.08616
2021-10-16,2.86669
2021-10-17,1.92705
2021-10-18,17.42315
2021-10-19,16.38795
2021-10-20,15.08201
2021-10-21,13.98311
2021-10-22,12.80458
2021-10-23,1.64038
2021-10-24,1.32186
2021-10-25,15.78276
2021-10-26,17.16833
2021-10-27,15.11387
2021-10-28,23.33174
2021-10-29,18.01242
2021-10-30,1.8315
2021-10-31,1.41742
2021-11-01,17.04093
2021-11-02,21.3569
2021-11-03,17.16833
2021-11-04,17.455
2021-11-05,17.16833
2021-11-06,1.30594
2021-11-07,1.4652
2021-11-08,15.46424
2021-11-09,13.26644
2021-11-10,12.34272
2021-11-11,11.64198
2021-11-12,16.64277
2021-11-13,2.30928
2021-11-14,2.18187
2021-11-15,25.76843
2021-11-16,23.52285
2021-11-17,16.57907
2021-11-18,14.17423
2021-11-19,18.58576
2021-11-20,2.61188
2021-11-21,3.16929
2021-11-22,34.30482
2021-11-23,33.46074
2021-11-24,25.94362
2021-11-25,17.94871
2021-11-26,15.71906
2021-11-27,3.05781
2021-11-28,2.37298
2021-11-29,16.08536
2021-11-30,17.72575
2021-12-01,21.77098
2021-12-02,36.90078
2021-12-03,30.0844
2021-12-04,3.63115
2021-12-05,2.9941
2021-12-06,26.54881
2021-12-07,26.19843
2021-12-08,28.22105
2021-12-09,25.37028
2021-12-10,21.64357
2021-12-11,2.18187
2021-12-12,3.01003
2021-12-13,26.50103
2021-12-14,21.40468
2021-12-15,19.47762
2021-12-16,20.00318
2021-12-17,17.88501
2021-12-18,2.94632
2021-12-19,2.10224
2021-12-20,15.71906
2021-12-21,18.93613
2021-12-22,23.61841
2021-12-23,23.10877
2021-12-24,22.48765
2021-12-25,4.26819
2021-12-26,5.16005
2021-12-27,41.15304
2021-12-28,37.88819
2021-12-29,33.04666
2021-12-30,29.25625
2021-12-31,7.23045
2022-01-01,3.56744
2022-01-02,5.1919
2022-01-03,28.9218
2022-01-04,24.49434
2022-01-05,20.17837
2022-01-06,20.89504
2022-01-07,19.73244
2022-01-08,3.32855
2022-01-09,2.64373
2022-01-10,18.92021
2022-01-11,20.49689
2022-01-12,22.29654
2022-01-13,18.41057
2022-01-14,15.57572
2022-01-15,1.99076
2022-01-16,1.8952
2022-01-17,15.65535
2022-01-18,14.65201
2022-01-19,13.63274
2022-01-20,14.92275
2022-01-21,13.29829
2022-01-22,1.99076
2022-01-23,1.79964
2022-01-24,14.11052
2022-01-25,13.4257
2022-01-26,16.69055
2022-01-27,13.4894
2022-01-28,15.08201
2022-01-29,1.51297
2022-01-30,1.36964
2022-01-31,1.44927
2022-02-01,1.2263
2022-02-02,1.43334
2022-02-03,16.62685
2022-02-04,16.46759
2022-02-05,2.94632
2022-02-06,2.02261
2022-02-07,14.33349
2022-02-08,13.77607
2022-02-09,13.18681
2022-02-10,13.69644
2022-02-11,17.15241
2022-02-12,1.95891
2022-02-13,2.18187
2022-02-14,12.40643
2022-02-15,11.97642
2022-02-16,15.41646
2022-02-17,16.77018
2022-02-18,13.93534
2022-02-19,1.97483
2022-02-20,1.19445
2022-02-21,17.91686
2022-02-22,16.48351
2022-02-23,15.2572
2022-02-24,13.66459
2022-02-25,14.4609
2022-02-26,1.72001
2022-02-27,2.05446
2022-02-28,13.15496
2022-03-01,2.02261
2022-03-02,13.25051
2022-03-03,15.17757
2022-03-04,10.98901
2022-03-05,2.10224
2022-03-06,1.57668
2022-03-07,12.26309
2022-03-08,10.65456
2022-03-09,1.70409
2022-03-10,13.96719
2022-03-11,11.19605
2022-03-12,2.02261
2022-03-13,1.33779
2022-03-14,11.08456
2022-03-15,10.97308
2022-03-16,12.11976
2022-03-17,14.87498
2022-03-18,14.07867
2022-03-19,1.8952
2022-03-20,1.94298
2022-03-21,13.50533
2022-03-22,18.07612
2022-03-23,16.2924
2022-03-24,14.44497
2022-03-25,18.21946
2022-03-26,2.86669
2022-03-27,2.85077
2022-03-28,15.63943
2022-03-29,16.51536
2022-03-30,15.83054
2022-03-31,13.23459
2022-04-01,12.0242
2022-04-02,2.08631
2022-04-03,1.32186
2022-04-04,13.58496
2022-04-05,19.44577
2022-04-06,16.61092
2022-04-07,15.75091
2022-04-08,14.71571
2022-04-09,1.70409
2022-04-10,1.08297
2022-04-11,13.1231
2022-04-12,11.81716
2022-04-13,14.14237
2022-04-14,12.51791
2022-04-15,11.5942
2022-04-16,1.60853
2022-04-17,1.21038
2022-04-18,13.31422
2022-04-19,23.491
2022-04-20,20.86319
2022-04-21,17.0887
2022-04-22,14.26978
2022-04-23,2.34113
2022-04-24,1.5289
2022-04-25,12.90014
2022-04-26,15.20942
2022-04-27,13.93534
2022-04-28,13.09125
2022-04-29,13.83978
2022-04-30,1.57668
2022-05-01,1.0989
2022-05-02,11.32345
2022-05-03,12.80458
2022-05-04,10.78197
2022-05-05,2.00668
2022-05-06,10.52715
2022-05-07,1.35371
2022-05-08,1.13075
2022-05-09,11.00493
2022-05-10,14.19015
2022-05-11,13.83978
2022-05-12,13.23459
2022-05-13,13.58496
2022-05-14,1.00334
2022-05-15,1.36964
2022-05-16,14.14237
2022-05-17,13.88756
2022-05-18,15.46424
2022-05-19,11.45086
2022-05-20,14.90683
2022-05-21,1.91113
2022-05-22,2.29335
2022-05-23,16.16499
2022-05-24,12.19939
2022-05-25,13.60089
2022-05-26,12.04013
2022-05-27,12.64532
2022-05-28,1.49705
2022-05-29,1.17853
2022-05-30,13.34607
2022-05-31,11.24382
2022-06-01,1.65631
2022-06-02,8.7912
2022-06-03,10.95715
2022-06-04,1.03519
2022-06-05,0.95556
2022-06-06,1.30594
2022-06-07,9.0938
2022-06-08,8.90269
2022-06-09,9.60344
2022-06-10,7.38971
2022-06-11,1.05112
2022-06-12,0.62111
2022-06-13,8.99824
2022-06-14,9.23713
2022-06-15,8.45676
2022-06-16,8.53639
2022-06-17,7.326
2022-06-18,0.78037
2022-06-19,0.89186
2022-06-20,7.38971
2022-06-21,7.29415
2022-06-22,7.15082
2022-06-23,6.62525
2022-06-24,7.27822
2022-06-25,0.97149
2022-06-26,0.68482
2022-06-27,7.91527
2022-06-28,6.48192
2022-06-29,6.00414
2022-06-30,5.60598
2022-07-01,5.5582
2022-07-02,1.01927
2022-07-03,0.7963
2022-07-04,6.5934
2022-07-05,6.67303
2022-07-06,6.06784
2022-07-07,7.03933
2022-07-08,9.69899
2022-07-09,0.95556
2022-07-10,0.89186
2022-07-11,7.67638
2022-07-12,6.08377
2022-07-13,6.94378
2022-07-14,5.90858
2022-07-15,6.57748
2022-07-16,0.86
2022-07-17,0.66889
2022-07-18,7.81971
2022-07-19,8.17009
2022-07-20,8.56824
2022-07-21,8.71157
2022-07-22,7.64452
2022-07-23,1.11482
2022-07-24,0.68482
2022-07-25,7.23045
2022-07-26,6.17932
2022-07-27,6.80044
2022-07-28,7.03933
2022-07-29,6.5934
2022-07-30,1.01927
2022-07-31,0.71667
2022-08-01,6.84822
2022-08-02,5.31931
2022-08-03,6.05191
2022-08-04,6.56155
2022-08-05,6.06784
2022-08-06,1.2263
2022-08-07,0.90778
2022-08-08,6.05191
2022-08-09,6.29081
2022-08-10,5.90858
2022-08-11,7.6923
2022-08-12,7.6923
2022-08-13,1.13075
2022-08-14,0.71667
2022-08-15,0.90778
2022-08-16,7.86749
2022-08-17,6.54562
2022-08-18,5.89265
2022-08-19,5.94043
2022-08-20,0.65297
2022-08-21,0.39815
2022-08-22,5.17598
2022-08-23,5.33524
2022-08-24,5.44672
2022-08-25,7.08711
2022-08-26,6.38636
2022-08-27,0.71667
2022-08-28,0.50963
2022-08-29,5.44672
2022-08-30,5.47857
2022-08-31,6.24303
2022-09-01,5.09635
2022-09-02,5.16005
2022-09-03,0.71667
2022-09-04,0.35037
2022-09-05,4.23634
2022-09-06,4.01337
2022-09-07,4.28412
2022-09-08,5.62191
2022-09-09,0.66889
2022-09-10,0.39815
2022-09-11,0.3663
2022-09-12,0.47778
2022-09-13,7.6286
2022-09-14,6.5297
2022-09-15,5.70154
2022-09-16,5.01672
2022-09-17,0.7326
2022-09-18,0.58926
2022-09-19,5.5582
2022-09-20,6.08377
2022-09-21,3.99745
2022-09-22,4.71412
2022-09-23,4.57079
2022-09-24,0.86
2022-09-25,0.43
2022-09-26,4.65042
2022-09-27,5.35117
2022-09-28,4.63449
2022-09-29,5.4308
2022-09-30,4.88931
2022-10-01,0.7326
2022-10-02,0.28666
2022-10-03,0.58926
2022-10-04,6.00414
2022-10-05,5.68561
2022-10-06,7.11896
2022-10-07,4.85746
2022-10-08,0.60519
2022-10-09,0.55741
2022-10-10,0.66889
2022-10-11,4.37967
2022-10-12,4.92116
2022-10-13,4.52301
2022-10-14,6.40229
2022-10-15,1.05112
2022-10-16,0.58926
2022-10-17,6.33858
2022-10-18,5.81302
2022-10-19,5.84487
2022-10-20,5.11227
2022-10-21,4.53893
2022-10-22,0.82815
2022-10-23,0.86
2022-10-24,6.25895
2022-10-25,6.76859
2022-10-26,6.76859
2022-10-27,6.76859
2022-10-28,5.11227
2022-10-29,0.66889
2022-10-30,0.65297
2022-10-31,6.56155
2022-11-01,6.11562
2022-11-02,5.89265
2022-11-03,5.28746
2022-11-04,4.96894
2022-11-05,0.70074
2022-11-06,0.54148
2022-11-07,13.80793
2022-11-08,11.2916
2022-11-09,10.25641
2022-11-10,7.34193
2022-11-11,10.94123
2022-11-12,4.25226
2022-11-13,2.65965
2022-11-14,15.14572
2022-11-15,14.17423
2022-11-16,12.86829
2022-11-17,8.40898
2022-11-18,8.61602
2022-11-19,2.07039
2022-11-20,2.05446
2022-11-21,7.23045
2022-11-22,6.78451
2022-11-23,8.23379
2022-11-24,8.01082
2022-11-25,6.57748
2022-11-26,1.01927
2022-11-27,0.68482
2022-11-28,5.62191
2022-11-29,7.07118
2022-11-30,7.15082
2022-12-01,9.3964
2022-12-02,5.35117
2022-12-03,0.7963
2022-12-04,0.55741
2022-12-05,5.65376
2022-12-06,4.93709
2022-12-07,5.27154
2022-12-08,5.23968
2022-12-09,6.24303
2022-12-10,0.70074
2022-12-11,0.62111
2022-12-12,5.28746
2022-12-13,5.66969
2022-12-14,7.07118
2022-12-15,5.62191
2022-12-16,4.98487
2022-12-17,0.82815
2022-12-18,0.39815
2022-12-19,5.46265
2022-12-20,5.0645
2022-12-21,5.47857
2022-12-22,6.75266
2022-12-23,5.78117
2022-12-24,0.65297
2022-12-25,0.60519
2022-12-26,6.08377
2022-12-27,6.35451
2022-12-28,5.98821
2022-12-29,5.8608
2022-12-30,2.22965
2022-12-31,0.50963
2023-01-01,0.44593
2023-01-02,6.14747
2023-01-03,6.35451
2023-01-04,8.3612
2023-01-05,7.37378
2023-01-06,7.72415
2023-01-07,1.27408
2023-01-08,0.66889
2023-01-09,7.64452
2023-01-10,7.23045
2023-01-11,7.48526
2023-01-12,6.1634
2023-01-13,6.05191
2023-01-14,0.7326
2023-01-15,0.84408
2023-01-16,6.33858
2023-01-17,5.76524
2023-01-18,5.62191
2023-01-19,6.00414
2023-01-20,5.09635
2023-01-21,1.00334
2023-01-22,0.38222
2023-01-23,0.55741
2023-01-24,0.7963
2023-01-25,8.48861
2023-01-26,7.64452
2023-01-27,7.51712
2023-01-28,3.67892
2023-01-29,2.64373
2023-01-30,11.57827
2023-01-31,9.12565
2023-02-01,8.74343
2023-02-02,10.41567
2023-02-03,8.44083
2023-02-04,1.41742
2023-02-05,1.57668
2023-02-06,6.67303
2023-02-07,9.22121
2023-02-08,9.61936
2023-02-09,9.14158
2023-02-10,7.02341
2023-02-11,0.86
2023-02-12,0.71667
2023-02-13,8.28157
2023-02-14,10.47937
2023-02-15,8.20194
2023-02-16,10.17677
2023-02-17,12.07198
2023-02-18,2.37298
2023-02-19,1.78372
2023-02-20,9.77862
2023-02-21,9.53973
2023-02-22,7.27822
2023-02-23,8.85491
2023-02-24,8.95046
2023-02-25,0.95556
2023-02-26,0.57333
2023-02-27,7.85156
2023-02-28,7.96305
2023-03-01,1.33779
2023-03-02,8.88676
2023-03-03,7.81971
2023-03-04,1.24223
2023-03-05,0.92371
2023-03-06,9.58751
2023-03-07,7.21452
2023-03-08,6.76859
2023-03-09,7.6286
2023-03-10,6.97563
2023-03-11,1.4652
2023-03-12,1.32186
2023-03-13,14.58831
2023-03-14,10.16085
2023-03-15,11.92865
2023-03-16,9.73084
2023-03-17,25.35435
2023-03-18,4.31597
2023-03-19,3.71078
2023-03-20,20.75171
2023-03-21,12.99569
2023-03-22,20.16244
2023-03-23,21.61172
2023-03-24,21.94616
2023-03-25,4.093
2023-03-26,3.67892
2023-03-27,14.87498
2023-03-28,14.54053
2023-03-29,14.97053
2023-03-30,20.38541
2023-03-31,22.0895
2023-04-01,3.96559
2023-04-02,2.89855
2023-04-03,15.03424
2023-04-04,13.25051
2023-04-05,13.20273
2023-04-06,13.13903
2023-04-07,16.10129
2023-04-08,3.07373
2023-04-09,2.51632
2023-04-10,14.98646
2023-04-11,17.7576
2023-04-12,11.9605
2023-04-13,11.89679
2023-04-14,12.04013
2023-04-15,1.13075
2023-04-16,1.5289
2023-04-17,11.08456
2023-04-18,11.14827
2023-04-19,10.87752
2023-04-20,11.83309
2023-04-21,11.30753
2023-04-22,2.08631
2023-04-23,2.70743
2023-04-24,10.57493
2023-04-25,8.69565
2023-04-26,10.00159
2023-04-27,8.23379
2023-04-28,8.74343
2023-04-29,1.76779
2023-04-30,1.49705
2023-05-01,2.08631
2023-05-02,9.20528
2023-05-03,7.70823
2023-05-04,7.72415
2023-05-05,1.17853
2023-05-06,0.98741
2023-05-07,1.81557
2023-05-08,8.83898
2023-05-09,8.10638
2023-05-10,6.896
2023-05-11,7.02341
2023-05-12,6.32266
2023-05-13,1.38557
2023-05-14,1.32186
2023-05-15,7.38971
2023-05-16,7.91527
2023-05-17,7.03933
2023-05-18,7.54897
2023-05-19,15.28905
2023-05-20,4.53893
2023-05-21,4.10893
2023-05-22,13.25051
2023-05-23,9.85825
2023-05-24,8.31342
2023-05-25,8.90269
2023-05-26,8.80713
2023-05-27,1.44927
2023-05-28,0.82815
2023-05-29,1.57668
