date,18K금시세
2020-10-28,32.64869
2020-10-29,33.55397
2020-10-30,36.05567
2020-10-31,30.293
2020-11-01,28.33641
2020-11-02,34.28404
2020-11-03,30.25406
2020-11-04,32.60001
2020-11-05,33.02832
2020-11-06,35.78312
2020-11-07,31.68499
2020-11-08,30.45848
2020-11-09,34.69288
2020-11-10,39.41399
2020-11-11,35.76365
2020-11-12,33.9044
2020-11-13,32.73629
2020-11-14,33.95308
2020-11-15,31.32483
2020-11-16,36.61053
2020-11-17,36.15302
2020-11-18,37.41847
2020-11-19,33.77786
2020-11-20,34.60527
2020-11-21,33.25221
2020-11-22,31.36376
2020-11-23,36.06541
2020-11-24,36.08488
2020-11-25,37.28219
2020-11-26,35.76365
2020-11-27,35.18933
2020-11-28,36.91229
2020-11-29,34.43979
2020-11-30,40.00778
2020-12-01,36.25036
2020-12-02,42.30507
2020-12-03,40.39715
2020-12-04,36.87335
2020-12-05,34.45926
2020-12-06,34.12829
2020-12-07,41.31217
2020-12-08,37.3406
2020-12-09,36.30877
2020-12-10,37.59369
2020-12-11,35.86099
2020-12-12,35.24773
2020-12-13,30.93546
2020-12-14,34.63447
2020-12-15,34.65394
2020-12-16,35.51056
2020-12-17,35.42295
2020-12-18,37.89545
2020-12-19,33.1354
2020-12-20,32.17171
2020-12-21,38.86887
2020-12-22,37.25299
2020-12-23,37.84678
2020-12-24,36.62026
2020-12-25,34.43005
2020-12-26,36.81495
2020-12-27,33.68052
2020-12-28,40.95201
2020-12-29,37.20432
2020-12-30,35.62737
2020-12-31,33.60264
2021-01-01,33.35929
2021-01-02,36.63973
2021-01-03,36.44505
2021-01-04,41.12722
2021-01-05,40.4945
2021-01-06,39.80336
2021-01-07,36.23089
2021-01-08,36.69814
2021-01-09,39.24851
2021-01-10,37.46714
2021-01-11,40.183
2021-01-12,39.98831
2021-01-13,39.70602
2021-01-14,40.54317
2021-01-15,39.75469
2021-01-16,39.78389
2021-01-17,35.47162
2021-01-18,38.3919
2021-01-19,37.63262
2021-01-20,39.14143
2021-01-21,41.40952
2021-01-22,37.83704
2021-01-23,36.98043
2021-01-24,36.21142
2021-01-25,38.58658
2021-01-26,36.3185
2021-01-27,37.56448
2021-01-28,34.61501
2021-01-29,35.41321
2021-01-30,36.44505
2021-01-31,33.30088
2021-02-01,38.06093
2021-02-02,39.23878
2021-02-03,33.846
2021-02-04,35.09198
2021-02-05,34.41059
2021-02-06,38.33349
2021-02-07,34.69288
2021-02-08,37.25299
2021-02-09,35.33534
2021-02-10,34.73182
2021-02-11,29.15409
2021-02-12,32.4832
2021-02-13,35.89019
2021-02-14,37.16538
2021-02-15,44.21298
2021-02-16,41.17589
2021-02-17,40.81573
2021-02-18,40.48476
2021-02-19,54.14192
2021-02-20,51.52341
2021-02-21,47.78545
2021-02-22,45.94568
2021-02-23,43.98909
2021-02-24,39.92991
2021-02-25,40.13433
2021-02-26,38.38216
2021-02-27,38.15827
2021-02-28,36.02647
2021-03-01,36.95123
2021-03-02,35.84152
2021-03-03,41.14669
2021-03-04,41.81835
2021-03-05,39.79363
2021-03-06,40.96174
2021-03-07,37.72023
2021-03-08,40.81573
2021-03-09,38.66446
2021-03-10,39.22904
2021-03-11,39.08303
2021-03-12,38.28482
2021-03-13,39.60868
2021-03-14,39.69629
2021-03-15,38.29455
2021-03-16,39.06356
2021-03-17,38.37243
2021-03-18,36.93176
2021-03-19,35.48135
2021-03-20,38.0804
2021-03-21,33.33008
2021-03-22,39.69629
2021-03-23,36.29903
2021-03-24,33.69999
2021-03-25,35.17959
2021-03-26,33.41769
2021-03-27,36.64946
2021-03-28,33.12566
2021-03-29,38.93701
2021-03-30,37.3406
2021-03-31,37.36007
2021-04-01,36.67867
2021-04-02,39.03436
2021-04-03,37.30166
2021-04-04,34.19643
2021-04-05,38.49897
2021-04-06,35.56896
2021-04-07,34.38138
2021-04-08,36.12381
2021-04-09,35.85126
2021-04-10,39.62815
2021-04-11,34.8681
2021-04-12,38.8202
2021-04-13,37.63262
2021-04-14,37.65209
2021-04-15,37.77864
2021-04-16,37.45741
2021-04-17,37.07777
2021-04-18,34.01148
2021-04-19,36.97069
2021-04-20,36.66893
2021-04-21,36.15302
2021-04-22,35.99727
2021-04-23,35.43268
2021-04-24,37.12644
2021-04-25,32.74603
2021-04-26,37.62289
2021-04-27,35.2672
2021-04-28,37.38927
2021-04-29,33.96281
2021-04-30,34.08936
2021-05-01,34.47873
2021-05-02,32.31772
2021-05-03,35.9778
2021-05-04,35.03358
2021-05-05,36.7176
2021-05-06,35.31587
2021-05-07,36.52292
2021-05-08,40.94227
2021-05-09,36.22116
2021-05-10,39.15117
2021-05-11,34.1575
2021-05-12,37.58395
2021-05-13,35.65657
2021-05-14,35.9778
2021-05-15,35.39375
2021-05-16,34.9265
2021-05-17,39.26798
2021-05-18,38.54764
2021-05-19,47.19166
2021-05-20,43.95016
2021-05-21,43.40504
2021-05-22,41.00068
2021-05-23,37.91492
2021-05-24,45.32269
2021-05-25,39.19984
2021-05-26,38.03173
2021-05-27,39.69629
2021-05-28,36.81495
2021-05-29,36.9999
2021-05-30,33.98228
2021-05-31,39.23878
2021-06-01,36.95123
2021-06-02,38.57685
2021-06-03,37.03883
2021-06-04,37.19458
2021-06-05,36.42558
2021-06-06,32.83364
2021-06-07,36.56186
2021-06-08,35.78312
2021-06-09,36.79548
2021-06-10,36.42558
2021-06-11,34.2451
2021-06-12,36.41584
2021-06-13,34.06989
2021-06-14,36.21142
2021-06-15,35.08225
2021-06-16,36.11408
2021-06-17,35.93886
2021-06-18,37.17511
2021-06-19,35.238
2021-06-20,30.93546
2021-06-21,36.54239
2021-06-22,35.12119
2021-06-23,36.9999
2021-06-24,37.399
2021-06-25,36.41584
2021-06-26,35.19906
2021-06-27,31.70446
2021-06-28,36.40611
2021-06-29,35.11145
2021-06-30,38.56711
2021-07-01,35.41321
2021-07-02,35.89019
2021-07-03,36.45478
2021-07-04,32.95045
2021-07-05,38.74233
2021-07-06,34.49819
2021-07-07,33.99201
2021-07-08,34.41059
2021-07-09,36.86362
2021-07-10,40.61131
2021-07-11,35.47162
2021-07-12,37.36007
2021-07-13,36.96096
2021-07-14,36.93176
2021-07-15,35.93886
2021-07-16,36.84415
2021-07-17,39.34585
2021-07-18,37.51581
2021-07-19,36.64946
2021-07-20,37.04857
2021-07-21,35.68577
2021-07-22,35.49109
2021-07-23,34.88756
2021-07-24,37.04857
2021-07-25,35.13092
2021-07-26,35.56896
2021-07-27,36.17249
2021-07-28,36.49372
2021-07-29,34.39112
2021-07-30,34.43005
2021-07-31,33.37875
2021-08-01,34.13803
2021-08-02,32.61948
2021-08-03,32.25932
2021-08-04,32.90178
2021-08-05,36.29903
2021-08-06,33.82653
2021-08-07,37.01937
2021-08-08,31.08147
2021-08-09,36.69814
2021-08-10,36.15302
2021-08-11,40.75732
2021-08-12,41.64314
2021-08-13,36.55212
2021-08-14,39.1025
2021-08-15,32.70709
2021-08-16,36.66893
2021-08-17,36.3477
2021-08-18,36.66893
2021-08-19,37.61316
2021-08-20,37.87598
2021-08-21,33.4761
2021-08-22,33.38849
2021-08-23,36.02647
2021-08-24,34.07962
2021-08-25,34.20617
2021-08-26,38.22641
2021-08-27,35.27693
2021-08-28,36.63973
2021-08-29,31.42217
2021-08-30,35.88046
2021-08-31,33.28141
2021-09-01,33.93361
2021-09-02,34.5858
2021-09-03,33.79733
2021-09-04,35.238
2021-09-05,30.77971
2021-09-06,32.41506
2021-09-07,32.27878
2021-09-08,34.23537
2021-09-09,32.75576
2021-09-10,32.89204
2021-09-11,34.30351
2021-09-12,31.48058
2021-09-13,35.47162
2021-09-14,33.01859
2021-09-15,35.13092
2021-09-16,32.56108
2021-09-17,32.94071
2021-09-18,32.62922
2021-09-19,28.98861
2021-09-20,23.71264
2021-09-21,26.54531
2021-09-22,31.80181
2021-09-23,38.97595
2021-09-24,37.92465
2021-09-25,36.58132
2021-09-26,33.00885
2021-09-27,35.06278
2021-09-28,32.74603
2021-09-29,33.65131
2021-09-30,34.56633
2021-10-01,33.59291
2021-10-02,34.12829
2021-10-03,31.56818
2021-10-04,35.5787
2021-10-05,38.19721
2021-10-06,34.96544
2021-10-07,34.5566
2021-10-08,32.04516
2021-10-09,34.08936
2021-10-10,32.21064
2021-10-11,34.63447
2021-10-12,33.62211
2021-10-13,34.33271
2021-10-14,35.87072
2021-10-15,33.31062
2021-10-16,32.62922
2021-10-17,27.99571
2021-10-18,31.96729
2021-10-19,30.27353
2021-10-20,31.0036
2021-10-21,31.63632
2021-10-22,29.2709
2021-10-23,29.67974
2021-10-24,28.26827
2021-10-25,33.8168
2021-10-26,31.50004
2021-10-27,31.28589
2021-10-28,31.92835
2021-10-29,29.12489
2021-10-30,30.05937
2021-10-31,28.76472
2021-11-01,32.25932
2021-11-02,30.53635
2021-11-03,30.80891
2021-11-04,30.94519
2021-11-05,29.35851
2021-11-06,29.6408
2021-11-07,27.17803
2021-11-08,30.85758
2021-11-09,30.64343
2021-11-10,31.73367
2021-11-11,32.60975
2021-11-12,30.41954
2021-11-13,29.23196
2021-11-14,27.31431
2021-11-15,35.88046
2021-11-16,34.79996
2021-11-17,35.81232
2021-11-18,31.73367
2021-11-19,31.80181
2021-11-20,30.3514
2021-11-21,29.60186
2021-11-22,33.59291
2021-11-23,33.17434
2021-11-24,31.57792
2021-11-25,31.68499
2021-11-26,30.27353
2021-11-27,28.40455
2021-11-28,29.85495
2021-11-29,36.12381
2021-11-30,31.19828
2021-12-01,30.40007
2021-12-02,31.062
2021-12-03,29.44612
2021-12-04,28.93993
2021-12-05,28.07359
2021-12-06,32.69736
2021-12-07,32.23011
2021-12-08,32.53187
2021-12-09,31.22748
2021-12-10,29.9523
2021-12-11,32.28852
2021-12-12,29.96203
2021-12-13,31.86995
2021-12-14,32.02569
2021-12-15,32.92124
2021-12-16,32.78497
2021-12-17,29.71868
2021-12-18,31.50978
2021-12-19,28.82312
2021-12-20,37.3698
2021-12-21,35.68577
2021-12-22,36.05567
2021-12-23,35.41321
2021-12-24,34.82916
2021-12-25,32.87257
2021-12-26,32.7947
2021-12-27,34.33271
2021-12-28,35.22826
2021-12-29,35.2964
2021-12-30,34.5566
2021-12-31,33.85573
2022-01-01,32.94071
2022-01-02,32.62922
2022-01-03,37.0291
2022-01-04,37.62289
2022-01-05,37.67156
2022-01-06,36.96096
2022-01-07,35.15039
2022-01-08,36.51318
2022-01-09,35.19906
2022-01-10,36.36717
2022-01-11,34.67341
2022-01-12,34.65394
2022-01-13,33.64158
2022-01-14,32.93098
2022-01-15,38.3919
2022-01-16,33.91414
2022-01-17,35.39375
2022-01-18,32.78497
2022-01-19,33.76813
2022-01-20,33.77786
2022-01-21,34.40085
2022-01-22,35.80258
2022-01-23,34.1575
2022-01-24,35.81232
2022-01-25,35.75391
2022-01-26,36.89282
2022-01-27,35.87072
2022-01-28,34.28404
2022-01-29,34.13803
2022-01-30,28.51163
2022-01-31,24.78341
2022-02-01,30.40981
2022-02-02,32.78497
2022-02-03,39.92017
2022-02-04,37.12644
2022-02-05,39.00515
2022-02-06,36.11408
2022-02-07,36.74681
2022-02-08,37.48661
2022-02-09,37.65209
2022-02-10,34.70261
2022-02-11,35.70524
2022-02-12,38.11934
2022-02-13,35.03358
2022-02-14,40.25114
2022-02-15,45.26428
2022-02-16,37.77864
2022-02-17,36.23089
2022-02-18,39.70602
2022-02-19,39.09276
2022-02-20,34.87783
2022-02-21,41.02988
2022-02-22,39.05383
2022-02-23,38.24588
2022-02-24,57.76306
2022-02-25,49.12878
2022-02-26,43.35637
2022-02-27,40.23167
2022-02-28,43.84308
2022-03-01,38.3919
2022-03-02,41.52633
2022-03-03,37.33086
2022-03-04,36.83442
2022-03-05,38.07067
2022-03-06,45.67312
2022-03-07,46.46159
2022-03-08,48.75888
2022-03-09,41.03961
2022-03-10,39.43346
2022-03-11,43.23956
2022-03-12,43.41477
2022-03-13,37.7397
2022-03-14,39.92017
2022-03-15,40.96174
2022-03-16,39.62815
2022-03-17,35.6663
2022-03-18,35.27693
2022-03-19,38.26535
2022-03-20,32.04516
2022-03-21,35.71498
2022-03-22,34.82916
2022-03-23,34.96544
2022-03-24,33.79733
2022-03-25,33.71945
2022-03-26,34.01148
2022-03-27,33.29115
2022-03-28,35.56896
2022-03-29,33.57344
2022-03-30,34.73182
2022-03-31,34.01148
2022-04-01,32.85311
2022-04-02,32.52214
2022-04-03,29.62133
2022-04-04,34.72208
2022-04-05,33.5345
2022-04-06,33.63185
2022-04-07,32.99912
2022-04-08,32.58055
2022-04-09,34.17696
2022-04-10,30.3806
2022-04-11,36.64946
2022-04-12,35.90966
2022-04-13,36.98043
2022-04-14,33.78759
2022-04-15,34.47873
2022-04-16,35.70524
2022-04-17,32.30799
2022-04-18,36.91229
2022-04-19,36.54239
2022-04-20,38.46977
2022-04-21,36.99016
2022-04-22,34.99464
2022-04-23,35.95833
2022-04-24,34.28404
2022-04-25,38.64499
2022-04-26,35.95833
2022-04-27,41.15642
2022-04-28,39.66708
2022-04-29,35.58843
2022-04-30,37.85651
2022-05-01,34.31324
2022-05-02,36.3185
2022-05-03,36.93176
2022-05-04,36.3477
2022-05-05,35.35481
2022-05-06,36.84415
2022-05-07,35.9194
2022-05-08,32.96992
2022-05-09,37.77864
2022-05-10,36.30877
2022-05-11,40.5821
2022-05-12,39.70602
2022-05-13,36.6592
2022-05-14,37.36007
2022-05-15,33.28141
2022-05-16,41.44845
2022-05-17,37.92465
2022-05-18,39.97858
2022-05-19,36.3477
2022-05-20,37.4282
2022-05-21,35.73444
2022-05-22,33.12566
2022-05-23,37.09724
2022-05-24,37.51581
2022-05-25,41.36084
2022-05-26,36.75654
2022-05-27,36.94149
2022-05-28,35.9486
2022-05-29,33.44689
2022-05-30,39.46266
2022-05-31,41.9741
2022-06-01,40.30954
2022-06-02,40.2122
2022-06-03,36.85388
2022-06-04,35.25747
2022-06-05,35.41321
2022-06-06,37.93439
2022-06-07,39.4432
2022-06-08,40.47503
2022-06-09,39.72549
2022-06-10,39.12197
2022-06-11,39.89097
2022-06-12,35.22826
2022-06-13,46.27664
2022-06-14,43.04487
2022-06-15,41.78915
2022-06-16,43.3369
2022-06-17,39.14143
2022-06-18,38.33349
2022-06-19,35.67604
2022-06-20,44.88464
2022-06-21,39.89097
2022-06-22,41.17589
2022-06-23,37.81758
2022-06-24,37.96359
2022-06-25,38.99542
2022-06-26,34.8973
2022-06-27,39.07329
2022-06-28,38.57685
2022-06-29,36.13355
2022-06-30,38.71313
2022-07-01,38.35296
2022-07-02,35.79285
2022-07-03,32.98938
2022-07-04,38.35296
2022-07-05,39.24851
2022-07-06,44.45634
2022-07-07,39.75469
2022-07-08,37.93439
2022-07-09,44.00856
2022-07-10,34.28404
2022-07-11,41.93516
2022-07-12,39.79363
2022-07-13,39.40426
2022-07-14,41.2343
2022-07-15,40.44582
2022-07-16,39.97858
2022-07-17,36.07514
2022-07-18,37.69103
2022-07-19,40.00778
2022-07-20,42.18826
2022-07-21,39.69629
2022-07-22,37.61316
2022-07-23,41.11749
2022-07-24,34.77075
2022-07-25,47.80492
2022-07-26,48.51552
2022-07-27,39.90071
2022-07-28,37.91492
2022-07-29,38.38216
2022-07-30,35.81232
2022-07-31,33.67078
2022-08-01,37.38927
2022-08-02,36.20169
2022-08-03,37.87598
2022-08-04,37.11671
2022-08-05,37.53528
2022-08-06,37.25299
2022-08-07,32.84337
2022-08-08,38.52818
2022-08-09,36.12381
2022-08-10,38.72286
2022-08-11,38.98569
2022-08-12,40.13433
2022-08-13,35.36454
2022-08-14,33.71945
2022-08-15,35.67604
2022-08-16,38.55738
2022-08-17,38.58658
2022-08-18,38.7618
2022-08-19,38.30429
2022-08-20,37.36007
2022-08-21,34.03095
2022-08-22,41.19536
2022-08-23,38.13881
2022-08-24,36.80521
2022-08-25,38.1096
2022-08-26,37.33086
2022-08-27,36.82468
2022-08-28,31.98676
2022-08-29,37.07777
2022-08-30,35.25747
2022-08-31,35.22826
2022-09-01,34.80969
2022-09-02,31.73367
2022-09-03,33.06726
2022-09-04,30.62396
2022-09-05,30.80891
2022-09-06,31.28589
2022-09-07,35.06278
2022-09-08,32.24958
2022-09-09,27.83996
2022-09-10,26.41876
2022-09-11,31.07174
2022-09-12,39.48213
2022-09-13,44.27139
2022-09-14,44.33953
2022-09-15,41.04935
2022-09-16,37.74944
2022-09-17,38.31402
2022-09-18,33.49557
2022-09-19,41.2927
2022-09-20,40.30954
2022-09-21,44.73863
2022-09-22,37.86625
2022-09-23,37.399
2022-09-24,36.27956
2022-09-25,30.76024
2022-09-26,38.87861
2022-09-27,36.96096
2022-09-28,37.00963
2022-09-29,36.53265
2022-09-30,35.93886
2022-10-01,32.19118
2022-10-02,29.94256
2022-10-03,34.82916
2022-10-04,36.63
2022-10-05,36.6592
2022-10-06,34.02122
2022-10-07,32.23985
2022-10-08,29.77708
2022-10-09,27.17803
2022-10-10,29.85495
2022-10-11,41.575
2022-10-12,39.49187
2022-10-13,34.1575
2022-10-14,33.59291
2022-10-15,32.65842
2022-10-16,30.16645
2022-10-17,34.69288
2022-10-18,34.94597
2022-10-19,33.24248
2022-10-20,32.36639
2022-10-21,32.60975
2022-10-22,29.47532
2022-10-23,28.47269
2022-10-24,35.09198
2022-10-25,34.75128
2022-10-26,32.28852
2022-10-27,32.63895
2022-10-28,30.34167
2022-10-29,31.33456
2022-10-30,24.62766
2022-10-31,31.63632
2022-11-01,33.01859
2022-11-02,32.41506
2022-11-03,31.44164
2022-11-04,29.42665
2022-11-05,29.73814
2022-11-06,26.88601
2022-11-07,31.87968
2022-11-08,31.12041
2022-11-09,32.72656
2022-11-10,33.00885
2022-11-11,31.95755
2022-11-12,31.62659
2022-11-13,27.17803
2022-11-14,33.846
2022-11-15,33.21327
2022-11-16,33.08673
2022-11-17,31.7142
2022-11-18,31.86021
2022-11-19,29.59213
2022-11-20,27.76209
2022-11-21,33.75839
2022-11-22,34.38138
2022-11-23,33.77786
2022-11-24,31.18855
2022-11-25,32.21064
2022-11-26,31.51951
2022-11-27,30.79918
2022-11-28,32.23011
2022-11-29,31.99649
2022-11-30,30.36114
2022-12-01,32.23985
2022-12-02,29.94256
2022-12-03,31.0036
2022-12-04,27.00282
2022-12-05,33.8752
2022-12-06,31.01333
2022-12-07,33.42743
2022-12-08,32.57081
2022-12-09,32.18144
2022-12-10,32.51241
2022-12-11,31.30536
2022-12-12,35.85126
2022-12-13,35.74418
2022-12-14,32.63895
2022-12-15,32.40533
2022-12-16,31.0328
2022-12-17,30.63369
2022-12-18,34.5274
2022-12-19,35.75391
2022-12-20,34.84863
2022-12-21,34.36191
2022-12-22,33.44689
2022-12-23,31.81154
2022-12-24,31.66553
2022-12-25,29.07621
2022-12-26,36.76628
2022-12-27,35.07252
2022-12-28,33.83626
2022-12-29,34.08936
2022-12-30,32.53187
2022-12-31,31.41244
2023-01-01,26.04886
2023-01-02,34.33271
2023-01-03,34.29377
2023-01-04,42.98646
2023-01-05,38.24588
2023-01-06,35.44242
2023-01-07,38.90781
2023-01-08,34.33271
2023-01-09,37.43794
2023-01-10,43.21035
2023-01-11,42.45108
2023-01-12,37.35033
2023-01-13,36.23089
2023-01-14,36.04594
2023-01-15,31.61685
2023-01-16,37.72997
2023-01-17,35.18933
2023-01-18,35.75391
2023-01-19,34.31324
2023-01-20,34.75128
2023-01-21,27.10989
2023-01-22,28.25854
2023-01-23,30.3806
2023-01-24,33.61238
2023-01-25,42.6847
2023-01-26,38.8202
2023-01-27,43.37583
2023-01-28,38.99542
2023-01-29,34.70261
2023-01-30,39.32638
2023-01-31,39.25824
2023-02-01,37.15565
2023-02-02,35.68577
2023-02-03,34.40085
2023-02-04,34.17696
2023-02-05,31.89915
2023-02-06,36.50345
2023-02-07,38.48924
2023-02-08,37.45741
2023-02-09,35.59816
2023-02-10,36.26983
2023-02-11,36.04594
2023-02-12,34.38138
2023-02-13,39.00515
2023-02-14,36.62026
2023-02-15,34.16723
2023-02-16,35.09198
2023-02-17,33.96281
2023-02-18,37.79811
2023-02-19,33.55397
2023-02-20,36.2893
2023-02-21,36.09461
2023-02-22,35.17959
2023-02-23,35.9194
2023-02-24,33.26194
2023-02-25,34.43005
2023-02-26,30.41954
2023-02-27,35.17959
2023-02-28,33.54424
2023-03-01,33.86547
2023-03-02,32.12304
2023-03-03,29.90363
2023-03-04,30.6921
2023-03-05,30.15672
2023-03-06,33.23274
2023-03-07,31.04253
2023-03-08,32.00622
2023-03-09,30.97439
2023-03-10,28.92047
2023-03-11,29.59213
2023-03-12,26.0586
2023-03-13,34.94597
2023-03-14,35.42295
2023-03-15,33.31062
2023-03-16,34.91677
2023-03-17,37.22379
2023-03-18,34.91677
2023-03-19,30.3514
2023-03-20,42.73337
2023-03-21,43.98909
2023-03-22,36.37691
2023-03-23,41.6042
2023-03-24,39.55027
2023-03-25,40.8644
2023-03-26,34.16723
2023-03-27,41.05908
2023-03-28,49.3916
2023-03-29,46.51026
2023-03-30,46.33505
2023-03-31,42.6847
2023-04-01,37.46714
2023-04-02,38.93701
2023-04-03,47.03591
2023-04-04,40.87413
2023-04-05,51.4942
2023-04-06,58.99931
2023-04-07,53.2561
2023-04-08,41.39978
2023-04-09,51.22164
2023-04-10,57.91881
2023-04-11,47.77572
2023-04-12,47.44475
2023-04-13,46.22797
2023-04-14,50.49157
2023-04-15,48.10668
2023-04-16,39.19984
2023-04-17,53.48973
2023-04-18,45.68285
2023-04-19,43.51211
2023-04-20,42.72364
2023-04-21,41.41925
2023-04-22,38.87861
2023-04-23,33.93361
2023-04-24,42.61656
2023-04-25,40.8644
2023-04-26,42.32454
2023-04-27,40.62104
2023-04-28,40.8936
2023-04-29,36.88309
2023-04-30,35.33534
2023-05-01,40.73785
2023-05-02,41.05908
2023-05-03,39.70602
2023-05-04,40.51396
2023-05-05,36.74681
2023-05-06,38.71313
2023-05-07,35.04331
2023-05-08,47.24033
2023-05-09,42.32454
2023-05-10,43.17142
2023-05-11,42.30507
2023-05-12,39.96885
2023-05-13,37.47688
2023-05-14,36.74681
2023-05-15,43.95016
2023-05-16,42.16879
2023-05-17,41.39978
2023-05-18,38.50871
2023-05-19,38.63525
2023-05-20,38.56711
2023-05-21,33.46636
2023-05-22,40.70865
2023-05-23,38.0512
2023-05-24,39.19984
2023-05-25,38.84941
2023-05-26,35.14065
2023-05-27,33.61238
2023-05-28,29.34877
2023-05-29,34.51766
