date,자동차담보대출
2020-12-15,45.70037
2020-12-16,49.10762
2020-12-17,54.84045
2020-12-18,48.29637
2020-12-19,22.17414
2020-12-20,22.93131
2020-12-21,61.70903
2020-12-22,50.40562
2020-12-23,46.34937
2020-12-24,45.26771
2020-12-25,20.98431
2020-12-26,23.14764
2020-12-27,27.25797
2020-12-28,72.41752
2020-12-29,55.11087
2020-12-30,45.70037
2020-12-31,43.32071
2021-01-01,23.63439
2021-01-02,21.90373
2021-01-03,28.17739
2021-01-04,70.95727
2021-01-05,59.00486
2021-01-06,56.84153
2021-01-07,54.13737
2021-01-08,47.21471
2021-01-09,26.87939
2021-01-10,32.17955
2021-01-11,70.41644
2021-01-12,57.54461
2021-01-13,56.40886
2021-01-14,59.49161
2021-01-15,50.35154
2021-01-16,30.28664
2021-01-17,27.90697
2021-01-18,67.60411
2021-01-19,57.00378
2021-01-20,59.92428
2021-01-21,58.03136
2021-01-22,55.86803
2021-01-23,28.1233
2021-01-24,33.80205
2021-01-25,74.14818
2021-01-26,61.38453
2021-01-27,59.76203
2021-01-28,62.84478
2021-01-29,52.83937
2021-01-30,33.36938
2021-01-31,32.3418
2021-02-01,60.30286
2021-02-02,57.2742
2021-02-03,53.00162
2021-02-04,52.83937
2021-02-05,48.29637
2021-02-06,26.23039
2021-02-07,31.96322
2021-02-08,62.03353
2021-02-09,54.40778
2021-02-10,45.05137
2021-02-11,26.77122
2021-02-12,24.49972
2021-02-13,23.79664
2021-02-14,32.77447
2021-02-15,72.30935
2021-02-16,59.32936
2021-02-17,58.30178
2021-02-18,56.73336
2021-02-19,54.46187
2021-02-20,33.20713
2021-02-21,35.04597
2021-02-22,74.04002
2021-02-23,64.46727
2021-02-24,65.54894
2021-02-25,100.0
2021-02-26,54.13737
2021-02-27,27.25797
2021-02-28,18.87506
2021-03-01,25.63547
2021-03-02,65.22444
2021-03-03,55.81395
2021-03-04,50.29745
2021-03-05,43.15846
2021-03-06,21.03839
2021-03-07,20.98431
2021-03-08,60.14061
2021-03-09,51.16279
2021-03-10,54.84045
2021-03-11,54.13737
2021-03-12,43.96971
2021-03-13,32.3418
2021-03-14,30.66522
2021-03-15,67.11736
2021-03-16,59.81611
2021-03-17,52.13628
2021-03-18,51.64954
2021-03-19,45.70037
2021-03-20,32.72038
2021-03-21,29.31314
2021-03-22,65.60302
2021-03-23,57.54461
2021-03-24,56.89561
2021-03-25,55.75987
2021-03-26,47.48512
2021-03-27,18.1179
2021-03-28,20.82206
2021-03-29,60.03244
2021-03-30,49.70254
2021-03-31,42.34721
2021-04-01,47.97187
2021-04-02,43.15846
2021-04-03,22.01189
2021-04-04,23.79664
2021-04-05,58.8967
2021-04-06,49.4862
2021-04-07,51.21687
2021-04-08,49.10762
2021-04-09,41.86046
2021-04-10,21.14656
2021-04-11,25.52731
2021-04-12,60.73553
2021-04-13,48.89129
2021-04-14,53.00162
2021-04-15,54.29962
2021-04-16,47.86371
2021-04-17,24.49972
2021-04-18,25.58139
2021-04-19,59.49161
2021-04-20,53.97512
2021-04-21,51.97404
2021-04-22,50.56787
2021-04-23,48.02595
2021-04-24,25.90589
2021-04-25,26.55489
2021-04-26,78.69118
2021-04-27,67.38777
2021-04-28,65.06219
2021-04-29,61.43861
2021-04-30,55.86803
2021-05-01,25.85181
2021-05-02,17.63115
2021-05-03,65.87344
2021-05-04,56.46295
2021-05-05,29.96214
2021-05-06,61.54678
2021-05-07,56.46295
2021-05-08,26.17631
2021-05-09,29.0968
2021-05-10,64.79177
2021-05-11,60.19469
2021-05-12,62.30394
2021-05-13,57.11195
2021-05-14,46.07896
2021-05-15,24.66197
2021-05-16,22.87723
2021-05-17,65.71119
2021-05-18,50.4597
2021-05-19,39.21038
2021-05-20,65.81936
2021-05-21,57.16603
2021-05-22,30.17847
2021-05-23,34.77555
2021-05-24,78.25851
2021-05-25,67.17144
2021-05-26,65.44077
2021-05-27,54.13737
2021-05-28,45.59221
2021-05-29,26.71714
2021-05-30,28.82639
2021-05-31,63.49378
2021-06-01,53.59653
2021-06-02,52.29853
2021-06-03,47.53921
2021-06-04,44.07787
2021-06-05,24.66197
2021-06-06,24.12114
2021-06-07,61.70903
2021-06-08,52.7312
2021-06-09,55.43537
2021-06-10,54.24553
2021-06-11,53.27203
2021-06-12,30.01622
2021-06-13,30.61114
2021-06-14,69.49702
2021-06-15,61.49269
2021-06-16,53.00162
2021-06-17,52.4067
2021-06-18,46.07896
2021-06-19,27.79881
2021-06-20,30.55705
2021-06-21,70.57869
2021-06-22,65.65711
2021-06-23,59.05895
2021-06-24,56.57111
2021-06-25,51.91995
2021-06-26,34.9378
2021-06-27,30.77339
2021-06-28,52.19037
2021-06-29,47.75554
2021-06-30,50.18929
2021-07-01,51.05462
2021-07-02,44.61871
2021-07-03,27.20389
2021-07-04,31.26014
2021-07-05,53.54245
2021-07-06,53.81287
2021-07-07,52.4067
2021-07-08,47.48512
2021-07-09,46.94429
2021-07-10,26.28447
2021-07-11,30.12439
2021-07-12,63.11519
2021-07-13,63.06111
2021-07-14,58.73445
2021-07-15,48.29637
2021-07-16,44.51054
2021-07-17,21.20064
2021-07-18,25.47322
2021-07-19,69.44294
2021-07-20,65.92752
2021-07-21,65.33261
2021-07-22,55.05678
2021-07-23,49.32395
2021-07-24,25.95997
2021-07-25,32.82855
2021-07-26,71.98485
2021-07-27,55.81395
2021-07-28,49.37804
2021-07-29,50.62195
2021-07-30,47.37696
2021-07-31,24.28339
2021-08-01,23.03948
2021-08-02,49.91887
2021-08-03,45.32179
2021-08-04,39.53488
2021-08-05,40.99513
2021-08-06,35.37047
2021-08-07,17.52298
2021-08-08,17.7934
2021-08-09,53.3802
2021-08-10,50.02704
2021-08-11,48.94537
2021-08-12,51.27095
2021-08-13,39.75121
2021-08-14,17.90156
2021-08-15,17.25256
2021-08-16,31.31422
2021-08-17,63.76419
2021-08-18,51.00054
2021-08-19,51.48729
2021-08-20,47.26879
2021-08-21,19.25365
2021-08-22,20.71389
2021-08-23,59.59978
2021-08-24,60.46511
2021-08-25,53.48837
2021-08-26,44.40237
2021-08-27,36.66846
2021-08-28,16.11681
2021-08-29,17.73931
2021-08-30,47.91779
2021-08-31,44.45646
2021-09-01,42.50946
2021-09-02,41.21146
2021-09-03,36.83071
2021-09-04,17.03623
2021-09-05,17.03623
2021-09-06,50.24337
2021-09-07,42.23904
2021-09-08,42.40129
2021-09-09,41.42779
2021-09-10,33.04488
2021-09-11,18.55056
2021-09-12,17.7934
2021-09-13,45.05137
2021-09-14,42.34721
2021-09-15,44.78096
2021-09-16,39.75121
2021-09-17,37.64196
2021-09-18,13.8994
2021-09-19,11.84424
2021-09-20,13.62898
2021-09-21,12.38507
2021-09-22,19.52406
2021-09-23,63.33153
2021-09-24,56.08436
2021-09-25,21.09248
2021-09-26,23.85073
2021-09-27,66.95511
2021-09-28,63.38561
2021-09-29,63.98053
2021-09-30,57.86911
2021-10-01,57.43645
2021-10-02,21.74148
2021-10-03,18.00973
2021-10-04,28.88047
2021-10-05,74.36452
2021-10-06,62.73661
2021-10-07,58.35586
2021-10-08,48.8372
2021-10-09,19.30773
2021-10-10,18.87506
2021-10-11,32.72038
2021-10-12,70.14602
2021-10-13,65.44077
2021-10-14,61.06003
2021-10-15,48.08004
2021-10-16,22.12006
2021-10-17,21.41698
2021-10-18,76.90643
2021-10-19,59.97836
2021-10-20,54.62412
2021-10-21,57.65278
2021-10-22,43.91563
2021-10-23,21.52514
2021-10-24,24.06706
2021-10-25,72.25527
2021-10-26,62.19578
2021-10-27,59.92428
2021-10-28,57.11195
2021-10-29,38.88588
2021-10-30,18.82098
2021-10-31,20.22714
2021-11-01,64.14277
2021-11-02,56.19253
2021-11-03,53.16387
2021-11-04,45.48404
2021-11-05,41.21146
2021-11-06,20.65981
2021-11-07,18.17198
2021-11-08,55.27312
2021-11-09,48.67495
2021-11-10,60.41103
2021-11-11,56.40886
2021-11-12,42.07679
2021-11-13,20.93023
2021-11-14,22.06598
2021-11-15,64.46727
2021-11-16,56.67928
2021-11-17,54.40778
2021-11-18,54.57003
2021-11-19,49.64845
2021-11-20,18.87506
2021-11-21,18.60465
2021-11-22,64.19686
2021-11-23,54.46187
2021-11-24,59.43753
2021-11-25,55.59762
2021-11-26,40.12979
2021-11-27,16.87398
2021-11-28,19.03731
2021-11-29,63.98053
2021-11-30,50.29745
2021-12-01,53.00162
2021-12-02,45.26771
2021-12-03,38.66955
2021-12-04,22.55273
2021-12-05,18.7669
2021-12-06,58.78853
2021-12-07,51.86587
2021-12-08,51.05462
2021-12-09,44.02379
2021-12-10,44.61871
2021-12-11,17.68523
2021-12-12,20.93023
2021-12-13,61.22228
2021-12-14,55.16495
2021-12-15,51.32504
2021-12-16,48.24229
2021-12-17,42.18496
2021-12-18,18.65873
2021-12-19,18.17198
2021-12-20,62.89886
2021-12-21,57.65278
2021-12-22,44.07787
2021-12-23,43.37479
2021-12-24,34.39697
2021-12-25,14.92698
2021-12-26,15.1974
2021-12-27,51.32504
2021-12-28,49.10762
2021-12-29,41.21146
2021-12-30,37.75013
2021-12-31,29.36722
2022-01-01,15.57598
2022-01-02,19.7404
2022-01-03,48.89129
2022-01-04,51.54137
2022-01-05,48.45862
2022-01-06,48.89129
2022-01-07,39.75121
2022-01-08,20.60573
2022-01-09,21.47106
2022-01-10,54.62412
2022-01-11,57.70686
2022-01-12,56.08436
2022-01-13,48.99945
2022-01-14,45.21362
2022-01-15,18.82098
2022-01-16,20.65981
2022-01-17,62.14169
2022-01-18,52.83937
2022-01-19,52.24445
2022-01-20,46.89021
2022-01-21,45.91671
2022-01-22,27.79881
2022-01-23,28.23147
2022-01-24,76.41968
2022-01-25,65.00811
2022-01-26,48.89129
2022-01-27,54.19145
2022-01-28,39.10221
2022-01-29,18.1179
2022-01-30,13.2504
2022-01-31,14.76473
2022-02-01,11.89832
2022-02-02,24.66197
2022-02-03,63.92644
2022-02-04,48.45862
2022-02-05,23.58031
2022-02-06,27.09572
2022-02-07,57.97728
2022-02-08,47.70146
2022-02-09,49.97295
2022-02-10,51.32504
2022-02-11,45.21362
2022-02-12,23.14764
2022-02-13,22.93131
2022-02-14,67.06327
2022-02-15,57.54461
2022-02-16,52.51487
2022-02-17,48.40454
2022-02-18,46.13304
2022-02-19,24.17522
2022-02-20,25.63547
2022-02-21,70.25419
2022-02-22,60.35694
2022-02-23,59.43753
2022-02-24,57.22011
2022-02-25,47.53921
2022-02-26,23.20173
2022-02-27,19.36181
2022-02-28,53.86695
2022-03-01,34.23472
2022-03-02,59.16711
2022-03-03,53.00162
2022-03-04,43.21254
2022-03-05,22.66089
2022-03-06,19.46998
2022-03-07,61.87128
2022-03-08,50.89237
2022-03-09,27.20389
2022-03-10,55.81395
2022-03-11,49.97295
2022-03-12,26.23039
2022-03-13,24.06706
2022-03-14,63.06111
2022-03-15,61.60086
2022-03-16,55.86803
2022-03-17,53.0557
2022-03-18,42.50946
2022-03-19,23.74256
2022-03-20,25.79772
2022-03-21,67.55002
2022-03-22,57.2742
2022-03-23,48.99945
2022-03-24,49.59437
2022-03-25,44.56462
2022-03-26,19.68631
2022-03-27,24.44564
2022-03-28,57.5987
2022-03-29,58.03136
2022-03-30,51.32504
2022-03-31,49.59437
2022-04-01,40.56246
2022-04-02,15.63007
2022-04-03,22.17414
2022-04-04,55.86803
2022-04-05,52.7312
2022-04-06,48.72904
2022-04-07,48.45862
2022-04-08,41.15738
2022-04-09,22.87723
2022-04-10,21.84964
2022-04-11,61.00594
2022-04-12,51.91995
2022-04-13,49.97295
2022-04-14,47.21471
2022-04-15,46.51162
2022-04-16,20.11898
2022-04-17,22.82314
2022-04-18,59.97836
2022-04-19,55.43537
2022-04-20,55.59762
2022-04-21,52.29853
2022-04-22,47.48512
2022-04-23,18.98323
2022-04-24,22.60681
2022-04-25,71.87669
2022-04-26,57.97728
2022-04-27,54.94862
2022-04-28,50.35154
2022-04-29,43.59113
2022-04-30,18.92915
2022-05-01,23.74256
2022-05-02,60.51919
2022-05-03,52.19037
2022-05-04,44.67279
2022-05-05,19.63223
2022-05-06,43.42888
2022-05-07,19.68631
2022-05-08,24.01297
2022-05-09,69.11844
2022-05-10,67.00919
2022-05-11,60.19469
2022-05-12,69.8756
2022-05-13,57.97728
2022-05-14,24.66197
2022-05-15,26.28447
2022-05-16,67.11736
2022-05-17,62.14169
2022-05-18,57.32828
2022-05-19,58.30178
2022-05-20,50.29745
2022-05-21,21.30881
2022-05-22,27.25797
2022-05-23,69.06435
2022-05-24,63.49378
2022-05-25,60.46511
2022-05-26,55.92212
2022-05-27,45.97079
2022-05-28,19.7404
2022-05-29,22.28231
2022-05-30,58.78853
2022-05-31,47.64737
2022-06-01,29.63764
2022-06-02,60.14061
2022-06-03,45.32179
2022-06-04,20.06489
2022-06-05,17.30665
2022-06-06,25.90589
2022-06-07,54.29962
2022-06-08,60.46511
2022-06-09,49.70254
2022-06-10,43.75338
2022-06-11,19.25365
2022-06-12,23.74256
2022-06-13,70.8491
2022-06-14,66.90102
2022-06-15,68.09085
2022-06-16,51.48729
2022-06-17,48.5127
2022-06-18,24.39156
2022-06-19,23.47214
2022-06-20,72.36343
2022-06-21,55.70578
2022-06-22,59.49161
2022-06-23,59.2212
2022-06-24,42.02271
2022-06-25,21.20064
2022-06-26,19.7404
2022-06-27,63.98053
2022-06-28,50.7842
2022-06-29,52.4067
2022-06-30,45.75446
2022-07-01,46.02487
2022-07-02,21.20064
2022-07-03,23.85073
2022-07-04,59.8702
2022-07-05,48.72904
2022-07-06,50.94645
2022-07-07,43.69929
2022-07-08,43.86154
2022-07-09,19.95673
2022-07-10,21.52514
2022-07-11,57.00378
2022-07-12,59.43753
2022-07-13,52.56895
2022-07-14,46.72796
2022-07-15,44.45646
2022-07-16,19.19956
2022-07-17,21.63331
2022-07-18,62.30394
2022-07-19,60.84369
2022-07-20,52.56895
2022-07-21,51.97404
2022-07-22,47.75554
2022-07-23,22.22823
2022-07-24,21.03839
2022-07-25,69.8756
2022-07-26,60.24878
2022-07-27,48.1882
2022-07-28,45.59221
2022-07-29,44.24012
2022-07-30,18.98323
2022-07-31,21.79556
2022-08-01,58.19361
2022-08-02,46.78204
2022-08-03,48.13412
2022-08-04,48.13412
2022-08-05,43.80746
2022-08-06,18.98323
2022-08-07,20.33531
2022-08-08,58.19361
2022-08-09,49.10762
2022-08-10,57.32828
2022-08-11,50.24337
2022-08-12,46.34937
2022-08-13,20.17306
2022-08-14,22.71498
2022-08-15,33.26122
2022-08-16,69.17252
2022-08-17,60.24878
2022-08-18,59.97836
2022-08-19,50.24337
2022-08-20,22.12006
2022-08-21,20.82206
2022-08-22,71.87669
2022-08-23,58.30178
2022-08-24,53.10978
2022-08-25,50.89237
2022-08-26,45.42996
2022-08-27,21.36289
2022-08-28,22.98539
2022-08-29,65.17036
2022-08-30,50.73012
2022-08-31,55.05678
2022-09-01,57.05786
2022-09-02,45.26771
2022-09-03,21.03839
2022-09-04,20.17306
2022-09-05,55.6517
2022-09-06,53.3802
2022-09-07,52.02812
2022-09-08,42.07679
2022-09-09,16.00865
2022-09-10,13.52082
2022-09-11,18.1179
2022-09-12,28.88047
2022-09-13,72.20118
2022-09-14,63.16928
2022-09-15,66.19794
2022-09-16,43.37479
2022-09-17,23.14764
2022-09-18,25.95997
2022-09-19,79.9351
2022-09-20,69.06435
2022-09-21,61.00594
2022-09-22,63.22336
2022-09-23,60.14061
2022-09-24,24.33747
2022-09-25,27.20389
2022-09-26,87.07409
2022-09-27,70.30827
2022-09-28,69.17252
2022-09-29,57.49053
2022-09-30,55.48945
2022-10-01,25.20281
2022-10-02,21.14656
2022-10-03,32.12547
2022-10-04,74.7431
2022-10-05,60.95186
2022-10-06,56.13845
2022-10-07,49.86479
2022-10-08,21.25473
2022-10-09,23.79664
2022-10-10,34.9378
2022-10-11,78.20443
2022-10-12,65.17036
2022-10-13,67.06327
2022-10-14,57.81503
2022-10-15,27.47431
2022-10-16,30.50297
2022-10-17,79.17793
2022-10-18,65.00811
2022-10-19,59.27528
2022-10-20,60.14061
2022-10-21,47.86371
2022-10-22,22.76906
2022-10-23,27.90697
2022-10-24,76.74418
2022-10-25,67.11736
2022-10-26,62.19578
2022-10-27,57.16603
2022-10-28,49.75662
2022-10-29,21.68739
2022-10-30,21.41698
2022-10-31,63.92644
2022-11-01,57.2742
2022-11-02,51.21687
2022-11-03,51.27095
2022-11-04,44.88912
2022-11-05,25.58139
2022-11-06,23.36398
2022-11-07,66.95511
2022-11-08,56.40886
2022-11-09,67.92861
2022-11-10,66.30611
2022-11-11,57.43645
2022-11-12,23.74256
2022-11-13,28.50189
2022-11-14,76.09518
2022-11-15,74.47268
2022-11-16,63.00703
2022-11-17,61.54678
2022-11-18,51.32504
2022-11-19,28.28555
2022-11-20,26.66306
2022-11-21,81.12493
2022-11-22,72.90427
2022-11-23,72.03893
2022-11-24,67.17144
2022-11-25,56.9497
2022-11-26,26.77122
2022-11-27,28.4478
2022-11-28,72.20118
2022-11-29,65.87344
2022-11-30,64.30502
2022-12-01,57.76095
2022-12-02,52.89345
2022-12-03,20.76798
2022-12-04,24.33747
2022-12-05,70.2001
2022-12-06,63.54786
2022-12-07,64.79177
2022-12-08,60.57328
2022-12-09,50.40562
2022-12-10,24.33747
2022-12-11,28.39372
2022-12-12,76.41968
2022-12-13,70.36235
2022-12-14,67.71227
2022-12-15,64.62952
2022-12-16,59.16711
2022-12-17,21.90373
2022-12-18,24.49972
2022-12-19,86.69551
2022-12-20,79.71876
2022-12-21,65.60302
2022-12-22,65.71119
2022-12-23,57.70686
2022-12-24,25.63547
2022-12-25,23.14764
2022-12-26,85.66792
2022-12-27,76.47376
2022-12-28,66.08977
2022-12-29,60.03244
2022-12-30,45.26771
2022-12-31,23.03948
2023-01-01,23.90481
2023-01-02,73.87777
2023-01-03,66.41427
2023-01-04,60.24878
2023-01-05,58.84261
2023-01-06,56.03028
2023-01-07,26.93347
2023-01-08,23.52623
2023-01-09,78.36668
2023-01-10,67.92861
2023-01-11,69.92969
2023-01-12,66.19794
2023-01-13,57.5987
2023-01-14,24.33747
2023-01-15,26.44672
2023-01-16,86.37101
2023-01-17,70.68685
2023-01-18,72.4716
2023-01-19,73.17468
2023-01-20,54.51595
2023-01-21,21.84964
2023-01-22,16.87398
2023-01-23,23.52623
2023-01-24,31.26014
2023-01-25,96.59275
2023-01-26,78.36668
2023-01-27,70.41644
2023-01-28,26.71714
2023-01-29,28.33964
2023-01-30,88.967
2023-01-31,72.52568
2023-02-01,69.60519
2023-02-02,63.60194
2023-02-03,56.03028
2023-02-04,26.28447
2023-02-05,23.90481
2023-02-06,73.17468
2023-02-07,72.85018
2023-02-08,67.49594
2023-02-09,63.54786
2023-02-10,65.65711
2023-02-11,31.09789
2023-02-12,25.63547
2023-02-13,87.72309
2023-02-14,79.2861
2023-02-15,81.34126
2023-02-16,68.95619
2023-02-17,60.19469
2023-02-18,26.06814
2023-02-19,29.85397
2023-02-20,84.20767
2023-02-21,78.09626
2023-02-22,68.63169
2023-02-23,64.46727
2023-02-24,57.05786
2023-02-25,25.09464
2023-02-26,29.90805
2023-02-27,83.07193
2023-02-28,69.98377
2023-03-01,38.07463
2023-03-02,75.87885
2023-03-03,57.49053
2023-03-04,30.50297
2023-03-05,29.36722
2023-03-06,79.23201
2023-03-07,73.1206
2023-03-08,72.52568
2023-03-09,64.19686
2023-03-10,61.81719
2023-03-11,25.14872
2023-03-12,27.52839
2023-03-13,83.82909
2023-03-14,69.2266
2023-03-15,71.4981
2023-03-16,66.36019
2023-03-17,53.7047
2023-03-18,26.01406
2023-03-19,28.66414
2023-03-20,79.98918
2023-03-21,77.50135
2023-03-22,79.6106
2023-03-23,67.71227
2023-03-24,62.24986
2023-03-25,27.63656
2023-03-26,29.85397
2023-03-27,85.88426
2023-03-28,69.92969
2023-03-29,73.01243
2023-03-30,63.00703
2023-03-31,55.05678
2023-04-01,23.52623
2023-04-02,26.87939
2023-04-03,79.17793
2023-04-04,56.35478
2023-04-05,63.00703
2023-04-06,68.09085
2023-04-07,52.89345
2023-04-08,26.01406
2023-04-09,28.61005
2023-04-10,87.45267
2023-04-11,69.2266
2023-04-12,70.41644
2023-04-13,68.9021
2023-04-14,58.68036
2023-04-15,26.28447
2023-04-16,25.79772
2023-04-17,81.55759
2023-04-18,64.73769
2023-04-19,67.98269
2023-04-20,67.38777
2023-04-21,62.57436
2023-04-22,31.90914
2023-04-23,34.07247
2023-04-24,92.42833
2023-04-25,84.69442
2023-04-26,77.0146
2023-04-27,73.4451
2023-04-28,63.76419
2023-04-29,29.4213
2023-04-30,28.23147
2023-05-01,51.97404
2023-05-02,82.36884
2023-05-03,70.57869
2023-05-04,54.78637
2023-05-05,25.09464
2023-05-06,26.23039
2023-05-07,29.85397
2023-05-08,90.914
2023-05-09,83.45051
2023-05-10,83.72093
2023-05-11,73.93185
2023-05-12,65.65711
2023-05-13,32.9908
2023-05-14,29.36722
2023-05-15,92.48242
2023-05-16,83.28826
2023-05-17,70.95727
2023-05-18,68.5776
2023-05-19,68.41535
2023-05-20,27.20389
2023-05-21,29.47539
2023-05-22,91.2385
2023-05-23,73.49918
2023-05-24,73.66143
2023-05-25,75.7166
2023-05-26,60.78961
2023-05-27,25.36506
2023-05-28,21.68739
