date,주식시장시간
2020-06-26,2.03749
2020-06-27,0.47778
2020-06-28,0.31505
2020-06-29,2.17944
2020-06-30,1.84534
2020-07-01,2.04095
2020-07-02,2.66934
2020-07-03,2.22272
2020-07-04,0.51759
2020-07-05,0.32717
2020-07-06,2.46507
2020-07-07,2.75243
2020-07-08,2.06173
2020-07-09,2.26599
2020-07-10,2.40275
2020-07-11,0.64742
2020-07-12,0.42931
2020-07-13,2.92208
2020-07-14,2.52566
2020-07-15,2.67453
2020-07-16,2.00287
2020-07-17,2.06519
2020-07-18,0.57299
2020-07-19,0.38776
2020-07-20,2.6226
2020-07-21,3.07788
2020-07-22,2.96536
2020-07-23,3.02248
2020-07-24,3.37389
2020-07-25,0.71494
2020-07-26,0.62319
2020-07-27,3.52277
2020-07-28,3.14366
2020-07-29,2.73685
2020-07-30,2.53258
2020-07-31,2.68665
2020-08-01,0.70109
2020-08-02,0.45527
2020-08-03,3.59028
2020-08-04,3.29773
2020-08-05,3.22848
2020-08-06,3.08653
2020-08-07,3.3964
2020-08-08,0.89324
2020-08-09,0.56087
2020-08-10,4.06979
2020-08-11,3.57124
2020-08-12,3.46564
2020-08-13,3.21636
2020-08-14,3.6526
2020-08-15,0.8967
2020-08-16,0.76514
2020-08-17,2.1604
2020-08-18,3.90707
2020-08-19,3.29253
2020-08-20,3.7807
2020-08-21,3.35139
2020-08-22,0.7686
2020-08-23,0.52278
2020-08-24,3.59201
2020-08-25,3.16616
2020-08-26,3.48295
2020-08-27,3.8361
2020-08-28,3.49334
2020-08-29,1.07327
2020-08-30,0.58684
2020-08-31,4.77608
2020-09-01,3.87072
2020-09-02,3.26137
2020-09-03,3.28215
2020-09-04,4.45583
2020-09-05,1.14078
2020-09-06,0.68724
2020-09-07,4.33638
2020-09-08,3.90707
2020-09-09,3.84994
2020-09-10,4.66875
2020-09-11,3.69934
2020-09-12,1.00922
2020-09-13,0.5072
2020-09-14,3.46737
2020-09-15,3.01556
2020-09-16,2.74724
2020-09-17,2.71435
2020-09-18,2.36467
2020-09-19,0.70282
2020-09-20,0.40161
2020-09-21,2.6503
2020-09-22,2.55855
2020-09-23,2.15001
2020-09-24,2.65203
2020-09-25,2.13443
2020-09-26,0.65954
2020-09-27,0.46912
2020-09-28,2.81129
2020-09-29,2.84937
2020-09-30,1.09924
2020-10-01,0.46739
2020-10-02,0.4068
2020-10-03,0.39815
2020-10-04,0.4847
2020-10-05,3.41544
2020-10-06,2.57759
2020-10-07,2.51527
2020-10-08,2.88919
2020-10-09,1.35198
2020-10-10,0.51759
2020-10-11,0.46393
2020-10-12,2.99652
2020-10-13,2.65722
2020-10-14,2.50315
2020-10-15,2.93766
2020-10-16,2.5672
2020-10-17,0.6128
2020-10-18,0.36872
2020-10-19,2.18463
2020-10-20,2.16559
2020-10-21,1.84707
2020-10-22,1.66531
2020-10-23,1.84707
2020-10-24,0.46912
2020-10-25,0.50374
2020-10-26,2.48757
2020-10-27,1.7761
2020-10-28,1.75878
2020-10-29,1.97171
2020-10-30,2.36294
2020-10-31,0.49682
2020-11-01,0.251
2020-11-02,1.82803
2020-11-03,1.71551
2020-11-04,1.9492
2020-11-05,2.41141
2020-11-06,2.17771
2020-11-07,0.60761
2020-11-08,0.34275
2020-11-09,2.53258
2020-11-10,3.42929
2020-11-11,2.79398
2020-11-12,2.50835
2020-11-13,2.87188
2020-11-14,0.74783
2020-11-15,0.40507
2020-11-16,3.81013
2020-11-17,3.92957
2020-11-18,2.43564
2020-11-19,2.51873
2020-11-20,2.49623
2020-11-21,0.75302
2020-11-22,0.54529
2020-11-23,3.37043
2020-11-24,2.84072
2020-11-25,2.723
2020-11-26,2.69531
2020-11-27,2.67799
2020-11-28,0.99191
2020-11-29,0.58337
2020-11-30,3.65779
2020-12-01,3.33408
2020-12-02,4.87994
2020-12-03,100.0
2020-12-04,5.39927
2020-12-05,1.71551
2020-12-06,0.85689
2020-12-07,5.02362
2020-12-08,4.17539
2020-12-09,3.63875
2020-12-10,4.14769
2020-12-11,3.59028
2020-12-12,1.37448
2020-12-13,0.65262
2020-12-14,3.37736
2020-12-15,2.90823
2020-12-16,2.76282
2020-12-17,2.95151
2020-12-18,3.2129
2020-12-19,1.14252
2020-12-20,0.7686
2020-12-21,4.57527
2020-12-22,3.64048
2020-12-23,3.50892
2020-12-24,4.21867
2020-12-25,2.10847
2020-12-26,1.06115
2020-12-27,1.07154
2020-12-28,5.70914
2020-12-29,4.42986
2020-12-30,5.68317
2020-12-31,7.78472
2021-01-01,1.15636
2021-01-02,1.10616
2021-01-03,2.34909
2021-01-04,57.5917
2021-01-05,5.34215
2021-01-06,5.43562
2021-01-07,5.29367
2021-01-08,17.37324
2021-01-09,4.06633
2021-01-10,2.02883
2021-01-11,8.31789
2021-01-12,5.68836
2021-01-13,4.59085
2021-01-14,4.29657
2021-01-15,4.49045
2021-01-16,1.24465
2021-01-17,0.59895
2021-01-18,4.4489
2021-01-19,3.34447
2021-01-20,3.57124
2021-01-21,3.4691
2021-01-22,3.39294
2021-01-23,0.94517
2021-01-24,0.49163
2021-01-25,2.68665
2021-01-26,2.27465
2021-01-27,1.83149
2021-01-28,2.22618
2021-01-29,2.24522
2021-01-30,0.73917
2021-01-31,0.37391
2021-02-01,1.6203
2021-02-02,1.54759
2021-02-03,1.53028
2021-02-04,1.38833
2021-02-05,1.50431
2021-02-06,0.69763
2021-02-07,0.41719
2021-02-08,1.46969
2021-02-09,1.52682
2021-02-10,2.13097
2021-02-11,1.30524
2021-02-12,0.39122
2021-02-13,0.42411
2021-02-14,0.46566
2021-02-15,2.09635
2021-02-16,1.78129
2021-02-17,1.70512
2021-02-18,1.87996
2021-02-19,1.93709
2021-02-20,0.73571
2021-02-21,0.42238
2021-02-22,1.51989
2021-02-23,1.47489
2021-02-24,1.41603
2021-02-25,1.64799
2021-02-26,2.35774
2021-02-27,0.58684
2021-02-28,0.50374
2021-03-01,1.06635
2021-03-02,1.64973
2021-03-03,1.08539
2021-03-04,1.16848
2021-03-05,1.39526
2021-03-06,0.54356
2021-03-07,0.27005
2021-03-08,1.53028
2021-03-09,1.05077
2021-03-10,1.16156
2021-03-11,1.2585
2021-03-12,1.48527
2021-03-13,0.59376
2021-03-14,0.28736
2021-03-15,1.49393
2021-03-16,1.33467
2021-03-17,1.22907
2021-03-18,1.59433
2021-03-19,1.9769
2021-03-20,0.57299
2021-03-21,0.28563
2021-03-22,1.60991
2021-03-23,1.21003
2021-03-24,1.10616
2021-03-25,0.96248
2021-03-26,1.22907
2021-03-27,0.46566
2021-03-28,0.27005
2021-03-29,1.47142
2021-03-30,1.07673
2021-03-31,0.9746
2021-04-01,1.05769
2021-04-02,1.32082
2021-04-03,0.4847
2021-04-04,0.2787
2021-04-05,1.25331
2021-04-06,1.06808
2021-04-07,1.26542
2021-04-08,1.27062
2021-04-09,1.32428
2021-04-10,0.46047
2021-04-11,0.33063
2021-04-12,1.44026
2021-04-13,1.15117
2021-04-14,1.14425
2021-04-15,1.49739
2021-04-16,1.57529
2021-04-17,0.64569
2021-04-18,0.29255
2021-04-19,1.51297
2021-04-20,1.13905
2021-04-21,1.20484
2021-04-22,1.10443
2021-04-23,1.37275
2021-04-24,0.57126
2021-04-25,0.25447
2021-04-26,1.53201
2021-04-27,1.24119
2021-04-28,1.22561
2021-04-29,1.10097
2021-04-30,1.20657
2021-05-01,0.41719
2021-05-02,0.27524
2021-05-03,1.14425
2021-05-04,1.06808
2021-05-05,0.81534
2021-05-06,0.84996
2021-05-07,0.78764
2021-05-08,0.32198
2021-05-09,0.1731
2021-05-10,1.11309
2021-05-11,1.44719
2021-05-12,1.24119
2021-05-13,1.16156
2021-05-14,1.1529
2021-05-15,0.3566
2021-05-16,0.21119
2021-05-17,0.99884
2021-05-18,0.93652
2021-05-19,0.61107
2021-05-20,0.72532
2021-05-21,0.72532
2021-05-22,0.28909
2021-05-23,0.2008
2021-05-24,0.82746
2021-05-25,0.70974
2021-05-26,0.75475
2021-05-27,0.77206
2021-05-28,0.7911
2021-05-29,0.28909
2021-05-30,0.15233
2021-05-31,1.05769
2021-06-01,0.83438
2021-06-02,0.90016
2021-06-03,0.84304
2021-06-04,0.99191
2021-06-05,0.3341
2021-06-06,0.18695
2021-06-07,1.09578
2021-06-08,0.87939
2021-06-09,0.75129
2021-06-10,0.68551
2021-06-11,0.9521
2021-06-12,0.35141
2021-06-13,0.19907
2021-06-14,1.39179
2021-06-15,1.06115
2021-06-16,1.10616
2021-06-17,1.00403
2021-06-18,1.06462
2021-06-19,0.38603
2021-06-20,0.22331
2021-06-21,1.70339
2021-06-22,1.37275
2021-06-23,1.42641
2021-06-24,1.53547
2021-06-25,1.37968
2021-06-26,0.4622
2021-06-27,0.19388
2021-06-28,1.45757
2021-06-29,1.14252
2021-06-30,1.12694
2021-07-01,1.13905
2021-07-02,1.22734
2021-07-03,0.40507
2021-07-04,0.25966
2021-07-05,1.28966
2021-07-06,1.19618
2021-07-07,1.3641
2021-07-08,1.44546
2021-07-09,1.77956
2021-07-10,0.43796
2021-07-11,0.28563
2021-07-12,1.62376
2021-07-13,1.32601
2021-07-14,1.27408
2021-07-15,1.34678
2021-07-16,1.52162
2021-07-17,0.32025
2021-07-18,0.21465
2021-07-19,1.44199
2021-07-20,1.18752
2021-07-21,1.22215
2021-07-22,1.26715
2021-07-23,1.18233
2021-07-24,0.33063
2021-07-25,0.22157
2021-07-26,1.38141
2021-07-27,1.09231
2021-07-28,1.18406
2021-07-29,1.03519
2021-07-30,1.27581
2021-07-31,0.37218
2021-08-01,0.23889
2021-08-02,1.16502
2021-08-03,1.03865
2021-08-04,1.27062
2021-08-05,1.50431
2021-08-06,3.95727
2021-08-07,0.60242
2021-08-08,0.32198
2021-08-09,2.79744
2021-08-10,2.35428
2021-08-11,1.86265
2021-08-12,1.96652
2021-08-13,2.88399
2021-08-14,0.96594
2021-08-15,1.06635
2021-08-16,5.11537
2021-08-17,2.64337
2021-08-18,1.74494
2021-08-19,1.93362
2021-08-20,2.0046
2021-08-21,0.48297
2021-08-22,0.23715
2021-08-23,1.63415
2021-08-24,1.67915
2021-08-25,1.63588
2021-08-26,1.34159
2021-08-27,1.45065
2021-08-28,0.4345
2021-08-29,0.26658
2021-08-30,1.66877
2021-08-31,1.51643
2021-09-01,1.63588
2021-09-02,1.33467
2021-09-03,1.35198
2021-09-04,0.39815
2021-09-05,0.21638
2021-09-06,1.40045
2021-09-07,1.19445
2021-09-08,1.42988
2021-09-09,1.53028
2021-09-10,1.41949
2021-09-11,0.457
2021-09-12,0.26831
2021-09-13,1.23599
2021-09-14,1.19618
2021-09-15,1.07673
2021-09-16,1.16848
2021-09-17,2.07211
2021-09-18,0.54529
2021-09-19,0.41892
2021-09-20,0.76341
2021-09-21,0.48297
2021-09-22,0.72878
2021-09-23,1.82803
2021-09-24,1.27408
2021-09-25,0.33756
2021-09-26,0.21638
2021-09-27,1.1806
2021-09-28,1.11482
2021-09-29,1.35198
2021-09-30,1.19618
2021-10-01,1.45238
2021-10-02,0.46739
2021-10-03,0.59376
2021-10-04,2.3387
2021-10-05,1.487
2021-10-06,1.53028
2021-10-07,1.18579
2021-10-08,1.37968
2021-10-09,0.33236
2021-10-10,0.30467
2021-10-11,1.04904
2021-10-12,1.45584
2021-10-13,1.21522
2021-10-14,1.15117
2021-10-15,1.21003
2021-10-16,0.34275
2021-10-17,0.20253
2021-10-18,1.11482
2021-10-19,1.06981
2021-10-20,1.02307
2021-10-21,1.07154
2021-10-22,0.97633
2021-10-23,0.27351
2021-10-24,0.19907
2021-10-25,1.12347
2021-10-26,1.11655
2021-10-27,1.12867
2021-10-28,0.9971
2021-10-29,1.26542
2021-10-30,0.29774
2021-10-31,0.2562
2021-11-01,1.30351
2021-11-02,1.42815
2021-11-03,3.11423
2021-11-04,1.40045
2021-11-05,1.51816
2021-11-06,0.33063
2021-11-07,0.21465
2021-11-08,1.30697
2021-11-09,1.1304
2021-11-10,1.27408
2021-11-11,1.28966
2021-11-12,1.37968
2021-11-13,0.34794
2021-11-14,0.17657
2021-11-15,1.55105
2021-11-16,1.29658
2021-11-17,2.72127
2021-11-18,44.03552
2021-11-19,1.55625
2021-11-20,0.46566
2021-11-21,0.25793
2021-11-22,1.75186
2021-11-23,1.40564
2021-11-24,1.06808
2021-11-25,1.30351
2021-11-26,1.29312
2021-11-27,0.37045
2021-11-28,0.22504
2021-11-29,1.56317
2021-11-30,1.58914
2021-12-01,1.1806
2021-12-02,1.14944
2021-12-03,1.02999
2021-12-04,0.34794
2021-12-05,0.16618
2021-12-06,1.00057
2021-12-07,1.07673
2021-12-08,0.98326
2021-12-09,0.95729
2021-12-10,1.02653
2021-12-11,0.27178
2021-12-12,0.15406
2021-12-13,0.96768
2021-12-14,0.76168
2021-12-15,0.84131
2021-12-16,0.869
2021-12-17,0.91747
2021-12-18,0.29255
2021-12-19,0.1506
2021-12-20,1.13213
2021-12-21,0.89843
2021-12-22,0.98152
2021-12-23,1.075
2021-12-24,1.19618
2021-12-25,0.38084
2021-12-26,0.40161
2021-12-27,1.28273
2021-12-28,1.75878
2021-12-29,1.88342
2021-12-30,2.59144
2021-12-31,9.68199
2022-01-01,0.53836
2022-01-02,1.69993
2022-01-03,45.65063
2022-01-04,1.27062
2022-01-05,1.13905
2022-01-06,1.12867
2022-01-07,1.01788
2022-01-08,0.36872
2022-01-09,0.20426
2022-01-10,1.19964
2022-01-11,0.97979
2022-01-12,1.13905
2022-01-13,0.87766
2022-01-14,0.96248
2022-01-15,0.26312
2022-01-16,0.21638
2022-01-17,0.90363
2022-01-18,0.99191
2022-01-19,1.08885
2022-01-20,0.96768
2022-01-21,1.18406
2022-01-22,0.34621
2022-01-23,0.21292
2022-01-24,1.02826
2022-01-25,1.27235
2022-01-26,1.73974
2022-01-27,10.99589
2022-01-28,3.07788
2022-01-29,0.95036
2022-01-30,0.42411
2022-01-31,0.7686
2022-02-01,0.80322
2022-02-02,1.38833
2022-02-03,3.64048
2022-02-04,2.0323
2022-02-05,0.54183
2022-02-06,0.2562
2022-02-07,2.01152
2022-02-08,1.38314
2022-02-09,1.23773
2022-02-10,1.2083
2022-02-11,1.12867
2022-02-12,0.32198
2022-02-13,0.20253
2022-02-14,1.19272
2022-02-15,1.10616
2022-02-16,1.13559
2022-02-17,0.94344
2022-02-18,0.97806
2022-02-19,0.3064
2022-02-20,0.17137
2022-02-21,1.05769
2022-02-22,3.32196
2022-02-23,1.36063
2022-02-24,1.78129
2022-02-25,1.60991
2022-02-26,0.46912
2022-02-27,0.34448
2022-02-28,1.7709
2022-03-01,1.01788
2022-03-02,1.2585
2022-03-03,1.15983
2022-03-04,1.32082
2022-03-05,0.29601
2022-03-06,0.20253
2022-03-07,1.48008
2022-03-08,1.94574
2022-03-09,1.47835
2022-03-10,1.75705
2022-03-11,1.61684
2022-03-12,0.3791
2022-03-13,0.27524
2022-03-14,1.44026
2022-03-15,1.2862
2022-03-16,1.22215
2022-03-17,1.20484
2022-03-18,1.27927
2022-03-19,0.37737
2022-03-20,0.18522
2022-03-21,1.46104
2022-03-22,1.08885
2022-03-23,1.26196
2022-03-24,1.21176
2022-03-25,1.27235
2022-03-26,0.2787
2022-03-27,0.2285
2022-03-28,1.11136
2022-03-29,1.02653
2022-03-30,1.13732
2022-03-31,1.03519
2022-04-01,1.39699
2022-04-02,0.26658
2022-04-03,0.19215
2022-04-04,1.17368
2022-04-05,1.09405
2022-04-06,1.04731
2022-04-07,1.11482
2022-04-08,1.06115
2022-04-09,0.24062
2022-04-10,0.13329
2022-04-11,0.90536
2022-04-12,0.93478
2022-04-13,0.83092
2022-04-14,0.9244
2022-04-15,1.2031
2022-04-16,0.2285
2022-04-17,0.14194
2022-04-18,1.00749
2022-04-19,0.91228
2022-04-20,0.96248
2022-04-21,0.87593
2022-04-22,1.01788
2022-04-23,0.23889
2022-04-24,0.17484
2022-04-25,1.16329
2022-04-26,0.99884
2022-04-27,1.16848
2022-04-28,1.06981
2022-04-29,0.94171
2022-04-30,0.28043
2022-05-01,0.21292
2022-05-02,1.0248
2022-05-03,0.93305
2022-05-04,0.97287
2022-05-05,0.6682
2022-05-06,1.2031
2022-05-07,0.18522
2022-05-08,0.15233
2022-05-09,0.90016
2022-05-10,0.96768
2022-05-11,0.73917
2022-05-12,0.95902
2022-05-13,0.73398
2022-05-14,0.18695
2022-05-15,0.11252
2022-05-16,0.80149
2022-05-17,0.70282
2022-05-18,0.73052
2022-05-19,0.88458
2022-05-20,0.83265
2022-05-21,0.21465
2022-05-22,0.1506
2022-05-23,0.72878
2022-05-24,0.70109
2022-05-25,0.73571
2022-05-26,0.70974
2022-05-27,0.72186
2022-05-28,0.18003
2022-05-29,0.14714
2022-05-30,0.81361
2022-05-31,1.11309
2022-06-01,1.53547
2022-06-02,0.80842
2022-06-03,0.71494
2022-06-04,0.16272
2022-06-05,0.11771
2022-06-06,0.3064
2022-06-07,0.85342
2022-06-08,0.76514
2022-06-09,0.7963
2022-06-10,0.99191
2022-06-11,0.1783
2022-06-12,0.1506
2022-06-13,1.18579
2022-06-14,0.95556
2022-06-15,0.90016
2022-06-16,0.93825
2022-06-17,1.07673
2022-06-18,0.20426
2022-06-19,0.14368
2022-06-20,1.05769
2022-06-21,1.00057
2022-06-22,1.02134
2022-06-23,0.85515
2022-06-24,0.92786
2022-06-25,0.19734
2022-06-26,0.09347
2022-06-27,0.92786
2022-06-28,0.77726
2022-06-29,0.70801
2022-06-30,0.71667
2022-07-01,0.80668
2022-07-02,0.20773
2022-07-03,0.12983
2022-07-04,0.72532
2022-07-05,0.65089
2022-07-06,0.63357
2022-07-07,0.64569
2022-07-08,0.65089
2022-07-09,0.1506
2022-07-10,0.11078
2022-07-11,0.63704
2022-07-12,0.63357
2022-07-13,0.5851
2022-07-14,0.58337
2022-07-15,0.6682
2022-07-16,0.17484
2022-07-17,0.07789
2022-07-18,0.7686
2022-07-19,0.63357
2022-07-20,0.61799
2022-07-21,0.59376
2022-07-22,0.5851
2022-07-23,0.1281
2022-07-24,0.09347
2022-07-25,0.63704
2022-07-26,0.54183
2022-07-27,0.58337
2022-07-28,0.90363
2022-07-29,0.71147
2022-07-30,0.11771
2022-07-31,0.09521
2022-08-01,0.7184
2022-08-02,0.55048
2022-08-03,0.63704
2022-08-04,0.63877
2022-08-05,0.66647
2022-08-06,0.19561
2022-08-07,0.08136
2022-08-08,0.66993
2022-08-09,1.18579
2022-08-10,0.68724
2022-08-11,0.72359
2022-08-12,0.72532
2022-08-13,0.21119
2022-08-14,0.16272
2022-08-15,0.47605
2022-08-16,0.8188
2022-08-17,0.67512
2022-08-18,0.61453
2022-08-19,0.61973
2022-08-20,0.14887
2022-08-21,0.08482
2022-08-22,0.72878
2022-08-23,0.62838
2022-08-24,0.59549
2022-08-25,0.5851
2022-08-26,0.64915
2022-08-27,0.14714
2022-08-28,0.0727
2022-08-29,0.83611
2022-08-30,0.56087
2022-08-31,0.55221
2022-09-01,0.57299
2022-09-02,0.6682
2022-09-03,0.15233
2022-09-04,0.11771
2022-09-05,0.75648
2022-09-06,1.04038
2022-09-07,0.85689
2022-09-08,1.1581
2022-09-09,0.43623
2022-09-10,0.14368
2022-09-11,0.21811
2022-09-12,0.46566
2022-09-13,1.06289
2022-09-14,0.86727
2022-09-15,0.83438
2022-09-16,0.68897
2022-09-17,0.15579
2022-09-18,0.10386
2022-09-19,0.62838
2022-09-20,0.56606
2022-09-21,0.63704
2022-09-22,0.69936
2022-09-23,0.67685
2022-09-24,0.14368
2022-09-25,0.12983
2022-09-26,0.85515
2022-09-27,0.58337
2022-09-28,0.70974
2022-09-29,0.70282
2022-09-30,0.663
2022-10-01,0.13848
2022-10-02,0.1281
2022-10-03,0.26658
2022-10-04,0.70282
2022-10-05,0.67685
2022-10-06,0.5401
2022-10-07,0.61973
2022-10-08,0.15233
2022-10-09,0.09174
2022-10-10,0.30121
2022-10-11,0.59895
2022-10-12,0.52798
2022-10-13,0.5401
2022-10-14,0.54529
2022-10-15,0.19907
2022-10-16,0.24927
2022-10-17,1.48008
2022-10-18,0.70801
2022-10-19,0.58337
2022-10-20,0.50028
2022-10-21,0.47778
2022-10-22,0.10732
2022-10-23,0.09347
2022-10-24,0.50374
2022-10-25,0.58164
2022-10-26,0.55741
2022-10-27,0.55568
2022-10-28,0.57299
2022-10-29,0.11252
2022-10-30,0.09521
2022-10-31,0.65954
2022-11-01,0.68724
2022-11-02,0.60761
2022-11-03,0.59376
2022-11-04,0.57126
2022-11-05,0.12463
2022-11-06,0.06058
2022-11-07,0.62665
2022-11-08,0.56433
2022-11-09,0.59895
2022-11-10,0.67339
2022-11-11,1.2308
2022-11-12,0.21811
2022-11-13,0.18176
2022-11-14,0.97114
2022-11-15,0.78764
2022-11-16,1.63934
2022-11-17,33.44296
2022-11-18,0.83784
2022-11-19,0.16445
2022-11-20,0.06751
2022-11-21,0.68378
2022-11-22,0.55914
2022-11-23,0.53144
2022-11-24,0.51759
2022-11-25,0.50894
2022-11-26,0.10732
2022-11-27,0.07963
2022-11-28,0.52278
2022-11-29,0.41719
2022-11-30,0.51067
2022-12-01,0.50028
2022-12-02,0.54875
2022-12-03,0.07789
2022-12-04,0.06751
2022-12-05,0.43623
2022-12-06,0.47085
2022-12-07,0.45181
2022-12-08,0.43277
2022-12-09,0.48297
2022-12-10,0.09347
2022-12-11,0.09174
2022-12-12,0.55394
2022-12-13,0.45527
2022-12-14,0.41199
2022-12-15,0.44662
2022-12-16,0.54356
2022-12-17,0.09521
2022-12-18,0.07616
2022-12-19,0.40161
2022-12-20,0.46047
2022-12-21,0.52625
2022-12-22,0.44835
2022-12-23,1.76225
2022-12-24,0.11078
2022-12-25,0.10386
2022-12-26,0.57645
2022-12-27,0.56952
2022-12-28,0.63704
2022-12-29,0.72532
2022-12-30,3.25099
2022-12-31,0.11425
2023-01-01,0.53144
2023-01-02,11.15342
2023-01-03,0.51413
2023-01-04,0.36179
2023-01-05,0.42411
2023-01-06,0.34621
2023-01-07,0.11078
2023-01-08,0.05885
2023-01-09,0.46739
2023-01-10,0.39295
2023-01-11,0.33236
2023-01-12,0.41199
2023-01-13,0.42757
2023-01-14,0.08309
2023-01-15,0.05366
2023-01-16,0.46047
2023-01-17,0.36872
2023-01-18,0.35487
2023-01-19,0.38949
2023-01-20,0.51586
2023-01-21,0.09347
2023-01-22,0.0727
2023-01-23,0.12983
2023-01-24,0.22504
2023-01-25,0.76341
2023-01-26,0.57645
2023-01-27,0.58337
2023-01-28,0.13156
2023-01-29,0.08309
2023-01-30,0.69763
2023-01-31,0.61626
2023-02-01,0.59722
2023-02-02,0.64742
2023-02-03,0.76687
2023-02-04,0.14541
2023-02-05,0.11771
2023-02-06,0.70974
2023-02-07,0.68551
2023-02-08,0.72878
2023-02-09,0.70801
2023-02-10,0.69936
2023-02-11,0.14368
2023-02-12,0.09867
2023-02-13,0.71494
2023-02-14,0.55048
2023-02-15,0.68724
2023-02-16,0.7184
2023-02-17,0.63877
2023-02-18,0.11598
2023-02-19,0.1004
2023-02-20,0.6682
2023-02-21,0.64396
2023-02-22,0.65435
2023-02-23,0.55048
2023-02-24,0.663
2023-02-25,0.12463
2023-02-26,0.09174
2023-02-27,0.67685
2023-02-28,0.66647
2023-03-01,0.42411
2023-03-02,0.70628
2023-03-03,0.74783
2023-03-04,0.12463
2023-03-05,0.08309
2023-03-06,0.87939
2023-03-07,0.86554
2023-03-08,0.84823
2023-03-09,0.61799
2023-03-10,0.79457
2023-03-11,0.11252
2023-03-12,0.1281
2023-03-13,0.84823
2023-03-14,0.74956
2023-03-15,0.70455
2023-03-16,0.65262
2023-03-17,0.70628
2023-03-18,0.08655
2023-03-19,0.13502
2023-03-20,0.663
2023-03-21,0.66647
2023-03-22,0.6405
2023-03-23,1.00922
2023-03-24,0.84823
2023-03-25,0.18176
2023-03-26,0.11944
2023-03-27,0.78591
2023-03-28,0.79457
2023-03-29,0.76514
2023-03-30,0.83784
2023-03-31,0.78937
2023-04-01,0.18868
2023-04-02,0.14714
2023-04-03,1.05942
2023-04-04,0.79803
2023-04-05,0.94517
2023-04-06,0.80668
2023-04-07,0.93825
2023-04-08,0.17484
2023-04-09,0.12983
2023-04-10,1.25677
2023-04-11,1.29312
2023-04-12,1.09924
2023-04-13,0.88631
2023-04-14,1.07154
2023-04-15,0.18176
2023-04-16,0.16791
2023-04-17,1.15983
2023-04-18,1.09405
2023-04-19,1.01788
2023-04-20,0.87593
2023-04-21,0.8188
2023-04-22,0.16618
2023-04-23,0.08136
2023-04-24,0.78591
2023-04-25,0.85862
2023-04-26,0.75129
2023-04-27,0.81015
2023-04-28,0.96075
2023-04-29,0.24754
2023-04-30,0.59895
2023-05-01,3.57124
2023-05-02,0.94171
2023-05-03,0.72013
2023-05-04,0.68378
2023-05-05,0.21811
2023-05-06,0.10732
2023-05-07,0.10732
2023-05-08,0.83265
2023-05-09,0.62665
2023-05-10,0.56779
2023-05-11,0.65435
2023-05-12,0.70109
2023-05-13,0.10213
2023-05-14,0.07963
2023-05-15,0.7686
2023-05-16,0.62319
2023-05-17,0.67685
2023-05-18,0.66127
2023-05-19,0.78245
2023-05-20,0.11771
2023-05-21,0.1004
2023-05-22,0.81188
2023-05-23,0.76168
2023-05-24,0.77899
2023-05-25,0.62146
2023-05-26,0.77726
2023-05-27,0.16964
2023-05-28,0.26139
2023-05-29,1.27754
