date,온비드
2022-05-12,11.42742
2022-05-13,10.19811
2022-05-14,4.9083
2022-05-15,4.86368
2022-05-16,12.978
2022-05-17,12.57864
2022-05-18,11.91602
2022-05-19,12.2953
2022-05-20,10.15349
2022-05-21,4.54018
2022-05-22,4.49109
2022-05-23,12.61657
2022-05-24,12.14135
2022-05-25,13.38628
2022-05-26,14.12252
2022-05-27,11.182
2022-05-28,4.88599
2022-05-29,4.84583
2022-05-30,13.03154
2022-05-31,11.52559
2022-06-01,5.54861
2022-06-02,12.05657
2022-06-03,10.97229
2022-06-04,4.50671
2022-06-05,4.54687
2022-06-06,5.83641
2022-06-07,12.72812
2022-06-08,12.2239
2022-06-09,12.43139
2022-06-10,10.50823
2022-06-11,4.89045
2022-06-12,4.81013
2022-06-13,13.38405
2022-06-14,12.65003
2022-06-15,12.27522
2022-06-16,12.4247
2022-06-17,10.66886
2022-06-18,4.52233
2022-06-19,4.38177
2022-06-20,12.67234
2022-06-21,11.68399
2022-06-22,11.50774
2022-06-23,12.30868
2022-06-24,10.33644
2022-06-25,4.38623
2022-06-26,4.20329
2022-06-27,12.5541
2022-06-28,11.93164
2022-06-29,12.26852
2022-06-30,12.11681
2022-07-01,9.48864
2022-07-02,4.31261
2022-07-03,4.38177
2022-07-04,12.56079
2022-07-05,12.05211
2022-07-06,11.33148
2022-07-07,12.39569
2022-07-08,10.88974
2022-07-09,4.99754
2022-07-10,4.75213
2022-07-11,13.14979
2022-07-12,13.29257
2022-07-13,12.80621
2022-07-14,12.59203
2022-07-15,10.58408
2022-07-16,4.63165
2022-07-17,4.9373
2022-07-18,12.99585
2022-07-19,12.30422
2022-07-20,11.76877
2022-07-21,12.29307
2022-07-22,11.01244
2022-07-23,4.84137
2022-07-24,5.02878
2022-07-25,13.36397
2022-07-26,12.63665
2022-07-27,11.57913
2022-07-28,12.46486
2022-07-29,9.82107
2022-07-30,4.37731
2022-07-31,4.75659
2022-08-01,11.08384
2022-08-02,11.54566
2022-08-03,10.47699
2022-08-04,10.61978
2022-08-05,10.4413
2022-08-06,5.01316
2022-08-07,4.62049
2022-08-08,16.05238
2022-08-09,15.06403
2022-08-10,13.23903
2022-08-11,12.87983
2022-08-12,11.59029
2022-08-13,5.0667
2022-08-14,4.76551
2022-08-15,6.54366
2022-08-16,15.04841
2022-08-17,13.88603
2022-08-18,12.74151
2022-08-19,11.20208
2022-08-20,5.36343
2022-08-21,4.9373
2022-08-22,12.96238
2022-08-23,13.05608
2022-08-24,12.32876
2022-08-25,12.65673
2022-08-26,10.56177
2022-08-27,4.50225
2022-08-28,4.50894
2022-08-29,12.27075
2022-08-30,12.09004
2022-08-31,10.95221
2022-09-01,10.44576
2022-09-02,10.0107
2022-09-03,4.31707
2022-09-04,4.54018
2022-09-05,11.2177
2022-09-06,11.58582
2022-09-07,10.26504
2022-09-08,8.60514
2022-09-09,3.18147
2022-09-10,3.0833
2022-09-11,3.79278
2022-09-12,5.5553
2022-09-13,14.23631
2022-09-14,14.62228
2022-09-15,13.90165
2022-09-16,11.48543
2022-09-17,5.22288
2022-09-18,4.72312
2022-09-19,14.36571
2022-09-20,13.04493
2022-09-21,13.17433
2022-09-22,12.69019
2022-09-23,10.94105
2022-09-24,4.50448
2022-09-25,4.76774
2022-09-26,13.07839
2022-09-27,12.37338
2022-09-28,11.47873
2022-09-29,11.57467
2022-09-30,9.91923
2022-10-01,4.86591
2022-10-02,4.95292
2022-10-03,6.61059
2022-10-04,14.02213
2022-10-05,12.9713
2022-10-06,13.30819
2022-10-07,10.90312
2022-10-08,4.54241
2022-10-09,4.79005
2022-10-10,5.98143
2022-10-11,12.73481
2022-10-12,47.22011
2022-10-13,17.60296
2022-10-14,15.15327
2022-10-15,8.76132
2022-10-16,6.55258
2022-10-17,15.07518
2022-10-18,14.45272
2022-10-19,13.25688
2022-10-20,12.85975
2022-10-21,11.55682
2022-10-22,4.79675
2022-10-23,5.04439
2022-10-24,13.90834
2022-10-25,12.85975
2022-10-26,13.64508
2022-10-27,13.05608
2022-10-28,11.06376
2022-10-29,5.35451
2022-10-30,4.47324
2022-10-31,12.83967
2022-11-01,12.94007
2022-11-02,12.66342
2022-11-03,12.91999
2022-11-04,11.42742
2022-11-05,4.5134
2022-11-06,4.57141
2022-11-07,12.51617
2022-11-08,12.76828
2022-11-09,12.65896
2022-11-10,12.40016
2022-11-11,11.15077
2022-11-12,5.19387
2022-11-13,5.2608
2022-11-14,13.58261
2022-11-15,12.95569
2022-11-16,12.49609
2022-11-17,12.7839
2022-11-18,11.7063
2022-11-19,4.86591
2022-11-20,4.96854
2022-11-21,13.09401
2022-11-22,13.39966
2022-11-23,12.7839
2022-11-24,11.67953
2022-11-25,10.1111
2022-11-26,4.64504
2022-11-27,4.71197
2022-11-28,12.52286
2022-11-29,13.19664
2022-11-30,12.11458
2022-12-01,11.66837
2022-12-02,10.78042
2022-12-03,3.87309
2022-12-04,4.75213
2022-12-05,12.92668
2022-12-06,12.39346
2022-12-07,12.27522
2022-12-08,12.35553
2022-12-09,11.2824
2022-12-10,5.47945
2022-12-11,6.64628
2022-12-12,15.11088
2022-12-13,14.08683
2022-12-14,13.9842
2022-12-15,13.54022
2022-12-16,11.47873
2022-12-17,4.92392
2022-12-18,4.95292
2022-12-19,13.06055
2022-12-20,12.74151
2022-12-21,12.11458
2022-12-22,12.67011
2022-12-23,10.42345
2022-12-24,4.28807
2022-12-25,4.71866
2022-12-26,12.418
2022-12-27,11.65722
2022-12-28,11.02137
2022-12-29,10.74918
2022-12-30,8.48467
2022-12-31,4.58703
2023-01-01,4.17205
2023-01-02,12.25737
2023-01-03,11.53228
2023-01-04,11.65052
2023-01-05,11.31364
2023-01-06,10.80496
2023-01-07,5.23403
2023-01-08,4.87037
2023-01-09,12.72812
2023-01-10,12.43808
2023-01-11,12.65896
2023-01-12,13.29927
2023-01-13,11.5479
2023-01-14,5.67578
2023-01-15,5.28758
2023-01-16,20.92722
2023-01-17,13.76333
2023-01-18,12.27075
2023-01-19,11.56574
2023-01-20,8.96211
2023-01-21,5.12694
2023-01-22,3.77939
2023-01-23,5.39021
2023-01-24,8.71223
2023-01-25,14.61782
2023-01-26,13.43759
2023-01-27,15.63741
2023-01-28,12.69465
2023-01-29,9.62473
2023-01-30,17.44678
2023-01-31,16.83325
2023-02-01,15.49908
2023-02-02,15.48569
2023-02-03,14.00428
2023-02-04,6.56597
2023-02-05,6.64628
2023-02-06,15.12873
2023-02-07,14.14483
2023-02-08,13.43313
2023-02-09,13.70755
2023-02-10,12.28637
2023-02-11,5.77171
2023-02-12,6.12422
2023-02-13,14.62897
2023-02-14,14.09798
2023-02-15,13.87934
2023-02-16,13.89273
2023-02-17,12.30868
2023-02-18,6.3674
2023-02-19,5.85203
2023-02-20,14.73829
2023-02-21,14.06675
2023-02-22,13.27026
2023-02-23,14.50403
2023-02-24,12.29307
2023-02-25,6.3027
2023-02-26,6.68644
2023-02-27,14.01766
2023-02-28,12.44478
2023-03-01,10.44353
2023-03-02,15.0908
2023-03-03,13.625
2023-03-04,6.70429
2023-03-05,6.22239
2023-03-06,14.70929
2023-03-07,13.66739
2023-03-08,13.08732
2023-03-09,13.30373
2023-03-10,10.97452
2023-03-11,4.85922
2023-03-12,5.38351
2023-03-13,13.92842
2023-03-14,13.77894
2023-03-15,13.73209
2023-03-16,13.89273
2023-03-17,12.34661
2023-03-18,5.28311
2023-03-19,5.40359
2023-03-20,14.32109
2023-03-21,14.41702
2023-03-22,13.20333
2023-03-23,14.35232
2023-03-24,12.33099
2023-03-25,5.59769
2023-03-26,5.36566
2023-03-27,13.77671
2023-03-28,13.80348
2023-03-29,13.58707
2023-03-30,13.52014
2023-03-31,11.99187
2023-04-01,4.83021
2023-04-02,5.36789
2023-04-03,13.60046
2023-04-04,13.79233
2023-04-05,14.861
2023-04-06,14.36571
2023-04-07,11.55905
2023-04-08,5.28535
2023-04-09,5.43929
2023-04-10,14.66467
2023-04-11,14.77622
2023-04-12,13.64285
2023-04-13,13.85034
2023-04-14,11.99411
2023-04-15,6.43657
2023-04-16,6.24247
2023-04-17,15.58832
2023-04-18,15.17335
2023-04-19,15.59278
2023-04-20,14.0779
2023-04-21,11.30248
2023-04-22,5.15595
2023-04-23,5.20503
2023-04-24,13.61831
2023-04-25,13.6897
2023-04-26,12.52509
2023-04-27,14.47949
2023-04-28,11.15523
2023-04-29,5.4326
2023-04-30,4.42193
2023-05-01,8.76132
2023-05-02,12.97577
2023-05-03,12.87091
2023-05-04,11.771
2023-05-05,5.53076
2023-05-06,5.18941
2023-05-07,4.73651
2023-05-08,13.73209
2023-05-09,13.01146
2023-05-10,12.57864
2023-05-11,12.52509
2023-05-12,12.03873
2023-05-13,4.97746
2023-05-14,5.14256
2023-05-15,14.45495
2023-05-16,13.85926
2023-05-17,14.64459
2023-05-18,15.38083
2023-05-19,11.69961
2023-05-20,4.97077
2023-05-21,5.03993
2023-05-22,13.596
2023-05-23,13.43759
2023-05-24,12.62549
2023-05-25,12.65226
2023-05-26,11.26678
2023-05-27,4.70304
2023-05-28,4.75436
2023-05-29,6.41202
