date,가압류
2020-10-02,18.43971
2020-10-03,20.44917
2020-10-04,23.28605
2020-10-05,55.67375
2020-10-06,57.80141
2020-10-07,51.77304
2020-10-08,45.98108
2020-10-09,23.52245
2020-10-10,23.75886
2020-10-11,21.6312
2020-10-12,45.39007
2020-10-13,45.27186
2020-10-14,42.78959
2020-10-15,45.62647
2020-10-16,45.98108
2020-10-17,24.34988
2020-10-18,20.80378
2020-10-19,42.9078
2020-10-20,47.63593
2020-10-21,48.34515
2020-10-22,47.04491
2020-10-23,38.17966
2020-10-24,24.11347
2020-10-25,22.69503
2020-10-26,43.38061
2020-10-27,43.73522
2020-10-28,40.07092
2020-10-29,43.1442
2020-10-30,44.79905
2020-10-31,19.50354
2020-11-01,18.0851
2020-11-02,38.17966
2020-11-03,38.41607
2020-11-04,31.79669
2020-11-05,37.47044
2020-11-06,36.28841
2020-11-07,19.26713
2020-11-08,16.90307
2020-11-09,37.47044
2020-11-10,38.17966
2020-11-11,36.76122
2020-11-12,37.82505
2020-11-13,35.10638
2020-11-14,20.09456
2020-11-15,17.49408
2020-11-16,36.87943
2020-11-17,50.3546
2020-11-18,45.15366
2020-11-19,45.15366
2020-11-20,42.19858
2020-11-21,20.44917
2020-11-22,21.04018
2020-11-23,40.18912
2020-11-24,38.88888
2020-11-25,40.07092
2020-11-26,41.60756
2020-11-27,32.74231
2020-11-28,19.38534
2020-11-29,19.03073
2020-11-30,44.44444
2020-12-01,40.78014
2020-12-02,42.19858
2020-12-03,48.10874
2020-12-04,46.4539
2020-12-05,26.59574
2020-12-06,25.1773
2020-12-07,42.19858
2020-12-08,45.62647
2020-12-09,49.05437
2020-12-10,45.74468
2020-12-11,39.00709
2020-12-12,24.70449
2020-12-13,30.26004
2020-12-14,52.12765
2020-12-15,46.4539
2020-12-16,40.18912
2020-12-17,43.1442
2020-12-18,38.88888
2020-12-19,21.7494
2020-12-20,22.10401
2020-12-21,37.11583
2020-12-22,39.83451
2020-12-23,39.12529
2020-12-24,33.92434
2020-12-25,17.61229
2020-12-26,16.31205
2020-12-27,16.19385
2020-12-28,36.52482
2020-12-29,39.71631
2020-12-30,40.42553
2020-12-31,34.04255
2021-01-01,16.54846
2021-01-02,19.38534
2021-01-03,17.84869
2021-01-04,31.79669
2021-01-05,40.66193
2021-01-06,37.23404
2021-01-07,38.65248
2021-01-08,29.19621
2021-01-09,21.15839
2021-01-10,25.2955
2021-01-11,34.75177
2021-01-12,39.5981
2021-01-13,35.46099
2021-01-14,42.78959
2021-01-15,42.31678
2021-01-16,22.45862
2021-01-17,18.79432
2021-01-18,41.25295
2021-01-19,44.91725
2021-01-20,44.20803
2021-01-21,40.42553
2021-01-22,36.52482
2021-01-23,22.34042
2021-01-24,18.55791
2021-01-25,38.29787
2021-01-26,40.78014
2021-01-27,43.26241
2021-01-28,37.70685
2021-01-29,36.40661
2021-01-30,21.98581
2021-01-31,21.98581
2021-02-01,37.23404
2021-02-02,42.9078
2021-02-03,35.46099
2021-02-04,41.25295
2021-02-05,38.17966
2021-02-06,21.98581
2021-02-07,20.68557
2021-02-08,37.11583
2021-02-09,35.46099
2021-02-10,34.27895
2021-02-11,17.84869
2021-02-12,15.60283
2021-02-13,12.76595
2021-02-14,17.25768
2021-02-15,37.11583
2021-02-16,42.19858
2021-02-17,43.61702
2021-02-18,43.38061
2021-02-19,36.99763
2021-02-20,23.64066
2021-02-21,19.73995
2021-02-22,39.4799
2021-02-23,42.19858
2021-02-24,43.49881
2021-02-25,39.24349
2021-02-26,40.18912
2021-02-27,23.16784
2021-02-28,16.66666
2021-03-01,18.43971
2021-03-02,43.97163
2021-03-03,40.78014
2021-03-04,41.13475
2021-03-05,39.00709
2021-03-06,23.16784
2021-03-07,15.95744
2021-03-08,43.1442
2021-03-09,43.73522
2021-03-10,43.73522
2021-03-11,43.38061
2021-03-12,39.83451
2021-03-13,25.41371
2021-03-14,23.40425
2021-03-15,48.81796
2021-03-16,44.20803
2021-03-17,40.89834
2021-03-18,37.94326
2021-03-19,38.29787
2021-03-20,25.41371
2021-03-21,17.02127
2021-03-22,37.70685
2021-03-23,41.37115
2021-03-24,41.72576
2021-03-25,43.61702
2021-03-26,39.95271
2021-03-27,22.34042
2021-03-28,19.26713
2021-03-29,38.29787
2021-03-30,44.68085
2021-03-31,36.76122
2021-04-01,41.72576
2021-04-02,37.23404
2021-04-03,23.16784
2021-04-04,20.56737
2021-04-05,65.95744
2021-04-06,64.89361
2021-04-07,54.01891
2021-04-08,63.71158
2021-04-09,60.8747
2021-04-10,36.28841
2021-04-11,27.30496
2021-04-12,49.05437
2021-04-13,47.04491
2021-04-14,50.1182
2021-04-15,44.44444
2021-04-16,45.03546
2021-04-17,25.0591
2021-04-18,22.34042
2021-04-19,49.76359
2021-04-20,49.17257
2021-04-21,45.74468
2021-04-22,46.6903
2021-04-23,42.19858
2021-04-24,20.44917
2021-04-25,21.86761
2021-04-26,40.07092
2021-04-27,44.79905
2021-04-28,43.26241
2021-04-29,39.3617
2021-04-30,37.47044
2021-05-01,19.38534
2021-05-02,19.97635
2021-05-03,42.9078
2021-05-04,39.83451
2021-05-05,22.10401
2021-05-06,38.53427
2021-05-07,31.91489
2021-05-08,20.80378
2021-05-09,17.25768
2021-05-10,40.66193
2021-05-11,36.64302
2021-05-12,41.60756
2021-05-13,37.11583
2021-05-14,37.58865
2021-05-15,21.86761
2021-05-16,23.99527
2021-05-17,35.57919
2021-05-18,41.84397
2021-05-19,17.37588
2021-05-20,33.21513
2021-05-21,39.00709
2021-05-22,16.54846
2021-05-23,17.13947
2021-05-24,37.11583
2021-05-25,36.28841
2021-05-26,38.88888
2021-05-27,42.08037
2021-05-28,35.10638
2021-05-29,19.26713
2021-05-30,19.85815
2021-05-31,38.17966
2021-06-01,37.47044
2021-06-02,40.30732
2021-06-03,39.12529
2021-06-04,35.22458
2021-06-05,18.67612
2021-06-06,19.97635
2021-06-07,49.40898
2021-06-08,45.74468
2021-06-09,43.38061
2021-06-10,45.15366
2021-06-11,39.71631
2021-06-12,23.28605
2021-06-13,22.45862
2021-06-14,46.5721
2021-06-15,44.08983
2021-06-16,37.47044
2021-06-17,39.71631
2021-06-18,39.12529
2021-06-19,25.65011
2021-06-20,21.15839
2021-06-21,45.74468
2021-06-22,41.84397
2021-06-23,44.56264
2021-06-24,42.78959
2021-06-25,34.51536
2021-06-26,21.513
2021-06-27,18.79432
2021-06-28,36.52482
2021-06-29,35.57919
2021-06-30,36.52482
2021-07-01,37.70685
2021-07-02,34.27895
2021-07-03,17.49408
2021-07-04,21.86761
2021-07-05,32.97872
2021-07-06,38.06146
2021-07-07,37.35224
2021-07-08,35.69739
2021-07-09,29.66903
2021-07-10,19.38534
2021-07-11,19.03073
2021-07-12,37.58865
2021-07-13,31.91489
2021-07-14,35.8156
2021-07-15,39.24349
2021-07-16,31.79669
2021-07-17,17.84869
2021-07-18,21.15839
2021-07-19,35.46099
2021-07-20,44.20803
2021-07-21,42.08037
2021-07-22,37.11583
2021-07-23,33.21513
2021-07-24,30.37825
2021-07-25,27.18676
2021-07-26,31.67848
2021-07-27,39.95271
2021-07-28,40.42553
2021-07-29,37.35224
2021-07-30,38.17966
2021-07-31,17.73049
2021-08-01,18.32151
2021-08-02,34.04255
2021-08-03,38.41607
2021-08-04,34.04255
2021-08-05,38.77068
2021-08-06,35.46099
2021-08-07,18.67612
2021-08-08,17.61229
2021-08-09,34.39716
2021-08-10,42.19858
2021-08-11,42.08037
2021-08-12,41.84397
2021-08-13,41.37115
2021-08-14,21.98581
2021-08-15,17.9669
2021-08-16,23.87706
2021-08-17,76.35933
2021-08-18,68.43971
2021-08-19,43.38061
2021-08-20,42.78959
2021-08-21,20.80378
2021-08-22,18.91252
2021-08-23,41.01654
2021-08-24,42.78959
2021-08-25,39.83451
2021-08-26,43.73522
2021-08-27,38.17966
2021-08-28,22.57683
2021-08-29,23.64066
2021-08-30,38.88888
2021-08-31,45.86288
2021-09-01,40.07092
2021-09-02,40.89834
2021-09-03,36.28841
2021-09-04,19.97635
2021-09-05,21.6312
2021-09-06,39.12529
2021-09-07,43.26241
2021-09-08,39.71631
2021-09-09,44.68085
2021-09-10,40.54373
2021-09-11,23.04964
2021-09-12,19.26713
2021-09-13,40.30732
2021-09-14,41.01654
2021-09-15,39.83451
2021-09-16,42.43498
2021-09-17,35.69739
2021-09-18,18.43971
2021-09-19,13.47517
2021-09-20,14.06619
2021-09-21,15.72104
2021-09-22,14.89361
2021-09-23,37.82505
2021-09-24,39.24349
2021-09-25,20.33096
2021-09-26,21.513
2021-09-27,43.85342
2021-09-28,40.78014
2021-09-29,45.15366
2021-09-30,40.78014
2021-10-01,37.70685
2021-10-02,21.7494
2021-10-03,21.7494
2021-10-04,20.21276
2021-10-05,36.99763
2021-10-06,49.52718
2021-10-07,45.03546
2021-10-08,42.55319
2021-10-09,22.93144
2021-10-10,19.50354
2021-10-11,30.14184
2021-10-12,40.07092
2021-10-13,41.96217
2021-10-14,39.5981
2021-10-15,35.57919
2021-10-16,24.23167
2021-10-17,25.76832
2021-10-18,46.09929
2021-10-19,39.3617
2021-10-20,43.73522
2021-10-21,40.89834
2021-10-22,39.3617
2021-10-23,21.27659
2021-10-24,20.33096
2021-10-25,40.18912
2021-10-26,47.75413
2021-10-27,47.51773
2021-10-28,45.15366
2021-10-29,39.24349
2021-10-30,17.84869
2021-10-31,17.61229
2021-11-01,33.68794
2021-11-02,34.39716
2021-11-03,38.29787
2021-11-04,36.64302
2021-11-05,41.13475
2021-11-06,15.24822
2021-11-07,15.60283
2021-11-08,40.54373
2021-11-09,36.052
2021-11-10,36.40661
2021-11-11,35.9338
2021-11-12,31.67848
2021-11-13,15.13002
2021-11-14,13.71158
2021-11-15,30.85106
2021-11-16,37.58865
2021-11-17,35.46099
2021-11-18,37.70685
2021-11-19,33.45153
2021-11-20,18.55791
2021-11-21,15.01182
2021-11-22,32.50591
2021-11-23,30.14184
2021-11-24,35.34278
2021-11-25,33.80614
2021-11-26,30.37825
2021-11-27,16.31205
2021-11-28,15.13002
2021-11-29,35.69739
2021-11-30,36.17021
2021-12-01,36.28841
2021-12-02,36.87943
2021-12-03,31.91489
2021-12-04,15.01182
2021-12-05,18.91252
2021-12-06,38.41607
2021-12-07,40.66193
2021-12-08,33.09692
2021-12-09,40.66193
2021-12-10,35.57919
2021-12-11,21.27659
2021-12-12,19.38534
2021-12-13,39.00709
2021-12-14,41.37115
2021-12-15,37.82505
2021-12-16,43.85342
2021-12-17,30.73286
2021-12-18,13.47517
2021-12-19,19.73995
2021-12-20,32.50591
2021-12-21,36.64302
2021-12-22,30.14184
2021-12-23,31.91489
2021-12-24,23.64066
2021-12-25,13.47517
2021-12-26,15.72104
2021-12-27,28.95981
2021-12-28,35.22458
2021-12-29,34.51536
2021-12-30,30.85106
2021-12-31,26.95035
2022-01-01,13.47517
2022-01-02,11.82033
2022-01-03,31.44208
2022-01-04,36.76122
2022-01-05,33.68794
2022-01-06,36.17021
2022-01-07,33.45153
2022-01-08,19.85815
2022-01-09,15.48463
2022-01-10,37.35224
2022-01-11,35.10638
2022-01-12,38.29787
2022-01-13,39.95271
2022-01-14,39.3617
2022-01-15,19.62174
2022-01-16,18.2033
2022-01-17,37.58865
2022-01-18,37.23404
2022-01-19,35.22458
2022-01-20,33.92434
2022-01-21,34.16075
2022-01-22,21.27659
2022-01-23,20.21276
2022-01-24,35.57919
2022-01-25,41.84397
2022-01-26,35.46099
2022-01-27,39.12529
2022-01-28,35.46099
2022-01-29,17.37588
2022-01-30,14.65721
2022-01-31,13.00236
2022-02-01,10.52009
2022-02-02,15.60283
2022-02-03,32.1513
2022-02-04,36.52482
2022-02-05,22.81323
2022-02-06,16.90307
2022-02-07,33.45153
2022-02-08,42.43498
2022-02-09,40.78014
2022-02-10,36.52482
2022-02-11,34.63356
2022-02-12,19.50354
2022-02-13,20.44917
2022-02-14,33.92434
2022-02-15,41.96217
2022-02-16,43.49881
2022-02-17,38.65248
2022-02-18,36.76122
2022-02-19,22.57683
2022-02-20,20.44917
2022-02-21,36.40661
2022-02-22,38.65248
2022-02-23,38.17966
2022-02-24,38.77068
2022-02-25,30.49645
2022-02-26,19.62174
2022-02-27,17.9669
2022-02-28,30.49645
2022-03-01,19.03073
2022-03-02,29.31442
2022-03-03,36.40661
2022-03-04,32.1513
2022-03-05,19.26713
2022-03-06,14.3026
2022-03-07,32.1513
2022-03-08,33.21513
2022-03-09,19.38534
2022-03-10,28.95981
2022-03-11,30.26004
2022-03-12,19.03073
2022-03-13,17.73049
2022-03-14,34.39716
2022-03-15,39.00709
2022-03-16,37.82505
2022-03-17,34.75177
2022-03-18,35.9338
2022-03-19,18.67612
2022-03-20,14.65721
2022-03-21,34.75177
2022-03-22,34.63356
2022-03-23,35.10638
2022-03-24,34.86997
2022-03-25,32.74231
2022-03-26,14.3026
2022-03-27,17.13947
2022-03-28,35.69739
2022-03-29,39.24349
2022-03-30,34.86997
2022-03-31,40.78014
2022-04-01,31.08747
2022-04-02,22.22222
2022-04-03,18.91252
2022-04-04,32.03309
2022-04-05,45.74468
2022-04-06,38.06146
2022-04-07,37.82505
2022-04-08,34.16075
2022-04-09,15.95744
2022-04-10,16.90307
2022-04-11,34.75177
2022-04-12,41.13475
2022-04-13,36.40661
2022-04-14,32.2695
2022-04-15,38.65248
2022-04-16,18.43971
2022-04-17,18.43971
2022-04-18,32.74231
2022-04-19,40.30732
2022-04-20,39.12529
2022-04-21,40.66193
2022-04-22,34.75177
2022-04-23,23.04964
2022-04-24,17.49408
2022-04-25,31.56028
2022-04-26,35.57919
2022-04-27,33.92434
2022-04-28,34.86997
2022-04-29,36.99763
2022-04-30,16.78486
2022-05-01,17.13947
2022-05-02,32.62411
2022-05-03,38.06146
2022-05-04,40.18912
2022-05-05,33.80614
2022-05-06,34.51536
2022-05-07,16.07565
2022-05-08,18.43971
2022-05-09,37.23404
2022-05-10,36.17021
2022-05-11,35.8156
2022-05-12,39.83451
2022-05-13,31.91489
2022-05-14,18.79432
2022-05-15,15.95744
2022-05-16,34.27895
2022-05-17,39.71631
2022-05-18,45.15366
2022-05-19,39.71631
2022-05-20,36.052
2022-05-21,18.43971
2022-05-22,16.54846
2022-05-23,33.92434
2022-05-24,39.3617
2022-05-25,39.00709
2022-05-26,34.86997
2022-05-27,30.49645
2022-05-28,17.13947
2022-05-29,17.9669
2022-05-30,42.67139
2022-05-31,37.94326
2022-06-01,29.19621
2022-06-02,36.64302
2022-06-03,29.90543
2022-06-04,16.90307
2022-06-05,14.4208
2022-06-06,19.73995
2022-06-07,33.56973
2022-06-08,38.88888
2022-06-09,41.48936
2022-06-10,37.11583
2022-06-11,20.92198
2022-06-12,28.8416
2022-06-13,41.48936
2022-06-14,42.78959
2022-06-15,39.12529
2022-06-16,36.87943
2022-06-17,35.46099
2022-06-18,19.50354
2022-06-19,18.43971
2022-06-20,37.58865
2022-06-21,33.92434
2022-06-22,35.57919
2022-06-23,31.79669
2022-06-24,34.27895
2022-06-25,18.2033
2022-06-26,21.513
2022-06-27,32.03309
2022-06-28,38.29787
2022-06-29,40.30732
2022-06-30,35.69739
2022-07-01,30.96926
2022-07-02,17.13947
2022-07-03,15.01182
2022-07-04,34.04255
2022-07-05,35.69739
2022-07-06,36.64302
2022-07-07,37.94326
2022-07-08,30.73286
2022-07-09,16.31205
2022-07-10,16.31205
2022-07-11,40.30732
2022-07-12,38.17966
2022-07-13,39.71631
2022-07-14,34.51536
2022-07-15,31.56028
2022-07-16,18.79432
2022-07-17,17.25768
2022-07-18,37.58865
2022-07-19,40.30732
2022-07-20,38.88888
2022-07-21,36.052
2022-07-22,36.76122
2022-07-23,19.85815
2022-07-24,16.19385
2022-07-25,36.64302
2022-07-26,40.78014
2022-07-27,32.1513
2022-07-28,41.37115
2022-07-29,32.86052
2022-07-30,17.61229
2022-07-31,19.85815
2022-08-01,34.39716
2022-08-02,38.17966
2022-08-03,34.98817
2022-08-04,36.99763
2022-08-05,33.56973
2022-08-06,20.09456
2022-08-07,18.32151
2022-08-08,35.69739
2022-08-09,50.47281
2022-08-10,46.6903
2022-08-11,42.43498
2022-08-12,34.63356
2022-08-13,19.38534
2022-08-14,16.66666
2022-08-15,20.21276
2022-08-16,41.48936
2022-08-17,43.26241
2022-08-18,42.78959
2022-08-19,41.48936
2022-08-20,23.87706
2022-08-21,22.34042
2022-08-22,39.71631
2022-08-23,46.5721
2022-08-24,39.24349
2022-08-25,41.60756
2022-08-26,38.65248
2022-08-27,20.44917
2022-08-28,15.24822
2022-08-29,46.92671
2022-08-30,39.95271
2022-08-31,41.72576
2022-09-01,40.18912
2022-09-02,34.39716
2022-09-03,18.91252
2022-09-04,18.55791
2022-09-05,33.09692
2022-09-06,36.99763
2022-09-07,38.65248
2022-09-08,31.56028
2022-09-09,17.49408
2022-09-10,14.18439
2022-09-11,13.59338
2022-09-12,18.32151
2022-09-13,42.9078
2022-09-14,46.4539
2022-09-15,45.62647
2022-09-16,40.89834
2022-09-17,23.04964
2022-09-18,24.34988
2022-09-19,44.79905
2022-09-20,48.81796
2022-09-21,46.4539
2022-09-22,44.08983
2022-09-23,43.97163
2022-09-24,21.04018
2022-09-25,19.14893
2022-09-26,42.55319
2022-09-27,44.79905
2022-09-28,51.06382
2022-09-29,45.62647
2022-09-30,40.78014
2022-10-01,21.98581
2022-10-02,19.85815
2022-10-03,23.28605
2022-10-04,46.33569
2022-10-05,46.21749
2022-10-06,49.29078
2022-10-07,47.87234
2022-10-08,23.75886
2022-10-09,18.79432
2022-10-10,21.27659
2022-10-11,49.52718
2022-10-12,55.79196
2022-10-13,50.2364
2022-10-14,46.09929
2022-10-15,26.95035
2022-10-16,25.76832
2022-10-17,45.50827
2022-10-18,48.69976
2022-10-19,50.70921
2022-10-20,53.7825
2022-10-21,43.61702
2022-10-22,35.57919
2022-10-23,24.94089
2022-10-24,47.51773
2022-10-25,52.12765
2022-10-26,52.24586
2022-10-27,48.69976
2022-10-28,45.50827
2022-10-29,19.03073
2022-10-30,17.37588
2022-10-31,41.48936
2022-11-01,43.026
2022-11-02,45.15366
2022-11-03,39.71631
2022-11-04,43.97163
2022-11-05,22.45862
2022-11-06,19.73995
2022-11-07,41.25295
2022-11-08,48.69976
2022-11-09,44.44444
2022-11-10,44.56264
2022-11-11,41.25295
2022-11-12,17.9669
2022-11-13,18.32151
2022-11-14,42.19858
2022-11-15,47.04491
2022-11-16,45.50827
2022-11-17,44.91725
2022-11-18,43.1442
2022-11-19,22.10401
2022-11-20,19.97635
2022-11-21,41.48936
2022-11-22,50.0
2022-11-23,44.79905
2022-11-24,43.38061
2022-11-25,43.1442
2022-11-26,22.10401
2022-11-27,16.43026
2022-11-28,37.23404
2022-11-29,47.39952
2022-11-30,38.65248
2022-12-01,41.84397
2022-12-02,41.84397
2022-12-03,16.54846
2022-12-04,24.23167
2022-12-05,45.50827
2022-12-06,43.26241
2022-12-07,46.21749
2022-12-08,45.27186
2022-12-09,43.1442
2022-12-10,23.28605
2022-12-11,21.86761
2022-12-12,51.77304
2022-12-13,51.41843
2022-12-14,46.5721
2022-12-15,44.08983
2022-12-16,40.18912
2022-12-17,20.33096
2022-12-18,17.37588
2022-12-19,42.08037
2022-12-20,42.43498
2022-12-21,43.61702
2022-12-22,46.09929
2022-12-23,33.33333
2022-12-24,17.37588
2022-12-25,17.61229
2022-12-26,36.76122
2022-12-27,42.08037
2022-12-28,52.60047
2022-12-29,39.5981
2022-12-30,37.58865
2022-12-31,17.37588
2023-01-01,19.73995
2023-01-02,39.5981
2023-01-03,47.16312
2023-01-04,44.08983
2023-01-05,41.84397
2023-01-06,43.85342
2023-01-07,20.56737
2023-01-08,18.79432
2023-01-09,57.80141
2023-01-10,47.87234
2023-01-11,48.81796
2023-01-12,47.75413
2023-01-13,41.96217
2023-01-14,26.00472
2023-01-15,22.93144
2023-01-16,46.09929
2023-01-17,47.87234
2023-01-18,49.40898
2023-01-19,47.63593
2023-01-20,39.4799
2023-01-21,19.85815
2023-01-22,20.44917
2023-01-23,18.67612
2023-01-24,24.46808
2023-01-25,45.15366
2023-01-26,45.03546
2023-01-27,45.98108
2023-01-28,30.49645
2023-01-29,24.46808
2023-01-30,46.4539
2023-01-31,50.47281
2023-02-01,48.22695
2023-02-02,47.63593
2023-02-03,46.5721
2023-02-04,24.70449
2023-02-05,21.39479
2023-02-06,47.39952
2023-02-07,48.69976
2023-02-08,64.77541
2023-02-09,81.79669
2023-02-10,100.0
2023-02-11,62.52955
2023-02-12,54.37352
2023-02-13,74.70449
2023-02-14,56.50118
2023-02-15,58.15602
2023-02-16,54.25531
2023-02-17,47.99054
2023-02-18,23.99527
2023-02-19,25.88652
2023-02-20,55.91016
2023-02-21,60.52009
2023-02-22,53.30969
2023-02-23,50.82742
2023-02-24,43.026
2023-02-25,24.70449
2023-02-26,22.10401
2023-02-27,48.81796
2023-02-28,45.03546
2023-03-01,30.49645
2023-03-02,46.21749
2023-03-03,43.97163
2023-03-04,25.41371
2023-03-05,20.80378
2023-03-06,49.29078
2023-03-07,52.60047
2023-03-08,46.92671
2023-03-09,47.28132
2023-03-10,47.28132
2023-03-11,19.26713
2023-03-12,19.62174
2023-03-13,47.39952
2023-03-14,57.56501
2023-03-15,57.91962
2023-03-16,54.96453
2023-03-17,47.28132
2023-03-18,26.95035
2023-03-19,34.04255
2023-03-20,51.18203
2023-03-21,52.95508
2023-03-22,56.85579
2023-03-23,43.97163
2023-03-24,39.00709
2023-03-25,25.53191
2023-03-26,24.34988
2023-03-27,52.00945
2023-03-28,57.3286
2023-03-29,56.26477
2023-03-30,61.46572
2023-03-31,48.10874
2023-04-01,33.45153
2023-04-02,29.90543
2023-04-03,51.65484
2023-04-04,52.83687
2023-04-05,55.55555
2023-04-06,49.76359
2023-04-07,45.39007
2023-04-08,26.12293
2023-04-09,21.6312
2023-04-10,49.88179
2023-04-11,51.30023
2023-04-12,52.00945
2023-04-13,52.83687
2023-04-14,51.65484
2023-04-15,27.30496
2023-04-16,24.23167
2023-04-17,50.70921
2023-04-18,56.02836
2023-04-19,60.63829
2023-04-20,57.68321
2023-04-21,51.30023
2023-04-22,29.55082
2023-04-23,26.12293
2023-04-24,63.35697
2023-04-25,60.8747
2023-04-26,50.94562
2023-04-27,52.71867
2023-04-28,48.58156
2023-04-29,28.8416
2023-04-30,21.27659
2023-05-01,38.41607
2023-05-02,51.77304
2023-05-03,56.26477
2023-05-04,45.15366
2023-05-05,30.37825
2023-05-06,21.513
2023-05-07,19.62174
2023-05-08,53.42789
2023-05-09,56.61938
2023-05-10,50.0
2023-05-11,52.12765
2023-05-12,51.18203
2023-05-13,26.47754
2023-05-14,22.34042
2023-05-15,51.06382
2023-05-16,53.6643
2023-05-17,55.20094
2023-05-18,51.18203
2023-05-19,45.74468
2023-05-20,23.28605
2023-05-21,18.91252
2023-05-22,49.17257
2023-05-23,52.24586
2023-05-24,50.47281
2023-05-25,52.12765
2023-05-26,44.68085
2023-05-27,23.87706
2023-05-28,19.03073
2023-05-29,23.64066
