date,티스토리수익
2020-12-07,10.51893
2020-12-08,13.04347
2020-12-09,11.92145
2020-12-10,10.23842
2020-12-11,11.36044
2020-12-12,8.55539
2020-12-13,11.5007
2020-12-14,12.34221
2020-12-15,13.32398
2020-12-16,9.25666
2020-12-17,10.93969
2020-12-18,10.79943
2020-12-19,6.45161
2020-12-20,12.06171
2020-12-21,15.56802
2020-12-22,18.37307
2020-12-23,14.16549
2020-12-24,8.8359
2020-12-25,9.81767
2020-12-26,11.7812
2020-12-27,14.446
2020-12-28,16.40953
2020-12-29,13.88499
2020-12-30,13.04347
2020-12-31,11.22019
2021-01-01,14.30575
2021-01-02,13.74474
2021-01-03,13.74474
2021-01-04,17.6718
2021-01-05,17.95231
2021-01-06,18.23281
2021-01-07,11.92145
2021-01-08,15.56802
2021-01-09,11.92145
2021-01-10,9.53716
2021-01-11,11.22019
2021-01-12,10.51893
2021-01-13,11.36044
2021-01-14,12.20196
2021-01-15,10.51893
2021-01-16,10.93969
2021-01-17,11.92145
2021-01-18,12.62272
2021-01-19,13.18373
2021-01-20,9.95792
2021-01-21,12.20196
2021-01-22,11.22019
2021-01-23,11.22019
2021-01-24,12.20196
2021-01-25,12.90322
2021-01-26,12.06171
2021-01-27,9.95792
2021-01-28,10.37868
2021-01-29,11.64095
2021-01-30,12.62272
2021-01-31,10.37868
2021-02-01,11.36044
2021-02-02,12.76297
2021-02-03,6.59186
2021-02-04,11.36044
2021-02-05,8.41514
2021-02-06,5.61009
2021-02-07,8.41514
2021-02-08,10.65918
2021-02-09,8.97615
2021-02-10,8.69565
2021-02-11,5.61009
2021-02-12,6.45161
2021-02-13,6.59186
2021-02-14,10.37868
2021-02-15,16.26928
2021-02-16,11.22019
2021-02-17,13.18373
2021-02-18,12.48246
2021-02-19,11.7812
2021-02-20,8.8359
2021-02-21,11.5007
2021-02-22,12.20196
2021-02-23,10.37868
2021-02-24,12.48246
2021-02-25,8.55539
2021-02-26,9.25666
2021-02-27,8.55539
2021-02-28,7.43338
2021-03-01,11.64095
2021-03-02,9.25666
2021-03-03,11.5007
2021-03-04,8.55539
2021-03-05,7.57363
2021-03-06,7.01262
2021-03-07,7.15287
2021-03-08,8.13464
2021-03-09,7.43338
2021-03-10,7.85413
2021-03-11,8.69565
2021-03-12,7.15287
2021-03-13,7.01262
2021-03-14,7.15287
2021-03-15,8.8359
2021-03-16,9.81767
2021-03-17,7.29312
2021-03-18,9.39691
2021-03-19,8.8359
2021-03-20,7.15287
2021-03-21,8.41514
2021-03-22,8.41514
2021-03-23,13.18373
2021-03-24,8.8359
2021-03-25,7.15287
2021-03-26,10.23842
2021-03-27,13.46423
2021-03-28,13.46423
2021-03-29,10.79943
2021-03-30,10.09817
2021-03-31,9.39691
2021-04-01,8.8359
2021-04-02,11.22019
2021-04-03,8.8359
2021-04-04,11.36044
2021-04-05,10.37868
2021-04-06,8.55539
2021-04-07,7.85413
2021-04-08,10.51893
2021-04-09,6.31136
2021-04-10,6.03085
2021-04-11,9.25666
2021-04-12,7.99438
2021-04-13,7.99438
2021-04-14,6.59186
2021-04-15,7.57363
2021-04-16,8.8359
2021-04-17,5.75035
2021-04-18,7.85413
2021-04-19,7.43338
2021-04-20,7.99438
2021-04-21,18.79382
2021-04-22,34.5021
2021-04-23,21.87938
2021-04-24,13.32398
2021-04-25,20.89761
2021-04-26,21.87938
2021-04-27,19.49509
2021-04-28,16.12903
2021-04-29,18.37307
2021-04-30,13.88499
2021-05-01,11.5007
2021-05-02,13.04347
2021-05-03,16.97054
2021-05-04,21.03786
2021-05-05,14.02524
2021-05-06,13.46423
2021-05-07,13.88499
2021-05-08,10.93969
2021-05-09,11.36044
2021-05-10,12.76297
2021-05-11,11.07994
2021-05-12,9.67741
2021-05-13,9.67741
2021-05-14,9.53716
2021-05-15,9.25666
2021-05-16,9.53716
2021-05-17,9.67741
2021-05-18,9.1164
2021-05-19,6.1711
2021-05-20,9.81767
2021-05-21,9.67741
2021-05-22,6.31136
2021-05-23,7.99438
2021-05-24,12.20196
2021-05-25,10.65918
2021-05-26,10.65918
2021-05-27,9.81767
2021-05-28,8.69565
2021-05-29,7.43338
2021-05-30,8.27489
2021-05-31,11.92145
2021-06-01,10.37868
2021-06-02,8.27489
2021-06-03,12.90322
2021-06-04,6.03085
2021-06-05,6.45161
2021-06-06,9.53716
2021-06-07,10.23842
2021-06-08,9.95792
2021-06-09,13.18373
2021-06-10,11.7812
2021-06-11,8.97615
2021-06-12,6.45161
2021-06-13,9.81767
2021-06-14,11.5007
2021-06-15,11.22019
2021-06-16,11.36044
2021-06-17,10.79943
2021-06-18,11.5007
2021-06-19,5.61009
2021-06-20,9.81767
2021-06-21,9.95792
2021-06-22,9.1164
2021-06-23,7.57363
2021-06-24,8.8359
2021-06-25,8.69565
2021-06-26,8.41514
2021-06-27,8.8359
2021-06-28,11.5007
2021-06-29,8.55539
2021-06-30,6.59186
2021-07-01,7.43338
2021-07-02,7.85413
2021-07-03,8.41514
2021-07-04,6.87237
2021-07-05,13.18373
2021-07-06,11.07994
2021-07-07,13.18373
2021-07-08,12.90322
2021-07-09,12.48246
2021-07-10,7.57363
2021-07-11,9.95792
2021-07-12,14.16549
2021-07-13,9.53716
2021-07-14,11.92145
2021-07-15,11.07994
2021-07-16,11.07994
2021-07-17,7.71388
2021-07-18,10.37868
2021-07-19,11.22019
2021-07-20,9.81767
2021-07-21,12.06171
2021-07-22,8.8359
2021-07-23,8.69565
2021-07-24,6.87237
2021-07-25,7.85413
2021-07-26,11.7812
2021-07-27,10.65918
2021-07-28,8.8359
2021-07-29,11.5007
2021-07-30,8.97615
2021-07-31,8.41514
2021-08-01,9.25666
2021-08-02,8.27489
2021-08-03,14.02524
2021-08-04,8.55539
2021-08-05,10.93969
2021-08-06,9.67741
2021-08-07,8.69565
2021-08-08,9.53716
2021-08-09,11.7812
2021-08-10,10.09817
2021-08-11,9.53716
2021-08-12,11.07994
2021-08-13,10.79943
2021-08-14,6.87237
2021-08-15,10.51893
2021-08-16,12.48246
2021-08-17,12.76297
2021-08-18,10.23842
2021-08-19,11.36044
2021-08-20,8.97615
2021-08-21,10.09817
2021-08-22,12.06171
2021-08-23,14.446
2021-08-24,12.48246
2021-08-25,11.64095
2021-08-26,10.93969
2021-08-27,8.97615
2021-08-28,6.59186
2021-08-29,10.23842
2021-08-30,11.92145
2021-08-31,14.02524
2021-09-01,12.48246
2021-09-02,15.42776
2021-09-03,10.37868
2021-09-04,8.97615
2021-09-05,16.97054
2021-09-06,14.02524
2021-09-07,20.89761
2021-09-08,18.37307
2021-09-09,16.12903
2021-09-10,15.42776
2021-09-11,12.90322
2021-09-12,11.92145
2021-09-13,15.70827
2021-09-14,16.26928
2021-09-15,11.92145
2021-09-16,12.20196
2021-09-17,9.67741
2021-09-18,9.39691
2021-09-19,8.13464
2021-09-20,8.55539
2021-09-21,10.37868
2021-09-22,11.64095
2021-09-23,16.69004
2021-09-24,13.18373
2021-09-25,12.76297
2021-09-26,13.04347
2021-09-27,17.53155
2021-09-28,12.34221
2021-09-29,13.32398
2021-09-30,12.06171
2021-10-01,12.62272
2021-10-02,11.07994
2021-10-03,10.37868
2021-10-04,12.34221
2021-10-05,13.88499
2021-10-06,17.3913
2021-10-07,16.54978
2021-10-08,8.97615
2021-10-09,7.29312
2021-10-10,11.64095
2021-10-11,14.58625
2021-10-12,11.7812
2021-10-13,11.5007
2021-10-14,12.76297
2021-10-15,13.88499
2021-10-16,6.31136
2021-10-17,8.27489
2021-10-18,13.46423
2021-10-19,9.39691
2021-10-20,11.5007
2021-10-21,9.1164
2021-10-22,7.43338
2021-10-23,7.15287
2021-10-24,9.39691
2021-10-25,9.81767
2021-10-26,11.22019
2021-10-27,10.79943
2021-10-28,8.69565
2021-10-29,8.13464
2021-10-30,5.18934
2021-10-31,9.95792
2021-11-01,9.25666
2021-11-02,10.23842
2021-11-03,12.34221
2021-11-04,12.76297
2021-11-05,8.69565
2021-11-06,9.39691
2021-11-07,6.87237
2021-11-08,11.64095
2021-11-09,12.20196
2021-11-10,9.95792
2021-11-11,8.69565
2021-11-12,6.87237
2021-11-13,10.09817
2021-11-14,8.41514
2021-11-15,13.32398
2021-11-16,13.46423
2021-11-17,7.85413
2021-11-18,11.22019
2021-11-19,8.69565
2021-11-20,10.51893
2021-11-21,8.69565
2021-11-22,9.25666
2021-11-23,12.06171
2021-11-24,10.79943
2021-11-25,11.5007
2021-11-26,10.37868
2021-11-27,7.57363
2021-11-28,8.41514
2021-11-29,15.70827
2021-11-30,13.18373
2021-12-01,12.34221
2021-12-02,10.65918
2021-12-03,8.55539
2021-12-04,7.57363
2021-12-05,10.65918
2021-12-06,10.79943
2021-12-07,12.90322
2021-12-08,10.79943
2021-12-09,11.07994
2021-12-10,11.64095
2021-12-11,7.85413
2021-12-12,17.11079
2021-12-13,13.74474
2021-12-14,14.16549
2021-12-15,13.46423
2021-12-16,15.28751
2021-12-17,11.92145
2021-12-18,7.99438
2021-12-19,11.92145
2021-12-20,11.64095
2021-12-21,13.74474
2021-12-22,12.34221
2021-12-23,12.20196
2021-12-24,9.1164
2021-12-25,6.73211
2021-12-26,7.29312
2021-12-27,11.07994
2021-12-28,11.92145
2021-12-29,12.06171
2021-12-30,8.55539
2021-12-31,6.87237
2022-01-01,7.99438
2022-01-02,13.32398
2022-01-03,11.92145
2022-01-04,11.5007
2022-01-05,12.62272
2022-01-06,13.18373
2022-01-07,11.07994
2022-01-08,10.23842
2022-01-09,11.7812
2022-01-10,15.98877
2022-01-11,15.42776
2022-01-12,14.02524
2022-01-13,14.02524
2022-01-14,11.36044
2022-01-15,10.37868
2022-01-16,13.46423
2022-01-17,15.14726
2022-01-18,13.46423
2022-01-19,12.90322
2022-01-20,11.5007
2022-01-21,9.67741
2022-01-22,9.1164
2022-01-23,13.18373
2022-01-24,11.5007
2022-01-25,12.06171
2022-01-26,12.62272
2022-01-27,10.09817
2022-01-28,10.93969
2022-01-29,9.53716
2022-01-30,10.37868
2022-01-31,11.5007
2022-02-01,9.67741
2022-02-02,9.95792
2022-02-03,14.86676
2022-02-04,9.81767
2022-02-05,8.97615
2022-02-06,11.7812
2022-02-07,11.7812
2022-02-08,10.65918
2022-02-09,10.93969
2022-02-10,11.22019
2022-02-11,9.1164
2022-02-12,8.69565
2022-02-13,10.65918
2022-02-14,11.64095
2022-02-15,9.67741
2022-02-16,8.13464
2022-02-17,10.51893
2022-02-18,8.8359
2022-02-19,6.73211
2022-02-20,9.95792
2022-02-21,10.37868
2022-02-22,11.5007
2022-02-23,10.23842
2022-02-24,9.95792
2022-02-25,8.41514
2022-02-26,8.69565
2022-02-27,7.99438
2022-02-28,9.1164
2022-03-01,11.92145
2022-03-02,9.39691
2022-03-03,10.51893
2022-03-04,8.41514
2022-03-05,7.29312
2022-03-06,5.8906
2022-03-07,11.07994
2022-03-08,8.41514
2022-03-09,7.29312
2022-03-10,6.45161
2022-03-11,8.8359
2022-03-12,12.20196
2022-03-13,10.93969
2022-03-14,10.51893
2022-03-15,9.67741
2022-03-16,8.69565
2022-03-17,9.53716
2022-03-18,10.93969
2022-03-19,8.8359
2022-03-20,9.95792
2022-03-21,9.39691
2022-03-22,12.62272
2022-03-23,8.8359
2022-03-24,8.55539
2022-03-25,8.13464
2022-03-26,8.97615
2022-03-27,10.79943
2022-03-28,10.51893
2022-03-29,11.07994
2022-03-30,9.25666
2022-03-31,8.27489
2022-04-01,7.85413
2022-04-02,6.87237
2022-04-03,8.13464
2022-04-04,9.95792
2022-04-05,9.67741
2022-04-06,10.65918
2022-04-07,9.1164
2022-04-08,8.41514
2022-04-09,6.45161
2022-04-10,8.8359
2022-04-11,8.27489
2022-04-12,8.97615
2022-04-13,7.29312
2022-04-14,7.01262
2022-04-15,9.95792
2022-04-16,7.29312
2022-04-17,8.13464
2022-04-18,11.07994
2022-04-19,8.13464
2022-04-20,10.65918
2022-04-21,9.67741
2022-04-22,9.81767
2022-04-23,8.13464
2022-04-24,9.39691
2022-04-25,11.5007
2022-04-26,10.65918
2022-04-27,15.14726
2022-04-28,9.95792
2022-04-29,7.01262
2022-04-30,7.01262
2022-05-01,9.53716
2022-05-02,7.85413
2022-05-03,9.95792
2022-05-04,10.51893
2022-05-05,7.99438
2022-05-06,8.13464
2022-05-07,5.32959
2022-05-08,8.97615
2022-05-09,11.07994
2022-05-10,12.06171
2022-05-11,11.22019
2022-05-12,11.7812
2022-05-13,11.22019
2022-05-14,5.61009
2022-05-15,5.8906
2022-05-16,10.79943
2022-05-17,11.5007
2022-05-18,8.13464
2022-05-19,9.95792
2022-05-20,8.13464
2022-05-21,7.43338
2022-05-22,8.41514
2022-05-23,12.62272
2022-05-24,9.25666
2022-05-25,13.46423
2022-05-26,11.07994
2022-05-27,9.1164
2022-05-28,7.85413
2022-05-29,7.57363
2022-05-30,7.85413
2022-05-31,8.41514
2022-06-01,8.97615
2022-06-02,6.87237
2022-06-03,11.22019
2022-06-04,6.73211
2022-06-05,6.1711
2022-06-06,9.95792
2022-06-07,13.88499
2022-06-08,15.14726
2022-06-09,11.22019
2022-06-10,7.57363
2022-06-11,5.8906
2022-06-12,11.64095
2022-06-13,11.22019
2022-06-14,13.04347
2022-06-15,12.90322
2022-06-16,11.92145
2022-06-17,9.53716
2022-06-18,6.1711
2022-06-19,11.22019
2022-06-20,11.5007
2022-06-21,11.22019
2022-06-22,14.58625
2022-06-23,11.5007
2022-06-24,11.7812
2022-06-25,8.97615
2022-06-26,7.71388
2022-06-27,10.23842
2022-06-28,10.23842
2022-06-29,10.93969
2022-06-30,12.48246
2022-07-01,10.37868
2022-07-02,8.69565
2022-07-03,8.8359
2022-07-04,15.84852
2022-07-05,12.76297
2022-07-06,11.5007
2022-07-07,11.22019
2022-07-08,10.51893
2022-07-09,6.59186
2022-07-10,9.25666
2022-07-11,17.11079
2022-07-12,12.06171
2022-07-13,12.62272
2022-07-14,10.09817
2022-07-15,9.81767
2022-07-16,9.1164
2022-07-17,9.67741
2022-07-18,14.58625
2022-07-19,11.07994
2022-07-20,11.07994
2022-07-21,12.76297
2022-07-22,12.20196
2022-07-23,6.73211
2022-07-24,12.06171
2022-07-25,15.14726
2022-07-26,13.32398
2022-07-27,12.76297
2022-07-28,13.60448
2022-07-29,10.23842
2022-07-30,9.25666
2022-07-31,13.18373
2022-08-01,15.00701
2022-08-02,12.76297
2022-08-03,12.34221
2022-08-04,10.23842
2022-08-05,10.37868
2022-08-06,10.65918
2022-08-07,12.06171
2022-08-08,13.60448
2022-08-09,10.51893
2022-08-10,14.30575
2022-08-11,12.06171
2022-08-12,12.20196
2022-08-13,8.8359
2022-08-14,7.71388
2022-08-15,12.76297
2022-08-16,17.11079
2022-08-17,16.83029
2022-08-18,12.34221
2022-08-19,14.30575
2022-08-20,10.37868
2022-08-21,12.34221
2022-08-22,15.14726
2022-08-23,14.86676
2022-08-24,12.90322
2022-08-25,17.11079
2022-08-26,13.04347
2022-08-27,8.55539
2022-08-28,10.09817
2022-08-29,15.28751
2022-08-30,11.92145
2022-08-31,13.04347
2022-09-01,13.32398
2022-09-02,12.62272
2022-09-03,9.81767
2022-09-04,12.90322
2022-09-05,16.83029
2022-09-06,15.84852
2022-09-07,15.14726
2022-09-08,11.07994
2022-09-09,7.99438
2022-09-10,6.59186
2022-09-11,10.37868
2022-09-12,13.32398
2022-09-13,14.7265
2022-09-14,15.98877
2022-09-15,15.84852
2022-09-16,14.446
2022-09-17,10.23842
2022-09-18,12.90322
2022-09-19,14.86676
2022-09-20,13.32398
2022-09-21,13.74474
2022-09-22,13.60448
2022-09-23,12.62272
2022-09-24,8.41514
2022-09-25,13.32398
2022-09-26,15.28751
2022-09-27,15.84852
2022-09-28,16.12903
2022-09-29,12.90322
2022-09-30,11.36044
2022-10-01,8.13464
2022-10-02,11.07994
2022-10-03,12.62272
2022-10-04,14.30575
2022-10-05,14.58625
2022-10-06,14.30575
2022-10-07,10.51893
2022-10-08,9.95792
2022-10-09,8.97615
2022-10-10,10.65918
2022-10-11,16.12903
2022-10-12,13.46423
2022-10-13,12.90322
2022-10-14,12.76297
2022-10-15,12.20196
2022-10-16,18.65357
2022-10-17,16.97054
2022-10-18,15.70827
2022-10-19,16.12903
2022-10-20,13.04347
2022-10-21,10.37868
2022-10-22,7.99438
2022-10-23,10.93969
2022-10-24,9.95792
2022-10-25,15.14726
2022-10-26,12.48246
2022-10-27,10.09817
2022-10-28,11.64095
2022-10-29,10.51893
2022-10-30,8.13464
2022-10-31,12.48246
2022-11-01,11.22019
2022-11-02,13.74474
2022-11-03,14.16549
2022-11-04,12.76297
2022-11-05,8.55539
2022-11-06,13.18373
2022-11-07,14.86676
2022-11-08,12.62272
2022-11-09,14.7265
2022-11-10,14.446
2022-11-11,11.36044
2022-11-12,8.55539
2022-11-13,8.13464
2022-11-14,11.36044
2022-11-15,13.04347
2022-11-16,11.64095
2022-11-17,13.18373
2022-11-18,11.64095
2022-11-19,12.76297
2022-11-20,12.48246
2022-11-21,14.86676
2022-11-22,14.30575
2022-11-23,12.34221
2022-11-24,11.7812
2022-11-25,15.14726
2022-11-26,11.7812
2022-11-27,10.65918
2022-11-28,12.20196
2022-11-29,12.90322
2022-11-30,15.28751
2022-12-01,12.62272
2022-12-02,10.79943
2022-12-03,5.8906
2022-12-04,8.8359
2022-12-05,14.446
2022-12-06,10.09817
2022-12-07,15.14726
2022-12-08,13.18373
2022-12-09,8.97615
2022-12-10,9.53716
2022-12-11,12.48246
2022-12-12,12.90322
2022-12-13,19.07433
2022-12-14,13.74474
2022-12-15,12.06171
2022-12-16,12.90322
2022-12-17,9.95792
2022-12-18,13.74474
2022-12-19,13.18373
2022-12-20,14.86676
2022-12-21,15.98877
2022-12-22,15.00701
2022-12-23,10.51893
2022-12-24,10.23842
2022-12-25,12.06171
2022-12-26,14.86676
2022-12-27,15.28751
2022-12-28,14.30575
2022-12-29,14.30575
2022-12-30,14.58625
2022-12-31,11.22019
2023-01-01,14.30575
2023-01-02,18.23281
2023-01-03,21.03786
2023-01-04,15.98877
2023-01-05,15.28751
2023-01-06,16.97054
2023-01-07,15.84852
2023-01-08,17.25105
2023-01-09,18.09256
2023-01-10,19.63534
2023-01-11,15.70827
2023-01-12,19.77559
2023-01-13,14.446
2023-01-14,14.02524
2023-01-15,14.7265
2023-01-16,16.54978
2023-01-17,17.25105
2023-01-18,16.12903
2023-01-19,18.09256
2023-01-20,14.02524
2023-01-21,11.36044
2023-01-22,11.5007
2023-01-23,12.62272
2023-01-24,16.69004
2023-01-25,17.95231
2023-01-26,16.97054
2023-01-27,17.53155
2023-01-28,15.70827
2023-01-29,18.23281
2023-01-30,18.65357
2023-01-31,20.89761
2023-02-01,17.3913
2023-02-02,20.89761
2023-02-03,19.21458
2023-02-04,16.83029
2023-02-05,15.98877
2023-02-06,22.44039
2023-02-07,23.84291
2023-02-08,21.31837
2023-02-09,16.40953
2023-02-10,14.58625
2023-02-11,15.56802
2023-02-12,16.97054
2023-02-13,20.0561
2023-02-14,18.51332
2023-02-15,16.12903
2023-02-16,17.6718
2023-02-17,18.65357
2023-02-18,13.88499
2023-02-19,17.11079
2023-02-20,20.75736
2023-02-21,20.61711
2023-02-22,17.53155
2023-02-23,20.61711
2023-02-24,16.97054
2023-02-25,10.93969
2023-02-26,13.88499
2023-02-27,17.3913
2023-02-28,15.28751
2023-03-01,15.56802
2023-03-02,17.11079
2023-03-03,10.37868
2023-03-04,11.5007
2023-03-05,12.90322
2023-03-06,22.15988
2023-03-07,15.98877
2023-03-08,17.81206
2023-03-09,16.97054
2023-03-10,13.04347
2023-03-11,10.23842
2023-03-12,11.7812
2023-03-13,19.21458
2023-03-14,12.76297
2023-03-15,13.32398
2023-03-16,16.40953
2023-03-17,13.18373
2023-03-18,11.36044
2023-03-19,11.22019
2023-03-20,16.69004
2023-03-21,15.28751
2023-03-22,14.16549
2023-03-23,14.86676
2023-03-24,9.95792
2023-03-25,11.7812
2023-03-26,11.64095
2023-03-27,15.70827
2023-03-28,14.30575
2023-03-29,17.3913
2023-03-30,15.70827
2023-03-31,10.51893
2023-04-01,9.81767
2023-04-02,10.93969
2023-04-03,12.06171
2023-04-04,13.46423
2023-04-05,19.07433
2023-04-06,12.62272
2023-04-07,15.70827
2023-04-08,12.76297
2023-04-09,12.20196
2023-04-10,18.79382
2023-04-11,18.37307
2023-04-12,14.30575
2023-04-13,12.48246
2023-04-14,13.60448
2023-04-15,8.13464
2023-04-16,9.95792
2023-04-17,16.26928
2023-04-18,12.90322
2023-04-19,19.49509
2023-04-20,15.56802
2023-04-21,13.32398
2023-04-22,13.46423
2023-04-23,13.60448
2023-04-24,18.09256
2023-04-25,18.79382
2023-04-26,17.81206
2023-04-27,16.40953
2023-04-28,14.16549
2023-04-29,11.36044
2023-04-30,13.04347
2023-05-01,12.34221
2023-05-02,17.6718
2023-05-03,14.58625
2023-05-04,12.62272
2023-05-05,11.07994
2023-05-06,13.18373
2023-05-07,16.69004
2023-05-08,15.28751
2023-05-09,13.04347
2023-05-10,14.30575
2023-05-11,10.37868
2023-05-12,13.88499
2023-05-13,13.60448
2023-05-14,11.7812
2023-05-15,13.18373
2023-05-16,16.97054
2023-05-17,15.28751
2023-05-18,13.46423
2023-05-19,10.93969
2023-05-20,8.8359
2023-05-21,13.46423
2023-05-22,15.14726
2023-05-23,14.86676
2023-05-24,11.22019
2023-05-25,11.7812
2023-05-26,9.67741
2023-05-27,9.67741
2023-05-28,9.81767
