date,미국배당주
2023-05-27,20.89227
2023-05-28,18.28073
2023-05-29,21.21871
2023-05-30,28.50924
2023-05-31,31.22959
2023-06-01,30.25027
2023-06-02,28.50924
2023-06-03,21.32752
2023-06-04,15.01632
2023-06-05,22.74211
2023-06-06,27.96517
2023-06-07,29.05331
2023-06-08,27.09466
2023-06-09,31.99129
2023-06-10,21.21871
2023-06-11,22.30685
2023-06-12,23.28618
2023-06-13,29.59738
2023-06-14,35.36452
2023-06-15,29.81501
2023-06-16,27.96517
2023-06-17,21.21871
2023-06-18,20.13057
2023-06-19,22.30685
2023-06-20,27.4211
2023-06-21,29.27094
2023-06-22,28.50924
2023-06-23,25.46245
2023-06-24,18.8248
2023-06-25,17.41022
2023-06-26,21.21871
2023-06-27,32.64417
2023-06-28,31.22959
2023-06-29,30.14145
2023-06-30,28.50924
2023-07-01,23.39499
2023-07-02,26.44178
2023-07-03,35.58215
2023-07-04,33.94994
2023-07-05,29.05331
2023-07-06,26.00652
2023-07-07,25.68008
2023-07-08,21.21871
2023-07-09,21.00108
2023-07-10,26.65941
2023-07-11,31.55603
2023-07-12,29.92383
2023-07-13,34.82045
2023-07-14,39.17301
2023-07-15,27.52992
2023-07-16,25.35364
2023-07-17,34.92927
2023-07-18,41.67573
2023-07-19,39.17301
2023-07-20,29.05331
2023-07-21,32.53536
2023-07-22,24.37431
2023-07-23,22.41566
2023-07-24,29.05331
2023-07-25,36.99673
2023-07-26,35.79978
2023-07-27,32.97062
2023-07-28,29.05331
2023-07-29,23.17736
2023-07-30,16.53971
2023-07-31,30.79434
2023-08-01,29.7062
2023-08-02,40.91403
2023-08-03,31.22959
2023-08-04,28.40043
2023-08-05,21.00108
2023-08-06,17.73667
2023-08-07,22.41566
2023-08-08,27.4211
2023-08-09,26.11534
2023-08-10,32.31773
2023-08-11,25.57127
2023-08-12,20.56583
2023-08-13,21.00108
2023-08-14,23.93906
2023-08-15,25.68008
2023-08-16,31.33841
2023-08-17,30.35908
2023-08-18,27.63873
2023-08-19,16.86615
2023-08-20,15.23394
2023-08-21,23.06855
2023-08-22,27.09466
2023-08-23,24.2655
2023-08-24,24.91838
2023-08-25,20.13057
2023-08-26,17.08378
2023-08-27,14.68988
2023-08-28,31.33841
2023-08-29,33.51468
2023-08-30,34.3852
2023-08-31,30.68552
2023-09-01,27.09466
2023-09-02,20.45701
2023-09-03,16.4309
2023-09-04,20.23939
2023-09-05,27.31229
2023-09-06,31.88248
2023-09-07,26.55059
2023-09-08,22.95973
2023-09-09,16.64853
2023-09-10,16.64853
2023-09-11,24.70076
2023-09-12,24.37431
2023-09-13,17.62785
2023-09-14,23.5038
2023-09-15,26.33297
2023-09-16,15.6692
2023-09-17,17.08378
2023-09-18,20.3482
2023-09-19,24.04787
2023-09-20,25.13601
2023-09-21,23.28618
2023-09-22,18.93362
2023-09-23,17.08378
2023-09-24,14.14581
2023-09-25,18.28073
2023-09-26,24.91838
2023-09-27,20.13057
2023-09-28,16.21327
2023-09-29,16.4309
2023-09-30,16.64853
2023-10-01,14.03699
2023-10-02,14.47225
2023-10-03,21.65397
2023-10-04,27.74755
2023-10-05,26.65941
2023-10-06,64.63547
2023-10-07,29.37976
2023-10-08,22.08922
2023-10-09,26.76822
2023-10-10,32.1001
2023-10-11,29.37976
2023-10-12,27.09466
2023-10-13,22.52448
2023-10-14,13.05767
2023-10-15,18.28073
2023-10-16,24.70076
2023-10-17,25.7889
2023-10-18,25.7889
2023-10-19,23.28618
2023-10-20,19.69532
2023-10-21,12.94885
2023-10-22,12.40478
2023-10-23,18.28073
2023-10-24,22.08922
2023-10-25,21.00108
2023-10-26,21.87159
2023-10-27,19.69532
2023-10-28,14.58106
2023-10-29,12.94885
2023-10-30,22.19804
2023-10-31,26.55059
2023-11-01,21.76278
2023-11-02,25.7889
2023-11-03,25.68008
2023-11-04,20.02176
2023-11-05,17.08378
2023-11-06,25.46245
2023-11-07,31.44722
2023-11-08,28.9445
2023-11-09,26.11534
2023-11-10,24.37431
2023-11-11,17.51904
2023-11-12,17.51904
2023-11-13,21.87159
2023-11-14,31.77366
2023-11-15,37.97606
2023-11-16,35.69096
2023-11-17,30.90315
2023-11-18,20.02176
2023-11-19,18.71599
2023-11-20,31.44722
2023-11-21,34.3852
2023-11-22,31.33841
2023-11-23,30.57671
2023-11-24,26.44178
2023-11-25,24.91838
2023-11-26,20.89227
2023-11-27,23.83025
2023-11-28,29.81501
2023-11-29,31.22959
2023-11-30,48.96626
2023-12-01,32.64417
2023-12-02,26.44178
2023-12-03,31.33841
2023-12-04,32.31773
2023-12-05,42.2198
2023-12-06,47.00761
2023-12-07,38.52013
2023-12-08,38.52013
2023-12-09,30.46789
2023-12-10,31.12078
2023-12-11,38.41131
2023-12-12,40.26115
2023-12-13,39.93471
2023-12-14,46.8988
2023-12-15,46.78998
2023-12-16,32.97062
2023-12-17,30.68552
2023-12-18,36.7791
2023-12-19,45.91947
2023-12-20,42.2198
2023-12-21,34.71164
2023-12-22,43.30794
2023-12-23,27.31229
2023-12-24,28.9445
2023-12-25,26.98585
2023-12-26,48.96626
2023-12-27,50.92491
2023-12-28,45.81066
2023-12-29,38.62894
2023-12-30,27.4211
2023-12-31,25.57127
2024-01-01,30.35908
2024-01-02,49.72796
2024-01-03,45.91947
2024-01-04,44.50489
2024-01-05,41.34929
2024-01-06,33.6235
2024-01-07,30.90315
2024-01-08,31.99129
2024-01-09,46.57236
2024-01-10,45.70184
2024-01-11,46.8988
2024-01-12,39.71708
2024-01-13,27.96517
2024-01-14,27.63873
2024-01-15,30.57671
2024-01-16,32.75299
2024-01-17,38.62894
2024-01-18,37.97606
2024-01-19,40.6964
2024-01-20,30.03264
2024-01-21,30.90315
2024-01-22,34.27638
2024-01-23,40.80522
2024-01-24,48.74863
2024-01-25,49.94559
2024-01-26,52.23068
2024-01-27,36.45266
2024-01-28,31.99129
2024-01-29,41.24047
2024-01-30,44.61371
2024-01-31,46.1371
2024-02-01,48.53101
2024-02-02,45.91947
2024-02-03,34.3852
2024-02-04,33.73231
2024-02-05,39.93471
2024-02-06,52.12187
2024-02-07,46.35473
2024-02-08,45.15778
2024-02-09,42.65505
2024-02-10,41.89336
2024-02-11,33.18824
2024-02-12,48.31338
2024-02-13,60.1741
2024-02-14,55.4951
2024-02-15,53.53645
2024-02-16,50.59847
2024-02-17,38.52013
2024-02-18,35.36452
2024-02-19,47.22524
2024-02-20,44.28726
2024-02-21,50.92491
2024-02-22,55.27747
2024-02-23,55.16866
2024-02-24,40.58759
2024-02-25,42.87268
2024-02-26,54.40696
2024-02-27,55.60391
2024-02-28,55.71273
2024-02-29,50.70729
2024-03-01,40.15233
2024-03-02,39.93471
2024-03-03,41.89336
2024-03-04,46.68117
2024-03-05,55.38628
2024-03-06,45.91947
2024-03-07,57.23612
2024-03-08,53.53645
2024-03-09,46.46354
2024-03-10,42.54624
2024-03-11,56.90968
2024-03-12,74.10228
2024-03-13,57.23612
2024-03-14,54.7334
2024-03-15,53.86289
2024-03-16,38.52013
2024-03-17,37.21436
2024-03-18,53.31882
2024-03-19,61.80631
2024-03-20,54.84221
