date,일본주식
2020-07-13,5.95703
2020-07-14,6.46484
2020-07-15,6.62109
2020-07-16,5.72265
2020-07-17,5.11718
2020-07-18,2.03125
2020-07-19,1.89453
2020-07-20,4.41406
2020-07-21,4.74609
2020-07-22,5.83984
2020-07-23,6.11328
2020-07-24,5.09765
2020-07-25,2.65625
2020-07-26,3.90625
2020-07-27,6.60156
2020-07-28,6.85546
2020-07-29,7.71484
2020-07-30,7.36328
2020-07-31,7.42187
2020-08-01,4.0625
2020-08-02,3.35937
2020-08-03,7.5
2020-08-04,7.59765
2020-08-05,7.61718
2020-08-06,8.20312
2020-08-07,9.23828
2020-08-08,3.57421
2020-08-09,3.51562
2020-08-10,8.35937
2020-08-11,9.29687
2020-08-12,8.30078
2020-08-13,6.69921
2020-08-14,6.28906
2020-08-15,2.89062
2020-08-16,3.22265
2020-08-17,10.52734
2020-08-18,8.96484
2020-08-19,6.36718
2020-08-20,6.89453
2020-08-21,5.625
2020-08-22,2.92968
2020-08-23,2.94921
2020-08-24,5.19531
2020-08-25,6.5625
2020-08-26,5.13671
2020-08-27,5.99609
2020-08-28,16.97265
2020-08-29,5.8789
2020-08-30,4.53125
2020-08-31,10.15625
2020-09-01,9.66796
2020-09-02,9.47265
2020-09-03,9.10156
2020-09-04,9.86328
2020-09-05,4.39453
2020-09-06,3.6914
2020-09-07,7.30468
2020-09-08,7.5
2020-09-09,8.18359
2020-09-10,6.5039
2020-09-11,6.5625
2020-09-12,3.28125
2020-09-13,3.75
2020-09-14,6.40625
2020-09-15,6.77734
2020-09-16,6.30859
2020-09-17,5.9375
2020-09-18,5.23437
2020-09-19,3.20312
2020-09-20,3.0664
2020-09-21,5.78125
2020-09-22,6.17187
2020-09-23,5.23437
2020-09-24,5.82031
2020-09-25,4.12109
2020-09-26,2.69531
2020-09-27,2.26562
2020-09-28,3.98437
2020-09-29,3.86718
2020-09-30,5.33203
2020-10-01,24.6875
2020-10-02,20.17578
2020-10-03,4.375
2020-10-04,2.63671
2020-10-05,5.70312
2020-10-06,5.60546
2020-10-07,4.86328
2020-10-08,5.3125
2020-10-09,5.60546
2020-10-10,2.10937
2020-10-11,2.63671
2020-10-12,4.375
2020-10-13,4.43359
2020-10-14,4.0039
2020-10-15,4.16015
2020-10-16,4.58984
2020-10-17,2.03125
2020-10-18,2.51953
2020-10-19,4.49218
2020-10-20,3.76953
2020-10-21,3.76953
2020-10-22,3.94531
2020-10-23,3.6914
2020-10-24,1.91406
2020-10-25,2.51953
2020-10-26,3.98437
2020-10-27,4.10156
2020-10-28,3.73046
2020-10-29,4.60937
2020-10-30,3.6914
2020-10-31,1.67968
2020-11-01,1.62109
2020-11-02,3.35937
2020-11-03,4.53125
2020-11-04,4.21875
2020-11-05,5.0
2020-11-06,5.78125
2020-11-07,2.10937
2020-11-08,2.55859
2020-11-09,5.9375
2020-11-10,7.94921
2020-11-11,5.72265
2020-11-12,5.23437
2020-11-13,5.3125
2020-11-14,2.16796
2020-11-15,2.51953
2020-11-16,6.09375
2020-11-17,5.625
2020-11-18,5.42968
2020-11-19,4.92187
2020-11-20,5.27343
2020-11-21,2.73437
2020-11-22,2.36328
2020-11-23,6.36718
2020-11-24,6.66015
2020-11-25,7.57812
2020-11-26,7.24609
2020-11-27,6.30859
2020-11-28,3.32031
2020-11-29,3.65234
2020-11-30,5.05859
2020-12-01,6.79687
2020-12-02,7.55859
2020-12-03,8.49609
2020-12-04,8.0664
2020-12-05,4.0039
2020-12-06,4.08203
2020-12-07,6.79687
2020-12-08,6.77734
2020-12-09,7.05078
2020-12-10,7.03125
2020-12-11,6.07421
2020-12-12,4.3164
2020-12-13,4.02343
2020-12-14,7.1289
2020-12-15,5.82031
2020-12-16,5.85937
2020-12-17,6.05468
2020-12-18,5.68359
2020-12-19,3.94531
2020-12-20,3.30078
2020-12-21,5.15625
2020-12-22,5.91796
2020-12-23,5.60546
2020-12-24,6.97265
2020-12-25,4.57031
2020-12-26,4.74609
2020-12-27,4.41406
2020-12-28,7.36328
2020-12-29,7.10937
2020-12-30,7.94921
2020-12-31,6.03515
2021-01-01,4.60937
2021-01-02,5.35156
2021-01-03,6.32812
2021-01-04,11.64062
2021-01-05,11.1914
2021-01-06,13.16406
2021-01-07,12.48046
2021-01-08,18.33984
2021-01-09,12.07031
2021-01-10,10.01953
2021-01-11,17.67578
2021-01-12,15.2539
2021-01-13,13.67187
2021-01-14,14.10156
2021-01-15,11.28906
2021-01-16,6.85546
2021-01-17,6.75781
2021-01-18,10.54687
2021-01-19,10.97656
2021-01-20,10.91796
2021-01-21,11.97265
2021-01-22,12.01171
2021-01-23,7.08984
2021-01-24,6.67968
2021-01-25,10.27343
2021-01-26,11.85546
2021-01-27,11.21093
2021-01-28,10.83984
2021-01-29,12.26562
2021-01-30,5.95703
2021-01-31,5.48828
2021-02-01,10.11718
2021-02-02,9.19921
2021-02-03,9.45312
2021-02-04,9.27734
2021-02-05,9.70703
2021-02-06,7.1875
2021-02-07,6.71875
2021-02-08,12.67578
2021-02-09,10.39062
2021-02-10,9.80468
2021-02-11,8.3789
2021-02-12,9.96093
2021-02-13,8.3789
2021-02-14,11.5039
2021-02-15,21.875
2021-02-16,17.8125
2021-02-17,17.89062
2021-02-18,12.51953
2021-02-19,10.21484
2021-02-20,6.09375
2021-02-21,5.74218
2021-02-22,8.33984
2021-02-23,9.70703
2021-02-24,11.67968
2021-02-25,9.66796
2021-02-26,9.29687
2021-02-27,4.25781
2021-02-28,4.25781
2021-03-01,18.49609
2021-03-02,9.80468
2021-03-03,9.25781
2021-03-04,9.0625
2021-03-05,9.0039
2021-03-06,4.0039
2021-03-07,4.10156
2021-03-08,7.53906
2021-03-09,9.25781
2021-03-10,8.73046
2021-03-11,7.92968
2021-03-12,8.53515
2021-03-13,4.27734
2021-03-14,4.98046
2021-03-15,8.3789
2021-03-16,8.3789
2021-03-17,9.375
2021-03-18,8.61328
2021-03-19,6.75781
2021-03-20,4.02343
2021-03-21,4.17968
2021-03-22,8.53515
2021-03-23,8.22265
2021-03-24,6.25
2021-03-25,7.4414
2021-03-26,6.34765
2021-03-27,3.35937
2021-03-28,3.04687
2021-03-29,6.75781
2021-03-30,7.05078
2021-03-31,7.07031
2021-04-01,6.91406
2021-04-02,7.16796
2021-04-03,4.14062
2021-04-04,3.76953
2021-04-05,6.32812
2021-04-06,6.67968
2021-04-07,6.42578
2021-04-08,5.35156
2021-04-09,5.8789
2021-04-10,3.14453
2021-04-11,3.02734
2021-04-12,5.68359
2021-04-13,6.67968
2021-04-14,5.41015
2021-04-15,6.11328
2021-04-16,5.44921
2021-04-17,2.8125
2021-04-18,3.14453
2021-04-19,5.39062
2021-04-20,6.77734
2021-04-21,8.45703
2021-04-22,6.36718
2021-04-23,5.99609
2021-04-24,2.57812
2021-04-25,2.92968
2021-04-26,4.60937
2021-04-27,5.39062
2021-04-28,4.80468
2021-04-29,5.3125
2021-04-30,5.07812
2021-05-01,2.71484
2021-05-02,2.22656
2021-05-03,4.53125
2021-05-04,5.42968
2021-05-05,4.58984
2021-05-06,5.13671
2021-05-07,4.74609
2021-05-08,2.89062
2021-05-09,2.59765
2021-05-10,5.66406
2021-05-11,5.74218
2021-05-12,6.34765
2021-05-13,7.20703
2021-05-14,4.96093
2021-05-15,2.30468
2021-05-16,2.24609
2021-05-17,5.35156
2021-05-18,4.66796
2021-05-19,6.1914
2021-05-20,5.2539
2021-05-21,4.88281
2021-05-22,2.24609
2021-05-23,1.89453
2021-05-24,4.80468
2021-05-25,5.23437
2021-05-26,4.88281
2021-05-27,4.43359
2021-05-28,5.09765
2021-05-29,2.28515
2021-05-30,1.97265
2021-05-31,4.74609
2021-06-01,5.70312
2021-06-02,4.80468
2021-06-03,4.98046
2021-06-04,4.51171
2021-06-05,1.91406
2021-06-06,2.1289
2021-06-07,4.47265
2021-06-08,4.55078
2021-06-09,4.72656
2021-06-10,4.6289
2021-06-11,4.27734
2021-06-12,2.32421
2021-06-13,2.40234
2021-06-14,4.12109
2021-06-15,4.17968
2021-06-16,4.60937
2021-06-17,4.14062
2021-06-18,3.92578
2021-06-19,1.8164
2021-06-20,1.95312
2021-06-21,11.5625
2021-06-22,5.44921
2021-06-23,4.43359
2021-06-24,5.23437
2021-06-25,4.45312
2021-06-26,2.46093
2021-06-27,2.1289
2021-06-28,4.375
2021-06-29,4.0039
2021-06-30,4.72656
2021-07-01,3.49609
2021-07-02,3.63281
2021-07-03,1.66015
2021-07-04,1.52343
2021-07-05,3.51562
2021-07-06,4.12109
2021-07-07,3.65234
2021-07-08,4.86328
2021-07-09,5.15625
2021-07-10,2.83203
2021-07-11,2.14843
2021-07-12,3.88671
2021-07-13,4.47265
2021-07-14,4.16015
2021-07-15,4.17968
2021-07-16,4.08203
2021-07-17,1.8164
2021-07-18,1.52343
2021-07-19,3.30078
2021-07-20,4.08203
2021-07-21,4.375
2021-07-22,4.02343
2021-07-23,3.33984
2021-07-24,2.01171
2021-07-25,2.03125
2021-07-26,3.84765
2021-07-27,3.75
2021-07-28,4.29687
2021-07-29,4.14062
2021-07-30,4.47265
2021-07-31,2.24609
2021-08-01,1.64062
2021-08-02,3.80859
2021-08-03,3.73046
2021-08-04,4.08203
2021-08-05,3.88671
2021-08-06,4.45312
2021-08-07,2.24609
2021-08-08,2.24609
2021-08-09,3.75
2021-08-10,3.86718
2021-08-11,4.76562
2021-08-12,4.08203
2021-08-13,5.97656
2021-08-14,2.8125
2021-08-15,2.34375
2021-08-16,10.09765
2021-08-17,6.28906
2021-08-18,4.57031
2021-08-19,5.58593
2021-08-20,5.21484
2021-08-21,3.04687
2021-08-22,2.4414
2021-08-23,4.53125
2021-08-24,4.74609
2021-08-25,5.46875
2021-08-26,4.76562
2021-08-27,3.6914
2021-08-28,2.38281
2021-08-29,2.05078
2021-08-30,3.32031
2021-08-31,4.82421
2021-09-01,5.33203
2021-09-02,5.48828
2021-09-03,6.09375
2021-09-04,2.83203
2021-09-05,3.04687
2021-09-06,5.54687
2021-09-07,6.05468
2021-09-08,6.17187
2021-09-09,5.72265
2021-09-10,5.3125
2021-09-11,2.69531
2021-09-12,2.71484
2021-09-13,4.375
2021-09-14,5.50781
2021-09-15,5.68359
2021-09-16,4.60937
2021-09-17,4.45312
2021-09-18,2.48046
2021-09-19,2.34375
2021-09-20,7.38281
2021-09-21,12.01171
2021-09-22,12.63671
2021-09-23,6.60156
2021-09-24,5.44921
2021-09-25,1.64062
2021-09-26,2.07031
2021-09-27,4.02343
2021-09-28,4.3164
2021-09-29,5.50781
2021-09-30,5.23437
2021-10-01,5.48828
2021-10-02,2.05078
2021-10-03,2.24609
2021-10-04,14.21875
2021-10-05,9.41406
2021-10-06,7.57812
2021-10-07,4.9414
2021-10-08,4.98046
2021-10-09,1.67968
2021-10-10,1.89453
2021-10-11,8.30078
2021-10-12,5.74218
2021-10-13,5.44921
2021-10-14,4.72656
2021-10-15,4.19921
2021-10-16,2.28515
2021-10-17,1.58203
2021-10-18,4.0039
2021-10-19,3.80859
2021-10-20,4.55078
2021-10-21,4.16015
2021-10-22,3.78906
2021-10-23,1.54296
2021-10-24,1.21093
2021-10-25,3.75
2021-10-26,4.64843
2021-10-27,3.75
2021-10-28,4.08203
2021-10-29,4.53125
2021-10-30,1.60156
2021-10-31,1.71875
2021-11-01,3.71093
2021-11-02,3.98437
2021-11-03,4.90234
2021-11-04,4.19921
2021-11-05,3.82812
2021-11-06,2.16796
2021-11-07,1.75781
2021-11-08,3.96484
2021-11-09,4.80468
2021-11-10,3.57421
2021-11-11,4.49218
2021-11-12,4.19921
2021-11-13,2.77343
2021-11-14,2.16796
2021-11-15,3.94531
2021-11-16,5.19531
2021-11-17,4.82421
2021-11-18,4.16015
2021-11-19,3.59375
2021-11-20,2.69531
2021-11-21,2.32421
2021-11-22,4.41406
2021-11-23,4.6875
2021-11-24,3.47656
2021-11-25,3.26171
2021-11-26,5.74218
2021-11-27,2.34375
2021-11-28,1.52343
2021-11-29,4.6289
2021-11-30,7.28515
2021-12-01,4.6289
2021-12-02,4.02343
2021-12-03,3.41796
2021-12-04,1.93359
2021-12-05,1.83593
2021-12-06,3.63281
2021-12-07,3.53515
2021-12-08,4.14062
2021-12-09,3.65234
2021-12-10,3.55468
2021-12-11,1.95312
2021-12-12,1.85546
2021-12-13,3.26171
2021-12-14,3.125
2021-12-15,3.41796
2021-12-16,3.51562
2021-12-17,3.67187
2021-12-18,1.77734
2021-12-19,1.95312
2021-12-20,3.47656
2021-12-21,4.21875
2021-12-22,3.32031
2021-12-23,3.39843
2021-12-24,2.87109
2021-12-25,1.79687
2021-12-26,1.97265
2021-12-27,3.55468
2021-12-28,2.85156
2021-12-29,3.4375
2021-12-30,3.24218
2021-12-31,3.22265
2022-01-01,1.875
2022-01-02,2.34375
2022-01-03,4.41406
2022-01-04,4.90234
2022-01-05,5.78125
2022-01-06,7.53906
2022-01-07,6.875
2022-01-08,3.16406
2022-01-09,2.77343
2022-01-10,5.58593
2022-01-11,4.39453
2022-01-12,4.6289
2022-01-13,3.67187
2022-01-14,4.12109
2022-01-15,2.05078
2022-01-16,2.24609
2022-01-17,4.39453
2022-01-18,4.39453
2022-01-19,6.25
2022-01-20,4.78515
2022-01-21,5.33203
2022-01-22,2.94921
2022-01-23,2.69531
2022-01-24,6.13281
2022-01-25,8.00781
2022-01-26,5.80078
2022-01-27,8.55468
2022-01-28,5.46875
2022-01-29,2.4414
2022-01-30,2.24609
2022-01-31,6.21093
2022-02-01,6.34765
2022-02-02,7.40234
2022-02-03,7.20703
2022-02-04,5.60546
2022-02-05,2.73437
2022-02-06,2.7539
2022-02-07,5.5664
2022-02-08,4.08203
2022-02-09,4.55078
2022-02-10,4.98046
2022-02-11,5.50781
2022-02-12,1.97265
2022-02-13,2.07031
2022-02-14,4.74609
2022-02-15,4.84375
2022-02-16,4.19921
2022-02-17,4.51171
2022-02-18,4.66796
2022-02-19,2.42187
2022-02-20,2.01171
2022-02-21,5.48828
2022-02-22,5.82031
2022-02-23,4.86328
2022-02-24,7.61718
2022-02-25,6.05468
2022-02-26,1.89453
2022-02-27,1.36718
2022-02-28,5.85937
2022-03-01,8.35937
2022-03-02,5.19531
2022-03-03,4.74609
2022-03-04,4.17968
2022-03-05,1.95312
2022-03-06,2.34375
2022-03-07,4.64843
2022-03-08,5.99609
2022-03-09,6.77734
2022-03-10,4.84375
2022-03-11,4.6875
2022-03-12,1.73828
2022-03-13,1.05468
2022-03-14,5.05859
2022-03-15,4.88281
2022-03-16,4.29687
2022-03-17,6.28906
2022-03-18,4.57031
2022-03-19,3.08593
2022-03-20,2.51953
2022-03-21,5.54687
2022-03-22,5.15625
2022-03-23,8.20312
2022-03-24,6.01562
2022-03-25,7.40234
2022-03-26,3.65234
2022-03-27,2.98828
2022-03-28,9.3164
2022-03-29,12.03125
2022-03-30,10.17578
2022-03-31,8.39843
2022-04-01,5.48828
2022-04-02,3.26171
2022-04-03,3.24218
2022-04-04,6.38671
2022-04-05,6.40625
2022-04-06,7.26562
2022-04-07,6.48437
2022-04-08,4.66796
2022-04-09,2.10937
2022-04-10,2.61718
2022-04-11,7.98828
2022-04-12,5.91796
2022-04-13,9.12109
2022-04-14,7.22656
2022-04-15,7.28515
2022-04-16,3.30078
2022-04-17,3.75
2022-04-18,6.875
2022-04-19,9.64843
2022-04-20,10.0
2022-04-21,8.33984
2022-04-22,5.95703
2022-04-23,2.94921
2022-04-24,3.00781
2022-04-25,5.625
2022-04-26,6.25
2022-04-27,6.48437
2022-04-28,7.36328
2022-04-29,7.34375
2022-04-30,3.02734
2022-05-01,3.47656
2022-05-02,7.34375
2022-05-03,6.67968
2022-05-04,6.44531
2022-05-05,5.72265
2022-05-06,7.67578
2022-05-07,2.22656
2022-05-08,4.23828
2022-05-09,7.14843
2022-05-10,7.42187
2022-05-11,5.9375
2022-05-12,6.8164
2022-05-13,5.99609
2022-05-14,2.51953
2022-05-15,2.87109
2022-05-16,5.41015
2022-05-17,5.33203
2022-05-18,5.23437
2022-05-19,6.46484
2022-05-20,5.09765
2022-05-21,2.34375
2022-05-22,2.28515
2022-05-23,4.92187
2022-05-24,5.33203
2022-05-25,4.25781
2022-05-26,4.66796
2022-05-27,3.84765
2022-05-28,2.20703
2022-05-29,2.07031
2022-05-30,6.38671
2022-05-31,6.40625
2022-06-01,5.95703
2022-06-02,4.53125
2022-06-03,5.39062
2022-06-04,2.05078
2022-06-05,1.85546
2022-06-06,6.8164
2022-06-07,8.96484
2022-06-08,11.15234
2022-06-09,13.3789
2022-06-10,11.8164
2022-06-11,5.44921
2022-06-12,3.71093
2022-06-13,9.10156
2022-06-14,9.02343
2022-06-15,8.76953
2022-06-16,6.75781
2022-06-17,7.01171
2022-06-18,3.98437
2022-06-19,3.90625
2022-06-20,9.88281
2022-06-21,7.36328
2022-06-22,11.28906
2022-06-23,9.49218
2022-06-24,6.5039
2022-06-25,3.84765
2022-06-26,3.61328
2022-06-27,6.32812
2022-06-28,9.27734
2022-06-29,9.53125
2022-06-30,7.51953
2022-07-01,7.51953
2022-07-02,3.00781
2022-07-03,2.94921
2022-07-04,6.26953
2022-07-05,6.1914
2022-07-06,5.76171
2022-07-07,4.80468
2022-07-08,65.70312
2022-07-09,7.07031
2022-07-10,4.49218
2022-07-11,7.67578
2022-07-12,5.8789
2022-07-13,5.91796
2022-07-14,6.69921
2022-07-15,5.9375
2022-07-16,3.02734
2022-07-17,3.33984
2022-07-18,6.8164
2022-07-19,7.22656
2022-07-20,9.88281
2022-07-21,6.8164
2022-07-22,6.77734
2022-07-23,2.87109
2022-07-24,3.04687
2022-07-25,4.96093
2022-07-26,5.83984
2022-07-27,5.17578
2022-07-28,5.27343
2022-07-29,4.375
2022-07-30,2.51953
2022-07-31,2.03125
2022-08-01,4.10156
2022-08-02,4.9414
2022-08-03,4.33593
2022-08-04,4.72656
2022-08-05,4.3164
2022-08-06,2.10937
2022-08-07,1.42578
2022-08-08,4.19921
2022-08-09,4.45312
2022-08-10,3.98437
2022-08-11,5.13671
2022-08-12,5.2539
2022-08-13,2.1289
2022-08-14,2.28515
2022-08-15,6.62109
2022-08-16,5.15625
2022-08-17,4.6875
2022-08-18,4.47265
2022-08-19,4.53125
2022-08-20,1.8164
2022-08-21,2.42187
2022-08-22,4.96093
2022-08-23,5.70312
2022-08-24,4.88281
2022-08-25,5.09765
2022-08-26,4.41406
2022-08-27,2.36328
2022-08-28,2.1875
2022-08-29,5.17578
2022-08-30,6.77734
2022-08-31,5.83984
2022-09-01,6.11328
2022-09-02,5.66406
2022-09-03,2.8125
2022-09-04,2.92968
2022-09-05,6.32812
2022-09-06,7.85156
2022-09-07,7.40234
2022-09-08,6.875
2022-09-09,6.07421
2022-09-10,3.65234
2022-09-11,33.20312
2022-09-12,15.58593
2022-09-13,9.98046
2022-09-14,9.9414
2022-09-15,8.45703
2022-09-16,6.5039
2022-09-17,3.55468
2022-09-18,3.57421
2022-09-19,7.61718
2022-09-20,7.05078
2022-09-21,6.40625
2022-09-22,7.92968
2022-09-23,7.61718
2022-09-24,3.57421
2022-09-25,3.08593
2022-09-26,8.53515
2022-09-27,6.79687
2022-09-28,9.57031
2022-09-29,6.15234
2022-09-30,5.78125
2022-10-01,2.92968
2022-10-02,3.57421
2022-10-03,10.72265
2022-10-04,5.82031
2022-10-05,5.8789
2022-10-06,4.98046
2022-10-07,4.04296
2022-10-08,2.42187
2022-10-09,1.28906
2022-10-10,8.47656
2022-10-11,5.48828
2022-10-12,5.29296
2022-10-13,5.95703
2022-10-14,5.48828
2022-10-15,3.53515
2022-10-16,3.04687
2022-10-17,5.625
2022-10-18,6.73828
2022-10-19,5.64453
2022-10-20,6.30859
2022-10-21,6.26953
2022-10-22,3.20312
2022-10-23,2.34375
2022-10-24,5.19531
2022-10-25,5.01953
2022-10-26,5.13671
2022-10-27,4.12109
2022-10-28,4.0625
2022-10-29,2.14843
2022-10-30,2.46093
2022-10-31,4.84375
2022-11-01,4.88281
2022-11-02,5.95703
2022-11-03,5.01953
2022-11-04,4.6289
2022-11-05,1.91406
2022-11-06,2.30468
2022-11-07,5.01953
2022-11-08,5.07812
2022-11-09,5.23437
2022-11-10,5.19531
2022-11-11,5.9375
2022-11-12,2.8125
2022-11-13,2.32421
2022-11-14,5.09765
2022-11-15,4.70703
2022-11-16,4.53125
2022-11-17,4.0625
2022-11-18,3.75
2022-11-19,1.66015
2022-11-20,1.77734
2022-11-21,3.6914
2022-11-22,6.93359
2022-11-23,5.50781
2022-11-24,4.21875
2022-11-25,2.83203
2022-11-26,1.07421
2022-11-27,1.66015
2022-11-28,3.65234
2022-11-29,2.69531
2022-11-30,3.71093
2022-12-01,3.84765
2022-12-02,4.3164
2022-12-03,1.5039
2022-12-04,1.73828
2022-12-05,3.6914
2022-12-06,3.16406
2022-12-07,2.53906
2022-12-08,2.8125
2022-12-09,3.53515
2022-12-10,1.93359
2022-12-11,1.83593
2022-12-12,3.45703
2022-12-13,3.80859
2022-12-14,3.51562
2022-12-15,3.33984
2022-12-16,3.0664
2022-12-17,1.79687
2022-12-18,2.07031
2022-12-19,3.28125
2022-12-20,14.35546
2022-12-21,6.05468
2022-12-22,5.21484
2022-12-23,4.375
2022-12-24,1.85546
2022-12-25,1.66015
2022-12-26,4.25781
2022-12-27,3.94531
2022-12-28,4.33593
2022-12-29,5.27343
2022-12-30,3.3789
2022-12-31,2.03125
2023-01-01,1.71875
2023-01-02,4.12109
2023-01-03,4.29687
2023-01-04,4.60937
2023-01-05,4.19921
2023-01-06,4.04296
2023-01-07,1.91406
2023-01-08,1.79687
2023-01-09,4.86328
2023-01-10,5.39062
2023-01-11,4.86328
2023-01-12,4.45312
2023-01-13,5.48828
2023-01-14,2.4414
2023-01-15,2.20703
2023-01-16,4.82421
2023-01-17,5.0
2023-01-18,6.05468
2023-01-19,4.6875
2023-01-20,3.41796
2023-01-21,1.67968
2023-01-22,1.46484
2023-01-23,4.70703
2023-01-24,6.05468
2023-01-25,4.6875
2023-01-26,4.58984
2023-01-27,4.76562
2023-01-28,1.75781
2023-01-29,2.34375
2023-01-30,4.14062
2023-01-31,3.67187
2023-02-01,3.92578
2023-02-02,4.12109
2023-02-03,4.39453
2023-02-04,1.91406
2023-02-05,2.07031
2023-02-06,5.11718
2023-02-07,4.60937
2023-02-08,4.0625
2023-02-09,4.02343
2023-02-10,3.92578
2023-02-11,1.5039
2023-02-12,1.52343
2023-02-13,3.33984
2023-02-14,3.73046
2023-02-15,3.39843
2023-02-16,3.33984
2023-02-17,3.57421
2023-02-18,1.36718
2023-02-19,1.30859
2023-02-20,3.18359
2023-02-21,3.88671
2023-02-22,2.92968
2023-02-23,3.6914
2023-02-24,2.71484
2023-02-25,1.40625
2023-02-26,1.26953
2023-02-27,2.83203
2023-02-28,3.18359
2023-03-01,3.94531
2023-03-02,3.53515
2023-03-03,2.8125
2023-03-04,1.60156
2023-03-05,1.11328
2023-03-06,3.3789
2023-03-07,2.89062
2023-03-08,3.63281
2023-03-09,3.67187
2023-03-10,3.73046
2023-03-11,1.58203
2023-03-12,1.32812
2023-03-13,3.73046
2023-03-14,5.09765
2023-03-15,3.78906
2023-03-16,3.88671
2023-03-17,3.78906
2023-03-18,1.38671
2023-03-19,1.38671
2023-03-20,3.71093
2023-03-21,3.75
2023-03-22,2.87109
2023-03-23,3.24218
2023-03-24,3.3789
2023-03-25,1.62109
2023-03-26,1.36718
2023-03-27,4.35546
2023-03-28,3.16406
2023-03-29,3.04687
2023-03-30,3.39843
2023-03-31,2.8125
2023-04-01,1.5625
2023-04-02,1.75781
2023-04-03,3.4375
2023-04-04,3.51562
2023-04-05,3.35937
2023-04-06,2.83203
2023-04-07,2.63671
2023-04-08,1.01562
2023-04-09,1.32812
2023-04-10,2.83203
2023-04-11,5.0
2023-04-12,6.1914
2023-04-13,5.72265
2023-04-14,5.39062
2023-04-15,2.32421
2023-04-16,3.94531
2023-04-17,5.95703
2023-04-18,5.74218
2023-04-19,6.44531
2023-04-20,8.125
2023-04-21,4.57031
2023-04-22,2.83203
2023-04-23,2.4414
2023-04-24,3.98437
2023-04-25,4.78515
2023-04-26,3.41796
2023-04-27,3.82812
2023-04-28,2.92968
2023-04-29,2.24609
2023-04-30,1.83593
2023-05-01,4.49218
2023-05-02,5.29296
2023-05-03,3.94531
2023-05-04,3.96484
2023-05-05,3.47656
2023-05-06,2.5
2023-05-07,3.3789
2023-05-08,5.37109
2023-05-09,6.03515
2023-05-10,5.50781
2023-05-11,5.48828
2023-05-12,4.55078
2023-05-13,1.875
2023-05-14,2.01171
2023-05-15,5.15625
2023-05-16,6.1914
2023-05-17,8.47656
2023-05-18,10.91796
2023-05-19,15.82031
2023-05-20,6.69921
2023-05-21,7.65625
2023-05-22,13.84765
2023-05-23,18.86718
2023-05-24,13.96484
2023-05-25,11.32812
2023-05-26,10.41015
2023-05-27,8.08593
2023-05-28,5.07812
2023-05-29,14.35546
2023-05-30,16.8164
2023-05-31,13.51562
2023-06-01,10.82031
