date,인베스트먼트
2021-06-12,6.42377
2021-06-13,6.42377
2021-06-14,13.71045
2021-06-15,12.55992
2021-06-16,14.09395
2021-06-17,11.69702
2021-06-18,10.25886
2021-06-19,6.7114
2021-06-20,5.08149
2021-06-21,8.4372
2021-06-22,8.4372
2021-06-23,11.02588
2021-06-24,10.25886
2021-06-25,9.30009
2021-06-26,5.36912
2021-06-27,3.25982
2021-06-28,10.25886
2021-06-29,12.46404
2021-06-30,11.50527
2021-07-01,10.06711
2021-07-02,9.39597
2021-07-03,5.08149
2021-07-04,5.84851
2021-07-05,10.93
2021-07-06,11.50527
2021-07-07,12.36816
2021-07-08,17.92905
2021-07-09,10.64237
2021-07-10,4.02684
2021-07-11,4.41035
2021-07-12,13.51869
2021-07-13,13.0393
2021-07-14,11.60115
2021-07-15,12.36816
2021-07-16,10.16299
2021-07-17,5.17737
2021-07-18,5.36912
2021-07-19,9.30009
2021-07-20,10.25886
2021-07-21,11.50527
2021-07-22,10.35474
2021-07-23,10.45062
2021-07-24,5.56088
2021-07-25,5.84851
2021-07-26,8.53307
2021-07-27,12.6558
2021-07-28,9.77948
2021-07-29,10.16299
2021-07-30,10.73825
2021-07-31,5.08149
2021-08-01,5.65675
2021-08-02,9.97123
2021-08-03,11.31351
2021-08-04,10.35474
2021-08-05,10.06711
2021-08-06,8.53307
2021-08-07,7.28667
2021-08-08,3.83509
2021-08-09,8.53307
2021-08-10,9.97123
2021-08-11,11.60115
2021-08-12,12.36816
2021-08-13,10.45062
2021-08-14,9.10834
2021-08-15,8.4372
2021-08-16,6.61553
2021-08-17,9.87535
2021-08-18,10.25886
2021-08-19,15.91562
2021-08-20,10.5465
2021-08-21,5.75263
2021-08-22,4.88974
2021-08-23,11.02588
2021-08-24,10.5465
2021-08-25,9.6836
2021-08-26,9.39597
2021-08-27,11.88878
2021-08-28,5.36912
2021-08-29,4.2186
2021-08-30,11.50527
2021-08-31,10.93
2021-09-01,14.28571
2021-09-02,12.55992
2021-09-03,12.94343
2021-09-04,7.09491
2021-09-05,7.19079
2021-09-06,13.13518
2021-09-07,14.18983
2021-09-08,11.40939
2021-09-09,10.25886
2021-09-10,9.97123
2021-09-11,5.36912
2021-09-12,6.3279
2021-09-13,10.73825
2021-09-14,10.5465
2021-09-15,14.09395
2021-09-16,15.05273
2021-09-17,9.39597
2021-09-18,5.08149
2021-09-19,3.25982
2021-09-20,4.41035
2021-09-21,5.465
2021-09-22,7.95781
2021-09-23,10.16299
2021-09-24,10.25886
2021-09-25,4.50623
2021-09-26,6.42377
2021-09-27,9.97123
2021-09-28,11.12176
2021-09-29,10.64237
2021-09-30,10.5465
2021-10-01,9.58772
2021-10-02,4.50623
2021-10-03,7.95781
2021-10-04,11.12176
2021-10-05,10.73825
2021-10-06,11.60115
2021-10-07,13.99808
2021-10-08,11.98465
2021-10-09,6.42377
2021-10-10,6.51965
2021-10-11,7.76605
2021-10-12,11.40939
2021-10-13,14.7651
2021-10-14,12.36816
2021-10-15,13.71045
2021-10-16,6.61553
2021-10-17,10.45062
2021-10-18,13.13518
2021-10-19,19.75071
2021-10-20,24.73633
2021-10-21,21.093
2021-10-22,12.84755
2021-10-23,8.72483
2021-10-24,5.56088
2021-10-25,13.71045
2021-10-26,12.08053
2021-10-27,15.91562
2021-10-28,13.51869
2021-10-29,11.60115
2021-10-30,5.36912
2021-10-31,8.4372
2021-11-01,11.31351
2021-11-02,12.84755
2021-11-03,11.40939
2021-11-04,11.21764
2021-11-05,10.73825
2021-11-06,7.28667
2021-11-07,6.7114
2021-11-08,13.9022
2021-11-09,13.51869
2021-11-10,14.18983
2021-11-11,11.21764
2021-11-12,13.51869
2021-11-13,6.7114
2021-11-14,6.90316
2021-11-15,13.23106
2021-11-16,13.13518
2021-11-17,14.7651
2021-11-18,12.08053
2021-11-19,12.6558
2021-11-20,5.84851
2021-11-21,5.465
2021-11-22,13.51869
2021-11-23,13.23106
2021-11-24,12.94343
2021-11-25,11.21764
2021-11-26,13.0393
2021-11-27,6.23202
2021-11-28,6.80728
2021-11-29,13.0393
2021-11-30,15.34036
2021-12-01,12.75167
2021-12-02,15.62799
2021-12-03,10.35474
2021-12-04,9.49185
2021-12-05,5.465
2021-12-06,11.21764
2021-12-07,12.75167
2021-12-08,13.61457
2021-12-09,11.7929
2021-12-10,11.50527
2021-12-11,6.61553
2021-12-12,5.94439
2021-12-13,10.35474
2021-12-14,11.60115
2021-12-15,11.98465
2021-12-16,10.45062
2021-12-17,9.39597
2021-12-18,6.3279
2021-12-19,5.65675
2021-12-20,12.55992
2021-12-21,14.86097
2021-12-22,12.08053
2021-12-23,16.10738
2021-12-24,8.91658
2021-12-25,7.19079
2021-12-26,8.24544
2021-12-27,10.5465
2021-12-28,15.72387
2021-12-29,11.98465
2021-12-30,11.50527
2021-12-31,9.6836
2022-01-01,6.23202
2022-01-02,6.42377
2022-01-03,14.66922
2022-01-04,13.13518
2022-01-05,16.77852
2022-01-06,14.95685
2022-01-07,14.95685
2022-01-08,6.7114
2022-01-09,11.98465
2022-01-10,17.64141
2022-01-11,14.18983
2022-01-12,15.34036
2022-01-13,15.53211
2022-01-14,15.34036
2022-01-15,8.4372
2022-01-16,25.11984
2022-01-17,50.6232
2022-01-18,59.53978
2022-01-19,19.27133
2022-01-20,22.91466
2022-01-21,24.4487
2022-01-22,9.20421
2022-01-23,8.72483
2022-01-24,14.95685
2022-01-25,21.76414
2022-01-26,19.07957
2022-01-27,27.90028
2022-01-28,28.37967
2022-01-29,8.4372
2022-01-30,9.10834
2022-01-31,6.7114
2022-02-01,6.42377
2022-02-02,8.05369
2022-02-03,14.38159
2022-02-04,13.51869
2022-02-05,7.28667
2022-02-06,9.87535
2022-02-07,18.50431
2022-02-08,27.4209
2022-02-09,28.47555
2022-02-10,16.20325
2022-02-11,14.28571
2022-02-12,6.61553
2022-02-13,7.5743
2022-02-14,15.72387
2022-02-15,15.53211
2022-02-16,12.36816
2022-02-17,15.43624
2022-02-18,13.13518
2022-02-19,7.19079
2022-02-20,4.98561
2022-02-21,11.12176
2022-02-22,13.42281
2022-02-23,11.69702
2022-02-24,15.91562
2022-02-25,11.98465
2022-02-26,6.90316
2022-02-27,5.84851
2022-02-28,11.88878
2022-03-01,7.28667
2022-03-02,15.62799
2022-03-03,14.86097
2022-03-04,14.66922
2022-03-05,7.38255
2022-03-06,6.61553
2022-03-07,14.57334
2022-03-08,11.40939
2022-03-09,6.13614
2022-03-10,11.60115
2022-03-11,13.32694
2022-03-12,5.56088
2022-03-13,5.84851
2022-03-14,12.55992
2022-03-15,12.94343
2022-03-16,13.71045
2022-03-17,12.17641
2022-03-18,11.7929
2022-03-19,7.67018
2022-03-20,8.34132
2022-03-21,12.46404
2022-03-22,13.99808
2022-03-23,13.13518
2022-03-24,13.80632
2022-03-25,13.61457
2022-03-26,7.86193
2022-03-27,5.27325
2022-03-28,11.7929
2022-03-29,19.84659
2022-03-30,15.72387
2022-03-31,14.18983
2022-04-01,9.77948
2022-04-02,7.67018
2022-04-03,6.7114
2022-04-04,11.60115
2022-04-05,14.09395
2022-04-06,13.23106
2022-04-07,14.09395
2022-04-08,10.35474
2022-04-09,5.84851
2022-04-10,5.56088
2022-04-11,12.36816
2022-04-12,12.6558
2022-04-13,13.13518
2022-04-14,10.64237
2022-04-15,9.58772
2022-04-16,6.61553
2022-04-17,5.17737
2022-04-18,11.40939
2022-04-19,13.99808
2022-04-20,12.75167
2022-04-21,14.86097
2022-04-22,11.98465
2022-04-23,6.51965
2022-04-24,10.83413
2022-04-25,23.01054
2022-04-26,20.32598
2022-04-27,16.77852
2022-04-28,13.0393
2022-04-29,11.60115
2022-04-30,7.09491
2022-05-01,5.27325
2022-05-02,10.93
2022-05-03,12.08053
2022-05-04,11.50527
2022-05-05,8.53307
2022-05-06,14.09395
2022-05-07,5.84851
2022-05-08,4.69798
2022-05-09,11.21764
2022-05-10,14.28571
2022-05-11,15.43624
2022-05-12,12.27229
2022-05-13,11.02588
2022-05-14,4.6021
2022-05-15,6.61553
2022-05-16,11.40939
2022-05-17,10.16299
2022-05-18,10.83413
2022-05-19,10.64237
2022-05-20,10.06711
2022-05-21,5.465
2022-05-22,9.77948
2022-05-23,11.40939
2022-05-24,10.64237
2022-05-25,11.02588
2022-05-26,12.46404
2022-05-27,7.76605
2022-05-28,4.2186
2022-05-29,4.6021
2022-05-30,8.8207
2022-05-31,9.58772
2022-06-01,6.51965
2022-06-02,12.36816
2022-06-03,10.16299
2022-06-04,6.51965
2022-06-05,5.36912
2022-06-06,5.65675
2022-06-07,11.21764
2022-06-08,15.72387
2022-06-09,13.71045
2022-06-10,14.18983
2022-06-11,6.23202
2022-06-12,5.84851
2022-06-13,14.18983
2022-06-14,17.92905
2022-06-15,26.27037
2022-06-16,16.77852
2022-06-17,13.71045
2022-06-18,8.05369
2022-06-19,4.88974
2022-06-20,14.18983
2022-06-21,11.02588
2022-06-22,14.09395
2022-06-23,9.58772
2022-06-24,10.35474
2022-06-25,5.65675
2022-06-26,5.465
2022-06-27,13.0393
2022-06-28,12.46404
2022-06-29,12.36816
2022-06-30,13.23106
2022-07-01,10.45062
2022-07-02,4.6021
2022-07-03,5.27325
2022-07-04,10.83413
2022-07-05,15.43624
2022-07-06,11.88878
2022-07-07,10.64237
2022-07-08,7.76605
2022-07-09,5.465
2022-07-10,4.98561
2022-07-11,10.83413
2022-07-12,11.40939
2022-07-13,11.88878
2022-07-14,12.27229
2022-07-15,10.06711
2022-07-16,4.88974
2022-07-17,6.42377
2022-07-18,9.39597
2022-07-19,11.12176
2022-07-20,10.5465
2022-07-21,11.02588
2022-07-22,10.45062
2022-07-23,4.69798
2022-07-24,3.64333
2022-07-25,14.86097
2022-07-26,8.72483
2022-07-27,11.60115
2022-07-28,12.84755
2022-07-29,10.73825
2022-07-30,3.73921
2022-07-31,5.27325
2022-08-01,8.34132
2022-08-02,9.87535
2022-08-03,10.25886
2022-08-04,7.76605
2022-08-05,9.30009
2022-08-06,4.98561
2022-08-07,3.93096
2022-08-08,9.30009
2022-08-09,10.64237
2022-08-10,10.25886
2022-08-11,9.39597
2022-08-12,10.35474
2022-08-13,3.93096
2022-08-14,3.16395
2022-08-15,5.27325
2022-08-16,9.10834
2022-08-17,11.7929
2022-08-18,10.73825
2022-08-19,10.45062
2022-08-20,6.13614
2022-08-21,4.69798
2022-08-22,8.8207
2022-08-23,10.73825
2022-08-24,12.94343
2022-08-25,10.16299
2022-08-26,9.39597
2022-08-27,4.98561
2022-08-28,3.93096
2022-08-29,10.64237
2022-08-30,9.6836
2022-08-31,10.64237
2022-09-01,10.45062
2022-09-02,9.39597
2022-09-03,5.94439
2022-09-04,5.36912
2022-09-05,9.49185
2022-09-06,13.13518
2022-09-07,10.5465
2022-09-08,9.30009
2022-09-09,4.69798
2022-09-10,2.39693
2022-09-11,3.83509
2022-09-12,6.13614
2022-09-13,14.57334
2022-09-14,15.05273
2022-09-15,10.93
2022-09-16,11.88878
2022-09-17,5.36912
2022-09-18,5.65675
2022-09-19,12.46404
2022-09-20,11.69702
2022-09-21,10.93
2022-09-22,13.99808
2022-09-23,8.8207
2022-09-24,5.36912
2022-09-25,5.08149
2022-09-26,10.64237
2022-09-27,11.69702
2022-09-28,12.17641
2022-09-29,12.17641
2022-09-30,9.39597
2022-10-01,5.75263
2022-10-02,4.88974
2022-10-03,5.465
2022-10-04,10.93
2022-10-05,9.58772
2022-10-06,11.98465
2022-10-07,9.77948
2022-10-08,5.56088
2022-10-09,3.73921
2022-10-10,5.94439
2022-10-11,11.7929
2022-10-12,11.69702
2022-10-13,12.17641
2022-10-14,9.49185
2022-10-15,6.80728
2022-10-16,6.23202
2022-10-17,10.5465
2022-10-18,11.98465
2022-10-19,11.40939
2022-10-20,10.93
2022-10-21,14.66922
2022-10-22,8.05369
2022-10-23,4.79386
2022-10-24,11.50527
2022-10-25,17.16203
2022-10-26,10.93
2022-10-27,10.83413
2022-10-28,10.73825
2022-10-29,4.79386
2022-10-30,4.69798
2022-10-31,10.16299
2022-11-01,11.50527
2022-11-02,11.69702
2022-11-03,8.53307
2022-11-04,11.21764
2022-11-05,5.56088
2022-11-06,5.17737
2022-11-07,12.84755
2022-11-08,12.55992
2022-11-09,11.88878
2022-11-10,10.5465
2022-11-11,11.31351
2022-11-12,6.7114
2022-11-13,6.13614
2022-11-14,8.14956
2022-11-15,10.16299
2022-11-16,10.64237
2022-11-17,10.73825
2022-11-18,8.53307
2022-11-19,5.65675
2022-11-20,4.6021
2022-11-21,11.50527
2022-11-22,10.45062
2022-11-23,10.83413
2022-11-24,10.64237
2022-11-25,8.8207
2022-11-26,9.39597
2022-11-27,25.69511
2022-11-28,32.50239
2022-11-29,25.59923
2022-11-30,24.25695
2022-12-01,21.76414
2022-12-02,26.36625
2022-12-03,17.44966
2022-12-04,21.18887
2022-12-05,32.98178
2022-12-06,24.73633
2022-12-07,28.37967
2022-12-08,21.86001
2022-12-09,23.10642
2022-12-10,37.77564
2022-12-11,77.66059
2022-12-12,54.65004
2022-12-13,39.11792
2022-12-14,31.44774
2022-12-15,30.58485
2022-12-16,25.98274
2022-12-17,20.51773
2022-12-18,23.68168
2022-12-19,25.79098
2022-12-20,25.98274
2022-12-21,23.48993
2022-12-22,25.40747
2022-12-23,26.27037
2022-12-24,19.75071
2022-12-25,40.36433
2022-12-26,71.52444
2022-12-27,46.11697
2022-12-28,32.31064
2022-12-29,33.7488
2022-12-30,21.093
2022-12-31,14.86097
2023-01-01,27.70853
2023-01-02,27.90028
2023-01-03,25.69511
2023-01-04,24.06519
2023-01-05,24.35282
2023-01-06,20.2301
2023-01-07,22.05177
2023-01-08,19.94247
2023-01-09,29.62607
2023-01-10,23.10642
2023-01-11,22.14765
2023-01-12,28.6673
2023-01-13,20.99712
2023-01-14,11.98465
2023-01-15,12.17641
2023-01-16,18.88782
2023-01-17,20.13422
2023-01-18,27.4209
2023-01-19,18.79194
2023-01-20,18.60019
2023-01-21,12.94343
2023-01-22,8.34132
2023-01-23,12.17641
2023-01-24,15.72387
2023-01-25,19.65484
2023-01-26,19.46308
2023-01-27,18.69606
2023-01-28,12.36816
2023-01-29,10.93
2023-01-30,18.1208
2023-01-31,21.66826
2023-02-01,19.94247
2023-02-02,20.70949
2023-02-03,19.17545
2023-02-04,8.4372
2023-02-05,9.6836
2023-02-06,17.64141
2023-02-07,17.44966
2023-02-08,22.81879
2023-02-09,19.3672
2023-02-10,21.28475
2023-02-11,9.77948
2023-02-12,11.7929
2023-02-13,21.38063
2023-02-14,28.37967
2023-02-15,30.29721
2023-02-16,22.43528
2023-02-17,17.44966
2023-02-18,9.87535
2023-02-19,8.34132
2023-02-20,14.95685
2023-02-21,19.84659
2023-02-22,20.90124
2023-02-23,18.1208
2023-02-24,15.43624
2023-02-25,10.35474
2023-02-26,7.38255
2023-02-27,13.61457
2023-02-28,18.02492
2023-03-01,12.55992
2023-03-02,16.68264
2023-03-03,15.81975
2023-03-04,8.91658
2023-03-05,10.16299
2023-03-06,17.35378
2023-03-07,16.29913
2023-03-08,17.16203
2023-03-09,17.2579
2023-03-10,18.40843
2023-03-11,9.97123
2023-03-12,10.06711
2023-03-13,25.02396
2023-03-14,24.16107
2023-03-15,21.66826
2023-03-16,23.58581
2023-03-17,18.31255
2023-03-18,9.10834
2023-03-19,9.58772
2023-03-20,26.46212
2023-03-21,28.85906
2023-03-22,19.94247
2023-03-23,19.55896
2023-03-24,16.20325
2023-03-25,7.86193
2023-03-26,8.14956
2023-03-27,20.80536
2023-03-28,19.75071
2023-03-29,45.73346
2023-03-30,28.95493
2023-03-31,19.27133
2023-04-01,9.39597
2023-04-02,7.28667
2023-04-03,15.1486
2023-04-04,17.64141
2023-04-05,18.21668
2023-04-06,20.13422
2023-04-07,18.1208
2023-04-08,7.76605
2023-04-09,9.6836
2023-04-10,15.34036
2023-04-11,17.64141
2023-04-12,19.65484
2023-04-13,17.44966
2023-04-14,14.95685
2023-04-15,7.95781
2023-04-16,7.95781
2023-04-17,16.0115
2023-04-18,18.88782
2023-04-19,20.13422
2023-04-20,16.58676
2023-04-21,16.39501
2023-04-22,6.90316
2023-04-23,8.05369
2023-04-24,15.72387
2023-04-25,18.02492
2023-04-26,18.02492
2023-04-27,15.1486
2023-04-28,11.31351
2023-04-29,8.14956
2023-04-30,8.91658
2023-05-01,7.76605
2023-05-02,12.6558
2023-05-03,15.1486
2023-05-04,13.0393
2023-05-05,5.56088
2023-05-06,4.69798
2023-05-07,9.20421
2023-05-08,10.83413
2023-05-09,15.62799
2023-05-10,14.28571
2023-05-11,18.40843
2023-05-12,11.98465
2023-05-13,6.23202
2023-05-14,6.61553
2023-05-15,11.40939
2023-05-16,13.61457
2023-05-17,12.08053
2023-05-18,13.42281
2023-05-19,12.6558
2023-05-20,6.7114
2023-05-21,5.65675
2023-05-22,12.27229
2023-05-23,14.95685
2023-05-24,13.0393
2023-05-25,10.83413
2023-05-26,11.88878
2023-05-27,9.01246
2023-05-28,7.67018
2023-05-29,7.47842
