date,저축은행
2020-10-17,2.69623
2020-10-18,3.1589
2020-10-19,10.63071
2020-10-20,9.40757
2020-10-21,9.24271
2020-10-22,8.45032
2020-10-23,8.20038
2020-10-24,2.66964
2020-10-25,3.41416
2020-10-26,11.06147
2020-10-27,8.92895
2020-10-28,8.796
2020-10-29,8.30142
2020-10-30,7.26441
2020-10-31,2.80791
2020-11-01,3.2493
2020-11-02,9.0619
2020-11-03,7.97702
2020-11-04,7.45054
2020-11-05,7.36013
2020-11-06,7.81216
2020-11-07,2.88768
2020-11-08,2.96745
2020-11-09,9.55647
2020-11-10,8.51946
2020-11-11,8.38119
2020-11-12,8.09934
2020-11-13,7.53031
2020-11-14,2.776
2020-11-15,3.38757
2020-11-16,10.52967
2020-11-17,8.95022
2020-11-18,8.8279
2020-11-19,9.83833
2020-11-20,7.42927
2020-11-21,2.82386
2020-11-22,3.22271
2020-11-23,13.26313
2020-11-24,9.33843
2020-11-25,9.68942
2020-11-26,7.99829
2020-11-27,7.36545
2020-11-28,3.03126
2020-11-29,3.44607
2020-11-30,9.51393
2020-12-01,8.50882
2020-12-02,8.26419
2020-12-03,7.86002
2020-12-04,6.80174
2020-12-05,3.50989
2020-12-06,3.72261
2020-12-07,9.07785
2020-12-08,9.36502
2020-12-09,8.64709
2020-12-10,8.93958
2020-12-11,8.15783
2020-12-12,3.14294
2020-12-13,3.53116
2020-12-14,9.28525
2020-12-15,8.36524
2020-12-16,8.40246
2020-12-17,7.82812
2020-12-18,7.41863
2020-12-19,3.20144
2020-12-20,3.61625
2020-12-21,10.08827
2020-12-22,9.76388
2020-12-23,9.05658
2020-12-24,8.0887
2020-12-25,2.96745
2020-12-26,4.05232
2020-12-27,5.03616
2020-12-28,12.12507
2020-12-29,9.74792
2020-12-30,9.3863
2020-12-31,6.94533
2021-01-01,3.52052
2021-01-02,3.97787
2021-01-03,4.80216
2021-01-04,12.02935
2021-01-05,10.72644
2021-01-06,9.73197
2021-01-07,9.66283
2021-01-08,8.55669
2021-01-09,4.24909
2021-01-10,4.64794
2021-01-11,10.97106
2021-01-12,10.14677
2021-01-13,9.94469
2021-01-14,10.72112
2021-01-15,11.25292
2021-01-16,4.79153
2021-01-17,4.30227
2021-01-18,10.71048
2021-01-19,9.8011
2021-01-20,9.71069
2021-01-21,9.79578
2021-01-22,8.25888
2021-01-23,6.03063
2021-01-24,4.95107
2021-01-25,12.1038
2021-01-26,9.76388
2021-01-27,10.38077
2021-01-28,10.97638
2021-01-29,9.87024
2021-01-30,4.97766
2021-01-31,4.36609
2021-02-01,11.04552
2021-02-02,10.52435
2021-02-03,10.5988
2021-02-04,9.62561
2021-02-05,8.83854
2021-02-06,4.07891
2021-02-07,3.71729
2021-02-08,10.45522
2021-02-09,9.02999
2021-02-10,8.2057
2021-02-11,3.2493
2021-02-12,3.0419
2021-02-13,3.91937
2021-02-14,5.17974
2021-02-15,13.23122
2021-02-16,11.43373
2021-02-17,9.62561
2021-02-18,8.9449
2021-02-19,8.23229
2021-02-20,5.16379
2021-02-21,5.06807
2021-02-22,11.06679
2021-02-23,9.35971
2021-02-24,9.98723
2021-02-25,9.81706
2021-02-26,8.32801
2021-02-27,3.49925
2021-02-28,3.11635
2021-03-01,4.25973
2021-03-02,10.35949
2021-03-03,8.41842
2021-03-04,8.88108
2021-03-05,8.5035
2021-03-06,3.6322
2021-03-07,3.8981
2021-03-08,9.3278
2021-03-09,8.9449
2021-03-10,9.52456
2021-03-11,9.93937
2021-03-12,8.92363
2021-03-13,3.46734
2021-03-14,4.13741
2021-03-15,10.3329
2021-03-16,9.96596
2021-03-17,9.17889
2021-03-18,8.97149
2021-03-19,7.79089
2021-03-20,3.50457
2021-03-21,3.5737
2021-03-22,10.02446
2021-03-23,9.30653
2021-03-24,8.35992
2021-03-25,9.34907
2021-03-26,7.23782
2021-03-27,3.36098
2021-03-28,4.24377
2021-03-29,9.38098
2021-03-30,9.13635
2021-03-31,8.54073
2021-04-01,7.85471
2021-04-02,7.16336
2021-04-03,3.06317
2021-04-04,3.32376
2021-04-05,8.92363
2021-04-06,9.12571
2021-04-07,7.81748
2021-04-08,7.32822
2021-04-09,7.26441
2021-04-10,2.67496
2021-04-11,2.95681
2021-04-12,9.25866
2021-04-13,8.30142
2021-04-14,7.88661
2021-04-15,8.32801
2021-04-16,7.59412
2021-04-17,2.94086
2021-04-18,3.4248
2021-04-19,8.74282
2021-04-20,8.75345
2021-04-21,8.92895
2021-04-22,8.02488
2021-04-23,7.84939
2021-04-24,3.14826
2021-04-25,3.16953
2021-04-26,8.87045
2021-04-27,8.12061
2021-04-28,8.48223
2021-04-29,9.07785
2021-04-30,7.15805
2021-05-01,3.05254
2021-05-02,3.08445
2021-05-03,9.08849
2021-05-04,7.50372
2021-05-05,3.59497
2021-05-06,8.34928
2021-05-07,6.71133
2021-05-08,2.73877
2021-05-09,2.9834
2021-05-10,9.22676
2021-05-11,8.68964
2021-05-12,7.98234
2021-05-13,7.55158
2021-05-14,6.71133
2021-05-15,3.03658
2021-05-16,3.03658
2021-05-17,9.05126
2021-05-18,8.01425
2021-05-19,3.5152
2021-05-20,8.13656
2021-05-21,7.42927
2021-05-22,2.72814
2021-05-23,3.03658
2021-05-24,8.89172
2021-05-25,9.00872
2021-05-26,7.99298
2021-05-27,8.14188
2021-05-28,6.59434
2021-05-29,2.53137
2021-05-30,2.40374
2021-05-31,8.0302
2021-06-01,8.57264
2021-06-02,7.74835
2021-06-03,7.43458
2021-06-04,6.81238
2021-06-05,2.93022
2021-06-06,2.70155
2021-06-07,7.9132
2021-06-08,7.36013
2021-06-09,7.53031
2021-06-10,7.26441
2021-06-11,6.12103
2021-06-12,2.50478
2021-06-13,2.63241
2021-06-14,8.01425
2021-06-15,8.02488
2021-06-16,7.61008
2021-06-17,7.06232
2021-06-18,6.65283
2021-06-19,2.47287
2021-06-20,2.69091
2021-06-21,9.55115
2021-06-22,8.28015
2021-06-23,7.14209
2021-06-24,7.75366
2021-06-25,7.75366
2021-06-26,2.55264
2021-06-27,2.86109
2021-06-28,8.95554
2021-06-29,8.30142
2021-06-30,8.19506
2021-07-01,7.68453
2021-07-02,7.174
2021-07-03,3.20144
2021-07-04,3.2174
2021-07-05,10.2744
2021-07-06,8.57264
2021-07-07,7.83343
2021-07-08,8.0887
2021-07-09,7.37609
2021-07-10,2.80259
2021-07-11,2.89831
2021-07-12,8.54073
2021-07-13,8.2961
2021-07-14,7.72707
2021-07-15,7.1155
2021-07-16,7.26441
2021-07-17,2.99404
2021-07-18,3.29185
2021-07-19,10.91257
2021-07-20,9.36502
2021-07-21,8.70027
2021-07-22,8.09402
2021-07-23,8.57264
2021-07-24,3.55775
2021-07-25,4.4299
2021-07-26,11.3646
2021-07-27,9.73728
2021-07-28,7.87066
2021-07-29,9.01403
2021-07-30,7.9398
2021-07-31,3.12699
2021-08-01,4.44054
2021-08-02,9.97128
2021-08-03,8.91831
2021-08-04,7.95575
2021-08-05,8.21101
2021-08-06,7.66858
2021-08-07,3.33439
2021-08-08,3.12699
2021-08-09,10.067
2021-08-10,9.12571
2021-08-11,9.70006
2021-08-12,9.56179
2021-08-13,9.70006
2021-08-14,4.48308
2021-08-15,3.55775
2021-08-16,5.5786
2021-08-17,11.19974
2021-08-18,9.60965
2021-08-19,9.75324
2021-08-20,10.33822
2021-08-21,4.6639
2021-08-22,5.19038
2021-08-23,12.69942
2021-08-24,10.00319
2021-08-25,11.38055
2021-08-26,12.4282
2021-08-27,9.28525
2021-08-28,4.23314
2021-08-29,4.65326
2021-08-30,11.16783
2021-08-31,10.75303
2021-09-01,10.88598
2021-09-02,10.72644
2021-09-03,9.86492
2021-09-04,4.52031
2021-09-05,4.05764
2021-09-06,10.31695
2021-09-07,10.23186
2021-09-08,10.01914
2021-09-09,9.11508
2021-09-10,9.99787
2021-09-11,5.49351
2021-09-12,5.03084
2021-09-13,11.47628
2021-09-14,11.00829
2021-09-15,10.49776
2021-09-16,10.03509
2021-09-17,9.29589
2021-09-18,4.3395
2021-09-19,4.11082
2021-09-20,3.98851
2021-09-21,4.55754
2021-09-22,6.09976
2021-09-23,13.46522
2021-09-24,12.11976
2021-09-25,5.85513
2021-09-26,5.36056
2021-09-27,13.24718
2021-09-28,12.24207
2021-09-29,11.1572
2021-09-30,11.66773
2021-10-01,10.05105
2021-10-02,4.03105
2021-10-03,3.72261
2021-10-04,5.56796
2021-10-05,11.81131
2021-10-06,10.47649
2021-10-07,10.43926
2021-10-08,8.72154
2021-10-09,4.41927
2021-10-10,4.10019
2021-10-11,5.03084
2021-10-12,11.91767
2021-10-13,10.11486
2021-10-14,9.62029
2021-10-15,9.55647
2021-10-16,3.64284
2021-10-17,4.05232
2021-10-18,10.23186
2021-10-19,9.20017
2021-10-20,9.8596
2021-10-21,8.85449
2021-10-22,8.74813
2021-10-23,4.64794
2021-10-24,3.86619
2021-10-25,11.572
2021-10-26,10.15209
2021-10-27,9.95001
2021-10-28,8.796
2021-10-29,8.31206
2021-10-30,3.41948
2021-10-31,3.39821
2021-11-01,9.17889
2021-11-02,9.45011
2021-11-03,8.15252
2021-11-04,7.54626
2021-11-05,7.36013
2021-11-06,3.22803
2021-11-07,2.9834
2021-11-08,8.68964
2021-11-09,8.60987
2021-11-10,8.51946
2021-11-11,8.59923
2021-11-12,11.15188
2021-11-13,5.23824
2021-11-14,4.23314
2021-11-15,10.96043
2021-11-16,9.98723
2021-11-17,9.31184
2021-11-18,9.41289
2021-11-19,6.42948
2021-11-20,3.53116
2021-11-21,3.82365
2021-11-22,9.33312
2021-11-23,8.57796
2021-11-24,8.86513
2021-11-25,10.46054
2021-11-26,8.97149
2021-11-27,4.32354
2021-11-28,3.88215
2021-11-29,9.9766
2021-11-30,10.79557
2021-12-01,11.21038
2021-12-02,9.26398
2021-12-03,8.10465
2021-12-04,3.68006
2021-12-05,4.62667
2021-12-06,9.63092
2021-12-07,9.02999
2021-12-08,9.10976
2021-12-09,7.73771
2021-12-10,8.38119
2021-12-11,3.52052
2021-12-12,3.40353
2021-12-13,8.796
2021-12-14,8.46096
2021-12-15,8.58328
2021-12-16,9.05126
2021-12-17,7.174
2021-12-18,3.35035
2021-12-19,3.6907
2021-12-20,9.33312
2021-12-21,8.56732
2021-12-22,8.51414
2021-12-23,8.34396
2021-12-24,6.95064
2021-12-25,3.44075
2021-12-26,3.45139
2021-12-27,8.12061
2021-12-28,7.72176
2021-12-29,9.17889
2021-12-30,7.9398
2021-12-31,6.51988
2022-01-01,3.2174
2022-01-02,4.00978
2022-01-03,10.32758
2022-01-04,10.28504
2022-01-05,9.52456
2022-01-06,8.99276
2022-01-07,8.13656
2022-01-08,3.70134
2022-01-09,3.52052
2022-01-10,9.42352
2022-01-11,9.62561
2022-01-12,8.8279
2022-01-13,8.45032
2022-01-14,9.33843
2022-01-15,4.42459
2022-01-16,4.43522
2022-01-17,11.3646
2022-01-18,11.0987
2022-01-19,17.38459
2022-01-20,11.90704
2022-01-21,9.79578
2022-01-22,5.16379
2022-01-23,4.88725
2022-01-24,11.14124
2022-01-25,10.12018
2022-01-26,8.57796
2022-01-27,8.55669
2022-01-28,7.98766
2022-01-29,4.71708
2022-01-30,3.28653
2022-01-31,3.2493
2022-02-01,4.58944
2022-02-02,5.79663
2022-02-03,11.60923
2022-02-04,9.66283
2022-02-05,3.80238
2022-02-06,4.77557
2022-02-07,10.34886
2022-02-08,9.56179
2022-02-09,9.16294
2022-02-10,8.58328
2022-02-11,8.10997
2022-02-12,3.28121
2022-02-13,4.27568
2022-02-14,8.78004
2022-02-15,9.50861
2022-02-16,8.18442
2022-02-17,8.74813
2022-02-18,7.54626
2022-02-19,3.2493
2022-02-20,3.87151
2022-02-21,10.16273
2022-02-22,8.69495
2022-02-23,8.64177
2022-02-24,8.54073
2022-02-25,8.2376
2022-02-26,4.03637
2022-02-27,3.35566
2022-02-28,8.49287
2022-03-01,4.70112
2022-03-02,9.12039
2022-03-03,8.14188
2022-03-04,7.26972
2022-03-05,3.27058
2022-03-06,3.77579
2022-03-07,11.57732
2022-03-08,9.01403
2022-03-09,4.02573
2022-03-10,7.62603
2022-03-11,8.26951
2022-03-12,3.96192
2022-03-13,3.94065
2022-03-14,8.70559
2022-03-15,8.89704
2022-03-16,8.54073
2022-03-17,8.98744
2022-03-18,8.0887
2022-03-19,4.17464
2022-03-20,3.61093
2022-03-21,9.50861
2022-03-22,8.00361
2022-03-23,8.31737
2022-03-24,7.7643
2022-03-25,7.25909
2022-03-26,3.27589
2022-03-27,3.86088
2022-03-28,8.74282
2022-03-29,8.24292
2022-03-30,8.39714
2022-03-31,8.13656
2022-04-01,7.3495
2022-04-02,3.11635
2022-04-03,3.3663
2022-04-04,8.20038
2022-04-05,8.43969
2022-04-06,8.61518
2022-04-07,7.4984
2022-04-08,6.41884
2022-04-09,2.87704
2022-04-10,2.86109
2022-04-11,8.0302
2022-04-12,7.67389
2022-04-13,7.30163
2022-04-14,7.9132
2022-04-15,7.03573
2022-04-16,3.62156
2022-04-17,3.2493
2022-04-18,8.57796
2022-04-19,8.00893
2022-04-20,7.65794
2022-04-21,7.30695
2022-04-22,7.03573
2022-04-23,3.23335
2022-04-24,3.04722
2022-04-25,8.52478
2022-04-26,9.48734
2022-04-27,9.15762
2022-04-28,8.6205
2022-04-29,7.21654
2022-04-30,3.11635
2022-05-01,3.28653
2022-05-02,7.84407
2022-05-03,7.35481
2022-05-04,7.03573
2022-05-05,3.79174
2022-05-06,7.24313
2022-05-07,2.83982
2022-05-08,3.31844
2022-05-09,8.55137
2022-05-10,7.92916
2022-05-11,7.97702
2022-05-12,8.32801
2022-05-13,6.98255
2022-05-14,3.37694
2022-05-15,3.37162
2022-05-16,8.796
2022-05-17,7.77494
2022-05-18,7.67389
2022-05-19,7.22718
2022-05-20,7.50904
2022-05-21,3.26526
2022-05-22,3.76515
2022-05-23,9.23739
2022-05-24,9.00872
2022-05-25,9.68942
2022-05-26,9.54052
2022-05-27,8.95022
2022-05-28,3.4833
2022-05-29,4.03105
2022-05-30,10.17868
2022-05-31,9.01935
2022-06-01,5.00957
2022-06-02,9.04594
2022-06-03,8.25888
2022-06-04,6.05722
2022-06-05,3.86619
2022-06-06,4.74367
2022-06-07,9.33843
2022-06-08,11.22101
2022-06-09,8.99276
2022-06-10,8.78004
2022-06-11,3.54711
2022-06-12,4.03105
2022-06-13,10.47117
2022-06-14,9.67879
2022-06-15,9.63092
2022-06-16,10.03509
2022-06-17,8.38651
2022-06-18,3.50457
2022-06-19,3.82365
2022-06-20,10.33822
2022-06-21,10.72112
2022-06-22,11.44969
2022-06-23,11.71559
2022-06-24,10.3914
2022-06-25,3.9566
2022-06-26,4.1055
2022-06-27,13.26313
2022-06-28,9.40225
2022-06-29,8.66836
2022-06-30,7.86002
2022-07-01,7.87066
2022-07-02,3.19612
2022-07-03,3.98319
2022-07-04,9.99787
2022-07-05,8.90767
2022-07-06,8.84918
2022-07-07,8.11529
2022-07-08,9.70006
2022-07-09,3.45671
2022-07-10,3.39289
2022-07-11,9.73197
2022-07-12,10.4499
2022-07-13,15.30525
2022-07-14,13.08232
2022-07-15,10.58817
2022-07-16,4.24909
2022-07-17,5.01489
2022-07-18,11.73154
2022-07-19,12.99723
2022-07-20,10.68921
2022-07-21,12.31652
2022-07-22,9.05658
2022-07-23,3.50989
2022-07-24,4.33418
2022-07-25,11.17847
2022-07-26,9.49797
2022-07-27,10.46054
2022-07-28,9.04594
2022-07-29,7.88661
2022-07-30,3.47798
2022-07-31,4.05764
2022-08-01,9.58838
2022-08-02,8.41842
2022-08-03,8.71091
2022-08-04,7.83343
2022-08-05,6.97192
2022-08-06,3.94596
2022-08-07,3.8981
2022-08-08,8.89704
2022-08-09,8.00361
2022-08-10,9.29589
2022-08-11,8.83322
2022-08-12,7.64199
2022-08-13,2.96745
2022-08-14,3.11104
2022-08-15,3.40353
2022-08-16,9.27994
2022-08-17,8.97681
2022-08-18,8.2376
2022-08-19,7.56222
2022-08-20,3.70134
2022-08-21,3.57902
2022-08-22,9.92342
2022-08-23,9.48734
2022-08-24,8.35992
2022-08-25,9.11508
2022-08-26,8.7375
2022-08-27,3.5152
2022-08-28,3.65347
2022-08-29,10.01382
2022-08-30,8.796
2022-08-31,8.60455
2022-09-01,8.60455
2022-09-02,8.0887
2022-09-03,3.65347
2022-09-04,3.52052
2022-09-05,10.05637
2022-09-06,8.28015
2022-09-07,7.7058
2022-09-08,6.31248
2022-09-09,2.86641
2022-09-10,2.65369
2022-09-11,3.11104
2022-09-12,4.05232
2022-09-13,10.72112
2022-09-14,10.98702
2022-09-15,9.95001
2022-09-16,9.46607
2022-09-17,3.72793
2022-09-18,3.67475
2022-09-19,10.59349
2022-09-20,10.00319
2022-09-21,12.52924
2022-09-22,12.67283
2022-09-23,9.88619
2022-09-24,4.17996
2022-09-25,4.06828
2022-09-26,11.90172
2022-09-27,9.97128
2022-09-28,10.76366
2022-09-29,11.19442
2022-09-30,9.52988
2022-10-01,4.14273
2022-10-02,3.45139
2022-10-03,4.17996
2022-10-04,9.89683
2022-10-05,10.21591
2022-10-06,10.88066
2022-10-07,9.24271
2022-10-08,3.97787
2022-10-09,3.96192
2022-10-10,4.80216
2022-10-11,11.26887
2022-10-12,11.55605
2022-10-13,15.74133
2022-10-14,19.29908
2022-10-15,9.3863
2022-10-16,9.35439
2022-10-17,23.15464
2022-10-18,24.60646
2022-10-19,35.08296
2022-10-20,49.70219
2022-10-21,41.66666
2022-10-22,17.24101
2022-10-23,45.36268
2022-10-24,100.0
2022-10-25,55.00957
2022-10-26,51.01574
2022-10-27,47.42607
2022-10-28,42.07615
2022-10-29,20.26164
2022-10-30,14.11401
2022-10-31,30.34992
2022-11-01,43.71942
2022-11-02,32.8228
2022-11-03,26.21782
2022-11-04,26.29227
2022-11-05,10.26377
2022-11-06,11.31674
2022-11-07,24.3512
2022-11-08,21.29865
2022-11-09,19.73516
2022-11-10,18.44288
2022-11-11,16.26249
2022-11-12,7.3814
2022-11-13,8.27483
2022-11-14,20.50095
2022-11-15,16.49117
2022-11-16,14.42778
2022-11-17,13.77898
2022-11-18,12.88555
2022-11-19,5.669
2022-11-20,5.91895
2022-11-21,15.16166
2022-11-22,14.49159
2022-11-23,12.69942
2022-11-24,13.18868
2022-11-25,14.06083
2022-11-26,6.10508
2022-11-27,6.21676
2022-11-28,14.52882
2022-11-29,14.16188
2022-11-30,12.95469
2022-12-01,13.15677
2022-12-02,12.55583
2022-12-03,3.86088
2022-12-04,4.53095
2022-12-05,12.42288
2022-12-06,10.73707
2022-12-07,12.65688
2022-12-08,12.38566
2022-12-09,10.68921
2022-12-10,3.95128
2022-12-11,4.63731
2022-12-12,13.25781
2022-12-13,13.09827
2022-12-14,11.71559
2022-12-15,10.74771
2022-12-16,9.71069
2022-12-17,4.08955
2022-12-18,10.94979
2022-12-19,17.18783
2022-12-20,16.10827
2022-12-21,12.26334
2022-12-22,11.37523
2022-12-23,10.46585
2022-12-24,4.61072
2022-12-25,4.49372
2022-12-26,11.93363
2022-12-27,11.46032
2022-12-28,11.79004
2022-12-29,10.76366
2022-12-30,9.55115
2022-12-31,4.34482
2023-01-01,4.53626
2023-01-02,12.70474
2023-01-03,10.30099
2023-01-04,10.33822
2023-01-05,11.31674
2023-01-06,10.85939
2023-01-07,4.55754
2023-01-08,5.05743
2023-01-09,12.18357
2023-01-10,12.1623
2023-01-11,18.41097
2023-01-12,14.699
2023-01-13,11.50287
2023-01-14,4.99893
2023-01-15,5.25951
2023-01-16,15.39566
2023-01-17,12.17294
2023-01-18,12.31652
2023-01-19,12.67815
2023-01-20,11.17847
2023-01-21,4.12678
2023-01-22,4.12146
2023-01-23,4.45118
2023-01-24,5.87109
2023-01-25,13.00787
2023-01-26,11.07743
2023-01-27,10.38077
2023-01-28,4.29164
2023-01-29,4.37672
2023-01-30,11.39119
2023-01-31,10.41799
2023-02-01,9.75324
2023-02-02,8.78536
2023-02-03,8.4716
2023-02-04,3.59497
2023-02-05,3.90874
2023-02-06,9.61497
2023-02-07,9.20548
2023-02-08,8.06211
2023-02-09,8.00361
2023-02-10,8.02488
2023-02-11,3.56307
2023-02-12,3.54179
2023-02-13,10.19463
2023-02-14,9.24271
2023-02-15,9.46607
2023-02-16,8.71623
2023-02-17,8.24292
2023-02-18,3.4833
2023-02-19,4.4299
2023-02-20,9.87555
2023-02-21,10.03509
2023-02-22,8.26419
2023-02-23,8.22165
2023-02-24,7.92384
2023-02-25,3.48861
2023-02-26,3.45671
2023-02-27,9.00872
2023-02-28,7.90257
2023-03-01,4.11082
2023-03-02,8.11529
2023-03-03,7.80153
2023-03-04,3.28121
2023-03-05,3.98851
2023-03-06,9.63092
2023-03-07,9.56179
2023-03-08,8.95554
2023-03-09,8.72686
2023-03-10,8.2057
2023-03-11,4.06296
2023-03-12,4.85003
2023-03-13,13.33226
2023-03-14,13.07168
2023-03-15,10.79557
2023-03-16,10.53499
2023-03-17,8.53541
2023-03-18,3.81833
2023-03-19,4.4884
2023-03-20,13.96511
2023-03-21,14.27355
2023-03-22,10.72644
2023-03-23,11.36992
2023-03-24,10.3914
2023-03-25,5.38183
2023-03-26,5.63178
2023-03-27,13.57689
2023-03-28,11.08274
2023-03-29,10.54031
2023-03-30,10.09891
2023-03-31,9.04594
2023-04-01,3.82897
2023-04-02,4.1055
2023-04-03,10.79557
2023-04-04,9.26398
2023-04-05,8.96617
2023-04-06,11.17315
2023-04-07,8.8864
2023-04-08,3.56838
2023-04-09,3.73856
2023-04-10,9.48202
2023-04-11,8.84918
2023-04-12,28.56838
2023-04-13,18.60774
2023-04-14,10.38608
2023-04-15,5.17443
2023-04-16,4.86598
2023-04-17,12.17294
2023-04-18,10.51903
2023-04-19,9.0619
2023-04-20,9.05658
2023-04-21,8.31737
2023-04-22,3.39821
2023-04-23,4.46181
2023-04-24,11.82727
2023-04-25,10.72112
2023-04-26,10.00319
2023-04-27,13.48649
2023-04-28,8.42905
2023-04-29,3.55243
2023-04-30,3.65879
2023-05-01,8.16315
2023-05-02,13.11954
2023-05-03,10.08296
2023-05-04,8.97681
2023-05-05,4.40863
2023-05-06,4.37672
2023-05-07,3.98319
2023-05-08,11.49755
2023-05-09,9.97128
2023-05-10,10.84875
2023-05-11,9.95001
2023-05-12,8.58859
2023-05-13,3.13763
2023-05-14,3.58434
2023-05-15,9.5352
2023-05-16,8.97681
2023-05-17,8.60455
2023-05-18,12.13039
2023-05-19,13.41203
2023-05-20,3.86088
2023-05-21,4.77026
2023-05-22,11.56136
2023-05-23,12.8696
2023-05-24,9.92342
2023-05-25,9.98191
2023-05-26,8.53541
2023-05-27,3.00999
2023-05-28,3.11104
2023-05-29,3.78642
