date,수채화그림
2020-08-07,36.80555
2020-08-08,30.55555
2020-08-09,27.77777
2020-08-10,29.16666
2020-08-11,40.97222
2020-08-12,40.97222
2020-08-13,33.33333
2020-08-14,35.41666
2020-08-15,37.5
2020-08-16,35.41666
2020-08-17,32.63888
2020-08-18,21.52777
2020-08-19,27.08333
2020-08-20,37.5
2020-08-21,25.69444
2020-08-22,31.25
2020-08-23,44.44444
2020-08-24,23.61111
2020-08-25,33.33333
2020-08-26,40.27777
2020-08-27,40.97222
2020-08-28,48.61111
2020-08-29,40.27777
2020-08-30,48.61111
2020-08-31,20.13888
2020-09-01,35.41666
2020-09-02,38.88888
2020-09-03,46.52777
2020-09-04,38.19444
2020-09-05,40.97222
2020-09-06,36.80555
2020-09-07,42.36111
2020-09-08,40.27777
2020-09-09,36.80555
2020-09-10,56.94444
2020-09-11,36.80555
2020-09-12,29.16666
2020-09-13,39.58333
2020-09-14,32.63888
2020-09-15,40.97222
2020-09-16,31.94444
2020-09-17,26.38888
2020-09-18,38.88888
2020-09-19,38.19444
2020-09-20,41.66666
2020-09-21,34.02777
2020-09-22,20.83333
2020-09-23,32.63888
2020-09-24,38.19444
2020-09-25,34.02777
2020-09-26,26.38888
2020-09-27,45.83333
2020-09-28,38.19444
2020-09-29,25.0
2020-09-30,22.91666
2020-10-01,15.27777
2020-10-02,22.91666
2020-10-03,30.55555
2020-10-04,29.16666
2020-10-05,28.47222
2020-10-06,26.38888
2020-10-07,29.86111
2020-10-08,29.16666
2020-10-09,20.13888
2020-10-10,31.25
2020-10-11,31.94444
2020-10-12,24.30555
2020-10-13,31.25
2020-10-14,31.94444
2020-10-15,18.75
2020-10-16,37.5
2020-10-17,27.08333
2020-10-18,22.91666
2020-10-19,24.30555
2020-10-20,31.94444
2020-10-21,28.47222
2020-10-22,38.88888
2020-10-23,26.38888
2020-10-24,23.61111
2020-10-25,22.91666
2020-10-26,21.52777
2020-10-27,23.61111
2020-10-28,36.80555
2020-10-29,23.61111
2020-10-30,27.77777
2020-10-31,33.33333
2020-11-01,27.08333
2020-11-02,22.91666
2020-11-03,31.25
2020-11-04,30.55555
2020-11-05,27.77777
2020-11-06,31.25
2020-11-07,27.77777
2020-11-08,16.66666
2020-11-09,24.30555
2020-11-10,23.61111
2020-11-11,32.63888
2020-11-12,30.55555
2020-11-13,38.88888
2020-11-14,36.80555
2020-11-15,36.11111
2020-11-16,33.33333
2020-11-17,36.80555
2020-11-18,29.86111
2020-11-19,34.02777
2020-11-20,38.88888
2020-11-21,29.86111
2020-11-22,32.63888
2020-11-23,37.5
2020-11-24,33.33333
2020-11-25,23.61111
2020-11-26,31.25
2020-11-27,36.11111
2020-11-28,37.5
2020-11-29,39.58333
2020-11-30,31.25
2020-12-01,19.44444
2020-12-02,37.5
2020-12-03,30.55555
2020-12-04,43.05555
2020-12-05,43.05555
2020-12-06,56.25
2020-12-07,41.66666
2020-12-08,43.75
2020-12-09,41.66666
2020-12-10,38.88888
2020-12-11,42.36111
2020-12-12,56.25
2020-12-13,46.52777
2020-12-14,46.52777
2020-12-15,37.5
2020-12-16,50.69444
2020-12-17,41.66666
2020-12-18,40.97222
2020-12-19,50.0
2020-12-20,39.58333
2020-12-21,45.83333
2020-12-22,30.55555
2020-12-23,33.33333
2020-12-24,32.63888
2020-12-25,47.22222
2020-12-26,38.19444
2020-12-27,43.75
2020-12-28,26.38888
2020-12-29,31.94444
2020-12-30,23.61111
2020-12-31,30.55555
2021-01-01,36.80555
2021-01-02,33.33333
2021-01-03,34.02777
2021-01-04,40.27777
2021-01-05,22.91666
2021-01-06,36.11111
2021-01-07,19.44444
2021-01-08,27.77777
2021-01-09,32.63888
2021-01-10,47.91666
2021-01-11,28.47222
2021-01-12,45.83333
2021-01-13,29.16666
2021-01-14,27.08333
2021-01-15,29.86111
2021-01-16,34.72222
2021-01-17,42.36111
2021-01-18,28.47222
2021-01-19,40.27777
2021-01-20,22.91666
2021-01-21,28.47222
2021-01-22,29.16666
2021-01-23,32.63888
2021-01-24,31.25
2021-01-25,24.30555
2021-01-26,30.55555
2021-01-27,18.75
2021-01-28,28.47222
2021-01-29,30.55555
2021-01-30,29.16666
2021-01-31,24.30555
2021-02-01,31.94444
2021-02-02,25.69444
2021-02-03,7.63888
2021-02-04,36.11111
2021-02-05,33.33333
2021-02-06,38.88888
2021-02-07,26.38888
2021-02-08,25.69444
2021-02-09,18.75
2021-02-10,32.63888
2021-02-11,20.83333
2021-02-12,22.91666
2021-02-13,22.91666
2021-02-14,21.52777
2021-02-15,29.16666
2021-02-16,26.38888
2021-02-17,27.08333
2021-02-18,27.08333
2021-02-19,31.94444
2021-02-20,28.47222
2021-02-21,25.0
2021-02-22,18.05555
2021-02-23,34.02777
2021-02-24,29.16666
2021-02-25,23.61111
2021-02-26,21.52777
2021-02-27,14.58333
2021-02-28,38.19444
2021-03-01,25.0
2021-03-02,18.05555
2021-03-03,25.0
2021-03-04,15.27777
2021-03-05,15.97222
2021-03-06,25.0
2021-03-07,25.0
2021-03-08,19.44444
2021-03-09,25.0
2021-03-10,29.16666
2021-03-11,34.02777
2021-03-12,28.47222
2021-03-13,27.08333
2021-03-14,29.16666
2021-03-15,29.16666
2021-03-16,27.08333
2021-03-17,35.41666
2021-03-18,27.08333
2021-03-19,30.55555
2021-03-20,20.83333
2021-03-21,21.52777
2021-03-22,25.0
2021-03-23,22.22222
2021-03-24,22.91666
2021-03-25,25.0
2021-03-26,21.52777
2021-03-27,38.19444
2021-03-28,38.19444
2021-03-29,27.77777
2021-03-30,30.55555
2021-03-31,23.61111
2021-04-01,34.02777
2021-04-02,20.83333
2021-04-03,43.75
2021-04-04,34.72222
2021-04-05,22.22222
2021-04-06,34.72222
2021-04-07,23.61111
2021-04-08,35.41666
2021-04-09,32.63888
2021-04-10,29.86111
2021-04-11,38.88888
2021-04-12,45.13888
2021-04-13,33.33333
2021-04-14,31.94444
2021-04-15,25.69444
2021-04-16,31.94444
2021-04-17,23.61111
2021-04-18,27.08333
2021-04-19,26.38888
2021-04-20,19.44444
2021-04-21,24.30555
2021-04-22,34.72222
2021-04-23,34.72222
2021-04-24,38.19444
2021-04-25,25.69444
2021-04-26,29.86111
2021-04-27,22.91666
2021-04-28,29.16666
2021-04-29,31.94444
2021-04-30,20.13888
2021-05-01,32.63888
2021-05-02,20.83333
2021-05-03,25.69444
2021-05-04,27.77777
2021-05-05,18.75
2021-05-06,22.22222
2021-05-07,34.02777
2021-05-08,21.52777
2021-05-09,18.05555
2021-05-10,23.61111
2021-05-11,22.91666
2021-05-12,38.88888
2021-05-13,31.25
2021-05-14,26.38888
2021-05-15,36.11111
2021-05-16,31.94444
2021-05-17,21.52777
2021-05-18,36.11111
2021-05-19,36.80555
2021-05-20,36.11111
2021-05-21,50.0
2021-05-22,40.97222
2021-05-23,47.22222
2021-05-24,39.58333
2021-05-25,30.55555
2021-05-26,36.80555
2021-05-27,30.55555
2021-05-28,43.05555
2021-05-29,39.58333
2021-05-30,25.69444
2021-05-31,21.52777
2021-06-01,29.16666
2021-06-02,25.0
2021-06-03,29.16666
2021-06-04,22.91666
2021-06-05,31.25
2021-06-06,15.27777
2021-06-07,29.86111
2021-06-08,18.75
2021-06-09,20.83333
2021-06-10,15.97222
2021-06-11,24.30555
2021-06-12,22.22222
2021-06-13,20.13888
2021-06-14,13.88888
2021-06-15,18.75
2021-06-16,13.19444
2021-06-17,19.44444
2021-06-18,33.33333
2021-06-19,21.52777
2021-06-20,20.13888
2021-06-21,13.19444
2021-06-22,27.08333
2021-06-23,29.86111
2021-06-24,19.44444
2021-06-25,23.61111
2021-06-26,23.61111
2021-06-27,25.69444
2021-06-28,31.25
2021-06-29,21.52777
2021-06-30,27.08333
2021-07-01,22.22222
2021-07-02,25.69444
2021-07-03,35.41666
2021-07-04,25.69444
2021-07-05,35.41666
2021-07-06,26.38888
2021-07-07,29.16666
2021-07-08,18.05555
2021-07-09,26.38888
2021-07-10,26.38888
2021-07-11,34.02777
2021-07-12,18.05555
2021-07-13,27.77777
2021-07-14,20.83333
2021-07-15,29.16666
2021-07-16,22.91666
2021-07-17,26.38888
2021-07-18,39.58333
2021-07-19,27.08333
2021-07-20,8.33333
2021-07-21,27.08333
2021-07-22,24.30555
2021-07-23,16.66666
2021-07-24,26.38888
2021-07-25,20.13888
2021-07-26,29.16666
2021-07-27,40.27777
2021-07-28,32.63888
2021-07-29,40.97222
2021-07-30,31.25
2021-07-31,31.94444
2021-08-01,34.02777
2021-08-02,30.55555
2021-08-03,34.72222
2021-08-04,43.75
2021-08-05,31.94444
2021-08-06,35.41666
2021-08-07,39.58333
2021-08-08,33.33333
2021-08-09,36.11111
2021-08-10,35.41666
2021-08-11,28.47222
2021-08-12,34.72222
2021-08-13,37.5
2021-08-14,40.27777
2021-08-15,50.0
2021-08-16,47.22222
2021-08-17,34.02777
2021-08-18,41.66666
2021-08-19,45.83333
2021-08-20,45.13888
2021-08-21,50.0
2021-08-22,38.88888
2021-08-23,47.22222
2021-08-24,43.75
2021-08-25,36.11111
2021-08-26,29.86111
2021-08-27,24.30555
2021-08-28,35.41666
2021-08-29,30.55555
2021-08-30,29.16666
2021-08-31,23.61111
2021-09-01,29.86111
2021-09-02,37.5
2021-09-03,43.05555
2021-09-04,36.80555
2021-09-05,30.55555
2021-09-06,23.61111
2021-09-07,29.86111
2021-09-08,29.16666
2021-09-09,44.44444
2021-09-10,52.77777
2021-09-11,38.88888
2021-09-12,26.38888
2021-09-13,35.41666
2021-09-14,31.25
2021-09-15,40.27777
2021-09-16,27.08333
2021-09-17,35.41666
2021-09-18,26.38888
2021-09-19,20.83333
2021-09-20,31.94444
2021-09-21,25.0
2021-09-22,36.80555
2021-09-23,36.11111
2021-09-24,37.5
2021-09-25,52.08333
2021-09-26,40.97222
2021-09-27,31.25
2021-09-28,35.41666
2021-09-29,45.13888
2021-09-30,35.41666
2021-10-01,40.97222
2021-10-02,34.72222
2021-10-03,43.05555
2021-10-04,52.77777
2021-10-05,30.55555
2021-10-06,40.27777
2021-10-07,37.5
2021-10-08,34.02777
2021-10-09,26.38888
2021-10-10,38.88888
2021-10-11,35.41666
2021-10-12,31.94444
2021-10-13,45.83333
2021-10-14,29.16666
2021-10-15,32.63888
2021-10-16,34.72222
2021-10-17,34.02777
2021-10-18,13.88888
2021-10-19,30.55555
2021-10-20,20.83333
2021-10-21,20.83333
2021-10-22,30.55555
2021-10-23,28.47222
2021-10-24,40.27777
2021-10-25,38.19444
2021-10-26,45.83333
2021-10-27,43.05555
2021-10-28,54.86111
2021-10-29,45.83333
2021-10-30,47.91666
2021-10-31,35.41666
2021-11-01,40.97222
2021-11-02,45.13888
2021-11-03,38.88888
2021-11-04,54.16666
2021-11-05,44.44444
2021-11-06,37.5
2021-11-07,21.52777
2021-11-08,52.08333
2021-11-09,42.36111
2021-11-10,45.13888
2021-11-11,36.80555
2021-11-12,43.05555
2021-11-13,36.80555
2021-11-14,38.19444
2021-11-15,42.36111
2021-11-16,44.44444
2021-11-17,42.36111
2021-11-18,56.25
2021-11-19,40.27777
2021-11-20,31.25
2021-11-21,36.80555
2021-11-22,58.33333
2021-11-23,52.08333
2021-11-24,37.5
2021-11-25,25.69444
2021-11-26,34.72222
2021-11-27,27.08333
2021-11-28,34.02777
2021-11-29,33.33333
2021-11-30,29.16666
2021-12-01,40.27777
2021-12-02,31.94444
2021-12-03,40.97222
2021-12-04,46.52777
2021-12-05,38.19444
2021-12-06,40.27777
2021-12-07,38.19444
2021-12-08,47.22222
2021-12-09,38.19444
2021-12-10,47.91666
2021-12-11,46.52777
2021-12-12,38.19444
2021-12-13,35.41666
2021-12-14,43.05555
2021-12-15,36.11111
2021-12-16,50.0
2021-12-17,47.91666
2021-12-18,46.52777
2021-12-19,43.75
2021-12-20,27.08333
2021-12-21,37.5
2021-12-22,31.94444
2021-12-23,45.13888
2021-12-24,41.66666
2021-12-25,59.02777
2021-12-26,39.58333
2021-12-27,31.25
2021-12-28,29.16666
2021-12-29,45.83333
2021-12-30,50.0
2021-12-31,38.88888
2022-01-01,43.75
2022-01-02,42.36111
2022-01-03,32.63888
2022-01-04,42.36111
2022-01-05,50.69444
2022-01-06,56.94444
2022-01-07,52.77777
2022-01-08,60.41666
2022-01-09,40.97222
2022-01-10,55.55555
2022-01-11,58.33333
2022-01-12,45.13888
2022-01-13,40.27777
2022-01-14,47.22222
2022-01-15,43.05555
2022-01-16,50.69444
2022-01-17,48.61111
2022-01-18,57.63888
2022-01-19,56.94444
2022-01-20,47.22222
2022-01-21,40.27777
2022-01-22,51.38888
2022-01-23,70.13888
2022-01-24,61.11111
2022-01-25,59.02777
2022-01-26,47.22222
2022-01-27,47.22222
2022-01-28,51.38888
2022-01-29,38.88888
2022-01-30,50.0
2022-01-31,42.36111
2022-02-01,36.11111
2022-02-02,36.80555
2022-02-03,56.94444
2022-02-04,47.22222
2022-02-05,52.77777
2022-02-06,34.72222
2022-02-07,45.83333
2022-02-08,47.91666
2022-02-09,40.27777
2022-02-10,45.83333
2022-02-11,41.66666
2022-02-12,59.02777
2022-02-13,31.94444
2022-02-14,52.77777
2022-02-15,36.80555
2022-02-16,48.61111
2022-02-17,55.55555
2022-02-18,52.08333
2022-02-19,46.52777
2022-02-20,56.94444
2022-02-21,52.08333
2022-02-22,45.13888
2022-02-23,47.22222
2022-02-24,50.69444
2022-02-25,50.0
2022-02-26,50.69444
2022-02-27,58.33333
2022-02-28,38.88888
2022-03-01,40.97222
2022-03-02,36.80555
2022-03-03,36.80555
2022-03-04,60.41666
2022-03-05,56.25
2022-03-06,54.16666
2022-03-07,52.77777
2022-03-08,61.11111
2022-03-09,43.05555
2022-03-10,39.58333
2022-03-11,40.97222
2022-03-12,43.75
2022-03-13,45.83333
2022-03-14,33.33333
2022-03-15,51.38888
2022-03-16,35.41666
2022-03-17,52.77777
2022-03-18,52.77777
2022-03-19,66.66666
2022-03-20,43.75
2022-03-21,32.63888
2022-03-22,54.86111
2022-03-23,54.16666
2022-03-24,54.86111
2022-03-25,44.44444
2022-03-26,45.13888
2022-03-27,50.0
2022-03-28,38.88888
2022-03-29,49.30555
2022-03-30,65.27777
2022-03-31,62.5
2022-04-01,41.66666
2022-04-02,47.91666
2022-04-03,50.69444
2022-04-04,50.69444
2022-04-05,55.55555
2022-04-06,57.63888
2022-04-07,59.02777
2022-04-08,76.38888
2022-04-09,54.86111
2022-04-10,53.47222
2022-04-11,56.25
2022-04-12,54.86111
2022-04-13,73.61111
2022-04-14,59.02777
2022-04-15,63.88888
2022-04-16,82.63888
2022-04-17,51.38888
2022-04-18,69.44444
2022-04-19,71.52777
2022-04-20,54.16666
2022-04-21,64.58333
2022-04-22,72.22222
2022-04-23,69.44444
2022-04-24,53.47222
2022-04-25,65.97222
2022-04-26,54.16666
2022-04-27,67.36111
2022-04-28,68.05555
2022-04-29,54.86111
2022-04-30,66.66666
2022-05-01,52.77777
2022-05-02,57.63888
2022-05-03,59.02777
2022-05-04,68.05555
2022-05-05,45.13888
2022-05-06,45.13888
2022-05-07,52.08333
2022-05-08,37.5
2022-05-09,48.61111
2022-05-10,63.88888
2022-05-11,48.61111
2022-05-12,54.16666
2022-05-13,53.47222
2022-05-14,56.94444
2022-05-15,56.25
2022-05-16,69.44444
2022-05-17,65.97222
2022-05-18,46.52777
2022-05-19,72.91666
2022-05-20,48.61111
2022-05-21,43.75
2022-05-22,56.25
2022-05-23,65.27777
2022-05-24,59.72222
2022-05-25,57.63888
2022-05-26,61.80555
2022-05-27,44.44444
2022-05-28,53.47222
2022-05-29,56.94444
2022-05-30,67.36111
2022-05-31,59.72222
2022-06-01,61.11111
2022-06-02,56.25
2022-06-03,59.72222
2022-06-04,46.52777
2022-06-05,70.13888
2022-06-06,67.36111
2022-06-07,58.33333
2022-06-08,54.86111
2022-06-09,51.38888
2022-06-10,64.58333
2022-06-11,40.97222
2022-06-12,39.58333
2022-06-13,47.22222
2022-06-14,48.61111
2022-06-15,68.05555
2022-06-16,50.0
2022-06-17,45.83333
2022-06-18,39.58333
2022-06-19,45.83333
2022-06-20,43.05555
2022-06-21,51.38888
2022-06-22,57.63888
2022-06-23,54.16666
2022-06-24,52.77777
2022-06-25,50.69444
2022-06-26,50.69444
2022-06-27,47.91666
2022-06-28,56.94444
2022-06-29,51.38888
2022-06-30,54.86111
2022-07-01,49.30555
2022-07-02,41.66666
2022-07-03,52.77777
2022-07-04,45.83333
2022-07-05,47.22222
2022-07-06,45.13888
2022-07-07,70.13888
2022-07-08,54.16666
2022-07-09,53.47222
2022-07-10,48.61111
2022-07-11,49.30555
2022-07-12,51.38888
2022-07-13,53.47222
2022-07-14,68.75
2022-07-15,67.36111
2022-07-16,44.44444
2022-07-17,63.88888
2022-07-18,65.27777
2022-07-19,62.5
2022-07-20,50.0
2022-07-21,61.11111
2022-07-22,77.77777
2022-07-23,74.30555
2022-07-24,79.16666
2022-07-25,60.41666
2022-07-26,52.77777
2022-07-27,76.38888
2022-07-28,76.38888
2022-07-29,70.83333
2022-07-30,84.02777
2022-07-31,94.44444
2022-08-01,43.05555
2022-08-02,69.44444
2022-08-03,60.41666
2022-08-04,68.75
2022-08-05,56.25
2022-08-06,74.30555
2022-08-07,50.69444
2022-08-08,56.94444
2022-08-09,61.80555
2022-08-10,64.58333
2022-08-11,70.13888
2022-08-12,54.86111
2022-08-13,56.94444
2022-08-14,50.69444
2022-08-15,59.72222
2022-08-16,63.88888
2022-08-17,69.44444
2022-08-18,77.08333
2022-08-19,79.16666
2022-08-20,66.66666
2022-08-21,63.88888
2022-08-22,54.16666
2022-08-23,68.05555
2022-08-24,78.47222
2022-08-25,63.19444
2022-08-26,58.33333
2022-08-27,65.97222
2022-08-28,72.22222
2022-08-29,61.11111
2022-08-30,69.44444
2022-08-31,68.05555
2022-09-01,70.83333
2022-09-02,47.22222
2022-09-03,54.16666
2022-09-04,47.22222
2022-09-05,55.55555
2022-09-06,59.72222
2022-09-07,53.47222
2022-09-08,38.88888
2022-09-09,42.36111
2022-09-10,44.44444
2022-09-11,47.22222
2022-09-12,55.55555
2022-09-13,44.44444
2022-09-14,66.66666
2022-09-15,75.0
2022-09-16,61.80555
2022-09-17,70.13888
2022-09-18,50.0
2022-09-19,59.02777
2022-09-20,59.02777
2022-09-21,62.5
2022-09-22,52.77777
2022-09-23,58.33333
2022-09-24,45.13888
2022-09-25,43.75
2022-09-26,49.30555
2022-09-27,61.80555
2022-09-28,61.80555
2022-09-29,70.13888
2022-09-30,52.08333
2022-10-01,56.25
2022-10-02,63.19444
2022-10-03,52.77777
2022-10-04,53.47222
2022-10-05,65.97222
2022-10-06,77.77777
2022-10-07,63.19444
2022-10-08,56.94444
2022-10-09,68.05555
2022-10-10,64.58333
2022-10-11,45.13888
2022-10-12,50.69444
2022-10-13,65.27777
2022-10-14,66.66666
2022-10-15,60.41666
2022-10-16,54.86111
2022-10-17,63.88888
2022-10-18,57.63888
2022-10-19,56.94444
2022-10-20,65.97222
2022-10-21,72.91666
2022-10-22,47.22222
2022-10-23,35.41666
2022-10-24,43.75
2022-10-25,56.94444
2022-10-26,51.38888
2022-10-27,72.91666
2022-10-28,38.88888
2022-10-29,34.02777
2022-10-30,31.25
2022-10-31,45.83333
2022-11-01,62.5
2022-11-02,75.69444
2022-11-03,65.27777
2022-11-04,60.41666
2022-11-05,36.11111
2022-11-06,41.66666
2022-11-07,54.16666
2022-11-08,37.5
2022-11-09,35.41666
2022-11-10,51.38888
2022-11-11,53.47222
2022-11-12,41.66666
2022-11-13,47.91666
2022-11-14,49.30555
2022-11-15,52.08333
2022-11-16,77.08333
2022-11-17,52.08333
2022-11-18,57.63888
2022-11-19,53.47222
2022-11-20,56.25
2022-11-21,50.0
2022-11-22,79.16666
2022-11-23,56.94444
2022-11-24,54.16666
2022-11-25,51.38888
2022-11-26,50.69444
2022-11-27,53.47222
2022-11-28,61.11111
2022-11-29,45.13888
2022-11-30,57.63888
2022-12-01,52.77777
2022-12-02,54.86111
2022-12-03,35.41666
2022-12-04,54.16666
2022-12-05,55.55555
2022-12-06,57.63888
2022-12-07,62.5
2022-12-08,70.13888
2022-12-09,56.94444
2022-12-10,58.33333
2022-12-11,56.25
2022-12-12,65.97222
2022-12-13,56.25
2022-12-14,54.16666
2022-12-15,57.63888
2022-12-16,48.61111
2022-12-17,65.27777
2022-12-18,43.05555
2022-12-19,60.41666
2022-12-20,49.30555
2022-12-21,54.86111
2022-12-22,50.0
2022-12-23,47.91666
2022-12-24,53.47222
2022-12-25,56.25
2022-12-26,52.08333
2022-12-27,49.30555
2022-12-28,53.47222
2022-12-29,45.83333
2022-12-30,54.16666
2022-12-31,55.55555
2023-01-01,49.30555
2023-01-02,60.41666
2023-01-03,69.44444
2023-01-04,63.19444
2023-01-05,52.77777
2023-01-06,62.5
2023-01-07,75.0
2023-01-08,63.19444
2023-01-09,49.30555
2023-01-10,46.52777
2023-01-11,61.80555
2023-01-12,72.22222
2023-01-13,66.66666
2023-01-14,59.02777
2023-01-15,55.55555
2023-01-16,54.16666
2023-01-17,47.22222
2023-01-18,52.08333
2023-01-19,57.63888
2023-01-20,40.27777
2023-01-21,44.44444
2023-01-22,40.97222
2023-01-23,40.97222
2023-01-24,70.13888
2023-01-25,56.94444
2023-01-26,52.08333
2023-01-27,59.02777
2023-01-28,46.52777
2023-01-29,74.30555
2023-01-30,49.30555
2023-01-31,56.94444
2023-02-01,55.55555
2023-02-02,55.55555
2023-02-03,59.72222
2023-02-04,57.63888
2023-02-05,40.97222
2023-02-06,61.11111
2023-02-07,59.72222
2023-02-08,59.02777
2023-02-09,64.58333
2023-02-10,59.72222
2023-02-11,65.27777
2023-02-12,41.66666
2023-02-13,55.55555
2023-02-14,54.16666
2023-02-15,74.30555
2023-02-16,63.88888
2023-02-17,49.30555
2023-02-18,61.80555
2023-02-19,55.55555
2023-02-20,57.63888
2023-02-21,70.13888
2023-02-22,43.05555
2023-02-23,69.44444
2023-02-24,43.05555
2023-02-25,70.13888
2023-02-26,43.75
2023-02-27,55.55555
2023-02-28,65.97222
2023-03-01,47.91666
2023-03-02,52.77777
2023-03-03,36.80555
2023-03-04,43.05555
2023-03-05,50.0
2023-03-06,54.86111
2023-03-07,58.33333
2023-03-08,55.55555
2023-03-09,63.88888
2023-03-10,55.55555
2023-03-11,52.77777
2023-03-12,78.47222
2023-03-13,70.83333
2023-03-14,61.80555
2023-03-15,47.22222
2023-03-16,60.41666
2023-03-17,59.72222
2023-03-18,59.72222
2023-03-19,53.47222
2023-03-20,45.13888
2023-03-21,78.47222
2023-03-22,64.58333
2023-03-23,40.97222
2023-03-24,60.41666
2023-03-25,54.16666
2023-03-26,54.16666
2023-03-27,45.83333
2023-03-28,50.69444
2023-03-29,55.55555
2023-03-30,59.02777
2023-03-31,57.63888
2023-04-01,68.75
2023-04-02,47.91666
2023-04-03,52.77777
2023-04-04,57.63888
2023-04-05,79.16666
2023-04-06,64.58333
2023-04-07,59.02777
2023-04-08,50.69444
2023-04-09,37.5
2023-04-10,54.86111
2023-04-11,38.88888
2023-04-12,56.25
2023-04-13,53.47222
2023-04-14,54.16666
2023-04-15,48.61111
2023-04-16,49.30555
2023-04-17,63.19444
2023-04-18,62.5
2023-04-19,49.30555
2023-04-20,65.97222
2023-04-21,62.5
2023-04-22,39.58333
2023-04-23,60.41666
2023-04-24,51.38888
2023-04-25,56.94444
2023-04-26,68.75
2023-04-27,53.47222
2023-04-28,60.41666
2023-04-29,62.5
2023-04-30,52.77777
2023-05-01,72.22222
2023-05-02,68.75
2023-05-03,60.41666
2023-05-04,54.16666
2023-05-05,100.0
2023-05-06,76.38888
2023-05-07,56.25
2023-05-08,59.02777
2023-05-09,57.63888
2023-05-10,70.13888
2023-05-11,55.55555
2023-05-12,45.13888
2023-05-13,65.27777
2023-05-14,47.91666
2023-05-15,69.44444
2023-05-16,51.38888
2023-05-17,69.44444
2023-05-18,77.08333
2023-05-19,68.05555
2023-05-20,74.30555
2023-05-21,54.86111
2023-05-22,72.91666
2023-05-23,59.72222
2023-05-24,60.41666
2023-05-25,84.72222
2023-05-26,55.55555
2023-05-27,86.11111
2023-05-28,77.77777
2023-05-29,69.44444
2023-05-30,68.75
2023-05-31,65.97222
2023-06-01,56.25
2023-06-02,59.72222
2023-06-03,66.66666
2023-06-04,47.91666
2023-06-05,59.72222
2023-06-06,56.25
2023-06-07,54.16666
