date,남양주아파트
2021-01-19,14.06096
2021-01-20,16.38806
2021-01-21,13.53654
2021-01-22,13.56932
2021-01-23,18.02687
2021-01-24,17.76466
2021-01-25,15.99475
2021-01-26,16.48639
2021-01-27,15.43756
2021-01-28,16.58472
2021-01-29,17.86299
2021-01-30,19.69845
2021-01-31,19.17404
2021-02-01,16.91248
2021-02-02,14.51982
2021-02-03,14.19206
2021-02-04,12.81547
2021-02-05,12.29105
2021-02-06,13.99541
2021-02-07,16.15863
2021-02-08,15.73254
2021-02-09,14.45427
2021-02-10,13.33988
2021-02-11,11.83218
2021-02-12,16.6175
2021-02-13,19.17404
2021-02-14,17.96132
2021-02-15,18.15798
2021-02-16,15.33923
2021-02-17,19.5018
2021-02-18,15.96197
2021-02-19,13.83153
2021-02-20,15.372
2021-02-21,16.65027
2021-02-22,17.01081
2021-02-23,15.89642
2021-02-24,12.84824
2021-02-25,14.91314
2021-02-26,12.61881
2021-02-27,13.14323
2021-02-28,16.15863
2021-03-01,18.87905
2021-03-02,15.14257
2021-03-03,12.45493
2021-03-04,13.176
2021-03-05,12.25827
2021-03-06,11.79941
2021-03-07,13.07767
2021-03-08,13.37266
2021-03-09,12.45493
2021-03-10,12.32382
2021-03-11,13.30711
2021-03-12,11.79941
2021-03-13,10.91445
2021-03-14,15.66699
2021-03-15,13.30711
2021-03-16,12.25827
2021-03-17,11.6683
2021-03-18,9.96394
2021-03-19,9.70173
2021-03-20,12.15994
2021-03-21,14.35594
2021-03-22,14.06096
2021-03-23,11.73385
2021-03-24,14.29039
2021-03-25,10.61946
2021-03-26,11.34054
2021-03-27,11.79941
2021-03-28,23.63159
2021-03-29,25.9587
2021-03-30,13.50376
2021-03-31,11.79941
2021-04-01,10.42281
2021-04-02,9.96394
2021-04-03,15.30645
2021-04-04,13.33988
2021-04-05,13.50376
2021-04-06,11.17666
2021-04-07,10.32448
2021-04-08,10.12782
2021-04-09,9.70173
2021-04-10,28.05637
2021-04-11,20.78007
2021-04-12,16.78138
2021-04-13,13.83153
2021-04-14,12.42215
2021-04-15,12.81547
2021-04-16,11.83218
2021-04-17,13.66764
2021-04-18,13.53654
2021-04-19,13.47099
2021-04-20,11.70108
2021-04-21,11.50442
2021-04-22,11.99606
2021-04-23,10.09505
2021-04-24,16.45362
2021-04-25,14.78203
2021-04-26,14.35594
2021-04-27,13.37266
2021-04-28,12.09439
2021-04-29,11.60275
2021-04-30,10.39003
2021-05-01,12.25827
2021-05-02,12.97935
2021-05-03,13.99541
2021-05-04,11.07833
2021-05-05,11.96329
2021-05-06,12.29105
2021-05-07,10.02949
2021-05-08,29.30186
2021-05-09,20.68174
2021-05-10,16.68305
2021-05-11,15.40478
2021-05-12,14.22484
2021-05-13,13.33988
2021-05-14,11.40609
2021-05-15,100.0
2021-05-16,67.0272
2021-05-17,42.51065
2021-05-18,37.39757
2021-05-19,31.89118
2021-05-20,21.43559
2021-05-21,18.71517
2021-05-22,21.07505
2021-05-23,21.43559
2021-05-24,16.81415
2021-05-25,15.50311
2021-05-26,13.70042
2021-05-27,13.20878
2021-05-28,12.09439
2021-05-29,21.53392
2021-05-30,17.50245
2021-05-31,16.0603
2021-06-01,13.60209
2021-06-02,13.79875
2021-06-03,12.88102
2021-06-04,11.86496
2021-06-05,14.51982
2021-06-06,14.29039
2021-06-07,14.4215
2021-06-08,11.6683
2021-06-09,12.02884
2021-06-10,10.8489
2021-06-11,11.07833
2021-06-12,14.19206
2021-06-13,12.55326
2021-06-14,12.88102
2021-06-15,12.52048
2021-06-16,12.25827
2021-06-17,12.74991
2021-06-18,10.42281
2021-06-19,12.61881
2021-06-20,15.27368
2021-06-21,17.40412
2021-06-22,15.30645
2021-06-23,11.93051
2021-06-24,12.81547
2021-06-25,10.35725
2021-06-26,11.73385
2021-06-27,25.92592
2021-06-28,21.33726
2021-06-29,13.70042
2021-06-30,13.07767
2021-07-01,13.70042
2021-07-02,13.56932
2021-07-03,16.78138
2021-07-04,17.33857
2021-07-05,15.40478
2021-07-06,12.55326
2021-07-07,13.79875
2021-07-08,13.50376
2021-07-09,10.75057
2021-07-10,11.30776
2021-07-11,12.29105
2021-07-12,14.78203
2021-07-13,13.07767
2021-07-14,10.58669
2021-07-15,12.4877
2021-07-16,13.01212
2021-07-17,12.22549
2021-07-18,13.99541
2021-07-19,14.45427
2021-07-20,12.15994
2021-07-21,11.50442
2021-07-22,12.42215
2021-07-23,11.76663
2021-07-24,13.50376
2021-07-25,15.73254
2021-07-26,13.43821
2021-07-27,13.83153
2021-07-28,11.96329
2021-07-29,12.84824
2021-07-30,11.76663
2021-07-31,13.20878
2021-08-01,13.01212
2021-08-02,12.91379
2021-08-03,13.99541
2021-08-04,12.97935
2021-08-05,15.76532
2021-08-06,11.93051
2021-08-07,15.1098
2021-08-08,15.17535
2021-08-09,15.63421
2021-08-10,13.11045
2021-08-11,16.78138
2021-08-12,15.47033
2021-08-13,15.27368
2021-08-14,14.88036
2021-08-15,16.58472
2021-08-16,18.2563
2021-08-17,16.71583
2021-08-18,15.86365
2021-08-19,15.53588
2021-08-20,14.65093
2021-08-21,19.56735
2021-08-22,20.25565
2021-08-23,17.73189
2021-08-24,15.2409
2021-08-25,14.81481
2021-08-26,14.91314
2021-08-27,14.06096
2021-08-28,15.30645
2021-08-29,16.09308
2021-08-30,16.55195
2021-08-31,14.5526
2021-09-01,13.89708
2021-09-02,13.60209
2021-09-03,14.65093
2021-09-04,13.7332
2021-09-05,16.25696
2021-09-06,12.25827
2021-09-07,11.60275
2021-09-08,12.32382
2021-09-09,11.20943
2021-09-10,12.19272
2021-09-11,12.71714
2021-09-12,14.29039
2021-09-13,17.17469
2021-09-14,11.83218
2021-09-15,11.93051
2021-09-16,12.94657
2021-09-17,12.19272
2021-09-18,12.38938
2021-09-19,23.40216
2021-09-20,36.70927
2021-09-21,23.13995
2021-09-22,20.97672
2021-09-23,18.48574
2021-09-24,14.97869
2021-09-25,19.01016
2021-09-26,16.55195
2021-09-27,15.53588
2021-09-28,16.15863
2021-09-29,15.14257
2021-09-30,11.96329
2021-10-01,11.04555
2021-10-02,14.45427
2021-10-03,15.47033
2021-10-04,17.27302
2021-10-05,15.27368
2021-10-06,13.27433
2021-10-07,14.5526
2021-10-08,14.71648
2021-10-09,14.19206
2021-10-10,16.78138
2021-10-11,15.47033
2021-10-12,14.81481
2021-10-13,13.7332
2021-10-14,16.02753
2021-10-15,14.58538
2021-10-16,12.32382
2021-10-17,14.06096
2021-10-18,12.88102
2021-10-19,15.17535
2021-10-20,13.76597
2021-10-21,10.39003
2021-10-22,11.47164
2021-10-23,10.35725
2021-10-24,16.87971
2021-10-25,15.47033
2021-10-26,13.07767
2021-10-27,11.93051
2021-10-28,10.58669
2021-10-29,11.99606
2021-10-30,9.21009
2021-10-31,11.43887
2021-11-01,11.93051
2021-11-02,10.8489
2021-11-03,10.45558
2021-11-04,11.47164
2021-11-05,9.80006
2021-11-06,12.4877
2021-11-07,10.94723
2021-11-08,11.47164
2021-11-09,10.35725
2021-11-10,11.01278
2021-11-11,9.63618
2021-11-12,9.14454
2021-11-13,10.68502
2021-11-14,11.76663
2021-11-15,11.50442
2021-11-16,12.09439
2021-11-17,11.50442
2021-11-18,9.89839
2021-11-19,9.01343
2021-11-20,9.40675
2021-11-21,12.58603
2021-11-22,12.45493
2021-11-23,10.09505
2021-11-24,9.04621
2021-11-25,8.42346
2021-11-26,10.94723
2021-11-27,9.34119
2021-11-28,13.8643
2021-11-29,10.55391
2021-11-30,9.89839
2021-12-01,9.66896
2021-12-02,8.75122
2021-12-03,8.29236
2021-12-04,10.06227
2021-12-05,10.75057
2021-12-06,10.8489
2021-12-07,10.39003
2021-12-08,11.50442
2021-12-09,8.22681
2021-12-10,9.99672
2021-12-11,8.9151
2021-12-12,10.94723
2021-12-13,11.63552
2021-12-14,9.80006
2021-12-15,10.02949
2021-12-16,10.35725
2021-12-17,9.80006
2021-12-18,11.50442
2021-12-19,12.06161
2021-12-20,12.55326
2021-12-21,10.19337
2021-12-22,9.27564
2021-12-23,10.91445
2021-12-24,7.99737
2021-12-25,9.17731
2021-12-26,10.35725
2021-12-27,11.99606
2021-12-28,10.06227
2021-12-29,10.32448
2021-12-30,9.63618
2021-12-31,8.68567
2022-01-01,10.12782
2022-01-02,14.51982
2022-01-03,11.5372
2022-01-04,11.60275
2022-01-05,12.09439
2022-01-06,10.8489
2022-01-07,13.56932
2022-01-08,11.96329
2022-01-09,13.0449
2022-01-10,12.71714
2022-01-11,11.96329
2022-01-12,11.86496
2022-01-13,10.91445
2022-01-14,13.11045
2022-01-15,13.37266
2022-01-16,13.8643
2022-01-17,13.66764
2022-01-18,13.76597
2022-01-19,11.83218
2022-01-20,12.78269
2022-01-21,11.5372
2022-01-22,11.73385
2022-01-23,13.11045
2022-01-24,13.99541
2022-01-25,12.09439
2022-01-26,10.94723
2022-01-27,10.1606
2022-01-28,8.88233
2022-01-29,9.24287
2022-01-30,13.50376
2022-01-31,14.09373
2022-02-01,13.79875
2022-02-02,14.78203
2022-02-03,14.22484
2022-02-04,15.63421
2022-02-05,13.40544
2022-02-06,19.43625
2022-02-07,15.66699
2022-02-08,12.12717
2022-02-09,10.81612
2022-02-10,12.25827
2022-02-11,13.11045
2022-02-12,13.33988
2022-02-13,15.96197
2022-02-14,13.11045
2022-02-15,11.96329
2022-02-16,10.2917
2022-02-17,13.27433
2022-02-18,11.43887
2022-02-19,12.12717
2022-02-20,12.84824
2022-02-21,13.63487
2022-02-22,11.34054
2022-02-23,11.99606
2022-02-24,10.61946
2022-02-25,9.93117
2022-02-26,9.53785
2022-02-27,11.5372
2022-02-28,9.76728
2022-03-01,11.17666
2022-03-02,7.93182
2022-03-03,9.07899
2022-03-04,8.19403
2022-03-05,8.55457
2022-03-06,12.15994
2022-03-07,11.24221
2022-03-08,10.02949
2022-03-09,7.70239
2022-03-10,9.96394
2022-03-11,9.4723
2022-03-12,10.71779
2022-03-13,11.99606
2022-03-14,12.29105
2022-03-15,9.83284
2022-03-16,10.52114
2022-03-17,11.14388
2022-03-18,12.97935
2022-03-19,14.84759
2022-03-20,15.20812
2022-03-21,13.0449
2022-03-22,12.29105
2022-03-23,12.97935
2022-03-24,9.40675
2022-03-25,9.80006
2022-03-26,10.2917
2022-03-27,13.92985
2022-03-28,12.3566
2022-03-29,11.43887
2022-03-30,10.2917
2022-03-31,11.14388
2022-04-01,8.48901
2022-04-02,8.94788
2022-04-03,11.63552
2022-04-04,10.91445
2022-04-05,8.9151
2022-04-06,11.76663
2022-04-07,11.73385
2022-04-08,10.71779
2022-04-09,10.25893
2022-04-10,13.83153
2022-04-11,11.01278
2022-04-12,9.80006
2022-04-13,10.45558
2022-04-14,8.68567
2022-04-15,7.89904
2022-04-16,9.4723
2022-04-17,12.4877
2022-04-18,10.91445
2022-04-19,9.53785
2022-04-20,9.4723
2022-04-21,9.96394
2022-04-22,6.91576
2022-04-23,9.04621
2022-04-24,10.88167
2022-04-25,10.42281
2022-04-26,11.56997
2022-04-27,10.8489
2022-04-28,8.94788
2022-04-29,9.17731
2022-04-30,9.89839
2022-05-01,10.78334
2022-05-02,9.63618
2022-05-03,9.50508
2022-05-04,8.42346
2022-05-05,9.17731
2022-05-06,9.30842
2022-05-07,8.22681
2022-05-08,9.80006
2022-05-09,11.96329
2022-05-10,11.27499
2022-05-11,10.98
2022-05-12,9.6034
2022-05-13,8.32513
2022-05-14,10.25893
2022-05-15,10.65224
2022-05-16,13.76597
2022-05-17,10.25893
2022-05-18,10.2917
2022-05-19,10.52114
2022-05-20,9.66896
2022-05-21,10.68502
2022-05-22,12.22549
2022-05-23,10.88167
2022-05-24,9.93117
2022-05-25,10.42281
2022-05-26,13.14323
2022-05-27,9.76728
2022-05-28,10.06227
2022-05-29,11.50442
2022-05-30,12.19272
2022-05-31,10.98
2022-06-01,9.80006
2022-06-02,8.25958
2022-06-03,10.09505
2022-06-04,9.17731
2022-06-05,14.81481
2022-06-06,20.35398
2022-06-07,12.25827
2022-06-08,9.99672
2022-06-09,8.94788
2022-06-10,10.68502
2022-06-11,12.3566
2022-06-12,13.37266
2022-06-13,10.91445
2022-06-14,9.66896
2022-06-15,9.11176
2022-06-16,10.88167
2022-06-17,9.07899
2022-06-18,10.35725
2022-06-19,12.09439
2022-06-20,9.83284
2022-06-21,8.39069
2022-06-22,9.80006
2022-06-23,10.02949
2022-06-24,7.4074
2022-06-25,7.34185
2022-06-26,10.35725
2022-06-27,10.55391
2022-06-28,8.45624
2022-06-29,8.9151
2022-06-30,7.70239
2022-07-01,6.85021
2022-07-02,8.71845
2022-07-03,10.12782
2022-07-04,10.02949
2022-07-05,9.6034
2022-07-06,11.24221
2022-07-07,8.88233
2022-07-08,8.55457
2022-07-09,7.53851
2022-07-10,9.83284
2022-07-11,10.68502
2022-07-12,10.48836
2022-07-13,10.32448
2022-07-14,10.25893
2022-07-15,8.94788
2022-07-16,10.06227
2022-07-17,11.56997
2022-07-18,10.35725
2022-07-19,11.04555
2022-07-20,9.83284
2022-07-21,8.94788
2022-07-22,8.52179
2022-07-23,7.07964
2022-07-24,10.91445
2022-07-25,12.58603
2022-07-26,10.75057
2022-07-27,10.02949
2022-07-28,8.94788
2022-07-29,8.71845
2022-07-30,10.35725
2022-07-31,11.34054
2022-08-01,11.6683
2022-08-02,8.48901
2022-08-03,9.27564
2022-08-04,10.1606
2022-08-05,8.84955
2022-08-06,9.99672
2022-08-07,11.50442
2022-08-08,9.30842
2022-08-09,8.98066
2022-08-10,8.55457
2022-08-11,9.01343
2022-08-12,8.19403
2022-08-13,9.27564
2022-08-14,10.58669
2022-08-15,10.09505
2022-08-16,10.98
2022-08-17,9.27564
2022-08-18,9.37397
2022-08-19,9.34119
2022-08-20,8.42346
2022-08-21,11.5372
2022-08-22,13.176
2022-08-23,12.06161
2022-08-24,10.32448
2022-08-25,9.86561
2022-08-26,10.65224
2022-08-27,11.40609
2022-08-28,11.24221
2022-08-29,10.71779
2022-08-30,11.5372
2022-08-31,12.09439
2022-09-01,9.07899
2022-09-02,12.94657
2022-09-03,11.30776
2022-09-04,12.65158
2022-09-05,12.52048
2022-09-06,9.70173
2022-09-07,8.42346
2022-09-08,7.66961
2022-09-09,9.40675
2022-09-10,9.37397
2022-09-11,12.02884
2022-09-12,12.29105
2022-09-13,10.88167
2022-09-14,11.30776
2022-09-15,10.88167
2022-09-16,11.24221
2022-09-17,10.81612
2022-09-18,18.38741
2022-09-19,14.74926
2022-09-20,11.04555
2022-09-21,10.02949
2022-09-22,10.32448
2022-09-23,9.53785
2022-09-24,12.15994
2022-09-25,12.06161
2022-09-26,10.75057
2022-09-27,9.89839
2022-09-28,9.76728
2022-09-29,9.24287
2022-09-30,8.12848
2022-10-01,8.45624
2022-10-02,10.35725
2022-10-03,11.47164
2022-10-04,7.80072
2022-10-05,8.52179
2022-10-06,8.784
2022-10-07,7.99737
2022-10-08,8.03015
2022-10-09,8.68567
2022-10-10,10.39003
2022-10-11,9.24287
2022-10-12,7.93182
2022-10-13,8.03015
2022-10-14,8.55457
2022-10-15,9.99672
2022-10-16,9.80006
2022-10-17,10.02949
2022-10-18,8.6529
2022-10-19,9.14454
2022-10-20,8.62012
2022-10-21,9.24287
2022-10-22,9.30842
2022-10-23,10.06227
2022-10-24,10.2917
2022-10-25,8.45624
2022-10-26,9.17731
2022-10-27,9.07899
2022-10-28,9.27564
2022-10-29,9.4723
2022-10-30,7.34185
2022-10-31,7.80072
2022-11-01,8.35791
2022-11-02,9.50508
2022-11-03,8.9151
2022-11-04,8.0957
2022-11-05,6.81743
2022-11-06,16.38806
2022-11-07,13.66764
2022-11-08,9.34119
2022-11-09,9.21009
2022-11-10,9.93117
2022-11-11,8.35791
2022-11-12,9.24287
2022-11-13,10.02949
2022-11-14,9.43952
2022-11-15,9.50508
2022-11-16,8.45624
2022-11-17,6.78466
2022-11-18,7.44018
2022-11-19,7.11242
2022-11-20,8.68567
2022-11-21,7.89904
2022-11-22,8.68567
2022-11-23,8.19403
2022-11-24,6.588
2022-11-25,6.588
2022-11-26,7.17797
2022-11-27,7.30907
2022-11-28,7.44018
2022-11-29,7.11242
2022-11-30,6.65355
2022-12-01,6.55522
2022-12-02,6.39134
2022-12-03,5.99803
2022-12-04,7.80072
2022-12-05,6.55522
2022-12-06,6.62078
2022-12-07,5.99803
2022-12-08,7.57128
2022-12-09,8.6529
2022-12-10,7.07964
2022-12-11,9.30842
2022-12-12,9.50508
2022-12-13,9.01343
2022-12-14,8.98066
2022-12-15,7.70239
2022-12-16,7.60406
2022-12-17,7.14519
2022-12-18,9.73451
2022-12-19,7.99737
2022-12-20,8.48901
2022-12-21,7.37463
2022-12-22,6.75188
2022-12-23,7.89904
2022-12-24,6.29301
2022-12-25,7.47295
2022-12-26,8.35791
2022-12-27,7.44018
2022-12-28,8.42346
2022-12-29,8.0957
2022-12-30,7.14519
2022-12-31,7.01409
2023-01-01,8.0957
2023-01-02,9.14454
2023-01-03,26.71255
2023-01-04,12.38938
2023-01-05,8.16125
2023-01-06,7.70239
2023-01-07,9.04621
2023-01-08,9.73451
2023-01-09,10.88167
2023-01-10,6.78466
2023-01-11,8.6529
2023-01-12,8.62012
2023-01-13,7.34185
2023-01-14,9.40675
2023-01-15,8.71845
2023-01-16,9.86561
2023-01-17,8.52179
2023-01-18,8.84955
2023-01-19,8.12848
2023-01-20,7.47295
2023-01-21,6.52245
2023-01-22,9.27564
2023-01-23,9.43952
2023-01-24,10.91445
2023-01-25,9.43952
2023-01-26,10.91445
2023-01-27,8.71845
2023-01-28,9.6034
2023-01-29,10.45558
2023-01-30,9.66896
2023-01-31,10.8489
2023-02-01,7.99737
2023-02-02,7.24352
2023-02-03,7.73516
2023-02-04,9.17731
2023-02-05,10.78334
2023-02-06,8.94788
2023-02-07,7.93182
2023-02-08,8.06293
2023-02-09,8.35791
2023-02-10,8.35791
2023-02-11,8.03015
2023-02-12,10.91445
2023-02-13,10.58669
2023-02-14,9.4723
2023-02-15,7.93182
2023-02-16,8.29236
2023-02-17,7.01409
2023-02-18,8.98066
2023-02-19,9.80006
2023-02-20,9.99672
2023-02-21,10.55391
2023-02-22,7.57128
2023-02-23,8.12848
2023-02-24,6.81743
2023-02-25,8.68567
2023-02-26,11.30776
2023-02-27,8.48901
2023-02-28,8.22681
2023-03-01,8.29236
2023-03-02,9.27564
2023-03-03,6.85021
2023-03-04,7.76794
2023-03-05,8.45624
2023-03-06,7.76794
2023-03-07,6.85021
2023-03-08,6.35857
2023-03-09,7.53851
2023-03-10,5.37528
2023-03-11,5.70304
2023-03-12,7.70239
2023-03-13,6.0308
2023-03-14,7.01409
2023-03-15,7.47295
2023-03-16,7.14519
2023-03-17,7.11242
2023-03-18,9.80006
2023-03-19,6.78466
2023-03-20,8.84955
2023-03-21,7.73516
2023-03-22,7.53851
2023-03-23,7.83349
2023-03-24,6.26024
2023-03-25,6.88298
2023-03-26,7.30907
2023-03-27,8.75122
2023-03-28,7.63684
2023-03-29,6.588
2023-03-30,6.0308
2023-03-31,6.26024
2023-04-01,6.26024
2023-04-02,6.98131
2023-04-03,6.81743
2023-04-04,5.53916
2023-04-05,6.48967
2023-04-06,6.98131
2023-04-07,8.19403
2023-04-08,9.4723
2023-04-09,9.14454
2023-04-10,7.66961
2023-04-11,6.85021
2023-04-12,7.07964
2023-04-13,6.48967
2023-04-14,6.32579
2023-04-15,7.04686
2023-04-16,8.0957
2023-04-17,8.03015
2023-04-18,7.2763
2023-04-19,5.40806
2023-04-20,5.80137
2023-04-21,6.55522
2023-04-22,7.76794
2023-04-23,7.80072
2023-04-24,6.81743
2023-04-25,5.70304
2023-04-26,6.45689
2023-04-27,6.62078
2023-04-28,5.2114
2023-04-29,5.80137
2023-04-30,7.60406
2023-05-01,7.30907
2023-05-02,5.86692
2023-05-03,5.8997
2023-05-04,6.09636
2023-05-05,6.52245
2023-05-06,6.52245
2023-05-07,10.61946
2023-05-08,6.75188
2023-05-09,6.75188
2023-05-10,5.60471
2023-05-11,6.32579
2023-05-12,7.11242
2023-05-13,5.93248
2023-05-14,6.45689
2023-05-15,6.32579
2023-05-16,6.29301
2023-05-17,6.65355
2023-05-18,5.96525
2023-05-19,7.21075
2023-05-20,6.85021
2023-05-21,6.39134
2023-05-22,7.60406
2023-05-23,7.53851
2023-05-24,6.68633
2023-05-25,5.80137
2023-05-26,5.63749
2023-05-27,6.32579
2023-05-28,7.9646
2023-05-29,7.21075
