date,명함제작
2020-10-30,64.10086
2020-10-31,34.14067
2020-11-01,36.13138
2020-11-02,76.0783
2020-11-03,77.93629
2020-11-04,73.62309
2020-11-05,64.66489
2020-11-06,66.45653
2020-11-07,33.41074
2020-11-08,30.09289
2020-11-09,75.31519
2020-11-10,73.22495
2020-11-11,70.27206
2020-11-12,69.21035
2020-11-13,57.96284
2020-11-14,35.43463
2020-11-15,32.34903
2020-11-16,71.23424
2020-11-17,74.88387
2020-11-18,76.34372
2020-11-19,71.63238
2020-11-20,57.43198
2020-11-21,34.27339
2020-11-22,32.74717
2020-11-23,71.76509
2020-11-24,67.81685
2020-11-25,67.35235
2020-11-26,61.91108
2020-11-27,60.4844
2020-11-28,33.27803
2020-11-29,32.14996
2020-11-30,59.52222
2020-12-01,69.97345
2020-12-02,68.08228
2020-12-03,65.79296
2020-12-04,56.66887
2020-12-05,33.34439
2020-12-06,31.85136
2020-12-07,60.31851
2020-12-08,62.84007
2020-12-09,65.09621
2020-12-10,62.93961
2020-12-11,55.67352
2020-12-12,31.02189
2020-12-13,26.8414
2020-12-14,60.21897
2020-12-15,59.7213
2020-12-16,58.89183
2020-12-17,58.46051
2020-12-18,51.29396
2020-12-19,33.84207
2020-12-20,30.19243
2020-12-21,60.35169
2020-12-22,62.50829
2020-12-23,52.75381
2020-12-24,48.07564
2020-12-25,24.31984
2020-12-26,26.67551
2020-12-27,29.4625
2020-12-28,58.02919
2020-12-29,62.27604
2020-12-30,59.0909
2020-12-31,43.92833
2021-01-01,24.71798
2021-01-02,30.15925
2021-01-03,32.41539
2021-01-04,73.39084
2021-01-05,81.38686
2021-01-06,75.71333
2021-01-07,59.92037
2021-01-08,56.70205
2021-01-09,33.14532
2021-01-10,29.99336
2021-01-11,64.9635
2021-01-12,70.53749
2021-01-13,73.82216
2021-01-14,73.19177
2021-01-15,68.41406
2021-01-16,37.79031
2021-01-17,33.77571
2021-01-18,68.57996
2021-01-19,71.49966
2021-01-20,74.28666
2021-01-21,71.26741
2021-01-22,65.428
2021-01-23,35.66688
2021-01-24,34.53881
2021-01-25,76.70869
2021-01-26,76.57597
2021-01-27,80.78964
2021-01-28,66.88785
2021-01-29,67.21964
2021-01-30,40.44459
2021-01-31,36.99402
2021-02-01,77.80358
2021-02-02,78.63304
2021-02-03,78.50033
2021-02-04,78.00265
2021-02-05,65.46118
2021-02-06,35.13603
2021-02-07,35.06967
2021-02-08,62.70736
2021-02-09,58.49369
2021-02-10,44.82415
2021-02-11,23.12541
2021-02-12,20.2057
2021-02-13,21.79827
2021-02-14,32.05043
2021-02-15,78.56668
2021-02-16,80.12607
2021-02-17,79.03118
2021-02-18,81.02189
2021-02-19,70.40477
2021-02-20,36.13138
2021-02-21,34.67153
2021-02-22,76.27737
2021-02-23,81.05507
2021-02-24,73.78898
2021-02-25,70.53749
2021-02-26,65.66025
2021-02-27,37.52488
2021-02-28,33.74253
2021-03-01,40.77637
2021-03-02,79.82747
2021-03-03,82.87989
2021-03-04,83.51028
2021-03-05,75.51426
2021-03-06,42.76708
2021-03-07,36.82813
2021-03-08,80.29197
2021-03-09,95.38818
2021-03-10,84.4061
2021-03-11,86.72859
2021-03-12,76.67551
2021-03-13,38.65295
2021-03-14,39.61512
2021-03-15,84.83742
2021-03-16,91.00862
2021-03-17,87.19309
2021-03-18,82.48175
2021-03-19,75.81287
2021-03-20,42.63437
2021-03-21,42.60119
2021-03-22,83.84207
2021-03-23,88.61977
2021-03-24,86.76177
2021-03-25,79.19708
2021-03-26,71.00199
2021-03-27,38.15527
2021-03-28,36.06502
2021-03-29,85.60053
2021-03-30,84.80424
2021-03-31,85.16921
2021-04-01,75.77969
2021-04-02,69.34306
2021-04-03,40.47777
2021-04-04,37.12674
2021-04-05,80.65693
2021-04-06,84.20703
2021-04-07,83.0126
2021-04-08,75.97876
2021-04-09,65.56071
2021-04-10,33.24485
2021-04-11,31.88453
2021-04-12,76.41008
2021-04-13,70.90245
2021-04-14,76.27737
2021-04-15,66.78832
2021-04-16,62.77372
2021-04-17,34.97013
2021-04-18,34.37292
2021-04-19,72.19641
2021-04-20,73.05905
2021-04-21,74.81751
2021-04-22,71.26741
2021-04-23,64.39946
2021-04-24,33.37757
2021-04-25,32.91307
2021-04-26,73.78898
2021-04-27,73.78898
2021-04-28,72.92634
2021-04-29,71.69873
2021-04-30,60.9489
2021-05-01,34.24021
2021-05-02,34.90378
2021-05-03,71.69873
2021-05-04,67.61778
2021-05-05,38.32116
2021-05-06,69.34306
2021-05-07,62.04379
2021-05-08,29.99336
2021-05-09,32.41539
2021-05-10,74.65162
2021-05-11,70.53749
2021-05-12,74.6848
2021-05-13,68.87856
2021-05-14,61.24751
2021-05-15,36.33045
2021-05-16,32.58128
2021-05-17,71.83145
2021-05-18,65.69343
2021-05-19,38.75248
2021-05-20,68.9781
2021-05-21,59.15726
2021-05-22,31.85136
2021-05-23,30.15925
2021-05-24,72.69409
2021-05-25,73.12541
2021-05-26,68.21499
2021-05-27,67.05374
2021-05-28,62.70736
2021-05-29,33.54346
2021-05-30,30.65693
2021-05-31,67.38553
2021-06-01,72.92634
2021-06-02,79.99336
2021-06-03,75.24883
2021-06-04,62.97279
2021-06-05,33.70935
2021-06-06,30.42468
2021-06-07,72.46184
2021-06-08,72.3623
2021-06-09,69.94027
2021-06-10,68.41406
2021-06-11,61.64565
2021-06-12,29.29661
2021-06-13,29.23025
2021-06-14,69.54213
2021-06-15,67.88321
2021-06-16,69.2767
2021-06-17,63.80225
2021-06-18,61.97743
2021-06-19,30.59057
2021-06-20,31.38686
2021-06-21,71.06834
2021-06-22,72.56138
2021-06-23,71.93098
2021-06-24,71.06834
2021-06-25,56.1712
2021-06-26,32.58128
2021-06-27,30.75646
2021-06-28,69.17717
2021-06-29,66.1911
2021-06-30,63.17186
2021-07-01,67.18646
2021-07-02,62.97279
2021-07-03,33.11214
2021-07-04,32.68082
2021-07-05,76.3769
2021-07-06,70.57067
2021-07-07,67.71731
2021-07-08,65.12939
2021-07-09,57.63105
2021-07-10,29.4625
2021-07-11,27.70404
2021-07-12,66.72196
2021-07-13,67.18646
2021-07-14,63.50364
2021-07-15,61.31386
2021-07-16,54.51227
2021-07-17,28.79893
2021-07-18,28.83211
2021-07-19,67.08692
2021-07-20,59.95355
2021-07-21,56.53616
2021-07-22,57.00066
2021-07-23,53.01924
2021-07-24,30.45786
2021-07-25,25.64698
2021-07-26,55.14266
2021-07-27,57.19973
2021-07-28,57.03384
2021-07-29,54.18049
2021-07-30,47.6775
2021-07-31,25.54744
2021-08-01,24.31984
2021-08-02,62.641
2021-08-03,65.82614
2021-08-04,58.56005
2021-08-05,63.73589
2021-08-06,50.59721
2021-08-07,27.90311
2021-08-08,27.63769
2021-08-09,60.58394
2021-08-10,63.90179
2021-08-11,65.22893
2021-08-12,60.74983
2021-08-13,51.6921
2021-08-14,30.32514
2021-08-15,25.81287
2021-08-16,40.51094
2021-08-17,62.77372
2021-08-18,62.97279
2021-08-19,61.18115
2021-08-20,56.76841
2021-08-21,32.41539
2021-08-22,29.79429
2021-08-23,68.21499
2021-08-24,73.92169
2021-08-25,66.58925
2021-08-26,60.21897
2021-08-27,55.97213
2021-08-28,30.88918
2021-08-29,30.78964
2021-08-30,64.93032
2021-08-31,62.1765
2021-09-01,64.69807
2021-09-02,69.64167
2021-09-03,60.18579
2021-09-04,31.18779
2021-09-05,30.29197
2021-09-06,70.47113
2021-09-07,63.60318
2021-09-08,68.21499
2021-09-09,64.16721
2021-09-10,55.00995
2021-09-11,32.14996
2021-09-12,28.03583
2021-09-13,67.94956
2021-09-14,64.39946
2021-09-15,56.9343
2021-09-16,49.8341
2021-09-17,41.77173
2021-09-18,24.78433
2021-09-19,18.01592
2021-09-20,14.53218
2021-09-21,15.69343
2021-09-22,22.8268
2021-09-23,63.60318
2021-09-24,60.35169
2021-09-25,36.42999
2021-09-26,33.27803
2021-09-27,71.63238
2021-09-28,71.96416
2021-09-29,72.66091
2021-09-30,69.70802
2021-10-01,62.8069
2021-10-02,31.45321
2021-10-03,28.53351
2021-10-04,45.62043
2021-10-05,77.86994
2021-10-06,80.22561
2021-10-07,78.10218
2021-10-08,64.99668
2021-10-09,36.66224
2021-10-10,30.75646
2021-10-11,44.22694
2021-10-12,74.61844
2021-10-13,76.70869
2021-10-14,70.76974
2021-10-15,68.48042
2021-10-16,38.18845
2021-10-17,33.14532
2021-10-18,74.08759
2021-10-19,76.97412
2021-10-20,74.81751
2021-10-21,75.81287
2021-10-22,59.62176
2021-10-23,36.19774
2021-10-24,38.45388
2021-10-25,71.53284
2021-10-26,81.25414
2021-10-27,72.72727
2021-10-28,68.48042
2021-10-29,58.3278
2021-10-30,35.6337
2021-10-31,36.86131
2021-11-01,77.07365
2021-11-02,77.3059
2021-11-03,78.30126
2021-11-04,76.27737
2021-11-05,64.13404
2021-11-06,35.3351
2021-11-07,30.95554
2021-11-08,74.38619
2021-11-09,72.19641
2021-11-10,71.96416
2021-11-11,67.51824
2021-11-12,56.03848
2021-11-13,32.68082
2021-11-14,32.81353
2021-11-15,77.27272
2021-11-16,73.39084
2021-11-17,72.09688
2021-11-18,65.52753
2021-11-19,58.3278
2021-11-20,32.5481
2021-11-21,31.45321
2021-11-22,70.23888
2021-11-23,70.43795
2021-11-24,68.87856
2021-11-25,63.20504
2021-11-26,57.13337
2021-11-27,32.31585
2021-11-28,31.81818
2021-11-29,68.57996
2021-11-30,66.6556
2021-12-01,70.50431
2021-12-02,72.13005
2021-12-03,62.57465
2021-12-04,34.47246
2021-12-05,32.58128
2021-12-06,73.92169
2021-12-07,71.49966
2021-12-08,72.76045
2021-12-09,71.20106
2021-12-10,63.43729
2021-12-11,34.77106
2021-12-12,32.31585
2021-12-13,74.88387
2021-12-14,65.12939
2021-12-15,69.04445
2021-12-16,69.34306
2021-12-17,55.50763
2021-12-18,31.22096
2021-12-19,31.38686
2021-12-20,61.91108
2021-12-21,66.52289
2021-12-22,62.77372
2021-12-23,62.60783
2021-12-24,47.44525
2021-12-25,24.88387
2021-12-26,28.20172
2021-12-27,61.61247
2021-12-28,60.88254
2021-12-29,66.68878
2021-12-30,63.03915
2021-12-31,44.62508
2022-01-01,28.03583
2022-01-02,33.51028
2022-01-03,81.08825
2022-01-04,86.16456
2022-01-05,80.75646
2022-01-06,84.00796
2022-01-07,72.62773
2022-01-08,39.71466
2022-01-09,37.52488
2022-01-10,81.61911
2022-01-11,82.78035
2022-01-12,83.97478
2022-01-13,79.6284
2022-01-14,71.89781
2022-01-15,39.01791
2022-01-16,35.23556
2022-01-17,73.52355
2022-01-18,78.26808
2022-01-19,76.47644
2022-01-20,69.80756
2022-01-21,64.89714
2022-01-22,37.29263
2022-01-23,33.74253
2022-01-24,70.2057
2022-01-25,68.87856
2022-01-26,68.14863
2022-01-27,59.0909
2022-01-28,51.6921
2022-01-29,30.45786
2022-01-30,25.24883
2022-01-31,19.80756
2022-02-01,23.15859
2022-02-02,27.20637
2022-02-03,75.84605
2022-02-04,70.27206
2022-02-05,40.17916
2022-02-06,40.44459
2022-02-07,79.927
2022-02-08,81.75182
2022-02-09,79.69475
2022-02-10,73.88852
2022-02-11,68.71267
2022-02-12,39.94691
2022-02-13,38.52023
2022-02-14,80.15925
2022-02-15,79.32979
2022-02-16,76.0783
2022-02-17,77.70404
2022-02-18,66.95421
2022-02-19,38.38752
2022-02-20,35.3351
2022-02-21,78.63304
2022-02-22,77.57133
2022-02-23,76.01194
2022-02-24,75.31519
2022-02-25,64.26675
2022-02-26,35.7996
2022-02-27,32.48175
2022-02-28,63.07232
2022-03-01,45.32183
2022-03-02,77.80358
2022-03-03,75.38155
2022-03-04,65.92568
2022-03-05,36.23092
2022-03-06,34.00796
2022-03-07,80.55739
2022-03-08,69.34306
2022-03-09,36.62906
2022-03-10,67.18646
2022-03-11,64.10086
2022-03-12,40.17916
2022-03-13,35.89913
2022-03-14,75.24883
2022-03-15,75.08294
2022-03-16,74.55209
2022-03-17,78.998
2022-03-18,68.94492
2022-03-19,37.65759
2022-03-20,34.33974
2022-03-21,79.23025
2022-03-22,77.73722
2022-03-23,77.14001
2022-03-24,68.64631
2022-03-25,64.0345
2022-03-26,37.59124
2022-03-27,35.66688
2022-03-28,75.21566
2022-03-29,71.1347
2022-03-30,77.86994
2022-03-31,72.09688
2022-04-01,65.02986
2022-04-02,34.63835
2022-04-03,37.62441
2022-04-04,80.856
2022-04-05,80.19243
2022-04-06,81.65228
2022-04-07,80.78964
2022-04-08,73.02587
2022-04-09,35.43463
2022-04-10,33.34439
2022-04-11,77.73722
2022-04-12,79.06436
2022-04-13,80.3915
2022-04-14,79.6284
2022-04-15,69.67485
2022-04-16,38.02256
2022-04-17,37.0272
2022-04-18,81.55275
2022-04-19,84.04114
2022-04-20,84.67153
2022-04-21,80.98871
2022-04-22,65.99203
2022-04-23,36.59588
2022-04-24,37.25945
2022-04-25,75.31519
2022-04-26,86.59588
2022-04-27,80.65693
2022-04-28,78.20172
2022-04-29,67.78367
2022-04-30,38.08891
2022-05-01,34.43928
2022-05-02,76.67551
2022-05-03,77.23954
2022-05-04,73.85534
2022-05-05,37.06038
2022-05-06,61.74518
2022-05-07,33.4771
2022-05-08,32.38221
2022-05-09,79.82747
2022-05-10,80.29197
2022-05-11,84.70471
2022-05-12,81.12143
2022-05-13,68.94492
2022-05-14,36.96084
2022-05-15,34.04114
2022-05-16,79.72793
2022-05-17,83.14532
2022-05-18,85.03649
2022-05-19,76.31055
2022-05-20,65.16257
2022-05-21,37.69077
2022-05-22,28.86529
2022-05-23,79.96018
2022-05-24,79.42932
2022-05-25,76.21101
2022-05-26,76.80822
2022-05-27,61.77836
2022-05-28,34.93696
2022-05-29,34.50564
2022-05-30,80.09289
2022-05-31,72.76045
2022-06-01,43.89515
2022-06-02,74.08759
2022-06-03,70.33842
2022-06-04,34.10749
2022-06-05,31.81818
2022-06-06,40.17916
2022-06-07,78.33443
2022-06-08,84.33974
2022-06-09,79.6284
2022-06-10,67.15328
2022-06-11,36.46317
2022-06-12,35.23556
2022-06-13,79.06436
2022-06-14,80.12607
2022-06-15,76.87458
2022-06-16,74.81751
2022-06-17,62.20968
2022-06-18,34.50564
2022-06-19,31.28732
2022-06-20,79.09754
2022-06-21,72.69409
2022-06-22,74.28666
2022-06-23,73.85534
2022-06-24,62.11015
2022-06-25,30.25879
2022-06-26,31.3205
2022-06-27,70.6702
2022-06-28,71.56602
2022-06-29,71.40013
2022-06-30,70.43795
2022-07-01,62.1765
2022-07-02,33.64299
2022-07-03,32.84671
2022-07-04,76.60915
2022-07-05,75.41473
2022-07-06,79.76111
2022-07-07,70.03981
2022-07-08,65.8925
2022-07-09,30.88918
2022-07-10,31.95089
2022-07-11,74.65162
2022-07-12,75.11612
2022-07-13,70.6702
2022-07-14,69.47577
2022-07-15,57.13337
2022-07-16,31.75182
2022-07-17,26.57597
2022-07-18,73.05905
2022-07-19,73.92169
2022-07-20,69.67485
2022-07-21,68.74585
2022-07-22,62.40875
2022-07-23,34.8706
2022-07-24,30.05972
2022-07-25,70.27206
2022-07-26,66.72196
2022-07-27,64.66489
2022-07-28,61.57929
2022-07-29,56.66887
2022-07-30,30.05972
2022-07-31,28.20172
2022-08-01,66.78832
2022-08-02,66.92103
2022-08-03,65.52753
2022-08-04,65.09621
2022-08-05,56.07166
2022-08-06,29.19708
2022-08-07,28.63304
2022-08-08,70.86927
2022-08-09,67.5846
2022-08-10,70.63702
2022-08-11,67.61778
2022-08-12,56.13802
2022-08-13,31.38686
2022-08-14,25.1493
2022-08-15,32.81353
2022-08-16,68.87856
2022-08-17,74.75116
2022-08-18,72.62773
2022-08-19,63.50364
2022-08-20,33.54346
2022-08-21,32.41539
2022-08-22,71.10152
2022-08-23,75.71333
2022-08-24,74.48573
2022-08-25,70.17252
2022-08-26,61.21433
2022-08-27,31.81818
2022-08-28,30.82282
2022-08-29,70.03981
2022-08-30,65.32846
2022-08-31,64.0345
2022-09-01,66.09157
2022-09-02,59.42269
2022-09-03,34.57199
2022-09-04,26.67551
2022-09-05,68.74585
2022-09-06,60.91572
2022-09-07,57.16655
2022-09-08,41.90444
2022-09-09,21.03516
2022-09-10,16.85467
2022-09-11,19.70802
2022-09-12,31.18779
2022-09-13,77.17319
2022-09-14,76.8414
2022-09-15,77.20637
2022-09-16,71.79827
2022-09-17,34.47246
2022-09-18,32.94625
2022-09-19,76.24419
2022-09-20,71.69873
2022-09-21,74.12076
2022-09-22,75.74651
2022-09-23,60.05308
2022-09-24,32.11678
2022-09-25,33.44392
2022-09-26,71.40013
2022-09-27,80.35832
2022-09-28,76.27737
2022-09-29,74.55209
2022-09-30,64.99668
2022-10-01,33.34439
2022-10-02,28.33443
2022-10-03,42.00398
2022-10-04,79.69475
2022-10-05,82.68082
2022-10-06,77.07365
2022-10-07,67.55142
2022-10-08,31.35368
2022-10-09,32.714
2022-10-10,41.34041
2022-10-11,79.6284
2022-10-12,78.43397
2022-10-13,77.3059
2022-10-14,61.11479
2022-10-15,36.46317
2022-10-16,34.57199
2022-10-17,84.8706
2022-10-18,75.9124
2022-10-19,75.84605
2022-10-20,74.98341
2022-10-21,64.10086
2022-10-22,32.58128
2022-10-23,32.74717
2022-10-24,81.18779
2022-10-25,72.89316
2022-10-26,73.45719
2022-10-27,73.19177
2022-10-28,68.08228
2022-10-29,38.28798
2022-10-30,28.36761
2022-10-31,70.27206
2022-11-01,74.2203
2022-11-02,78.20172
2022-11-03,75.08294
2022-11-04,63.80225
2022-11-05,29.29661
2022-11-06,33.80889
2022-11-07,72.92634
2022-11-08,76.44326
2022-11-09,72.79362
2022-11-10,73.65627
2022-11-11,59.19044
2022-11-12,31.58593
2022-11-13,32.38221
2022-11-14,77.83676
2022-11-15,74.75116
2022-11-16,77.67086
2022-11-17,66.6556
2022-11-18,63.76907
2022-11-19,36.89449
2022-11-20,31.18779
2022-11-21,74.12076
2022-11-22,77.14001
2022-11-23,68.87856
2022-11-24,57.73059
2022-11-25,58.46051
2022-11-26,29.99336
2022-11-27,29.29661
2022-11-28,64.16721
2022-11-29,66.357
2022-11-30,63.50364
2022-12-01,65.02986
2022-12-02,58.22826
2022-12-03,27.86994
2022-12-04,29.927
2022-12-05,66.357
2022-12-06,66.72196
2022-12-07,70.13934
2022-12-08,70.23888
2022-12-09,59.22362
2022-12-10,32.41539
2022-12-11,29.56204
2022-12-12,67.38553
2022-12-13,68.14863
2022-12-14,62.87325
2022-12-15,61.97743
2022-12-16,55.77305
2022-12-17,27.10683
2022-12-18,28.46715
2022-12-19,62.44193
2022-12-20,63.00597
2022-12-21,64.79761
2022-12-22,61.4134
2022-12-23,47.14664
2022-12-24,26.27737
2022-12-25,23.98805
2022-12-26,60.25215
2022-12-27,59.95355
2022-12-28,61.64565
2022-12-29,57.92966
2022-12-30,50.23224
2022-12-31,27.50497
2023-01-01,26.3769
2023-01-02,81.42003
2023-01-03,84.04114
2023-01-04,85.86595
2023-01-05,79.89382
2023-01-06,69.64167
2023-01-07,39.61512
2023-01-08,37.39216
2023-01-09,81.58593
2023-01-10,81.785
2023-01-11,82.38221
2023-01-12,79.23025
2023-01-13,67.02057
2023-01-14,37.45852
2023-01-15,32.28268
2023-01-16,71.49966
2023-01-17,63.40411
2023-01-18,71.03516
2023-01-19,61.54611
2023-01-20,44.32647
2023-01-21,26.17783
2023-01-22,21.26741
2023-01-23,26.14465
2023-01-24,33.57664
2023-01-25,72.3623
2023-01-26,70.50431
2023-01-27,63.90179
2023-01-28,32.51493
2023-01-29,34.8706
2023-01-30,76.5428
2023-01-31,75.31519
2023-02-01,81.68546
2023-02-02,82.31585
2023-02-03,72.0637
2023-02-04,38.35434
2023-02-05,33.14532
2023-02-06,82.81353
2023-02-07,80.82282
2023-02-08,80.82282
2023-02-09,82.48175
2023-02-10,68.61313
2023-02-11,40.04644
2023-02-12,42.70072
2023-02-13,88.38752
2023-02-14,85.3351
2023-02-15,84.27339
2023-02-16,84.83742
2023-02-17,77.04047
2023-02-18,39.15063
2023-02-19,39.91373
2023-02-20,85.73324
2023-02-21,82.81353
2023-02-22,88.08891
2023-02-23,85.73324
2023-02-24,70.57067
2023-02-25,41.47312
2023-02-26,36.66224
2023-02-27,79.6284
2023-02-28,79.32979
2023-03-01,55.83941
2023-03-02,85.43463
2023-03-03,75.64698
2023-03-04,39.51559
2023-03-05,37.85666
2023-03-06,89.54877
2023-03-07,95.9854
2023-03-08,87.88984
2023-03-09,92.86662
2023-03-10,75.81287
2023-03-11,36.36363
2023-03-12,40.87591
2023-03-13,99.96682
2023-03-14,99.63503
2023-03-15,100.0
2023-03-16,98.44061
2023-03-17,72.8268
2023-03-18,34.8706
2023-03-19,35.60053
2023-03-20,89.71466
2023-03-21,85.6337
2023-03-22,91.20769
2023-03-23,84.37292
2023-03-24,73.39084
2023-03-25,38.25481
2023-03-26,34.43928
2023-03-27,89.05109
2023-03-28,84.10749
2023-03-29,83.04578
2023-03-30,82.28268
2023-03-31,79.03118
2023-04-01,48.83875
2023-04-02,41.73855
2023-04-03,91.00862
2023-04-04,89.41605
2023-04-05,86.66224
2023-04-06,82.2495
2023-04-07,70.43795
2023-04-08,38.48706
2023-04-09,32.91307
2023-04-10,79.82747
2023-04-11,83.1785
2023-04-12,85.96549
2023-04-13,81.38686
2023-04-14,73.39084
2023-04-15,36.66224
2023-04-16,33.04578
2023-04-17,84.63835
2023-04-18,87.9562
2023-04-19,78.83211
2023-04-20,79.03118
2023-04-21,66.357
2023-04-22,31.75182
2023-04-23,33.51028
2023-04-24,77.86994
2023-04-25,78.53351
2023-04-26,76.31055
2023-04-27,74.65162
2023-04-28,61.24751
2023-04-29,35.30192
2023-04-30,31.55275
2023-05-01,51.32714
2023-05-02,80.59057
2023-05-03,77.00729
2023-05-04,68.11546
2023-05-05,36.89449
2023-05-06,34.4061
2023-05-07,31.25414
2023-05-08,78.56668
2023-05-09,79.86065
2023-05-10,78.86529
2023-05-11,78.20172
2023-05-12,67.1201
2023-05-13,37.65759
2023-05-14,36.96084
2023-05-15,79.1639
2023-05-16,79.52886
2023-05-17,80.05972
2023-05-18,76.77504
2023-05-19,68.38088
2023-05-20,35.13603
2023-05-21,34.77106
2023-05-22,78.59986
2023-05-23,83.41074
2023-05-24,76.11147
2023-05-25,76.77504
2023-05-26,61.24751
2023-05-27,31.85136
2023-05-28,28.33443
2023-05-29,42.2694
