date,겸재정선
2020-07-20,5.74712
2020-07-21,5.19095
2020-07-22,5.19095
2020-07-23,4.5977
2020-07-24,5.19095
2020-07-25,3.52243
2020-07-26,3.67074
2020-07-27,4.74601
2020-07-28,3.63366
2020-07-29,3.44827
2020-07-30,3.7449
2020-07-31,2.66963
2020-08-01,3.00333
2020-08-02,41.34223
2020-08-03,10.27067
2020-08-04,8.08305
2020-08-05,7.63811
2020-08-06,8.12013
2020-08-07,10.41898
2020-08-08,15.72117
2020-08-09,3.48535
2020-08-10,4.96848
2020-08-11,3.11457
2020-08-12,3.81905
2020-08-13,5.33926
2020-08-14,3.41119
2020-08-15,2.85502
2020-08-16,2.74378
2020-08-17,2.26177
2020-08-18,2.8921
2020-08-19,1.96514
2020-08-20,2.70671
2020-08-21,2.15053
2020-08-22,2.373
2020-08-23,2.33592
2020-08-24,3.70782
2020-08-25,3.04041
2020-08-26,3.37411
2020-08-27,3.37411
2020-08-28,4.00444
2020-08-29,2.00222
2020-08-30,2.29885
2020-08-31,3.59658
2020-09-01,3.37411
2020-09-02,3.11457
2020-09-03,3.52243
2020-09-04,2.66963
2020-09-05,1.59436
2020-09-06,2.11345
2020-09-07,3.41119
2020-09-08,4.15276
2020-09-09,4.22691
2020-09-10,4.85724
2020-09-11,4.18984
2020-09-12,4.89432
2020-09-13,3.33704
2020-09-14,4.48646
2020-09-15,5.4505
2020-09-16,4.85724
2020-09-17,5.19095
2020-09-18,5.85836
2020-09-19,4.48646
2020-09-20,2.44716
2020-09-21,3.59658
2020-09-22,3.81905
2020-09-23,3.67074
2020-09-24,3.07749
2020-09-25,2.22469
2020-09-26,2.41008
2020-09-27,2.11345
2020-09-28,2.55839
2020-09-29,3.93029
2020-09-30,1.63144
2020-10-01,1.48312
2020-10-02,2.41008
2020-10-03,3.93029
2020-10-04,4.15276
2020-10-05,2.44716
2020-10-06,3.63366
2020-10-07,2.8921
2020-10-08,2.18761
2020-10-09,3.00333
2020-10-10,3.7449
2020-10-11,2.81794
2020-10-12,3.96737
2020-10-13,5.04263
2020-10-14,3.67074
2020-10-15,3.93029
2020-10-16,3.29996
2020-10-17,2.96625
2020-10-18,2.70671
2020-10-19,4.30107
2020-10-20,4.26399
2020-10-21,4.44938
2020-10-22,4.85724
2020-10-23,6.41453
2020-10-24,4.33815
2020-10-25,3.00333
2020-10-26,2.85502
2020-10-27,3.37411
2020-10-28,2.63255
2020-10-29,3.70782
2020-10-30,2.92918
2020-10-31,1.70559
2020-11-01,2.33592
2020-11-02,2.29885
2020-11-03,2.59547
2020-11-04,2.44716
2020-11-05,3.15164
2020-11-06,3.37411
2020-11-07,2.41008
2020-11-08,3.59658
2020-11-09,2.8921
2020-11-10,3.81905
2020-11-11,2.96625
2020-11-12,2.74378
2020-11-13,3.33704
2020-11-14,2.18761
2020-11-15,2.59547
2020-11-16,3.37411
2020-11-17,5.59881
2020-11-18,3.67074
2020-11-19,6.45161
2020-11-20,2.48424
2020-11-21,2.18761
2020-11-22,3.11457
2020-11-23,2.63255
2020-11-24,3.48535
2020-11-25,2.96625
2020-11-26,4.30107
2020-11-27,2.8921
2020-11-28,2.48424
2020-11-29,2.48424
2020-11-30,4.70893
2020-12-01,3.55951
2020-12-02,3.52243
2020-12-03,3.33704
2020-12-04,2.92918
2020-12-05,1.66852
2020-12-06,3.33704
2020-12-07,3.67074
2020-12-08,3.11457
2020-12-09,3.33704
2020-12-10,5.00556
2020-12-11,4.22691
2020-12-12,3.07749
2020-12-13,3.18872
2020-12-14,3.48535
2020-12-15,3.81905
2020-12-16,5.71004
2020-12-17,4.4123
2020-12-18,3.7449
2020-12-19,2.00222
2020-12-20,2.26177
2020-12-21,2.78086
2020-12-22,3.00333
2020-12-23,3.00333
2020-12-24,2.63255
2020-12-25,1.44605
2020-12-26,1.29773
2020-12-27,2.33592
2020-12-28,2.85502
2020-12-29,2.59547
2020-12-30,2.33592
2020-12-31,2.373
2021-01-01,2.29885
2021-01-02,1.59436
2021-01-03,2.0393
2021-01-04,2.0393
2021-01-05,2.52131
2021-01-06,2.52131
2021-01-07,1.85391
2021-01-08,2.29885
2021-01-09,3.11457
2021-01-10,2.44716
2021-01-11,2.07638
2021-01-12,2.11345
2021-01-13,2.07638
2021-01-14,2.18761
2021-01-15,1.89098
2021-01-16,2.15053
2021-01-17,1.96514
2021-01-18,2.41008
2021-01-19,1.74267
2021-01-20,2.15053
2021-01-21,2.44716
2021-01-22,2.70671
2021-01-23,3.89321
2021-01-24,3.07749
2021-01-25,3.85613
2021-01-26,3.41119
2021-01-27,5.15387
2021-01-28,2.96625
2021-01-29,2.92918
2021-01-30,4.56062
2021-01-31,3.63366
2021-02-01,3.67074
2021-02-02,5.48757
2021-02-03,4.33815
2021-02-04,4.30107
2021-02-05,6.93362
2021-02-06,5.04263
2021-02-07,4.48646
2021-02-08,4.04152
2021-02-09,2.55839
2021-02-10,1.96514
2021-02-11,2.07638
2021-02-12,1.63144
2021-02-13,1.96514
2021-02-14,3.41119
2021-02-15,3.11457
2021-02-16,1.77975
2021-02-17,2.11345
2021-02-18,2.26177
2021-02-19,1.92806
2021-02-20,1.81683
2021-02-21,2.26177
2021-02-22,2.00222
2021-02-23,2.07638
2021-02-24,2.07638
2021-02-25,2.26177
2021-02-26,2.29885
2021-02-27,2.00222
2021-02-28,1.5202
2021-03-01,1.59436
2021-03-02,2.41008
2021-03-03,2.59547
2021-03-04,4.33815
2021-03-05,3.18872
2021-03-06,3.52243
2021-03-07,3.15164
2021-03-08,3.11457
2021-03-09,2.373
2021-03-10,4.30107
2021-03-11,4.85724
2021-03-12,4.4123
2021-03-13,3.15164
2021-03-14,3.41119
2021-03-15,3.37411
2021-03-16,3.63366
2021-03-17,3.29996
2021-03-18,4.37523
2021-03-19,2.33592
2021-03-20,4.15276
2021-03-21,3.85613
2021-03-22,3.63366
2021-03-23,3.70782
2021-03-24,4.18984
2021-03-25,4.0786
2021-03-26,2.92918
2021-03-27,3.07749
2021-03-28,3.41119
2021-03-29,4.48646
2021-03-30,6.9707
2021-03-31,6.00667
2021-04-01,5.4505
2021-04-02,4.18984
2021-04-03,4.74601
2021-04-04,5.41342
2021-04-05,5.37634
2021-04-06,7.67519
2021-04-07,5.15387
2021-04-08,7.41564
2021-04-09,6.59992
2021-04-10,5.4505
2021-04-11,4.70893
2021-04-12,2.78086
2021-04-13,3.81905
2021-04-14,3.96737
2021-04-15,4.0786
2021-04-16,4.00444
2021-04-17,2.74378
2021-04-18,2.92918
2021-04-19,4.85724
2021-04-20,6.48869
2021-04-21,4.67185
2021-04-22,4.30107
2021-04-23,4.52354
2021-04-24,2.81794
2021-04-25,3.55951
2021-04-26,3.29996
2021-04-27,4.0786
2021-04-28,23.28513
2021-04-29,26.02892
2021-04-30,13.75602
2021-05-01,6.48869
2021-05-02,6.82239
2021-05-03,6.56284
2021-05-04,4.78309
2021-05-05,5.7842
2021-05-06,5.2651
2021-05-07,4.37523
2021-05-08,3.2258
2021-05-09,4.52354
2021-05-10,7.86058
2021-05-11,9.26955
2021-05-12,6.22914
2021-05-13,6.04375
2021-05-14,5.22803
2021-05-15,3.41119
2021-05-16,5.30218
2021-05-17,5.00556
2021-05-18,5.74712
2021-05-19,5.2651
2021-05-20,7.37856
2021-05-21,5.11679
2021-05-22,3.48535
2021-05-23,4.15276
2021-05-24,5.93251
2021-05-25,5.41342
2021-05-26,5.15387
2021-05-27,5.59881
2021-05-28,6.04375
2021-05-29,4.37523
2021-05-30,5.59881
2021-05-31,4.85724
2021-06-01,6.37745
2021-06-02,5.2651
2021-06-03,5.48757
2021-06-04,5.89543
2021-06-05,4.30107
2021-06-06,3.63366
2021-06-07,5.52465
2021-06-08,8.23136
2021-06-09,7.63811
2021-06-10,6.67408
2021-06-11,4.48646
2021-06-12,3.37411
2021-06-13,5.52465
2021-06-14,5.00556
2021-06-15,4.70893
2021-06-16,4.85724
2021-06-17,5.37634
2021-06-18,5.04263
2021-06-19,4.82017
2021-06-20,3.67074
2021-06-21,4.70893
2021-06-22,3.41119
2021-06-23,3.85613
2021-06-24,5.67296
2021-06-25,4.78309
2021-06-26,4.00444
2021-06-27,3.85613
2021-06-28,5.33926
2021-06-29,4.26399
2021-06-30,3.33704
2021-07-01,3.33704
2021-07-02,2.96625
2021-07-03,2.92918
2021-07-04,3.15164
2021-07-05,3.48535
2021-07-06,3.96737
2021-07-07,3.7449
2021-07-08,3.93029
2021-07-09,3.29996
2021-07-10,2.11345
2021-07-11,2.81794
2021-07-12,3.67074
2021-07-13,3.33704
2021-07-14,4.70893
2021-07-15,4.74601
2021-07-16,2.48424
2021-07-17,2.78086
2021-07-18,2.66963
2021-07-19,2.8921
2021-07-20,9.49202
2021-07-21,7.97182
2021-07-22,5.2651
2021-07-23,3.07749
2021-07-24,4.33815
2021-07-25,4.18984
2021-07-26,3.81905
2021-07-27,3.33704
2021-07-28,3.11457
2021-07-29,3.2258
2021-07-30,3.11457
2021-07-31,2.33592
2021-08-01,3.07749
2021-08-02,3.63366
2021-08-03,3.44827
2021-08-04,2.92918
2021-08-05,3.37411
2021-08-06,3.52243
2021-08-07,26.10307
2021-08-08,4.26399
2021-08-09,3.00333
2021-08-10,2.59547
2021-08-11,3.78197
2021-08-12,3.67074
2021-08-13,3.89321
2021-08-14,4.22691
2021-08-15,3.07749
2021-08-16,2.74378
2021-08-17,4.04152
2021-08-18,2.55839
2021-08-19,3.7449
2021-08-20,2.78086
2021-08-21,12.60659
2021-08-22,5.2651
2021-08-23,5.96959
2021-08-24,4.30107
2021-08-25,4.22691
2021-08-26,3.00333
2021-08-27,3.93029
2021-08-28,2.78086
2021-08-29,3.52243
2021-08-30,3.85613
2021-08-31,4.56062
2021-09-01,3.2258
2021-09-02,4.0786
2021-09-03,3.2258
2021-09-04,3.44827
2021-09-05,4.52354
2021-09-06,4.67185
2021-09-07,4.15276
2021-09-08,4.44938
2021-09-09,4.85724
2021-09-10,5.67296
2021-09-11,5.59881
2021-09-12,3.2258
2021-09-13,4.82017
2021-09-14,3.15164
2021-09-15,2.66963
2021-09-16,3.67074
2021-09-17,3.44827
2021-09-18,2.96625
2021-09-19,2.74378
2021-09-20,2.78086
2021-09-21,2.96625
2021-09-22,4.33815
2021-09-23,2.8921
2021-09-24,3.44827
2021-09-25,2.70671
2021-09-26,4.11568
2021-09-27,3.48535
2021-09-28,4.0786
2021-09-29,3.15164
2021-09-30,3.33704
2021-10-01,3.26288
2021-10-02,2.55839
2021-10-03,3.78197
2021-10-04,3.48535
2021-10-05,3.55951
2021-10-06,3.67074
2021-10-07,3.44827
2021-10-08,3.85613
2021-10-09,4.18984
2021-10-10,3.26288
2021-10-11,2.59547
2021-10-12,3.41119
2021-10-13,3.41119
2021-10-14,4.52354
2021-10-15,4.9314
2021-10-16,2.96625
2021-10-17,3.07749
2021-10-18,3.89321
2021-10-19,3.7449
2021-10-20,3.41119
2021-10-21,3.70782
2021-10-22,4.15276
2021-10-23,3.41119
2021-10-24,3.93029
2021-10-25,3.59658
2021-10-26,2.8921
2021-10-27,4.26399
2021-10-28,4.70893
2021-10-29,4.37523
2021-10-30,2.18761
2021-10-31,2.70671
2021-11-01,3.7449
2021-11-02,2.96625
2021-11-03,3.04041
2021-11-04,3.44827
2021-11-05,2.81794
2021-11-06,1.89098
2021-11-07,2.48424
2021-11-08,2.55839
2021-11-09,2.92918
2021-11-10,2.96625
2021-11-11,3.33704
2021-11-12,3.07749
2021-11-13,2.48424
2021-11-14,3.04041
2021-11-15,3.15164
2021-11-16,4.37523
2021-11-17,3.04041
2021-11-18,2.78086
2021-11-19,4.4123
2021-11-20,4.0786
2021-11-21,34.51983
2021-11-22,5.52465
2021-11-23,4.5977
2021-11-24,4.48646
2021-11-25,3.93029
2021-11-26,3.29996
2021-11-27,2.22469
2021-11-28,2.70671
2021-11-29,3.44827
2021-11-30,3.26288
2021-12-01,2.63255
2021-12-02,5.2651
2021-12-03,2.48424
2021-12-04,1.85391
2021-12-05,2.55839
2021-12-06,3.2258
2021-12-07,3.2258
2021-12-08,3.85613
2021-12-09,4.18984
2021-12-10,2.85502
2021-12-11,1.85391
2021-12-12,4.78309
2021-12-13,2.15053
2021-12-14,2.8921
2021-12-15,3.15164
2021-12-16,3.18872
2021-12-17,5.22803
2021-12-18,1.85391
2021-12-19,2.373
2021-12-20,2.92918
2021-12-21,2.66963
2021-12-22,2.22469
2021-12-23,2.52131
2021-12-24,15.09084
2021-12-25,7.56395
2021-12-26,3.81905
2021-12-27,3.00333
2021-12-28,2.59547
2021-12-29,2.29885
2021-12-30,2.52131
2021-12-31,2.29885
2022-01-01,2.00222
2022-01-02,2.00222
2022-01-03,1.77975
2022-01-04,2.07638
2022-01-05,1.92806
2022-01-06,2.55839
2022-01-07,3.04041
2022-01-08,2.81794
2022-01-09,2.373
2022-01-10,2.74378
2022-01-11,2.22469
2022-01-12,3.44827
2022-01-13,2.26177
2022-01-14,2.22469
2022-01-15,2.26177
2022-01-16,2.22469
2022-01-17,2.0393
2022-01-18,2.29885
2022-01-19,2.44716
2022-01-20,2.18761
2022-01-21,2.59547
2022-01-22,2.63255
2022-01-23,2.44716
2022-01-24,1.5202
2022-01-25,2.55839
2022-01-26,4.74601
2022-01-27,4.78309
2022-01-28,3.00333
2022-01-29,4.9314
2022-01-30,3.04041
2022-01-31,2.0393
2022-02-01,3.2258
2022-02-02,3.33704
2022-02-03,2.8921
2022-02-04,2.74378
2022-02-05,2.85502
2022-02-06,2.59547
2022-02-07,2.92918
2022-02-08,4.26399
2022-02-09,5.04263
2022-02-10,3.37411
2022-02-11,4.4123
2022-02-12,4.52354
2022-02-13,2.96625
2022-02-14,3.7449
2022-02-15,1.92806
2022-02-16,2.373
2022-02-17,1.96514
2022-02-18,1.59436
2022-02-19,2.0393
2022-02-20,2.33592
2022-02-21,1.66852
2022-02-22,2.33592
2022-02-23,2.26177
2022-02-24,2.00222
2022-02-25,2.33592
2022-02-26,2.48424
2022-02-27,1.55728
2022-02-28,1.59436
2022-03-01,2.44716
2022-03-02,1.26065
2022-03-03,2.18761
2022-03-04,2.0393
2022-03-05,2.18761
2022-03-06,1.63144
2022-03-07,1.77975
2022-03-08,3.48535
2022-03-09,1.29773
2022-03-10,4.67185
2022-03-11,2.44716
2022-03-12,2.44716
2022-03-13,1.55728
2022-03-14,1.77975
2022-03-15,2.96625
2022-03-16,2.8921
2022-03-17,2.48424
2022-03-18,2.66963
2022-03-19,2.8921
2022-03-20,2.66963
2022-03-21,3.2258
2022-03-22,1.33481
2022-03-23,2.85502
2022-03-24,2.74378
2022-03-25,2.8921
2022-03-26,2.373
2022-03-27,2.66963
2022-03-28,3.85613
2022-03-29,3.29996
2022-03-30,3.63366
2022-03-31,3.89321
2022-04-01,2.92918
2022-04-02,3.2258
2022-04-03,3.59658
2022-04-04,3.7449
2022-04-05,2.59547
2022-04-06,3.33704
2022-04-07,2.81794
2022-04-08,3.70782
2022-04-09,3.7449
2022-04-10,3.26288
2022-04-11,2.48424
2022-04-12,2.92918
2022-04-13,2.63255
2022-04-14,2.96625
2022-04-15,1.81683
2022-04-16,2.78086
2022-04-17,5.56173
2022-04-18,2.70671
2022-04-19,2.96625
2022-04-20,3.29996
2022-04-21,3.00333
2022-04-22,2.70671
2022-04-23,3.29996
2022-04-24,2.8921
2022-04-25,3.11457
2022-04-26,3.70782
2022-04-27,4.44938
2022-04-28,4.74601
2022-04-29,3.00333
2022-04-30,2.70671
2022-05-01,3.44827
2022-05-02,3.44827
2022-05-03,3.41119
2022-05-04,6.08083
2022-05-05,3.48535
2022-05-06,2.74378
2022-05-07,3.04041
2022-05-08,4.00444
2022-05-09,3.81905
2022-05-10,4.70893
2022-05-11,4.56062
2022-05-12,4.15276
2022-05-13,3.55951
2022-05-14,4.33815
2022-05-15,3.96737
2022-05-16,5.30218
2022-05-17,4.44938
2022-05-18,5.15387
2022-05-19,4.9314
2022-05-20,4.0786
2022-05-21,2.92918
2022-05-22,5.11679
2022-05-23,3.70782
2022-05-24,3.7449
2022-05-25,4.96848
2022-05-26,4.96848
2022-05-27,3.96737
2022-05-28,100.0
2022-05-29,34.22321
2022-05-30,20.98628
2022-05-31,10.7156
2022-06-01,15.12791
2022-06-02,8.52799
2022-06-03,6.45161
2022-06-04,6.26622
2022-06-05,6.37745
2022-06-06,6.78531
2022-06-07,7.23025
2022-06-08,7.19317
2022-06-09,5.11679
2022-06-10,6.637
2022-06-11,8.45383
2022-06-12,5.52465
2022-06-13,6.34037
2022-06-14,4.85724
2022-06-15,5.59881
2022-06-16,6.26622
2022-06-17,4.85724
2022-06-18,3.63366
2022-06-19,5.22803
2022-06-20,4.26399
2022-06-21,4.5977
2022-06-22,3.93029
2022-06-23,4.26399
2022-06-24,3.7449
2022-06-25,3.15164
2022-06-26,3.15164
2022-06-27,4.00444
2022-06-28,4.30107
2022-06-29,3.48535
2022-06-30,3.26288
2022-07-01,3.15164
2022-07-02,2.78086
2022-07-03,3.52243
2022-07-04,3.67074
2022-07-05,4.15276
2022-07-06,4.37523
2022-07-07,5.04263
2022-07-08,3.04041
2022-07-09,2.59547
2022-07-10,3.7449
2022-07-11,3.44827
2022-07-12,4.4123
2022-07-13,3.59658
2022-07-14,2.96625
2022-07-15,3.04041
2022-07-16,2.55839
2022-07-17,10.41898
2022-07-18,5.4505
2022-07-19,3.26288
2022-07-20,3.18872
2022-07-21,3.11457
2022-07-22,3.93029
2022-07-23,3.81905
2022-07-24,2.96625
2022-07-25,2.92918
2022-07-26,3.15164
2022-07-27,3.15164
2022-07-28,2.8921
2022-07-29,3.07749
2022-07-30,2.66963
2022-07-31,3.26288
2022-08-01,3.67074
2022-08-02,3.89321
2022-08-03,4.00444
2022-08-04,3.93029
2022-08-05,4.67185
2022-08-06,2.78086
2022-08-07,3.07749
2022-08-08,3.04041
2022-08-09,2.55839
2022-08-10,2.55839
2022-08-11,3.37411
2022-08-12,2.59547
2022-08-13,2.78086
2022-08-14,23.73007
2022-08-15,4.82017
2022-08-16,4.52354
2022-08-17,15.64701
2022-08-18,6.34037
2022-08-19,4.74601
2022-08-20,4.04152
2022-08-21,3.44827
2022-08-22,2.48424
2022-08-23,4.18984
2022-08-24,5.63589
2022-08-25,5.15387
2022-08-26,4.33815
2022-08-27,7.56395
2022-08-28,4.63477
2022-08-29,5.07971
2022-08-30,3.11457
2022-08-31,3.2258
2022-09-01,4.18984
2022-09-02,4.52354
2022-09-03,2.63255
2022-09-04,3.29996
2022-09-05,4.30107
2022-09-06,5.00556
2022-09-07,4.30107
2022-09-08,2.48424
2022-09-09,2.373
2022-09-10,3.15164
2022-09-11,4.63477
2022-09-12,4.26399
2022-09-13,5.2651
2022-09-14,4.4123
2022-09-15,4.37523
2022-09-16,3.63366
2022-09-17,2.78086
2022-09-18,2.74378
2022-09-19,3.41119
2022-09-20,3.81905
2022-09-21,3.93029
2022-09-22,4.26399
2022-09-23,3.96737
2022-09-24,3.67074
2022-09-25,3.67074
2022-09-26,4.22691
2022-09-27,4.74601
2022-09-28,3.93029
2022-09-29,5.89543
2022-09-30,4.00444
2022-10-01,2.92918
2022-10-02,3.44827
2022-10-03,3.48535
2022-10-04,4.18984
2022-10-05,4.56062
2022-10-06,40.86021
2022-10-07,9.60326
2022-10-08,20.28179
2022-10-09,42.26918
2022-10-10,6.71116
2022-10-11,6.59992
2022-10-12,12.60659
2022-10-13,6.37745
2022-10-14,4.82017
2022-10-15,4.37523
2022-10-16,6.00667
2022-10-17,7.30441
2022-10-18,6.71116
2022-10-19,5.71004
2022-10-20,4.15276
2022-10-21,4.00444
2022-10-22,6.26622
2022-10-23,4.4123
2022-10-24,5.63589
2022-10-25,4.96848
2022-10-26,7.74935
2022-10-27,4.96848
2022-10-28,4.78309
2022-10-29,3.93029
2022-10-30,19.5773
2022-10-31,8.93585
2022-11-01,13.60771
2022-11-02,5.07971
2022-11-03,6.1179
2022-11-04,10.0482
2022-11-05,4.00444
2022-11-06,3.55951
2022-11-07,5.11679
2022-11-08,4.33815
2022-11-09,4.67185
2022-11-10,4.11568
2022-11-11,5.15387
2022-11-12,3.33704
2022-11-13,3.52243
2022-11-14,4.48646
2022-11-15,3.63366
2022-11-16,4.11568
2022-11-17,3.55951
2022-11-18,6.45161
2022-11-19,4.37523
2022-11-20,3.93029
2022-11-21,11.27178
2022-11-22,5.07971
2022-11-23,6.85947
2022-11-24,6.45161
2022-11-25,4.0786
2022-11-26,2.44716
2022-11-27,4.85724
2022-11-28,8.78754
2022-11-29,8.45383
2022-11-30,8.12013
2022-12-01,4.9314
2022-12-02,5.59881
2022-12-03,2.07638
2022-12-04,2.44716
2022-12-05,3.70782
2022-12-06,3.41119
2022-12-07,2.78086
2022-12-08,3.15164
2022-12-09,2.55839
2022-12-10,2.85502
2022-12-11,3.04041
2022-12-12,3.2258
2022-12-13,3.33704
2022-12-14,3.04041
2022-12-15,3.70782
2022-12-16,2.33592
2022-12-17,2.44716
2022-12-18,4.70893
2022-12-19,2.74378
2022-12-20,2.41008
2022-12-21,3.26288
2022-12-22,2.52131
2022-12-23,1.66852
2022-12-24,1.77975
2022-12-25,2.48424
2022-12-26,2.52131
2022-12-27,2.0393
2022-12-28,2.33592
2022-12-29,2.18761
2022-12-30,2.07638
2022-12-31,2.26177
2023-01-01,2.18761
2023-01-02,1.96514
2023-01-03,1.70559
2023-01-04,2.66963
2023-01-05,2.29885
2023-01-06,3.29996
2023-01-07,2.66963
2023-01-08,2.74378
2023-01-09,1.96514
2023-01-10,2.85502
2023-01-11,2.33592
2023-01-12,2.81794
2023-01-13,3.00333
2023-01-14,10.41898
2023-01-15,4.96848
2023-01-16,3.67074
2023-01-17,3.41119
2023-01-18,2.92918
2023-01-19,2.00222
2023-01-20,2.44716
2023-01-21,2.00222
2023-01-22,3.29996
2023-01-23,2.8921
2023-01-24,3.44827
2023-01-25,2.52131
2023-01-26,2.44716
2023-01-27,2.18761
2023-01-28,1.70559
2023-01-29,3.63366
2023-01-30,2.29885
2023-01-31,3.37411
2023-02-01,2.07638
2023-02-02,3.41119
2023-02-03,2.59547
2023-02-04,2.29885
2023-02-05,7.30441
2023-02-06,3.07749
2023-02-07,2.85502
2023-02-08,4.15276
2023-02-09,3.37411
2023-02-10,3.00333
2023-02-11,3.18872
2023-02-12,5.19095
2023-02-13,2.92918
2023-02-14,2.85502
2023-02-15,2.81794
2023-02-16,2.44716
2023-02-17,2.96625
2023-02-18,3.00333
2023-02-19,2.78086
2023-02-20,2.78086
2023-02-21,3.15164
2023-02-22,3.00333
2023-02-23,2.44716
2023-02-24,2.85502
2023-02-25,2.29885
2023-02-26,2.96625
2023-02-27,2.33592
2023-02-28,2.63255
2023-03-01,2.26177
2023-03-02,2.11345
2023-03-03,1.89098
2023-03-04,2.33592
2023-03-05,2.59547
2023-03-06,2.29885
2023-03-07,2.11345
2023-03-08,2.11345
2023-03-09,3.07749
2023-03-10,3.11457
2023-03-11,1.77975
2023-03-12,11.64256
2023-03-13,4.9314
2023-03-14,3.18872
2023-03-15,3.41119
2023-03-16,4.04152
2023-03-17,6.15498
2023-03-18,4.15276
2023-03-19,3.59658
2023-03-20,3.44827
2023-03-21,4.30107
2023-03-22,3.33704
2023-03-23,3.81905
2023-03-24,3.63366
2023-03-25,3.37411
2023-03-26,3.33704
2023-03-27,4.78309
2023-03-28,3.04041
2023-03-29,3.70782
2023-03-30,2.92918
2023-03-31,3.67074
2023-04-01,2.11345
2023-04-02,3.04041
2023-04-03,3.63366
2023-04-04,2.78086
2023-04-05,3.48535
2023-04-06,3.33704
2023-04-07,3.2258
2023-04-08,3.29996
2023-04-09,3.11457
2023-04-10,4.52354
2023-04-11,4.33815
2023-04-12,4.56062
2023-04-13,5.41342
2023-04-14,5.67296
2023-04-15,6.48869
2023-04-16,4.74601
2023-04-17,5.19095
2023-04-18,6.45161
2023-04-19,4.78309
2023-04-20,6.59992
2023-04-21,5.71004
2023-04-22,3.37411
2023-04-23,3.96737
2023-04-24,3.85613
2023-04-25,3.48535
2023-04-26,4.22691
2023-04-27,3.07749
2023-04-28,3.37411
2023-04-29,3.96737
2023-04-30,4.52354
2023-05-01,3.33704
2023-05-02,4.67185
2023-05-03,4.15276
2023-05-04,3.7449
2023-05-05,5.22803
2023-05-06,4.52354
2023-05-07,6.1179
2023-05-08,3.78197
2023-05-09,4.15276
2023-05-10,4.9314
2023-05-11,5.67296
2023-05-12,5.04263
2023-05-13,6.74823
2023-05-14,4.18984
2023-05-15,3.7449
2023-05-16,4.22691
2023-05-17,4.67185
2023-05-18,4.82017
2023-05-19,4.52354
2023-05-20,4.0786
2023-05-21,4.52354
2023-05-22,5.33926
2023-05-23,4.5977
2023-05-24,4.30107
2023-05-25,4.78309
2023-05-26,4.30107
2023-05-27,5.67296
2023-05-28,4.15276
2023-05-29,7.4898
