date,비갱신실비보험
2021-01-09,22.86585
2021-01-10,25.91463
2021-01-11,29.57317
2021-01-12,30.4878
2021-01-13,41.76829
2021-01-14,36.89024
2021-01-15,33.84146
2021-01-16,19.51219
2021-01-17,19.81707
2021-01-18,32.31707
2021-01-19,43.59756
2021-01-20,42.9878
2021-01-21,42.68292
2021-01-22,38.10975
2021-01-23,22.56097
2021-01-24,24.69512
2021-01-25,34.45121
2021-01-26,51.82926
2021-01-27,43.59756
2021-01-28,39.63414
2021-01-29,39.02439
2021-01-30,21.95121
2021-01-31,23.78048
2021-02-01,29.87804
2021-02-02,37.19512
2021-02-03,53.65853
2021-02-04,35.9756
2021-02-05,39.02439
2021-02-06,23.17073
2021-02-07,27.43902
2021-02-08,31.09756
2021-02-09,34.75609
2021-02-10,28.04878
2021-02-11,22.25609
2021-02-12,14.63414
2021-02-13,18.59756
2021-02-14,32.62195
2021-02-15,36.28048
2021-02-16,57.31707
2021-02-17,39.93902
2021-02-18,54.87804
2021-02-19,47.25609
2021-02-20,38.71951
2021-02-21,20.7317
2021-02-22,42.9878
2021-02-23,75.30487
2021-02-24,55.4878
2021-02-25,68.59756
2021-02-26,61.58536
2021-02-27,28.65853
2021-02-28,44.51219
2021-03-01,41.46341
2021-03-02,48.4756
2021-03-03,48.17073
2021-03-04,38.71951
2021-03-05,33.84146
2021-03-06,22.25609
2021-03-07,39.63414
2021-03-08,49.69512
2021-03-09,47.56097
2021-03-10,48.78048
2021-03-11,51.52439
2021-03-12,42.68292
2021-03-13,24.39024
2021-03-14,23.78048
2021-03-15,50.0
2021-03-16,43.29268
2021-03-17,40.2439
2021-03-18,42.07317
2021-03-19,32.01219
2021-03-20,25.60975
2021-03-21,17.37804
2021-03-22,35.06097
2021-03-23,43.90243
2021-03-24,47.56097
2021-03-25,53.65853
2021-03-26,41.46341
2021-03-27,24.39024
2021-03-28,29.87804
2021-03-29,41.46341
2021-03-30,35.9756
2021-03-31,47.56097
2021-04-01,26.21951
2021-04-02,30.4878
2021-04-03,16.46341
2021-04-04,19.51219
2021-04-05,27.7439
2021-04-06,31.70731
2021-04-07,36.58536
2021-04-08,28.65853
2021-04-09,30.79268
2021-04-10,20.7317
2021-04-11,8.53658
2021-04-12,33.84146
2021-04-13,35.67073
2021-04-14,35.9756
2021-04-15,35.36585
2021-04-16,30.4878
2021-04-17,25.30487
2021-04-18,25.91463
2021-04-19,25.0
2021-04-20,29.26829
2021-04-21,35.36585
2021-04-22,24.69512
2021-04-23,32.62195
2021-04-24,16.76829
2021-04-25,11.28048
2021-04-26,22.56097
2021-04-27,43.29268
2021-04-28,33.84146
2021-04-29,31.40243
2021-04-30,20.42682
2021-05-01,18.29268
2021-05-02,12.5
2021-05-03,26.21951
2021-05-04,27.43902
2021-05-05,24.69512
2021-05-06,27.13414
2021-05-07,28.96341
2021-05-08,21.34146
2021-05-09,18.59756
2021-05-10,26.52439
2021-05-11,32.62195
2021-05-12,37.80487
2021-05-13,30.79268
2021-05-14,28.96341
2021-05-15,16.46341
2021-05-16,21.64634
2021-05-17,35.06097
2021-05-18,35.67073
2021-05-19,25.30487
2021-05-20,31.40243
2021-05-21,41.46341
2021-05-22,19.51219
2021-05-23,21.03658
2021-05-24,33.84146
2021-05-25,39.93902
2021-05-26,42.37804
2021-05-27,43.59756
2021-05-28,33.84146
2021-05-29,16.15853
2021-05-30,24.08536
2021-05-31,29.87804
2021-06-01,24.69512
2021-06-02,32.62195
2021-06-03,33.84146
2021-06-04,28.35365
2021-06-05,26.21951
2021-06-06,21.34146
2021-06-07,32.31707
2021-06-08,50.30487
2021-06-09,45.42682
2021-06-10,46.64634
2021-06-11,43.29268
2021-06-12,18.90243
2021-06-13,31.40243
2021-06-14,50.91463
2021-06-15,50.91463
2021-06-16,42.37804
2021-06-17,45.42682
2021-06-18,34.75609
2021-06-19,27.7439
2021-06-20,22.25609
2021-06-21,38.71951
2021-06-22,48.4756
2021-06-23,58.84146
2021-06-24,47.86585
2021-06-25,50.91463
2021-06-26,24.69512
2021-06-27,32.92682
2021-06-28,58.2317
2021-06-29,84.45121
2021-06-30,100.0
2021-07-01,23.17073
2021-07-02,19.20731
2021-07-03,10.36585
2021-07-04,12.5
2021-07-05,25.60975
2021-07-06,22.25609
2021-07-07,21.95121
2021-07-08,20.42682
2021-07-09,15.54878
2021-07-10,9.45121
2021-07-11,11.28048
2021-07-12,16.76829
2021-07-13,17.07317
2021-07-14,25.60975
2021-07-15,17.68292
2021-07-16,14.93902
2021-07-17,12.19512
2021-07-18,10.9756
2021-07-19,17.68292
2021-07-20,20.7317
2021-07-21,22.25609
2021-07-22,14.32926
2021-07-23,9.45121
2021-07-24,4.26829
2021-07-25,7.01219
2021-07-26,13.71951
2021-07-27,8.84146
2021-07-28,7.92682
2021-07-29,10.36585
2021-07-30,10.06097
2021-07-31,5.79268
2021-08-01,5.79268
2021-08-02,3.35365
2021-08-03,7.31707
2021-08-04,7.01219
2021-08-05,7.31707
2021-08-06,5.4878
2021-08-07,4.57317
2021-08-08,6.09756
2021-08-09,13.41463
2021-08-10,9.45121
2021-08-11,15.2439
2021-08-12,14.02439
2021-08-13,10.67073
2021-08-14,4.87804
2021-08-15,6.70731
2021-08-16,6.70731
2021-08-17,9.75609
2021-08-18,9.75609
2021-08-19,8.2317
2021-08-20,11.89024
2021-08-21,6.70731
2021-08-22,4.87804
2021-08-23,7.62195
2021-08-24,8.2317
2021-08-25,9.75609
2021-08-26,14.32926
2021-08-27,11.28048
2021-08-28,7.01219
2021-08-29,5.4878
2021-08-30,17.37804
2021-08-31,12.80487
2021-09-01,6.40243
2021-09-02,7.92682
2021-09-03,5.18292
2021-09-04,3.96341
2021-09-05,3.96341
2021-09-06,8.53658
2021-09-07,10.67073
2021-09-08,8.53658
2021-09-09,7.31707
2021-09-10,8.84146
2021-09-11,1.52439
2021-09-12,7.01219
2021-09-13,6.09756
2021-09-14,10.9756
2021-09-15,7.01219
2021-09-16,4.57317
2021-09-17,3.04878
2021-09-18,3.35365
2021-09-19,2.13414
2021-09-20,2.43902
2021-09-21,3.35365
2021-09-22,3.35365
2021-09-23,7.01219
2021-09-24,16.15853
2021-09-25,8.53658
2021-09-26,3.04878
2021-09-27,13.41463
2021-09-28,9.45121
2021-09-29,3.65853
2021-09-30,5.4878
2021-10-01,6.70731
2021-10-02,3.04878
2021-10-04,3.04878
2021-10-05,8.53658
2021-10-06,10.67073
2021-10-07,10.36585
2021-10-08,6.40243
2021-10-09,2.7439
2021-10-10,3.35365
2021-10-11,2.7439
2021-10-12,4.26829
2021-10-13,9.45121
2021-10-14,3.65853
2021-10-15,4.87804
2021-10-17,1.52439
2021-10-18,5.79268
2021-10-19,5.18292
2021-10-20,6.09756
2021-10-21,4.87804
2021-10-22,3.65853
2021-10-23,6.40243
2021-10-24,1.52439
2021-10-25,7.62195
2021-10-26,8.2317
2021-10-27,3.35365
2021-10-28,6.09756
2021-10-29,5.79268
2021-10-30,1.52439
2021-10-31,3.04878
2021-11-01,4.26829
2021-11-02,12.19512
2021-11-03,4.87804
2021-11-04,3.04878
2021-11-05,6.09756
2021-11-06,4.87804
2021-11-07,4.26829
2021-11-08,4.26829
2021-11-09,10.67073
2021-11-10,12.5
2021-11-11,9.14634
2021-11-12,11.89024
2021-11-13,3.65853
2021-11-14,2.43902
2021-11-15,4.57317
2021-11-16,7.92682
2021-11-17,9.14634
2021-11-18,5.18292
2021-11-19,6.70731
2021-11-20,2.13414
2021-11-21,1.52439
2021-11-22,8.53658
2021-11-23,11.28048
2021-11-24,7.62195
2021-11-25,6.40243
2021-11-26,6.09756
2021-11-27,11.58536
2021-11-28,5.79268
2021-11-29,12.5
2021-11-30,10.9756
2021-12-01,7.31707
2021-12-02,12.19512
2021-12-03,2.43902
2021-12-04,3.35365
2021-12-05,4.87804
2021-12-06,6.40243
2021-12-07,7.62195
2021-12-08,5.18292
2021-12-09,7.01219
2021-12-10,6.09756
2021-12-11,3.96341
2021-12-12,1.52439
2021-12-13,4.57317
2021-12-14,12.5
2021-12-15,11.58536
2021-12-16,15.85365
2021-12-17,10.36585
2021-12-18,3.04878
2021-12-19,6.09756
2021-12-20,8.53658
2021-12-21,8.84146
2021-12-22,6.09756
2021-12-23,7.01219
2021-12-24,1.82926
2021-12-25,3.65853
2021-12-26,11.28048
2021-12-27,17.68292
2021-12-28,17.07317
2021-12-29,18.59756
2021-12-30,10.06097
2021-12-31,10.9756
2022-01-01,6.70731
2022-01-02,2.13414
2022-01-03,8.53658
2022-01-04,8.53658
2022-01-05,10.36585
2022-01-06,6.09756
2022-01-07,11.28048
2022-01-08,3.96341
2022-01-09,1.82926
2022-01-10,12.5
2022-01-11,10.06097
2022-01-12,10.67073
2022-01-13,10.9756
2022-01-14,8.2317
2022-01-15,3.04878
2022-01-17,7.01219
2022-01-18,7.62195
2022-01-19,9.45121
2022-01-20,8.84146
2022-01-21,7.01219
2022-01-22,1.52439
2022-01-23,1.82926
2022-01-24,4.26829
2022-01-25,8.2317
2022-01-26,9.45121
2022-01-27,4.26829
2022-01-28,3.65853
2022-01-29,2.13414
2022-01-31,2.43902
2022-02-01,4.26829
2022-02-02,4.26829
2022-02-03,8.53658
2022-02-04,7.62195
2022-02-05,3.65853
2022-02-06,2.7439
2022-02-07,7.31707
2022-02-08,7.62195
2022-02-09,8.84146
2022-02-10,10.36585
2022-02-11,10.36585
2022-02-12,5.4878
2022-02-14,7.62195
2022-02-15,4.57317
2022-02-16,6.09756
2022-02-17,5.79268
2022-02-18,3.35365
2022-02-19,3.04878
2022-02-20,4.26829
2022-02-21,2.43902
2022-02-22,3.65853
2022-02-23,7.62195
2022-02-24,6.40243
2022-02-25,3.04878
2022-02-26,2.7439
2022-02-27,3.35365
2022-02-28,3.65853
2022-03-01,2.43902
2022-03-02,5.79268
2022-03-03,7.62195
2022-03-04,6.70731
2022-03-05,2.43902
2022-03-06,2.43902
2022-03-07,8.53658
2022-03-08,7.92682
2022-03-09,3.65853
2022-03-10,7.62195
2022-03-11,3.65853
2022-03-12,3.35365
2022-03-13,2.43902
2022-03-14,8.2317
2022-03-15,7.92682
2022-03-16,5.18292
2022-03-17,3.04878
2022-03-18,3.96341
2022-03-19,3.04878
2022-03-20,2.7439
2022-03-21,6.40243
2022-03-22,9.45121
2022-03-23,11.58536
2022-03-24,10.06097
2022-03-25,3.96341
2022-03-26,4.57317
2022-03-27,2.7439
2022-03-28,7.31707
2022-03-29,3.04878
2022-03-30,10.9756
2022-03-31,6.70731
2022-04-01,4.57317
2022-04-02,1.82926
2022-04-03,3.35365
2022-04-04,3.65853
2022-04-05,4.26829
2022-04-06,2.43902
2022-04-07,4.57317
2022-04-08,2.13414
2022-04-10,3.65853
2022-04-11,3.35365
2022-04-12,3.04878
2022-04-13,4.26829
2022-04-14,6.70731
2022-04-15,2.13414
2022-04-16,1.52439
2022-04-17,2.13414
2022-04-18,3.04878
2022-04-19,7.92682
2022-04-20,3.35365
2022-04-21,4.87804
2022-04-22,4.87804
2022-04-23,3.35365
2022-04-24,3.65853
2022-04-25,7.62195
2022-04-26,4.26829
2022-04-27,5.18292
2022-04-28,4.57317
2022-04-29,3.35365
2022-04-30,3.65853
2022-05-01,2.43902
2022-05-02,4.57317
2022-05-03,4.87804
2022-05-05,2.43902
2022-05-06,2.13414
2022-05-07,3.04878
2022-05-08,3.04878
2022-05-09,7.62195
2022-05-10,2.43902
2022-05-11,5.4878
2022-05-12,8.84146
2022-05-13,3.35365
2022-05-14,1.52439
2022-05-15,2.13414
2022-05-16,6.09756
2022-05-17,3.96341
2022-05-18,2.7439
2022-05-19,4.87804
2022-05-20,3.04878
2022-05-21,2.13414
2022-05-22,3.04878
2022-05-23,2.7439
2022-05-24,5.4878
2022-05-25,6.40243
2022-05-26,4.87804
2022-05-27,2.7439
2022-05-28,2.43902
2022-05-30,10.06097
2022-05-31,3.04878
2022-06-01,3.04878
2022-06-02,4.26829
2022-06-03,4.57317
2022-06-04,2.7439
2022-06-06,1.82926
2022-06-07,3.35365
2022-06-08,3.04878
2022-06-09,3.65853
2022-06-10,5.18292
2022-06-11,3.35365
2022-06-12,2.7439
2022-06-13,2.13414
2022-06-14,5.18292
2022-06-15,9.45121
2022-06-16,5.18292
2022-06-17,6.09756
2022-06-18,3.04878
2022-06-19,2.13414
2022-06-20,4.87804
2022-06-21,2.43902
2022-06-22,4.87804
2022-06-23,5.18292
2022-06-24,3.35365
2022-06-26,1.52439
2022-06-27,4.26829
2022-06-28,6.09756
2022-06-30,4.87804
2022-07-01,4.57317
2022-07-03,1.52439
2022-07-04,2.43902
2022-07-05,3.96341
2022-07-06,5.4878
2022-07-07,4.57317
2022-07-08,3.35365
2022-07-09,3.04878
2022-07-10,2.7439
2022-07-11,3.35365
2022-07-12,4.87804
2022-07-13,3.35365
2022-07-14,5.18292
2022-07-15,3.04878
2022-07-17,1.52439
2022-07-18,3.65853
2022-07-19,2.7439
2022-07-20,3.96341
2022-07-21,2.13414
2022-07-22,4.57317
2022-07-23,2.43902
2022-07-24,1.52439
2022-07-25,4.26829
2022-07-26,6.40243
2022-07-27,7.01219
2022-07-28,3.96341
2022-07-29,3.04878
2022-07-30,2.43902
2022-07-31,4.26829
2022-08-01,2.13414
2022-08-02,3.65853
2022-08-03,2.13414
2022-08-04,5.18292
2022-08-05,3.65853
2022-08-06,1.82926
2022-08-07,2.43902
2022-08-08,2.43902
2022-08-09,3.04878
2022-08-10,5.4878
2022-08-11,6.09756
2022-08-12,4.26829
2022-08-13,3.65853
2022-08-14,2.7439
2022-08-15,2.7439
2022-08-16,5.18292
2022-08-17,8.53658
2022-08-18,8.2317
2022-08-19,5.79268
2022-08-20,2.43902
2022-08-21,3.96341
2022-08-22,1.82926
2022-08-23,6.09756
2022-08-24,7.01219
2022-08-25,4.87804
2022-08-26,7.31707
2022-08-27,3.96341
2022-08-28,2.7439
2022-08-29,1.52439
2022-08-30,2.7439
2022-08-31,5.79268
2022-09-01,5.4878
2022-09-02,2.7439
2022-09-03,2.43902
2022-09-05,1.82926
2022-09-06,7.01219
2022-09-07,4.57317
2022-09-08,3.35365
2022-09-09,2.7439
2022-09-12,1.52439
2022-09-13,2.13414
2022-09-14,7.01219
2022-09-15,5.18292
2022-09-16,7.62195
2022-09-17,1.82926
2022-09-18,1.52439
2022-09-19,3.96341
2022-09-20,3.35365
2022-09-21,3.96341
2022-09-22,7.62195
2022-09-23,6.70731
2022-09-24,3.35365
2022-09-25,2.43902
2022-09-26,1.52439
2022-09-27,2.7439
2022-09-28,5.79268
2022-09-29,3.04878
2022-09-30,3.35365
2022-10-01,3.65853
2022-10-03,2.7439
2022-10-04,6.09756
2022-10-05,6.40243
2022-10-06,12.5
2022-10-07,9.14634
2022-10-08,3.04878
2022-10-09,2.13414
2022-10-10,2.7439
2022-10-11,7.31707
2022-10-12,10.06097
2022-10-13,8.2317
2022-10-14,4.87804
2022-10-15,5.18292
2022-10-16,5.18292
2022-10-17,7.01219
2022-10-18,6.70731
2022-10-19,6.40243
2022-10-20,8.2317
2022-10-21,9.14634
2022-10-22,8.2317
2022-10-23,7.01219
2022-10-24,9.14634
2022-10-25,13.10975
2022-10-26,9.14634
2022-10-27,7.31707
2022-10-28,5.79268
2022-10-29,4.87804
2022-10-30,3.96341
2022-10-31,7.31707
2022-11-01,9.14634
2022-11-02,8.84146
2022-11-03,9.45121
2022-11-04,7.31707
2022-11-05,5.18292
2022-11-06,3.35365
2022-11-07,6.09756
2022-11-08,9.75609
2022-11-09,6.40243
2022-11-10,9.14634
2022-11-11,8.53658
2022-11-12,3.96341
2022-11-13,1.52439
2022-11-14,5.18292
2022-11-15,9.75609
2022-11-16,12.19512
2022-11-17,5.4878
2022-11-18,6.70731
2022-11-19,4.26829
2022-11-20,1.82926
2022-11-21,8.2317
2022-11-22,5.79268
2022-11-23,7.92682
2022-11-24,1.82926
2022-11-25,7.92682
2022-11-26,3.65853
2022-11-27,4.57317
2022-11-28,4.87804
2022-11-29,7.92682
2022-11-30,10.06097
2022-12-01,3.96341
2022-12-02,3.35365
2022-12-03,2.13414
2022-12-04,9.75609
2022-12-05,10.36585
2022-12-06,11.58536
2022-12-07,11.58536
2022-12-08,12.80487
2022-12-09,9.45121
2022-12-10,5.4878
2022-12-11,5.79268
2022-12-12,10.67073
2022-12-13,7.31707
2022-12-14,12.5
2022-12-15,17.9878
2022-12-16,9.75609
2022-12-17,4.57317
2022-12-18,6.40243
2022-12-19,14.32926
2022-12-20,11.28048
2022-12-21,21.03658
2022-12-22,12.80487
2022-12-23,9.75609
2022-12-24,5.4878
2022-12-25,8.84146
2022-12-26,14.93902
2022-12-27,9.45121
2022-12-28,8.53658
2022-12-29,20.42682
2022-12-30,12.5
2022-12-31,6.40243
2023-01-01,6.40243
2023-01-02,10.36585
2023-01-03,10.36585
2023-01-04,12.19512
2023-01-05,10.9756
2023-01-06,7.62195
2023-01-07,6.40243
2023-01-08,5.4878
2023-01-09,10.9756
2023-01-10,8.84146
2023-01-11,9.75609
2023-01-12,14.02439
2023-01-13,9.14634
2023-01-14,3.65853
2023-01-15,5.4878
2023-01-16,7.01219
2023-01-17,11.28048
2023-01-18,9.75609
2023-01-19,10.06097
2023-01-20,12.80487
2023-01-21,4.87804
2023-01-22,7.92682
2023-01-23,5.4878
2023-01-24,5.79268
2023-01-25,14.93902
2023-01-26,14.32926
2023-01-27,15.2439
2023-01-28,4.57317
2023-01-29,7.31707
2023-01-30,12.80487
2023-01-31,14.93902
2023-02-01,8.84146
2023-02-02,11.89024
2023-02-03,7.92682
2023-02-04,6.70731
2023-02-05,7.31707
2023-02-06,10.67073
2023-02-07,13.10975
2023-02-08,14.63414
2023-02-09,15.2439
2023-02-10,14.32926
2023-02-11,11.89024
2023-02-12,5.79268
2023-02-13,16.15853
2023-02-14,15.54878
2023-02-15,10.67073
2023-02-16,6.40243
2023-02-17,17.68292
2023-02-18,5.79268
2023-02-19,5.4878
2023-02-20,11.28048
2023-02-21,17.37804
2023-02-22,13.71951
2023-02-23,12.19512
2023-02-24,10.06097
2023-02-25,5.4878
2023-02-26,7.31707
2023-02-27,10.06097
2023-02-28,14.63414
2023-03-01,8.84146
2023-03-02,7.62195
2023-03-03,9.45121
2023-03-04,3.04878
2023-03-05,3.65853
2023-03-06,11.89024
2023-03-07,5.79268
2023-03-08,7.92682
2023-03-09,10.67073
2023-03-10,10.06097
2023-03-11,7.01219
2023-03-12,3.96341
2023-03-13,11.89024
2023-03-14,11.28048
2023-03-15,14.32926
2023-03-16,10.9756
2023-03-17,11.58536
2023-03-18,6.09756
2023-03-19,6.40243
2023-03-20,10.36585
2023-03-21,15.54878
2023-03-22,11.28048
2023-03-23,16.15853
2023-03-24,8.2317
2023-03-25,5.79268
2023-03-26,6.70731
2023-03-27,9.75609
2023-03-28,7.92682
2023-03-29,9.45121
2023-03-30,13.10975
2023-03-31,13.41463
2023-04-01,7.31707
2023-04-02,5.4878
2023-04-03,9.75609
2023-04-04,9.45121
2023-04-05,11.58536
2023-04-06,7.62195
2023-04-07,9.75609
2023-04-08,4.57317
2023-04-09,4.57317
2023-04-10,9.45121
2023-04-11,8.84146
2023-04-12,12.19512
2023-04-13,12.80487
2023-04-14,15.2439
2023-04-15,8.84146
2023-04-16,5.4878
2023-04-17,13.71951
2023-04-18,5.18292
2023-04-19,15.85365
2023-04-20,11.28048
2023-04-21,19.51219
2023-04-22,7.01219
2023-04-23,6.09756
2023-04-24,10.36585
2023-04-25,16.46341
2023-04-26,14.93902
2023-04-27,10.36585
2023-04-28,10.9756
2023-04-29,4.57317
2023-04-30,5.18292
2023-05-01,7.01219
2023-05-02,14.32926
2023-05-03,10.36585
2023-05-04,5.79268
2023-05-05,6.70731
2023-05-06,5.4878
2023-05-07,3.04878
2023-05-08,6.09756
2023-05-09,11.58536
2023-05-10,10.36585
2023-05-11,7.62195
2023-05-12,18.59756
2023-05-13,7.31707
2023-05-14,7.62195
2023-05-15,7.92682
2023-05-16,8.53658
2023-05-17,9.75609
2023-05-18,5.79268
2023-05-19,6.70731
2023-05-20,5.18292
2023-05-21,1.52439
2023-05-22,11.89024
2023-05-23,16.46341
2023-05-24,11.58536
2023-05-25,14.32926
2023-05-26,9.45121
2023-05-27,3.96341
2023-05-28,3.96341
2023-05-29,5.18292
2023-05-30,7.62195
2023-05-31,11.58536
2023-06-01,10.67073
2023-06-02,6.40243
2023-06-03,4.26829
2023-06-04,2.13414
2023-06-05,6.70731
2023-06-06,4.57317
2023-06-07,6.70731
2023-06-08,11.28048
2023-06-09,7.62195
2023-06-10,2.7439
2023-06-11,3.96341
2023-06-12,5.79268
2023-06-13,7.01219
2023-06-14,9.45121
2023-06-15,7.92682
