date,DB하이텍주가
2020-09-29,7.16226
2020-09-30,0.69074
2020-10-01,0.60582
2020-10-02,0.56052
2020-10-03,0.47559
2020-10-04,0.53787
2020-10-05,6.43188
2020-10-06,5.14664
2020-10-07,4.90884
2020-10-08,5.37311
2020-10-09,0.92854
2020-10-10,1.97033
2020-10-11,1.23995
2020-10-12,7.47367
2020-10-13,7.04336
2020-10-14,5.63922
2020-10-15,5.24289
2020-10-16,5.70716
2020-10-17,0.63412
2020-10-18,0.44728
2020-10-19,4.68803
2020-10-20,5.08436
2020-10-21,4.7956
2020-10-22,4.77862
2020-10-23,5.05039
2020-10-24,0.80964
2020-10-25,0.53221
2020-10-26,4.99377
2020-10-27,4.68236
2020-10-28,4.95413
2020-10-29,5.29951
2020-10-30,4.45589
2020-10-31,0.73604
2020-11-01,0.82097
2020-11-02,5.17495
2020-11-03,4.78428
2020-11-04,7.46234
2020-11-05,7.47367
2020-11-06,6.40357
2020-11-07,0.77001
2020-11-08,1.10406
2020-11-09,6.94145
2020-11-10,5.63922
2020-11-11,5.83172
2020-11-12,5.21458
2020-11-13,6.24504
2020-11-14,1.19465
2020-11-15,0.83229
2020-11-16,7.92096
2020-11-17,7.46801
2020-11-18,6.51115
2020-11-19,6.37526
2020-11-20,5.59959
2020-11-21,0.71905
2020-11-22,0.63979
2020-11-23,7.29815
2020-11-24,7.29249
2020-11-25,11.00668
2020-11-26,9.95357
2020-11-27,8.37957
2020-11-28,1.0984
2020-11-29,1.15502
2020-11-30,8.00588
2020-12-01,9.3987
2020-12-02,9.69312
2020-12-03,9.07032
2020-12-04,10.0385
2020-12-05,1.23995
2020-12-06,1.67591
2020-12-07,9.69878
2020-12-08,7.95493
2020-12-09,8.00588
2020-12-10,7.62654
2020-12-11,7.37175
2020-12-12,0.92288
2020-12-13,1.02479
2020-12-14,6.52247
2020-12-15,5.95629
2020-12-16,6.4149
2020-12-17,10.58204
2020-12-18,8.03419
2020-12-19,1.27392
2020-12-20,1.09274
2020-12-21,10.28196
2020-12-22,18.68984
2020-12-23,15.17381
2020-12-24,19.82221
2020-12-25,3.8897
2020-12-26,3.148
2020-12-27,3.3405
2020-12-28,28.90386
2020-12-29,35.68678
2020-12-30,34.72992
2020-12-31,6.58475
2021-01-01,4.56913
2021-01-02,4.82391
2021-01-03,5.30517
2021-01-04,30.46087
2021-01-05,29.22092
2021-01-06,44.17959
2021-01-07,35.56788
2021-01-08,33.98822
2021-01-09,5.78077
2021-01-10,6.81123
2021-01-11,39.68406
2021-01-12,53.1027
2021-01-13,45.2327
2021-01-14,37.32872
2021-01-15,36.09444
2021-01-16,6.44321
2021-01-17,6.29034
2021-01-18,50.92854
2021-01-19,43.01324
2021-01-20,56.69233
2021-01-21,52.22511
2021-01-22,52.64975
2021-01-23,8.73626
2021-01-24,7.00939
2021-01-25,47.59936
2021-01-26,42.92832
2021-01-27,42.28286
2021-01-28,42.43573
2021-01-29,43.27935
2021-01-30,6.99241
2021-01-31,5.91665
2021-02-01,42.2036
2021-02-02,37.28343
2021-02-03,35.39802
2021-02-04,32.41422
2021-02-05,30.25138
2021-02-06,5.74113
2021-02-07,5.5826
2021-02-08,29.7588
2021-02-09,33.12195
2021-02-10,27.74883
2021-02-11,4.50118
2021-02-12,3.97463
2021-02-13,4.73332
2021-02-14,5.05605
2021-02-15,45.99705
2021-02-16,49.77918
2021-02-17,38.93103
2021-02-18,38.26859
2021-02-19,41.00328
2021-02-20,5.91099
2021-02-21,6.17144
2021-02-22,37.83829
2021-02-23,35.26214
2021-02-24,37.60049
2021-02-25,39.29906
2021-02-26,28.89819
2021-02-27,4.86921
2021-02-28,5.38444
2021-03-01,6.11482
2021-03-02,31.37809
2021-03-03,29.70784
2021-03-04,30.84022
2021-03-05,29.11901
2021-03-06,5.70716
2021-03-07,4.13316
2021-03-08,29.84373
2021-03-09,31.24221
2021-03-10,30.53448
2021-03-11,31.79141
2021-03-12,32.68599
2021-03-13,4.12184
2021-03-14,4.56346
2021-03-15,27.96965
2021-03-16,41.33167
2021-03-17,39.7237
2021-03-18,36.10576
2021-03-19,31.6442
2021-03-20,4.18412
2021-03-21,4.50118
2021-03-22,29.43041
2021-03-23,26.34469
2021-03-24,25.82946
2021-03-25,25.29158
2021-03-26,25.73321
2021-03-27,3.48205
2021-03-28,3.26123
2021-03-29,25.09342
2021-03-30,28.23576
2021-03-31,23.92141
2021-04-01,27.79413
2021-04-02,31.70082
2021-04-03,5.29951
2021-04-04,5.05605
2021-04-05,31.26486
2021-04-06,28.95481
2021-04-07,25.91439
2021-04-08,25.4218
2021-04-09,23.81949
2021-04-10,3.29521
2021-04-11,3.18197
2021-04-12,24.05729
2021-04-13,25.15003
2021-04-14,22.83999
2021-04-15,23.09477
2021-04-16,23.09477
2021-04-17,3.5783
2021-04-18,3.66323
2021-04-19,44.05503
2021-04-20,55.70716
2021-04-21,46.52927
2021-04-22,42.47537
2021-04-23,35.32442
2021-04-24,4.77862
2021-04-25,4.13882
2021-04-26,35.42067
2021-04-27,28.77363
2021-04-28,27.09206
2021-04-29,28.64907
2021-04-30,23.8931
2021-05-01,3.6972
2021-05-02,3.37447
2021-05-03,26.96183
2021-05-04,25.61997
2021-05-05,3.80477
2021-05-06,23.42316
2021-05-07,21.67931
2021-05-08,2.36666
2021-05-09,2.23643
2021-05-10,28.72834
2021-05-11,26.31638
2021-05-12,27.81678
2021-05-13,35.16589
2021-05-14,36.03782
2021-05-15,5.69018
2021-05-16,6.68101
2021-05-17,39.62178
2021-05-18,34.62801
2021-05-19,5.16362
2021-05-20,27.62427
2021-05-21,31.095
2021-05-22,3.27256
2021-05-23,4.76729
2021-05-24,29.86071
2021-05-25,27.16566
2021-05-26,23.64964
2021-05-27,22.77205
2021-05-28,22.93624
2021-05-29,2.55916
2021-05-30,2.13452
2021-05-31,22.69844
2021-06-01,23.23066
2021-06-02,26.73536
2021-06-03,40.68055
2021-06-04,32.63503
2021-06-05,3.78779
2021-06-06,3.1027
2021-06-07,28.24142
2021-06-08,22.06998
2021-06-09,19.90714
2021-06-10,22.86264
2021-06-11,22.17189
2021-06-12,2.15151
2021-06-13,1.90805
2021-06-14,25.60865
2021-06-15,28.56414
2021-06-16,25.98799
2021-06-17,21.58305
2021-06-18,25.64262
2021-06-19,3.49903
2021-06-20,2.83093
2021-06-21,21.75857
2021-06-22,21.11312
2021-06-23,22.89095
2021-06-24,43.33031
2021-06-25,38.54603
2021-06-26,5.61657
2021-06-27,4.41059
2021-06-28,28.20178
2021-06-29,31.10632
2021-06-30,33.97689
2021-07-01,32.67466
2021-07-02,30.57977
2021-07-03,3.81044
2021-07-04,4.02559
2021-07-05,27.32986
2021-07-06,27.88472
2021-07-07,26.42396
2021-07-08,25.03114
2021-07-09,24.76503
2021-07-10,3.79911
2021-07-11,4.71634
2021-07-12,47.79753
2021-07-13,38.84044
2021-07-14,36.51341
2021-07-15,40.41444
2021-07-16,34.80353
2021-07-17,4.37096
2021-07-18,3.76514
2021-07-19,30.06454
2021-07-20,33.80138
2021-07-21,27.76582
2021-07-22,36.88144
2021-07-23,28.33201
2021-07-24,2.83093
2021-07-25,2.81961
2021-07-26,24.96885
2021-07-27,24.40267
2021-07-28,22.97588
2021-07-29,24.06862
2021-07-30,21.02819
2021-07-31,2.78564
2021-08-01,2.20813
2021-08-02,29.73049
2021-08-03,37.69108
2021-08-04,36.75121
2021-08-05,31.38376
2021-08-06,28.72834
2021-08-07,2.91586
2021-08-08,3.2216
2021-08-09,31.90465
2021-08-10,24.67444
2021-08-11,29.57196
2021-08-12,32.72562
2021-08-13,41.80726
2021-08-14,4.33699
2021-08-15,2.93851
2021-08-16,4.01426
2021-08-17,25.48409
2021-08-18,26.50322
2021-08-19,25.43313
2021-08-20,26.84293
2021-08-21,3.59528
2021-08-22,2.6724
2021-08-23,25.89174
2021-08-24,26.98448
2021-08-25,24.23847
2021-08-26,25.81247
2021-08-27,23.44015
2021-08-28,3.3405
2021-08-29,2.68938
2021-08-30,23.04948
2021-08-31,23.25897
2021-09-01,21.50945
2021-09-02,19.68067
2021-09-03,25.95402
2021-09-04,3.14233
2021-09-05,2.6724
2021-09-06,25.20665
2021-09-07,20.53561
2021-09-08,19.57875
2021-09-09,18.12365
2021-09-10,18.61057
2021-09-11,1.66459
2021-09-12,1.61363
2021-09-13,18.62756
2021-09-14,19.29566
2021-09-15,17.36496
2021-09-16,18.40108
2021-09-17,18.4577
2021-09-18,1.82878
2021-09-19,2.12886
2021-09-20,1.49473
2021-09-21,1.67025
2021-09-22,2.03827
2021-09-23,19.13713
2021-09-24,19.0069
2021-09-25,2.13452
2021-09-26,2.28739
2021-09-27,19.94111
2021-09-28,18.0274
2021-09-29,18.51432
2021-09-30,24.62914
2021-10-01,18.97859
2021-10-02,2.0779
2021-10-03,2.92718
2021-10-04,3.35749
2021-10-05,19.40323
2021-10-06,19.8392
2021-10-07,21.07349
2021-10-08,19.38059
2021-10-09,1.93636
2021-10-10,1.78348
2021-10-11,2.6271
2021-10-12,17.61408
2021-10-13,17.54614
2021-10-14,19.69199
2021-10-15,22.47197
2021-10-16,3.54999
2021-10-17,2.5535
2021-10-18,20.97157
2021-10-19,17.54614
2021-10-20,19.73728
2021-10-21,19.9581
2021-10-22,16.95164
2021-10-23,1.74951
2021-10-24,2.17982
2021-10-25,19.98641
2021-10-26,25.24062
2021-10-27,23.80251
2021-10-28,22.68712
2021-10-29,22.94757
2021-10-30,3.13101
2021-10-31,2.37232
2021-11-01,20.94892
2021-11-02,26.17483
2021-11-03,21.36224
2021-11-04,21.92277
2021-11-05,22.32476
2021-11-06,2.9102
2021-11-07,2.54218
2021-11-08,20.79605
2021-11-09,24.8726
2021-11-10,23.71192
2021-11-11,20.91495
2021-11-12,23.94972
2021-11-13,4.42192
2021-11-14,4.75031
2021-11-15,49.27528
2021-11-16,54.31434
2021-11-17,41.07122
2021-11-18,35.66413
2021-11-19,59.84599
2021-11-20,10.26497
2021-11-21,8.95708
2021-11-22,68.80308
2021-11-23,58.20971
2021-11-24,58.31729
2021-11-25,46.32544
2021-11-26,37.1249
2021-11-27,6.27335
2021-11-28,5.2712
2021-11-29,38.07043
2021-11-30,52.91586
2021-12-01,40.60695
2021-12-02,38.64794
2021-12-03,31.37243
2021-12-04,4.25772
2021-12-05,3.33484
2021-12-06,30.61374
2021-12-07,35.33574
2021-12-08,35.2678
2021-12-09,27.96965
2021-12-10,32.7879
2021-12-11,3.70286
2021-12-12,3.3405
2021-12-13,32.39157
2021-12-14,24.95753
2021-12-15,25.06511
2021-12-16,25.47276
2021-12-17,24.10259
2021-12-18,3.31785
2021-12-19,3.21594
2021-12-20,22.21718
2021-12-21,22.68146
2021-12-22,25.86343
2021-12-23,28.64907
2021-12-24,23.91008
2021-12-25,3.48205
2021-12-26,3.45374
2021-12-27,22.70411
2021-12-28,24.94621
2021-12-29,25.586
2021-12-30,23.85913
2021-12-31,5.31083
2022-01-01,2.89887
2022-01-02,3.3405
2022-01-03,38.43845
2022-01-04,30.07586
2022-01-05,25.54637
2022-01-06,24.78767
2022-01-07,43.53414
2022-01-08,6.32997
2022-01-09,4.99943
2022-01-10,31.30449
2022-01-11,34.37323
2022-01-12,46.04801
2022-01-13,31.93296
2022-01-14,35.06397
2022-01-15,5.80908
2022-01-16,5.08436
2022-01-17,28.4962
2022-01-18,26.4919
2022-01-19,25.05378
2022-01-20,27.34118
2022-01-21,37.4363
2022-01-22,4.71067
2022-01-23,4.46155
2022-01-24,29.69086
2022-01-25,31.95561
2022-01-26,27.22794
2022-01-27,27.21096
2022-01-28,28.62642
2022-01-29,4.02559
2022-01-30,2.83659
2022-01-31,2.87623
2022-02-01,2.85358
2022-02-02,3.3405
2022-02-03,28.4226
2022-02-04,22.56822
2022-02-05,2.96115
2022-02-06,2.67806
2022-02-07,22.06431
2022-02-08,24.41399
2022-02-09,21.31695
2022-02-10,20.47899
2022-02-11,20.08266
2022-02-12,3.3858
2022-02-13,2.61578
2022-02-14,21.18106
2022-02-15,23.15139
2022-02-16,33.37674
2022-02-17,29.77578
2022-02-18,23.24765
2022-02-19,3.58396
2022-02-20,3.18197
2022-02-21,24.97452
2022-02-22,25.95402
2022-02-23,27.47706
2022-02-24,29.07937
2022-02-25,24.28943
2022-02-26,3.36881
2022-02-27,2.71203
2022-02-28,22.03034
2022-03-01,4.15015
2022-03-02,21.82085
2022-03-03,22.20586
2022-03-04,19.10315
2022-03-05,3.38013
2022-03-06,3.05741
2022-03-07,22.59653
2022-03-08,23.20235
2022-03-09,3.60661
2022-03-10,26.20314
2022-03-11,23.24765
2022-03-12,3.82742
2022-03-13,3.60095
2022-03-14,22.70411
2022-03-15,19.87317
2022-03-16,20.48465
2022-03-17,29.03974
2022-03-18,24.52723
2022-03-19,4.13882
2022-03-20,3.52734
2022-03-21,27.06941
2022-03-22,22.01902
2022-03-23,28.0206
2022-03-24,28.11119
2022-03-25,26.95051
2022-03-26,4.70501
2022-03-27,3.50469
2022-03-28,21.50379
2022-03-29,22.81734
2022-03-30,23.11176
2022-03-31,25.34254
2022-04-01,23.63831
2022-04-02,5.92798
2022-04-03,4.16713
2022-04-04,22.51726
2022-04-05,21.73026
2022-04-06,28.94349
2022-04-07,23.71758
2022-04-08,23.98369
2022-04-09,3.73117
2022-04-10,3.17631
2022-04-11,21.92843
2022-04-12,25.84078
2022-04-13,28.20745
2022-04-14,26.0616
2022-04-15,21.2943
2022-04-16,3.27256
2022-04-17,3.04608
2022-04-18,20.8187
2022-04-19,24.91224
2022-04-20,21.93409
2022-04-21,22.50028
2022-04-22,18.23689
2022-04-23,2.80828
2022-04-24,3.05174
2022-04-25,19.87317
2022-04-26,20.22421
2022-04-27,20.32612
2022-04-28,20.35443
2022-04-29,22.21718
2022-04-30,3.23859
2022-05-01,2.64975
2022-05-02,18.58226
2022-05-03,18.87102
2022-05-04,15.53617
2022-05-05,3.01211
2022-05-06,16.26656
2022-05-07,2.54218
2022-05-08,2.06092
2022-05-09,18.36145
2022-05-10,23.92707
2022-05-11,21.91144
2022-05-12,22.31344
2022-05-13,20.21854
2022-05-14,3.96897
2022-05-15,3.05741
2022-05-16,25.31423
2022-05-17,23.83082
2022-05-18,26.38432
2022-05-19,23.27595
2022-05-20,24.3687
2022-05-21,3.24991
2022-05-22,3.148
2022-05-23,21.06782
2022-05-24,23.55339
2022-05-25,19.72596
2022-05-26,19.70331
2022-05-27,17.53482
2022-05-28,2.22511
2022-05-29,1.77782
2022-05-30,17.32533
2022-05-31,18.07269
2022-06-01,3.05174
2022-06-02,17.29702
2022-06-03,16.0231
2022-06-04,2.04959
2022-06-05,1.84577
2022-06-06,2.3157
2022-06-07,14.50571
2022-06-08,14.33586
2022-06-09,13.95085
2022-06-10,13.48658
2022-06-11,1.90805
2022-06-12,1.63061
2022-06-13,15.45125
2022-06-14,16.79877
2022-06-15,17.42724
2022-06-16,17.21209
2022-06-17,16.80443
2022-06-18,2.89321
2022-06-19,2.19114
2022-06-20,22.01336
2022-06-21,15.81927
2022-06-22,19.83354
2022-06-23,16.84407
2022-06-24,16.84973
2022-06-25,2.83093
2022-06-26,2.06658
2022-06-27,16.35715
2022-06-28,17.7443
2022-06-29,14.65292
2022-06-30,15.19646
2022-07-01,16.10802
2022-07-02,2.79696
2022-07-03,2.04393
2022-07-04,14.63027
2022-07-05,14.72086
2022-07-06,13.40165
2022-07-07,16.99128
2022-07-08,15.4286
2022-07-09,2.03827
2022-07-10,1.70988
2022-07-11,13.55452
2022-07-12,70.84701
2022-07-13,29.54931
2022-07-14,20.79039
2022-07-15,19.47118
2022-07-16,2.92718
2022-07-17,2.75167
2022-07-18,20.85267
2022-07-19,18.23123
2022-07-20,17.90284
2022-07-21,18.03306
2022-07-22,14.23961
2022-07-23,1.98165
2022-07-24,1.61929
2022-07-25,13.53753
2022-07-26,12.29758
2022-07-27,12.02581
2022-07-28,14.166
2022-07-29,14.53402
2022-07-30,1.87974
2022-07-31,1.4098
2022-08-01,12.88642
2022-08-02,11.04065
2022-08-03,13.00532
2022-08-04,12.9034
2022-08-05,12.81281
2022-08-06,1.86841
2022-08-07,1.56833
2022-08-08,11.81632
2022-08-09,11.9239
2022-08-10,13.65643
2022-08-11,15.73434
2022-08-12,22.88529
2022-08-13,3.39712
2022-08-14,2.34967
2022-08-15,2.71769
2022-08-16,21.53776
2022-08-17,16.00611
2022-08-18,14.01879
2022-08-19,12.84112
2022-08-20,2.01562
2022-08-21,1.54002
2022-08-22,11.20484
2022-08-23,11.10859
2022-08-24,11.75971
2022-08-25,14.94168
2022-08-26,18.85969
2022-08-27,2.38364
2022-08-28,1.6476
2022-08-29,16.0514
2022-08-30,19.75993
2022-08-31,16.85539
2022-09-01,13.71305
2022-09-02,12.48442
2022-09-03,1.54002
2022-09-04,1.91371
2022-09-05,14.78315
2022-09-06,13.42996
2022-09-07,12.01449
2022-09-08,12.26361
2022-09-09,1.90805
2022-09-10,1.11538
2022-09-11,1.23995
2022-09-12,1.63061
2022-09-13,17.95946
2022-09-14,14.05276
2022-09-15,12.22964
2022-09-16,10.10644
2022-09-17,2.29305
2022-09-18,1.38715
2022-09-19,13.35635
2022-09-20,12.21832
2022-09-21,13.93386
2022-09-22,13.66776
2022-09-23,13.25444
2022-09-24,2.9838
2022-09-25,2.63277
2022-09-26,15.98912
2022-09-27,26.98448
2022-09-28,21.90578
2022-09-29,18.41241
2022-09-30,14.0924
2022-10-01,2.40629
2022-10-02,2.06658
2022-10-03,2.65541
2022-10-04,16.04574
2022-10-05,14.60197
2022-10-06,15.38897
2022-10-07,15.1908
2022-10-08,2.04959
2022-10-09,1.69856
2022-10-10,1.59664
2022-10-11,12.56369
2022-10-12,12.00883
2022-10-13,10.16872
2022-10-14,12.3542
2022-10-15,2.62144
2022-10-16,1.90805
2022-10-17,13.61114
2022-10-18,13.16385
2022-10-19,11.47661
2022-10-20,8.73626
2022-10-21,9.14958
2022-10-22,1.172
2022-10-23,1.00781
2022-10-24,10.08945
2022-10-25,15.96081
2022-10-26,14.15468
2022-10-27,17.18378
2022-10-28,14.18299
2022-10-29,1.97033
2022-10-30,1.574
2022-10-31,17.46121
2022-11-01,13.56584
2022-11-02,11.73706
2022-11-03,10.88211
2022-11-04,10.90476
2022-11-05,1.46642
2022-11-06,1.22862
2022-11-07,11.51624
2022-11-08,12.77884
2022-11-09,12.49009
2022-11-10,11.53889
2022-11-11,15.04925
2022-11-12,1.89672
2022-11-13,1.90238
2022-11-14,12.63163
2022-11-15,22.91359
2022-11-16,16.24957
2022-11-17,12.7845
2022-11-18,12.16736
2022-11-19,1.54002
2022-11-20,1.32487
2022-11-21,9.68746
2022-11-22,9.77239
2022-11-23,10.12909
2022-11-24,10.19137
2022-11-25,8.03985
2022-11-26,1.16634
2022-11-27,1.27392
2022-11-28,8.49847
2022-11-29,9.5176
2022-11-30,9.89695
2022-12-01,11.82199
2022-12-02,9.70445
2022-12-03,1.172
2022-12-04,1.38149
2022-12-05,9.1326
2022-12-06,8.24368
2022-12-07,9.33076
2022-12-08,9.57422
2022-12-09,9.34775
2022-12-10,1.23995
2022-12-11,1.13237
2022-12-12,8.80421
2022-12-13,7.79639
2022-12-14,9.00237
2022-12-15,7.20756
2022-12-16,8.23236
2022-12-17,1.25127
2022-12-18,0.96818
2022-12-19,7.58124
2022-12-20,7.00939
2022-12-21,8.13044
2022-12-22,7.97757
2022-12-23,7.81338
2022-12-24,1.33054
2022-12-25,1.39848
2022-12-26,8.33427
2022-12-27,7.40572
2022-12-28,8.19273
2022-12-29,7.88698
2022-12-30,2.7913
2022-12-31,1.37583
2023-01-01,1.20031
2023-01-02,7.76242
2023-01-03,10.10644
2023-01-04,14.30189
2023-01-05,10.05548
2023-01-06,14.80579
2023-01-07,3.64624
2023-01-08,2.38931
2023-01-09,13.1412
2023-01-10,12.46178
2023-01-11,11.24447
2023-01-12,9.40437
2023-01-13,9.71577
2023-01-14,1.59098
2023-01-15,1.43811
2023-01-16,9.39304
2023-01-17,8.1814
2023-01-18,7.16793
2023-01-19,8.75325
2023-01-20,8.3003
2023-01-21,1.22862
2023-01-22,1.19465
2023-01-23,1.40414
2023-01-24,1.61929
2023-01-25,14.06409
2023-01-26,11.79934
2023-01-27,11.96919
2023-01-28,1.68723
2023-01-29,1.42113
2023-01-30,8.82119
2023-01-31,8.73626
2023-02-01,9.65915
2023-02-02,12.43347
2023-02-03,9.6818
2023-02-04,1.74385
2023-02-05,1.43811
2023-02-06,7.7058
2023-02-07,9.95923
2023-02-08,10.26497
2023-02-09,9.31378
2023-02-10,7.83603
2023-02-11,1.20031
2023-02-12,1.36451
2023-02-13,8.11912
2023-02-14,12.99966
2023-02-15,18.05571
2023-02-16,28.2584
2023-02-17,18.01041
2023-02-18,2.68938
2023-02-19,2.17415
2023-02-20,14.25659
2023-02-21,13.02796
2023-02-22,12.62031
2023-02-23,14.33586
2023-02-24,12.36553
2023-02-25,1.82878
2023-02-26,1.59098
2023-02-27,9.73842
2023-02-28,9.35907
2023-03-01,1.98165
2023-03-02,10.98969
2023-03-03,10.49711
2023-03-04,1.61929
2023-03-05,1.66459
2023-03-06,11.31242
2023-03-07,12.42781
2023-03-08,55.76944
2023-03-09,25.9427
2023-03-10,16.50435
2023-03-11,2.21945
2023-03-12,2.18548
2023-03-13,12.74487
2023-03-14,11.78235
2023-03-15,12.63163
2023-03-16,17.99343
2023-03-17,16.54965
2023-03-18,2.8649
2023-03-19,2.361
2023-03-20,11.51624
2023-03-21,10.45747
2023-03-22,9.99886
2023-03-23,10.01019
2023-03-24,36.79651
2023-03-25,8.03985
2023-03-26,3.78213
2023-03-27,22.09262
2023-03-28,22.2002
2023-03-29,31.17993
2023-03-30,26.9222
2023-03-31,100.0
2023-04-01,12.52406
2023-04-02,10.14041
2023-04-03,38.60831
2023-04-04,40.83342
2023-04-05,29.45872
2023-04-06,23.93839
2023-04-07,28.32068
2023-04-08,4.1275
2023-04-09,3.66323
2023-04-10,21.57173
2023-04-11,22.51726
2023-04-12,18.21424
2023-04-13,17.78394
2023-04-14,15.56448
2023-04-15,2.14584
2023-04-16,2.10055
2023-04-17,13.54886
2023-04-18,13.50356
2023-04-19,13.76401
2023-04-20,13.46393
2023-04-21,11.63514
2023-04-22,1.58532
2023-04-23,1.48341
2023-04-24,10.39519
2023-04-25,11.22749
2023-04-26,11.09727
2023-04-27,11.0916
2023-04-28,10.31027
2023-04-29,1.58532
2023-04-30,1.13237
2023-05-01,2.49122
2023-05-02,10.4688
2023-05-03,16.01743
2023-05-04,10.87645
2023-05-05,1.47208
2023-05-06,1.05877
2023-05-07,1.0984
2023-05-08,9.90827
2023-05-09,8.85516
2023-05-10,8.54376
2023-05-11,9.50062
2023-05-12,9.33076
2023-05-13,1.55701
2023-05-14,1.29656
2023-05-15,11.64081
2023-05-16,10.50843
2023-05-17,10.20269
2023-05-18,10.20835
2023-05-19,14.97565
2023-05-20,2.42328
2023-05-21,2.23077
2023-05-22,12.99399
2023-05-23,9.93658
2023-05-24,8.32295
2023-05-25,9.6818
2023-05-26,16.30053
2023-05-27,1.8854
2023-05-28,1.61929
