date,전세대출
2020-07-09,49.38336
2020-07-10,29.12849
2020-07-11,20.07869
2020-07-12,20.27249
2020-07-13,26.35658
2020-07-14,23.94291
2020-07-15,22.72727
2020-07-16,20.85388
2020-07-17,18.35212
2020-07-18,16.42588
2020-07-19,18.70448
2020-07-20,23.97228
2020-07-21,21.817
2020-07-22,20.10218
2020-07-23,18.40498
2020-07-24,17.06013
2020-07-25,15.15151
2020-07-26,18.05261
2020-07-27,23.70213
2020-07-28,21.46464
2020-07-29,21.67019
2020-07-30,24.38336
2020-07-31,27.27859
2020-08-01,18.96875
2020-08-02,18.9159
2020-08-03,25.42283
2020-08-04,23.00916
2020-08-05,20.25487
2020-08-06,20.96546
2020-08-07,19.11557
2020-08-08,15.03993
2020-08-09,18.65163
2020-08-10,25.20554
2020-08-11,22.63918
2020-08-12,21.00657
2020-08-13,19.94949
2020-08-14,19.66173
2020-08-15,14.84613
2020-08-16,15.20436
2020-08-17,20.3136
2020-08-18,22.61569
2020-08-19,21.47051
2020-08-20,19.84378
2020-08-21,17.4536
2020-08-22,14.99295
2020-08-23,17.9704
2020-08-24,23.47897
2020-08-25,21.08879
2020-08-26,20.26074
2020-08-27,20.87737
2020-08-28,17.70025
2020-08-29,15.58022
2020-08-30,17.64153
2020-08-31,24.42447
2020-09-01,21.15339
2020-09-02,20.06107
2020-09-03,18.02325
2020-09-04,16.58444
2020-09-05,15.28658
2020-09-06,18.19943
2020-09-07,23.34977
2020-09-08,21.92858
2020-09-09,21.28846
2020-09-10,19.87902
2020-09-11,18.00563
2020-09-12,15.23373
2020-09-13,16.74301
2020-09-14,22.73314
2020-09-15,19.57364
2020-09-16,19.50317
2020-09-17,17.61216
2020-09-18,15.01644
2020-09-19,13.63049
2020-09-20,14.21775
2020-09-21,19.7322
2020-09-22,18.21118
2020-09-23,16.79586
2020-09-24,15.41578
2020-09-25,13.37796
2020-09-26,12.24453
2020-09-27,13.66572
2020-09-28,17.21869
2020-09-29,12.98449
2020-09-30,9.90133
2020-10-01,10.75875
2020-10-02,11.3049
2020-10-03,12.90815
2020-10-04,17.92929
2020-10-05,24.5478
2020-10-06,21.61733
2020-10-07,19.94949
2020-10-08,17.28917
2020-10-09,14.82851
2020-10-10,15.61545
2020-10-11,18.91003
2020-10-12,26.55626
2020-10-13,23.44961
2020-10-14,22.57458
2020-10-15,19.55602
2020-10-16,17.3244
2020-10-17,14.92835
2020-10-18,16.69015
2020-10-19,23.22645
2020-10-20,20.87737
2020-10-21,19.8614
2020-10-22,18.1407
2020-10-23,15.62132
2020-10-24,13.2194
2020-10-25,15.66243
2020-10-26,21.6232
2020-10-27,19.84378
2020-10-28,20.1198
2020-10-29,19.2389
2020-10-30,16.33192
2020-10-31,13.90063
2020-11-01,15.33944
2020-11-02,21.24148
2020-11-03,19.20366
2020-11-04,17.14235
2020-11-05,17.24218
2020-11-06,15.498
2020-11-07,14.24124
2020-11-08,16.61968
2020-11-09,22.29269
2020-11-10,21.14164
2020-11-11,19.15668
2020-11-12,17.6474
2020-11-13,17.50058
2020-11-14,14.17665
2020-11-15,16.70777
2020-11-16,23.81959
2020-11-17,22.24571
2020-11-18,20.84801
2020-11-19,22.01667
2020-11-20,17.39487
2020-11-21,15.09278
2020-11-22,20.42518
2020-11-23,25.47568
2020-11-24,22.7625
2020-11-25,20.26661
2020-11-26,18.59877
2020-11-27,16.73126
2020-11-28,14.65821
2020-11-29,18.11134
2020-11-30,23.92529
2020-12-01,19.96711
2020-12-02,20.5485
2020-12-03,20.53089
2020-12-04,17.04839
2020-12-05,15.60958
2020-12-06,18.17594
2020-12-07,22.59807
2020-12-08,20.13742
2020-12-09,20.78341
2020-12-10,19.26826
2020-12-11,17.72374
2020-12-12,14.98708
2020-12-13,17.18346
2020-12-14,25.17618
2020-12-15,21.77589
2020-12-16,18.76321
2020-12-17,19.09208
2020-12-18,16.90744
2020-12-19,14.69931
2020-12-20,16.86633
2020-12-21,21.64082
2020-12-22,21.38242
2020-12-23,18.85717
2020-12-24,14.7228
2020-12-25,12.32675
2020-12-26,15.9267
2020-12-27,18.72797
2020-12-28,25.74583
2020-12-29,22.17524
2020-12-30,19.87315
2020-12-31,15.76814
2021-01-01,14.45266
2021-01-02,17.35964
2021-01-03,20.08456
2021-01-04,26.50927
2021-01-05,24.37162
2021-01-06,22.38078
2021-01-07,19.15081
2021-01-08,17.92929
2021-01-09,17.47122
2021-01-10,21.38242
2021-01-11,25.29363
2021-01-12,23.52595
2021-01-13,23.4085
2021-01-14,21.83462
2021-01-15,19.35635
2021-01-16,18.24054
2021-01-17,19.29175
2021-01-18,25.65774
2021-01-19,24.6124
2021-01-20,22.69203
2021-01-21,21.4529
2021-01-22,19.44444
2021-01-23,18.71035
2021-01-24,21.16513
2021-01-25,27.80714
2021-01-26,24.67112
2021-01-27,23.67277
2021-01-28,19.51491
2021-01-29,17.75898
2021-01-30,16.07939
2021-01-31,18.90415
2021-02-01,23.71975
2021-02-02,22.58045
2021-02-03,21.00657
2021-02-04,20.40169
2021-02-05,17.82358
2021-02-06,16.14399
2021-02-07,18.1407
2021-02-08,20.97134
2021-02-09,18.22292
2021-02-10,15.32769
2021-02-11,12.57928
2021-02-12,13.07845
2021-02-13,14.04157
2021-02-14,19.77918
2021-02-15,27.16114
2021-02-16,24.17195
2021-02-17,21.30608
2021-02-18,20.33709
2021-02-19,17.23631
2021-02-20,15.42753
2021-02-21,16.70777
2021-02-22,23.5377
2021-02-23,20.97134
2021-02-24,18.51656
2021-02-25,18.25816
2021-02-26,15.21024
2021-02-27,13.98285
2021-02-28,15.1104
2021-03-01,18.68686
2021-03-02,22.35142
2021-03-03,20.02583
2021-03-04,18.1407
2021-03-05,15.58609
2021-03-06,14.66995
2021-03-07,16.98966
2021-03-08,21.86398
2021-03-09,18.90415
2021-03-10,17.9704
2021-03-11,18.3991
2021-03-12,15.69767
2021-03-13,13.26051
2021-03-14,16.3789
2021-03-15,20.54263
2021-03-16,19.93187
2021-03-17,17.85882
2021-03-18,16.36128
2021-03-19,14.71106
2021-03-20,13.56001
2021-03-21,17.36551
2021-03-22,22.37491
2021-03-23,20.5485
2021-03-24,19.02748
2021-03-25,16.74888
2021-03-26,14.88724
2021-03-27,12.8964
2021-03-28,15.4334
2021-03-29,20.33709
2021-03-30,17.81183
2021-03-31,16.69603
2021-04-01,14.89311
2021-04-02,13.36622
2021-04-03,13.13131
2021-04-04,15.27484
2021-04-05,19.62649
2021-04-06,16.90744
2021-04-07,15.31595
2021-04-08,15.39816
2021-04-09,13.69509
2021-04-10,12.52642
2021-04-11,14.09443
2021-04-12,19.50317
2021-04-13,16.90157
2021-04-14,15.26896
2021-04-15,15.77401
2021-04-16,13.63636
2021-04-17,12.08597
2021-04-18,13.71858
2021-04-19,18.12896
2021-04-20,17.27742
2021-04-21,16.12638
2021-04-22,15.0458
2021-04-23,13.33685
2021-04-24,11.94503
2021-04-25,13.80667
2021-04-26,18.40498
2021-04-27,17.17171
2021-04-28,14.2295
2021-04-29,15.08104
2021-04-30,13.78318
2021-05-01,10.69415
2021-05-02,13.49541
2021-05-03,17.53582
2021-05-04,14.60535
2021-05-05,13.00211
2021-05-06,17.712
2021-05-07,13.63636
2021-05-08,12.39135
2021-05-09,14.41155
2021-05-10,20.04345
2021-05-11,17.47709
2021-05-12,18.29339
2021-05-13,18.43434
2021-05-14,17.45947
2021-05-15,12.95513
2021-05-16,14.86375
2021-05-17,19.42682
2021-05-18,21.00657
2021-05-19,16.33779
2021-05-20,19.46793
2021-05-21,15.58609
2021-05-22,12.69086
2021-05-23,15.48625
2021-05-24,20.90086
2021-05-25,18.38148
2021-05-26,16.99553
2021-05-27,16.74888
2021-05-28,15.40404
2021-05-29,12.05661
2021-05-30,14.20014
2021-05-31,20.63072
2021-06-01,19.22715
2021-06-02,17.88231
2021-06-03,16.87221
2021-06-04,14.9166
2021-06-05,12.73197
2021-06-06,14.78153
2021-06-07,20.56612
2021-06-08,18.29927
2021-06-09,17.14235
2021-06-10,16.39065
2021-06-11,13.9065
2021-06-12,11.92741
2021-06-13,13.67747
2021-06-14,20.1844
2021-06-15,17.87056
2021-06-16,17.0014
2021-06-17,15.70941
2021-06-18,13.95348
2021-06-19,12.09184
2021-06-20,14.34108
2021-06-21,20.13742
2021-06-22,18.11721
2021-06-23,17.48884
2021-06-24,16.0559
2021-06-25,14.54662
2021-06-26,12.13295
2021-06-27,13.88301
2021-06-28,19.82029
2021-06-29,17.59455
2021-06-30,15.91496
2021-07-01,15.89734
2021-07-02,13.81254
2021-07-03,12.19168
2021-07-04,14.42917
2021-07-05,19.70871
2021-07-06,18.2053
2021-07-07,17.35964
2021-07-08,16.83697
2021-07-09,13.34272
2021-07-10,12.19755
2021-07-11,15.05755
2021-07-12,20.68357
2021-07-13,19.72633
2021-07-14,18.21705
2021-07-15,16.81935
2021-07-16,15.48038
2021-07-17,13.78318
2021-07-18,14.9812
2021-07-19,21.37655
2021-07-20,18.71623
2021-07-21,18.01151
2021-07-22,17.08949
2021-07-23,15.10453
2021-07-24,12.91989
2021-07-25,13.75968
2021-07-26,17.70025
2021-07-27,18.72797
2021-07-28,17.35377
2021-07-29,16.87808
2021-07-30,14.23537
2021-07-31,12.50293
2021-08-01,13.7127
2021-08-02,19.36222
2021-08-03,18.45783
2021-08-04,17.11299
2021-08-05,16.26732
2021-08-06,15.56847
2021-08-07,13.03147
2021-08-08,14.52313
2021-08-09,21.1945
2021-08-10,19.3035
2021-08-11,18.69861
2021-08-12,17.55931
2021-08-13,15.58022
2021-08-14,13.29574
2021-08-15,13.89476
2021-08-16,18.78083
2021-08-17,21.7524
2021-08-18,20.65421
2021-08-19,22.16349
2021-08-20,100.0
2021-08-21,54.38689
2021-08-22,40.73291
2021-08-23,60.30655
2021-08-24,49.51844
2021-08-25,42.62978
2021-08-26,38.23702
2021-08-27,32.79891
2021-08-28,22.86821
2021-08-29,27.44303
2021-08-30,40.10453
2021-08-31,30.12097
2021-09-01,27.61334
2021-09-02,25.85741
2021-09-03,21.62908
2021-09-04,17.10124
2021-09-05,21.36481
2021-09-06,26.88513
2021-09-07,31.37773
2021-09-08,30.66126
2021-09-09,28.70566
2021-09-10,25.40521
2021-09-11,18.69861
2021-09-12,21.11228
2021-09-13,27.82475
2021-09-14,23.49659
2021-09-15,25.4933
2021-09-16,21.22386
2021-09-17,17.41836
2021-09-18,13.31336
2021-09-19,13.27813
2021-09-20,13.68921
2021-09-21,14.85788
2021-09-22,18.75734
2021-09-23,32.40544
2021-09-24,30.83157
2021-09-25,21.82875
2021-09-26,23.33803
2021-09-27,36.46934
2021-09-28,37.74958
2021-09-29,42.24218
2021-09-30,41.70777
2021-10-01,37.2739
2021-10-02,30.95489
2021-10-03,33.91472
2021-10-04,43.87479
2021-10-05,52.24923
2021-10-06,51.13342
2021-10-07,45.80103
2021-10-08,43.46957
2021-10-09,32.31148
2021-10-10,32.36434
2021-10-11,38.43669
2021-10-12,55.13859
2021-10-13,47.79774
2021-10-14,98.97815
2021-10-15,75.55203
2021-10-16,34.70754
2021-10-17,37.99624
2021-10-18,55.00939
2021-10-19,40.15738
2021-10-20,33.23937
2021-10-21,34.43152
2021-10-22,25.77519
2021-10-23,18.36387
2021-10-24,23.04439
2021-10-25,32.01198
2021-10-26,43.41672
2021-10-27,50.21141
2021-10-28,34.06154
2021-10-29,24.24242
2021-10-30,19.08621
2021-10-31,21.96382
2021-11-01,28.64693
2021-11-02,30.00939
2021-11-03,27.91284
2021-11-04,24.75334
2021-11-05,20.74817
2021-11-06,17.20695
2021-11-07,20.55438
2021-11-08,30.73173
2021-11-09,25.61663
2021-11-10,24.79445
2021-11-11,23.48484
2021-11-12,19.31524
2021-11-13,17.01902
2021-11-14,21.48813
2021-11-15,29.73338
2021-11-16,26.19215
2021-11-17,24.71811
2021-11-18,22.6568
2021-11-19,19.22715
2021-11-20,16.16748
2021-11-21,18.34038
2021-11-22,25.44632
2021-11-23,23.45548
2021-11-24,22.25158
2021-11-25,22.76838
2021-11-26,19.64411
2021-11-27,15.03406
2021-11-28,17.97627
2021-11-29,27.5781
2021-11-30,22.84472
2021-12-01,22.12825
2021-12-02,20.75405
2021-12-03,18.79257
2021-12-04,15.77401
2021-12-05,18.68099
2021-12-06,26.23913
2021-12-07,25.68123
2021-12-08,24.28353
2021-12-09,22.36903
2021-12-10,19.78505
2021-12-11,16.10876
2021-12-12,19.08621
2021-12-13,27.1494
2021-12-14,23.06201
2021-12-15,22.84472
2021-12-16,20.68357
2021-12-17,18.42259
2021-12-18,15.18675
2021-12-19,18.54592
2021-12-20,26.89687
2021-12-21,23.66102
2021-12-22,23.00916
2021-12-23,23.19121
2021-12-24,17.51233
2021-12-25,13.87127
2021-12-26,19.65586
2021-12-27,28.44726
2021-12-28,26.25675
2021-12-29,23.23232
2021-12-30,23.75499
2021-12-31,18.50481
2022-01-01,17.0249
2022-01-02,24.88841
2022-01-03,34.94832
2022-01-04,31.20155
2022-01-05,28.64693
2022-01-06,26.3742
2022-01-07,25.00587
2022-01-08,21.59384
2022-01-09,23.84895
2022-01-10,33.13953
2022-01-11,30.08574
2022-01-12,27.26098
2022-01-13,26.26262
2022-01-14,27.0202
2022-01-15,21.4529
2022-01-16,23.18534
2022-01-17,32.32323
2022-01-18,29.52783
2022-01-19,28.11252
2022-01-20,26.41531
2022-01-21,23.44961
2022-01-22,18.92764
2022-01-23,22.96805
2022-01-24,31.34249
2022-01-25,26.32722
2022-01-26,24.94714
2022-01-27,22.23984
2022-01-28,19.51491
2022-01-29,17.14822
2022-01-30,16.1851
2022-01-31,16.59032
2022-02-01,19.33873
2022-02-02,22.45712
2022-02-03,33.22762
2022-02-04,28.42377
2022-02-05,22.97979
2022-02-06,26.22151
2022-02-07,33.94409
2022-02-08,31.28964
2022-02-09,28.86422
2022-02-10,26.82053
2022-02-11,23.89006
2022-02-12,20.83039
2022-02-13,23.98989
2022-02-14,32.91637
2022-02-15,29.64529
2022-02-16,26.72656
2022-02-17,25.09396
2022-02-18,23.3439
2022-02-19,20.04345
2022-02-20,22.32205
2022-02-21,28.69391
2022-02-22,27.1494
2022-02-23,26.245
2022-02-24,23.50246
2022-02-25,21.30608
2022-02-26,17.88231
2022-02-27,19.40333
2022-02-28,24.00751
2022-03-01,22.5276
2022-03-02,26.52689
2022-03-03,23.63753
2022-03-04,20.56612
2022-03-05,17.93516
2022-03-06,20.56025
2022-03-07,26.18628
2022-03-08,22.31618
2022-03-09,16.62555
2022-03-10,22.62156
2022-03-11,21.98144
2022-03-12,18.41085
2022-03-13,19.89664
2022-03-14,27.53112
2022-03-15,25.99835
2022-03-16,24.37162
2022-03-17,23.00916
2022-03-18,25.27014
2022-03-19,24.95301
2022-03-20,26.33309
2022-03-21,33.65633
2022-03-22,32.91637
2022-03-23,35.79398
2022-03-24,29.28118
2022-03-25,24.60653
2022-03-26,20.30772
2022-03-27,22.72727
2022-03-28,30.98426
2022-03-29,26.96147
2022-03-30,26.40944
2022-03-31,24.84143
2022-04-01,20.17852
2022-04-02,17.14822
2022-04-03,19.50904
2022-04-04,27.31383
2022-04-05,26.99671
2022-04-06,24.88841
2022-04-07,22.60394
2022-04-08,20.20202
2022-04-09,15.26309
2022-04-10,18.87479
2022-04-11,27.68968
2022-04-12,23.46135
2022-04-13,22.84472
2022-04-14,23.7726
2022-04-15,21.39417
2022-04-16,16.47286
2022-04-17,18.62814
2022-04-18,27.214
2022-04-19,24.34813
2022-04-20,22.85647
2022-04-21,21.04181
2022-04-22,18.05261
2022-04-23,14.81089
2022-04-24,17.31853
2022-04-25,26.02184
2022-04-26,23.23819
2022-04-27,20.57787
2022-04-28,20.1844
2022-04-29,17.27742
2022-04-30,14.36457
2022-05-01,16.54334
2022-05-02,22.99741
2022-05-03,21.09466
2022-05-04,18.98637
2022-05-05,14.27648
2022-05-06,19.06859
2022-05-07,14.14728
2022-05-08,18.92764
2022-05-09,27.63683
2022-05-10,24.04275
2022-05-11,22.66267
2022-05-12,21.03006
2022-05-13,18.25229
2022-05-14,14.71106
2022-05-15,16.63143
2022-05-16,25.84566
2022-05-17,23.4731
2022-05-18,22.16349
2022-05-19,20.6777
2022-05-20,18.52243
2022-05-21,15.29833
2022-05-22,16.68428
2022-05-23,24.354
2022-05-24,22.70378
2022-05-25,22.43951
2022-05-26,22.00493
2022-05-27,18.86892
2022-05-28,14.49964
2022-05-29,17.48296
2022-05-30,25.99835
2022-05-31,22.64505
2022-06-01,18.54592
2022-06-02,21.66431
2022-06-03,18.50481
2022-06-04,14.62884
2022-06-05,13.67159
2022-06-06,18.48719
2022-06-07,24.07798
2022-06-08,23.07963
2022-06-09,21.11228
2022-06-10,18.56941
2022-06-11,14.54075
2022-06-12,18.21118
2022-06-13,26.66784
2022-06-14,23.41437
2022-06-15,22.45712
2022-06-16,25.96311
2022-06-17,23.24406
2022-06-18,16.66666
2022-06-19,19.55015
2022-06-20,29.92717
2022-06-21,31.90627
2022-06-22,26.68545
2022-06-23,22.54521
2022-06-24,19.2154
2022-06-25,14.74042
2022-06-26,18.3991
2022-06-27,25.26427
2022-06-28,24.35987
2022-06-29,22.15762
2022-06-30,19.98473
2022-07-01,19.05684
2022-07-02,14.94597
2022-07-03,17.76485
2022-07-04,26.35658
2022-07-05,24.031
2022-07-06,21.71129
2022-07-07,20.77754
2022-07-08,17.93516
2022-07-09,13.90063
2022-07-10,15.99718
2022-07-11,24.72398
2022-07-12,22.90932
2022-07-13,25.82217
2022-07-14,23.12661
2022-07-15,20.46629
2022-07-16,14.49964
2022-07-17,20.40169
2022-07-18,30.83744
2022-07-19,26.15104
2022-07-20,25.99248
2022-07-21,24.6124
2022-07-22,19.39746
2022-07-23,14.47028
2022-07-24,16.40826
2022-07-25,25.25252
2022-07-26,23.16185
2022-07-27,21.47051
2022-07-28,19.89664
2022-07-29,17.6474
2022-07-30,13.31336
2022-07-31,15.66831
2022-08-01,23.50246
2022-08-02,21.4529
2022-08-03,20.90674
2022-08-04,20.1844
2022-08-05,17.23044
2022-08-06,13.85365
2022-08-07,16.01479
2022-08-08,23.7315
2022-08-09,20.95372
2022-08-10,22.79187
2022-08-11,20.68945
2022-08-12,18.07023
2022-08-13,13.71858
2022-08-14,14.27061
2022-08-15,18.49894
2022-08-16,27.80714
2022-08-17,24.9354
2022-08-18,23.07376
2022-08-19,19.76744
2022-08-20,15.3688
2022-08-21,18.87479
2022-08-22,27.60747
2022-08-23,25.88677
2022-08-24,23.13836
2022-08-25,23.3439
2022-08-26,20.42518
2022-08-27,14.71106
2022-08-28,16.75475
2022-08-29,25.09983
2022-08-30,22.92107
2022-08-31,22.44538
2022-09-01,20.15503
2022-09-02,17.37138
2022-09-03,13.96523
2022-09-04,16.36128
2022-09-05,22.57458
2022-09-06,20.23725
2022-09-07,19.08033
2022-09-08,14.99295
2022-09-09,10.73525
2022-09-10,11.6279
2022-09-11,13.31336
2022-09-12,18.77495
2022-09-13,30.5027
2022-09-14,29.02865
2022-09-15,27.02607
2022-09-16,22.32793
2022-09-17,16.6373
2022-09-18,18.56941
2022-09-19,29.87432
2022-09-20,24.5478
2022-09-21,24.8708
2022-09-22,24.57716
2022-09-23,21.73478
2022-09-24,14.21775
2022-09-25,17.72374
2022-09-26,27.21987
2022-09-27,25.40521
2022-09-28,24.58303
2022-09-29,21.64669
2022-09-30,20.81277
2022-10-01,15.80338
2022-10-02,15.50387
2022-10-03,25.98073
2022-10-04,33.36269
2022-10-05,26.57975
2022-10-06,24.23067
2022-10-07,21.10054
2022-10-08,14.2941
2022-10-09,16.30843
2022-10-10,21.74066
2022-10-11,29.54545
2022-10-12,30.50857
2022-10-13,27.68968
2022-10-14,22.45125
2022-10-15,15.66831
2022-10-16,18.12896
2022-10-17,28.51773
2022-10-18,26.42706
2022-10-19,23.76086
2022-10-20,23.32628
2022-10-21,20.61898
2022-10-22,14.60535
2022-10-23,22.09302
2022-10-24,29.82734
2022-10-25,25.0
2022-10-26,24.20718
2022-10-27,22.64505
2022-10-28,20.07869
2022-10-29,14.01221
2022-10-30,12.64975
2022-10-31,22.8271
2022-11-01,22.23396
2022-11-02,23.37326
2022-11-03,23.74324
2022-11-04,20.06694
2022-11-05,14.38219
2022-11-06,19.42682
2022-11-07,27.7719
2022-11-08,27.27859
2022-11-09,23.84308
2022-11-10,25.39934
2022-11-11,19.55015
2022-11-12,14.69344
2022-11-13,16.94855
2022-11-14,26.78529
2022-11-15,25.97486
2022-11-16,24.14846
2022-11-17,22.56283
2022-11-18,19.64411
2022-11-19,14.54075
2022-11-20,17.04251
2022-11-21,25.66361
2022-11-22,23.44961
2022-11-23,21.93446
2022-11-24,20.23138
2022-11-25,18.04674
2022-11-26,13.35447
2022-11-27,15.85623
2022-11-28,23.39675
2022-11-29,22.42189
2022-11-30,21.43528
2022-12-01,19.65586
2022-12-02,16.81348
2022-12-03,12.13295
2022-12-04,15.96194
2022-12-05,23.2147
2022-12-06,22.43951
2022-12-07,24.17195
2022-12-08,21.84049
2022-12-09,20.86563
2022-12-10,14.70519
2022-12-11,18.76908
2022-12-12,28.25346
2022-12-13,24.76509
2022-12-14,23.81959
2022-12-15,22.23396
2022-12-16,20.59548
2022-12-17,15.03993
2022-12-18,16.81935
2022-12-19,23.81959
2022-12-20,24.65938
2022-12-21,22.77425
2022-12-22,19.9906
2022-12-23,17.74723
2022-12-24,13.2194
2022-12-25,15.59196
2022-12-26,25.69884
2022-12-27,25.58726
2022-12-28,24.17195
2022-12-29,22.59807
2022-12-30,18.66337
2022-12-31,14.2941
2023-01-01,17.48296
2023-01-02,30.92553
2023-01-03,27.97744
2023-01-04,28.3944
2023-01-05,26.63847
2023-01-06,23.20295
2023-01-07,17.82358
2023-01-08,21.6232
2023-01-09,33.06906
2023-01-10,33.22175
2023-01-11,32.69908
2023-01-12,31.27202
2023-01-13,27.21987
2023-01-14,20.61898
2023-01-15,23.37326
2023-01-16,33.40967
2023-01-17,28.94056
2023-01-18,29.105
2023-01-19,24.88254
2023-01-20,20.64834
2023-01-21,15.63894
2023-01-22,17.14822
2023-01-23,18.4637
2023-01-24,24.46558
2023-01-25,36.21681
2023-01-26,31.75358
2023-01-27,28.90533
2023-01-28,21.74653
2023-01-29,27.24923
2023-01-30,41.86046
2023-01-31,37.08597
2023-02-01,32.09419
2023-02-02,31.45994
2023-02-03,26.53864
2023-02-04,21.80526
2023-02-05,22.82123
2023-02-06,35.45924
2023-02-07,35.35353
2023-02-08,32.01785
2023-02-09,29.21658
2023-02-10,26.34484
2023-02-11,20.36058
2023-02-12,23.59642
2023-02-13,34.95419
2023-02-14,30.04463
2023-02-15,28.13013
2023-02-16,26.42118
2023-02-17,23.63166
2023-02-18,18.76908
2023-02-19,21.28846
2023-02-20,31.79469
2023-02-21,30.12684
2023-02-22,27.43716
2023-02-23,27.1494
2023-02-24,22.75076
2023-02-25,18.61052
2023-02-26,20.20789
2023-02-27,29.11674
2023-02-28,33.17477
2023-03-01,25.21728
2023-03-02,29.14611
2023-03-03,24.58891
2023-03-04,20.04933
2023-03-05,20.91261
2023-03-06,30.16795
2023-03-07,27.34319
2023-03-08,24.72398
2023-03-09,23.10312
2023-03-10,19.22715
2023-03-11,14.4233
2023-03-12,17.11886
2023-03-13,26.60911
2023-03-14,24.56542
2023-03-15,23.67864
2023-03-16,22.64505
2023-03-17,19.84378
2023-03-18,16.79586
2023-03-19,18.82781
2023-03-20,26.91449
2023-03-21,25.82804
2023-03-22,22.73901
2023-03-23,22.55696
2023-03-24,20.29011
2023-03-25,15.15151
2023-03-26,18.21118
2023-03-27,27.06718
2023-03-28,26.32135
2023-03-29,25.40521
2023-03-30,24.08973
2023-03-31,18.95113
2023-04-01,13.69509
2023-04-02,17.72374
2023-04-03,26.96147
2023-04-04,24.23655
2023-04-05,22.97392
2023-04-06,21.24735
2023-04-07,18.91003
2023-04-08,14.38219
2023-04-09,16.39652
2023-04-10,26.50927
2023-04-11,24.31876
2023-04-12,22.21047
2023-04-13,20.64247
2023-04-14,19.20366
2023-04-15,15.25722
2023-04-16,18.19356
2023-04-17,27.68968
2023-04-18,24.76509
2023-04-19,23.23232
2023-04-20,21.59384
2023-04-21,18.85717
2023-04-22,14.94597
2023-04-23,16.70777
2023-04-24,25.15856
2023-04-25,21.74653
2023-04-26,21.03594
2023-04-27,18.82194
2023-04-28,15.91496
2023-04-29,13.25463
2023-04-30,14.38806
2023-05-01,19.28
2023-05-02,23.16772
2023-05-03,20.96546
2023-05-04,18.02325
2023-05-05,13.57176
2023-05-06,13.89476
2023-05-07,16.56095
2023-05-08,25.34061
2023-05-09,23.20295
2023-05-10,21.7524
2023-05-11,19.46206
2023-05-12,17.61804
2023-05-13,13.74207
2023-05-14,14.92835
2023-05-15,25.38172
2023-05-16,23.2793
2023-05-17,21.26497
2023-05-18,20.20789
2023-05-19,17.03664
2023-05-20,14.1003
2023-05-21,15.93258
2023-05-22,25.6871
2023-05-23,22.15762
2023-05-24,21.37655
2023-05-25,20.01409
2023-05-26,16.70777
2023-05-27,12.43246
2023-05-28,13.56001
2023-05-29,18.41085
