date,오피스텔
2020-11-07,20.7256
2020-11-08,22.49096
2020-11-09,23.22768
2020-11-10,24.90964
2020-11-11,21.85154
2020-11-12,22.96358
2020-11-13,21.76814
2020-11-14,21.18432
2020-11-15,24.22852
2020-11-16,26.20239
2020-11-17,26.6889
2020-11-18,27.35613
2020-11-19,29.5524
2020-11-20,30.19182
2020-11-21,24.90964
2020-11-22,25.71587
2020-11-23,28.27356
2020-11-24,26.25799
2020-11-25,25.15985
2020-11-26,23.10258
2020-11-27,23.6586
2020-11-28,24.93744
2020-11-29,24.81234
2020-11-30,26.45259
2020-12-01,25.34056
2020-12-02,25.42396
2020-12-03,25.57686
2020-12-04,23.7281
2020-12-05,25.24325
2020-12-06,25.75757
2020-12-07,26.04948
2020-12-08,28.49596
2020-12-09,26.5221
2020-12-10,27.56463
2020-12-11,27.13372
2020-12-12,24.81234
2020-12-13,24.93744
2020-12-14,30.59494
2020-12-15,28.84348
2020-12-16,27.13372
2020-12-17,26.99471
2020-12-18,24.93744
2020-12-19,26.36919
2020-12-20,26.91131
2020-12-21,27.45343
2020-12-22,28.49596
2020-12-23,25.68807
2020-12-24,21.33722
2020-12-25,21.97664
2020-12-26,26.5499
2020-12-27,31.77648
2020-12-28,31.67917
2020-12-29,30.06672
2020-12-30,30.88685
2020-12-31,26.41089
2021-01-01,23.96441
2021-01-02,27.38393
2021-01-03,29.6497
2021-01-04,33.73644
2021-01-05,33.77814
2021-01-06,29.12149
2021-01-07,26.5082
2021-01-08,26.34139
2021-01-09,31.35946
2021-01-10,32.95802
2021-01-11,32.4298
2021-01-12,30.98415
2021-01-13,28.81567
2021-01-14,28.37086
2021-01-15,28.64887
2021-01-16,27.96775
2021-01-17,33.65304
2021-01-18,30.09452
2021-01-19,32.5688
2021-01-20,32.74951
2021-01-21,32.6383
2021-01-22,29.85821
2021-01-23,31.91548
2021-01-24,30.26132
2021-01-25,32.90241
2021-01-26,30.73394
2021-01-27,29.21879
2021-01-28,26.11898
2021-01-29,29.17709
2021-01-30,29.03808
2021-01-31,30.30303
2021-02-01,32.5688
2021-02-02,31.44286
2021-02-03,28.82958
2021-02-04,28.87128
2021-02-05,25.06255
2021-02-06,25.45176
2021-02-07,28.50986
2021-02-08,30.53933
2021-02-09,28.00945
2021-02-10,24.58993
2021-02-11,22.15735
2021-02-12,24.60383
2021-02-13,26.6194
2021-02-14,30.98415
2021-02-15,33.79204
2021-02-16,32.20739
2021-02-17,31.90158
2021-02-18,29.4273
2021-02-19,30.73394
2021-02-20,28.42646
2021-02-21,27.99555
2021-02-22,30.99805
2021-02-23,28.42646
2021-02-24,25.63247
2021-02-25,26.38309
2021-02-26,23.08868
2021-02-27,22.74117
2021-02-28,25.60467
2021-03-01,29.05198
2021-03-02,27.32832
2021-03-03,25.82707
2021-03-04,24.65943
2021-03-05,22.39366
2021-03-06,23.90881
2021-03-07,26.14678
2021-03-08,28.30136
2021-03-09,28.24576
2021-03-10,25.85487
2021-03-11,26.27189
2021-03-12,24.88184
2021-03-13,23.36669
2021-03-14,25.09035
2021-03-15,29.32999
2021-03-16,27.05031
2021-03-17,26.536
2021-03-18,26.88351
2021-03-19,24.38142
2021-03-20,23.18598
2021-03-21,27.50903
2021-03-22,27.37003
2021-03-23,43.10536
2021-03-24,37.80928
2021-03-25,31.45676
2021-03-26,23.22768
2021-03-27,25.46566
2021-03-28,26.6611
2021-03-29,30.87294
2021-03-30,27.80094
2021-03-31,29.6914
2021-04-01,31.66527
2021-04-02,28.91298
2021-04-03,26.10508
2021-04-04,25.13205
2021-04-05,29.19099
2021-04-06,24.79844
2021-04-07,25.00695
2021-04-08,23.6169
2021-04-09,22.71337
2021-04-10,21.89324
2021-04-11,23.46399
2021-04-12,27.41173
2021-04-13,25.78537
2021-04-14,24.86794
2021-04-15,25.74367
2021-04-16,26.35529
2021-04-17,24.85404
2021-04-18,26.03558
2021-04-19,27.45343
2021-04-20,26.5916
2021-04-21,27.18932
2021-04-22,23.32499
2021-04-23,22.36586
2021-04-24,28.20405
2021-04-25,25.45176
2021-04-26,26.39699
2021-04-27,26.92521
2021-04-28,23.6169
2021-04-29,36.82235
2021-04-30,22.62996
2021-05-01,20.32249
2021-05-02,23.00528
2021-05-03,24.11731
2021-05-04,22.46316
2021-05-05,20.6422
2021-05-06,21.89324
2021-05-07,21.55963
2021-05-08,20.7117
2021-05-09,24.39532
2021-05-10,26.03558
2021-05-11,25.78537
2021-05-12,24.46483
2021-05-13,25.46566
2021-05-14,21.12871
2021-05-15,20.07228
2021-05-16,24.10341
2021-05-17,27.30052
2021-05-18,25.66027
2021-05-19,24.35362
2021-05-20,24.43703
2021-05-21,23.5335
2021-05-22,21.43452
2021-05-23,24.11731
2021-05-24,27.07812
2021-05-25,27.03641
2021-05-26,25.28495
2021-05-27,30.73394
2021-05-28,30.38643
2021-05-29,25.35446
2021-05-30,31.35946
2021-05-31,31.84598
2021-06-01,27.73144
2021-06-02,29.05198
2021-06-03,26.46649
2021-06-04,23.6725
2021-06-05,23.06088
2021-06-06,27.60633
2021-06-07,31.51237
2021-06-08,27.55073
2021-06-09,27.59243
2021-06-10,27.52293
2021-06-11,24.67333
2021-06-12,24.20072
2021-06-13,24.56213
2021-06-14,32.402
2021-06-15,31.42896
2021-06-16,31.41506
2021-06-17,30.90075
2021-06-18,33.66694
2021-06-19,31.17876
2021-06-20,26.17458
2021-06-21,30.13622
2021-06-22,34.55657
2021-06-23,28.85738
2021-06-24,25.79927
2021-06-25,25.47956
2021-06-26,23.14428
2021-06-27,26.88351
2021-06-28,28.17625
2021-06-29,26.29969
2021-06-30,26.6611
2021-07-01,25.70197
2021-07-02,23.93661
2021-07-03,28.23185
2021-07-04,29.32999
2021-07-05,31.76257
2021-07-06,27.93994
2021-07-07,27.02251
2021-07-08,25.06255
2021-07-09,23.5474
2021-07-10,24.36752
2021-07-11,29.19099
2021-07-12,30.88685
2021-07-13,29.21879
2021-07-14,28.78787
2021-07-15,31.28996
2021-07-16,30.17792
2021-07-17,27.52293
2021-07-18,30.91465
2021-07-19,28.39866
2021-07-20,28.62107
2021-07-21,28.19015
2021-07-22,27.25882
2021-07-23,25.92438
2021-07-24,24.17292
2021-07-25,27.71754
2021-07-26,27.37003
2021-07-27,27.23102
2021-07-28,26.536
2021-07-29,25.96608
2021-07-30,24.39532
2021-07-31,24.65943
2021-08-01,25.77147
2021-08-02,27.06422
2021-08-03,28.13455
2021-08-04,26.4943
2021-08-05,29.37169
2021-08-06,27.18932
2021-08-07,27.56463
2021-08-08,27.99555
2021-08-09,30.70614
2021-08-10,32.09619
2021-08-11,31.79038
2021-08-12,29.12149
2021-08-13,28.38476
2021-08-14,25.61857
2021-08-15,26.41089
2021-08-16,30.67834
2021-08-17,28.99638
2021-08-18,28.70447
2021-08-19,28.14845
2021-08-20,28.71837
2021-08-21,26.5777
2021-08-22,27.81484
2021-08-23,31.10925
2021-08-24,30.24742
2021-08-25,29.5524
2021-08-26,27.67584
2021-08-27,28.45426
2021-08-28,25.78537
2021-08-29,30.10842
2021-08-30,31.03975
2021-08-31,29.26049
2021-09-01,27.64804
2021-09-02,27.99555
2021-09-03,25.14595
2021-09-04,25.15985
2021-09-05,25.27105
2021-09-06,27.45343
2021-09-07,28.41256
2021-09-08,26.86961
2021-09-09,25.71587
2021-09-10,30.10842
2021-09-11,24.92354
2021-09-12,27.67584
2021-09-13,29.77481
2021-09-14,27.88434
2021-09-15,56.31081
2021-09-16,55.54628
2021-09-17,30.05282
2021-09-18,26.6055
2021-09-19,24.50653
2021-09-20,22.76897
2021-09-21,27.23102
2021-09-22,29.12149
2021-09-23,33.77814
2021-09-24,31.15095
2021-09-25,28.77397
2021-09-26,28.74617
2021-09-27,31.98498
2021-09-28,32.6383
2021-09-29,29.7053
2021-09-30,27.00861
2021-10-01,24.49263
2021-10-02,22.61606
2021-10-03,25.57686
2021-10-04,30.52543
2021-10-05,28.59327
2021-10-06,26.5082
2021-10-07,33.16652
2021-10-08,29.85821
2021-10-09,25.78537
2021-10-10,27.38393
2021-10-11,31.09535
2021-10-12,30.65054
2021-10-13,29.5941
2021-10-14,30.69224
2021-10-15,31.62357
2021-10-16,26.96691
2021-10-17,25.15985
2021-10-18,27.23102
2021-10-19,27.09202
2021-10-20,25.29886
2021-10-21,23.32499
2021-10-22,24.71504
2021-10-23,22.76897
2021-10-24,25.96608
2021-10-25,29.5107
2021-10-26,28.42646
2021-10-27,30.65054
2021-10-28,32.05448
2021-10-29,28.56547
2021-10-30,22.89407
2021-10-31,27.21712
2021-11-01,28.10675
2021-11-02,31.54017
2021-11-03,40.24186
2021-11-04,42.28523
2021-11-05,30.76174
2021-11-06,27.05031
2021-11-07,26.85571
2021-11-08,33.61134
2021-11-09,34.09785
2021-11-10,29.5246
2021-11-11,32.29079
2021-11-12,30.92855
2021-11-13,27.13372
2021-11-14,30.48373
2021-11-15,32.6244
2021-11-16,30.91465
2021-11-17,28.17625
2021-11-18,30.12232
2021-11-19,30.62274
2021-11-20,29.31609
2021-11-21,28.28746
2021-11-22,30.28912
2021-11-23,27.06422
2021-11-24,27.73144
2021-11-25,27.05031
2021-11-26,27.34222
2021-11-27,25.28495
2021-11-28,26.13288
2021-11-29,29.26049
2021-11-30,30.74784
2021-12-01,27.18932
2021-12-02,27.13372
2021-12-03,23.7281
2021-12-04,32.06839
2021-12-05,28.53767
2021-12-06,31.28996
2021-12-07,37.94829
2021-12-08,41.08979
2021-12-09,31.73477
2021-12-10,26.45259
2021-12-11,25.47956
2021-12-12,26.25799
2021-12-13,28.99638
2021-12-14,27.35613
2021-12-15,27.75924
2021-12-16,27.38393
2021-12-17,24.36752
2021-12-18,24.00611
2021-12-19,26.02168
2021-12-20,26.6889
2021-12-21,28.74617
2021-12-22,25.42396
2021-12-23,25.71587
2021-12-24,20.92021
2021-12-25,20.8507
2021-12-26,24.27022
2021-12-27,28.13455
2021-12-28,27.88434
2021-12-29,27.62023
2021-12-30,24.43703
2021-12-31,26.20239
2022-01-01,23.5335
2022-01-02,26.95301
2022-01-03,30.92855
2022-01-04,32.20739
2022-01-05,31.92938
2022-01-06,30.17792
2022-01-07,30.09452
2022-01-08,29.92771
2022-01-09,31.98498
2022-01-10,33.61134
2022-01-11,31.92938
2022-01-12,27.85654
2022-01-13,30.01112
2022-01-14,27.59243
2022-01-15,26.43869
2022-01-16,27.82874
2022-01-17,32.6244
2022-01-18,36.12732
2022-01-19,30.42813
2022-01-20,27.96775
2022-01-21,27.11982
2022-01-22,24.95134
2022-01-23,28.60717
2022-01-24,29.80261
2022-01-25,26.31359
2022-01-26,26.6194
2022-01-27,26.21629
2022-01-28,22.64386
2022-01-29,22.17125
2022-01-30,20.35029
2022-01-31,20.00278
2022-02-01,23.28329
2022-02-02,28.37086
2022-02-03,35.94662
2022-02-04,30.66444
2022-02-05,28.12065
2022-02-06,30.95635
2022-02-07,31.88768
2022-02-08,31.05365
2022-02-09,29.98331
2022-02-10,28.27356
2022-02-11,25.99388
2022-02-12,27.37003
2022-02-13,29.92771
2022-02-14,31.95718
2022-02-15,29.99721
2022-02-16,28.42646
2022-02-17,27.48123
2022-02-18,28.53767
2022-02-19,27.43953
2022-02-20,29.39949
2022-02-21,31.28996
2022-02-22,29.85821
2022-02-23,28.10675
2022-02-24,26.20239
2022-02-25,23.83931
2022-02-26,25.07645
2022-02-27,25.50736
2022-02-28,26.00778
2022-03-01,26.99471
2022-03-02,25.18765
2022-03-03,23.42229
2022-03-04,21.99054
2022-03-05,22.51876
2022-03-06,25.54906
2022-03-07,25.74367
2022-03-08,23.01918
2022-03-09,20.67
2022-03-10,22.72727
2022-03-11,24.07561
2022-03-12,23.24159
2022-03-13,26.07728
2022-03-14,24.61773
2022-03-15,25.32666
2022-03-16,25.47956
2022-03-17,23.6169
2022-03-18,24.35362
2022-03-19,23.51959
2022-03-20,23.93661
2022-03-21,24.78454
2022-03-22,24.40922
2022-03-23,25.43786
2022-03-24,24.42313
2022-03-25,23.03308
2022-03-26,23.11648
2022-03-27,25.10425
2022-03-28,26.07728
2022-03-29,24.52043
2022-03-30,29.6497
2022-03-31,31.16485
2022-04-01,24.85404
2022-04-02,22.19905
2022-04-03,24.43703
2022-04-04,26.28579
2022-04-05,24.50653
2022-04-06,22.57436
2022-04-07,23.83931
2022-04-08,23.6447
2022-04-09,21.80984
2022-04-10,22.29635
2022-04-11,26.536
2022-04-12,27.64804
2022-04-13,25.09035
2022-04-14,26.03558
2022-04-15,24.99304
2022-04-16,29.5107
2022-04-17,30.58103
2022-04-18,31.44286
2022-04-19,26.34139
2022-04-20,25.64637
2022-04-21,25.39616
2022-04-22,26.18849
2022-04-23,25.56296
2022-04-24,25.41006
2022-04-25,26.6889
2022-04-26,27.39783
2022-04-27,25.15985
2022-04-28,23.89491
2022-04-29,23.18598
2022-04-30,26.5499
2022-05-01,26.31359
2022-05-02,28.59327
2022-05-03,24.08951
2022-05-04,21.05921
2022-05-05,21.29552
2022-05-06,23.04698
2022-05-07,19.09924
2022-05-08,22.76897
2022-05-09,27.20322
2022-05-10,25.13205
2022-05-11,25.17375
2022-05-12,24.33972
2022-05-13,21.10091
2022-05-14,20.97581
2022-05-15,23.49179
2022-05-16,25.84097
2022-05-17,24.28412
2022-05-18,23.7003
2022-05-19,21.57353
2022-05-20,21.94884
2022-05-21,18.68223
2022-05-22,21.18432
2022-05-23,25.47956
2022-05-24,24.54823
2022-05-25,24.40922
2022-05-26,24.24242
2022-05-27,23.47789
2022-05-28,19.86377
2022-05-29,23.96441
2022-05-30,25.14595
2022-05-31,21.90714
2022-06-01,22.29635
2022-06-02,22.11565
2022-06-03,21.18432
2022-06-04,20.50319
2022-06-05,20.04448
2022-06-06,26.36919
2022-06-07,27.25882
2022-06-08,24.20072
2022-06-09,22.01834
2022-06-10,21.05921
2022-06-11,19.89157
2022-06-12,23.18598
2022-06-13,24.49263
2022-06-14,23.6308
2022-06-15,23.28329
2022-06-16,25.03475
2022-06-17,21.58743
2022-06-18,21.75423
2022-06-19,20.809
2022-06-20,26.6472
2022-06-21,26.24409
2022-06-22,24.57603
2022-06-23,21.46232
2022-06-24,19.97497
2022-06-25,20.22518
2022-06-26,21.85154
2022-06-27,23.00528
2022-06-28,25.34056
2022-06-29,25.66027
2022-06-30,21.51793
2022-07-01,21.44842
2022-07-02,19.94717
2022-07-03,20.18348
2022-07-04,24.97914
2022-07-05,24.39532
2022-07-06,22.29635
2022-07-07,22.26855
2022-07-08,20.6422
2022-07-09,18.62663
2022-07-10,21.78204
2022-07-11,24.75674
2022-07-12,24.11731
2022-07-13,21.42062
2022-07-14,27.55073
2022-07-15,23.6447
2022-07-16,19.15485
2022-07-17,20.29469
2022-07-18,25.31276
2022-07-19,24.85404
2022-07-20,22.85237
2022-07-21,23.19988
2022-07-22,23.5891
2022-07-23,20.55879
2022-07-24,23.25549
2022-07-25,25.50736
2022-07-26,24.00611
2022-07-27,23.24159
2022-07-28,21.58743
2022-07-29,19.61356
2022-07-30,19.22435
2022-07-31,21.10091
2022-08-01,24.28412
2022-08-02,23.5891
2022-08-03,22.60216
2022-08-04,23.7976
2022-08-05,21.04531
2022-08-06,18.66833
2022-08-07,20.48929
2022-08-08,24.36752
2022-08-09,21.85154
2022-08-10,22.33805
2022-08-11,21.87934
2022-08-12,21.94884
2022-08-13,21.54573
2022-08-14,20.48929
2022-08-15,24.74284
2022-08-16,33.55574
2022-08-17,25.70197
2022-08-18,22.39366
2022-08-19,22.01834
2022-08-20,21.74033
2022-08-21,23.7837
2022-08-22,27.38393
2022-08-23,25.18765
2022-08-24,22.97748
2022-08-25,22.68557
2022-08-26,19.36335
2022-08-27,18.61273
2022-08-28,18.93244
2022-08-29,23.7837
2022-08-30,22.72727
2022-08-31,20.7951
2022-09-01,20.90631
2022-09-02,18.66833
2022-09-03,19.48846
2022-09-04,19.89157
2022-09-05,21.47623
2022-09-06,18.55713
2022-09-07,18.15401
2022-09-08,16.33305
2022-09-09,14.7762
2022-09-10,15.63803
2022-09-11,17.737
2022-09-12,20.32249
2022-09-13,23.99221
2022-09-14,21.12871
2022-09-15,19.82207
2022-09-16,20.8507
2022-09-17,19.40505
2022-09-18,18.82123
2022-09-19,24.35362
2022-09-20,21.03141
2022-09-21,20.809
2022-09-22,18.93244
2022-09-23,18.37642
2022-09-24,17.41729
2022-09-25,18.64053
2022-09-26,20.30859
2022-09-27,19.54406
2022-09-28,19.09924
2022-09-29,19.48846
2022-09-30,19.04364
2022-10-01,19.34945
2022-10-02,22.83847
2022-10-03,29.469
2022-10-04,21.30942
2022-10-05,21.53183
2022-10-06,20.7951
2022-10-07,17.43119
2022-10-08,16.33305
2022-10-09,17.30608
2022-10-10,20.90631
2022-10-11,21.82374
2022-10-12,19.94717
2022-10-13,19.07144
2022-10-14,18.93244
2022-10-15,20.43369
2022-10-16,21.54573
2022-10-17,21.99054
2022-10-18,20.48929
2022-10-19,20.03058
2022-10-20,19.48846
2022-10-21,18.08451
2022-10-22,16.90297
2022-10-23,19.54406
2022-10-24,22.68557
2022-10-25,19.50236
2022-10-26,18.91854
2022-10-27,19.14095
2022-10-28,17.12538
2022-10-29,15.91604
2022-10-30,14.8874
2022-10-31,18.61273
2022-11-01,18.25132
2022-11-02,17.9316
2022-11-03,17.98721
2022-11-04,17.36169
2022-11-05,16.19405
2022-11-06,17.7509
2022-11-07,19.76647
2022-11-08,18.84904
2022-11-09,19.19655
2022-11-10,18.40422
2022-11-11,16.34695
2022-11-12,16.08284
2022-11-13,17.34778
2022-11-14,19.79427
2022-11-15,19.87767
2022-11-16,18.77953
2022-11-17,19.19655
2022-11-18,17.02807
2022-11-19,16.41645
2022-11-20,17.876
2022-11-21,19.72477
2022-11-22,18.62663
2022-11-23,19.08534
2022-11-24,17.58409
2022-11-25,15.49902
2022-11-26,15.61023
2022-11-27,16.93077
2022-11-28,19.15485
2022-11-29,19.02974
2022-11-30,17.61189
2022-12-01,18.45982
2022-12-02,16.94467
2022-12-03,15.04031
2022-12-04,18.51542
2022-12-05,18.61273
2022-12-06,17.62579
2022-12-07,17.57019
2022-12-08,17.8899
2022-12-09,18.47372
2022-12-10,16.94467
2022-12-11,18.40422
2022-12-12,22.07395
2022-12-13,21.51793
2022-12-14,20.07228
2022-12-15,18.90464
2022-12-16,17.7787
2022-12-17,16.70836
2022-12-18,18.48762
2022-12-19,21.42062
2022-12-20,19.36335
2022-12-21,20.6978
2022-12-22,19.91937
2022-12-23,16.90297
2022-12-24,17.26438
2022-12-25,17.45899
2022-12-26,22.46316
2022-12-27,21.42062
2022-12-28,19.65526
2022-12-29,20.14178
2022-12-30,20.00278
2022-12-31,17.37559
2023-01-01,18.41812
2023-01-02,21.18432
2023-01-03,24.93744
2023-01-04,22.74117
2023-01-05,21.78204
2023-01-06,20.93411
2023-01-07,20.26688
2023-01-08,21.50403
2023-01-09,30.70614
2023-01-10,24.58993
2023-01-11,22.85237
2023-01-12,22.94968
2023-01-13,19.54406
2023-01-14,19.78037
2023-01-15,22.07395
2023-01-16,25.43786
2023-01-17,22.43536
2023-01-18,21.83764
2023-01-19,19.79427
2023-01-20,18.36252
2023-01-21,18.50152
2023-01-22,18.57103
2023-01-23,20.8368
2023-01-24,22.93577
2023-01-25,25.70197
2023-01-26,23.50569
2023-01-27,22.01834
2023-01-28,22.50486
2023-01-29,22.44926
2023-01-30,25.93828
2023-01-31,26.07728
2023-02-01,23.88101
2023-02-02,23.35279
2023-02-03,22.54656
2023-02-04,21.08701
2023-02-05,21.64303
2023-02-06,25.11815
2023-02-07,24.81234
2023-02-08,21.49013
2023-02-09,23.22768
2023-02-10,22.07395
2023-02-11,21.05921
2023-02-12,22.01834
2023-02-13,23.6586
2023-02-14,25.66027
2023-02-15,24.71504
2023-02-16,21.26772
2023-02-17,21.25382
2023-02-18,22.01834
2023-02-19,21.53183
2023-02-20,26.23019
2023-02-21,27.93994
2023-02-22,25.67417
2023-02-23,25.00695
2023-02-24,22.72727
2023-02-25,21.29552
2023-02-26,21.94884
2023-02-27,23.06088
2023-02-28,21.17041
2023-03-01,22.82457
2023-03-02,21.23992
2023-03-03,61.8293
2023-03-04,36.44703
2023-03-05,27.14762
2023-03-06,24.27022
2023-03-07,23.49179
2023-03-08,21.44842
2023-03-09,19.90547
2023-03-10,17.33388
2023-03-11,17.13928
2023-03-12,18.89074
2023-03-13,21.15651
2023-03-14,21.47623
2023-03-15,23.19988
2023-03-16,20.8507
2023-03-17,20.12788
2023-03-18,17.98721
2023-03-19,18.73783
2023-03-20,23.6586
2023-03-21,23.26939
2023-03-22,20.809
2023-03-23,19.69696
2023-03-24,20.6283
2023-03-25,22.53266
2023-03-26,21.74033
2023-03-27,24.20072
2023-03-28,21.78204
2023-03-29,30.03892
2023-03-30,27.39783
2023-03-31,23.24159
2023-04-01,20.7812
2023-04-02,21.37892
2023-04-03,24.75674
2023-04-04,24.88184
2023-04-05,22.36586
2023-04-06,24.85404
2023-04-07,30.28912
2023-04-08,21.36502
2023-04-09,21.78204
2023-04-10,24.13122
2023-04-11,23.99221
2023-04-12,23.97831
2023-04-13,22.25465
2023-04-14,20.90631
2023-04-15,19.14095
2023-04-16,20.97581
2023-04-17,27.35613
2023-04-18,24.96524
2023-04-19,26.5916
2023-04-20,25.97998
2023-04-21,21.18432
2023-04-22,19.12705
2023-04-23,19.72477
2023-04-24,23.50569
2023-04-25,20.44759
2023-04-26,20.6978
2023-04-27,19.46066
2023-04-28,17.47289
2023-04-29,15.98554
2023-04-30,18.65443
2023-05-01,19.36335
2023-05-02,20.14178
2023-05-03,19.66916
2023-05-04,18.69613
2023-05-05,16.94467
2023-05-06,17.25048
2023-05-07,19.58576
2023-05-08,21.36502
2023-05-09,20.7951
2023-05-10,18.89074
2023-05-11,19.79427
2023-05-12,17.7787
2023-05-13,17.13928
2023-05-14,17.7092
2023-05-15,20.93411
2023-05-16,21.50403
2023-05-17,18.18181
2023-05-18,19.07144
2023-05-19,18.18181
2023-05-20,16.69446
2023-05-21,17.58409
2023-05-22,21.19822
2023-05-23,22.00444
2023-05-24,19.72477
2023-05-25,18.19571
2023-05-26,17.44509
2023-05-27,15.52682
2023-05-28,16.68056
2023-05-29,19.15485
