date,TQQQ주가
2024-01-04,29.66952
2024-01-05,26.825
2024-01-06,17.73911
2024-01-07,5.16431
2024-01-08,14.36987
2024-01-09,30.9675
2024-01-10,28.70293
2024-01-11,33.59108
2024-01-12,27.77317
2024-01-13,16.71729
2024-01-14,5.39445
2024-01-15,10.51274
2024-01-16,18.11654
2024-01-17,26.67771
2024-01-18,26.29107
2024-01-19,31.98011
2024-01-20,28.50041
2024-01-21,9.46331
2024-01-22,23.65828
2024-01-23,35.72677
2024-01-24,37.90849
2024-01-25,42.01417
2024-01-26,32.96511
2024-01-27,18.5584
2024-01-28,5.92838
2024-01-29,15.9072
2024-01-30,32.59688
2024-01-31,28.60167
2024-02-01,29.52223
2024-02-02,34.25388
2024-02-03,25.72033
2024-02-04,7.40127
2024-02-05,19.45134
2024-02-06,30.01012
2024-02-07,26.41995
2024-02-08,32.41277
2024-02-09,30.94909
2024-02-10,28.47279
2024-02-11,9.97882
2024-02-12,19.66307
2024-02-13,37.0984
2024-02-14,34.71416
2024-02-15,32.20104
2024-02-16,33.11239
2024-02-17,19.01868
2024-02-18,6.31501
2024-02-19,11.7555
2024-02-20,18.8898
2024-02-21,27.50621
2024-02-22,37.04317
2024-02-23,41.738
2024-02-24,21.71591
2024-02-25,6.38865
2024-02-26,16.04529
2024-02-27,29.95489
2024-02-28,26.77897
2024-02-29,26.46598
2024-03-01,29.23685
2024-03-02,28.73055
2024-03-03,8.7821
2024-03-04,22.45236
2024-03-05,31.22526
2024-03-06,32.15502
2024-03-07,32.81782
2024-03-08,38.12022
2024-03-09,23.14277
2024-03-10,6.83052
2024-03-11,18.46635
2024-03-12,29.66031
2024-03-13,30.59928
2024-03-14,25.81239
2024-03-15,24.61566
2024-03-16,15.72309
2024-03-17,6.3058
2024-03-18,18.34668
2024-03-19,25.82159
2024-03-20,25.35211
