date,루시드주가
2021-02-07,0.28584
2021-02-08,0.30109
2021-02-09,0.20961
2021-02-10,0.22486
2021-02-11,0.16388
2021-02-12,0.26678
2021-02-13,0.25535
2021-02-14,0.27441
2021-02-15,0.32776
2021-02-16,0.26297
2021-02-17,0.94519
2021-02-18,0.99855
2021-02-19,0.77368
2021-02-20,0.40018
2021-02-21,0.46497
2021-02-22,0.40399
2021-02-23,2.18766
2021-02-24,4.05899
2021-02-25,2.03902
2021-02-26,1.13575
2021-02-27,0.77368
2021-02-28,0.55263
2021-03-01,0.46497
2021-03-02,0.64791
2021-03-03,0.60599
2021-03-04,0.56787
2021-03-05,0.56025
2021-03-06,0.48021
2021-03-07,0.52595
2021-03-08,0.45354
2021-03-09,0.49165
2021-03-10,0.46116
2021-03-11,0.36207
2021-03-12,0.4078
2021-03-13,0.34682
2021-03-14,0.20199
2021-03-15,0.24773
2021-03-16,0.36969
2021-03-17,0.34301
2021-03-18,0.25916
2021-03-19,0.21343
2021-03-20,0.19437
2021-03-21,0.22867
2021-03-22,0.22867
2021-03-23,0.20961
2021-03-24,0.2058
2021-03-25,0.17912
2021-03-26,0.12577
2021-03-27,0.14482
2021-03-28,0.11052
2021-03-29,1.99329
2021-03-30,0.65934
2021-03-31,0.32776
2021-04-01,0.26297
2021-04-02,0.22105
2021-04-03,0.17912
2021-04-04,0.17912
2021-04-05,0.25154
2021-04-06,0.30871
2021-04-07,0.16007
2021-04-08,0.1029
2021-04-09,0.14101
2021-04-10,0.18294
2021-04-11,0.11052
2021-04-12,0.22105
2021-04-13,0.28965
2021-04-14,0.2058
2021-04-15,0.18675
2021-04-16,0.30871
2021-04-17,0.15245
2021-04-18,0.16388
2021-04-19,0.20961
2021-04-20,0.17531
2021-04-21,0.19818
2021-04-22,0.16388
2021-04-23,0.12577
2021-04-24,0.09147
2021-04-25,0.07241
2021-04-26,0.16769
2021-04-27,0.3735
2021-04-28,0.22486
2021-04-29,0.15245
2021-04-30,0.12958
2021-05-01,0.09528
2021-05-02,0.04192
2021-05-03,0.11052
2021-05-04,0.14101
2021-05-05,0.12196
2021-05-06,0.1029
2021-05-07,0.05335
2021-05-08,0.11814
2021-05-09,0.23248
2021-05-10,0.0686
2021-05-11,0.11433
2021-05-12,0.11052
2021-05-13,0.09909
2021-05-14,0.15245
2021-05-15,0.09147
2021-05-16,0.05335
2021-05-17,0.09909
2021-05-18,0.08384
2021-05-19,0.11814
2021-05-20,0.11433
2021-05-21,0.09528
2021-05-22,0.04573
2021-05-23,0.0686
2021-05-24,0.09147
2021-05-25,0.09909
2021-05-26,0.13339
2021-05-27,0.05716
2021-05-28,0.08384
2021-05-29,0.04954
2021-05-30,0.05716
2021-05-31,0.10671
2021-06-01,0.0686
2021-06-02,0.12958
2021-06-03,0.13339
2021-06-04,0.11433
2021-06-05,0.07241
2021-06-06,0.04954
2021-06-07,0.09528
2021-06-08,0.18675
2021-06-09,0.1372
2021-06-10,0.09147
2021-06-11,0.09909
2021-06-12,0.06479
2021-06-13,0.0686
2021-06-14,0.10671
2021-06-15,0.06098
2021-06-16,0.09909
2021-06-17,0.0343
2021-06-18,0.08384
2021-06-19,0.03811
2021-06-20,0.0343
2021-06-21,0.07622
2021-06-22,0.12577
2021-06-23,0.09909
2021-06-24,0.12958
2021-06-25,0.11433
2021-06-26,0.12196
2021-06-27,0.08384
2021-06-28,0.11433
2021-06-29,0.1715
2021-06-30,0.34301
2021-07-01,0.38112
2021-07-02,0.23629
2021-07-03,0.21343
2021-07-04,0.19056
2021-07-05,0.2058
2021-07-06,0.21724
2021-07-07,0.25154
2021-07-08,0.18294
2021-07-09,0.18294
2021-07-10,0.11814
2021-07-11,0.06098
2021-07-12,0.11814
2021-07-13,0.11433
2021-07-14,0.11433
2021-07-15,0.09909
2021-07-16,0.09909
2021-07-17,0.09147
2021-07-18,0.06479
2021-07-19,0.10671
2021-07-20,0.09147
2021-07-21,0.11052
2021-07-22,0.14482
2021-07-23,0.1372
2021-07-24,0.1029
2021-07-25,0.09147
2021-07-26,1.2196
2021-07-27,1.69982
2021-07-28,0.87277
2021-07-29,0.97187
2021-07-30,0.76225
2021-07-31,0.43448
2021-08-01,0.27822
2021-08-02,0.43067
2021-08-03,0.56406
2021-08-04,0.52595
2021-08-05,0.59074
2021-08-06,0.5107
2021-08-07,0.67078
2021-08-08,0.84991
2021-08-09,1.29201
2021-08-10,1.26534
2021-08-11,1.36443
2021-08-12,1.17386
2021-08-13,1.37586
2021-08-14,1.13575
2021-08-15,0.75463
2021-08-16,0.72414
2021-08-17,1.04428
2021-08-18,0.73176
2021-08-19,0.72032
2021-08-20,0.59455
2021-08-21,0.40018
2021-08-22,0.3735
2021-08-23,0.48403
2021-08-24,0.66697
2021-08-25,0.63267
2021-08-26,0.55263
2021-08-27,0.65172
2021-08-28,0.73176
2021-08-29,0.53357
2021-08-30,0.86896
2021-08-31,1.0519
2021-09-01,4.67642
2021-09-02,2.57641
2021-09-03,1.20817
2021-09-04,0.80798
2021-09-05,0.55263
2021-09-06,0.64791
2021-09-07,0.78512
2021-09-08,0.76606
2021-09-09,0.64029
2021-09-10,0.81179
2021-09-11,0.48021
2021-09-12,0.45354
2021-09-13,0.53738
2021-09-14,1.00617
2021-09-15,1.18911
2021-09-16,2.06189
2021-09-17,7.96173
2021-09-18,4.08567
2021-09-19,1.60454
2021-09-20,1.67695
2021-09-21,3.16716
2021-09-22,5.38913
2021-09-23,3.80745
2021-09-24,2.84701
2021-09-25,1.84846
2021-09-26,1.08239
2021-09-27,2.05046
2021-09-28,2.46207
2021-09-29,5.59493
2021-09-30,5.54539
2021-10-01,2.7746
2021-10-02,1.77605
2021-10-03,1.20054
2021-10-04,1.52069
2021-10-05,2.23721
2021-10-06,2.00472
2021-10-07,1.44065
2021-10-08,1.19292
2021-10-09,0.93376
2021-10-10,0.79655
2021-10-11,1.21198
2021-10-12,1.64646
2021-10-13,2.27151
2021-10-14,1.68076
2021-10-15,1.58548
2021-10-16,1.34918
2021-10-17,0.91851
2021-10-18,1.26152
2021-10-19,2.01234
2021-10-20,1.29964
2021-10-21,1.37967
2021-10-22,1.1853
2021-10-23,0.99092
2021-10-24,0.61361
2021-10-25,1.45971
2021-10-26,4.95083
2021-10-27,2.88512
2021-10-28,3.68168
2021-10-29,21.35833
2021-10-30,7.48532
2021-10-31,7.36717
2021-11-01,10.09604
2021-11-02,11.39949
2021-11-03,6.56681
2021-11-04,7.48532
2021-11-05,5.79312
2021-11-06,6.98605
2021-11-07,4.10092
2021-11-08,7.22997
2021-11-09,13.25177
2021-11-10,10.4886
2021-11-11,8.57915
2021-11-12,12.19605
2021-11-13,6.82216
2021-11-14,4.60782
2021-11-15,6.56681
2021-11-16,21.22112
2021-11-17,56.94412
2021-11-18,42.40414
2021-11-19,31.08087
2021-11-20,21.81949
2021-11-21,8.34667
2021-11-22,15.8015
2021-11-23,22.96287
2021-11-24,17.65378
2021-11-25,15.14597
2021-11-26,10.71346
2021-11-27,9.93978
2021-11-28,4.3334
2021-11-29,8.05701
2021-11-30,17.22692
2021-12-01,15.29842
2021-12-02,14.37609
2021-12-03,15.94252
2021-12-04,11.73869
2021-12-05,5.54158
2021-12-06,18.13019
2021-12-07,24.27776
2021-12-08,20.37502
2021-12-09,19.76522
2021-12-10,37.00358
2021-12-11,19.06014
2021-12-12,7.33287
2021-12-13,14.33417
2021-12-14,21.43456
2021-12-15,19.8605
2021-12-16,17.90151
2021-12-17,17.32982
2021-12-18,15.57283
2021-12-19,5.21381
2021-12-20,9.07462
2021-12-21,17.36031
2021-12-22,16.59044
2021-12-23,15.1574
2021-12-24,13.71674
2021-12-25,5.77406
2021-12-26,3.43395
2021-12-27,8.09894
2021-12-28,15.2603
2021-12-29,13.66338
2021-12-30,12.16556
2021-12-31,11.03742
2022-01-01,6.34956
2022-01-02,3.4873
2022-01-03,6.85646
2022-01-04,18.10732
2022-01-05,13.74342
2022-01-06,15.13834
2022-01-07,14.62382
2022-01-08,16.19406
2022-01-09,5.0766
2022-01-10,9.38714
2022-01-11,16.65142
2022-01-12,21.99481
2022-01-13,16.97156
2022-01-14,15.68717
2022-01-15,10.3209
2022-01-16,4.74121
2022-01-17,7.21472
2022-01-18,11.45666
2022-01-19,18.7438
2022-01-20,22.87521
2022-01-21,21.37739
2022-01-22,14.93635
2022-01-23,5.1452
2022-01-24,9.79114
2022-01-25,19.12112
2022-01-26,16.34652
2022-01-27,21.3126
2022-01-28,33.53533
2022-01-29,24.51787
2022-01-30,6.74594
2022-01-31,8.08369
2022-02-01,19.487
2022-02-02,18.25596
2022-02-03,24.23202
2022-02-04,20.51604
2022-02-05,14.02927
2022-02-06,5.37007
2022-02-07,9.45575
2022-02-08,17.11639
2022-02-09,15.38989
2022-02-10,16.21312
2022-02-11,14.19696
2022-02-12,13.09169
2022-02-13,5.2786
2022-02-14,9.4062
2022-02-15,17.50133
2022-02-16,16.62093
2022-02-17,14.18172
2022-02-18,14.14741
2022-02-19,10.25611
2022-02-20,4.11235
2022-02-21,6.42198
2022-02-22,9.9131
2022-02-23,12.98498
2022-02-24,19.79571
2022-02-25,16.0721
2022-02-26,10.81637
2022-02-27,4.14284
2022-02-28,7.32144
2022-03-01,30.82933
2022-03-02,21.94145
2022-03-03,16.99062
2022-03-04,18.5075
2022-03-05,12.57336
2022-03-06,4.20763
2022-03-07,7.99984
2022-03-08,14.83725
2022-03-09,11.27372
2022-03-10,12.67627
2022-03-11,12.6191
2022-03-12,10.47717
2022-03-13,3.86081
2022-03-14,7.26808
2022-03-15,15.97301
2022-03-16,13.72055
2022-03-17,14.53998
2022-03-18,13.57191
2022-03-19,11.25848
2022-03-20,4.10092
2022-03-21,8.03033
2022-03-22,12.26084
2022-03-23,15.1231
2022-03-24,13.4309
2022-03-25,12.92781
2022-03-26,9.54722
2022-03-27,4.03231
2022-03-28,7.2414
2022-03-29,14.41801
2022-03-30,18.01204
2022-03-31,13.28607
2022-04-01,10.46573
2022-04-02,8.22471
2022-04-03,3.11761
2022-04-04,6.17425
2022-04-05,13.61384
2022-04-06,12.24178
2022-04-07,11.93307
2022-04-08,11.36519
2022-04-09,7.28332
2022-04-10,2.61452
2022-04-11,6.20474
2022-04-12,10.83161
2022-04-13,11.84541
2022-04-14,10.86591
2022-04-15,9.18896
2022-04-16,4.2305
2022-04-17,2.10381
2022-04-18,5.63305
2022-04-19,12.09695
2022-04-20,9.99313
2022-04-21,10.66773
2022-04-22,11.84922
2022-04-23,8.16754
2022-04-24,2.82795
2022-04-25,6.36481
2022-04-26,10.40475
2022-04-27,16.91058
2022-04-28,11.96737
2022-04-29,11.571
2022-04-30,8.27806
2022-05-01,3.31961
2022-05-02,5.81218
2022-05-03,9.98551
2022-05-04,9.43669
2022-05-05,10.47335
2022-05-06,13.27845
2022-05-07,7.61109
2022-05-08,3.00327
2022-05-09,8.43052
2022-05-10,16.86485
2022-05-11,14.74578
2022-05-12,20.34453
2022-05-13,16.88772
2022-05-14,11.28897
2022-05-15,3.34629
2022-05-16,7.84739
2022-05-17,12.43616
2022-05-18,11.38425
2022-05-19,13.18316
2022-05-20,17.22311
2022-05-21,10.21419
2022-05-22,3.44919
2022-05-23,6.86027
2022-05-24,11.46809
2022-05-25,11.09459
2022-05-26,10.37807
2022-05-27,11.47572
2022-05-28,8.09512
2022-05-29,2.51924
2022-05-30,5.68259
2022-05-31,8.9336
2022-06-01,11.23561
2022-06-02,9.86736
2022-06-03,9.82544
2022-06-04,6.46771
2022-06-05,2.56498
2022-06-06,4.50491
2022-06-07,9.33379
2022-06-08,9.2042
2022-06-09,9.54722
2022-06-10,8.5601
2022-06-11,6.3953
2022-06-12,3.33485
2022-06-13,8.00747
2022-06-14,13.873
2022-06-15,11.41855
2022-06-16,10.71728
2022-06-17,12.01311
2022-06-18,6.85646
2022-06-19,2.76316
2022-06-20,5.01562
2022-06-21,8.04939
2022-06-22,11.69677
2022-06-23,10.16845
2022-06-24,11.68534
2022-06-25,8.68206
2022-06-26,2.99184
2022-06-27,6.75737
2022-06-28,9.73016
2022-06-29,9.10511
2022-06-30,8.31999
2022-07-01,7.61109
2022-07-02,5.14902
2022-07-03,1.94755
2022-07-04,3.50636
2022-07-05,6.34575
2022-07-06,8.59059
2022-07-07,9.69967
2022-07-08,11.65866
2022-07-09,7.45483
2022-07-10,2.47732
2022-07-11,6.03323
2022-07-12,8.96028
2022-07-13,9.60439
2022-07-14,9.07081
2022-07-15,9.97027
2022-07-16,6.04085
2022-07-17,2.26008
2022-07-18,6.79929
2022-07-19,10.56101
2022-07-20,11.41474
2022-07-21,13.31656
2022-07-22,12.64578
2022-07-23,7.41291
2022-07-24,2.34392
2022-07-25,6.31145
2022-07-26,9.83687
2022-07-27,8.66681
2022-07-28,11.369
2022-07-29,11.04123
2022-07-30,7.1728
2022-07-31,2.35917
2022-08-01,6.69258
2022-08-02,10.23706
2022-08-03,14.31892
2022-08-04,32.1404
2022-08-05,14.56665
2022-08-06,6.4639
2022-08-07,2.17623
2022-08-08,8.5258
2022-08-09,12.08552
2022-08-10,10.77444
2022-08-11,12.73344
2022-08-12,10.80875
2022-08-13,7.1728
2022-08-14,2.70218
2022-08-15,4.93177
2022-08-16,10.07317
2022-08-17,10.08461
2022-08-18,9.08224
2022-08-19,9.15084
2022-08-20,7.96173
2022-08-21,2.97659
2022-08-22,6.49058
2022-08-23,9.07081
2022-08-24,9.31854
2022-08-25,9.35284
2022-08-26,9.40239
2022-08-27,6.76499
2022-08-28,2.48494
2022-08-29,5.81599
2022-08-30,11.59006
2022-08-31,11.10221
2022-09-01,8.72779
2022-09-02,8.2209
2022-09-03,4.99275
2022-09-04,2.12668
2022-09-05,3.87224
2022-09-06,6.11708
2022-09-07,10.29041
2022-09-08,8.08369
2022-09-09,7.45864
2022-09-10,5.50727
2022-09-11,2.76316
2022-09-12,5.93033
2022-09-13,17.30695
2022-09-14,13.78534
2022-09-15,13.24796
2022-09-16,12.45902
2022-09-17,7.91599
2022-09-18,2.53068
2022-09-19,6.15519
2022-09-20,9.70348
2022-09-21,8.81926
2022-09-22,10.35139
2022-09-23,10.71728
2022-09-24,6.20092
2022-09-25,2.14193
2022-09-26,6.33432
2022-09-27,9.85974
2022-09-28,9.92072
2022-09-29,9.28424
2022-09-30,8.41908
2022-10-01,5.17188
2022-10-02,2.10381
2022-10-03,5.24049
2022-10-04,11.8073
2022-10-05,11.99786
2022-10-06,10.218
2022-10-07,8.68587
2022-10-08,6.64684
2022-10-09,2.69456
2022-10-10,6.159
2022-10-11,11.69296
2022-10-12,10.86591
2022-10-13,11.31564
2022-10-14,10.31328
2022-10-15,8.38097
2022-10-16,2.98803
2022-10-17,7.57679
2022-10-18,11.3347
2022-10-19,9.81401
2022-10-20,8.4267
2022-10-21,7.21091
2022-10-22,5.38913
2022-10-23,1.93231
2022-10-24,5.63686
2022-10-25,9.66537
2022-10-26,11.78824
2022-10-27,10.16083
2022-10-28,8.73161
2022-10-29,6.20474
2022-10-30,1.91325
2022-10-31,6.00655
2022-11-01,10.91927
2022-11-02,8.78496
2022-11-03,9.41763
2022-11-04,9.05175
2022-11-05,5.94938
2022-11-06,2.18004
2022-11-07,5.98368
2022-11-08,11.03361
2022-11-09,21.79663
2022-11-10,23.28302
2022-11-11,17.71095
2022-11-12,10.21038
2022-11-13,3.51779
2022-11-14,7.76354
2022-11-15,12.61529
2022-11-16,12.56955
2022-11-17,12.77155
2022-11-18,10.19513
2022-11-19,6.73831
2022-11-20,3.15953
2022-11-21,6.10564
2022-11-22,14.49043
2022-11-23,12.68389
2022-11-24,9.41001
2022-11-25,6.22379
2022-11-26,6.40292
2022-11-27,2.68313
2022-11-28,6.11327
2022-11-29,9.92834
2022-11-30,10.11891
2022-12-01,10.58769
2022-12-02,9.2385
2022-12-03,6.06753
2022-12-04,2.18385
2022-12-05,5.03468
2022-12-06,10.27136
2022-12-07,14.55141
2022-12-08,10.79731
2022-12-09,11.19749
2022-12-10,9.93978
2022-12-11,2.96897
2022-12-12,6.89839
2022-12-13,13.94923
2022-12-14,16.01875
2022-12-15,14.5133
2022-12-16,11.84922
2022-12-17,7.72162
2022-12-18,2.86607
2022-12-19,6.28858
2022-12-20,14.20458
2022-12-21,15.51947
2022-12-22,11.79205
2022-12-23,12.83253
2022-12-24,7.81309
2022-12-25,3.51017
2022-12-26,5.46535
2022-12-27,9.35665
2022-12-28,16.36938
2022-12-29,12.0779
2022-12-30,10.07698
2022-12-31,6.30764
2023-01-01,2.74411
2023-01-02,4.81744
2023-01-03,9.1013
2023-01-04,15.61856
2023-01-05,11.26229
2023-01-06,10.7935
2023-01-07,8.00747
2023-01-08,3.02614
2023-01-09,6.81454
2023-01-10,11.63579
2023-01-11,12.34087
2023-01-12,18.40841
2023-01-13,15.51947
2023-01-14,10.46954
2023-01-15,3.52542
2023-01-16,5.76263
2023-01-17,8.63251
2023-01-18,12.05503
2023-01-19,10.48479
2023-01-20,9.74921
2023-01-21,7.50819
2023-01-22,2.68313
2023-01-23,4.13903
2023-01-24,14.1093
2023-01-25,11.94831
2023-01-26,15.74434
2023-01-27,15.07736
2023-01-28,100.0
2023-01-29,20.06631
2023-01-30,54.94321
2023-01-31,40.25459
2023-02-01,25.76415
2023-02-02,25.47831
2023-02-03,25.13529
2023-02-04,14.53616
2023-02-05,5.46916
2023-02-06,10.37426
2023-02-07,16.8839
2023-02-08,16.37319
2023-02-09,15.09261
2023-02-10,19.39553
2023-02-11,9.86736
2023-02-12,3.33866
2023-02-13,8.46482
2023-02-14,14.76865
2023-02-15,14.0407
2023-02-16,17.15069
2023-02-17,12.91638
2023-02-18,8.64395
2023-02-19,3.251
2023-02-20,5.94176
2023-02-21,9.6425
2023-02-22,16.23218
2023-02-23,27.61262
2023-02-24,22.61605
2023-02-25,9.24613
2023-02-26,3.3501
2023-02-27,7.3443
2023-02-28,12.0779
2023-03-01,13.02309
2023-03-02,13.33943
2023-03-03,11.12508
2023-03-04,8.45338
2023-03-05,3.30817
2023-03-06,6.91363
2023-03-07,11.11746
2023-03-08,11.3004
2023-03-09,10.12653
2023-03-10,9.63106
2023-03-11,6.94031
2023-03-12,2.66026
2023-03-13,7.6797
2023-03-14,11.93307
2023-03-15,13.52999
2023-03-16,10.95739
2023-03-17,11.18987
2023-03-18,7.05465
2023-03-19,2.69075
2023-03-20,6.27715
2023-03-21,11.30421
2023-03-22,12.99641
2023-03-23,12.74868
2023-03-24,12.19605
2023-03-25,6.45247
2023-03-26,2.70981
2023-03-27,6.55537
2023-03-28,9.95121
2023-03-29,13.89206
2023-03-30,12.56955
2023-03-31,10.23706
2023-04-01,8.30093
2023-04-02,2.90418
2023-04-03,7.54249
2023-04-04,11.12127
2023-04-05,10.46573
2023-04-06,9.61201
2023-04-07,8.95266
2023-04-08,3.92941
2023-04-09,2.69837
2023-04-10,7.64158
2023-04-11,13.06883
2023-04-12,14.60858
2023-04-13,11.12508
2023-04-14,16.23218
2023-04-15,8.81164
2023-04-16,2.91942
2023-04-17,7.56155
2023-04-18,11.83016
2023-04-19,9.86736
2023-04-20,10.43905
2023-04-21,12.05122
2023-04-22,6.09802
2023-04-23,2.24864
2023-04-24,6.40292
2023-04-25,10.05793
2023-04-26,13.08026
2023-04-27,16.9487
2023-04-28,16.97156
2023-04-29,7.42434
2023-04-30,2.43158
2023-05-01,5.60256
2023-05-02,11.2318
2023-05-03,9.90548
2023-05-04,9.34522
2023-05-05,7.90837
2023-05-06,6.99367
2023-05-07,2.24864
2023-05-08,10.35139
2023-05-09,20.7714
2023-05-10,14.02927
2023-05-11,11.10602
2023-05-12,9.6425
2023-05-13,5.84648
2023-05-14,2.35917
2023-05-15,5.68259
2023-05-16,9.1699
2023-05-17,9.4748
2023-05-18,10.218
2023-05-19,10.40094
2023-05-20,5.49965
2023-05-21,1.89801
2023-05-22,6.08659
2023-05-23,12.02454
2023-05-24,9.82925
2023-05-25,9.88642
2023-05-26,10.82018
2023-05-27,7.8512
2023-05-28,2.65264
2023-05-29,3.95609
2023-05-30,10.31328
2023-05-31,10.92689
2023-06-01,26.90372
2023-06-02,26.27105
2023-06-03,9.31092
2023-06-04,3.23576
2023-06-05,7.93505
2023-06-06,11.22036
2023-06-07,14.12836
2023-06-08,14.77246
2023-06-09,16.22455
2023-06-10,9.78733
2023-06-11,3.35772
2023-06-12,9.18515
2023-06-13,14.91348
2023-06-14,15.64143
2023-06-15,13.42709
2023-06-16,14.28843
2023-06-17,7.20329
2023-06-18,2.84701
2023-06-19,5.08041
2023-06-20,15.29461
2023-06-21,15.30604
2023-06-22,14.59333
2023-06-23,16.26648
2023-06-24,9.07462
2023-06-25,3.04901
2023-06-26,19.35742
2023-06-27,23.42404
2023-06-28,20.82094
2023-06-29,23.59173
2023-06-30,22.58937
2023-07-01,12.22273
2023-07-02,3.83032
2023-07-03,14.41039
2023-07-04,19.53655
2023-07-05,16.06448
2023-07-06,17.64235
2023-07-07,15.46992
2023-07-08,12.97354
2023-07-09,3.92941
2023-07-10,12.76774
2023-07-11,25.79846
2023-07-12,32.26999
2023-07-13,29.1981
2023-07-14,18.84289
2023-07-15,11.52526
2023-07-16,3.78839
2023-07-17,10.42
2023-07-18,17.65759
2023-07-19,18.14162
2023-07-20,16.81149
2023-07-21,14.68099
2023-07-22,7.79403
2023-07-23,2.9118
2023-07-24,8.23614
2023-07-25,14.33417
2023-07-26,14.02927
2023-07-27,14.50186
2023-07-28,12.21129
2023-07-29,10.87354
2023-07-30,3.47206
2023-07-31,10.50384
2023-08-01,19.62039
2023-08-02,13.88444
2023-08-03,12.03216
2023-08-04,11.20131
2023-08-05,6.43722
2023-08-06,2.27151
2023-08-07,8.23233
2023-08-08,16.8496
2023-08-09,18.55324
2023-08-10,13.06883
2023-08-11,11.28515
2023-08-12,6.30764
2023-08-13,2.3363
2023-08-14,6.68496
2023-08-15,10.67916
2023-08-16,10.27136
2023-08-17,10.64105
2023-08-18,9.34141
2023-08-19,5.16807
2023-08-20,2.08095
2023-08-21,6.50964
2023-08-22,10.84305
2023-08-23,10.42762
2023-08-24,11.84922
2023-08-25,9.89785
2023-08-26,6.00655
2023-08-27,2.24864
2023-08-28,6.41054
2023-08-29,9.61582
2023-08-30,10.33234
2023-08-31,9.39095
2023-09-01,8.22471
2023-09-02,4.85174
2023-09-03,2.00853
2023-09-04,6.97461
2023-09-05,7.11182
2023-09-06,8.31999
2023-09-07,8.04939
2023-09-08,7.99603
2023-09-09,5.3815
2023-09-10,2.21053
2023-09-11,6.16662
2023-09-12,10.47717
2023-09-13,8.2209
2023-09-14,7.67207
2023-09-15,8.41527
2023-09-16,4.72215
2023-09-17,1.98566
2023-09-18,5.06517
2023-09-19,9.68061
2023-09-20,8.52961
2023-09-21,8.72779
2023-09-22,8.5601
2023-09-23,5.13758
2023-09-24,1.9628
2023-09-25,5.17569
2023-09-26,8.08369
2023-09-27,8.46482
2023-09-28,6.7002
2023-09-29,7.21472
2023-09-30,4.78313
2023-10-01,2.13812
2023-10-02,4.04375
2023-10-03,6.44866
2023-10-04,8.67444
2023-10-05,9.29948
2023-10-06,10.54577
2023-10-07,5.57969
2023-10-08,2.04283
2023-10-09,5.10328
2023-10-10,8.99839
2023-10-11,10.68297
2023-10-12,9.69586
2023-10-13,9.27662
2023-10-14,4.92034
2023-10-15,1.91325
2023-10-16,5.19094
2023-10-17,9.49005
2023-10-18,10.98788
2023-10-19,13.99496
2023-10-20,10.65248
2023-10-21,5.49584
2023-10-22,1.97042
2023-10-23,5.59874
2023-10-24,9.33379
2023-10-25,9.02126
