date,주식옮기기
2020-08-23,3.67383
2020-08-24,9.67741
2020-08-25,10.30465
2020-08-26,11.55913
2020-08-27,13.79928
2020-08-28,10.12544
2020-08-29,4.8387
2020-08-30,5.91397
2020-08-31,12.72401
2020-09-01,16.84587
2020-09-02,23.92473
2020-09-03,23.38709
2020-09-04,15.05376
2020-09-05,7.61648
2020-09-06,8.42293
2020-09-07,17.38351
2020-09-08,15.05376
2020-09-09,15.50179
2020-09-10,27.32974
2020-09-11,18.54838
2020-09-12,5.28673
2020-09-13,5.10752
2020-09-14,15.14336
2020-09-15,15.59139
2020-09-16,13.53046
2020-09-17,12.5448
2020-09-18,10.03584
2020-09-19,4.12186
2020-09-20,7.07885
2020-09-21,10.03584
2020-09-22,7.07885
2020-09-23,7.43727
2020-09-24,8.42293
2020-09-25,8.51254
2020-09-26,3.85304
2020-09-27,3.67383
2020-09-28,8.42293
2020-09-29,5.55555
2020-09-30,4.65949
2020-10-01,2.50896
2020-10-02,3.04659
2020-10-03,2.41935
2020-10-04,2.95698
2020-10-05,9.94623
2020-10-06,9.58781
2020-10-07,7.79569
2020-10-08,8.15412
2020-10-09,4.48028
2020-10-10,4.56989
2020-10-11,4.03225
2020-10-12,8.96057
2020-10-13,9.22939
2020-10-14,12.00716
2020-10-15,10.66308
2020-10-16,7.8853
2020-10-17,2.95698
2020-10-18,3.58422
2020-10-19,6.54121
2020-10-20,8.78136
2020-10-21,8.78136
2020-10-22,7.61648
2020-10-23,6.18279
2020-10-24,2.15053
2020-10-25,1.43369
2020-10-26,6.2724
2020-10-27,5.82437
2020-10-28,6.00358
2020-10-29,6.98924
2020-10-30,4.48028
2020-10-31,1.16487
2020-11-01,1.25448
2020-11-02,5.01792
2020-11-03,3.58422
2020-11-04,3.94265
2020-11-05,4.03225
2020-11-06,3.85304
2020-11-07,3.31541
2020-11-08,2.06093
2020-11-09,6.54121
2020-11-10,7.52688
2020-11-11,6.81003
2020-11-12,9.22939
2020-11-13,8.33333
2020-11-14,4.65949
2020-11-15,4.92831
2020-11-16,10.93189
2020-11-17,37.81362
2020-11-18,14.78494
2020-11-19,13.17204
2020-11-20,11.91756
2020-11-21,3.94265
2020-11-22,5.28673
2020-11-23,11.55913
2020-11-24,13.62007
2020-11-25,11.37992
2020-11-26,8.78136
2020-11-27,8.24372
2020-11-28,5.64516
2020-11-29,3.85304
2020-11-30,11.46953
2020-12-01,10.75268
2020-12-02,12.5448
2020-12-03,12.72401
2020-12-04,12.09677
2020-12-05,7.70609
2020-12-06,5.82437
2020-12-07,14.96415
2020-12-08,14.0681
2020-12-09,17.38351
2020-12-10,16.30824
2020-12-11,16.57706
2020-12-12,7.70609
2020-12-13,7.61648
2020-12-14,14.42652
2020-12-15,13.97849
2020-12-16,14.69534
2020-12-17,12.99283
2020-12-18,10.39426
2020-12-19,8.15412
2020-12-20,5.37634
2020-12-21,11.46953
2020-12-22,11.29032
2020-12-23,12.09677
2020-12-24,12.09677
2020-12-25,4.8387
2020-12-26,5.55555
2020-12-27,7.61648
2020-12-28,14.87455
2020-12-29,17.38351
2020-12-30,16.12903
2020-12-31,9.67741
2021-01-01,6.98924
2021-01-02,7.61648
2021-01-03,7.97491
2021-01-04,23.92473
2021-01-05,21.86379
2021-01-06,20.07168
2021-01-07,22.31182
2021-01-08,33.33333
2021-01-09,15.681
2021-01-10,12.99283
2021-01-11,36.55913
2021-01-12,25.89605
2021-01-13,25.17921
2021-01-14,26.43369
2021-01-15,21.77419
2021-01-16,9.94623
2021-01-17,8.51254
2021-01-18,17.83154
2021-01-19,22.67025
2021-01-20,22.75985
2021-01-21,22.31182
2021-01-22,25.89605
2021-01-23,12.36559
2021-01-24,10.21505
2021-01-25,28.67383
2021-01-26,28.94265
2021-01-27,24.91039
2021-01-28,19.80286
2021-01-29,19.89247
2021-01-30,11.29032
2021-01-31,7.43727
2021-02-01,20.07168
2021-02-02,20.87813
2021-02-03,18.72759
2021-02-04,17.65232
2021-02-05,17.83154
2021-02-06,8.96057
2021-02-07,9.76702
2021-02-08,12.90322
2021-02-09,14.78494
2021-02-10,13.62007
2021-02-11,9.13978
2021-02-12,7.70609
2021-02-13,7.43727
2021-02-14,7.52688
2021-02-15,19.71326
2021-02-16,20.96774
2021-02-17,16.93548
2021-02-18,16.21863
2021-02-19,16.48745
2021-02-20,7.61648
2021-02-21,5.82437
2021-02-22,12.6344
2021-02-23,12.09677
2021-02-24,13.97849
2021-02-25,17.56272
2021-02-26,17.65232
2021-02-27,4.65949
2021-02-28,4.7491
2021-03-01,7.25806
2021-03-02,11.11111
2021-03-03,9.67741
2021-03-04,10.66308
2021-03-05,11.91756
2021-03-06,6.00358
2021-03-07,8.69175
2021-03-08,16.66666
2021-03-09,22.58064
2021-03-10,20.78853
2021-03-11,32.79569
2021-03-12,31.98924
2021-03-13,11.64874
2021-03-14,9.85663
2021-03-15,21.23655
2021-03-16,22.49103
2021-03-17,26.43369
2021-03-18,80.19713
2021-03-19,33.78136
2021-03-20,11.46953
2021-03-21,8.42293
2021-03-22,19.08602
2021-03-23,15.50179
2021-03-24,18.54838
2021-03-25,12.00716
2021-03-26,12.09677
2021-03-27,6.00358
2021-03-28,4.8387
2021-03-29,13.35125
2021-03-30,9.85663
2021-03-31,11.91756
2021-04-01,12.90322
2021-04-02,11.82795
2021-04-03,6.18279
2021-04-04,5.91397
2021-04-05,13.35125
2021-04-06,14.51612
2021-04-07,10.57347
2021-04-08,9.85663
2021-04-09,13.44086
2021-04-10,7.43727
2021-04-11,6.2724
2021-04-12,14.42652
2021-04-13,17.38351
2021-04-14,24.37275
2021-04-15,27.24014
2021-04-16,28.67383
2021-04-17,13.44086
2021-04-18,12.36559
2021-04-19,30.55555
2021-04-20,26.25448
2021-04-21,22.31182
2021-04-22,24.46236
2021-04-23,23.65591
2021-04-24,12.36559
2021-04-25,10.66308
2021-04-26,28.04659
2021-04-27,33.33333
2021-04-28,40.94982
2021-04-29,30.10752
2021-04-30,36.37992
2021-05-01,24.19354
2021-05-02,13.88888
2021-05-03,33.78136
2021-05-04,25.0896
2021-05-05,11.46953
2021-05-06,22.58064
2021-05-07,22.04301
2021-05-08,11.20071
2021-05-09,11.20071
2021-05-10,36.73835
2021-05-11,98.11827
2021-05-12,31.89964
2021-05-13,25.26881
2021-05-14,18.45878
2021-05-15,8.51254
2021-05-16,9.4086
2021-05-17,23.83512
2021-05-18,17.2043
2021-05-19,10.75268
2021-05-20,15.7706
2021-05-21,14.0681
2021-05-22,5.37634
2021-05-23,5.73476
2021-05-24,9.76702
2021-05-25,13.62007
2021-05-26,15.14336
2021-05-27,15.05376
2021-05-28,13.97849
2021-05-29,6.63082
2021-05-30,5.82437
2021-05-31,13.17204
2021-06-01,13.17204
2021-06-02,12.81362
2021-06-03,18.54838
2021-06-04,13.79928
2021-06-05,4.30107
2021-06-06,5.19713
2021-06-07,13.62007
2021-06-08,12.45519
2021-06-09,13.35125
2021-06-10,11.73835
2021-06-11,14.69534
2021-06-12,5.73476
2021-06-13,5.64516
2021-06-14,11.82795
2021-06-15,12.36559
2021-06-16,10.30465
2021-06-17,12.18637
2021-06-18,12.5448
2021-06-19,5.55555
2021-06-20,4.12186
2021-06-21,10.84229
2021-06-22,12.6344
2021-06-23,13.35125
2021-06-24,10.66308
2021-06-25,12.5448
2021-06-26,6.72043
2021-06-27,5.55555
2021-06-28,10.75268
2021-06-29,11.55913
2021-06-30,11.82795
2021-07-01,10.66308
2021-07-02,9.94623
2021-07-03,4.03225
2021-07-04,3.2258
2021-07-05,8.51254
2021-07-06,9.05017
2021-07-07,8.24372
2021-07-08,9.58781
2021-07-09,7.43727
2021-07-10,4.92831
2021-07-11,4.12186
2021-07-12,12.09677
2021-07-13,12.90322
2021-07-14,10.57347
2021-07-15,12.6344
2021-07-16,20.16129
2021-07-17,5.37634
2021-07-18,6.2724
2021-07-19,14.69534
2021-07-20,13.62007
2021-07-21,10.03584
2021-07-22,13.17204
2021-07-23,12.45519
2021-07-24,5.82437
2021-07-25,8.60215
2021-07-26,22.40143
2021-07-27,25.62724
2021-07-28,25.98566
2021-07-29,25.26881
2021-07-30,18.01075
2021-07-31,6.89964
2021-08-01,6.00358
2021-08-02,14.51612
2021-08-03,15.14336
2021-08-04,17.02508
2021-08-05,27.86738
2021-08-06,100.0
2021-08-07,14.69534
2021-08-08,10.84229
2021-08-09,39.78494
2021-08-10,34.05017
2021-08-11,27.59856
2021-08-12,27.06093
2021-08-13,24.73118
2021-08-14,8.24372
2021-08-15,5.37634
2021-08-16,8.60215
2021-08-17,21.50537
2021-08-18,23.92473
2021-08-19,22.49103
2021-08-20,22.13261
2021-08-21,6.09318
2021-08-22,7.25806
2021-08-23,19.44444
2021-08-24,21.68458
2021-08-25,20.16129
2021-08-26,20.16129
2021-08-27,17.65232
2021-08-28,10.12544
2021-08-29,7.70609
2021-08-30,14.33691
2021-08-31,18.54838
2021-09-01,28.94265
2021-09-02,17.74193
2021-09-03,18.99641
2021-09-04,7.79569
2021-09-05,6.89964
2021-09-06,13.08243
2021-09-07,14.42652
2021-09-08,15.59139
2021-09-09,16.48745
2021-09-10,17.47311
2021-09-11,6.81003
2021-09-12,3.67383
2021-09-13,13.70967
2021-09-14,13.97849
2021-09-15,13.79928
2021-09-16,11.11111
2021-09-17,27.41935
2021-09-18,5.64516
2021-09-19,4.7491
2021-09-20,4.7491
2021-09-21,5.01792
2021-09-22,7.16845
2021-09-23,17.11469
2021-09-24,15.7706
2021-09-25,6.89964
2021-09-26,5.01792
2021-09-27,12.90322
2021-09-28,13.70967
2021-09-29,16.12903
2021-09-30,12.90322
2021-10-01,15.23297
2021-10-02,4.21146
2021-10-03,3.31541
2021-10-04,5.01792
2021-10-05,12.45519
2021-10-06,10.66308
2021-10-07,13.17204
2021-10-08,14.1577
2021-10-09,4.30107
2021-10-10,3.04659
2021-10-11,3.40501
2021-10-12,11.37992
2021-10-13,11.82795
2021-10-14,12.99283
2021-10-15,15.05376
2021-10-16,6.2724
2021-10-17,4.56989
2021-10-18,9.4086
2021-10-19,10.93189
2021-10-20,12.6344
2021-10-21,10.48387
2021-10-22,12.09677
2021-10-23,5.91397
2021-10-24,4.8387
2021-10-25,17.02508
2021-10-26,17.11469
2021-10-27,16.66666
2021-10-28,15.32258
2021-10-29,13.97849
2021-10-30,4.12186
2021-10-31,4.8387
2021-11-01,16.84587
2021-11-02,17.92114
2021-11-03,42.92114
2021-11-04,20.96774
2021-11-05,17.2043
2021-11-06,5.46594
2021-11-07,5.37634
2021-11-08,13.26164
2021-11-09,14.60573
2021-11-10,16.03942
2021-11-11,13.08243
2021-11-12,13.44086
2021-11-13,5.19713
2021-11-14,4.21146
2021-11-15,13.70967
2021-11-16,11.46953
2021-11-17,14.96415
2021-11-18,12.45519
2021-11-19,13.35125
2021-11-20,5.01792
2021-11-21,4.56989
2021-11-22,14.0681
2021-11-23,12.27598
2021-11-24,16.30824
2021-11-25,13.79928
2021-11-26,9.76702
2021-11-27,4.48028
2021-11-28,5.10752
2021-11-29,12.09677
2021-11-30,13.62007
2021-12-01,10.84229
2021-12-02,9.76702
2021-12-03,14.0681
2021-12-04,4.56989
2021-12-05,3.40501
2021-12-06,9.58781
2021-12-07,11.37992
2021-12-08,11.55913
2021-12-09,14.0681
2021-12-10,14.24731
2021-12-11,6.45161
2021-12-12,3.85304
2021-12-13,12.6344
2021-12-14,10.21505
2021-12-15,8.33333
2021-12-16,13.44086
2021-12-17,9.85663
2021-12-18,4.48028
2021-12-19,4.39068
2021-12-20,10.21505
2021-12-21,11.82795
2021-12-22,10.93189
2021-12-23,12.72401
2021-12-24,10.93189
2021-12-25,3.76344
2021-12-26,5.55555
2021-12-27,10.57347
2021-12-28,14.87455
2021-12-29,10.48387
2021-12-30,9.31899
2021-12-31,7.25806
2022-01-01,3.67383
2022-01-02,3.49462
2022-01-03,10.75268
2022-01-04,13.26164
2022-01-05,14.42652
2022-01-06,10.84229
2022-01-07,11.91756
2022-01-08,4.92831
2022-01-09,4.21146
2022-01-10,9.85663
2022-01-11,13.70967
2022-01-12,12.72401
2022-01-13,13.79928
2022-01-14,13.53046
2022-01-15,8.87096
2022-01-16,8.33333
2022-01-17,16.12903
2022-01-18,25.80645
2022-01-19,22.75985
2022-01-20,33.42293
2022-01-21,30.46594
2022-01-22,8.24372
2022-01-23,8.42293
2022-01-24,17.2939
2022-01-25,17.74193
2022-01-26,22.58064
2022-01-27,89.0681
2022-01-28,29.92831
2022-01-29,7.43727
2022-01-30,5.10752
2022-01-31,3.40501
2022-02-01,7.61648
2022-02-02,6.81003
2022-02-03,23.11827
2022-02-04,22.84946
2022-02-05,8.06451
2022-02-06,6.362
2022-02-07,20.60931
2022-02-08,13.97849
2022-02-09,14.33691
2022-02-10,11.73835
2022-02-11,10.66308
2022-02-12,4.65949
2022-02-13,4.39068
2022-02-14,9.13978
2022-02-15,10.84229
2022-02-16,11.82795
2022-02-17,11.46953
2022-02-18,9.31899
2022-02-19,5.55555
2022-02-20,3.85304
2022-02-21,8.51254
2022-02-22,9.94623
2022-02-23,12.00716
2022-02-24,10.84229
2022-02-25,10.03584
2022-02-26,6.45161
2022-02-27,4.30107
2022-02-28,8.96057
2022-03-01,6.2724
2022-03-02,9.13978
2022-03-03,12.6344
2022-03-04,10.48387
2022-03-05,5.19713
2022-03-06,4.12186
2022-03-07,11.11111
2022-03-08,8.69175
2022-03-09,3.67383
2022-03-10,10.66308
2022-03-11,11.37992
2022-03-12,6.18279
2022-03-13,4.56989
2022-03-14,10.75268
2022-03-15,9.76702
2022-03-16,11.37992
2022-03-17,12.6344
2022-03-18,10.57347
2022-03-19,5.82437
2022-03-20,5.55555
2022-03-21,7.61648
2022-03-22,9.76702
2022-03-23,12.27598
2022-03-24,10.30465
2022-03-25,12.00716
2022-03-26,5.64516
2022-03-27,3.85304
2022-03-28,10.21505
2022-03-29,13.79928
2022-03-30,11.46953
2022-03-31,10.48387
2022-04-01,10.66308
2022-04-02,3.67383
2022-04-03,2.68817
2022-04-04,9.76702
2022-04-05,11.46953
2022-04-06,12.18637
2022-04-07,11.0215
2022-04-08,8.51254
2022-04-09,3.31541
2022-04-10,3.04659
2022-04-11,7.16845
2022-04-12,6.98924
2022-04-13,5.64516
2022-04-14,9.13978
2022-04-15,9.4982
2022-04-16,2.59856
2022-04-17,2.95698
2022-04-18,5.55555
2022-04-19,9.94623
2022-04-20,10.57347
2022-04-21,12.09677
2022-04-22,8.87096
2022-04-23,3.67383
2022-04-24,3.49462
2022-04-25,8.06451
2022-04-26,9.4086
2022-04-27,9.13978
2022-04-28,10.30465
2022-04-29,10.03584
2022-04-30,2.86738
2022-05-01,3.04659
2022-05-02,9.58781
2022-05-03,8.42293
2022-05-04,8.87096
2022-05-05,4.65949
2022-05-06,8.33333
2022-05-07,2.59856
2022-05-08,1.88172
2022-05-09,5.82437
2022-05-10,7.43727
2022-05-11,9.31899
2022-05-12,7.16845
2022-05-13,7.8853
2022-05-14,2.95698
2022-05-15,2.59856
2022-05-16,8.42293
2022-05-17,8.15412
2022-05-18,7.25806
2022-05-19,7.34767
2022-05-20,7.70609
2022-05-21,2.95698
2022-05-22,2.77777
2022-05-23,5.01792
2022-05-24,7.25806
2022-05-25,6.362
2022-05-26,7.16845
2022-05-27,6.00358
2022-05-28,1.79211
2022-05-29,1.7025
2022-05-30,5.82437
2022-05-31,6.09318
2022-06-01,3.49462
2022-06-02,5.73476
2022-06-03,5.91397
2022-06-04,2.68817
2022-06-05,1.34408
2022-06-06,2.41935
2022-06-07,4.8387
2022-06-08,6.81003
2022-06-09,7.61648
2022-06-10,5.91397
2022-06-11,2.95698
2022-06-12,1.88172
2022-06-13,7.79569
2022-06-14,8.06451
2022-06-15,9.58781
2022-06-16,11.11111
2022-06-17,10.12544
2022-06-18,4.12186
2022-06-19,3.76344
2022-06-20,6.09318
2022-06-21,5.91397
2022-06-22,7.97491
2022-06-23,8.96057
2022-06-24,8.60215
2022-06-25,2.50896
2022-06-26,2.06093
2022-06-27,6.09318
2022-06-28,5.01792
2022-06-29,6.45161
2022-06-30,5.37634
2022-07-01,6.98924
2022-07-02,2.68817
2022-07-03,1.34408
2022-07-04,4.48028
2022-07-05,5.37634
2022-07-06,5.01792
2022-07-07,6.2724
2022-07-08,6.89964
2022-07-09,2.86738
2022-07-10,1.97132
2022-07-11,5.91397
2022-07-12,4.7491
2022-07-13,5.73476
2022-07-14,5.19713
2022-07-15,8.15412
2022-07-16,3.04659
2022-07-17,2.06093
2022-07-18,5.91397
2022-07-19,6.63082
2022-07-20,8.24372
2022-07-21,7.8853
2022-07-22,5.55555
2022-07-23,3.31541
2022-07-24,1.7025
2022-07-25,6.72043
2022-07-26,6.09318
2022-07-27,6.54121
2022-07-28,13.62007
2022-07-29,9.05017
2022-07-30,4.56989
2022-07-31,2.59856
2022-08-01,6.98924
2022-08-02,7.52688
2022-08-03,8.51254
2022-08-04,7.8853
2022-08-05,7.70609
2022-08-06,3.1362
2022-08-07,2.24014
2022-08-08,23.5663
2022-08-09,24.19354
2022-08-10,12.81362
2022-08-11,11.46953
2022-08-12,9.05017
2022-08-13,4.03225
2022-08-14,2.86738
2022-08-15,3.85304
2022-08-16,9.4086
2022-08-17,8.33333
2022-08-18,8.33333
2022-08-19,7.70609
2022-08-20,2.59856
2022-08-21,2.24014
2022-08-22,7.79569
2022-08-23,8.33333
2022-08-24,7.61648
2022-08-25,7.97491
2022-08-26,8.96057
2022-08-27,2.32974
2022-08-28,1.25448
2022-08-29,6.2724
2022-08-30,7.16845
2022-08-31,5.28673
2022-09-01,6.81003
2022-09-02,6.72043
2022-09-03,2.68817
2022-09-04,1.6129
2022-09-05,6.98924
2022-09-06,5.46594
2022-09-07,6.00358
2022-09-08,5.28673
2022-09-09,2.06093
2022-09-10,1.88172
2022-09-11,2.24014
2022-09-12,4.30107
2022-09-13,9.22939
2022-09-14,7.43727
2022-09-15,8.42293
2022-09-16,11.0215
2022-09-17,2.86738
2022-09-18,2.06093
2022-09-19,8.78136
2022-09-20,8.06451
2022-09-21,8.24372
2022-09-22,7.79569
2022-09-23,7.61648
2022-09-24,1.88172
2022-09-25,2.06093
2022-09-26,7.97491
2022-09-27,6.81003
2022-09-28,7.79569
2022-09-29,10.03584
2022-09-30,8.33333
2022-10-01,1.7025
2022-10-02,2.06093
2022-10-03,3.76344
2022-10-04,5.28673
2022-10-05,6.09318
2022-10-06,6.72043
2022-10-07,6.72043
2022-10-08,1.34408
2022-10-09,1.34408
2022-10-10,1.88172
2022-10-11,5.19713
2022-10-12,5.46594
2022-10-13,6.45161
2022-10-14,6.00358
2022-10-15,3.85304
2022-10-16,3.04659
2022-10-17,5.82437
2022-10-18,5.64516
2022-10-19,5.64516
2022-10-20,5.73476
2022-10-21,6.45161
2022-10-22,3.1362
2022-10-23,2.15053
2022-10-24,4.65949
2022-10-25,5.64516
2022-10-26,6.72043
2022-10-27,7.07885
2022-10-28,5.19713
2022-10-29,1.79211
2022-10-30,1.6129
2022-10-31,5.37634
2022-11-01,8.42293
2022-11-02,7.07885
2022-11-03,5.64516
2022-11-04,5.46594
2022-11-05,2.41935
2022-11-06,1.88172
2022-11-07,5.19713
2022-11-08,6.63082
2022-11-09,6.09318
2022-11-10,5.28673
2022-11-11,9.76702
2022-11-12,2.86738
2022-11-13,2.24014
2022-11-14,5.19713
2022-11-15,7.34767
2022-11-16,6.72043
2022-11-17,5.64516
2022-11-18,4.92831
2022-11-19,2.77777
2022-11-20,2.86738
2022-11-21,4.65949
2022-11-22,4.48028
2022-11-23,4.65949
2022-11-24,5.55555
2022-11-25,4.12186
2022-11-26,1.43369
2022-11-27,1.79211
2022-11-28,5.64516
2022-11-29,4.65949
2022-11-30,5.37634
2022-12-01,5.73476
2022-12-02,3.49462
2022-12-03,1.43369
2022-12-04,2.06093
2022-12-05,3.58422
2022-12-06,3.49462
2022-12-07,6.09318
2022-12-08,3.85304
2022-12-09,4.12186
2022-12-10,2.32974
2022-12-11,2.50896
2022-12-12,4.39068
2022-12-13,3.31541
2022-12-14,4.30107
2022-12-15,3.85304
2022-12-16,4.56989
2022-12-17,1.25448
2022-12-18,1.6129
2022-12-19,3.67383
2022-12-20,3.67383
2022-12-21,3.49462
2022-12-22,4.8387
2022-12-23,4.39068
2022-12-24,2.50896
2022-12-25,1.7025
2022-12-26,5.37634
2022-12-27,4.56989
2022-12-28,6.2724
2022-12-29,4.92831
2022-12-30,3.85304
2022-12-31,1.25448
2023-01-01,0.89605
2023-01-02,4.92831
2023-01-03,5.10752
2023-01-04,5.64516
2023-01-05,4.39068
2023-01-06,4.39068
2023-01-07,1.88172
2023-01-08,1.25448
2023-01-09,5.37634
2023-01-10,6.45161
2023-01-11,6.2724
2023-01-12,6.45161
2023-01-13,4.65949
2023-01-14,2.50896
2023-01-15,2.86738
2023-01-16,5.28673
2023-01-17,5.01792
2023-01-18,4.56989
2023-01-19,4.30107
2023-01-20,5.46594
2023-01-21,2.06093
2023-01-22,1.6129
2023-01-23,2.32974
2023-01-24,3.1362
2023-01-25,7.07885
2023-01-26,8.24372
2023-01-27,8.15412
2023-01-28,4.65949
2023-01-29,3.31541
2023-01-30,6.63082
2023-01-31,8.33333
2023-02-01,8.96057
2023-02-02,8.15412
2023-02-03,10.48387
2023-02-04,4.12186
2023-02-05,2.32974
2023-02-06,6.18279
2023-02-07,6.72043
2023-02-08,7.97491
2023-02-09,6.45161
2023-02-10,7.34767
2023-02-11,1.88172
2023-02-12,2.15053
2023-02-13,5.55555
2023-02-14,7.43727
2023-02-15,7.61648
2023-02-16,9.05017
2023-02-17,7.97491
2023-02-18,2.32974
2023-02-19,2.41935
2023-02-20,4.8387
2023-02-21,6.18279
2023-02-22,7.34767
2023-02-23,6.54121
2023-02-24,6.54121
2023-02-25,3.04659
2023-02-26,2.24014
2023-02-27,4.65949
2023-02-28,5.19713
2023-03-01,4.12186
2023-03-02,5.73476
2023-03-03,6.81003
2023-03-04,2.24014
2023-03-05,2.50896
2023-03-06,7.79569
2023-03-07,5.01792
2023-03-08,6.98924
2023-03-09,5.46594
2023-03-10,6.72043
2023-03-11,3.1362
2023-03-12,3.1362
2023-03-13,8.60215
2023-03-14,7.07885
2023-03-15,6.63082
2023-03-16,7.8853
2023-03-17,9.58781
2023-03-18,3.67383
2023-03-19,2.86738
2023-03-20,6.45161
2023-03-21,9.85663
2023-03-22,8.42293
2023-03-23,10.03584
2023-03-24,6.98924
2023-03-25,3.2258
2023-03-26,3.49462
2023-03-27,7.97491
2023-03-28,5.91397
2023-03-29,8.69175
2023-03-30,8.87096
2023-03-31,8.51254
2023-04-01,3.76344
2023-04-02,3.04659
2023-04-03,8.24372
2023-04-04,7.70609
2023-04-05,7.79569
2023-04-06,8.60215
2023-04-07,7.25806
2023-04-08,1.97132
2023-04-09,2.59856
2023-04-10,8.60215
2023-04-11,10.30465
2023-04-12,9.13978
2023-04-13,9.76702
2023-04-14,10.84229
2023-04-15,4.56989
2023-04-16,4.21146
2023-04-17,7.52688
2023-04-18,9.4982
2023-04-19,9.31899
2023-04-20,6.72043
2023-04-21,6.89964
2023-04-22,2.95698
2023-04-23,2.06093
2023-04-24,5.46594
2023-04-25,6.09318
2023-04-26,6.63082
2023-04-27,9.05017
2023-04-28,7.97491
2023-04-29,4.92831
2023-04-30,2.15053
2023-05-01,4.48028
2023-05-02,7.79569
2023-05-03,10.39426
2023-05-04,12.00716
2023-05-05,14.1577
2023-05-06,5.10752
2023-05-07,2.68817
2023-05-08,8.96057
2023-05-09,6.89964
2023-05-10,7.07885
2023-05-11,6.54121
2023-05-12,6.09318
2023-05-13,2.68817
2023-05-14,2.77777
2023-05-15,4.56989
2023-05-16,5.28673
2023-05-17,8.51254
2023-05-18,6.89964
2023-05-19,8.06451
2023-05-20,2.77777
2023-05-21,2.59856
2023-05-22,8.06451
2023-05-23,8.06451
2023-05-24,8.06451
2023-05-25,7.16845
2023-05-26,9.31899
2023-05-27,3.76344
2023-05-28,2.15053
