date,엔화환전
2020-08-01,0.19234
2020-08-02,0.26321
2020-08-03,0.52642
2020-08-04,0.52642
2020-08-05,0.55679
2020-08-06,0.50617
2020-08-07,0.41506
2020-08-08,0.17209
2020-08-09,0.28345
2020-08-10,0.51629
2020-08-11,0.53654
2020-08-12,0.62765
2020-08-13,0.61753
2020-08-14,0.54666
2020-08-15,0.18222
2020-08-16,0.32395
2020-08-17,0.4758
2020-08-18,0.6479
2020-08-19,0.57703
2020-08-20,0.61753
2020-08-21,0.61753
2020-08-22,0.3037
2020-08-23,0.26321
2020-08-24,0.49605
2020-08-25,0.48592
2020-08-26,0.50617
2020-08-27,0.48592
2020-08-28,0.61753
2020-08-29,0.23284
2020-08-30,0.33407
2020-08-31,0.6479
2020-09-01,0.46568
2020-09-02,0.51629
2020-09-03,0.49605
2020-09-04,0.49605
2020-09-05,0.15185
2020-09-06,0.25308
2020-09-07,0.55679
2020-09-08,0.63778
2020-09-09,0.50617
2020-09-10,0.42518
2020-09-11,0.36444
2020-09-12,0.21259
2020-09-13,0.37456
2020-09-14,0.59728
2020-09-15,0.44543
2020-09-16,0.58716
2020-09-17,0.43531
2020-09-18,0.49605
2020-09-19,0.15185
2020-09-20,0.28345
2020-09-21,0.69852
2020-09-22,0.55679
2020-09-23,0.51629
2020-09-24,0.65802
2020-09-25,0.59728
2020-09-26,0.36444
2020-09-27,0.35432
2020-09-28,1.00222
2020-09-29,0.46568
2020-09-30,0.21259
2020-10-01,0.23284
2020-10-02,0.29358
2020-10-03,0.11135
2020-10-04,0.25308
2020-10-05,0.56691
2020-10-06,0.55679
2020-10-07,0.50617
2020-10-08,0.63778
2020-10-09,0.20247
2020-10-10,0.17209
2020-10-11,0.24296
2020-10-12,0.55679
2020-10-13,0.52642
2020-10-14,0.4758
2020-10-15,0.58716
2020-10-16,0.44543
2020-10-17,0.18222
2020-10-18,0.27333
2020-10-19,0.61753
2020-10-20,0.69852
2020-10-21,0.54666
2020-10-22,0.49605
2020-10-23,0.44543
2020-10-24,0.23284
2020-10-25,0.28345
2020-10-26,0.50617
2020-10-27,0.63778
2020-10-28,0.56691
2020-10-29,0.53654
2020-10-30,0.60741
2020-10-31,0.21259
2020-11-01,0.15185
2020-11-02,0.38469
2020-11-03,0.58716
2020-11-04,0.70864
2020-11-05,0.4758
2020-11-06,0.45555
2020-11-07,0.21259
2020-11-08,0.21259
2020-11-09,0.65802
2020-11-10,0.86049
2020-11-11,0.55679
2020-11-12,0.51629
2020-11-13,0.43531
2020-11-14,0.21259
2020-11-15,0.18222
2020-11-16,0.61753
2020-11-17,0.6479
2020-11-18,0.59728
2020-11-19,0.41506
2020-11-20,0.51629
2020-11-21,0.17209
2020-11-22,0.29358
2020-11-23,0.65802
2020-11-24,0.56691
2020-11-25,0.52642
2020-11-26,0.48592
2020-11-27,0.44543
2020-11-28,0.33407
2020-11-29,0.28345
2020-11-30,0.50617
2020-12-01,0.32395
2020-12-02,0.59728
2020-12-03,0.62765
2020-12-04,0.34419
2020-12-05,0.41506
2020-12-06,0.39481
2020-12-07,0.58716
2020-12-08,0.66815
2020-12-09,0.52642
2020-12-10,0.61753
2020-12-11,0.50617
2020-12-12,0.24296
2020-12-13,0.16197
2020-12-14,0.49605
2020-12-15,0.4758
2020-12-16,0.45555
2020-12-17,0.51629
2020-12-18,0.52642
2020-12-19,0.17209
2020-12-20,0.27333
2020-12-21,0.6479
2020-12-22,0.43531
2020-12-23,0.28345
2020-12-24,0.38469
2020-12-25,0.14172
2020-12-26,0.32395
2020-12-27,0.39481
2020-12-28,0.61753
2020-12-29,0.52642
2020-12-30,0.62765
2020-12-31,0.4758
2021-01-01,0.28345
2021-01-02,0.14172
2021-01-03,0.29358
2021-01-04,0.58716
2021-01-05,0.57703
2021-01-06,0.46568
2021-01-07,0.35432
2021-01-08,0.54666
2021-01-09,0.37456
2021-01-10,0.32395
2021-01-11,0.51629
2021-01-12,0.46568
2021-01-13,0.45555
2021-01-14,0.4758
2021-01-15,0.35432
2021-01-16,0.28345
2021-01-17,0.24296
2021-01-18,0.48592
2021-01-19,0.65802
2021-01-20,0.54666
2021-01-21,0.36444
2021-01-22,0.51629
2021-01-23,0.23284
2021-01-24,0.32395
2021-01-25,0.41506
2021-01-26,0.46568
2021-01-27,0.57703
2021-01-28,0.4758
2021-01-29,0.41506
2021-01-30,0.21259
2021-01-31,0.31382
2021-02-01,0.62765
2021-02-02,0.45555
2021-02-03,0.31382
2021-02-04,0.46568
2021-02-05,0.46568
2021-02-06,0.23284
2021-02-07,0.23284
2021-02-08,0.39481
2021-02-09,0.44543
2021-02-10,0.35432
2021-02-11,0.20247
2021-02-12,0.23284
2021-02-13,0.24296
2021-02-14,0.33407
2021-02-15,0.59728
2021-02-16,0.55679
2021-02-17,0.43531
2021-02-18,0.4758
2021-02-19,0.35432
2021-02-20,0.26321
2021-02-21,0.34419
2021-02-22,0.52642
2021-02-23,0.57703
2021-02-24,0.57703
2021-02-25,0.39481
2021-02-26,0.48592
2021-02-27,0.27333
2021-02-28,0.22271
2021-03-01,0.15185
2021-03-02,0.46568
2021-03-03,0.52642
2021-03-04,0.32395
2021-03-05,0.40494
2021-03-06,0.28345
2021-03-07,0.24296
2021-03-08,0.31382
2021-03-09,0.44543
2021-03-10,0.4758
2021-03-11,0.46568
2021-03-12,0.49605
2021-03-13,0.32395
2021-03-14,0.29358
2021-03-15,0.55679
2021-03-16,0.49605
2021-03-17,0.53654
2021-03-18,0.4758
2021-03-19,0.36444
2021-03-20,0.18222
2021-03-21,0.35432
2021-03-22,0.36444
2021-03-23,0.43531
2021-03-24,0.33407
2021-03-25,0.63778
2021-03-26,0.35432
2021-03-27,0.26321
2021-03-28,0.39481
2021-03-29,0.53654
2021-03-30,0.57703
2021-03-31,0.6479
2021-04-01,0.46568
2021-04-02,0.42518
2021-04-03,0.24296
2021-04-04,0.14172
2021-04-05,0.50617
2021-04-06,0.51629
2021-04-07,0.61753
2021-04-08,0.51629
2021-04-09,0.28345
2021-04-10,0.1316
2021-04-11,0.20247
2021-04-12,0.41506
2021-04-13,0.39481
2021-04-14,0.36444
2021-04-15,0.38469
2021-04-16,0.3037
2021-04-17,0.17209
2021-04-18,0.16197
2021-04-19,0.4758
2021-04-20,0.45555
2021-04-21,0.28345
2021-04-22,0.39481
2021-04-23,0.37456
2021-04-24,0.20247
2021-04-25,0.28345
2021-04-26,0.51629
2021-04-27,0.45555
2021-04-28,0.40494
2021-04-29,0.54666
2021-04-30,0.39481
2021-05-01,0.18222
2021-05-02,0.16197
2021-05-03,0.40494
2021-05-04,0.26321
2021-05-05,0.24296
2021-05-06,0.50617
2021-05-07,0.45555
2021-05-08,0.14172
2021-05-09,0.17209
2021-05-10,0.26321
2021-05-11,0.34419
2021-05-12,0.52642
2021-05-13,0.45555
2021-05-14,0.32395
2021-05-15,0.14172
2021-05-16,0.29358
2021-05-17,0.50617
2021-05-18,0.46568
2021-05-19,0.14172
2021-05-20,0.40494
2021-05-21,0.32395
2021-05-22,0.29358
2021-05-23,0.21259
2021-05-24,0.38469
2021-05-25,0.34419
2021-05-26,0.41506
2021-05-27,0.44543
2021-05-28,0.58716
2021-05-29,0.25308
2021-05-30,0.22271
2021-05-31,0.50617
2021-06-01,0.45555
2021-06-02,0.6479
2021-06-03,0.39481
2021-06-04,0.46568
2021-06-05,0.25308
2021-06-06,0.34419
2021-06-07,0.35432
2021-06-08,0.42518
2021-06-09,0.31382
2021-06-10,0.33407
2021-06-11,0.32395
2021-06-12,0.21259
2021-06-13,0.22271
2021-06-14,0.41506
2021-06-15,0.34419
2021-06-16,0.55679
2021-06-17,0.29358
2021-06-18,0.40494
2021-06-19,0.15185
2021-06-20,0.27333
2021-06-21,0.52642
2021-06-22,0.32395
2021-06-23,0.38469
2021-06-24,0.35432
2021-06-25,0.4758
2021-06-26,0.25308
2021-06-27,0.14172
2021-06-28,0.45555
2021-06-29,0.44543
2021-06-30,0.39481
2021-07-01,0.23284
2021-07-02,0.3037
2021-07-03,0.11135
2021-07-04,0.14172
2021-07-05,0.45555
2021-07-06,0.32395
2021-07-07,0.39481
2021-07-08,0.49605
2021-07-09,0.34419
2021-07-10,0.15185
2021-07-11,0.26321
2021-07-12,0.50617
2021-07-13,0.3037
2021-07-14,0.38469
2021-07-15,0.43531
2021-07-16,0.35432
2021-07-17,0.16197
2021-07-18,0.26321
2021-07-19,0.37456
2021-07-20,0.65802
2021-07-21,0.44543
2021-07-22,0.36444
2021-07-23,0.36444
2021-07-24,0.17209
2021-07-25,0.11135
2021-07-26,0.58716
2021-07-27,0.65802
2021-07-28,0.56691
2021-07-29,0.31382
2021-07-30,0.29358
2021-07-31,0.18222
2021-08-01,0.3037
2021-08-02,0.46568
2021-08-03,0.52642
2021-08-04,0.57703
2021-08-05,0.43531
2021-08-06,0.32395
2021-08-07,0.20247
2021-08-08,0.33407
2021-08-09,0.28345
2021-08-10,0.49605
2021-08-11,0.52642
2021-08-12,0.55679
2021-08-13,0.38469
2021-08-14,0.18222
2021-08-15,0.43531
2021-08-16,0.39481
2021-08-17,0.72889
2021-08-18,0.70864
2021-08-19,0.54666
2021-08-20,0.50617
2021-08-21,0.32395
2021-08-22,0.29358
2021-08-23,0.56691
2021-08-24,0.49605
2021-08-25,0.38469
2021-08-26,0.63778
2021-08-27,0.50617
2021-08-28,0.32395
2021-08-29,0.34419
2021-08-30,0.49605
2021-08-31,0.56691
2021-09-01,0.51629
2021-09-02,0.4758
2021-09-03,0.36444
2021-09-04,0.34419
2021-09-05,0.27333
2021-09-06,0.53654
2021-09-07,0.41506
2021-09-08,0.51629
2021-09-09,0.51629
2021-09-10,0.4758
2021-09-11,0.20247
2021-09-12,0.32395
2021-09-13,0.55679
2021-09-14,0.49605
2021-09-15,0.61753
2021-09-16,0.52642
2021-09-17,0.39481
2021-09-18,0.23284
2021-09-19,0.35432
2021-09-20,0.09111
2021-09-21,0.17209
2021-09-22,0.55679
2021-09-23,0.65802
2021-09-24,0.58716
2021-09-25,0.49605
2021-09-26,0.36444
2021-09-27,0.51629
2021-09-28,0.53654
2021-09-29,0.53654
2021-09-30,0.48592
2021-10-01,0.45555
2021-10-02,0.26321
2021-10-03,0.21259
2021-10-04,0.33407
2021-10-05,0.50617
2021-10-06,0.52642
2021-10-07,0.38469
2021-10-08,0.48592
2021-10-09,0.25308
2021-10-10,0.40494
2021-10-11,0.42518
2021-10-12,0.79975
2021-10-13,0.52642
2021-10-14,0.77951
2021-10-15,0.70864
2021-10-16,0.32395
2021-10-17,0.35432
2021-10-18,0.77951
2021-10-19,0.54666
2021-10-20,0.63778
2021-10-21,0.58716
2021-10-22,0.51629
2021-10-23,0.29358
2021-10-24,0.25308
2021-10-25,0.76938
2021-10-26,0.52642
2021-10-27,0.54666
2021-10-28,0.59728
2021-10-29,0.35432
2021-10-30,0.1316
2021-10-31,0.26321
2021-11-01,0.62765
2021-11-02,0.55679
2021-11-03,0.54666
2021-11-04,0.67827
2021-11-05,0.61753
2021-11-06,0.32395
2021-11-07,0.19234
2021-11-08,0.63778
2021-11-09,0.78963
2021-11-10,0.61753
2021-11-11,0.66815
2021-11-12,0.6479
2021-11-13,0.33407
2021-11-14,0.34419
2021-11-15,0.51629
2021-11-16,0.52642
2021-11-17,0.76938
2021-11-18,0.80988
2021-11-19,0.53654
2021-11-20,0.33407
2021-11-21,0.35432
2021-11-22,0.46568
2021-11-23,0.51629
2021-11-24,0.66815
2021-11-25,0.77951
2021-11-26,0.73901
2021-11-27,0.48592
2021-11-28,0.34419
2021-11-29,0.83012
2021-11-30,0.65802
2021-12-01,0.52642
2021-12-02,0.57703
2021-12-03,0.49605
2021-12-04,0.31382
2021-12-05,0.28345
2021-12-06,0.73901
2021-12-07,0.51629
2021-12-08,0.39481
2021-12-09,0.49605
2021-12-10,0.4758
2021-12-11,0.21259
2021-12-12,0.31382
2021-12-13,0.46568
2021-12-14,0.6479
2021-12-15,0.57703
2021-12-16,0.55679
2021-12-17,0.42518
2021-12-18,0.14172
2021-12-19,0.17209
2021-12-20,0.51629
2021-12-21,0.72889
2021-12-22,0.70864
2021-12-23,0.35432
2021-12-24,0.4758
2021-12-25,0.24296
2021-12-26,0.31382
2021-12-27,0.57703
2021-12-28,0.60741
2021-12-29,0.43531
2021-12-30,0.57703
2021-12-31,0.49605
2022-01-01,0.23284
2022-01-02,0.38469
2022-01-03,0.6479
2022-01-04,0.52642
2022-01-05,0.52642
2022-01-06,0.60741
2022-01-07,0.50617
2022-01-08,0.3037
2022-01-09,0.31382
2022-01-10,0.49605
2022-01-11,0.55679
2022-01-12,0.74913
2022-01-13,0.58716
2022-01-14,0.40494
2022-01-15,0.41506
2022-01-16,0.41506
2022-01-17,0.78963
2022-01-18,0.61753
2022-01-19,0.45555
2022-01-20,0.69852
2022-01-21,0.63778
2022-01-22,0.38469
2022-01-23,0.33407
2022-01-24,0.69852
2022-01-25,0.59728
2022-01-26,0.60741
2022-01-27,0.89086
2022-01-28,0.52642
2022-01-29,0.40494
2022-01-30,0.23284
2022-01-31,0.24296
2022-02-01,0.28345
2022-02-02,0.24296
2022-02-03,0.65802
2022-02-04,0.4758
2022-02-05,0.36444
2022-02-06,0.37456
2022-02-07,0.4758
2022-02-08,0.55679
2022-02-09,0.41506
2022-02-10,0.41506
2022-02-11,0.51629
2022-02-12,0.35432
2022-02-13,0.42518
2022-02-14,0.62765
2022-02-15,0.62765
2022-02-16,0.57703
2022-02-17,0.38469
2022-02-18,0.40494
2022-02-19,0.32395
2022-02-20,0.42518
2022-02-21,0.62765
2022-02-22,0.6479
2022-02-23,0.57703
2022-02-24,0.77951
2022-02-25,0.76938
2022-02-26,0.21259
2022-02-27,0.40494
2022-02-28,0.60741
2022-03-01,0.48592
2022-03-02,0.68839
2022-03-03,0.52642
2022-03-04,0.60741
2022-03-05,0.37456
2022-03-06,0.29358
2022-03-07,0.96173
2022-03-08,0.80988
2022-03-09,0.53654
2022-03-10,0.91111
2022-03-11,0.79975
2022-03-12,0.41506
2022-03-13,0.56691
2022-03-14,0.80988
2022-03-15,1.03259
2022-03-16,1.01235
2022-03-17,1.84247
2022-03-18,1.1237
2022-03-19,1.54889
2022-03-20,1.19457
2022-03-21,1.27556
2022-03-22,2.33853
2022-03-23,5.37558
2022-03-24,2.71309
2022-03-25,4.71755
2022-03-26,1.84247
2022-03-27,1.60963
2022-03-28,8.04818
2022-03-29,13.16055
2022-03-30,10.03239
2022-03-31,5.53755
2022-04-01,5.06175
2022-04-02,3.40149
2022-04-03,3.08766
2022-04-04,4.65681
2022-04-05,6.23608
2022-04-06,6.26645
2022-04-07,6.75237
2022-04-08,3.96841
2022-04-09,2.11581
2022-04-10,1.92346
2022-04-11,4.03927
2022-04-12,4.65681
2022-04-13,5.78052
2022-04-14,5.97286
2022-04-15,5.56792
2022-04-16,3.00668
2022-04-17,2.541
2022-04-18,5.60842
2022-04-19,10.8119
2022-04-20,13.96031
2022-04-21,12.25956
2022-04-22,6.36768
2022-04-23,3.60396
2022-04-24,3.40149
2022-04-25,6.5499
2022-04-26,5.96274
2022-04-27,5.84126
2022-04-28,5.95262
2022-04-29,8.37214
2022-04-30,3.48248
2022-05-01,3.04717
2022-05-02,7.43065
2022-05-03,6.27657
2022-05-04,5.46669
2022-05-05,3.21927
2022-05-06,4.94027
2022-05-07,2.47013
2022-05-08,3.55335
2022-05-09,6.15509
2022-05-10,4.9099
2022-05-11,4.96051
2022-05-12,4.43409
2022-05-13,3.90767
2022-05-14,2.08544
2022-05-15,1.90321
2022-05-16,3.42174
2022-05-17,4.62644
2022-05-18,4.44421
2022-05-19,3.97853
2022-05-20,3.55335
2022-05-21,1.49827
2022-05-22,2.01457
2022-05-23,3.50273
2022-05-24,3.25976
2022-05-25,2.57137
2022-05-26,3.10791
2022-05-27,2.92569
2022-05-28,1.92346
2022-05-29,1.71087
2022-05-30,5.46669
2022-05-31,8.02794
2022-06-01,3.80643
2022-06-02,6.42842
2022-06-03,7.87608
2022-06-04,2.74347
2022-06-05,2.56124
2022-06-06,3.04717
2022-06-07,12.17857
2022-06-08,16.50131
2022-06-09,14.57784
2022-06-10,13.56549
2022-06-11,5.16298
2022-06-12,4.181
2022-06-13,7.93682
2022-06-14,6.29682
2022-06-15,5.89188
2022-06-16,5.14274
2022-06-17,5.36545
2022-06-18,2.65235
2022-06-19,2.3689
2022-06-20,5.47681
2022-06-21,3.8773
2022-06-22,5.44644
2022-06-23,4.93014
2022-06-24,4.14051
2022-06-25,2.64223
2022-06-26,3.26989
2022-06-27,4.53533
2022-06-28,5.80076
2022-06-29,5.14274
2022-06-30,3.86717
2022-07-01,4.25187
2022-07-02,2.07531
2022-07-03,2.16643
2022-07-04,3.57359
2022-07-05,4.64668
2022-07-06,3.4926
2022-07-07,3.88742
2022-07-08,4.31261
2022-07-09,2.5005
2022-07-10,2.23729
2022-07-11,4.67706
2022-07-12,3.57359
2022-07-13,3.57359
2022-07-14,4.41384
2022-07-15,4.10002
2022-07-16,2.11581
2022-07-17,2.53087
2022-07-18,3.91779
2022-07-19,3.82668
2022-07-20,3.61409
2022-07-21,3.8773
2022-07-22,3.30026
2022-07-23,1.62988
2022-07-24,1.8526
2022-07-25,3.06742
2022-07-26,2.94594
2022-07-27,2.37902
2022-07-28,2.55112
2022-07-29,2.35877
2022-07-30,1.70074
2022-07-31,1.32617
2022-08-01,2.73334
2022-08-02,3.32051
2022-08-03,2.83458
2022-08-04,2.22717
2022-08-05,2.35877
2022-08-06,1.53877
2022-08-07,1.26543
2022-08-08,2.42964
2022-08-09,2.46001
2022-08-10,2.47013
2022-08-11,2.08544
2022-08-12,2.51062
2022-08-13,1.17432
2022-08-14,1.21482
2022-08-15,1.48815
2022-08-16,2.33853
2022-08-17,1.89309
2022-08-18,2.25754
2022-08-19,2.12593
2022-08-20,1.17432
2022-08-21,1.26543
2022-08-22,2.65235
2022-08-23,2.62198
2022-08-24,2.13605
2022-08-25,2.30815
2022-08-26,2.34865
2022-08-27,1.25531
2022-08-28,1.54889
2022-08-29,2.73334
2022-08-30,2.43976
2022-08-31,2.75359
2022-09-01,2.85482
2022-09-02,3.48248
2022-09-03,1.44766
2022-09-04,1.5084
2022-09-05,3.04717
2022-09-06,3.48248
2022-09-07,4.77829
2022-09-08,4.26199
2022-09-09,2.01457
2022-09-10,1.99433
2022-09-11,2.5005
2022-09-12,3.52298
2022-09-13,7.47114
2022-09-14,8.57461
2022-09-15,10.09313
2022-09-16,9.46547
2022-09-17,5.0415
2022-09-18,6.03361
2022-09-19,10.1235
2022-09-20,10.64992
2022-09-21,9.52621
2022-09-22,13.75784
2022-09-23,21.09738
2022-09-24,9.61733
2022-09-25,8.32152
2022-09-26,17.7465
2022-09-27,14.57784
2022-09-28,13.45414
2022-09-29,11.72302
2022-09-30,10.95363
2022-10-01,5.7299
2022-10-02,5.88175
2022-10-03,7.65337
2022-10-04,16.25835
2022-10-05,13.83883
2022-10-06,20.93541
2022-10-07,14.02105
2022-10-08,6.44867
2022-10-09,6.35756
2022-10-10,9.55659
2022-10-11,17.93885
2022-10-12,20.47985
2022-10-13,17.87811
2022-10-14,17.0986
2022-10-15,10.17412
2022-10-16,9.55659
2022-10-17,19.43713
2022-10-18,33.31646
2022-10-19,31.312
2022-10-20,26.30087
2022-10-21,27.62705
2022-10-22,14.45636
2022-10-23,12.55314
2022-10-24,20.77343
2022-10-25,21.03664
2022-10-26,16.32921
2022-10-27,15.79267
2022-10-28,14.50698
2022-10-29,9.45535
2022-10-30,9.35412
2022-10-31,19.16379
2022-11-01,21.79591
2022-11-02,17.00749
2022-11-03,18.02996
2022-11-04,16.83539
2022-11-05,8.62522
2022-11-06,10.76128
2022-11-07,23.80036
2022-11-08,31.08928
2022-11-09,44.81676
2022-11-10,34.23769
2022-11-11,33.02287
2022-11-12,12.41141
2022-11-13,13.07957
2022-11-14,25.78457
2022-11-15,25.94654
2022-11-16,20.39886
2022-11-17,19.87244
2022-11-18,16.47094
2022-11-19,9.87041
2022-11-20,10.82202
2022-11-21,21.17837
2022-11-22,20.66207
2022-11-23,19.50799
2022-11-24,17.59465
2022-11-25,16.70378
2022-11-26,9.14152
2022-11-27,12.06722
2022-11-28,19.58898
2022-11-29,19.68009
2022-11-30,24.39765
2022-12-01,22.75764
2022-12-02,18.3033
2022-12-03,9.28325
2022-12-04,12.13808
2022-12-05,25.77444
2022-12-06,22.56529
2022-12-07,22.99048
2022-12-08,21.75541
2022-12-09,21.59343
2022-12-10,11.02449
2022-12-11,14.29439
2022-12-12,25.15691
2022-12-13,23.92184
2022-12-14,20.2875
2022-12-15,20.05466
2022-12-16,20.55071
2022-12-17,11.77363
2022-12-18,13.85908
2022-12-19,23.06134
2022-12-20,30.85644
2022-12-21,32.5167
2022-12-22,26.48309
2022-12-23,22.01862
2022-12-24,11.39906
2022-12-25,14.84106
2022-12-26,28.75075
2022-12-27,28.771
2022-12-28,35.00708
2022-12-29,29.79348
2022-12-30,23.88135
2022-12-31,11.81413
2023-01-01,14.57784
2023-01-02,29.92508
2023-01-03,30.48187
2023-01-04,28.13322
2023-01-05,29.43915
2023-01-06,34.76412
2023-01-07,15.51933
2023-01-08,17.38206
2023-01-09,38.00364
2023-01-10,37.01154
2023-01-11,34.22757
2023-01-12,30.47175
2023-01-13,27.27272
2023-01-14,16.19761
2023-01-15,19.05243
2023-01-16,30.40089
2023-01-17,31.15003
2023-01-18,37.57845
2023-01-19,28.14334
2023-01-20,28.09273
2023-01-21,12.75561
2023-01-22,13.38327
2023-01-23,17.34156
2023-01-24,25.72383
2023-01-25,44.64466
2023-01-26,31.09941
2023-01-27,31.1399
2023-01-28,14.87143
2023-01-29,17.46304
2023-01-30,34.56165
2023-01-31,30.61348
2023-02-01,31.81818
2023-02-02,27.7384
2023-02-03,24.87345
2023-02-04,14.0413
2023-02-05,16.33933
2023-02-06,34.22757
2023-02-07,29.35816
2023-02-08,25.33913
2023-02-09,24.8937
2023-02-10,23.42579
2023-02-11,13.60599
2023-02-12,15.70155
2023-02-13,28.93298
2023-02-14,27.2221
2023-02-15,25.26827
2023-02-16,25.61247
2023-02-17,21.63393
2023-02-18,12.11783
2023-02-19,13.73759
2023-02-20,25.5416
2023-02-21,22.71714
2023-02-22,20.41911
2023-02-23,22.40332
2023-02-24,19.15367
2023-02-25,10.25511
2023-02-26,12.21907
2023-02-27,22.0085
2023-02-28,18.98157
2023-03-01,14.25389
2023-03-02,21.97813
2023-03-03,20.64183
2023-03-04,10.14375
2023-03-05,11.14598
2023-03-06,21.40109
2023-03-07,18.2628
2023-03-08,16.7544
2023-03-09,15.90402
2023-03-10,15.5902
2023-03-11,9.0909
2023-03-12,10.05264
2023-03-13,20.07491
2023-03-14,17.67564
2023-03-15,19.2549
2023-03-16,20.53047
2023-03-17,17.18971
2023-03-18,8.97955
2023-03-19,10.38671
2023-03-20,22.89937
2023-03-21,21.68455
2023-03-22,18.05021
2023-03-23,18.32354
2023-03-24,16.20773
2023-03-25,8.84794
2023-03-26,9.6072
2023-03-27,18.46527
2023-03-28,16.7544
2023-03-29,17.63514
2023-03-30,18.08058
2023-03-31,17.20996
2023-04-01,7.66349
2023-04-02,9.03016
2023-04-03,18.81959
2023-04-04,17.47317
2023-04-05,17.34156
2023-04-06,19.90281
2023-04-07,18.53614
2023-04-08,8.81757
2023-04-09,10.10325
2023-04-10,22.28183
2023-04-11,20.61145
2023-04-12,18.55638
2023-04-13,20.10528
2023-04-14,18.54626
2023-04-15,10.03239
2023-04-16,11.74326
2023-04-17,20.66207
2023-04-18,17.70601
2023-04-19,16.16724
2023-04-20,16.05588
2023-04-21,14.74994
2023-04-22,7.83559
2023-04-23,9.98177
2023-04-24,16.79489
2023-04-25,18.53614
2023-04-26,17.28082
2023-04-27,16.90625
2023-04-28,16.38995
2023-04-29,9.24276
2023-04-30,9.78943
2023-05-01,15.12451
2023-05-02,28.23446
2023-05-03,19.9838
2023-05-04,16.29884
2023-05-05,8.37214
2023-05-06,9.44523
2023-05-07,10.75116
2023-05-08,25.16703
2023-05-09,18.69811
2023-05-10,18.57663
2023-05-11,16.68353
2023-05-12,15.52945
2023-05-13,8.42275
2023-05-14,10.40696
2023-05-15,21.04677
2023-05-16,19.01194
2023-05-17,21.23911
2023-05-18,25.34926
2023-05-19,26.63494
2023-05-20,12.41141
2023-05-21,12.10771
2023-05-22,28.74063
2023-05-23,40.49402
2023-05-24,25.94654
2023-05-25,27.47519
2023-05-26,22.72727
2023-05-27,11.91536
2023-05-28,12.10771
