date,사업자등록신청
2020-06-26,30.03952
2020-06-27,11.19894
2020-06-28,13.43873
2020-06-29,38.86693
2020-06-30,37.68115
2020-07-01,44.13702
2020-07-02,34.91436
2020-07-03,27.40447
2020-07-04,11.19894
2020-07-05,11.19894
2020-07-06,23.84716
2020-07-07,27.27272
2020-07-08,34.5191
2020-07-09,29.51251
2020-07-10,25.55994
2020-07-11,10.27667
2020-07-12,9.22266
2020-07-13,22.66139
2020-07-14,16.86429
2020-07-15,18.84057
2020-07-16,19.89459
2020-07-17,15.67852
2020-07-18,6.58761
2020-07-19,7.64163
2020-07-20,23.45191
2020-07-21,20.55335
2020-07-22,20.94861
2020-07-23,19.63109
2020-07-24,15.94202
2020-07-25,5.00658
2020-07-26,6.32411
2020-07-27,25.55994
2020-07-28,20.28985
2020-07-29,19.23583
2020-07-30,16.99604
2020-07-31,16.07378
2020-08-01,5.92885
2020-08-02,6.71936
2020-08-03,22.13438
2020-08-04,19.76284
2020-08-05,14.6245
2020-08-06,18.44532
2020-08-07,11.72595
2020-08-08,5.92885
2020-08-09,7.24637
2020-08-10,19.49934
2020-08-11,22.52964
2020-08-12,18.31357
2020-08-13,16.20553
2020-08-14,12.12121
2020-08-15,5.92885
2020-08-16,4.47957
2020-08-17,10.40843
2020-08-18,23.05665
2020-08-19,21.34387
2020-08-20,20.94861
2020-08-21,15.67852
2020-08-22,7.77338
2020-08-23,6.58761
2020-08-24,20.28985
2020-08-25,21.73913
2020-08-26,22.26613
2020-08-27,21.21212
2020-08-28,21.47562
2020-08-29,5.13833
2020-08-30,6.71936
2020-08-31,24.11067
2020-09-01,22.79314
2020-09-02,19.76284
2020-09-03,20.28985
2020-09-04,18.84057
2020-09-05,6.45586
2020-09-06,5.13833
2020-09-07,26.08695
2020-09-08,20.94861
2020-09-09,19.76284
2020-09-10,16.07378
2020-09-11,16.46903
2020-09-12,6.0606
2020-09-13,6.71936
2020-09-14,24.11067
2020-09-15,22.26613
2020-09-16,18.44532
2020-09-17,17.12779
2020-09-18,15.94202
2020-09-19,4.34782
2020-09-20,7.37812
2020-09-21,20.94861
2020-09-22,16.99604
2020-09-23,22.79314
2020-09-24,14.6245
2020-09-25,15.81027
2020-09-26,5.27009
2020-09-27,5.53359
2020-09-28,19.63109
2020-09-29,14.6245
2020-09-30,4.08432
2020-10-01,3.55731
2020-10-02,4.47957
2020-10-03,5.00658
2020-10-04,8.56389
2020-10-05,29.90777
2020-10-06,21.34387
2020-10-07,20.94861
2020-10-08,19.49934
2020-10-09,5.00658
2020-10-10,3.95256
2020-10-11,11.19894
2020-10-12,23.84716
2020-10-13,18.05006
2020-10-14,22.52964
2020-10-15,17.12779
2020-10-16,17.91831
2020-10-17,4.87483
2020-10-18,8.03689
2020-10-19,23.58366
2020-10-20,21.08036
2020-10-21,21.34387
2020-10-22,25.82345
2020-10-23,23.32015
2020-10-24,7.50988
2020-10-25,11.33069
2020-10-26,26.08695
2020-10-27,21.34387
2020-10-28,24.24242
2020-10-29,22.13438
2020-10-30,20.55335
2020-10-31,6.58761
2020-11-01,8.95915
2020-11-02,28.722
2020-11-03,27.40447
2020-11-04,25.82345
2020-11-05,23.97891
2020-11-06,19.63109
2020-11-07,5.27009
2020-11-08,7.11462
2020-11-09,25.29644
2020-11-10,23.71541
2020-11-11,21.73913
2020-11-12,22.26613
2020-11-13,19.36758
2020-11-14,5.92885
2020-11-15,7.11462
2020-11-16,28.45849
2020-11-17,26.48221
2020-11-18,21.73913
2020-11-19,21.87088
2020-11-20,18.57707
2020-11-21,5.00658
2020-11-22,8.56389
2020-11-23,26.35046
2020-11-24,23.84716
2020-11-25,22.13438
2020-11-26,21.73913
2020-11-27,20.94861
2020-11-28,6.45586
2020-11-29,10.27667
2020-11-30,32.01581
2020-12-01,22.52964
2020-12-02,23.84716
2020-12-03,22.00263
2020-12-04,21.34387
2020-12-05,8.16864
2020-12-06,8.69565
2020-12-07,28.19499
2020-12-08,23.1884
2020-12-09,24.63768
2020-12-10,25.42819
2020-12-11,14.75625
2020-12-12,7.24637
2020-12-13,8.30039
2020-12-14,26.08695
2020-12-15,22.52964
2020-12-16,18.84057
2020-12-17,19.36758
2020-12-18,21.21212
2020-12-19,6.45586
2020-12-20,9.74967
2020-12-21,24.37417
2020-12-22,22.52964
2020-12-23,18.44532
2020-12-24,13.96574
2020-12-25,4.47957
2020-12-26,6.32411
2020-12-27,10.01317
2020-12-28,26.61396
2020-12-29,34.25559
2020-12-30,26.61396
2020-12-31,21.21212
2021-01-01,10.80368
2021-01-02,15.67852
2021-01-03,18.84057
2021-01-04,54.01844
2021-01-05,48.48484
2021-01-06,52.04216
2021-01-07,37.68115
2021-01-08,35.96837
2021-01-09,15.94202
2021-01-10,19.76284
2021-01-11,60.34255
2021-01-12,61.52832
2021-01-13,55.20421
2021-01-14,55.59947
2021-01-15,51.6469
2021-01-16,27.27272
2021-01-17,26.08695
2021-01-18,67.72068
2021-01-19,55.73122
2021-01-20,60.34255
2021-01-21,51.77865
2021-01-22,49.40711
2021-01-23,23.05665
2021-01-24,25.9552
2021-01-25,67.45718
2021-01-26,65.87615
2021-01-27,55.46772
2021-01-28,51.25164
2021-01-29,45.45454
2021-01-30,22.13438
2021-01-31,22.66139
2021-02-01,57.444
2021-02-02,47.43083
2021-02-03,48.22134
2021-02-04,51.77865
2021-02-05,37.2859
2021-02-06,17.12779
2021-02-07,20.94861
2021-02-08,51.6469
2021-02-09,39.26218
2021-02-10,32.80632
2021-02-11,12.91172
2021-02-12,11.5942
2021-02-13,14.09749
2021-02-14,21.47562
2021-02-15,49.67061
2021-02-16,59.81554
2021-02-17,48.74835
2021-02-18,40.3162
2021-02-19,39.65744
2021-02-20,15.67852
2021-02-21,17.3913
2021-02-22,47.16732
2021-02-23,42.42424
2021-02-24,45.98155
2021-02-25,41.10671
2021-02-26,30.83003
2021-02-27,13.70223
2021-02-28,11.8577
2021-03-01,21.08036
2021-03-02,52.43741
2021-03-03,49.01185
2021-03-04,43.083
2021-03-05,37.02239
2021-03-06,15.01976
2021-03-07,16.07378
2021-03-08,50.85638
2021-03-09,44.26877
2021-03-10,50.32938
2021-03-11,43.3465
2021-03-12,37.41765
2021-03-13,16.20553
2021-03-14,15.67852
2021-03-15,51.6469
2021-03-16,45.19104
2021-03-17,44.53227
2021-03-18,39.13043
2021-03-19,31.62055
2021-03-20,11.19894
2021-03-21,16.73254
2021-03-22,47.03557
2021-03-23,38.60342
2021-03-24,41.50197
2021-03-25,34.7826
2021-03-26,35.30961
2021-03-27,14.22924
2021-03-28,18.97233
2021-03-29,45.05928
2021-03-30,54.15019
2021-03-31,43.3465
2021-04-01,41.37022
2021-04-02,36.10013
2021-04-03,15.41501
2021-04-04,17.3913
2021-04-05,52.30566
2021-04-06,43.61001
2021-04-07,40.44795
2021-04-08,40.97496
2021-04-09,37.15415
2021-04-10,15.54677
2021-04-11,17.91831
2021-04-12,50.85638
2021-04-13,38.47167
2021-04-14,43.3465
2021-04-15,40.0527
2021-04-16,36.10013
2021-04-17,12.12121
2021-04-18,15.81027
2021-04-19,49.93412
2021-04-20,41.50197
2021-04-21,36.36363
2021-04-22,39.92094
2021-04-23,35.57312
2021-04-24,11.33069
2021-04-25,15.54677
2021-04-26,49.40711
2021-04-27,42.29249
2021-04-28,42.16073
2021-04-29,37.41765
2021-04-30,30.83003
2021-05-01,14.88801
2021-05-02,15.01976
2021-05-03,50.59288
2021-05-04,37.02239
2021-05-05,22.13438
2021-05-06,41.23847
2021-05-07,34.91436
2021-05-08,13.70223
2021-05-09,17.78656
2021-05-10,54.80895
2021-05-11,43.3465
2021-05-12,49.80237
2021-05-13,42.68774
2021-05-14,40.0527
2021-05-15,15.94202
2021-05-16,22.26613
2021-05-17,53.35968
2021-05-18,50.72463
2021-05-19,25.03293
2021-05-20,50.85638
2021-05-21,44.66403
2021-05-22,15.67852
2021-05-23,19.76284
2021-05-24,55.33596
2021-05-25,49.93412
2021-05-26,47.69433
2021-05-27,41.23847
2021-05-28,39.78919
2021-05-29,15.81027
2021-05-30,17.3913
2021-05-31,50.19762
2021-06-01,49.27536
2021-06-02,47.56258
2021-06-03,38.99868
2021-06-04,35.96837
2021-06-05,14.49275
2021-06-06,17.12779
2021-06-07,52.43741
2021-06-08,49.27536
2021-06-09,44.92753
2021-06-10,42.95125
2021-06-11,31.88405
2021-06-12,9.0909
2021-06-13,18.31357
2021-06-14,42.81949
2021-06-15,45.32279
2021-06-16,40.71146
2021-06-17,41.50197
2021-06-18,38.86693
2021-06-19,16.46903
2021-06-20,18.57707
2021-06-21,51.51515
2021-06-22,47.16732
2021-06-23,44.92753
2021-06-24,38.07641
2021-06-25,36.62714
2021-06-26,13.30698
2021-06-27,20.68511
2021-06-28,52.56916
2021-06-29,43.61001
2021-06-30,38.07641
2021-07-01,48.6166
2021-07-02,35.30961
2021-07-03,15.54677
2021-07-04,20.81686
2021-07-05,44.53227
2021-07-06,46.37681
2021-07-07,44.40052
2021-07-08,43.3465
2021-07-09,39.13043
2021-07-10,12.25296
2021-07-11,18.70882
2021-07-12,51.25164
2021-07-13,50.72463
2021-07-14,44.53227
2021-07-15,47.69433
2021-07-16,40.0527
2021-07-17,15.67852
2021-07-18,20.81686
2021-07-19,52.43741
2021-07-20,45.45454
2021-07-21,42.42424
2021-07-22,37.5494
2021-07-23,34.25559
2021-07-24,16.99604
2021-07-25,19.23583
2021-07-26,52.17391
2021-07-27,46.24505
2021-07-28,38.60342
2021-07-29,45.8498
2021-07-30,32.93807
2021-07-31,15.15151
2021-08-01,16.33728
2021-08-02,52.30566
2021-08-03,42.95125
2021-08-04,40.84321
2021-08-05,40.44795
2021-08-06,28.85375
2021-08-07,15.94202
2021-08-08,16.73254
2021-08-09,46.90382
2021-08-10,43.083
2021-08-11,39.92094
2021-08-12,39.92094
2021-08-13,32.54281
2021-08-14,13.70223
2021-08-15,15.67852
2021-08-16,27.93148
2021-08-17,56.12648
2021-08-18,51.77865
2021-08-19,48.22134
2021-08-20,37.5494
2021-08-21,15.81027
2021-08-22,17.52305
2021-08-23,54.80895
2021-08-24,41.89723
2021-08-25,43.87351
2021-08-26,42.55599
2021-08-27,36.49538
2021-08-28,13.04347
2021-08-29,18.97233
2021-08-30,50.46113
2021-08-31,46.24505
2021-09-01,41.89723
2021-09-02,43.21475
2021-09-03,34.5191
2021-09-04,17.12779
2021-09-05,20.94861
2021-09-06,46.50856
2021-09-07,44.53227
2021-09-08,42.02898
2021-09-09,35.83662
2021-09-10,36.36363
2021-09-11,14.22924
2021-09-12,14.75625
2021-09-13,44.13702
2021-09-14,42.81949
2021-09-15,33.33333
2021-09-16,35.57312
2021-09-17,23.45191
2021-09-18,12.38471
2021-09-19,9.61791
2021-09-20,9.35441
2021-09-21,8.95915
2021-09-22,15.01976
2021-09-23,42.55599
2021-09-24,37.15415
2021-09-25,15.94202
2021-09-26,16.33728
2021-09-27,46.64031
2021-09-28,45.19104
2021-09-29,38.99868
2021-09-30,32.41106
2021-10-01,35.83662
2021-10-02,11.33069
2021-10-03,13.17523
2021-10-04,20.4216
2021-10-05,40.3162
2021-10-06,38.47167
2021-10-07,37.02239
2021-10-08,35.44137
2021-10-09,11.06719
2021-10-10,10.93544
2021-10-11,19.10408
2021-10-12,46.1133
2021-10-13,42.81949
2021-10-14,38.07641
2021-10-15,33.33333
2021-10-16,11.5942
2021-10-17,16.46903
2021-10-18,41.89723
2021-10-19,38.20816
2021-10-20,34.12384
2021-10-21,31.88405
2021-10-22,28.19499
2021-10-23,11.72595
2021-10-24,14.09749
2021-10-25,42.55599
2021-10-26,31.22529
2021-10-27,35.30961
2021-10-28,33.86034
2021-10-29,25.42819
2021-10-30,11.8577
2021-10-31,13.96574
2021-11-01,40.97496
2021-11-02,33.33333
2021-11-03,28.722
2021-11-04,30.83003
2021-11-05,30.03952
2021-11-06,11.98945
2021-11-07,11.33069
2021-11-08,36.62714
2021-11-09,32.93807
2021-11-10,29.24901
2021-11-11,29.77602
2021-11-12,24.63768
2021-11-13,7.90513
2021-11-14,11.19894
2021-11-15,36.23188
2021-11-16,33.59683
2021-11-17,28.45849
2021-11-18,29.24901
2021-11-19,28.19499
2021-11-20,11.72595
2021-11-21,11.5942
2021-11-22,37.02239
2021-11-23,33.06982
2021-11-24,30.03952
2021-11-25,33.20158
2021-11-26,25.82345
2021-11-27,7.37812
2021-11-28,13.57048
2021-11-29,37.2859
2021-11-30,32.14756
2021-12-01,30.96179
2021-12-02,32.67457
2021-12-03,21.60737
2021-12-04,9.48616
2021-12-05,12.91172
2021-12-06,34.65085
2021-12-07,33.06982
2021-12-08,31.4888
2021-12-09,33.06982
2021-12-10,26.87747
2021-12-11,12.12121
2021-12-12,14.75625
2021-12-13,42.16073
2021-12-14,36.62714
2021-12-15,36.62714
2021-12-16,30.30303
2021-12-17,29.90777
2021-12-18,13.30698
2021-12-19,13.83399
2021-12-20,38.60342
2021-12-21,33.33333
2021-12-22,32.27931
2021-12-23,30.43478
2021-12-24,23.1884
2021-12-25,7.77338
2021-12-26,11.06719
2021-12-27,36.23188
2021-12-28,34.12384
2021-12-29,34.38735
2021-12-30,30.17127
2021-12-31,22.39789
2022-01-01,12.77997
2022-01-02,18.05006
2022-01-03,52.04216
2022-01-04,43.21475
2022-01-05,42.42424
2022-01-06,38.73517
2022-01-07,33.46508
2022-01-08,14.88801
2022-01-09,18.31357
2022-01-10,49.80237
2022-01-11,44.40052
2022-01-12,44.92753
2022-01-13,38.20816
2022-01-14,39.92094
2022-01-15,12.91172
2022-01-16,19.36758
2022-01-17,46.50856
2022-01-18,41.10671
2022-01-19,36.10013
2022-01-20,42.81949
2022-01-21,31.35704
2022-01-22,16.60079
2022-01-23,16.99604
2022-01-24,52.43741
2022-01-25,39.92094
2022-01-26,40.3162
2022-01-27,33.06982
2022-01-28,25.69169
2022-01-29,10.27667
2022-01-30,10.54018
2022-01-31,9.35441
2022-02-01,11.72595
2022-02-02,18.05006
2022-02-03,51.25164
2022-02-04,42.55599
2022-02-05,18.05006
2022-02-06,18.97233
2022-02-07,54.15019
2022-02-08,43.87351
2022-02-09,44.79578
2022-02-10,39.78919
2022-02-11,37.68115
2022-02-12,19.10408
2022-02-13,20.4216
2022-02-14,52.30566
2022-02-15,41.23847
2022-02-16,42.95125
2022-02-17,41.23847
2022-02-18,41.23847
2022-02-19,17.3913
2022-02-20,26.74571
2022-02-21,55.59947
2022-02-22,51.25164
2022-02-23,48.08959
2022-02-24,47.82608
2022-02-25,40.44795
2022-02-26,19.89459
2022-02-27,22.79314
2022-02-28,44.53227
2022-03-01,24.76943
2022-03-02,50.32938
2022-03-03,45.71805
2022-03-04,39.39393
2022-03-05,18.18181
2022-03-06,17.12779
2022-03-07,43.61001
2022-03-08,40.3162
2022-03-09,15.41501
2022-03-10,38.73517
2022-03-11,32.54281
2022-03-12,14.75625
2022-03-13,19.36758
2022-03-14,43.61001
2022-03-15,41.23847
2022-03-16,36.10013
2022-03-17,34.38735
2022-03-18,34.65085
2022-03-19,14.75625
2022-03-20,14.88801
2022-03-21,39.26218
2022-03-22,37.2859
2022-03-23,37.41765
2022-03-24,34.7826
2022-03-25,27.14097
2022-03-26,11.8577
2022-03-27,14.09749
2022-03-28,35.04611
2022-03-29,35.30961
2022-03-30,35.83662
2022-03-31,37.41765
2022-04-01,27.27272
2022-04-02,11.46245
2022-04-03,12.91172
2022-04-04,42.81949
2022-04-05,30.30303
2022-04-06,33.59683
2022-04-07,28.59025
2022-04-08,29.11725
2022-04-09,10.54018
2022-04-10,12.91172
2022-04-11,38.99868
2022-04-12,33.99209
2022-04-13,32.14756
2022-04-14,31.4888
2022-04-15,25.16469
2022-04-16,7.64163
2022-04-17,11.8577
2022-04-18,36.89064
2022-04-19,32.93807
2022-04-20,35.83662
2022-04-21,31.22529
2022-04-22,21.60737
2022-04-23,11.8577
2022-04-24,11.8577
2022-04-25,36.62714
2022-04-26,33.59683
2022-04-27,31.88405
2022-04-28,27.14097
2022-04-29,26.08695
2022-04-30,8.69565
2022-05-01,12.64822
2022-05-02,39.39393
2022-05-03,34.38735
2022-05-04,30.03952
2022-05-05,12.51646
2022-05-06,23.71541
2022-05-07,10.40843
2022-05-08,15.15151
2022-05-09,39.78919
2022-05-10,34.25559
2022-05-11,37.68115
2022-05-12,33.86034
2022-05-13,30.43478
2022-05-14,11.5942
2022-05-15,17.25955
2022-05-16,36.89064
2022-05-17,34.7826
2022-05-18,36.89064
2022-05-19,33.59683
2022-05-20,26.74571
2022-05-21,8.43214
2022-05-22,13.83399
2022-05-23,42.29249
2022-05-24,35.57312
2022-05-25,38.60342
2022-05-26,32.27931
2022-05-27,28.722
2022-05-28,12.77997
2022-05-29,16.99604
2022-05-30,48.6166
2022-05-31,42.29249
2022-06-01,23.05665
2022-06-02,46.24505
2022-06-03,36.89064
2022-06-04,13.70223
2022-06-05,14.49275
2022-06-06,18.05006
2022-06-07,46.1133
2022-06-08,45.71805
2022-06-09,40.71146
2022-06-10,34.91436
2022-06-11,13.17523
2022-06-12,18.05006
2022-06-13,47.69433
2022-06-14,44.66403
2022-06-15,42.95125
2022-06-16,39.26218
2022-06-17,33.20158
2022-06-18,14.22924
2022-06-19,18.97233
2022-06-20,47.95783
2022-06-21,44.00527
2022-06-22,39.39393
2022-06-23,41.76548
2022-06-24,32.93807
2022-06-25,12.25296
2022-06-26,13.83399
2022-06-27,40.57971
2022-06-28,40.71146
2022-06-29,44.92753
2022-06-30,34.38735
2022-07-01,35.17786
2022-07-02,11.72595
2022-07-03,15.94202
2022-07-04,46.90382
2022-07-05,42.29249
2022-07-06,40.44795
2022-07-07,42.02898
2022-07-08,33.20158
2022-07-09,11.06719
2022-07-10,15.41501
2022-07-11,48.74835
2022-07-12,43.3465
2022-07-13,41.37022
2022-07-14,37.81291
2022-07-15,34.25559
2022-07-16,11.98945
2022-07-17,14.361
2022-07-18,46.24505
2022-07-19,40.18445
2022-07-20,39.92094
2022-07-21,36.75889
2022-07-22,31.09354
2022-07-23,13.17523
2022-07-24,14.75625
2022-07-25,48.08959
2022-07-26,41.50197
2022-07-27,35.57312
2022-07-28,40.44795
2022-07-29,31.7523
2022-07-30,16.07378
2022-07-31,15.67852
2022-08-01,44.66403
2022-08-02,37.81291
2022-08-03,34.7826
2022-08-04,36.75889
2022-08-05,31.09354
2022-08-06,12.91172
2022-08-07,18.57707
2022-08-08,45.45454
2022-08-09,43.21475
2022-08-10,41.63372
2022-08-11,39.92094
2022-08-12,40.44795
2022-08-13,13.30698
2022-08-14,12.51646
2022-08-15,22.9249
2022-08-16,52.30566
2022-08-17,45.45454
2022-08-18,44.66403
2022-08-19,39.92094
2022-08-20,13.96574
2022-08-21,19.76284
2022-08-22,54.6772
2022-08-23,46.1133
2022-08-24,45.05928
2022-08-25,38.86693
2022-08-26,38.07641
2022-08-27,13.70223
2022-08-28,17.25955
2022-08-29,46.24505
2022-08-30,46.37681
2022-08-31,42.16073
2022-09-01,44.40052
2022-09-02,36.36363
2022-09-03,17.91831
2022-09-04,19.76284
2022-09-05,43.61001
2022-09-06,42.81949
2022-09-07,36.89064
2022-09-08,28.06324
2022-09-09,9.0909
2022-09-10,9.48616
2022-09-11,12.77997
2022-09-12,17.91831
2022-09-13,55.46772
2022-09-14,51.6469
2022-09-15,46.50856
2022-09-16,42.42424
2022-09-17,15.01976
2022-09-18,19.63109
2022-09-19,53.09617
2022-09-20,50.06587
2022-09-21,51.77865
2022-09-22,48.74835
2022-09-23,40.0527
2022-09-24,16.20553
2022-09-25,20.94861
2022-09-26,53.49143
2022-09-27,56.65349
2022-09-28,52.83267
2022-09-29,47.95783
2022-09-30,39.65744
2022-10-01,14.49275
2022-10-02,15.54677
2022-10-03,28.45849
2022-10-04,53.88669
2022-10-05,54.28194
2022-10-06,47.82608
2022-10-07,38.07641
2022-10-08,14.75625
2022-10-09,18.05006
2022-10-10,25.69169
2022-10-11,58.49802
2022-10-12,47.95783
2022-10-13,59.02503
2022-10-14,47.56258
2022-10-15,15.54677
2022-10-16,21.87088
2022-10-17,66.93017
2022-10-18,59.02503
2022-10-19,50.98814
2022-10-20,48.6166
2022-10-21,45.32279
2022-10-22,16.86429
2022-10-23,24.63768
2022-10-24,67.45718
2022-10-25,62.71409
2022-10-26,57.83926
2022-10-27,55.99472
2022-10-28,47.82608
2022-10-29,17.3913
2022-10-30,18.97233
2022-10-31,67.85243
2022-11-01,64.16337
2022-11-02,57.31225
2022-11-03,56.52173
2022-11-04,49.40711
2022-11-05,17.12779
2022-11-06,25.55994
2022-11-07,64.42687
2022-11-08,61.92358
2022-11-09,57.7075
2022-11-10,58.23451
2022-11-11,47.29907
2022-11-12,18.57707
2022-11-13,25.29644
2022-11-14,61.39657
2022-11-15,60.73781
2022-11-16,58.62977
2022-11-17,53.88669
2022-11-18,47.69433
2022-11-19,20.94861
2022-11-20,26.74571
2022-11-21,60.34255
2022-11-22,62.71409
2022-11-23,58.76152
2022-11-24,51.11989
2022-11-25,43.74176
2022-11-26,18.31357
2022-11-27,25.69169
2022-11-28,60.34255
2022-11-29,56.38998
2022-11-30,60.60606
2022-12-01,53.09617
2022-12-02,43.74176
2022-12-03,18.18181
2022-12-04,23.58366
2022-12-05,64.29512
2022-12-06,59.15678
2022-12-07,59.55204
2022-12-08,55.86297
2022-12-09,49.27536
2022-12-10,22.39789
2022-12-11,25.29644
2022-12-12,69.43346
2022-12-13,67.06192
2022-12-14,60.60606
2022-12-15,61.92358
2022-12-16,48.74835
2022-12-17,21.34387
2022-12-18,27.14097
2022-12-19,61.66007
2022-12-20,65.48089
2022-12-21,57.57575
2022-12-22,60.2108
2022-12-23,51.38339
2022-12-24,21.21212
2022-12-25,26.61396
2022-12-26,74.3083
2022-12-27,66.79841
2022-12-28,66.93017
2022-12-29,57.57575
2022-12-30,54.01844
2022-12-31,23.58366
2023-01-01,35.30961
2023-01-02,100.0
2023-01-03,88.80105
2023-01-04,78.78787
2023-01-05,74.04479
2023-01-06,70.22397
2023-01-07,30.96179
2023-01-08,36.10013
2023-01-09,85.77075
2023-01-10,77.99736
2023-01-11,71.5415
2023-01-12,77.86561
2023-01-13,61.66007
2023-01-14,30.56653
2023-01-15,33.99209
2023-01-16,85.50724
2023-01-17,76.54808
2023-01-18,75.75757
2023-01-19,59.94729
2023-01-20,51.9104
2023-01-21,19.76284
2023-01-22,15.81027
2023-01-23,21.87088
2023-01-24,37.2859
2023-01-25,89.85507
2023-01-26,73.78129
2023-01-27,69.0382
2023-01-28,34.5191
2023-01-29,37.02239
2023-01-30,91.6996
2023-01-31,80.50065
2023-02-01,91.9631
2023-02-02,82.8722
2023-02-03,74.5718
2023-02-04,28.59025
2023-02-05,39.39393
2023-02-06,95.78392
2023-02-07,79.57839
2023-02-08,85.63899
2023-02-09,79.18313
2023-02-10,67.58893
2023-02-11,29.64426
2023-02-12,40.18445
2023-02-13,89.45981
2023-02-14,82.60869
2023-02-15,81.02766
2023-02-16,72.46376
2023-02-17,68.37944
2023-02-18,29.38076
2023-02-19,38.60342
2023-02-20,96.70619
2023-02-21,80.23715
2023-02-22,80.23715
2023-02-23,73.12252
2023-02-24,66.53491
2023-02-25,30.69828
2023-02-26,38.33992
2023-02-27,91.17259
2023-02-28,75.36231
2023-03-01,52.83267
2023-03-02,85.9025
2023-03-03,68.11594
2023-03-04,30.56653
2023-03-05,37.02239
2023-03-06,94.07114
2023-03-07,80.1054
2023-03-08,80.50065
2023-03-09,77.73386
2023-03-10,59.42028
2023-03-11,28.85375
2023-03-12,29.64426
2023-03-13,87.48353
2023-03-14,77.86561
2023-03-15,67.32542
2023-03-16,71.40974
2023-03-17,66.2714
2023-03-18,27.00922
2023-03-19,36.89064
2023-03-20,94.4664
2023-03-21,85.63899
2023-03-22,73.12252
2023-03-23,74.04479
2023-03-24,62.71409
2023-03-25,25.16469
2023-03-26,29.90777
2023-03-27,75.88932
2023-03-28,80.1054
2023-03-29,72.72727
2023-03-30,73.51778
2023-03-31,54.6772
2023-04-01,23.58366
2023-04-02,30.69828
2023-04-03,80.76416
2023-04-04,79.84189
2023-04-05,68.51119
2023-04-06,70.61923
2023-04-07,62.45059
2023-04-08,23.45191
2023-04-09,33.59683
2023-04-10,77.07509
2023-04-11,69.16996
2023-04-12,66.40316
2023-04-13,63.37285
2023-04-14,57.444
2023-04-15,26.35046
2023-04-16,28.19499
2023-04-17,76.02108
2023-04-18,72.99077
2023-04-19,64.42687
2023-04-20,64.03162
2023-04-21,60.73781
2023-04-22,24.50592
2023-04-23,28.722
2023-04-24,76.81159
2023-04-25,67.06192
2023-04-26,66.13965
2023-04-27,58.49802
2023-04-28,47.29907
2023-04-29,21.47562
2023-04-30,23.84716
2023-05-01,54.80895
2023-05-02,82.74044
2023-05-03,69.16996
2023-05-04,53.49143
2023-05-05,23.84716
2023-05-06,24.37417
2023-05-07,30.03952
2023-05-08,79.44664
2023-05-09,75.09881
2023-05-10,68.64295
2023-05-11,64.69038
2023-05-12,58.10276
2023-05-13,26.61396
2023-05-14,23.58366
2023-05-15,81.42292
2023-05-16,66.2714
2023-05-17,70.35573
2023-05-18,62.58234
2023-05-19,60.60606
2023-05-20,19.49934
2023-05-21,28.9855
2023-05-22,76.94334
2023-05-23,69.96047
2023-05-24,66.0079
2023-05-25,62.84584
2023-05-26,54.15019
2023-05-27,20.55335
2023-05-28,20.68511
2023-05-29,33.33333
