date,주식
2020-12-12,12.73555
2020-12-13,11.66779
2020-12-14,26.89039
2020-12-15,25.66538
2020-12-16,23.53138
2020-12-17,24.58189
2020-12-18,23.27674
2020-12-19,12.37084
2020-12-20,11.49887
2020-12-21,26.95836
2020-12-22,31.47391
2020-12-23,27.93127
2020-12-24,25.58422
2020-12-25,12.73352
2020-12-26,10.87242
2020-12-27,13.07845
2020-12-28,30.08963
2020-12-29,29.58542
2020-12-30,34.55648
2020-12-31,48.88277
2021-01-01,14.14824
2021-01-02,14.6976
2021-01-03,16.59675
2021-01-04,86.62987
2021-01-05,44.57469
2021-01-06,48.29639
2021-01-07,45.64499
2021-01-08,61.08267
2021-01-09,31.18732
2021-01-10,26.37756
2021-01-11,77.99341
2021-01-12,64.79169
2021-01-13,51.34446
2021-01-14,48.08588
2021-01-15,49.77858
2021-01-16,20.86679
2021-01-17,17.92929
2021-01-18,52.41882
2021-01-19,47.10587
2021-01-20,41.70061
2021-01-21,41.54031
2021-01-22,39.81414
2021-01-23,18.853
2021-01-24,16.5587
2021-01-25,39.55544
2021-01-26,45.92804
2021-01-27,40.8261
2021-01-28,51.47939
2021-01-29,66.27895
2021-01-30,23.5958
2021-01-31,18.07183
2021-02-01,44.53918
2021-02-02,37.23172
2021-02-03,35.50656
2021-02-04,36.097
2021-02-05,31.94769
2021-02-06,16.52725
2021-02-07,15.02122
2021-02-08,35.71758
2021-02-09,32.71262
2021-02-10,30.57963
2021-02-11,17.06798
2021-02-12,16.22189
2021-02-13,17.20748
2021-02-14,16.59421
2021-02-15,38.57847
2021-02-16,38.5242
2021-02-17,40.46038
2021-02-18,41.29886
2021-02-19,36.99991
2021-02-20,16.85849
2021-02-21,19.67931
2021-02-22,39.0842
2021-02-23,43.16047
2021-02-24,52.69375
2021-02-25,40.62726
2021-02-26,44.37686
2021-02-27,16.87523
2021-02-28,21.92035
2021-03-01,20.4133
2021-03-02,33.35937
2021-03-03,29.83752
2021-03-04,31.91674
2021-03-05,32.41943
2021-03-06,14.32375
2021-03-07,13.94839
2021-03-08,33.4385
2021-03-09,38.79406
2021-03-10,34.453
2021-03-11,32.22972
2021-03-12,29.74723
2021-03-13,16.20109
2021-03-14,15.57819
2021-03-15,31.22638
2021-03-16,29.77716
2021-03-17,28.8707
2021-03-18,30.47463
2021-03-19,29.87912
2021-03-20,13.5015
2021-03-21,11.50242
2021-03-22,26.87112
2021-03-23,28.07584
2021-03-24,26.82191
2021-03-25,25.84596
2021-03-26,23.5329
2021-03-27,11.32539
2021-03-28,10.28299
2021-03-29,25.29965
2021-03-30,24.45711
2021-03-31,24.2816
2021-04-01,23.33
2021-04-02,23.09768
2021-04-03,12.34344
2021-04-04,10.42096
2021-04-05,24.71378
2021-04-06,24.92784
2021-04-07,24.64175
2021-04-08,24.09595
2021-04-09,22.36419
2021-04-10,10.4164
2021-04-11,9.95581
2021-04-12,24.12537
2021-04-13,24.56262
2021-04-14,25.46958
2021-04-15,26.84474
2021-04-16,24.61334
2021-04-17,12.29779
2021-04-18,10.55944
2021-04-19,23.67087
2021-04-20,24.26588
2021-04-21,30.42137
2021-04-22,23.65362
2021-04-23,24.7361
2021-04-24,10.87597
2021-04-25,9.75088
2021-04-26,22.30281
2021-04-27,23.75102
2021-04-28,26.83865
2021-04-29,24.1553
2021-04-30,22.93536
2021-05-01,10.28198
2021-05-02,9.52211
2021-05-03,26.67583
2021-05-04,23.4634
2021-05-05,12.35004
2021-05-06,20.96063
2021-05-07,19.29532
2021-05-08,9.3532
2021-05-09,8.57
2021-05-10,22.70151
2021-05-11,28.68809
2021-05-12,30.68463
2021-05-13,33.35277
2021-05-14,22.99014
2021-05-15,9.56269
2021-05-16,8.6887
2021-05-17,23.25036
2021-05-18,19.57127
2021-05-19,11.80728
2021-05-20,22.08115
2021-05-21,19.74475
2021-05-22,8.98595
2021-05-23,8.46754
2021-05-24,21.53433
2021-05-25,19.71786
2021-05-26,19.51902
2021-05-27,20.2449
2021-05-28,18.99909
2021-05-29,8.54261
2021-05-30,7.66202
2021-05-31,19.75489
2021-06-01,19.23902
2021-06-02,19.79141
2021-06-03,20.29613
2021-06-04,19.14568
2021-06-05,8.35696
2021-06-06,7.90855
2021-06-07,21.27157
2021-06-08,21.41817
2021-06-09,20.24236
2021-06-10,19.66359
2021-06-11,18.03937
2021-06-12,7.72188
2021-06-13,6.9747
2021-06-14,18.4751
2021-06-15,18.45075
2021-06-16,18.28792
2021-06-17,18.59481
2021-06-18,17.82937
2021-06-19,7.78072
2021-06-20,7.12738
2021-06-21,20.87135
2021-06-22,18.2514
2021-06-23,20.44526
2021-06-24,19.75793
2021-06-25,17.68987
2021-06-26,7.86492
2021-06-27,6.38933
2021-06-28,16.8103
2021-06-29,16.34363
2021-06-30,16.62211
2021-07-01,15.79833
2021-07-02,14.75847
2021-07-03,6.37563
2021-07-04,5.86027
2021-07-05,16.41515
2021-07-06,16.06312
2021-07-07,16.89704
2021-07-08,21.73165
2021-07-09,25.23878
2021-07-10,7.43934
2021-07-11,6.30614
2021-07-12,16.33095
2021-07-13,16.26095
2021-07-14,16.50037
2021-07-15,16.33348
2021-07-16,16.20312
2021-07-17,6.32237
2021-07-18,5.55034
2021-07-19,17.91509
2021-07-20,19.48909
2021-07-21,17.60668
2021-07-22,16.0616
2021-07-23,14.30346
2021-07-24,5.97643
2021-07-25,5.17345
2021-07-26,15.71159
2021-07-27,14.86956
2021-07-28,15.39913
2021-07-29,14.22788
2021-07-30,15.85058
2021-07-31,5.80954
2021-08-01,4.90258
2021-08-02,13.51418
2021-08-03,14.7747
2021-08-04,15.48739
2021-08-05,15.00398
2021-08-06,18.93923
2021-08-07,6.45274
2021-08-08,6.1281
2021-08-09,18.41778
2021-08-10,20.05873
2021-08-11,19.08431
2021-08-12,19.07467
2021-08-13,27.72026
2021-08-14,8.21341
2021-08-15,6.90926
2021-08-16,16.14377
2021-08-17,28.06722
2021-08-18,21.13309
2021-08-19,30.97224
2021-08-20,30.03535
2021-08-21,9.37958
2021-08-22,7.59862
2021-08-23,21.54904
2021-08-24,20.23678
2021-08-25,19.60474
2021-08-26,19.51699
2021-08-27,17.81618
2021-08-28,6.88136
2021-08-29,5.98505
2021-08-30,17.04769
2021-08-31,18.05408
2021-09-01,18.70437
2021-09-02,17.36269
2021-09-03,15.58985
2021-09-04,6.64752
2021-09-05,5.88614
2021-09-06,15.91551
2021-09-07,16.04536
2021-09-08,18.42539
2021-09-09,20.1125
2021-09-10,16.55819
2021-09-11,6.3589
2021-09-12,5.5265
2021-09-13,16.36037
2021-09-14,15.74659
2021-09-15,15.15767
2021-09-16,14.96441
2021-09-17,15.73442
2021-09-18,5.64976
2021-09-19,4.47294
2021-09-20,5.88106
2021-09-21,8.25551
2021-09-22,8.78406
2021-09-23,21.51099
2021-09-24,16.09
2021-09-25,6.60339
2021-09-26,5.46055
2021-09-27,15.22463
2021-09-28,19.73764
2021-09-29,29.41701
2021-09-30,17.8385
2021-10-01,21.97158
2021-10-02,7.00108
2021-10-03,5.45244
2021-10-04,11.15952
2021-10-05,34.51387
2021-10-06,35.61765
2021-10-07,23.26
2021-10-08,18.3985
2021-10-09,6.33708
2021-10-10,5.24345
2021-10-11,8.29558
2021-10-12,24.18421
2021-10-13,18.96814
2021-10-14,17.2374
2021-10-15,16.15696
2021-10-16,6.12505
2021-10-17,5.20744
2021-10-18,15.47623
2021-10-19,14.75897
2021-10-20,14.81122
2021-10-21,15.06028
2021-10-22,13.14693
2021-10-23,5.01823
2021-10-24,4.67533
2021-10-25,16.34667
2021-10-26,14.59057
2021-10-27,14.8726
2021-10-28,14.93043
2021-10-29,14.96847
2021-10-30,5.48795
2021-10-31,4.70475
2021-11-01,14.02904
2021-11-02,15.22007
2021-11-03,17.06494
2021-11-04,15.90739
2021-11-05,14.88325
2021-11-06,5.31396
2021-11-07,4.66671
2021-11-08,14.9497
2021-11-09,13.956
2021-11-10,15.7334
2021-11-11,15.79123
2021-11-12,13.68817
2021-11-13,5.80396
2021-11-14,5.05627
2021-11-15,13.8723
2021-11-16,14.47846
2021-11-17,14.78383
2021-11-18,51.45099
2021-11-19,13.14592
2021-11-20,5.41389
2021-11-21,4.95584
2021-11-22,14.94716
2021-11-23,14.11426
2021-11-24,13.37722
2021-11-25,13.19461
2021-11-26,14.92992
2021-11-27,7.27651
2021-11-28,5.86331
2021-11-29,19.25221
2021-11-30,26.48459
2021-12-01,18.73329
2021-12-02,16.25689
2021-12-03,13.41628
2021-12-04,6.79107
2021-12-05,4.91272
2021-12-06,14.96847
2021-12-07,13.79976
2021-12-08,13.87585
2021-12-09,13.22911
2021-12-10,12.93946
2021-12-11,5.26881
2021-12-12,4.71134
2021-12-13,12.99273
2021-12-14,13.5294
2021-12-15,13.02519
2021-12-16,12.8441
2021-12-17,12.0188
2021-12-18,5.07961
2021-12-19,4.20409
2021-12-20,14.71129
2021-12-21,13.52686
2021-12-22,12.37946
2021-12-23,11.94373
2021-12-24,11.06466
2021-12-25,4.43286
2021-12-26,4.44098
2021-12-27,11.96757
2021-12-28,12.4454
2021-12-29,12.8649
2021-12-30,13.34374
2021-12-31,31.87211
2022-01-01,4.18482
2022-01-02,4.81634
2022-01-03,53.3689
2022-01-04,13.54005
2022-01-05,18.41676
2022-01-06,19.83909
2022-01-07,14.16803
2022-01-08,5.82882
2022-01-09,5.77556
2022-01-10,17.06088
2022-01-11,16.28326
2022-01-12,14.13861
2022-01-13,13.8794
2022-01-14,14.59209
2022-01-15,5.91251
2022-01-16,5.97846
2022-01-17,15.31036
2022-01-18,17.00255
2022-01-19,18.05103
2022-01-20,15.84601
2022-01-21,17.13545
2022-01-22,8.17891
2022-01-23,5.96933
2022-01-24,23.26659
2022-01-25,34.66808
2022-01-26,24.07819
2022-01-27,48.67987
2022-01-28,26.99793
2022-01-29,8.43406
2022-01-30,5.39106
2022-01-31,7.01122
2022-02-01,11.06466
2022-02-02,10.82423
2022-02-03,22.04259
2022-02-04,19.09039
2022-02-05,7.55144
2022-02-06,5.94143
2022-02-07,17.48951
2022-02-08,16.43544
2022-02-09,15.25202
2022-02-10,15.67
2022-02-11,15.23376
2022-02-12,7.57224
2022-02-13,5.26932
2022-02-14,19.96692
2022-02-15,18.21234
2022-02-16,17.08371
2022-02-17,20.11656
2022-02-18,15.61572
2022-02-19,6.59223
2022-02-20,5.44331
2022-02-21,15.8592
2022-02-22,21.62158
2022-02-23,17.02182
2022-02-24,35.63185
2022-02-25,23.47
2022-02-26,7.62195
2022-02-27,5.47881
2022-02-28,16.03065
2022-03-01,8.57913
2022-03-02,15.5021
2022-03-03,14.44245
2022-03-04,15.2855
2022-03-05,6.13824
2022-03-06,4.48562
2022-03-07,18.88698
2022-03-08,18.59176
2022-03-09,8.7379
2022-03-10,18.34321
2022-03-11,15.42702
2022-03-12,6.12607
2022-03-13,5.19475
2022-03-14,16.30305
2022-03-15,16.27718
2022-03-16,15.75268
2022-03-17,16.34312
2022-03-18,14.7326
2022-03-19,6.34926
2022-03-20,4.72149
2022-03-21,14.14571
2022-03-22,13.93621
2022-03-23,14.16397
2022-03-24,14.38361
2022-03-25,14.05745
2022-03-26,5.38751
2022-03-27,4.30199
2022-03-28,13.63541
2022-03-29,13.27171
2022-03-30,13.70186
2022-03-31,13.4457
2022-04-01,13.05055
2022-04-02,4.8483
2022-04-03,4.05699
2022-04-04,12.26634
2022-04-05,12.6478
2022-04-06,13.9844
2022-04-07,16.28276
2022-04-08,12.84106
2022-04-09,4.8062
2022-04-10,3.8059
2022-04-11,12.56917
2022-04-12,14.47999
2022-04-13,13.3194
2022-04-14,12.89128
2022-04-15,12.11569
2022-04-16,4.26902
2022-04-17,3.68315
2022-04-18,12.07359
2022-04-19,12.1796
2022-04-20,12.27649
2022-04-21,12.01069
2022-04-22,12.40026
2022-04-23,5.4428
2022-04-24,4.08793
2022-04-25,16.59725
2022-04-26,14.16803
2022-04-27,18.75053
2022-04-28,14.49977
2022-04-29,12.62801
2022-04-30,5.61831
2022-05-01,3.96721
2022-05-02,12.95367
2022-05-03,12.63359
2022-05-04,11.78445
2022-05-05,6.56839
2022-05-06,15.92717
2022-05-07,5.22823
2022-05-08,3.80184
2022-05-09,15.85819
2022-05-10,22.29571
2022-05-11,15.61217
2022-05-12,23.68051
2022-05-13,16.7824
2022-05-14,5.80548
2022-05-15,4.25583
2022-05-16,13.28795
2022-05-17,13.28389
2022-05-18,13.25142
2022-05-19,17.52451
2022-05-20,13.52788
2022-05-21,5.3657
2022-05-22,3.84445
2022-05-23,11.89656
2022-05-24,13.89462
2022-05-25,12.89077
2022-05-26,12.36627
2022-05-27,11.14278
2022-05-28,4.3517
2022-05-29,3.42698
2022-05-30,11.17322
2022-05-31,11.59728
2022-06-01,7.14615
2022-06-02,11.193
2022-06-03,10.2906
2022-06-04,4.26953
2022-06-05,3.29104
2022-06-06,4.71337
2022-06-07,12.6199
2022-06-08,11.72764
2022-06-09,11.80982
2022-06-10,13.03534
2022-06-11,5.28302
2022-06-12,5.20845
2022-06-13,35.77642
2022-06-14,30.59992
2022-06-15,27.4433
2022-06-16,22.44941
2022-06-17,23.53442
2022-06-18,7.04267
2022-06-19,5.25309
2022-06-20,26.85793
2022-06-21,18.818
2022-06-22,25.94285
2022-06-23,26.66264
2022-06-24,20.05569
2022-06-25,6.15802
2022-06-26,4.38214
2022-06-27,16.29138
2022-06-28,15.29311
2022-06-29,15.55333
2022-06-30,16.24877
2022-07-01,17.81364
2022-07-02,5.85773
2022-07-03,4.05192
2022-07-04,16.09457
2022-07-05,15.02782
2022-07-06,16.2016
2022-07-07,14.50789
2022-07-08,13.48375
2022-07-09,4.6033
2022-07-10,3.28597
2022-07-11,12.97497
2022-07-12,14.35165
2022-07-13,14.58448
2022-07-14,13.79875
2022-07-15,13.55375
2022-07-16,4.36438
2022-07-17,3.31437
2022-07-18,13.25903
2022-07-19,13.09671
2022-07-20,12.93033
2022-07-21,12.43576
2022-07-22,11.55923
2022-07-23,4.12445
2022-07-24,3.03031
2022-07-25,11.08394
2022-07-26,11.03524
2022-07-27,11.17271
2022-07-28,12.43627
2022-07-29,11.13314
2022-07-30,4.05598
2022-07-31,3.05466
2022-08-01,10.64111
2022-08-02,11.43749
2022-08-03,11.14582
2022-08-04,11.24525
2022-08-05,10.64872
2022-08-06,4.06764
2022-08-07,2.97452
2022-08-08,10.86531
2022-08-09,11.26554
2022-08-10,11.44865
2022-08-11,11.7175
2022-08-12,11.12756
2022-08-13,4.23402
2022-08-14,3.03031
2022-08-15,4.49881
2022-08-16,11.41873
2022-08-17,11.50749
2022-08-18,11.06822
2022-08-19,10.99872
2022-08-20,4.19648
2022-08-21,3.10843
2022-08-22,11.91634
2022-08-23,12.57627
2022-08-24,11.7946
2022-08-25,11.12097
2022-08-26,10.47777
2022-08-27,4.90106
2022-08-28,3.113
2022-08-29,16.17015
2022-08-30,12.41649
2022-08-31,11.71395
2022-09-01,13.16671
2022-09-02,11.21684
2022-09-03,4.12547
2022-09-04,2.90654
2022-09-05,10.86227
2022-09-06,10.52495
2022-09-07,13.49135
2022-09-08,10.87698
2022-09-09,4.31924
2022-09-10,3.47669
2022-09-11,3.13684
2022-09-12,4.687
2022-09-13,13.82715
2022-09-14,18.07132
2022-09-15,13.29251
2022-09-16,12.71019
2022-09-17,4.7012
2022-09-18,3.20734
2022-09-19,13.37773
2022-09-20,12.1162
2022-09-21,12.94403
2022-09-22,16.47805
2022-09-23,15.57819
2022-09-24,5.07809
2022-09-25,3.37524
2022-09-26,27.00858
2022-09-27,20.05366
2022-09-28,26.62358
2022-09-29,18.62727
2022-09-30,17.40429
2022-10-01,5.1907
2022-10-02,3.40111
2022-10-03,5.59548
2022-10-04,15.19065
2022-10-05,15.6421
2022-10-06,13.55476
2022-10-07,12.73555
2022-10-08,4.71642
2022-10-09,3.23017
2022-10-10,5.562
2022-10-11,19.1538
2022-10-12,15.73797
2022-10-13,17.3003
2022-10-14,15.24644
2022-10-15,6.73984
2022-10-16,5.00555
2022-10-17,19.28568
2022-10-18,15.49804
2022-10-19,14.24462
2022-10-20,13.07744
2022-10-21,11.95946
2022-10-22,4.36641
2022-10-23,3.08814
2022-10-24,12.21156
2022-10-25,12.49511
2022-10-26,12.7528
2022-10-27,12.83801
2022-10-28,11.81083
2022-10-29,4.25583
2022-10-30,2.72495
2022-10-31,10.87445
2022-11-01,12.33381
2022-11-02,12.36576
2022-11-03,13.55172
2022-11-04,11.43293
2022-11-05,4.13764
2022-11-06,2.95169
2022-11-07,11.09713
2022-11-08,12.45047
2022-11-09,13.35643
2022-11-10,14.00469
2022-11-11,21.46991
2022-11-12,6.30513
2022-11-13,4.04025
2022-11-14,14.5652
2022-11-15,13.65824
2022-11-16,13.74244
2022-11-17,36.24309
2022-11-18,11.42786
2022-11-19,3.99764
2022-11-20,2.96539
2022-11-21,11.25133
2022-11-22,11.30358
2022-11-23,10.51227
2022-11-24,10.34234
2022-11-25,9.48001
2022-11-26,3.48633
2022-11-27,2.64227
2022-11-28,10.2069
2022-11-29,10.00096
2022-11-30,10.06132
2022-12-01,11.32083
2022-12-02,10.109
2022-12-03,3.44474
2022-12-04,2.85379
2022-12-05,9.29284
2022-12-06,10.11458
2022-12-07,10.60053
2022-12-08,10.61879
2022-12-09,9.85335
2022-12-10,3.89873
2022-12-11,2.90198
2022-12-12,9.56016
2022-12-13,10.67104
2022-12-14,10.15313
2022-12-15,10.878
2022-12-16,10.3814
2022-12-17,3.91242
2022-12-18,2.7143
2022-12-19,8.84443
2022-12-20,10.62589
2022-12-21,9.91676
2022-12-22,9.54595
2022-12-23,12.59961
2022-12-24,3.883
2022-12-25,2.65647
2022-12-26,9.31313
2022-12-27,9.46277
2022-12-28,13.117
2022-12-29,13.65317
2022-12-30,28.23461
2022-12-31,3.26872
2023-01-01,3.0577
2023-01-02,30.35847
2023-01-03,12.36931
2023-01-04,11.88032
2023-01-05,10.85669
2023-01-06,10.73901
2023-01-07,4.41815
2023-01-08,3.02068
2023-01-09,11.45119
2023-01-10,11.83974
2023-01-11,10.88611
2023-01-12,10.75473
2023-01-13,10.78213
2023-01-14,4.37149
2023-01-15,3.03386
2023-01-16,9.74632
2023-01-17,10.15719
2023-01-18,9.95125
2023-01-19,9.89139
2023-01-20,8.92051
2023-01-21,3.71612
2023-01-22,2.94611
2023-01-23,3.66387
2023-01-24,5.37838
2023-01-25,12.66707
2023-01-26,11.98685
2023-01-27,11.60489
2023-01-28,4.86555
2023-01-29,3.42749
2023-01-30,11.23713
2023-01-31,11.65155
2023-02-01,11.21227
2023-02-02,12.01322
2023-02-03,11.73322
2023-02-04,4.61497
2023-02-05,3.20176
2023-02-06,10.70857
2023-02-07,11.18793
2023-02-08,11.57597
2023-02-09,11.49887
2023-02-10,11.6475
2023-02-11,4.38518
2023-02-12,3.21445
2023-02-13,10.33067
2023-02-14,10.9409
2023-02-15,12.41547
2023-02-16,11.83061
2023-02-17,11.31271
2023-02-18,4.2817
2023-02-19,2.99886
2023-02-20,10.0248
2023-02-21,10.3819
2023-02-22,12.14815
2023-02-23,11.20822
2023-02-24,10.29009
2023-02-25,4.10721
2023-02-26,2.84263
2023-02-27,10.22313
2023-02-28,10.06944
2023-03-01,5.35149
2023-03-02,10.34386
2023-03-03,10.08871
2023-03-04,3.89568
2023-03-05,2.8827
2023-03-06,9.86299
2023-03-07,11.02814
2023-03-08,11.68808
2023-03-09,11.00582
2023-03-10,11.64242
2023-03-11,4.52924
2023-03-12,3.4209
2023-03-13,14.75086
2023-03-14,18.49234
2023-03-15,13.24179
2023-03-16,13.32041
2023-03-17,11.7454
2023-03-18,4.57084
2023-03-19,3.21445
2023-03-20,11.21887
2023-03-21,11.41416
2023-03-22,11.10474
2023-03-23,13.77136
2023-03-24,11.24474
2023-03-25,4.2675
2023-03-26,3.05872
2023-03-27,10.64923
2023-03-28,11.05503
2023-03-29,10.92365
2023-03-30,11.32996
2023-03-31,10.51785
2023-04-01,4.04735
2023-04-02,3.03944
2023-04-03,10.72176
2023-04-04,11.1443
2023-04-05,11.37054
2023-04-06,11.86054
2023-04-07,11.44054
2023-04-08,3.78713
2023-04-09,3.37778
2023-04-10,12.56714
2023-04-11,13.71708
2023-04-12,13.75512
2023-04-13,13.01707
2023-04-14,11.84634
2023-04-15,4.35373
2023-04-16,3.3651
2023-04-17,11.46996
2023-04-18,12.27446
2023-04-19,11.92547
2023-04-20,12.54381
2023-04-21,11.77482
2023-04-22,4.03467
2023-04-23,3.03336
2023-04-24,11.70076
2023-04-25,17.56255
2023-04-26,15.92159
2023-04-27,14.75897
2023-04-28,12.94251
2023-04-29,4.5546
2023-04-30,3.52438
2023-05-01,16.12551
2023-05-02,11.08293
2023-05-03,11.24981
2023-05-04,10.63959
2023-05-05,4.4841
2023-05-06,3.65373
2023-05-07,2.86951
2023-05-08,10.06284
2023-05-09,10.59089
2023-05-10,10.5285
2023-05-11,10.46509
2023-05-12,9.60327
2023-05-13,3.41582
2023-05-14,2.59458
2023-05-15,9.79045
2023-05-16,10.0106
2023-05-17,9.7803
2023-05-18,9.84878
2023-05-19,10.25053
2023-05-20,3.63394
2023-05-21,2.81067
2023-05-22,9.89799
2023-05-23,10.33625
2023-05-24,10.30835
2023-05-25,10.56147
2023-05-26,10.15212
2023-05-27,3.91293
2023-05-28,2.90249
2023-05-29,6.04085
2023-05-30,10.99568
