date,주식수익
2020-08-14,22.29508
2020-08-15,15.7377
2020-08-16,7.86885
2020-08-17,9.50819
2020-08-18,11.14754
2020-08-19,20.65573
2020-08-20,17.70491
2020-08-21,17.04918
2020-08-22,17.04918
2020-08-23,12.45901
2020-08-24,23.60655
2020-08-25,22.62295
2020-08-26,21.31147
2020-08-27,30.81967
2020-08-28,23.60655
2020-08-29,22.29508
2020-08-30,17.70491
2020-08-31,24.91803
2020-09-01,27.21311
2020-09-02,31.14754
2020-09-03,28.52459
2020-09-04,22.62295
2020-09-05,21.31147
2020-09-06,12.78688
2020-09-07,31.4754
2020-09-08,21.31147
2020-09-09,25.2459
2020-09-10,29.50819
2020-09-11,24.26229
2020-09-12,14.09836
2020-09-13,17.04918
2020-09-14,21.31147
2020-09-15,23.27868
2020-09-16,25.57377
2020-09-17,23.93442
2020-09-18,23.27868
2020-09-19,15.40983
2020-09-20,8.52459
2020-09-21,17.37704
2020-09-22,20.32786
2020-09-23,19.34426
2020-09-24,14.75409
2020-09-25,12.13114
2020-09-26,12.13114
2020-09-27,6.88524
2020-09-28,16.06557
2020-09-29,13.77049
2020-09-30,13.77049
2020-10-01,8.85245
2020-10-02,7.86885
2020-10-03,5.2459
2020-10-04,8.19672
2020-10-05,16.72131
2020-10-06,14.75409
2020-10-07,19.34426
2020-10-08,20.32786
2020-10-09,12.78688
2020-10-10,9.83606
2020-10-11,11.80327
2020-10-12,14.75409
2020-10-13,18.68852
2020-10-14,19.34426
2020-10-15,18.03278
2020-10-16,15.7377
2020-10-17,6.88524
2020-10-18,6.55737
2020-10-19,14.42622
2020-10-20,11.4754
2020-10-21,16.39344
2020-10-22,17.37704
2020-10-23,13.44262
2020-10-24,10.4918
2020-10-25,9.50819
2020-10-26,7.86885
2020-10-27,16.72131
2020-10-28,15.08196
2020-10-29,16.06557
2020-10-30,11.80327
2020-10-31,9.83606
2020-11-01,6.88524
2020-11-02,11.14754
2020-11-03,13.44262
2020-11-04,11.14754
2020-11-05,20.0
2020-11-06,13.44262
2020-11-07,12.45901
2020-11-08,11.14754
2020-11-09,19.34426
2020-11-10,24.26229
2020-11-11,20.0
2020-11-12,19.34426
2020-11-13,14.75409
2020-11-14,16.06557
2020-11-15,13.11475
2020-11-16,29.83606
2020-11-17,20.65573
2020-11-18,20.9836
2020-11-19,19.67213
2020-11-20,20.65573
2020-11-21,13.11475
2020-11-22,16.06557
2020-11-23,24.91803
2020-11-24,26.2295
2020-11-25,21.96721
2020-11-26,22.29508
2020-11-27,15.7377
2020-11-28,19.34426
2020-11-29,17.37704
2020-11-30,24.26229
2020-12-01,29.83606
2020-12-02,27.54098
2020-12-03,32.13114
2020-12-04,34.09836
2020-12-05,19.67213
2020-12-06,16.72131
2020-12-07,28.19672
2020-12-08,26.55737
2020-12-09,30.4918
2020-12-10,31.14754
2020-12-11,27.21311
2020-12-12,18.03278
2020-12-13,15.7377
2020-12-14,22.62295
2020-12-15,15.7377
2020-12-16,23.93442
2020-12-17,24.91803
2020-12-18,28.85245
2020-12-19,20.65573
2020-12-20,19.01639
2020-12-21,30.16393
2020-12-22,23.60655
2020-12-23,23.27868
2020-12-24,29.83606
2020-12-25,18.68852
2020-12-26,18.36065
2020-12-27,17.04918
2020-12-28,22.62295
2020-12-29,29.83606
2020-12-30,43.60655
2020-12-31,39.01639
2021-01-01,28.85245
2021-01-02,27.21311
2021-01-03,34.09836
2021-01-04,38.36065
2021-01-05,49.50819
2021-01-06,49.83606
2021-01-07,89.18032
2021-01-08,100.0
2021-01-09,81.31147
2021-01-10,66.2295
2021-01-11,74.42622
2021-01-12,72.13114
2021-01-13,49.18032
2021-01-14,55.40983
2021-01-15,82.62295
2021-01-16,33.44262
2021-01-17,30.81967
2021-01-18,34.09836
2021-01-19,40.32786
2021-01-20,44.91803
2021-01-21,43.27868
2021-01-22,49.83606
2021-01-23,30.4918
2021-01-24,30.16393
2021-01-25,45.2459
2021-01-26,39.34426
2021-01-27,35.7377
2021-01-28,25.2459
2021-01-29,21.96721
2021-01-30,14.09836
2021-01-31,13.44262
2021-02-01,29.18032
2021-02-02,25.2459
2021-02-03,30.4918
2021-02-04,20.65573
2021-02-05,23.93442
2021-02-06,19.01639
2021-02-07,25.2459
2021-02-08,24.59016
2021-02-09,27.86885
2021-02-10,18.68852
2021-02-11,16.06557
2021-02-12,18.03278
2021-02-13,14.42622
2021-02-14,16.06557
2021-02-15,31.80327
2021-02-16,34.09836
2021-02-17,35.40983
2021-02-18,35.08196
2021-02-19,28.85245
2021-02-20,18.68852
2021-02-21,21.63934
2021-02-22,27.21311
2021-02-23,17.37704
2021-02-24,20.65573
2021-02-25,28.52459
2021-02-26,16.39344
2021-02-27,12.13114
2021-02-28,14.09836
2021-03-01,15.08196
2021-03-02,19.34426
2021-03-03,14.75409
2021-03-04,15.40983
2021-03-05,15.7377
2021-03-06,10.81967
2021-03-07,9.18032
2021-03-08,15.40983
2021-03-09,10.16393
2021-03-10,20.0
2021-03-11,14.09836
2021-03-12,20.0
2021-03-13,15.7377
2021-03-14,11.80327
2021-03-15,17.37704
2021-03-16,19.01639
2021-03-17,23.93442
2021-03-18,23.60655
2021-03-19,20.32786
2021-03-20,16.06557
2021-03-21,13.77049
2021-03-22,22.62295
2021-03-23,20.32786
2021-03-24,17.04918
2021-03-25,18.03278
2021-03-26,20.32786
2021-03-27,9.83606
2021-03-28,16.72131
2021-03-29,16.39344
2021-03-30,20.65573
2021-03-31,18.68852
2021-04-01,21.96721
2021-04-02,22.29508
2021-04-03,14.09836
2021-04-04,13.77049
2021-04-05,20.32786
2021-04-06,22.29508
2021-04-07,25.2459
2021-04-08,21.31147
2021-04-09,18.03278
2021-04-10,13.11475
2021-04-11,15.08196
2021-04-12,32.45901
2021-04-13,29.50819
2021-04-14,34.09836
2021-04-15,33.44262
2021-04-16,26.2295
2021-04-17,15.40983
2021-04-18,17.04918
2021-04-19,28.85245
2021-04-20,29.50819
2021-04-21,17.04918
2021-04-22,31.80327
2021-04-23,24.91803
2021-04-24,19.01639
2021-04-25,11.4754
2021-04-26,23.27868
2021-04-27,24.26229
2021-04-28,24.59016
2021-04-29,16.39344
2021-04-30,16.06557
2021-05-01,4.26229
2021-05-02,9.83606
2021-05-03,16.06557
2021-05-04,14.09836
2021-05-05,9.50819
2021-05-06,20.65573
2021-05-07,19.01639
2021-05-08,10.81967
2021-05-09,10.16393
2021-05-10,20.0
2021-05-11,20.65573
2021-05-12,14.75409
2021-05-13,15.7377
2021-05-14,13.44262
2021-05-15,8.19672
2021-05-16,11.4754
2021-05-17,13.77049
2021-05-18,13.11475
2021-05-19,7.86885
2021-05-20,10.4918
2021-05-21,14.75409
2021-05-22,8.52459
2021-05-23,4.91803
2021-05-24,18.03278
2021-05-25,17.37704
2021-05-26,16.39344
2021-05-27,17.70491
2021-05-28,20.9836
2021-05-29,18.36065
2021-05-30,11.14754
2021-05-31,20.32786
2021-06-01,17.37704
2021-06-02,15.7377
2021-06-03,14.75409
2021-06-04,22.62295
2021-06-05,13.44262
2021-06-06,10.16393
2021-06-07,15.40983
2021-06-08,23.27868
2021-06-09,16.06557
2021-06-10,16.39344
2021-06-11,14.09836
2021-06-12,9.83606
2021-06-13,5.90163
2021-06-14,16.72131
2021-06-15,16.06557
2021-06-16,17.04918
2021-06-17,21.31147
2021-06-18,18.36065
2021-06-19,7.86885
2021-06-20,9.18032
2021-06-21,12.45901
2021-06-22,14.42622
2021-06-23,18.36065
2021-06-24,17.37704
2021-06-25,16.72131
2021-06-26,13.77049
2021-06-27,13.44262
2021-06-28,13.77049
2021-06-29,14.42622
2021-06-30,20.65573
2021-07-01,14.75409
2021-07-02,13.77049
2021-07-03,11.80327
2021-07-04,6.55737
2021-07-05,17.04918
2021-07-06,11.80327
2021-07-07,12.78688
2021-07-08,9.83606
2021-07-09,9.50819
2021-07-10,5.57377
2021-07-11,7.21311
2021-07-12,11.80327
2021-07-13,16.06557
2021-07-14,16.72131
2021-07-15,16.39344
2021-07-16,19.67213
2021-07-17,7.54098
2021-07-18,8.85245
2021-07-19,9.83606
2021-07-20,8.52459
2021-07-21,11.80327
2021-07-22,8.19672
2021-07-23,17.04918
2021-07-24,9.50819
2021-07-25,7.86885
2021-07-26,15.40983
2021-07-27,16.39344
2021-07-28,12.13114
2021-07-29,15.7377
2021-07-30,12.78688
2021-07-31,6.55737
2021-08-01,3.93442
2021-08-02,8.19672
2021-08-03,13.11475
2021-08-04,14.75409
2021-08-05,14.09836
2021-08-06,20.9836
2021-08-07,13.77049
2021-08-08,4.91803
2021-08-09,12.45901
2021-08-10,11.80327
2021-08-11,16.06557
2021-08-12,17.70491
2021-08-13,11.4754
2021-08-14,7.86885
2021-08-15,7.86885
2021-08-16,7.21311
2021-08-17,15.40983
2021-08-18,13.11475
2021-08-19,15.08196
2021-08-20,8.85245
2021-08-21,5.90163
2021-08-22,6.88524
2021-08-23,14.42622
2021-08-24,12.78688
2021-08-25,15.40983
2021-08-26,12.45901
2021-08-27,13.77049
2021-08-28,8.19672
2021-08-29,6.55737
2021-08-30,12.45901
2021-08-31,14.09836
2021-09-01,15.7377
2021-09-02,15.08196
2021-09-03,17.04918
2021-09-04,9.83606
2021-09-05,10.81967
2021-09-06,17.70491
2021-09-07,13.77049
2021-09-08,15.7377
2021-09-09,12.13114
2021-09-10,11.14754
2021-09-11,10.81967
2021-09-12,6.88524
2021-09-13,9.50819
2021-09-14,9.50819
2021-09-15,17.04918
2021-09-16,10.16393
2021-09-17,13.11475
2021-09-18,8.52459
2021-09-19,7.86885
2021-09-20,4.59016
2021-09-21,7.86885
2021-09-22,7.86885
2021-09-23,10.4918
2021-09-24,11.4754
2021-09-25,6.88524
2021-09-26,5.57377
2021-09-27,15.08196
2021-09-28,8.19672
2021-09-29,9.18032
2021-09-30,7.54098
2021-10-01,7.54098
2021-10-02,1.96721
2021-10-03,3.93442
2021-10-04,6.55737
2021-10-05,10.16393
2021-10-06,5.2459
2021-10-07,9.50819
2021-10-08,11.14754
2021-10-09,4.59016
2021-10-10,5.2459
2021-10-11,5.57377
2021-10-12,11.4754
2021-10-13,8.85245
2021-10-14,16.72131
2021-10-15,11.14754
2021-10-16,3.93442
2021-10-17,5.57377
2021-10-18,9.50819
2021-10-19,12.45901
2021-10-20,13.11475
2021-10-21,11.14754
2021-10-22,8.52459
2021-10-23,6.2295
2021-10-24,3.60655
2021-10-25,7.86885
2021-10-26,13.44262
2021-10-27,17.37704
2021-10-28,10.81967
2021-10-29,8.52459
2021-10-30,6.88524
2021-10-31,4.59016
2021-11-01,8.19672
2021-11-02,11.80327
2021-11-03,13.44262
2021-11-04,11.80327
2021-11-05,11.80327
2021-11-06,6.88524
2021-11-07,7.21311
2021-11-08,9.83606
2021-11-09,11.14754
2021-11-10,8.85245
2021-11-11,12.78688
2021-11-12,15.40983
2021-11-13,8.52459
2021-11-14,6.55737
2021-11-15,10.81967
2021-11-16,13.44262
2021-11-17,16.39344
2021-11-18,13.11475
2021-11-19,9.83606
2021-11-20,8.19672
2021-11-21,9.50819
2021-11-22,10.16393
2021-11-23,10.16393
2021-11-24,8.52459
2021-11-25,11.14754
2021-11-26,8.85245
2021-11-27,5.57377
2021-11-28,5.90163
2021-11-29,13.11475
2021-11-30,13.11475
2021-12-01,8.52459
2021-12-02,9.83606
2021-12-03,8.85245
2021-12-04,5.57377
2021-12-05,4.91803
2021-12-06,6.55737
2021-12-07,6.88524
2021-12-08,4.59016
2021-12-09,11.4754
2021-12-10,9.50819
2021-12-11,6.55737
2021-12-12,4.91803
2021-12-13,9.50819
2021-12-14,9.83606
2021-12-15,4.26229
2021-12-16,9.50819
2021-12-17,5.90163
2021-12-18,6.2295
2021-12-19,2.62295
2021-12-20,9.83606
2021-12-21,9.83606
2021-12-22,9.18032
2021-12-23,12.45901
2021-12-24,12.78688
2021-12-25,7.86885
2021-12-26,9.50819
2021-12-27,13.11475
2021-12-28,13.44262
2021-12-29,10.16393
2021-12-30,12.78688
2021-12-31,10.16393
2022-01-01,10.16393
2022-01-02,9.18032
2022-01-03,13.44262
2022-01-04,15.40983
2022-01-05,15.08196
2022-01-06,10.4918
2022-01-07,9.83606
2022-01-08,6.55737
2022-01-09,13.11475
2022-01-10,14.09836
2022-01-11,7.86885
2022-01-12,13.44262
2022-01-13,13.44262
2022-01-14,7.21311
2022-01-15,7.54098
2022-01-16,9.18032
2022-01-17,6.2295
2022-01-18,9.50819
2022-01-19,10.4918
2022-01-20,13.44262
2022-01-21,8.85245
2022-01-22,5.57377
2022-01-23,9.50819
2022-01-24,10.4918
2022-01-25,8.85245
2022-01-26,9.50819
2022-01-27,17.70491
2022-01-28,12.13114
2022-01-29,7.54098
2022-01-30,4.26229
2022-01-31,7.21311
2022-02-01,8.85245
2022-02-02,7.54098
2022-02-03,10.16393
2022-02-04,7.21311
2022-02-05,8.19672
2022-02-06,6.2295
2022-02-07,11.14754
2022-02-08,11.14754
2022-02-09,10.16393
2022-02-10,12.78688
2022-02-11,9.83606
2022-02-12,5.90163
2022-02-13,4.26229
2022-02-14,5.57377
2022-02-15,9.18032
2022-02-16,14.09836
2022-02-17,12.45901
2022-02-18,8.85245
2022-02-19,4.59016
2022-02-20,2.62295
2022-02-21,5.2459
2022-02-22,9.83606
2022-02-23,9.83606
2022-02-24,9.50819
2022-02-25,6.88524
2022-02-26,4.59016
2022-02-27,2.95081
2022-02-28,8.19672
2022-03-01,5.57377
2022-03-02,5.2459
2022-03-03,14.42622
2022-03-04,4.91803
2022-03-05,8.52459
2022-03-06,3.27868
2022-03-07,4.59016
2022-03-08,9.50819
2022-03-09,3.93442
2022-03-10,8.85245
2022-03-11,7.21311
2022-03-12,5.2459
2022-03-13,8.85245
2022-03-14,11.4754
2022-03-15,8.19672
2022-03-16,10.81967
2022-03-17,15.40983
2022-03-18,13.44262
2022-03-19,11.80327
2022-03-20,5.57377
2022-03-21,8.52459
2022-03-22,8.19672
2022-03-23,12.45901
2022-03-24,11.80327
2022-03-25,11.14754
2022-03-26,5.2459
2022-03-27,6.88524
2022-03-28,10.81967
2022-03-29,8.19672
2022-03-30,11.80327
2022-03-31,14.75409
2022-04-01,16.06557
2022-04-02,5.90163
2022-04-03,6.55737
2022-04-04,7.86885
2022-04-05,12.45901
2022-04-06,11.14754
2022-04-07,11.4754
2022-04-08,8.52459
2022-04-09,4.26229
2022-04-10,2.95081
2022-04-11,7.21311
2022-04-12,5.57377
2022-04-13,6.55737
2022-04-14,6.55737
2022-04-15,6.2295
2022-04-16,4.59016
2022-04-17,5.90163
2022-04-18,10.4918
2022-04-19,8.19672
2022-04-20,8.19672
2022-04-21,13.77049
2022-04-22,6.55737
2022-04-23,7.54098
2022-04-24,4.59016
2022-04-25,5.90163
2022-04-26,9.83606
2022-04-27,7.21311
2022-04-28,5.2459
2022-04-29,6.2295
2022-04-30,4.91803
2022-05-01,3.93442
2022-05-02,3.27868
2022-05-03,7.54098
2022-05-04,6.55737
2022-05-05,3.27868
2022-05-06,8.19672
2022-05-07,2.95081
2022-05-08,4.59016
2022-05-09,5.2459
2022-05-10,4.91803
2022-05-11,6.2295
2022-05-12,5.2459
2022-05-13,8.85245
2022-05-14,3.27868
2022-05-15,4.91803
2022-05-16,6.88524
2022-05-17,7.21311
2022-05-18,3.93442
2022-05-19,5.57377
2022-05-20,9.18032
2022-05-21,1.63934
2022-05-22,5.2459
2022-05-23,13.77049
2022-05-24,3.93442
2022-05-25,6.88524
2022-05-26,4.91803
2022-05-27,3.27868
2022-05-28,5.57377
2022-05-29,5.90163
2022-05-30,10.4918
2022-05-31,6.88524
2022-06-01,7.54098
2022-06-02,7.54098
2022-06-03,6.55737
2022-06-04,2.62295
2022-06-05,6.55737
2022-06-06,5.2459
2022-06-07,5.2459
2022-06-08,8.52459
2022-06-09,5.2459
2022-06-10,7.21311
2022-06-11,3.93442
2022-06-12,3.27868
2022-06-13,11.14754
2022-06-14,5.2459
2022-06-15,4.91803
2022-06-16,4.59016
2022-06-17,7.86885
2022-06-18,3.60655
2022-06-19,5.2459
2022-06-20,4.26229
2022-06-21,5.2459
2022-06-22,9.18032
2022-06-23,5.2459
2022-06-24,5.57377
2022-06-25,4.59016
2022-06-26,4.91803
2022-06-27,3.60655
2022-06-28,6.88524
2022-06-29,3.60655
2022-06-30,1.96721
2022-07-01,6.2295
2022-07-02,2.95081
2022-07-03,1.96721
2022-07-04,2.29508
2022-07-05,3.27868
2022-07-06,3.93442
2022-07-07,5.90163
2022-07-08,8.19672
2022-07-09,3.27868
2022-07-10,4.26229
2022-07-11,3.93442
2022-07-12,2.95081
2022-07-13,6.88524
2022-07-14,9.83606
2022-07-15,7.21311
2022-07-16,2.29508
2022-07-17,3.93442
2022-07-18,4.59016
2022-07-19,5.90163
2022-07-20,13.44262
2022-07-21,5.2459
2022-07-22,5.90163
2022-07-23,1.63934
2022-07-24,3.27868
2022-07-25,1.96721
2022-07-26,5.2459
2022-07-27,6.2295
2022-07-28,7.54098
2022-07-29,5.57377
2022-07-30,6.2295
2022-07-31,1.63934
2022-08-01,3.60655
2022-08-02,2.95081
2022-08-03,4.59016
2022-08-04,7.21311
2022-08-05,7.86885
2022-08-06,3.27868
2022-08-07,4.91803
2022-08-08,4.59016
2022-08-09,6.2295
2022-08-10,6.55737
2022-08-11,6.55737
2022-08-12,7.21311
2022-08-13,6.55737
2022-08-14,9.18032
2022-08-15,6.88524
2022-08-16,6.88524
2022-08-17,5.2459
2022-08-18,2.95081
2022-08-19,4.59016
2022-08-20,3.27868
2022-08-21,4.91803
2022-08-22,6.55737
2022-08-23,5.57377
2022-08-24,8.52459
2022-08-25,9.50819
2022-08-26,6.88524
2022-08-27,5.2459
2022-08-28,3.93442
2022-08-29,9.18032
2022-08-30,8.85245
2022-08-31,2.62295
2022-09-01,4.26229
2022-09-02,5.2459
2022-09-03,1.96721
2022-09-04,2.29508
2022-09-05,5.2459
2022-09-06,4.91803
2022-09-07,5.57377
2022-09-08,5.57377
2022-09-09,3.27868
2022-09-10,2.95081
2022-09-11,3.27868
2022-09-12,3.93442
2022-09-13,7.21311
2022-09-14,7.86885
2022-09-15,10.81967
2022-09-16,8.85245
2022-09-17,4.59016
2022-09-18,3.60655
2022-09-19,4.91803
2022-09-20,3.93442
2022-09-21,6.88524
2022-09-22,3.93442
2022-09-23,5.57377
2022-09-24,1.96721
2022-09-25,6.55737
2022-09-26,4.59016
2022-09-27,7.54098
2022-09-28,6.88524
2022-09-29,6.55737
2022-09-30,5.2459
2022-10-01,3.60655
2022-10-02,7.21311
2022-10-03,3.93442
2022-10-04,3.27868
2022-10-05,3.27868
2022-10-06,6.55737
2022-10-07,4.91803
2022-10-08,1.96721
2022-10-09,2.62295
2022-10-10,4.91803
2022-10-11,8.85245
2022-10-12,4.26229
2022-10-13,6.88524
2022-10-14,5.57377
2022-10-15,2.62295
2022-10-16,1.63934
2022-10-17,7.86885
2022-10-18,7.86885
2022-10-19,3.93442
2022-10-20,6.55737
2022-10-21,5.2459
2022-10-22,2.95081
2022-10-23,4.59016
2022-10-24,4.59016
2022-10-25,6.2295
2022-10-26,5.57377
2022-10-27,7.54098
2022-10-28,3.60655
2022-10-29,4.59016
2022-10-30,2.95081
2022-10-31,4.59016
2022-11-01,6.2295
2022-11-02,4.59016
2022-11-03,5.90163
2022-11-04,3.93442
2022-11-05,2.62295
2022-11-06,3.27868
2022-11-07,6.55737
2022-11-08,4.91803
2022-11-09,9.50819
2022-11-10,7.86885
2022-11-11,17.04918
2022-11-12,4.91803
2022-11-13,6.2295
2022-11-14,11.80327
2022-11-15,8.85245
2022-11-16,9.18032
2022-11-17,9.50819
2022-11-18,6.88524
2022-11-19,3.93442
2022-11-20,3.93442
2022-11-21,7.54098
2022-11-22,8.85245
2022-11-23,3.93442
2022-11-24,9.50819
2022-11-25,7.54098
2022-11-26,3.93442
2022-11-27,2.29508
2022-11-28,4.59016
2022-11-29,10.16393
2022-11-30,10.16393
2022-12-01,5.2459
2022-12-02,5.2459
2022-12-04,3.93442
2022-12-05,3.60655
2022-12-06,6.88524
2022-12-07,5.57377
2022-12-08,3.93442
2022-12-09,7.54098
2022-12-10,6.2295
2022-12-11,4.91803
2022-12-12,5.90163
2022-12-13,4.26229
2022-12-14,7.21311
2022-12-15,5.90163
2022-12-16,7.21311
2022-12-17,4.59016
2022-12-18,4.59016
2022-12-19,5.2459
2022-12-20,3.93442
2022-12-21,4.91803
2022-12-22,5.57377
2022-12-23,4.26229
2022-12-24,1.63934
2022-12-26,2.62295
2022-12-27,8.19672
2022-12-28,6.55737
2022-12-29,7.54098
2022-12-30,7.54098
2022-12-31,2.29508
2023-01-01,3.60655
2023-01-02,7.86885
2023-01-03,7.21311
2023-01-04,5.57377
2023-01-05,7.86885
2023-01-06,5.2459
2023-01-07,4.26229
2023-01-08,2.29508
2023-01-09,7.54098
2023-01-10,4.26229
2023-01-11,2.95081
2023-01-12,3.93442
2023-01-13,4.91803
2023-01-14,3.60655
2023-01-15,4.26229
2023-01-16,6.55737
2023-01-17,2.62295
2023-01-18,5.57377
2023-01-19,5.57377
2023-01-20,2.29508
2023-01-21,2.95081
2023-01-22,2.95081
2023-01-23,3.60655
2023-01-24,4.26229
2023-01-25,9.50819
2023-01-26,6.88524
2023-01-27,9.18032
2023-01-28,7.86885
2023-01-29,4.26229
2023-01-30,8.52459
2023-01-31,5.90163
2023-02-01,8.52459
2023-02-02,6.88524
2023-02-03,7.86885
2023-02-04,4.59016
2023-02-05,6.88524
2023-02-06,6.88524
2023-02-07,12.45901
2023-02-08,8.52459
2023-02-09,8.52459
2023-02-10,10.4918
2023-02-11,7.21311
2023-02-12,5.57377
2023-02-13,10.4918
2023-02-14,6.2295
2023-02-15,5.57377
2023-02-16,9.18032
2023-02-17,8.85245
2023-02-18,3.27868
2023-02-19,5.57377
2023-02-20,9.18032
2023-02-21,12.13114
2023-02-22,6.2295
2023-02-23,2.95081
2023-02-24,8.52459
2023-02-25,4.91803
2023-02-26,7.21311
2023-02-27,7.54098
2023-02-28,4.26229
2023-03-01,3.60655
2023-03-02,8.52459
2023-03-03,8.19672
2023-03-04,2.62295
2023-03-05,6.55737
2023-03-06,5.57377
2023-03-07,11.80327
2023-03-08,6.55737
2023-03-09,5.57377
2023-03-10,2.62295
2023-03-11,3.60655
2023-03-12,2.95081
2023-03-13,6.55737
2023-03-14,4.59016
2023-03-15,4.91803
2023-03-16,9.18032
2023-03-17,6.55737
2023-03-18,5.90163
2023-03-19,6.55737
2023-03-20,6.2295
2023-03-21,12.45901
2023-03-22,6.2295
2023-03-23,7.54098
2023-03-24,9.18032
2023-03-25,6.2295
2023-03-26,3.60655
2023-03-27,10.16393
2023-03-28,7.86885
2023-03-29,12.45901
2023-03-30,15.7377
2023-03-31,11.80327
2023-04-01,8.19672
2023-04-02,5.90163
2023-04-03,9.83606
2023-04-04,10.16393
2023-04-05,14.09836
2023-04-06,8.52459
2023-04-07,12.45901
2023-04-08,2.29508
2023-04-09,7.21311
2023-04-10,10.4918
2023-04-11,15.40983
2023-04-12,9.18032
2023-04-13,12.13114
2023-04-14,13.11475
2023-04-15,6.55737
2023-04-16,5.2459
2023-04-17,13.11475
2023-04-18,8.19672
2023-04-19,12.78688
2023-04-20,10.16393
2023-04-21,7.21311
2023-04-22,4.59016
2023-04-23,4.59016
2023-04-24,7.86885
2023-04-25,6.2295
2023-04-26,12.78688
2023-04-27,6.55737
2023-04-28,5.90163
2023-04-29,4.26229
2023-04-30,1.63934
2023-05-01,6.55737
2023-05-02,7.54098
2023-05-03,7.86885
2023-05-04,3.27868
2023-05-05,4.26229
2023-05-07,5.57377
2023-05-08,6.2295
2023-05-09,4.91803
2023-05-10,6.55737
2023-05-11,6.55737
2023-05-12,10.16393
2023-05-13,2.29508
2023-05-14,1.96721
2023-05-15,5.57377
2023-05-16,5.2459
2023-05-17,10.4918
2023-05-18,12.45901
2023-05-19,8.52459
2023-05-20,3.27868
2023-05-21,4.26229
2023-05-22,6.55737
2023-05-23,7.21311
2023-05-24,8.85245
2023-05-25,7.21311
2023-05-26,8.52459
2023-05-27,4.59016
2023-05-28,7.21311
2023-05-29,4.59016
2023-05-30,14.09836
2023-05-31,6.55737
2023-06-01,6.88524
