date,신용카드
2020-10-14,51.97672
2020-10-15,52.19921
2020-10-16,44.61749
2020-10-17,28.18757
2020-10-18,32.17525
2020-10-19,51.94249
2020-10-20,52.95225
2020-10-21,53.73951
2020-10-22,53.0207
2020-10-23,48.09173
2020-10-24,30.66917
2020-10-25,35.05048
2020-10-26,56.76878
2020-10-27,55.19424
2020-10-28,52.98647
2020-10-29,47.6981
2020-10-30,46.96217
2020-10-31,32.41485
2020-11-01,41.00633
2020-11-02,57.33356
2020-11-03,56.52918
2020-11-04,54.62947
2020-11-05,53.31165
2020-11-06,47.71521
2020-11-07,31.11415
2020-11-08,33.09943
2020-11-09,60.05476
2020-11-10,60.15745
2020-11-11,51.9596
2020-11-12,50.26527
2020-11-13,46.36316
2020-11-14,32.19236
2020-11-15,35.59815
2020-11-16,63.42632
2020-11-17,58.89098
2020-11-18,57.19664
2020-11-19,53.39722
2020-11-20,48.67362
2020-11-21,34.81088
2020-11-22,40.44155
2020-11-23,58.17217
2020-11-24,55.62211
2020-11-25,60.5682
2020-11-26,54.95464
2020-11-27,55.48519
2020-11-28,34.93068
2020-11-29,41.98185
2020-11-30,59.31884
2020-12-01,61.03029
2020-12-02,56.49495
2020-12-03,54.06469
2020-12-04,50.86428
2020-12-05,33.35615
2020-12-06,38.64453
2020-12-07,56.92281
2020-12-08,52.91802
2020-12-09,54.85195
2020-12-10,60.03765
2020-12-11,64.81259
2020-12-12,38.74721
2020-12-13,43.29967
2020-12-14,64.29916
2020-12-15,64.69279
2020-12-16,61.15009
2020-12-17,62.51925
2020-12-18,51.92538
2020-12-19,33.32192
2020-12-20,37.77169
2020-12-21,55.58788
2020-12-22,55.75902
2020-12-23,54.95464
2020-12-24,49.28974
2020-12-25,35.34143
2020-12-26,39.60294
2020-12-27,47.95481
2020-12-28,69.27947
2020-12-29,68.9543
2020-12-30,61.97158
2020-12-31,55.22847
2021-01-01,48.879
2021-01-02,49.20417
2021-01-03,53.00359
2021-01-04,72.58257
2021-01-05,80.72907
2021-01-06,75.35512
2021-01-07,69.22813
2021-01-08,66.11329
2021-01-09,50.43641
2021-01-10,56.85435
2021-01-11,81.75594
2021-01-12,74.29402
2021-01-13,77.90518
2021-01-14,71.98357
2021-01-15,75.08129
2021-01-16,56.63186
2021-01-17,60.60243
2021-01-18,81.92709
2021-01-19,85.34999
2021-01-20,92.2129
2021-01-21,84.90501
2021-01-22,72.56546
2021-01-23,52.96936
2021-01-24,57.91545
2021-01-25,84.20332
2021-01-26,86.01745
2021-01-27,83.1251
2021-01-28,87.04432
2021-01-29,70.69998
2021-01-30,47.49272
2021-01-31,52.07941
2021-02-01,82.23515
2021-02-02,77.18637
2021-02-03,70.92247
2021-02-04,66.72941
2021-02-05,55.62211
2021-02-06,42.06743
2021-02-07,44.80575
2021-02-08,63.75149
2021-02-09,59.60978
2021-02-10,51.73712
2021-02-11,35.58103
2021-02-12,32.67157
2021-02-13,33.56152
2021-02-14,45.4561
2021-02-15,74.96149
2021-02-16,71.88088
2021-02-17,66.64384
2021-02-18,67.05459
2021-02-19,54.01334
2021-02-20,38.95259
2021-02-21,42.46106
2021-02-22,62.46791
2021-02-23,63.47766
2021-02-24,58.39466
2021-02-25,60.63665
2021-02-26,52.33612
2021-02-27,36.88173
2021-02-28,38.4905
2021-03-01,49.78606
2021-03-02,63.13537
2021-03-03,61.54372
2021-03-04,58.03525
2021-03-05,53.03782
2021-03-06,39.96234
2021-03-07,42.73489
2021-03-08,62.60482
2021-03-09,60.91049
2021-03-10,66.42135
2021-03-11,59.57556
2021-03-12,51.3606
2021-03-13,34.74242
2021-03-14,39.36334
2021-03-15,64.94951
2021-03-16,61.61218
2021-03-17,59.30172
2021-03-18,60.02053
2021-03-19,53.39722
2021-03-20,37.7888
2021-03-21,40.81807
2021-03-22,64.12801
2021-03-23,57.71008
2021-03-24,56.28957
2021-03-25,57.7443
2021-03-26,50.11124
2021-03-27,35.03337
2021-03-28,41.07479
2021-03-29,60.36282
2021-03-30,59.88362
2021-03-31,57.67585
2021-04-01,59.14769
2021-04-02,46.7568
2021-04-03,37.94283
2021-04-04,40.11637
2021-04-05,62.63905
2021-04-06,57.81276
2021-04-07,55.53653
2021-04-08,54.38986
2021-04-09,48.4169
2021-04-10,35.10183
2021-04-11,40.01369
2021-04-12,60.26014
2021-04-13,58.60003
2021-04-14,61.13297
2021-04-15,56.70032
2021-04-16,52.4217
2021-04-17,38.83279
2021-04-18,40.49289
2021-04-19,60.27725
2021-04-20,64.38473
2021-04-21,55.29693
2021-04-22,52.93513
2021-04-23,48.36556
2021-04-24,33.64709
2021-04-25,39.14085
2021-04-26,62.43368
2021-04-27,59.72959
2021-04-28,56.71743
2021-04-29,54.52678
2021-04-30,50.69313
2021-05-01,38.38781
2021-05-02,39.63717
2021-05-03,59.59267
2021-05-04,53.36299
2021-05-05,44.36077
2021-05-06,59.18192
2021-05-07,50.43641
2021-05-08,36.02601
2021-05-09,35.83775
2021-05-10,68.45798
2021-05-11,62.48502
2021-05-12,57.24798
2021-05-13,51.6002
2021-05-14,48.53671
2021-05-15,33.27058
2021-05-16,39.70563
2021-05-17,62.02293
2021-05-18,56.46072
2021-05-19,39.05527
2021-05-20,55.9644
2021-05-21,50.72736
2021-05-22,32.75714
2021-05-23,34.57128
2021-05-24,61.50949
2021-05-25,66.19887
2021-05-26,59.5071
2021-05-27,56.75166
2021-05-28,51.90826
2021-05-29,34.99914
2021-05-30,36.4881
2021-05-31,60.24302
2021-06-01,62.48502
2021-06-02,57.28221
2021-06-03,55.24559
2021-06-04,50.64179
2021-06-05,34.53705
2021-06-06,37.13845
2021-06-07,61.15009
2021-06-08,57.65873
2021-06-09,56.73455
2021-06-10,57.47047
2021-06-11,51.42906
2021-06-12,33.71555
2021-06-13,36.19715
2021-06-14,57.3849
2021-06-15,59.11346
2021-06-16,60.39705
2021-06-17,55.69056
2021-06-18,47.97193
2021-06-19,31.26818
2021-06-20,36.09447
2021-06-21,61.08163
2021-06-22,59.52421
2021-06-23,56.73455
2021-06-24,52.26767
2021-06-25,52.33612
2021-06-26,35.94044
2021-06-27,37.63477
2021-06-28,66.19887
2021-06-29,68.013
2021-06-30,61.35546
2021-07-01,62.98134
2021-07-02,51.90826
2021-07-03,36.18004
2021-07-04,40.40732
2021-07-05,61.88601
2021-07-06,59.57556
2021-07-07,56.97415
2021-07-08,54.06469
2021-07-09,46.0551
2021-07-10,33.33903
2021-07-11,33.98938
2021-07-12,57.89833
2021-07-13,58.3262
2021-07-14,55.81037
2021-07-15,52.06229
2021-07-16,46.91083
2021-07-17,32.38062
2021-07-18,38.31935
2021-07-19,59.47287
2021-07-20,57.24798
2021-07-21,56.01574
2021-07-22,53.6026
2021-07-23,51.08677
2021-07-24,34.07496
2021-07-25,38.40492
2021-07-26,58.66849
2021-07-27,58.97655
2021-07-28,52.40458
2021-07-29,52.18209
2021-07-30,45.42187
2021-07-31,33.3048
2021-08-01,41.28016
2021-08-02,54.57812
2021-08-03,56.5634
2021-08-04,54.21872
2021-08-05,55.22847
2021-08-06,48.07461
2021-08-07,33.32192
2021-08-08,34.91357
2021-08-09,57.40201
2021-08-10,61.30412
2021-08-11,60.02053
2021-08-12,55.82748
2021-08-13,48.9988
2021-08-14,33.37326
2021-08-15,33.08232
2021-08-16,44.54903
2021-08-17,60.75646
2021-08-18,62.91288
2021-08-19,57.79565
2021-08-20,55.19424
2021-08-21,35.71795
2021-08-22,37.46363
2021-08-23,58.82252
2021-08-24,60.08899
2021-08-25,61.06452
2021-08-26,60.1061
2021-08-27,52.04518
2021-08-28,35.70083
2021-08-29,38.04552
2021-08-30,65.01797
2021-08-31,64.07667
2021-09-01,63.30652
2021-09-02,56.88858
2021-09-03,51.99383
2021-09-04,34.86222
2021-09-05,42.97449
2021-09-06,72.94198
2021-09-07,73.35272
2021-09-08,64.07667
2021-09-09,61.21855
2021-09-10,55.65634
2021-09-11,35.83775
2021-09-12,38.67876
2021-09-13,53.70528
2021-09-14,52.95225
2021-09-15,55.00599
2021-09-16,46.60277
2021-09-17,39.36334
2021-09-18,26.73284
2021-09-19,25.26099
2021-09-20,25.94557
2021-09-21,26.69861
2021-09-22,32.07256
2021-09-23,57.59027
2021-09-24,57.33356
2021-09-25,35.95755
2021-09-26,40.76672
2021-09-27,69.38216
2021-09-28,64.29916
2021-09-29,61.69775
2021-09-30,63.49478
2021-10-01,74.17422
2021-10-02,39.77408
2021-10-03,39.36334
2021-10-04,47.52695
2021-10-05,69.17679
2021-10-06,60.99606
2021-10-07,57.67585
2021-10-08,53.29454
2021-10-09,35.76929
2021-10-10,36.18004
2021-10-11,39.68851
2021-10-12,61.59507
2021-10-13,60.31148
2021-10-14,56.75166
2021-10-15,52.07941
2021-10-16,35.73506
2021-10-17,37.34383
2021-10-18,60.1061
2021-10-19,56.99127
2021-10-20,52.16498
2021-10-21,51.87403
2021-10-22,46.61988
2021-10-23,31.07992
2021-10-24,35.59815
2021-10-25,72.17182
2021-10-26,65.95926
2021-10-27,64.16224
2021-10-28,55.86171
2021-10-29,50.57333
2021-10-30,33.52729
2021-10-31,39.911
2021-11-01,65.25757
2021-11-02,58.30908
2021-11-03,59.31884
2021-11-04,55.57076
2021-11-05,47.30446
2021-11-06,31.95276
2021-11-07,37.41228
2021-11-08,61.26989
2021-11-09,57.35067
2021-11-10,57.23087
2021-11-11,53.17473
2021-11-12,48.65651
2021-11-13,34.86222
2021-11-14,39.65428
2021-11-15,59.9863
2021-11-16,62.29676
2021-11-17,56.34092
2021-11-18,87.71179
2021-11-19,53.85931
2021-11-20,34.02361
2021-11-21,39.7912
2021-11-22,59.14769
2021-11-23,55.70768
2021-11-24,52.13075
2021-11-25,55.50231
2021-11-26,46.31182
2021-11-27,33.03097
2021-11-28,34.53705
2021-11-29,57.12818
2021-11-30,58.29197
2021-12-01,58.10371
2021-12-02,52.57573
2021-12-03,48.38268
2021-12-04,34.29744
2021-12-05,37.92572
2021-12-06,55.94728
2021-12-07,56.28957
2021-12-08,53.68817
2021-12-09,47.92058
2021-12-10,50.40219
2021-12-11,32.7058
2021-12-12,37.73746
2021-12-13,54.57812
2021-12-14,56.54629
2021-12-15,55.75902
2021-12-16,51.30925
2021-12-17,43.77888
2021-12-18,31.61047
2021-12-19,35.58103
2021-12-20,61.13297
2021-12-21,58.446
2021-12-22,55.77614
2021-12-23,48.58805
2021-12-24,41.93051
2021-12-25,29.71076
2021-12-26,36.00889
2021-12-27,60.24302
2021-12-28,61.37258
2021-12-29,58.08659
2021-12-30,54.0818
2021-12-31,47.33869
2022-01-01,41.98185
2022-01-02,46.07222
2022-01-03,70.04963
2022-01-04,64.55587
2022-01-05,65.70255
2022-01-06,62.39945
2022-01-07,53.56837
2022-01-08,39.56871
2022-01-09,45.40475
2022-01-10,68.76604
2022-01-11,70.15231
2022-01-12,64.72702
2022-01-13,63.81995
2022-01-14,56.5634
2022-01-15,44.05271
2022-01-16,48.33133
2022-01-17,69.00564
2022-01-18,67.02036
2022-01-19,66.23309
2022-01-20,68.09857
2022-01-21,65.78812
2022-01-22,39.02105
2022-01-23,49.70049
2022-01-24,69.1939
2022-01-25,70.68286
2022-01-26,68.35529
2022-01-27,56.76878
2022-01-28,50.19681
2022-01-29,33.97227
2022-01-30,37.85726
2022-01-31,34.87934
2022-02-01,38.69587
2022-02-02,43.77888
2022-02-03,72.41143
2022-02-04,66.98613
2022-02-05,45.64436
2022-02-06,49.10148
2022-02-07,66.55827
2022-02-08,63.39209
2022-02-09,63.92264
2022-02-10,66.37001
2022-02-11,58.41177
2022-02-12,40.1506
2022-02-13,45.47321
2022-02-14,75.33801
2022-02-15,70.28923
2022-02-16,65.46294
2022-02-17,60.46551
2022-02-18,55.77614
2022-02-19,39.58582
2022-02-20,44.72017
2022-02-21,67.14016
2022-02-22,66.4727
2022-02-23,68.88584
2022-02-24,61.69775
2022-02-25,56.99127
2022-02-26,41.70802
2022-02-27,44.66883
2022-02-28,60.73934
2022-03-01,62.70751
2022-03-02,74.02019
2022-03-03,63.11826
2022-03-04,55.53653
2022-03-05,42.70066
2022-03-06,42.92315
2022-03-07,58.12082
2022-03-08,53.8422
2022-03-09,38.11398
2022-03-10,59.23327
2022-03-11,53.41434
2022-03-12,42.83758
2022-03-13,48.70785
2022-03-14,62.70751
2022-03-15,59.21615
2022-03-16,58.97655
2022-03-17,54.97176
2022-03-18,50.02567
2022-03-19,37.39517
2022-03-20,42.52952
2022-03-21,59.28461
2022-03-22,58.42888
2022-03-23,56.23823
2022-03-24,52.59284
2022-03-25,50.91562
2022-03-26,39.43179
2022-03-27,38.23378
2022-03-28,57.33356
2022-03-29,54.61235
2022-03-30,52.04518
2022-03-31,56.99127
2022-04-01,55.67345
2022-04-02,33.66421
2022-04-03,38.4905
2022-04-04,54.73215
2022-04-05,56.204
2022-04-06,57.23087
2022-04-07,55.62211
2022-04-08,50.23104
2022-04-09,35.46123
2022-04-10,37.75457
2022-04-11,57.98391
2022-04-12,58.36043
2022-04-13,58.9252
2022-04-14,59.31884
2022-04-15,49.18706
2022-04-16,35.59815
2022-04-17,39.19219
2022-04-18,58.87386
2022-04-19,56.0842
2022-04-20,55.60499
2022-04-21,54.03046
2022-04-22,46.91083
2022-04-23,34.07496
2022-04-24,38.8499
2022-04-25,60.60243
2022-04-26,63.30652
2022-04-27,55.1429
2022-04-28,53.91066
2022-04-29,45.62724
2022-04-30,34.57128
2022-05-01,44.06982
2022-05-02,61.25278
2022-05-03,54.7835
2022-05-04,49.82029
2022-05-05,38.18244
2022-05-06,45.4561
2022-05-07,33.71555
2022-05-08,38.52473
2022-05-09,59.47287
2022-05-10,63.30652
2022-05-11,57.40201
2022-05-12,55.79325
2022-05-13,47.50984
2022-05-14,47.90347
2022-05-15,36.91596
2022-05-16,63.39209
2022-05-17,59.28461
2022-05-18,58.13794
2022-05-19,52.31901
2022-05-20,46.637
2022-05-21,29.86479
2022-05-22,39.24353
2022-05-23,63.08403
2022-05-24,61.78333
2022-05-25,63.56323
2022-05-26,57.19664
2022-05-27,48.67362
2022-05-28,31.26818
2022-05-29,36.53944
2022-05-30,56.28957
2022-05-31,52.07941
2022-06-01,48.4169
2022-06-02,55.50231
2022-06-03,50.00855
2022-06-04,33.13366
2022-06-05,34.93068
2022-06-06,39.10662
2022-06-07,56.27246
2022-06-08,59.81516
2022-06-09,55.39962
2022-06-10,49.95721
2022-06-11,32.99674
2022-06-12,36.64213
2022-06-13,55.16002
2022-06-14,60.41417
2022-06-15,61.56084
2022-06-16,54.18449
2022-06-17,46.43162
2022-06-18,33.49306
2022-06-19,37.20691
2022-06-20,60.75646
2022-06-21,57.2651
2022-06-22,56.28957
2022-06-23,49.94009
2022-06-24,46.67123
2022-06-25,32.79137
2022-06-26,35.58103
2022-06-27,58.85675
2022-06-28,59.8665
2022-06-29,54.40698
2022-06-30,53.962
2022-07-01,53.63683
2022-07-02,34.10919
2022-07-03,38.37069
2022-07-04,57.81276
2022-07-05,60.82491
2022-07-06,55.75902
2022-07-07,52.93513
2022-07-08,46.85948
2022-07-09,33.28769
2022-07-10,36.98442
2022-07-11,58.17217
2022-07-12,58.3262
2022-07-13,54.27006
2022-07-14,54.49255
2022-07-15,47.39003
2022-07-16,33.20212
2022-07-17,37.00154
2022-07-18,54.85195
2022-07-19,56.85435
2022-07-20,58.95943
2022-07-21,53.32876
2022-07-22,49.28974
2022-07-23,32.60311
2022-07-24,43.84733
2022-07-25,67.27708
2022-07-26,59.31884
2022-07-27,56.85435
2022-07-28,55.98151
2022-07-29,51.78846
2022-07-30,34.96491
2022-07-31,37.82303
2022-08-01,64.84682
2022-08-02,61.52661
2022-08-03,56.27246
2022-08-04,53.36299
2022-08-05,50.26527
2022-08-06,34.40013
2022-08-07,35.80352
2022-08-08,57.07684
2022-08-09,55.22847
2022-08-10,61.21855
2022-08-11,57.48759
2022-08-12,52.16498
2022-08-13,35.99178
2022-08-14,33.27058
2022-08-15,45.79839
2022-08-16,67.00325
2022-08-17,63.529
2022-08-18,57.79565
2022-08-19,52.81533
2022-08-20,36.40253
2022-08-21,39.14085
2022-08-22,60.31148
2022-08-23,58.60003
2022-08-24,58.03525
2022-08-25,57.64162
2022-08-26,51.10388
2022-08-27,31.35375
2022-08-28,38.83279
2022-08-29,60.27725
2022-08-30,62.3481
2022-08-31,57.91545
2022-09-01,60.31148
2022-09-02,52.37035
2022-09-03,35.27297
2022-09-04,38.45627
2022-09-05,56.73455
2022-09-06,54.42409
2022-09-07,49.99144
2022-09-08,46.24336
2022-09-09,29.96748
2022-09-10,29.36847
2022-09-11,31.25106
2022-09-12,39.46602
2022-09-13,68.013
2022-09-14,64.41896
2022-09-15,60.51685
2022-09-16,52.71264
2022-09-17,35.97467
2022-09-18,38.26801
2022-09-19,62.21119
2022-09-20,59.69536
2022-09-21,57.91545
2022-09-22,55.41673
2022-09-23,53.49991
2022-09-24,32.97963
2022-09-25,39.56871
2022-09-26,59.90073
2022-09-27,59.55844
2022-09-28,58.42888
2022-09-29,58.89098
2022-09-30,51.2408
2022-10-01,36.14581
2022-10-02,35.63238
2022-10-03,43.04295
2022-10-04,62.07427
2022-10-05,63.78572
2022-10-06,62.38233
2022-10-07,52.60996
2022-10-08,31.86719
2022-10-09,33.95516
2022-10-10,40.08214
2022-10-11,61.6293
2022-10-12,59.19904
2022-10-13,55.60499
2022-10-14,53.53414
2022-10-15,39.19219
2022-10-16,42.20434
2022-10-17,64.98374
2022-10-18,61.28701
2022-10-19,58.9252
2022-10-20,56.83724
2022-10-21,50.38507
2022-10-22,36.28273
2022-10-23,40.66404
2022-10-24,59.67824
2022-10-25,64.62433
2022-10-26,60.61954
2022-10-27,54.69792
2022-10-28,47.37292
2022-10-29,32.80848
2022-10-30,33.62998
2022-10-31,55.70768
2022-11-01,69.17679
2022-11-02,63.92264
2022-11-03,57.88122
2022-11-04,54.44121
2022-11-05,35.15317
2022-11-06,40.68115
2022-11-07,59.31884
2022-11-08,60.688
2022-11-09,57.35067
2022-11-10,59.81516
2022-11-11,48.09173
2022-11-12,35.56392
2022-11-13,42.61509
2022-11-14,59.04501
2022-11-15,63.85418
2022-11-16,59.91785
2022-11-17,55.2627
2022-11-18,53.7224
2022-11-19,34.67396
2022-11-20,39.75697
2022-11-21,61.08163
2022-11-22,63.47766
2022-11-23,59.81516
2022-11-24,51.06965
2022-11-25,52.91802
2022-11-26,36.45387
2022-11-27,41.9134
2022-11-28,60.94472
2022-11-29,61.78333
2022-11-30,61.06452
2022-12-01,65.97638
2022-12-02,51.75423
2022-12-03,33.15077
2022-12-04,41.19459
2022-12-05,63.64881
2022-12-06,62.65616
2022-12-07,62.05716
2022-12-08,58.03525
2022-12-09,56.0842
2022-12-10,37.53208
2022-12-11,43.06007
2022-12-12,66.28444
2022-12-13,65.97638
2022-12-14,58.03525
2022-12-15,57.7443
2022-12-16,51.51463
2022-12-17,33.40749
2022-12-18,42.40972
2022-12-19,60.77357
2022-12-20,59.45575
2022-12-21,58.5658
2022-12-22,55.58788
2022-12-23,49.94009
2022-12-24,33.86958
2022-12-25,40.1506
2022-12-26,62.62194
2022-12-27,65.2918
2022-12-28,64.02532
2022-12-29,59.7467
2022-12-30,53.31165
2022-12-31,40.35598
2023-01-01,55.58788
2023-01-02,91.11757
2023-01-03,81.10559
2023-01-04,74.56785
2023-01-05,73.3185
2023-01-06,63.93975
2023-01-07,46.637
2023-01-08,54.56101
2023-01-09,74.05442
2023-01-10,82.83416
2023-01-11,72.65103
2023-01-12,67.41399
2023-01-13,66.50693
2023-01-14,45.13092
2023-01-15,54.15026
2023-01-16,80.62639
2023-01-17,78.23036
2023-01-18,77.4602
2023-01-19,68.8345
2023-01-20,58.71983
2023-01-21,39.73985
2023-01-22,39.38045
2023-01-23,42.75201
2023-01-24,57.19664
2023-01-25,95.08813
2023-01-26,89.37189
2023-01-27,76.19373
2023-01-28,52.71264
2023-01-29,61.35546
2023-01-30,88.31079
2023-01-31,83.98083
2023-02-01,93.58206
2023-02-02,82.90261
2023-02-03,72.97621
2023-02-04,52.79822
2023-02-05,52.93513
2023-02-06,84.73386
2023-02-07,83.55296
2023-02-08,79.5824
2023-02-09,75.56049
2023-02-10,68.09857
2023-02-11,52.06229
2023-02-12,56.4436
2023-02-13,78.41862
2023-02-14,76.2793
2023-02-15,79.24011
2023-02-16,71.98357
2023-02-17,64.53876
2023-02-18,44.68594
2023-02-19,53.05493
2023-02-20,75.14975
2023-02-21,77.35752
2023-02-22,72.58257
2023-02-23,67.51668
2023-02-24,65.87369
2023-02-25,46.07222
2023-02-26,52.33612
2023-02-27,71.3161
2023-02-28,68.50932
2023-03-01,65.75389
2023-03-02,73.47253
2023-03-03,61.57795
2023-03-04,46.58565
2023-03-05,53.87643
2023-03-06,70.59729
2023-03-07,70.66575
2023-03-08,65.73677
2023-03-09,62.99845
2023-03-10,55.46808
2023-03-11,37.68612
2023-03-12,48.75919
2023-03-13,73.09601
2023-03-14,68.35529
2023-03-15,69.53619
2023-03-16,63.4092
2023-03-17,58.00102
2023-03-18,40.35598
2023-03-19,45.52455
2023-03-20,70.42615
2023-03-21,100.0
2023-03-22,81.08848
2023-03-23,71.74396
2023-03-24,64.43607
2023-03-25,44.29231
2023-03-26,47.27023
2023-03-27,70.66575
2023-03-28,64.38473
2023-03-29,62.50213
2023-03-30,58.00102
2023-03-31,50.81293
2023-04-01,40.40732
2023-04-02,46.53431
2023-04-03,66.48981
2023-04-04,63.85418
2023-04-05,66.48981
2023-04-06,64.4703
2023-04-07,55.94728
2023-04-08,39.07239
2023-04-09,40.83518
2023-04-10,72.15471
2023-04-11,68.16703
2023-04-12,66.13041
2023-04-13,58.61714
2023-04-14,54.06469
2023-04-15,38.25089
2023-04-16,43.60773
2023-04-17,63.22094
2023-04-18,62.2283
2023-04-19,60.82491
2023-04-20,57.60739
2023-04-21,50.12835
2023-04-22,35.32431
2023-04-23,39.48314
2023-04-24,62.77597
2023-04-25,63.49478
2023-04-26,61.38969
2023-04-27,56.59763
2023-04-28,50.2995
2023-04-29,38.74721
2023-04-30,38.04552
2023-05-01,54.86907
2023-05-02,64.41896
2023-05-03,65.20622
2023-05-04,53.63683
2023-05-05,38.43915
2023-05-06,38.50761
2023-05-07,39.03816
2023-05-08,62.70751
2023-05-09,64.89816
2023-05-10,65.51429
2023-05-11,62.39945
2023-05-12,51.89115
2023-05-13,34.0065
2023-05-14,37.72034
2023-05-15,61.03029
2023-05-16,59.9863
2023-05-17,56.22111
2023-05-18,51.73712
2023-05-19,47.73232
2023-05-20,31.86719
2023-05-21,38.79856
2023-05-22,57.28221
2023-05-23,57.64162
2023-05-24,58.48023
2023-05-25,58.446
2023-05-26,50.69313
2023-05-27,32.97963
2023-05-28,35.1874
2023-05-29,43.40236
