date,누드화
2020-11-18,11.47058
2020-11-19,12.94117
2020-11-20,10.0
2020-11-21,9.11764
2020-11-22,12.94117
2020-11-23,7.35294
2020-11-24,9.41176
2020-11-25,10.29411
2020-11-26,8.82352
2020-11-27,8.23529
2020-11-28,6.7647
2020-11-29,7.64705
2020-11-30,5.0
2020-12-01,10.0
2020-12-02,8.52941
2020-12-03,10.0
2020-12-04,10.58823
2020-12-05,10.58823
2020-12-06,26.47058
2020-12-07,19.11764
2020-12-08,25.88235
2020-12-09,21.17647
2020-12-10,20.0
2020-12-11,16.47058
2020-12-12,19.70588
2020-12-13,23.82352
2020-12-14,12.05882
2020-12-15,15.0
2020-12-16,10.29411
2020-12-17,10.58823
2020-12-18,10.88235
2020-12-19,12.94117
2020-12-20,13.23529
2020-12-21,12.64705
2020-12-22,7.94117
2020-12-23,10.0
2020-12-24,10.29411
2020-12-25,10.29411
2020-12-26,14.11764
2020-12-27,12.35294
2020-12-28,9.41176
2020-12-29,11.7647
2020-12-30,17.35294
2020-12-31,10.58823
2021-01-01,11.47058
2021-01-02,11.17647
2021-01-03,7.64705
2021-01-04,14.11764
2021-01-05,10.88235
2021-01-06,11.47058
2021-01-07,11.17647
2021-01-08,14.70588
2021-01-09,11.47058
2021-01-10,10.29411
2021-01-11,17.05882
2021-01-12,15.58823
2021-01-13,11.17647
2021-01-14,13.52941
2021-01-15,9.41176
2021-01-16,12.05882
2021-01-17,13.23529
2021-01-18,13.23529
2021-01-19,11.47058
2021-01-20,12.05882
2021-01-21,12.94117
2021-01-22,10.29411
2021-01-23,12.94117
2021-01-24,10.0
2021-01-25,12.64705
2021-01-26,10.58823
2021-01-27,14.41176
2021-01-28,15.29411
2021-01-29,10.88235
2021-01-30,7.94117
2021-01-31,14.41176
2021-02-01,12.05882
2021-02-02,9.70588
2021-02-03,8.52941
2021-02-04,11.47058
2021-02-05,14.70588
2021-02-06,13.23529
2021-02-07,5.88235
2021-02-08,9.11764
2021-02-09,11.17647
2021-02-10,8.23529
2021-02-11,9.11764
2021-02-12,6.47058
2021-02-13,13.82352
2021-02-14,6.17647
2021-02-15,12.35294
2021-02-16,12.05882
2021-02-17,7.94117
2021-02-18,7.05882
2021-02-19,11.47058
2021-02-20,7.35294
2021-02-21,9.11764
2021-02-22,7.05882
2021-02-23,10.88235
2021-02-24,14.11764
2021-02-25,12.35294
2021-02-26,8.52941
2021-02-27,12.64705
2021-02-28,12.05882
2021-03-01,14.11764
2021-03-02,9.11764
2021-03-03,10.29411
2021-03-04,10.58823
2021-03-05,11.47058
2021-03-06,9.11764
2021-03-07,14.70588
2021-03-08,12.64705
2021-03-09,17.05882
2021-03-10,11.7647
2021-03-11,11.7647
2021-03-12,12.05882
2021-03-13,7.94117
2021-03-14,7.05882
2021-03-15,9.70588
2021-03-16,15.88235
2021-03-17,14.41176
2021-03-18,12.94117
2021-03-19,5.58823
2021-03-20,9.11764
2021-03-21,9.70588
2021-03-22,10.29411
2021-03-23,14.11764
2021-03-24,11.47058
2021-03-25,10.58823
2021-03-26,15.29411
2021-03-27,14.41176
2021-03-28,8.52941
2021-03-29,15.29411
2021-03-30,13.23529
2021-03-31,13.23529
2021-04-01,19.41176
2021-04-02,14.41176
2021-04-03,11.47058
2021-04-04,13.23529
2021-04-05,12.64705
2021-04-06,15.0
2021-04-07,12.64705
2021-04-08,13.82352
2021-04-09,13.23529
2021-04-10,9.70588
2021-04-11,15.29411
2021-04-12,16.7647
2021-04-13,12.05882
2021-04-14,17.94117
2021-04-15,11.47058
2021-04-16,9.41176
2021-04-17,11.17647
2021-04-18,13.82352
2021-04-19,13.52941
2021-04-20,15.29411
2021-04-21,15.0
2021-04-22,15.58823
2021-04-23,13.82352
2021-04-24,9.41176
2021-04-25,12.94117
2021-04-26,14.41176
2021-04-27,15.58823
2021-04-28,15.88235
2021-04-29,14.41176
2021-04-30,14.11764
2021-05-01,13.52941
2021-05-02,16.7647
2021-05-03,17.05882
2021-05-04,18.52941
2021-05-05,11.7647
2021-05-06,9.41176
2021-05-07,13.23529
2021-05-08,13.23529
2021-05-09,16.17647
2021-05-10,18.82352
2021-05-11,17.35294
2021-05-12,23.82352
2021-05-13,14.11764
2021-05-14,24.11764
2021-05-15,21.17647
2021-05-16,29.41176
2021-05-17,26.7647
2021-05-18,22.94117
2021-05-19,17.64705
2021-05-20,22.05882
2021-05-21,20.88235
2021-05-22,16.47058
2021-05-23,19.41176
2021-05-24,18.23529
2021-05-25,24.11764
2021-05-26,17.05882
2021-05-27,22.05882
2021-05-28,26.47058
2021-05-29,26.17647
2021-05-30,35.58823
2021-05-31,40.0
2021-06-01,33.52941
2021-06-02,28.82352
2021-06-03,25.0
2021-06-04,22.64705
2021-06-05,19.11764
2021-06-06,27.05882
2021-06-07,27.94117
2021-06-08,25.29411
2021-06-09,34.11764
2021-06-10,30.88235
2021-06-11,29.41176
2021-06-12,22.64705
2021-06-13,28.82352
2021-06-14,32.64705
2021-06-15,29.11764
2021-06-16,28.52941
2021-06-17,26.17647
2021-06-18,22.94117
2021-06-19,22.35294
2021-06-20,26.47058
2021-06-21,26.17647
2021-06-22,27.05882
2021-06-23,32.94117
2021-06-24,22.94117
2021-06-25,26.47058
2021-06-26,23.23529
2021-06-27,20.58823
2021-06-28,31.47058
2021-06-29,31.7647
2021-06-30,23.82352
2021-07-01,26.17647
2021-07-02,23.82352
2021-07-03,25.58823
2021-07-04,30.0
2021-07-05,28.82352
2021-07-06,25.88235
2021-07-07,26.7647
2021-07-08,19.70588
2021-07-09,18.52941
2021-07-10,23.23529
2021-07-11,38.82352
2021-07-12,28.23529
2021-07-13,33.82352
2021-07-14,27.35294
2021-07-15,19.70588
2021-07-16,30.58823
2021-07-17,32.94117
2021-07-18,26.7647
2021-07-19,31.17647
2021-07-20,26.7647
2021-07-21,32.64705
2021-07-22,20.0
2021-07-23,33.52941
2021-07-24,24.41176
2021-07-25,22.05882
2021-07-26,25.58823
2021-07-27,38.23529
2021-07-28,39.70588
2021-07-29,40.88235
2021-07-30,39.70588
2021-07-31,42.64705
2021-08-01,42.35294
2021-08-02,52.94117
2021-08-03,53.23529
2021-08-04,68.52941
2021-08-05,47.05882
2021-08-06,53.23529
2021-08-07,37.64705
2021-08-08,56.7647
2021-08-09,55.0
2021-08-10,53.52941
2021-08-11,48.52941
2021-08-12,50.0
2021-08-13,49.70588
2021-08-14,35.58823
2021-08-15,37.64705
2021-08-16,49.70588
2021-08-17,63.52941
2021-08-18,58.82352
2021-08-19,50.58823
2021-08-20,56.7647
2021-08-21,53.23529
2021-08-22,55.58823
2021-08-23,55.0
2021-08-24,53.23529
2021-08-25,65.88235
2021-08-26,75.29411
2021-08-27,70.58823
2021-08-28,57.35294
2021-08-29,64.11764
2021-08-30,82.35294
2021-08-31,90.0
2021-09-01,72.35294
2021-09-02,92.05882
2021-09-03,89.41176
2021-09-04,80.58823
2021-09-05,77.35294
2021-09-06,79.70588
2021-09-07,78.52941
2021-09-08,74.70588
2021-09-09,89.41176
2021-09-10,88.23529
2021-09-11,70.88235
2021-09-12,89.70588
2021-09-13,87.94117
2021-09-14,87.05882
2021-09-15,79.70588
2021-09-16,88.82352
2021-09-17,77.64705
2021-09-18,82.05882
2021-09-19,77.05882
2021-09-20,74.70588
2021-09-21,72.35294
2021-09-22,72.94117
2021-09-23,80.29411
2021-09-24,94.11764
2021-09-25,98.23529
2021-09-26,100.0
2021-09-27,97.05882
2021-09-28,95.0
2021-09-29,93.52941
2021-09-30,72.05882
2021-10-01,39.70588
2021-10-02,37.94117
2021-10-03,41.7647
2021-10-04,45.58823
2021-10-05,41.17647
2021-10-06,32.64705
2021-10-07,38.82352
2021-10-08,34.41176
2021-10-09,38.52941
2021-10-10,30.88235
2021-10-11,35.88235
2021-10-12,36.17647
2021-10-13,33.52941
2021-10-14,35.58823
2021-10-15,29.41176
2021-10-16,50.0
2021-10-17,40.29411
2021-10-18,28.82352
2021-10-19,36.17647
2021-10-20,33.82352
2021-10-21,35.29411
2021-10-22,31.47058
2021-10-23,33.23529
2021-10-24,31.17647
2021-10-25,32.94117
2021-10-26,28.52941
2021-10-27,30.88235
2021-10-28,31.7647
2021-10-29,32.64705
2021-10-30,35.58823
2021-10-31,37.64705
2021-11-01,30.58823
2021-11-02,29.70588
2021-11-03,32.05882
2021-11-04,27.94117
2021-11-05,29.41176
2021-11-06,23.52941
2021-11-07,31.47058
2021-11-08,33.52941
2021-11-09,28.52941
2021-11-10,32.64705
2021-11-11,23.82352
2021-11-12,25.58823
2021-11-13,29.11764
2021-11-14,32.35294
2021-11-15,28.23529
2021-11-16,23.52941
2021-11-17,27.94117
2021-11-18,24.70588
2021-11-19,27.05882
2021-11-20,25.29411
2021-11-21,30.88235
2021-11-22,25.29411
2021-11-23,24.11764
2021-11-24,22.94117
2021-11-25,23.52941
2021-11-26,32.05882
2021-11-27,27.35294
2021-11-28,23.23529
2021-11-29,14.70588
2021-11-30,21.47058
2021-12-01,23.52941
2021-12-02,27.35294
2021-12-03,19.70588
2021-12-04,22.35294
2021-12-05,25.29411
2021-12-06,22.94117
2021-12-07,23.52941
2021-12-08,23.52941
2021-12-09,23.52941
2021-12-10,26.17647
2021-12-11,23.23529
2021-12-12,26.47058
2021-12-13,29.70588
2021-12-14,21.47058
2021-12-15,22.35294
2021-12-16,23.23529
2021-12-17,20.58823
2021-12-18,24.70588
2021-12-19,27.94117
2021-12-20,22.64705
2021-12-21,26.7647
2021-12-22,25.0
2021-12-23,23.23529
2021-12-24,20.88235
2021-12-25,18.82352
2021-12-26,20.29411
2021-12-27,24.41176
2021-12-28,23.23529
2021-12-29,17.05882
2021-12-30,19.41176
2021-12-31,18.82352
2022-01-01,16.17647
2022-01-02,15.58823
2022-01-03,27.64705
2022-01-04,21.47058
2022-01-05,27.05882
2022-01-06,29.11764
2022-01-07,24.11764
2022-01-08,22.05882
2022-01-09,24.41176
2022-01-10,25.88235
2022-01-11,16.47058
2022-01-12,18.23529
2022-01-13,22.94117
2022-01-14,18.82352
2022-01-15,19.70588
2022-01-16,17.35294
2022-01-17,24.70588
2022-01-18,26.47058
2022-01-19,18.52941
2022-01-20,21.47058
2022-01-21,19.70588
2022-01-22,21.17647
2022-01-23,20.58823
2022-01-24,24.70588
2022-01-25,25.29411
2022-01-26,12.64705
2022-01-27,22.05882
2022-01-28,22.05882
2022-01-29,25.58823
2022-01-30,15.0
2022-01-31,10.88235
2022-02-01,19.70588
2022-02-02,21.17647
2022-02-03,21.7647
2022-02-04,21.7647
2022-02-05,22.35294
2022-02-06,24.41176
2022-02-07,22.94117
2022-02-08,24.70588
2022-02-09,30.0
2022-02-10,27.35294
2022-02-11,23.82352
2022-02-12,22.05882
2022-02-13,22.05882
2022-02-14,20.0
2022-02-15,22.94117
2022-02-16,20.58823
2022-02-17,25.29411
2022-02-18,20.88235
2022-02-19,21.47058
2022-02-20,22.94117
2022-02-21,22.05882
2022-02-22,23.23529
2022-02-23,20.88235
2022-02-24,23.52941
2022-02-25,20.88235
2022-02-26,21.47058
2022-02-27,16.17647
2022-02-28,19.41176
2022-03-01,26.47058
2022-03-02,20.0
2022-03-03,21.17647
2022-03-04,20.29411
2022-03-05,23.82352
2022-03-06,19.70588
2022-03-07,22.64705
2022-03-08,20.58823
2022-03-09,24.41176
2022-03-10,22.35294
2022-03-11,25.29411
2022-03-12,23.23529
2022-03-13,26.7647
2022-03-14,22.05882
2022-03-15,17.35294
2022-03-16,20.29411
2022-03-17,29.11764
2022-03-18,21.7647
2022-03-19,27.35294
2022-03-20,27.35294
2022-03-21,26.47058
2022-03-22,28.23529
2022-03-23,22.64705
2022-03-24,23.82352
2022-03-25,19.11764
2022-03-26,24.41176
2022-03-27,23.82352
2022-03-28,19.41176
2022-03-29,22.64705
2022-03-30,19.11764
2022-03-31,29.11764
2022-04-01,21.7647
2022-04-02,19.70588
2022-04-03,23.82352
2022-04-04,24.41176
2022-04-05,19.41176
2022-04-06,18.23529
2022-04-07,19.70588
2022-04-08,19.41176
2022-04-09,22.64705
2022-04-10,22.35294
2022-04-11,26.47058
2022-04-12,28.52941
2022-04-13,24.11764
2022-04-14,30.29411
2022-04-15,30.0
2022-04-16,26.17647
2022-04-17,31.7647
2022-04-18,15.58823
2022-04-19,21.7647
2022-04-20,22.64705
2022-04-21,25.58823
2022-04-22,26.17647
2022-04-23,25.0
2022-04-24,24.70588
2022-04-25,21.17647
2022-04-26,20.58823
2022-04-27,27.64705
2022-04-28,31.47058
2022-04-29,21.7647
2022-04-30,26.47058
2022-05-01,18.82352
2022-05-02,18.82352
2022-05-03,21.47058
2022-05-04,21.47058
2022-05-05,21.47058
2022-05-06,25.58823
2022-05-07,24.11764
2022-05-08,25.0
2022-05-09,19.11764
2022-05-10,22.05882
2022-05-11,20.29411
2022-05-12,15.88235
2022-05-13,20.0
2022-05-14,17.64705
2022-05-15,20.29411
2022-05-16,23.52941
2022-05-17,20.58823
2022-05-18,18.52941
2022-05-19,21.47058
2022-05-20,16.47058
2022-05-21,23.52941
2022-05-22,28.52941
2022-05-23,22.94117
2022-05-24,16.7647
2022-05-25,22.35294
2022-05-26,21.17647
2022-05-27,18.23529
2022-05-28,28.23529
2022-05-29,18.23529
2022-05-30,19.11764
2022-05-31,15.0
2022-06-01,24.70588
2022-06-02,19.41176
2022-06-03,17.05882
2022-06-04,20.0
2022-06-05,20.88235
2022-06-06,18.52941
2022-06-07,16.47058
2022-06-08,15.58823
2022-06-09,14.11764
2022-06-10,19.70588
2022-06-11,24.11764
2022-06-12,19.41176
2022-06-13,18.23529
2022-06-14,21.47058
2022-06-15,17.05882
2022-06-16,15.58823
2022-06-17,14.70588
2022-06-18,19.41176
2022-06-19,21.17647
2022-06-20,20.29411
2022-06-21,16.7647
2022-06-22,18.52941
2022-06-23,16.7647
2022-06-24,16.17647
2022-06-25,18.82352
2022-06-26,17.05882
2022-06-27,18.23529
2022-06-28,13.52941
2022-06-29,17.64705
2022-06-30,15.29411
2022-07-01,14.70588
2022-07-02,20.29411
2022-07-03,25.0
2022-07-04,11.17647
2022-07-05,13.52941
2022-07-06,11.47058
2022-07-07,14.70588
2022-07-08,11.7647
2022-07-09,13.23529
2022-07-10,19.70588
2022-07-11,12.35294
2022-07-12,15.0
2022-07-13,18.52941
2022-07-14,14.70588
2022-07-15,14.41176
2022-07-16,13.23529
2022-07-17,16.47058
2022-07-18,12.94117
2022-07-19,15.58823
2022-07-20,13.52941
2022-07-21,12.64705
2022-07-22,14.70588
2022-07-23,15.0
2022-07-24,14.41176
2022-07-25,13.82352
2022-07-26,12.35294
2022-07-27,17.94117
2022-07-28,20.88235
2022-07-29,22.35294
2022-07-30,14.70588
2022-07-31,15.0
2022-08-01,12.94117
2022-08-02,13.82352
2022-08-03,14.41176
2022-08-04,15.0
2022-08-05,14.41176
2022-08-06,15.88235
2022-08-07,13.23529
2022-08-08,18.23529
2022-08-09,14.41176
2022-08-10,19.41176
2022-08-11,15.29411
2022-08-12,19.70588
2022-08-13,11.47058
2022-08-14,12.94117
2022-08-15,18.52941
2022-08-16,10.29411
2022-08-17,12.05882
2022-08-18,12.64705
2022-08-19,9.11764
2022-08-20,15.29411
2022-08-21,17.35294
2022-08-22,13.52941
2022-08-23,16.17647
2022-08-24,16.17647
2022-08-25,13.52941
2022-08-26,22.35294
2022-08-27,16.47058
2022-08-28,12.64705
2022-08-29,11.17647
2022-08-30,21.17647
2022-08-31,13.52941
2022-09-01,13.23529
2022-09-02,10.88235
2022-09-03,14.70588
2022-09-04,13.23529
2022-09-05,14.11764
2022-09-06,18.23529
2022-09-07,10.29411
2022-09-08,15.88235
2022-09-09,12.94117
2022-09-10,13.52941
2022-09-11,12.94117
2022-09-12,14.11764
2022-09-13,14.41176
2022-09-14,15.0
2022-09-15,12.05882
2022-09-16,13.52941
2022-09-17,16.7647
2022-09-18,12.35294
2022-09-19,16.47058
2022-09-20,7.05882
2022-09-21,12.35294
2022-09-22,15.0
2022-09-23,9.11764
2022-09-24,12.35294
2022-09-25,15.88235
2022-09-26,13.23529
2022-09-27,14.41176
2022-09-28,10.0
2022-09-29,12.94117
2022-09-30,8.82352
2022-10-01,17.94117
2022-10-02,17.05882
2022-10-03,19.70588
2022-10-04,16.47058
2022-10-05,9.11764
2022-10-06,11.7647
2022-10-07,9.11764
2022-10-08,15.58823
2022-10-09,17.94117
2022-10-10,15.88235
2022-10-11,13.52941
2022-10-12,11.7647
2022-10-13,12.64705
2022-10-14,12.94117
2022-10-15,13.52941
2022-10-16,18.82352
2022-10-17,9.41176
2022-10-18,17.64705
2022-10-19,11.47058
2022-10-20,12.94117
2022-10-21,14.11764
2022-10-22,22.05882
2022-10-23,13.52941
2022-10-24,15.88235
2022-10-25,17.05882
2022-10-26,13.52941
2022-10-27,21.17647
2022-10-28,15.0
2022-10-29,16.17647
2022-10-30,18.23529
2022-10-31,12.64705
2022-11-01,11.17647
2022-11-02,16.47058
2022-11-03,13.82352
2022-11-04,9.41176
2022-11-05,15.0
2022-11-06,15.29411
2022-11-07,17.64705
2022-11-08,12.64705
2022-11-09,14.11764
2022-11-10,18.52941
2022-11-11,13.52941
2022-11-12,13.82352
2022-11-13,17.35294
2022-11-14,15.29411
2022-11-15,15.0
2022-11-16,11.7647
2022-11-17,13.23529
2022-11-18,13.23529
2022-11-19,16.47058
2022-11-20,20.0
2022-11-21,20.0
2022-11-22,13.52941
2022-11-23,14.11764
2022-11-24,14.41176
2022-11-25,12.05882
2022-11-26,14.41176
2022-11-27,15.88235
2022-11-28,11.7647
2022-11-29,11.7647
2022-11-30,10.88235
2022-12-01,15.0
2022-12-02,12.64705
2022-12-03,17.94117
2022-12-04,17.94117
2022-12-05,15.88235
2022-12-06,17.05882
2022-12-07,16.7647
2022-12-08,14.11764
2022-12-09,11.47058
2022-12-10,16.47058
2022-12-11,15.88235
2022-12-12,16.17647
2022-12-13,15.58823
2022-12-14,16.47058
2022-12-15,10.88235
2022-12-16,12.64705
2022-12-17,15.88235
2022-12-18,17.35294
2022-12-19,17.05882
2022-12-20,15.58823
2022-12-21,16.7647
2022-12-22,13.82352
2022-12-23,12.35294
2022-12-24,13.23529
2022-12-25,9.11764
2022-12-26,12.05882
2022-12-27,9.70588
2022-12-28,10.0
2022-12-29,6.47058
2022-12-30,9.41176
2022-12-31,7.05882
2023-01-01,14.41176
2023-01-02,10.88235
2023-01-03,15.58823
2023-01-04,11.47058
2023-01-05,9.11764
2023-01-06,12.64705
2023-01-07,11.47058
2023-01-08,15.29411
2023-01-09,21.7647
2023-01-10,28.23529
2023-01-11,28.52941
2023-01-12,21.47058
2023-01-13,23.23529
2023-01-14,19.70588
2023-01-15,24.41176
2023-01-16,22.35294
2023-01-17,19.70588
2023-01-18,11.7647
2023-01-19,10.0
2023-01-20,10.88235
2023-01-21,13.82352
2023-01-22,10.29411
2023-01-23,17.94117
2023-01-24,19.11764
2023-01-25,16.17647
2023-01-26,22.35294
2023-01-27,15.58823
2023-01-28,19.70588
2023-01-29,10.88235
2023-01-30,13.52941
2023-01-31,10.29411
2023-02-01,10.29411
2023-02-02,12.05882
2023-02-03,15.58823
2023-02-04,12.94117
2023-02-05,11.47058
2023-02-06,11.7647
2023-02-07,17.94117
2023-02-08,12.35294
2023-02-09,15.58823
2023-02-10,9.11764
2023-02-11,15.58823
2023-02-12,15.0
2023-02-13,13.52941
2023-02-14,15.0
2023-02-15,12.64705
2023-02-16,14.41176
2023-02-17,12.35294
2023-02-18,13.52941
2023-02-19,11.47058
2023-02-20,15.58823
2023-02-21,14.70588
2023-02-22,11.17647
2023-02-23,12.35294
2023-02-24,15.29411
2023-02-25,12.94117
2023-02-26,13.52941
2023-02-27,14.41176
2023-02-28,10.0
2023-03-01,10.29411
2023-03-02,11.47058
2023-03-03,9.70588
2023-03-04,10.58823
2023-03-05,7.94117
2023-03-06,14.11764
2023-03-07,9.70588
2023-03-08,12.64705
2023-03-09,10.58823
2023-03-10,14.70588
2023-03-11,18.23529
2023-03-12,17.05882
2023-03-13,12.64705
2023-03-14,15.0
2023-03-15,10.58823
2023-03-16,6.17647
2023-03-17,10.58823
2023-03-18,10.58823
2023-03-19,15.29411
2023-03-20,12.35294
2023-03-21,10.29411
2023-03-22,8.23529
2023-03-23,16.17647
2023-03-24,12.05882
2023-03-25,12.35294
2023-03-26,14.41176
2023-03-27,9.70588
2023-03-28,10.0
2023-03-29,9.41176
2023-03-30,8.23529
2023-03-31,7.94117
2023-04-01,9.70588
2023-04-02,9.11764
2023-04-03,11.47058
2023-04-04,14.11764
2023-04-05,8.52941
2023-04-06,11.17647
2023-04-07,10.0
2023-04-08,12.35294
2023-04-09,10.0
2023-04-10,8.52941
2023-04-11,11.7647
2023-04-12,12.05882
2023-04-13,12.05882
2023-04-14,9.41176
2023-04-15,14.11764
2023-04-16,14.11764
2023-04-17,9.70588
2023-04-18,9.70588
2023-04-19,8.23529
2023-04-20,6.47058
2023-04-21,10.29411
2023-04-22,10.58823
2023-04-23,13.52941
2023-04-24,12.94117
2023-04-25,7.64705
2023-04-26,9.41176
2023-04-27,9.41176
2023-04-28,4.70588
2023-04-29,10.88235
2023-04-30,8.52941
2023-05-01,13.23529
2023-05-02,8.52941
2023-05-03,7.94117
2023-05-04,8.23529
2023-05-05,10.88235
2023-05-06,13.23529
2023-05-07,11.47058
2023-05-08,7.64705
2023-05-09,13.52941
2023-05-10,10.0
2023-05-11,8.82352
2023-05-12,10.0
2023-05-13,13.23529
2023-05-14,10.29411
2023-05-15,8.82352
2023-05-16,9.70588
2023-05-17,11.17647
2023-05-18,14.70588
2023-05-19,15.0
2023-05-20,12.35294
2023-05-21,18.52941
2023-05-22,13.52941
2023-05-23,18.82352
2023-05-24,15.88235
2023-05-25,16.7647
2023-05-26,15.58823
2023-05-27,13.52941
2023-05-28,14.70588
2023-05-29,20.29411
2023-05-30,14.70588
2023-05-31,15.88235
2023-06-01,15.58823
2023-06-02,15.29411
2023-06-03,17.94117
2023-06-04,18.52941
