date,주식복리계산기
2020-07-31,31.07319
2020-08-01,25.95419
2020-08-02,28.6933
2020-08-03,28.73821
2020-08-04,34.71037
2020-08-05,34.39604
2020-08-06,34.75527
2020-08-07,31.79164
2020-08-08,31.92635
2020-08-09,29.9057
2020-08-10,37.31477
2020-08-11,36.50651
2020-08-12,34.39604
2020-08-13,38.57207
2020-08-14,32.59991
2020-08-15,27.16659
2020-08-16,29.68118
2020-08-17,40.45801
2020-08-18,37.80871
2020-08-19,35.02469
2020-08-20,33.8123
2020-08-21,30.48944
2020-08-22,28.37898
2020-08-23,25.55006
2020-08-24,33.45307
2020-08-25,33.58778
2020-08-26,38.03322
2020-08-27,38.25774
2020-08-28,38.57207
2020-08-29,34.44095
2020-08-30,38.57207
2020-08-31,54.73731
2020-09-01,51.81859
2020-09-02,48.63044
2020-09-03,49.25909
2020-09-04,41.6255
2020-09-05,38.16793
2020-09-06,35.20431
2020-09-07,50.11225
2020-09-08,47.50785
2020-09-09,44.90345
2020-09-10,48.31612
2020-09-11,47.82218
2020-09-12,40.23349
2020-09-13,38.84149
2020-09-14,42.65828
2020-09-15,47.05882
2020-09-16,47.19353
2020-09-17,40.99685
2020-09-18,36.64122
2020-09-19,34.97979
2020-09-20,31.97126
2020-09-21,32.73462
2020-09-22,35.38392
2020-09-23,29.05253
2020-09-24,31.38751
2020-09-25,33.7674
2020-09-26,29.09744
2020-09-27,25.46026
2020-09-28,31.2977
2020-09-29,30.89357
2020-09-30,24.02334
2020-10-01,23.61921
2020-10-02,24.87651
2020-10-03,24.20296
2020-10-04,25.41535
2020-10-05,30.53435
2020-10-06,33.45307
2020-10-07,29.41176
2020-10-08,33.90211
2020-10-09,26.49303
2020-10-10,26.76246
2020-10-11,24.83161
2020-10-12,31.47732
2020-10-13,38.48226
2020-10-14,34.80017
2020-10-15,31.38751
2020-10-16,27.12168
2020-10-17,24.29277
2020-10-18,24.56219
2020-10-19,26.98697
2020-10-20,25.63987
2020-10-21,25.50516
2020-10-22,29.14234
2020-10-23,27.3013
2020-10-24,19.03906
2020-10-25,18.63493
2020-10-26,24.02334
2020-10-27,20.61068
2020-10-28,23.88863
2020-10-29,23.97844
2020-10-30,22.76605
2020-10-31,18.81454
2020-11-01,17.42254
2020-11-02,21.32914
2020-11-03,21.46385
2020-11-04,19.75752
2020-11-05,25.63987
2020-11-06,24.56219
2020-11-07,26.58284
2020-11-08,25.37045
2020-11-09,31.38751
2020-11-10,32.46519
2020-11-11,31.2528
2020-11-12,28.28917
2020-11-13,29.72608
2020-11-14,23.30489
2020-11-15,23.21508
2020-11-16,39.55994
2020-11-17,39.47013
2020-11-18,37.80871
2020-11-19,37.62909
2020-11-20,34.30624
2020-11-21,37.00044
2020-11-22,33.36326
2020-11-23,40.81724
2020-11-24,42.56847
2020-11-25,39.96407
2020-11-26,40.05388
2020-11-27,43.46654
2020-11-28,41.40098
2020-11-29,32.95913
2020-11-30,34.12662
2020-12-01,41.08666
2020-12-02,41.85002
2020-12-03,46.60978
2020-12-04,46.07094
2020-12-05,100.0
2020-12-06,59.13785
2020-12-07,55.9048
2020-12-08,56.03951
2020-12-09,53.07588
2020-12-10,47.73237
2020-12-11,51.18994
2020-12-12,45.577
2020-12-13,47.82218
2020-12-14,54.91692
2020-12-15,49.48361
2020-12-16,49.25909
2020-12-17,55.23125
2020-12-18,92.2317
2020-12-19,75.61742
2020-12-20,67.22047
2020-12-21,58.14997
2020-12-22,53.16569
2020-12-23,46.60978
2020-12-24,43.82577
2020-12-25,44.36461
2020-12-26,48.54063
2020-12-27,44.2748
2020-12-28,46.7894
2020-12-29,49.34889
2020-12-30,68.52267
2020-12-31,51.23484
2021-01-01,52.13291
2021-01-02,51.68387
2021-01-03,56.71306
2021-01-04,64.66097
2021-01-05,61.20341
2021-01-06,57.92546
2021-01-07,55.32105
2021-01-08,67.08576
2021-01-09,61.20341
2021-01-10,61.29321
2021-01-11,58.19488
2021-01-12,49.70812
2021-01-13,57.207
2021-01-14,63.35877
2021-01-15,56.26403
2021-01-16,56.44364
2021-01-17,49.84283
2021-01-18,47.68747
2021-01-19,54.6026
2021-01-20,58.32959
2021-01-21,60.57476
2021-01-22,58.19488
2021-01-23,54.33318
2021-01-24,50.78581
2021-01-25,63.53839
2021-01-26,55.41086
2021-01-27,55.09654
2021-01-28,43.91558
2021-01-29,37.7189
2021-01-30,39.73955
2021-01-31,35.33902
2021-02-01,42.8828
2021-02-02,47.73237
2021-02-03,53.39021
2021-02-04,46.69959
2021-02-05,44.31971
2021-02-06,48.49573
2021-02-07,47.68747
2021-02-08,41.80511
2021-02-09,48.27121
2021-02-10,46.8343
2021-02-11,42.9726
2021-02-12,43.10731
2021-02-13,42.07453
2021-02-14,45.98114
2021-02-15,51.45936
2021-02-16,48.1365
2021-02-17,47.28334
2021-02-18,46.56488
2021-02-19,45.80152
2021-02-20,50.42658
2021-02-21,46.43017
2021-02-22,43.51145
2021-02-23,37.53929
2021-02-24,38.88639
2021-02-25,46.11585
2021-02-26,43.78087
2021-02-27,35.1594
2021-02-28,36.32689
2021-03-01,34.17153
2021-03-02,41.53569
2021-03-03,42.9726
2021-03-04,40.14369
2021-03-05,35.20431
2021-03-06,33.49797
2021-03-07,34.53075
2021-03-08,33.7674
2021-03-09,37.89851
2021-03-10,41.76021
2021-03-11,44.2299
2021-03-12,44.99326
2021-03-13,38.07813
2021-03-14,44.54422
2021-03-15,43.82577
2021-03-16,46.29546
2021-03-17,41.76021
2021-03-18,44.67894
2021-03-19,42.70318
2021-03-20,43.87067
2021-03-21,40.2784
2021-03-22,42.52357
2021-03-23,36.10237
2021-03-24,37.49438
2021-03-25,33.8123
2021-03-26,36.73102
2021-03-27,31.52222
2021-03-28,35.83295
2021-03-29,37.7189
2021-03-30,42.56847
2021-03-31,46.11585
2021-04-01,49.34889
2021-04-02,50.78581
2021-04-03,46.74449
2021-04-04,40.95195
2021-04-05,51.18994
2021-04-06,45.80152
2021-04-07,46.69959
2021-04-08,43.06241
2021-04-09,47.10372
2021-04-10,41.44589
2021-04-11,38.34755
2021-04-12,47.82218
2021-04-13,43.64616
2021-04-14,47.59766
2021-04-15,52.31252
2021-04-16,50.51638
2021-04-17,46.11585
2021-04-18,43.42164
2021-04-19,46.60978
2021-04-20,43.28693
2021-04-21,44.81365
2021-04-22,46.07094
2021-04-23,42.02963
2021-04-24,37.7189
2021-04-25,41.40098
2021-04-26,43.82577
2021-04-27,53.92905
2021-04-28,45.66681
2021-04-29,46.07094
2021-04-30,40.68253
2021-05-01,37.80871
2021-05-02,34.75527
2021-05-03,40.86214
2021-05-04,41.08666
2021-05-05,36.28199
2021-05-06,43.42164
2021-05-07,43.91558
2021-05-08,42.61338
2021-05-09,36.95554
2021-05-10,47.01392
2021-05-11,36.68612
2021-05-12,37.26986
2021-05-13,38.16793
2021-05-14,35.33902
2021-05-15,29.09744
2021-05-16,30.04041
2021-05-17,29.41176
2021-05-18,31.74674
2021-05-19,32.01616
2021-05-20,38.88639
2021-05-21,37.22496
2021-05-22,31.2977
2021-05-23,30.66906
2021-05-24,34.88998
2021-05-25,42.11944
2021-05-26,46.34036
2021-05-27,41.31118
2021-05-28,39.20071
2021-05-29,31.92635
2021-05-30,35.56353
2021-05-31,40.3682
2021-06-01,43.01751
2021-06-02,42.25415
2021-06-03,43.82577
2021-06-04,36.23709
2021-06-05,31.97126
2021-06-06,30.17512
2021-06-07,41.13156
2021-06-08,41.5806
2021-06-09,39.96407
2021-06-10,40.45801
2021-06-11,37.89851
2021-06-12,36.82083
2021-06-13,32.68971
2021-06-14,37.7189
2021-06-15,41.31118
2021-06-16,38.12303
2021-06-17,41.40098
2021-06-18,40.99685
2021-06-19,38.48226
2021-06-20,31.2977
2021-06-21,42.07453
2021-06-22,44.67894
2021-06-23,44.58913
2021-06-24,42.70318
2021-06-25,39.64975
2021-06-26,35.1145
2021-06-27,40.45801
2021-06-28,43.28693
2021-06-29,44.76874
2021-06-30,40.45801
2021-07-01,42.29905
2021-07-02,39.82936
2021-07-03,32.555
2021-07-04,32.5101
2021-07-05,36.86573
2021-07-06,41.40098
2021-07-07,39.47013
2021-07-08,41.04176
2021-07-09,33.8123
2021-07-10,33.27346
2021-07-11,28.19937
2021-07-12,41.26627
2021-07-13,42.52357
2021-07-14,38.34755
2021-07-15,40.00898
2021-07-16,42.74809
2021-07-17,33.09384
2021-07-18,31.2528
2021-07-19,31.2079
2021-07-20,31.92635
2021-07-21,31.70184
2021-07-22,34.66546
2021-07-23,33.67759
2021-07-24,33.00404
2021-07-25,31.74674
2021-07-26,36.01257
2021-07-27,32.91423
2021-07-28,33.27346
2021-07-29,33.8123
2021-07-30,29.86079
2021-07-31,30.13022
2021-08-01,27.3013
2021-08-02,31.43242
2021-08-03,35.74315
2021-08-04,32.42029
2021-08-05,37.40458
2021-08-06,37.09025
2021-08-07,39.82936
2021-08-08,38.12303
2021-08-09,38.07813
2021-08-10,39.20071
2021-08-11,38.84149
2021-08-12,38.30264
2021-08-13,38.21284
2021-08-14,35.78805
2021-08-15,36.64122
2021-08-16,39.11091
2021-08-17,37.26986
2021-08-18,33.90211
2021-08-19,33.00404
2021-08-20,37.40458
2021-08-21,31.38751
2021-08-22,28.87292
2021-08-23,37.7638
2021-08-24,41.53569
2021-08-25,40.77233
2021-08-26,44.54422
2021-08-27,40.50291
2021-08-28,37.85361
2021-08-29,36.28199
2021-08-30,39.42523
2021-08-31,44.05029
2021-09-01,47.23843
2021-09-02,43.01751
2021-09-03,43.06241
2021-09-04,41.76021
2021-09-05,40.81724
2021-09-06,45.62191
2021-09-07,42.11944
2021-09-08,40.99685
2021-09-09,41.76021
2021-09-10,40.23349
2021-09-11,32.68971
2021-09-12,37.94342
2021-09-13,39.29052
2021-09-14,41.26627
2021-09-15,37.35967
2021-09-16,37.85361
2021-09-17,33.04894
2021-09-18,31.34261
2021-09-19,29.23215
2021-09-20,27.97485
2021-09-21,28.15446
2021-09-22,31.52222
2021-09-23,37.31477
2021-09-24,38.52716
2021-09-25,33.7674
2021-09-26,32.82442
2021-09-27,40.59272
2021-09-28,35.83295
2021-09-29,32.86933
2021-09-30,38.9762
2021-10-01,38.43735
2021-10-02,35.20431
2021-10-03,31.61203
2021-10-04,33.67759
2021-10-05,33.8123
2021-10-06,34.35114
2021-10-07,36.86573
2021-10-08,36.14728
2021-10-09,32.06106
2021-10-10,31.34261
2021-10-11,34.62056
2021-10-12,34.08172
2021-10-13,35.87786
2021-10-14,39.42523
2021-10-15,39.96407
2021-10-16,38.12303
2021-10-17,33.13875
2021-10-18,36.91064
2021-10-19,53.52492
2021-10-20,39.82936
2021-10-21,35.96766
2021-10-22,38.79658
2021-10-23,32.46519
2021-10-24,32.95913
2021-10-25,33.63268
2021-10-26,46.38527
2021-10-27,42.74809
2021-10-28,42.16434
2021-10-29,41.89492
2021-10-30,35.1594
2021-10-31,38.93129
2021-11-01,39.15581
2021-11-02,47.73237
2021-11-03,42.61338
2021-11-04,46.43017
2021-11-05,43.91558
2021-11-06,38.03322
2021-11-07,36.73102
2021-11-08,43.87067
2021-11-09,42.79299
2021-11-10,36.95554
2021-11-11,38.66187
2021-11-12,42.11944
2021-11-13,43.46654
2021-11-14,41.80511
2021-11-15,46.02604
2021-11-16,46.51998
2021-11-17,43.42164
2021-11-18,43.19712
2021-11-19,45.4872
2021-11-20,40.99685
2021-11-21,41.6704
2021-11-22,45.35249
2021-11-23,45.71171
2021-11-24,41.08666
2021-11-25,45.5321
2021-11-26,40.3233
2021-11-27,34.44095
2021-11-28,34.35114
2021-11-29,41.08666
2021-11-30,42.34396
2021-12-01,42.02963
2021-12-02,37.94342
2021-12-03,40.18859
2021-12-04,34.88998
2021-12-05,36.59631
2021-12-06,40.3233
2021-12-07,42.16434
2021-12-08,46.7894
2021-12-09,44.49932
2021-12-10,39.11091
2021-12-11,39.42523
2021-12-12,37.85361
2021-12-13,42.20925
2021-12-14,38.07813
2021-12-15,36.68612
2021-12-16,38.61697
2021-12-17,34.35114
2021-12-18,31.61203
2021-12-19,30.53435
2021-12-20,67.5797
2021-12-21,48.58554
2021-12-22,43.06241
2021-12-23,43.78087
2021-12-24,41.98473
2021-12-25,33.72249
2021-12-26,36.91064
2021-12-27,42.83789
2021-12-28,47.86708
2021-12-29,47.59766
2021-12-30,45.21778
2021-12-31,45.4872
2022-01-01,40.23349
2022-01-02,39.42523
2022-01-03,47.37314
2022-01-04,47.19353
2022-01-05,40.59272
2022-01-06,36.05747
2022-01-07,35.83295
2022-01-08,34.35114
2022-01-09,39.96407
2022-01-10,39.0211
2022-01-11,41.53569
2022-01-12,41.31118
2022-01-13,38.9762
2022-01-14,31.34261
2022-01-15,33.90211
2022-01-16,32.46519
2022-01-17,37.26986
2022-01-18,32.82442
2022-01-19,30.62415
2022-01-20,37.85361
2022-01-21,37.94342
2022-01-22,31.2079
2022-01-23,35.33902
2022-01-24,37.09025
2022-01-25,38.9762
2022-01-26,34.57566
2022-01-27,32.10597
2022-01-28,35.20431
2022-01-29,33.18365
2022-01-30,30.53435
2022-01-31,26.31342
2022-02-01,30.62415
2022-02-02,34.53075
2022-02-03,38.21284
2022-02-04,34.80017
2022-02-05,38.84149
2022-02-06,33.67759
2022-02-07,34.57566
2022-02-08,37.00044
2022-02-09,35.29411
2022-02-10,37.89851
2022-02-11,33.31836
2022-02-12,30.89357
2022-02-13,28.73821
2022-02-14,31.11809
2022-02-15,31.38751
2022-02-16,33.22855
2022-02-17,32.82442
2022-02-18,35.02469
2022-02-19,27.84014
2022-02-20,29.36686
2022-02-21,34.80017
2022-02-22,33.00404
2022-02-23,32.86933
2022-02-24,31.56713
2022-02-25,34.21643
2022-02-26,32.555
2022-02-27,31.56713
2022-02-28,32.42029
2022-03-01,33.63268
2022-03-02,31.97126
2022-03-03,30.75886
2022-03-04,33.8572
2022-03-05,29.05253
2022-03-06,29.86079
2022-03-07,28.78311
2022-03-08,29.18724
2022-03-09,25.05612
2022-03-10,28.6484
2022-03-11,29.9057
2022-03-12,25.19083
2022-03-13,32.73462
2022-03-14,30.75886
2022-03-15,31.79164
2022-03-16,33.90211
2022-03-17,39.60484
2022-03-18,34.66546
2022-03-19,37.18006
2022-03-20,35.20431
2022-03-21,41.04176
2022-03-22,41.80511
2022-03-23,41.98473
2022-03-24,38.16793
2022-03-25,41.80511
2022-03-26,38.07813
2022-03-27,33.99191
2022-03-28,39.60484
2022-03-29,43.64616
2022-03-30,43.51145
2022-03-31,46.34036
2022-04-01,38.30264
2022-04-02,32.33048
2022-04-03,34.71037
2022-04-04,39.33542
2022-04-05,37.85361
2022-04-06,36.95554
2022-04-07,36.4167
2022-04-08,33.36326
2022-04-09,27.79524
2022-04-10,28.10956
2022-04-11,31.83655
2022-04-12,31.2079
2022-04-13,32.5101
2022-04-14,34.03682
2022-04-15,31.74674
2022-04-16,26.40323
2022-04-17,23.4845
2022-04-18,28.73821
2022-04-19,34.39604
2022-04-20,35.1594
2022-04-21,36.4167
2022-04-22,32.24068
2022-04-23,29.81589
2022-04-24,25.37045
2022-04-25,32.555
2022-04-26,39.0211
2022-04-27,32.42029
2022-04-28,33.31836
2022-04-29,32.37539
2022-04-30,26.49303
2022-05-01,25.90929
2022-05-02,30.35473
2022-05-03,32.77952
2022-05-04,28.87292
2022-05-05,28.96273
2022-05-06,30.53435
2022-05-07,28.06466
2022-05-08,22.67624
2022-05-09,26.53794
2022-05-10,32.01616
2022-05-11,34.21643
2022-05-12,29.18724
2022-05-13,29.63628
2022-05-14,27.25639
2022-05-15,26.44813
2022-05-16,32.28558
2022-05-17,35.56353
2022-05-18,34.17153
2022-05-19,29.41176
2022-05-20,31.2528
2022-05-21,28.96273
2022-05-22,25.9991
2022-05-23,32.5101
2022-05-24,36.01257
2022-05-25,33.13875
2022-05-26,33.36326
2022-05-27,33.22855
2022-05-28,28.42388
2022-05-29,30.57925
2022-05-30,31.70184
2022-05-31,33.54288
2022-06-01,31.2079
2022-06-02,32.10597
2022-06-03,29.86079
2022-06-04,23.93354
2022-06-05,24.11315
2022-06-06,28.6484
2022-06-07,34.30624
2022-06-08,39.87427
2022-06-09,37.09025
2022-06-10,34.80017
2022-06-11,26.62775
2022-06-12,30.30983
2022-06-13,35.65334
2022-06-14,37.22496
2022-06-15,38.61697
2022-06-16,34.93488
2022-06-17,31.61203
2022-06-18,26.49303
2022-06-19,26.0889
2022-06-20,31.47732
2022-06-21,30.26493
2022-06-22,29.14234
2022-06-23,29.81589
2022-06-24,32.28558
2022-06-25,24.29277
2022-06-26,25.10103
2022-06-27,30.75886
2022-06-28,30.84867
2022-06-29,30.53435
2022-06-30,26.49303
2022-07-01,25.50516
2022-07-02,19.80242
2022-07-03,20.11674
2022-07-04,25.28064
2022-07-05,27.61562
2022-07-06,24.51728
2022-07-07,24.02334
2022-07-08,24.56219
2022-07-09,19.98203
2022-07-10,20.20655
2022-07-11,26.76246
2022-07-12,25.72968
2022-07-13,25.05612
2022-07-14,26.67265
2022-07-15,28.6035
2022-07-16,22.22721
2022-07-17,24.92141
2022-07-18,28.6484
2022-07-19,31.07319
2022-07-20,31.2977
2022-07-21,31.47732
2022-07-22,30.13022
2022-07-23,25.32555
2022-07-24,24.06825
2022-07-25,28.15446
2022-07-26,24.7418
2022-07-27,27.52581
2022-07-28,31.02828
2022-07-29,27.21149
2022-07-30,22.81095
2022-07-31,24.38257
2022-08-01,28.10956
2022-08-02,27.52581
2022-08-03,29.41176
2022-08-04,26.40323
2022-08-05,30.08531
2022-08-06,24.33767
2022-08-07,24.38257
2022-08-08,27.88504
2022-08-09,27.3013
2022-08-10,28.33408
2022-08-11,34.88998
2022-08-12,38.16793
2022-08-13,30.53435
2022-08-14,27.84014
2022-08-15,32.42029
2022-08-16,32.24068
2022-08-17,33.7674
2022-08-18,34.30624
2022-08-19,33.8123
2022-08-20,30.04041
2022-08-21,30.57925
2022-08-22,32.10597
2022-08-23,29.14234
2022-08-24,30.89357
2022-08-25,30.89357
2022-08-26,30.26493
2022-08-27,26.26852
2022-08-28,24.02334
2022-08-29,25.59497
2022-08-30,29.59137
2022-08-31,28.19937
2022-09-01,27.16659
2022-09-02,27.92995
2022-09-03,22.67624
2022-09-04,22.72114
2022-09-05,26.62775
2022-09-06,30.39964
2022-09-07,29.41176
2022-09-08,27.48091
2022-09-09,25.37045
2022-09-10,22.04759
2022-09-11,22.90076
2022-09-12,25.81948
2022-09-13,34.35114
2022-09-14,28.6484
2022-09-15,28.78311
2022-09-16,22.94566
2022-09-17,21.23933
2022-09-18,22.85585
2022-09-19,29.54647
2022-09-20,26.53794
2022-09-21,23.93354
2022-09-22,30.71396
2022-09-23,28.28917
2022-09-24,19.80242
2022-09-25,21.19443
2022-09-26,30.13022
2022-09-27,30.26493
2022-09-28,30.53435
2022-09-29,27.75033
2022-09-30,25.50516
2022-10-01,19.71261
2022-10-02,14.77323
2022-10-03,18.05118
2022-10-04,22.90076
2022-10-05,21.41894
2022-10-06,23.34979
2022-10-07,21.32914
2022-10-08,15.76111
2022-10-09,16.25505
2022-10-10,18.1859
2022-10-11,20.7903
2022-10-12,16.70408
2022-10-13,21.91288
2022-10-14,21.68837
2022-10-15,18.36551
2022-10-16,17.55725
2022-10-17,20.11674
2022-10-18,23.17018
2022-10-19,23.97844
2022-10-20,23.34979
2022-10-21,19.35339
2022-10-22,16.83879
2022-10-23,15.6713
2022-10-24,21.55365
2022-10-25,20.47597
2022-10-26,24.29277
2022-10-27,22.76605
2022-10-28,19.21867
2022-10-29,16.25505
2022-10-30,15.85092
2022-10-31,21.37404
2022-11-01,21.28423
2022-11-02,22.0925
2022-11-03,18.90435
2022-11-04,19.93713
2022-11-05,17.46744
2022-11-06,18.09609
2022-11-07,22.90076
2022-11-08,24.47238
2022-11-09,26.26852
2022-11-10,26.044
2022-11-11,24.7867
2022-11-12,20.11674
2022-11-13,19.80242
2022-11-14,25.46026
2022-11-15,24.96632
2022-11-16,22.54153
2022-11-17,22.45172
2022-11-18,24.20296
2022-11-19,17.91647
2022-11-20,18.72474
2022-11-21,21.86798
2022-11-22,23.4845
2022-11-23,25.55006
2022-11-24,24.20296
2022-11-25,21.46385
2022-11-26,32.46519
2022-11-27,23.70902
2022-11-28,24.42748
2022-11-29,25.55006
2022-11-30,21.82308
2022-12-01,21.77817
2022-12-02,19.39829
2022-12-03,14.3691
2022-12-04,18.81454
2022-12-05,22.31701
2022-12-06,20.29636
2022-12-07,21.86798
2022-12-08,20.11674
2022-12-09,22.94566
2022-12-10,20.38616
2022-12-11,17.73686
2022-12-12,21.41894
2022-12-13,23.03547
2022-12-14,21.77817
2022-12-15,22.90076
2022-12-16,18.90435
2022-12-17,17.24292
2022-12-18,17.33273
2022-12-19,19.533
2022-12-20,22.0925
2022-12-21,20.11674
2022-12-22,21.32914
2022-12-23,18.05118
2022-12-24,15.58149
2022-12-25,17.33273
2022-12-26,19.533
2022-12-27,19.71261
2022-12-28,19.21867
2022-12-29,20.7903
2022-12-30,17.60215
2022-12-31,16.56937
2023-01-01,15.89582
2023-01-02,22.49663
2023-01-03,21.28423
2023-01-04,22.1823
2023-01-05,21.73327
2023-01-06,22.58643
2023-01-07,19.08396
2023-01-08,17.24292
2023-01-09,20.74539
2023-01-10,26.0889
2023-01-11,25.05612
2023-01-12,24.7867
2023-01-13,24.87651
2023-01-14,23.25999
2023-01-15,21.19443
2023-01-16,24.24786
2023-01-17,24.11315
2023-01-18,21.77817
2023-01-19,23.52941
2023-01-20,19.21867
2023-01-21,19.03906
2023-01-22,18.94925
2023-01-23,21.50875
2023-01-24,22.04759
2023-01-25,25.90929
2023-01-26,28.15446
2023-01-27,24.7418
2023-01-28,22.81095
2023-01-29,20.52088
2023-01-30,23.52941
2023-01-31,29.32195
2023-02-01,26.94207
2023-02-02,30.44454
2023-02-03,28.73821
2023-02-04,22.04759
2023-02-05,23.52941
2023-02-06,26.26852
2023-02-07,26.80736
2023-02-08,27.84014
2023-02-09,28.91782
2023-02-10,25.14593
2023-02-11,20.74539
2023-02-12,20.11674
2023-02-13,24.7867
2023-02-14,24.87651
2023-02-15,26.22361
2023-02-16,26.13381
2023-02-17,26.31342
2023-02-18,22.31701
2023-02-19,19.533
2023-02-20,20.11674
2023-02-21,23.3947
2023-02-22,21.91288
2023-02-23,26.67265
2023-02-24,27.07678
2023-02-25,21.41894
2023-02-26,19.84732
2023-02-27,22.76605
2023-02-28,24.60709
2023-03-01,22.81095
2023-03-02,24.7867
2023-03-03,23.3947
2023-03-04,20.65559
2023-03-05,18.81454
2023-03-06,21.14952
2023-03-07,20.29636
2023-03-08,21.86798
2023-03-09,22.27211
2023-03-10,19.84732
2023-03-11,17.15312
2023-03-12,18.99416
2023-03-13,22.1374
2023-03-14,25.37045
2023-03-15,23.12528
2023-03-16,22.63134
2023-03-17,24.11315
2023-03-18,19.80242
2023-03-19,19.21867
2023-03-20,23.25999
2023-03-21,23.4396
2023-03-22,23.93354
2023-03-23,21.01481
2023-03-24,23.52941
2023-03-25,22.27211
2023-03-26,20.25145
2023-03-27,24.29277
2023-03-28,23.88863
2023-03-29,26.17871
2023-03-30,24.02334
2023-03-31,24.29277
2023-04-01,22.81095
2023-04-02,20.20655
2023-04-03,24.56219
2023-04-04,25.32555
2023-04-05,25.14593
2023-04-06,23.17018
2023-04-07,24.60709
2023-04-08,19.62281
2023-04-09,22.0925
2023-04-10,26.62775
2023-04-11,26.22361
2023-04-12,25.37045
2023-04-13,23.70902
2023-04-14,27.84014
2023-04-15,23.12528
2023-04-16,22.63134
2023-04-17,27.66052
2023-04-18,26.40323
2023-04-19,28.51369
2023-04-20,26.67265
2023-04-21,22.81095
2023-04-22,19.75752
2023-04-23,18.90435
2023-04-24,21.55365
2023-04-25,21.46385
2023-04-26,21.32914
2023-04-27,26.31342
2023-04-28,22.31701
2023-04-29,21.41894
2023-04-30,18.09609
2023-05-01,23.25999
2023-05-02,20.8352
2023-05-03,21.50875
2023-05-04,22.81095
2023-05-05,18.76964
2023-05-06,18.81454
2023-05-07,19.17377
2023-05-08,22.22721
2023-05-09,23.84373
2023-05-10,24.6969
2023-05-11,26.22361
2023-05-12,28.37898
2023-05-13,19.26358
2023-05-14,19.80242
2023-05-15,23.30489
2023-05-16,24.11315
2023-05-17,21.73327
2023-05-18,24.33767
2023-05-19,24.29277
2023-05-20,17.60215
2023-05-21,18.41041
2023-05-22,24.42748
2023-05-23,24.11315
2023-05-24,24.02334
2023-05-25,23.34979
2023-05-26,20.16165
2023-05-27,18.36551
2023-05-28,21.37404
