date,배당기준일
2021-07-16,0.28391
2021-07-17,0.06022
2021-07-18,0.06022
2021-07-19,0.2581
2021-07-20,0.30973
2021-07-21,0.47319
2021-07-22,0.94639
2021-07-23,0.92058
2021-07-24,0.34414
2021-07-25,0.23229
2021-07-26,0.44738
2021-07-27,0.44738
2021-07-28,0.67108
2021-07-29,0.79153
2021-07-30,0.67968
2021-07-31,0.14626
2021-08-01,0.11184
2021-08-02,0.2495
2021-08-03,0.42157
2021-08-04,0.4818
2021-08-05,0.41297
2021-08-06,0.40437
2021-08-07,0.18067
2021-08-08,0.12905
2021-08-09,0.43878
2021-08-10,0.44738
2021-08-11,0.61946
2021-08-12,0.51621
2021-08-13,0.4904
2021-08-14,0.2495
2021-08-15,0.19788
2021-08-16,0.19788
2021-08-17,0.44738
2021-08-18,0.66247
2021-08-19,0.43878
2021-08-20,0.7227
2021-08-21,0.18927
2021-08-22,0.12045
2021-08-23,0.43878
2021-08-24,0.52482
2021-08-25,0.43018
2021-08-26,0.4818
2021-08-27,0.47319
2021-08-28,0.17207
2021-08-29,0.12045
2021-08-30,0.36135
2021-08-31,0.56783
2021-09-01,0.53342
2021-09-02,0.60225
2021-09-03,0.44738
2021-09-04,0.14626
2021-09-05,0.19788
2021-09-06,0.36135
2021-09-07,0.38716
2021-09-08,0.35274
2021-09-09,0.33554
2021-09-10,0.64527
2021-09-11,0.20648
2021-09-12,0.20648
2021-09-13,0.50761
2021-09-14,0.53342
2021-09-15,0.43018
2021-09-16,0.49901
2021-09-17,0.66247
2021-09-18,0.26671
2021-09-19,0.12905
2021-09-20,0.23229
2021-09-21,0.16346
2021-09-22,0.2409
2021-09-23,0.74851
2021-09-24,0.69689
2021-09-25,0.30973
2021-09-26,0.33554
2021-09-27,1.48842
2021-09-28,2.03045
2021-09-29,1.71212
2021-09-30,1.34216
2021-10-01,0.57644
2021-10-02,0.19788
2021-10-03,0.12905
2021-10-04,0.21509
2021-10-05,0.60225
2021-10-06,0.45599
2021-10-07,0.59365
2021-10-08,0.49901
2021-10-09,0.17207
2021-10-10,0.22369
2021-10-11,0.17207
2021-10-12,0.45599
2021-10-13,0.39576
2021-10-14,0.39576
2021-10-15,0.4818
2021-10-16,0.18067
2021-10-17,0.19788
2021-10-18,0.57644
2021-10-19,0.59365
2021-10-20,0.55063
2021-10-21,0.52482
2021-10-22,0.43018
2021-10-23,0.2409
2021-10-24,0.18067
2021-10-25,0.53342
2021-10-26,0.58504
2021-10-27,0.63666
2021-10-28,0.80874
2021-10-29,0.7141
2021-10-30,0.17207
2021-10-31,0.18927
2021-11-01,0.58504
2021-11-02,0.66247
2021-11-03,0.64527
2021-11-04,0.63666
2021-11-05,1.4282
2021-11-06,0.45599
2021-11-07,0.19788
2021-11-08,0.89477
2021-11-09,0.7313
2021-11-10,0.55923
2021-11-11,0.85175
2021-11-12,0.70549
2021-11-13,0.32693
2021-11-14,0.29252
2021-11-15,0.89477
2021-11-16,0.97221
2021-11-17,1.26473
2021-11-18,0.9636
2021-11-19,0.88617
2021-11-20,0.32693
2021-11-21,0.36135
2021-11-22,1.05824
2021-11-23,0.94639
2021-11-24,1.05824
2021-11-25,1.2045
2021-11-26,1.1959
2021-11-27,0.34414
2021-11-28,0.51621
2021-11-29,0.9636
2021-11-30,1.17009
2021-12-01,1.50563
2021-12-02,1.58306
2021-12-03,1.54865
2021-12-04,0.85175
2021-12-05,0.61085
2021-12-06,2.1337
2021-12-07,2.1337
2021-12-08,2.06487
2021-12-09,1.91
2021-12-10,1.60887
2021-12-11,0.63666
2021-12-12,0.66247
2021-12-13,2.865
2021-12-14,2.59829
2021-12-15,2.52086
2021-12-16,2.71014
2021-12-17,3.95767
2021-12-18,1.64329
2021-12-19,1.48842
2021-12-20,4.14695
2021-12-21,4.47388
2021-12-22,5.43749
2021-12-23,7.1152
2021-12-24,10.9008
2021-12-25,3.27798
2021-12-26,3.42424
2021-12-27,18.93659
2021-12-28,29.95784
2021-12-29,20.24434
2021-12-30,6.15159
2021-12-31,1.1873
2022-01-01,0.27531
2022-01-02,0.33554
2022-01-03,0.7141
2022-01-04,0.52482
2022-01-05,0.52482
2022-01-06,0.43878
2022-01-07,0.32693
2022-01-08,0.16346
2022-01-09,0.14626
2022-01-10,0.28391
2022-01-11,0.28391
2022-01-12,0.36135
2022-01-13,0.39576
2022-01-14,0.16346
2022-01-15,0.06882
2022-01-16,0.14626
2022-01-17,0.11184
2022-01-18,0.23229
2022-01-19,0.21509
2022-01-20,0.28391
2022-01-21,0.23229
2022-01-22,0.07743
2022-01-23,0.06882
2022-01-24,0.22369
2022-01-25,0.2581
2022-01-26,0.75711
2022-01-27,0.46459
2022-01-28,0.47319
2022-01-29,0.17207
2022-01-30,0.12045
2022-01-31,0.28391
2022-02-01,0.18927
2022-02-02,0.16346
2022-02-03,0.40437
2022-02-04,0.45599
2022-02-05,0.14626
2022-02-06,0.16346
2022-02-07,0.52482
2022-02-08,0.69689
2022-02-09,0.9636
2022-02-10,1.06685
2022-02-11,1.10126
2022-02-12,0.31833
2022-02-13,0.27531
2022-02-14,0.58504
2022-02-15,0.67108
2022-02-16,0.47319
2022-02-17,0.63666
2022-02-18,0.53342
2022-02-19,0.21509
2022-02-20,0.18927
2022-02-21,0.54202
2022-02-22,0.55063
2022-02-23,0.91198
2022-02-24,0.88617
2022-02-25,1.76374
2022-02-26,0.42157
2022-02-27,0.21509
2022-02-28,0.81734
2022-03-01,0.4818
2022-03-02,0.86896
2022-03-03,1.14428
2022-03-04,0.86036
2022-03-05,0.30112
2022-03-06,0.36995
2022-03-07,0.73991
2022-03-08,0.7141
2022-03-09,0.36135
2022-03-10,0.955
2022-03-11,0.92058
2022-03-12,0.36995
2022-03-13,0.31833
2022-03-14,1.72932
2022-03-15,1.35077
2022-03-16,0.9636
2022-03-17,1.10126
2022-03-18,0.79153
2022-03-19,0.4818
2022-03-20,0.52482
2022-03-21,0.85175
2022-03-22,0.80874
2022-03-23,1.05824
2022-03-24,0.91198
2022-03-25,0.79153
2022-03-26,0.46459
2022-03-27,0.35274
2022-03-28,1.23892
2022-03-29,1.78955
2022-03-30,1.40239
2022-03-31,1.14428
2022-04-01,0.67968
2022-04-02,0.30973
2022-04-03,0.20648
2022-04-04,0.61946
2022-04-05,0.69689
2022-04-06,0.83455
2022-04-07,0.7313
2022-04-08,0.67108
2022-04-09,0.28391
2022-04-10,0.19788
2022-04-11,0.52482
2022-04-12,0.56783
2022-04-13,0.58504
2022-04-14,0.75711
2022-04-15,0.91198
2022-04-16,0.12045
2022-04-17,0.2495
2022-04-18,0.38716
2022-04-19,0.58504
2022-04-20,0.7141
2022-04-21,0.7227
2022-04-22,0.70549
2022-04-23,0.2495
2022-04-24,0.12045
2022-04-25,0.38716
2022-04-26,0.37855
2022-04-27,0.38716
2022-04-28,0.63666
2022-04-29,0.42157
2022-04-30,0.18927
2022-05-01,0.18067
2022-05-02,0.26671
2022-05-03,0.33554
2022-05-04,0.31833
2022-05-05,0.11184
2022-05-06,0.2495
2022-05-07,0.08603
2022-05-08,0.09463
2022-05-09,0.17207
2022-05-10,0.19788
2022-05-11,0.28391
2022-05-12,0.16346
2022-05-13,0.20648
2022-05-14,0.05162
2022-05-15,0.07743
2022-05-16,0.17207
2022-05-17,0.30973
2022-05-18,0.18927
2022-05-19,0.26671
2022-05-20,0.2409
2022-05-21,0.06882
2022-05-23,0.22369
2022-05-24,0.15486
2022-05-25,0.18927
2022-05-26,0.26671
2022-05-27,0.36995
2022-05-28,0.15486
2022-05-29,0.04301
2022-05-30,0.36135
2022-05-31,0.23229
2022-06-01,0.12905
2022-06-02,0.26671
2022-06-03,0.19788
2022-06-04,0.06022
2022-06-05,0.14626
2022-06-06,0.2495
2022-06-07,0.17207
2022-06-08,0.28391
2022-06-09,0.2581
2022-06-10,0.19788
2022-06-11,0.11184
2022-06-12,0.15486
2022-06-13,0.22369
2022-06-14,0.21509
2022-06-15,0.42157
2022-06-16,0.41297
2022-06-17,0.36995
2022-06-18,0.08603
2022-06-19,0.22369
2022-06-20,0.43018
2022-06-21,0.31833
2022-06-22,0.26671
2022-06-23,0.63666
2022-06-24,0.63666
2022-06-25,0.22369
2022-06-26,0.08603
2022-06-27,1.34216
2022-06-28,2.22834
2022-06-29,1.74653
2022-06-30,1.00662
2022-07-01,0.36995
2022-07-03,0.07743
2022-07-04,0.12045
2022-07-05,0.26671
2022-07-06,0.20648
2022-07-07,0.18067
2022-07-08,0.12905
2022-07-10,0.08603
2022-07-11,0.14626
2022-07-12,0.2409
2022-07-13,0.20648
2022-07-14,0.27531
2022-07-15,0.07743
2022-07-17,0.05162
2022-07-18,0.13765
2022-07-19,0.05162
2022-07-20,0.29252
2022-07-21,0.31833
2022-07-22,0.19788
2022-07-23,0.05162
2022-07-24,0.05162
2022-07-25,0.18927
2022-07-26,0.2581
2022-07-27,0.2409
2022-07-28,0.62806
2022-07-29,0.28391
2022-07-30,0.08603
2022-07-31,0.05162
2022-08-01,0.15486
2022-08-02,0.18927
2022-08-03,0.20648
2022-08-04,0.18067
2022-08-05,0.29252
2022-08-06,0.05162
2022-08-07,0.08603
2022-08-08,0.2581
2022-08-09,0.27531
2022-08-10,0.30112
2022-08-11,0.32693
2022-08-12,0.32693
2022-08-13,0.13765
2022-08-15,0.10324
2022-08-16,0.33554
2022-08-17,0.23229
2022-08-18,0.36135
2022-08-19,0.20648
2022-08-20,0.07743
2022-08-21,0.09463
2022-08-22,0.2495
2022-08-23,0.21509
2022-08-24,0.2495
2022-08-25,0.27531
2022-08-26,0.2409
2022-08-27,0.11184
2022-08-28,0.04301
2022-08-29,0.18927
2022-08-30,0.2409
2022-08-31,0.26671
2022-09-01,0.19788
2022-09-02,0.19788
2022-09-03,0.06022
2022-09-04,0.08603
2022-09-05,0.18927
2022-09-06,0.21509
2022-09-07,0.18067
2022-09-08,0.16346
2022-09-09,0.05162
2022-09-12,0.07743
2022-09-13,0.21509
2022-09-14,0.32693
2022-09-15,0.2581
2022-09-16,0.34414
2022-09-17,0.10324
2022-09-18,0.06022
2022-09-19,0.21509
2022-09-20,0.36135
2022-09-21,0.27531
2022-09-22,0.32693
2022-09-23,0.22369
2022-09-24,0.07743
2022-09-25,0.10324
2022-09-26,0.44738
2022-09-27,0.80013
2022-09-28,1.16149
2022-09-29,1.15288
2022-09-30,0.88617
2022-10-01,0.16346
2022-10-02,0.10324
2022-10-03,0.09463
2022-10-04,0.29252
2022-10-05,0.2409
2022-10-06,0.36995
2022-10-07,0.18927
2022-10-08,0.16346
2022-10-09,0.09463
2022-10-10,0.07743
2022-10-11,0.37855
2022-10-12,0.43878
2022-10-13,0.36995
2022-10-14,0.43878
2022-10-15,0.15486
2022-10-16,0.15486
2022-10-17,0.30973
2022-10-18,0.33554
2022-10-19,0.33554
2022-10-20,0.19788
2022-10-21,0.18927
2022-10-22,0.10324
2022-10-23,0.07743
2022-10-24,0.2581
2022-10-25,0.38716
2022-10-26,0.31833
2022-10-27,0.70549
2022-10-28,0.36995
2022-10-29,0.13765
2022-10-30,0.17207
2022-10-31,0.43878
2022-11-01,0.61946
2022-11-02,0.4904
2022-11-03,0.4904
2022-11-04,0.53342
2022-11-05,0.20648
2022-11-06,0.21509
2022-11-07,0.54202
2022-11-08,0.53342
2022-11-09,0.53342
2022-11-10,0.46459
2022-11-11,0.62806
2022-11-12,0.29252
2022-11-13,0.18067
2022-11-14,0.49901
2022-11-15,0.91198
2022-11-16,0.80874
2022-11-17,0.62806
2022-11-18,0.55063
2022-11-19,0.2495
2022-11-20,0.20648
2022-11-21,0.51621
2022-11-22,0.65387
2022-11-23,0.61946
2022-11-24,0.68829
2022-11-25,0.79153
2022-11-26,0.17207
2022-11-27,0.20648
2022-11-28,0.88617
2022-11-29,1.04964
2022-11-30,1.21311
2022-12-01,1.29914
2022-12-02,1.27333
2022-12-03,0.30973
2022-12-04,0.49901
2022-12-05,1.15288
2022-12-06,1.08405
2022-12-07,1.10126
2022-12-08,1.08405
2022-12-09,1.24752
2022-12-10,0.60225
2022-12-11,0.54202
2022-12-12,1.58306
2022-12-13,1.6777
2022-12-14,1.89279
2022-12-15,2.04766
2022-12-16,2.03906
2022-12-17,0.77432
2022-12-18,0.88617
2022-12-19,2.87361
2022-12-20,3.52748
2022-12-21,3.60492
2022-12-22,4.87825
2022-12-23,7.20123
2022-12-24,2.67572
2022-12-25,3.29519
2022-12-26,24.23642
2022-12-27,52.45633
2022-12-28,61.06857
2022-12-29,14.97031
2022-12-30,2.93383
2022-12-31,0.87757
2023-01-01,0.55063
2023-01-02,1.6777
2023-01-03,0.94639
2023-01-04,0.86036
2023-01-05,0.65387
2023-01-06,0.84315
2023-01-07,0.2409
2023-01-08,0.23229
2023-01-09,0.79153
2023-01-10,0.68829
2023-01-11,0.62806
2023-01-12,0.70549
2023-01-13,0.60225
2023-01-14,0.30973
2023-01-15,0.19788
2023-01-16,0.66247
2023-01-17,0.51621
2023-01-18,0.50761
2023-01-19,0.51621
2023-01-20,0.33554
2023-01-21,0.19788
2023-01-22,0.14626
2023-01-23,0.10324
2023-01-24,0.19788
2023-01-25,0.65387
2023-01-26,1.50563
2023-01-27,1.55725
2023-01-28,0.45599
2023-01-29,0.37855
2023-01-30,0.86036
2023-01-31,1.22171
2023-02-01,1.26473
2023-02-02,1.1873
2023-02-03,1.23031
2023-02-04,0.34414
2023-02-05,0.2409
2023-02-06,0.98081
2023-02-07,1.17009
2023-02-08,1.54004
2023-02-09,1.33356
2023-02-10,0.955
2023-02-11,0.36995
2023-02-12,0.38716
2023-02-13,1.04964
2023-02-14,1.47122
2023-02-15,1.27333
2023-02-16,1.37658
2023-02-17,0.92919
2023-02-18,0.39576
2023-02-19,0.30112
2023-02-20,1.08405
2023-02-21,1.2045
2023-02-22,1.1873
2023-02-23,1.60027
2023-02-24,1.23031
2023-02-25,0.27531
2023-02-26,0.47319
2023-02-27,1.31635
2023-02-28,1.75514
2023-03-01,0.87757
2023-03-02,1.40239
2023-03-03,1.29914
2023-03-04,0.4818
2023-03-05,0.46459
2023-03-06,1.51423
2023-03-07,1.45401
2023-03-08,1.11847
2023-03-09,1.34216
2023-03-10,1.07545
2023-03-11,0.40437
2023-03-12,0.36995
2023-03-13,1.15288
2023-03-14,1.13567
2023-03-15,1.14428
2023-03-16,1.08405
2023-03-17,0.82594
2023-03-18,0.4818
2023-03-19,0.27531
2023-03-20,0.91198
2023-03-21,1.15288
2023-03-22,0.75711
2023-03-23,0.76572
2023-03-24,0.83455
2023-03-25,0.40437
2023-03-26,0.41297
2023-03-27,1.17869
2023-03-28,1.73793
2023-03-29,2.30577
2023-03-30,2.02185
2023-03-31,1.71212
2023-04-01,0.36995
2023-04-02,0.26671
2023-04-03,0.77432
2023-04-04,0.9636
2023-04-05,0.75711
2023-04-06,0.65387
2023-04-07,0.68829
2023-04-08,0.26671
2023-04-09,0.19788
2023-04-10,0.68829
2023-04-11,0.55923
2023-04-12,0.87757
2023-04-13,0.66247
2023-04-14,1.01522
2023-04-15,0.35274
2023-04-16,0.30112
2023-04-17,0.85175
2023-04-18,0.68829
2023-04-19,0.73991
2023-04-20,0.76572
2023-04-21,0.74851
2023-04-22,0.44738
2023-04-23,0.32693
2023-04-24,0.67968
2023-04-25,0.59365
2023-04-26,0.63666
2023-04-27,0.65387
2023-04-28,0.63666
2023-04-29,0.22369
2023-04-30,0.20648
2023-05-01,0.26671
2023-05-02,0.40437
2023-05-03,0.34414
2023-05-04,0.26671
2023-05-05,0.20648
2023-05-06,0.12045
2023-05-07,0.05162
2023-05-08,0.18927
2023-05-09,0.26671
2023-05-10,0.27531
2023-05-11,0.32693
2023-05-12,0.39576
2023-05-13,0.09463
2023-05-14,0.06022
2023-05-15,0.18067
2023-05-16,0.2581
2023-05-17,0.23229
2023-05-18,0.2581
2023-05-19,0.05162
2023-05-20,0.14626
2023-05-21,0.09463
2023-05-22,0.2409
2023-05-23,0.20648
2023-05-24,0.16346
2023-05-25,0.21509
2023-05-26,0.18067
2023-05-27,0.12045
2023-05-28,0.12045
2023-05-29,0.06882
2023-05-30,0.36995
2023-05-31,0.2495
2023-06-01,0.36135
2023-06-02,0.27531
2023-06-03,0.10324
2023-06-04,0.09463
