date,압류통장해지
2023-06-01,52.35294
2023-06-02,52.94117
2023-06-03,21.7647
2023-06-04,30.58823
2023-06-05,50.58823
2023-06-06,25.29411
2023-06-07,58.23529
2023-06-08,56.47058
2023-06-09,50.58823
2023-06-10,24.11764
2023-06-11,20.0
2023-06-12,52.94117
2023-06-13,47.64705
2023-06-14,58.82352
2023-06-15,55.88235
2023-06-16,44.11764
2023-06-17,17.64705
2023-06-18,22.94117
2023-06-19,52.94117
2023-06-20,57.64705
2023-06-21,72.94117
2023-06-22,52.94117
2023-06-23,50.0
2023-06-24,22.35294
2023-06-25,17.64705
2023-06-26,61.7647
2023-06-27,57.64705
2023-06-28,55.29411
2023-06-29,42.94117
2023-06-30,50.0
2023-07-01,18.82352
2023-07-02,20.0
2023-07-03,55.88235
2023-07-04,54.11764
2023-07-05,55.88235
2023-07-06,50.0
2023-07-07,51.7647
2023-07-08,18.23529
2023-07-09,13.52941
2023-07-10,54.70588
2023-07-11,52.94117
2023-07-12,60.58823
2023-07-13,64.70588
2023-07-14,41.7647
2023-07-15,17.64705
2023-07-16,21.7647
2023-07-17,45.88235
2023-07-18,57.05882
2023-07-19,61.7647
2023-07-20,47.64705
2023-07-21,51.7647
2023-07-22,23.52941
2023-07-23,17.64705
2023-07-24,50.58823
2023-07-25,51.7647
2023-07-26,49.41176
2023-07-27,50.58823
2023-07-28,47.64705
2023-07-29,25.29411
2023-07-30,20.0
2023-07-31,52.35294
2023-08-01,40.58823
2023-08-02,46.47058
2023-08-03,35.88235
2023-08-04,37.05882
2023-08-05,21.7647
2023-08-06,15.88235
2023-08-07,49.41176
2023-08-08,38.82352
2023-08-09,37.64705
2023-08-10,39.41176
2023-08-11,45.29411
2023-08-12,16.47058
2023-08-13,22.94117
2023-08-14,56.47058
2023-08-15,18.82352
2023-08-16,51.7647
2023-08-17,47.05882
2023-08-18,54.70588
2023-08-19,20.0
2023-08-20,18.82352
2023-08-21,64.11764
2023-08-22,58.23529
2023-08-23,65.29411
2023-08-24,60.0
2023-08-25,50.58823
2023-08-26,33.52941
2023-08-27,32.35294
2023-08-28,71.17647
2023-08-29,71.7647
2023-08-30,59.41176
2023-08-31,65.88235
2023-09-01,37.05882
2023-09-02,17.05882
2023-09-03,16.47058
2023-09-04,53.52941
2023-09-05,59.41176
2023-09-06,62.35294
2023-09-07,55.88235
2023-09-08,52.94117
2023-09-09,18.23529
2023-09-10,19.41176
2023-09-11,63.52941
2023-09-12,53.52941
2023-09-13,67.05882
2023-09-14,48.82352
2023-09-15,47.05882
2023-09-16,20.0
2023-09-17,21.7647
2023-09-18,57.64705
2023-09-19,54.70588
2023-09-20,51.17647
2023-09-21,49.41176
2023-09-22,54.70588
2023-09-23,19.41176
2023-09-24,14.70588
2023-09-25,50.0
2023-09-26,47.05882
2023-09-27,42.94117
2023-09-28,18.82352
2023-09-29,12.94117
2023-09-30,6.47058
2023-10-01,18.23529
2023-10-02,11.17647
2023-10-03,14.70588
2023-10-04,52.94117
2023-10-05,53.52941
2023-10-06,48.23529
2023-10-07,30.0
2023-10-08,12.94117
2023-10-09,18.82352
2023-10-10,53.52941
2023-10-11,54.11764
2023-10-12,62.94117
2023-10-13,45.29411
2023-10-14,14.70588
2023-10-15,19.41176
2023-10-16,51.17647
2023-10-17,52.35294
2023-10-18,50.0
2023-10-19,53.52941
2023-10-20,48.82352
2023-10-21,20.0
2023-10-22,15.88235
2023-10-23,51.7647
2023-10-24,50.0
2023-10-25,45.88235
2023-10-26,48.82352
2023-10-27,54.11764
2023-10-28,14.70588
2023-10-29,28.82352
2023-10-30,48.23529
2023-10-31,44.70588
2023-11-01,51.17647
2023-11-02,55.29411
2023-11-03,44.11764
2023-11-04,17.64705
2023-11-05,22.94117
2023-11-06,44.70588
2023-11-07,56.47058
2023-11-08,38.82352
2023-11-09,32.94117
2023-11-10,48.23529
2023-11-11,21.7647
2023-11-12,15.29411
2023-11-13,47.05882
2023-11-14,59.41176
2023-11-15,57.64705
2023-11-16,42.94117
2023-11-17,40.0
2023-11-18,21.17647
2023-11-19,21.7647
2023-11-20,45.29411
2023-11-21,81.7647
2023-11-22,68.23529
2023-11-23,77.64705
2023-11-24,37.64705
2023-11-25,25.29411
2023-11-26,17.64705
2023-11-27,59.41176
2023-11-28,62.94117
2023-11-29,55.88235
2023-11-30,56.47058
2023-12-01,45.88235
2023-12-02,12.94117
2023-12-03,21.7647
2023-12-04,51.7647
2023-12-05,57.05882
2023-12-06,54.11764
2023-12-07,42.94117
2023-12-08,41.7647
2023-12-09,19.41176
2023-12-10,22.94117
2023-12-11,44.70588
2023-12-12,52.94117
2023-12-13,62.35294
2023-12-14,51.7647
2023-12-15,61.17647
2023-12-16,20.0
2023-12-17,21.17647
2023-12-18,46.47058
2023-12-19,72.35294
2023-12-20,54.11764
2023-12-21,53.52941
2023-12-22,49.41176
2023-12-23,22.35294
2023-12-24,23.52941
2023-12-25,16.47058
2023-12-26,50.58823
2023-12-27,57.64705
2023-12-28,51.7647
2023-12-29,54.70588
2023-12-30,21.7647
2023-12-31,19.41176
2024-01-01,12.94117
2024-01-02,51.17647
2024-01-03,45.29411
2024-01-04,51.7647
2024-01-05,44.11764
2024-01-06,18.82352
2024-01-07,15.29411
2024-01-08,49.41176
2024-01-09,45.29411
2024-01-10,65.88235
2024-01-11,70.0
2024-01-12,67.05882
2024-01-13,20.58823
2024-01-14,17.05882
2024-01-15,55.29411
2024-01-16,67.05882
2024-01-17,64.11764
2024-01-18,68.82352
2024-01-19,56.47058
2024-01-20,17.05882
2024-01-21,27.05882
2024-01-22,57.05882
2024-01-23,55.88235
2024-01-24,40.0
2024-01-25,55.29411
2024-01-26,51.7647
2024-01-27,20.0
2024-01-28,26.47058
2024-01-29,51.17647
2024-01-30,42.94117
2024-01-31,52.35294
2024-02-01,48.23529
2024-02-02,42.35294
2024-02-03,19.41176
2024-02-04,27.05882
2024-02-05,58.23529
2024-02-06,54.11764
2024-02-07,53.52941
2024-02-08,51.17647
2024-02-09,22.35294
2024-02-10,20.0
2024-02-11,11.17647
2024-02-12,18.23529
2024-02-13,57.05882
2024-02-14,57.64705
2024-02-15,43.52941
2024-02-16,58.82352
2024-02-17,22.35294
2024-02-18,22.94117
2024-02-19,60.58823
2024-02-20,57.64705
2024-02-21,51.17647
2024-02-22,43.52941
2024-02-23,47.05882
2024-02-24,19.41176
2024-02-25,20.0
2024-02-26,59.41176
2024-02-27,50.58823
2024-02-28,55.88235
2024-02-29,60.0
2024-03-01,24.11764
2024-03-02,14.11764
2024-03-03,18.23529
2024-03-04,63.52941
2024-03-05,48.23529
2024-03-06,58.82352
2024-03-07,56.47058
2024-03-08,46.47058
2024-03-09,19.41176
2024-03-10,22.35294
2024-03-11,52.94117
2024-03-12,50.58823
2024-03-13,55.29411
2024-03-14,54.70588
2024-03-15,62.35294
2024-03-16,20.0
2024-03-17,19.41176
2024-03-18,66.47058
2024-03-19,68.82352
2024-03-20,58.23529
