date,KODEX레버리지
2023-05-27,0.61504
2023-05-28,0.52279
2023-05-29,0.63554
2023-05-30,2.79163
2023-05-31,2.58661
2023-06-01,2.2005
2023-06-02,2.38843
2023-06-03,0.58087
2023-06-04,0.43053
2023-06-05,2.19367
2023-06-06,0.41686
2023-06-07,2.01599
2023-06-08,1.9579
2023-06-09,2.32009
2023-06-10,0.38611
2023-06-11,0.40319
2023-06-12,2.0399
2023-06-13,2.18683
2023-06-14,2.20733
2023-06-15,2.10824
2023-06-16,2.02282
2023-06-17,0.44761
2023-06-18,0.36561
2023-06-19,1.89639
2023-06-20,1.79047
2023-06-21,1.96473
2023-06-22,1.65379
2023-06-23,1.9989
2023-06-24,0.55696
2023-06-25,0.76197
2023-06-26,2.26201
2023-06-27,1.88614
2023-06-28,2.17317
2023-06-29,2.17317
2023-06-30,2.15266
2023-07-01,0.45103
2023-07-02,0.43053
2023-07-03,2.39527
2023-07-04,2.00232
2023-07-05,2.11166
2023-07-06,2.30301
2023-07-07,2.73013
2023-07-08,0.55696
2023-07-09,0.53304
2023-07-10,2.47386
2023-07-11,2.51144
2023-07-12,2.2005
2023-07-13,2.69937
2023-07-14,2.76429
2023-07-15,0.54329
2023-07-16,0.51595
2023-07-17,1.88614
2023-07-18,1.8178
2023-07-19,2.29276
2023-07-20,2.11508
2023-07-21,2.37135
2023-07-22,0.37244
2023-07-23,0.23918
2023-07-24,2.01599
2023-07-25,2.221
2023-07-26,2.41918
2023-07-27,2.4636
2023-07-28,2.3406
2023-07-29,0.41686
2023-07-30,0.26993
2023-07-31,2.06041
2023-08-01,2.70962
2023-08-02,2.49094
2023-08-03,2.36451
2023-08-04,1.89639
2023-08-05,0.40319
2023-08-06,0.32119
2023-08-07,2.48069
2023-08-08,2.41235
2023-08-09,2.06041
2023-08-10,1.83147
2023-08-11,1.77338
2023-08-12,0.31094
2023-08-13,0.2221
2023-08-14,2.00574
2023-08-15,0.39978
2023-08-16,2.65837
2023-08-17,2.73696
2023-08-18,2.54903
2023-08-19,0.67655
2023-08-20,0.53987
2023-08-21,2.18342
2023-08-22,2.45677
2023-08-23,2.00232
2023-08-24,2.51828
2023-08-25,2.06724
2023-08-26,0.29727
2023-08-27,0.42369
2023-08-28,2.04674
2023-08-29,1.71188
2023-08-30,2.09799
2023-08-31,1.75288
2023-09-01,1.86564
2023-09-02,0.42711
2023-09-03,0.29043
2023-09-04,1.78363
2023-09-05,1.61962
2023-09-06,1.39069
2023-09-07,1.63671
2023-09-08,1.92373
2023-09-09,0.31094
2023-09-10,0.18793
2023-09-11,1.57178
2023-09-12,1.53078
2023-09-13,1.64696
2023-09-14,1.86564
2023-09-15,2.28251
2023-09-16,0.50912
2023-09-17,0.35877
2023-09-18,1.69479
2023-09-19,1.79047
2023-09-20,1.79389
2023-09-21,2.30643
2023-09-22,2.43285
2023-09-23,0.53304
2023-09-24,0.39636
2023-09-25,2.45677
2023-09-26,2.71304
2023-09-27,2.59003
2023-09-28,0.38953
2023-09-29,0.33144
2023-09-30,0.28018
2023-10-01,0.29727
2023-10-02,0.40319
2023-10-03,0.57404
2023-10-04,3.39643
2023-10-05,3.27342
2023-10-06,2.47044
2023-10-07,0.63554
2023-10-08,0.58087
2023-10-09,0.71755
2023-10-10,2.76771
2023-10-11,3.13332
2023-10-12,2.6447
2023-10-13,1.9579
2023-10-14,0.53304
2023-10-15,0.41344
2023-10-16,2.18683
2023-10-17,2.56953
2023-10-18,2.01599
2023-10-19,2.45335
2023-10-20,2.92489
2023-10-21,0.89523
2023-10-22,0.63213
2023-10-23,2.53194
2023-10-24,3.39643
2023-10-25,2.6652
2023-10-26,3.73812
2023-10-27,3.30417
2023-10-28,0.75514
2023-10-29,0.73122
2023-10-30,2.57978
2023-10-31,3.33834
2023-11-01,3.23583
2023-11-02,3.56386
2023-11-03,3.12991
2023-11-04,0.6663
2023-11-05,0.99774
2023-11-06,6.49217
2023-11-07,4.28825
2023-11-08,2.71646
2023-11-09,2.37135
2023-11-10,2.26201
2023-11-11,0.99432
2023-11-12,0.5057
2023-11-13,2.23809
2023-11-14,2.4636
2023-11-15,3.4921
2023-11-16,2.55244
2023-11-17,2.09458
2023-11-18,0.42028
2023-11-19,0.38611
2023-11-20,2.35768
2023-11-21,2.93856
2023-11-22,2.18683
2023-11-23,2.3611
2023-11-24,2.06041
2023-11-25,0.47153
2023-11-26,0.37244
2023-11-27,2.32693
2023-11-28,2.80872
2023-11-29,2.49777
2023-11-30,2.55586
2023-12-01,1.92715
2023-12-02,0.51254
2023-12-03,0.34169
2023-12-04,2.04674
2023-12-05,1.98523
2023-12-06,2.09799
2023-12-07,1.71188
2023-12-08,2.16975
2023-12-09,0.45786
2023-12-10,0.36561
2023-12-11,2.13216
2023-12-12,2.37818
2023-12-13,2.12533
2023-12-14,3.09574
2023-12-15,2.90097
2023-12-16,0.41344
2023-12-17,0.54329
2023-12-18,2.3611
2023-12-19,2.10483
2023-12-20,3.47843
2023-12-21,2.54903
2023-12-22,2.6242
2023-12-23,0.4442
2023-12-24,0.38611
2023-12-25,0.6663
2023-12-26,2.55244
2023-12-27,2.5832
2023-12-28,3.0889
2023-12-29,1.06608
2023-12-30,0.34169
2023-12-31,0.24943
2024-01-01,0.49545
2024-01-02,2.49094
2024-01-03,2.77455
2024-01-04,2.6447
2024-01-05,2.82238
2024-01-06,0.32802
2024-01-07,0.39294
2024-01-08,2.22442
2024-01-09,2.8258
2024-01-10,3.00348
2024-01-11,3.08207
2024-01-12,3.09232
2024-01-13,0.64238
2024-01-14,0.56379
2024-01-15,2.89072
2024-01-16,3.44085
2024-01-17,6.08214
2024-01-18,5.03656
2024-01-19,4.19257
2024-01-20,2.16633
2024-01-21,1.5547
2024-01-22,3.99097
2024-01-23,3.51602
2024-01-24,3.28367
2024-01-25,3.30759
2024-01-26,3.47843
2024-01-27,0.83031
2024-01-28,0.82689
2024-01-29,3.99097
2024-01-30,3.56727
2024-01-31,3.49552
2024-02-01,4.0764
2024-02-02,5.14248
2024-02-03,1.41802
2024-02-04,1.45561
2024-02-05,3.98756
2024-02-06,3.13674
2024-02-07,3.32126
2024-02-08,3.34176
2024-02-09,0.49203
2024-02-10,0.38611
2024-02-11,0.46812
2024-02-12,0.52279
2024-02-13,3.92605
2024-02-14,3.58094
2024-02-15,3.09915
2024-02-16,3.06499
2024-02-17,0.99432
2024-02-18,0.77906
2024-02-19,3.18116
2024-02-20,3.03765
2024-02-21,2.80188
2024-02-22,2.67887
2024-02-23,2.72329
2024-02-24,0.4852
2024-02-25,0.47153
2024-02-26,2.3611
2024-02-27,2.32693
2024-02-28,2.6447
2024-02-29,2.25517
2024-03-01,0.5262
2024-03-02,0.52962
2024-03-03,0.38611
2024-03-04,2.32693
2024-03-05,2.24492
2024-03-06,2.21759
2024-03-07,2.41918
2024-03-08,2.54903
2024-03-09,0.53304
2024-03-10,0.37586
2024-03-11,2.30984
2024-03-12,2.09116
2024-03-13,2.20392
2024-03-14,2.54903
2024-03-15,2.21417
2024-03-16,0.36902
2024-03-17,0.37586
2024-03-18,2.20733
2024-03-19,2.29959
2024-03-20,2.28251
