date,실비보험
2023-05-28,4.2167
2023-05-29,5.83093
2023-05-30,10.09882
2023-05-31,8.99248
2023-06-01,8.8783
2023-06-02,7.74833
2023-06-03,4.68916
2023-06-04,3.95291
2023-06-05,8.5082
2023-06-06,5.19311
2023-06-07,9.51612
2023-06-08,8.62632
2023-06-09,8.52395
2023-06-10,5.21674
2023-06-11,4.69703
2023-06-12,10.18544
2023-06-13,9.42556
2023-06-14,9.31139
2023-06-15,8.70112
2023-06-16,7.94125
2023-06-17,4.98838
2023-06-18,4.06315
2023-06-19,9.05547
2023-06-20,9.24052
2023-06-21,9.69723
2023-06-22,8.39009
2023-06-23,8.23654
2023-06-24,4.51986
2023-06-25,4.19307
2023-06-26,9.42163
2023-06-27,10.52009
2023-06-28,9.12634
2023-06-29,8.27985
2023-06-30,7.6499
2023-07-01,5.52777
2023-07-02,4.95295
2023-07-03,8.8783
2023-07-04,8.72475
2023-07-05,9.20508
2023-07-06,8.22079
2023-07-07,7.51604
2023-07-08,4.85058
2023-07-09,4.69309
2023-07-10,9.58699
2023-07-11,8.55151
2023-07-12,8.34678
2023-07-13,8.44127
2023-07-14,7.70896
2023-07-15,5.25217
2023-07-16,4.4608
2023-07-17,10.25237
2023-07-18,9.0909
2023-07-19,8.79562
2023-07-20,8.646
2023-07-21,7.80739
2023-07-22,5.08681
2023-07-23,4.42537
2023-07-24,9.90196
2023-07-25,9.44919
2023-07-26,8.85467
2023-07-27,8.24441
2023-07-28,7.63809
2023-07-29,5.03956
2023-07-30,4.17732
2023-07-31,8.5082
2023-08-01,8.88223
2023-08-02,8.32316
2023-08-03,8.04362
2023-08-04,6.69317
2023-08-05,4.48442
2023-08-06,5.45297
2023-08-07,10.49647
2023-08-08,8.90586
2023-08-09,8.40977
2023-08-10,8.43734
2023-08-11,8.0948
2023-08-12,5.29942
2023-08-13,4.37812
2023-08-14,9.09484
2023-08-15,5.69707
2023-08-16,9.52005
2023-08-17,9.23264
2023-08-18,8.77199
2023-08-19,5.39391
2023-08-20,4.81121
2023-08-21,9.8114
2023-08-22,9.99645
2023-08-23,9.83503
2023-08-24,9.24445
2023-08-25,8.94917
2023-08-26,5.58289
2023-08-27,5.32698
2023-08-28,10.22087
2023-08-29,10.12244
2023-08-30,9.55549
2023-08-31,9.20114
2023-09-01,7.68927
2023-09-02,4.74821
2023-09-03,4.42537
2023-09-04,10.08701
2023-09-05,9.23264
2023-09-06,9.01216
2023-09-07,9.00429
2023-09-08,8.20898
2023-09-09,5.16162
2023-09-10,4.54348
2023-09-11,9.96495
2023-09-12,9.64211
2023-09-13,9.1224
2023-09-14,8.27197
2023-09-15,8.18929
2023-09-16,5.25217
2023-09-17,4.34269
2023-09-18,9.01216
2023-09-19,9.39407
2023-09-20,9.25626
2023-09-21,9.0476
2023-09-22,8.14992
2023-09-23,4.76002
2023-09-24,4.28363
2023-09-25,9.64604
2023-09-26,8.00031
2023-09-27,7.09083
2023-09-28,3.45682
2023-09-29,3.72455
2023-09-30,3.46076
2023-10-01,3.60644
2023-10-02,5.29942
2023-10-03,4.54348
2023-10-04,9.88227
2023-10-05,9.7366
2023-10-06,9.21689
2023-10-07,5.55533
2023-10-08,3.97653
2023-10-09,4.81908
2023-10-10,10.61852
2023-10-11,10.45316
2023-10-12,9.6736
2023-10-13,10.26418
2023-10-14,6.33489
2023-10-15,5.85062
2023-10-16,11.50832
2023-10-17,11.7603
2023-10-18,10.37836
2023-10-19,9.80353
2023-10-20,9.1539
2023-10-21,6.0711
2023-10-22,5.34273
2023-10-23,11.77605
2023-10-24,11.13429
2023-10-25,11.1461
2023-10-26,11.04767
2023-10-27,9.68148
2023-10-28,6.63018
2023-10-29,5.86243
2023-10-30,11.12248
2023-10-31,11.32721
2023-11-01,9.56336
2023-11-02,9.49643
2023-11-03,8.52002
2023-11-04,5.50021
2023-11-05,4.60254
2023-11-06,10.20906
2023-11-07,9.66967
2023-11-08,9.25233
2023-11-09,8.77593
2023-11-10,8.62632
2023-11-11,5.17343
2023-11-12,4.53167
2023-11-13,9.06334
2023-11-14,10.08307
2023-11-15,11.04374
2023-11-16,9.69329
2023-11-17,8.9531
2023-11-18,5.66951
2023-11-19,5.85456
2023-11-20,10.38229
2023-11-21,10.06732
2023-11-22,9.47675
2023-11-23,9.14209
2023-11-24,8.55151
2023-11-25,5.40178
2023-11-26,4.61041
2023-11-27,10.67364
2023-11-28,11.09492
2023-11-29,9.31926
2023-11-30,9.36651
2023-12-01,8.25623
2023-12-02,5.33091
2023-12-03,5.02381
2023-12-04,10.83113
2023-12-05,10.86263
2023-12-06,10.05157
2023-12-07,10.05157
2023-12-08,9.66179
2023-12-09,5.84668
2023-12-10,5.08287
2023-12-11,11.59494
2023-12-12,10.94531
2023-12-13,10.34292
2023-12-14,10.09882
2023-12-15,8.71687
2023-12-16,5.6577
2023-12-17,4.64585
2023-12-18,11.49651
2023-12-19,11.96503
2023-12-20,10.24843
2023-12-21,9.2917
2023-12-22,8.47671
2023-12-23,5.3506
2023-12-24,3.81904
2023-12-25,4.76396
2023-12-26,11.65793
2023-12-27,11.13035
2023-12-28,11.4847
2023-12-29,10.08701
2023-12-30,6.3782
2023-12-31,5.26004
2024-01-01,6.00023
2024-01-02,13.18162
2024-01-03,12.13039
2024-01-04,11.31146
2024-01-05,10.65396
2024-01-06,6.7916
2024-01-07,6.08291
2024-01-08,10.75632
2024-01-09,10.17756
2024-01-10,11.40596
2024-01-11,10.84688
2024-01-12,10.26812
2024-01-13,6.56325
2024-01-14,5.70888
2024-01-15,12.35481
2024-01-16,11.85086
2024-01-17,11.54769
2024-01-18,11.12248
2024-01-19,11.99653
2024-01-20,6.94909
2024-01-21,6.11441
2024-01-22,12.33906
2024-01-23,11.85086
2024-01-24,11.71305
2024-01-25,11.36658
2024-01-26,10.87444
2024-01-27,6.6223
2024-01-28,5.95692
2024-01-29,12.27607
2024-01-30,11.7288
2024-01-31,10.31142
2024-02-01,11.43745
2024-02-02,10.35473
2024-02-03,6.07504
2024-02-04,5.90968
2024-02-05,11.43352
2024-02-06,10.93743
2024-02-07,9.2602
2024-02-08,8.58301
2024-02-09,5.29154
2024-02-10,5.61439
2024-02-11,5.20492
2024-02-12,6.4097
2024-02-13,12.45718
2024-02-14,11.38233
2024-02-15,11.65006
2024-02-16,10.37836
2024-02-17,6.66955
2024-02-18,5.85456
2024-02-19,11.46895
2024-02-20,11.59888
2024-02-21,11.40989
2024-02-22,10.72089
2024-02-23,9.71691
2024-02-24,5.64982
2024-02-25,5.48446
2024-02-26,12.08315
2024-02-27,11.40596
2024-02-28,10.17362
2024-02-29,9.51218
2024-03-01,5.37422
2024-03-02,5.74825
2024-03-03,5.17736
2024-03-04,10.18544
2024-03-05,10.73664
2024-03-06,10.66971
2024-03-07,9.39407
2024-03-08,9.08303
2024-03-09,5.77581
2024-03-10,5.27186
2024-03-11,10.61065
2024-03-12,11.21303
2024-03-13,10.14213
2024-03-14,10.49647
2024-03-15,9.20114
2024-03-16,5.33091
2024-03-17,4.95295
2024-03-18,10.4886
2024-03-19,10.08307
2024-03-20,10.37048
