date,김프
2023-05-28,0.74588
2023-05-29,0.95531
2023-05-30,0.90467
2023-05-31,1.03342
2023-06-01,0.92184
2023-06-02,0.84459
2023-06-03,0.6858
2023-06-04,0.64889
2023-06-05,0.88493
2023-06-06,1.39821
2023-06-07,1.1656
2023-06-08,1.03599
2023-06-09,0.86862
2023-06-10,2.09431
2023-06-11,1.31066
2023-06-12,1.17247
2023-06-13,1.22225
2023-06-14,1.12955
2023-06-15,1.4128
2023-06-16,1.02226
2023-06-17,0.82399
2023-06-18,0.68494
2023-06-19,0.88922
2023-06-20,0.96046
2023-06-21,1.27547
2023-06-22,1.41709
2023-06-23,1.10294
2023-06-24,1.2377
2023-06-25,1.02998
2023-06-26,1.042
2023-06-27,0.96218
2023-06-28,0.93128
2023-06-29,0.92012
2023-06-30,1.04801
2023-07-01,0.98793
2023-07-02,0.78021
2023-07-03,0.91239
2023-07-04,0.93471
2023-07-05,1.00509
2023-07-06,1.0008
2023-07-07,0.86862
2023-07-08,0.59567
2023-07-09,0.56134
2023-07-10,0.82485
2023-07-11,0.77335
2023-07-12,0.94329
2023-07-13,0.9287
2023-07-14,1.85741
2023-07-15,1.08663
2023-07-16,0.7888
2023-07-17,0.92355
2023-07-18,1.0111
2023-07-19,0.9287
2023-07-20,0.8978
2023-07-21,0.85145
2023-07-22,0.74073
2023-07-23,0.79395
2023-07-24,1.15873
2023-07-25,0.99308
2023-07-26,0.88407
2023-07-27,0.91583
2023-07-28,0.67807
2023-07-29,0.54761
2023-07-30,0.66005
2023-07-31,0.74674
2023-08-01,0.74416
2023-08-02,0.78965
2023-08-03,0.66949
2023-08-04,0.62314
2023-08-05,0.59567
2023-08-06,0.48838
2023-08-07,0.57078
2023-08-08,0.66863
2023-08-09,0.83429
2023-08-10,0.61713
2023-08-11,0.54846
2023-08-12,0.47036
2023-08-13,0.44117
2023-08-14,0.52443
2023-08-15,0.53473
2023-08-16,0.98364
2023-08-17,0.82742
2023-08-18,2.09688
2023-08-19,0.94501
2023-08-20,0.7888
2023-08-21,0.82656
2023-08-22,0.72528
2023-08-23,0.80596
2023-08-24,0.73386
2023-08-25,0.83
2023-08-26,0.61198
2023-08-27,0.47722
2023-08-28,0.71841
2023-08-29,0.75532
2023-08-30,0.88064
2023-08-31,0.6858
2023-09-01,1.0008
2023-09-02,0.90124
2023-09-03,0.71584
2023-09-04,0.74073
2023-09-05,0.79824
2023-09-06,0.69438
2023-09-07,0.67979
2023-09-08,0.68065
2023-09-09,0.46177
2023-09-10,0.46177
2023-09-11,0.7433
2023-09-12,0.94244
2023-09-13,0.71498
2023-09-14,0.73043
2023-09-15,0.7021
2023-09-16,0.56563
2023-09-17,0.58795
2023-09-18,0.74159
2023-09-19,0.7227
2023-09-20,0.6755
2023-09-21,0.80596
2023-09-22,0.62314
2023-09-23,0.49353
2023-09-24,0.46435
2023-09-25,0.66434
2023-09-26,0.69781
2023-09-27,0.64202
2023-09-28,0.55018
2023-09-29,0.64116
2023-09-30,0.5622
2023-10-01,0.59224
2023-10-02,0.99651
2023-10-03,0.7639
2023-10-04,0.87463
2023-10-05,0.73987
2023-10-06,0.70983
2023-10-07,0.55361
2023-10-08,0.46692
2023-10-09,0.6137
2023-10-10,0.67893
2023-10-11,0.77506
2023-10-12,0.79395
2023-10-13,0.74245
2023-10-14,0.59138
2023-10-15,0.63086
2023-10-16,1.0008
2023-10-17,1.03084
2023-10-18,0.94587
2023-10-19,0.92184
2023-10-20,1.06346
2023-10-21,0.72957
2023-10-22,0.79566
2023-10-23,1.28491
2023-10-24,2.12692
2023-10-25,1.30036
2023-10-26,1.32439
2023-10-27,0.98449
2023-10-28,0.8094
2023-10-29,0.75704
2023-10-30,1.05917
2023-10-31,1.1141
2023-11-01,0.98449
2023-11-02,1.26002
2023-11-03,1.29435
2023-11-04,1.11324
2023-11-05,1.24972
2023-11-06,1.45743
2023-11-07,1.27461
2023-11-08,1.11067
2023-11-09,1.50807
2023-11-10,1.78274
2023-11-11,1.46601
2023-11-12,1.08234
2023-11-13,1.14157
2023-11-14,1.18191
2023-11-15,1.65227
2023-11-16,1.4952
2023-11-17,2.15782
2023-11-18,1.52266
2023-11-19,1.08749
2023-11-20,1.26517
2023-11-21,1.2995
2023-11-22,1.67373
2023-11-23,1.21624
2023-11-24,1.12268
2023-11-25,0.93214
2023-11-26,0.7888
2023-11-27,1.15959
2023-11-28,1.17848
2023-11-29,1.19307
2023-11-30,1.25658
2023-12-01,1.05917
2023-12-02,0.90553
2023-12-03,1.24113
2023-12-04,2.06169
2023-12-05,1.26774
2023-12-06,1.9956
2023-12-07,1.3819
2023-12-08,1.13556
2023-12-09,0.99394
2023-12-10,0.82485
2023-12-11,1.65399
2023-12-12,1.76385
2023-12-13,1.82994
2023-12-14,2.02307
2023-12-15,1.14843
2023-12-16,0.89008
2023-12-17,0.82914
2023-12-18,1.33727
2023-12-19,0.91926
2023-12-20,0.76305
2023-12-21,0.75875
2023-12-22,0.68236
2023-12-23,0.56563
2023-12-24,0.57679
2023-12-25,0.78279
2023-12-26,0.98707
2023-12-27,0.82828
2023-12-28,0.7742
2023-12-29,0.6652
2023-12-30,0.55104
2023-12-31,0.43259
2024-01-01,0.68923
2024-01-02,1.08406
2024-01-03,1.45915
2024-01-04,1.12097
2024-01-05,0.7639
2024-01-06,0.57851
2024-01-07,0.76562
2024-01-08,0.9596
2024-01-09,0.96304
2024-01-10,0.87034
2024-01-11,1.96127
2024-01-12,1.3716
2024-01-13,2.18787
2024-01-14,0.88064
2024-01-15,1.17848
2024-01-16,0.92784
2024-01-17,0.87205
2024-01-18,0.72185
2024-01-19,0.91325
2024-01-20,0.58966
2024-01-21,0.49267
2024-01-22,0.71069
2024-01-23,1.02913
2024-01-24,0.70468
2024-01-25,0.67807
2024-01-26,0.55705
2024-01-27,0.56906
2024-01-28,0.49611
2024-01-29,0.59481
2024-01-30,0.65919
2024-01-31,0.53988
2024-02-01,0.55791
2024-02-02,0.45319
2024-02-03,0.32444
2024-02-04,0.31328
2024-02-05,0.45748
2024-02-06,0.47894
2024-02-07,0.44718
2024-02-08,0.54331
2024-02-09,0.60941
2024-02-10,0.53387
2024-02-11,0.5416
2024-02-12,0.5313
2024-02-13,1.02226
2024-02-14,0.87634
2024-02-15,1.06689
2024-02-16,0.81712
2024-02-17,0.85317
2024-02-18,0.65232
2024-02-19,0.75875
2024-02-20,0.84373
2024-02-21,1.12869
2024-02-22,1.36902
2024-02-23,1.10552
2024-02-24,0.86175
2024-02-25,0.80339
2024-02-26,0.73043
2024-02-27,1.38447
2024-02-28,1.71407
2024-02-29,2.97924
2024-03-01,1.74497
2024-03-02,1.52524
2024-03-03,1.39306
2024-03-04,1.82479
2024-03-05,3.05735
2024-03-06,5.12076
2024-03-07,2.20246
2024-03-08,1.95783
2024-03-09,2.05139
2024-03-10,1.72351
2024-03-11,3.45733
2024-03-12,2.70887
2024-03-13,2.75007
2024-03-14,3.21528
2024-03-15,6.57133
2024-03-16,3.00242
2024-03-17,5.81944
2024-03-18,3.4084
2024-03-19,7.30949
2024-03-20,6.56103
