date,전세권설정등기
2021-01-12,13.18681
2021-01-13,17.58241
2021-01-14,23.35164
2021-01-15,13.18681
2021-01-16,7.6923
2021-01-17,6.86813
2021-01-18,20.87912
2021-01-19,16.75824
2021-01-20,19.78021
2021-01-21,16.20879
2021-01-22,13.18681
2021-01-23,10.98901
2021-01-24,13.73626
2021-01-25,18.95604
2021-01-26,19.23076
2021-01-27,13.73626
2021-01-28,13.73626
2021-01-29,12.63736
2021-01-30,9.8901
2021-01-31,7.96703
2021-02-01,18.95604
2021-02-02,21.42857
2021-02-03,15.93406
2021-02-04,18.68131
2021-02-05,18.40659
2021-02-06,15.38461
2021-02-07,8.7912
2021-02-08,21.42857
2021-02-09,21.97802
2021-02-10,18.13186
2021-02-11,12.36263
2021-02-12,3.84615
2021-02-13,7.6923
2021-02-14,6.04395
2021-02-15,19.50549
2021-02-16,24.17582
2021-02-17,14.56043
2021-02-18,23.35164
2021-02-19,19.78021
2021-02-20,10.16483
2021-02-21,11.26373
2021-02-22,30.21978
2021-02-23,19.23076
2021-02-24,14.28571
2021-02-25,25.0
2021-02-26,16.48351
2021-02-27,7.6923
2021-02-28,8.24175
2021-03-01,9.61538
2021-03-02,22.80219
2021-03-03,28.57142
2021-03-04,21.97802
2021-03-05,15.38461
2021-03-06,8.51648
2021-03-07,10.16483
2021-03-08,27.1978
2021-03-09,22.52747
2021-03-10,26.37362
2021-03-11,20.32967
2021-03-12,21.70329
2021-03-13,14.28571
2021-03-14,6.5934
2021-03-15,18.13186
2021-03-16,19.78021
2021-03-17,24.72527
2021-03-18,18.40659
2021-03-19,21.70329
2021-03-20,12.91208
2021-03-21,11.53846
2021-03-22,18.95604
2021-03-23,18.13186
2021-03-24,16.75824
2021-03-25,16.75824
2021-03-26,20.87912
2021-03-27,11.26373
2021-03-28,7.41758
2021-03-29,20.60439
2021-03-30,15.65934
2021-03-31,15.93406
2021-04-01,14.56043
2021-04-02,12.36263
2021-04-03,14.28571
2021-04-04,9.8901
2021-04-05,17.30769
2021-04-06,16.75824
2021-04-07,16.75824
2021-04-08,14.83516
2021-04-09,14.83516
2021-04-10,10.71428
2021-04-11,8.7912
2021-04-12,16.48351
2021-04-13,20.87912
2021-04-14,11.53846
2021-04-15,15.93406
2021-04-16,13.73626
2021-04-17,7.96703
2021-04-18,6.86813
2021-04-19,14.56043
2021-04-20,17.30769
2021-04-21,19.23076
2021-04-22,20.60439
2021-04-23,14.28571
2021-04-24,10.71428
2021-04-25,10.43956
2021-04-26,17.85714
2021-04-27,20.87912
2021-04-28,16.75824
2021-04-29,15.38461
2021-04-30,12.91208
2021-05-01,9.8901
2021-05-02,14.28571
2021-05-03,15.38461
2021-05-04,14.83516
2021-05-05,7.6923
2021-05-06,13.73626
2021-05-07,17.58241
2021-05-08,11.26373
2021-05-09,9.8901
2021-05-10,22.80219
2021-05-11,19.23076
2021-05-12,18.95604
2021-05-13,15.38461
2021-05-14,14.28571
2021-05-15,8.51648
2021-05-16,13.73626
2021-05-17,27.74725
2021-05-18,15.65934
2021-05-19,12.36263
2021-05-20,20.32967
2021-05-21,20.60439
2021-05-22,9.8901
2021-05-23,9.06593
2021-05-24,24.17582
2021-05-25,18.13186
2021-05-26,23.62637
2021-05-27,22.25274
2021-05-28,18.68131
2021-05-29,16.48351
2021-05-30,11.53846
2021-05-31,18.95604
2021-06-01,24.45054
2021-06-02,17.03296
2021-06-03,20.60439
2021-06-04,12.91208
2021-06-05,13.46153
2021-06-06,8.7912
2021-06-07,24.17582
2021-06-08,18.68131
2021-06-09,18.95604
2021-06-10,16.75824
2021-06-11,21.70329
2021-06-12,9.61538
2021-06-13,10.43956
2021-06-14,24.45054
2021-06-15,24.45054
2021-06-16,19.23076
2021-06-17,18.95604
2021-06-18,16.75824
2021-06-19,11.81318
2021-06-20,8.24175
2021-06-21,17.03296
2021-06-22,18.68131
2021-06-23,19.78021
2021-06-24,19.78021
2021-06-25,21.42857
2021-06-26,15.38461
2021-06-27,14.83516
2021-06-28,30.4945
2021-06-29,28.84615
2021-06-30,26.92307
2021-07-01,31.5934
2021-07-02,28.02197
2021-07-03,14.83516
2021-07-04,19.23076
2021-07-05,25.82417
2021-07-06,20.32967
2021-07-07,24.45054
2021-07-08,17.03296
2021-07-09,19.50549
2021-07-10,10.43956
2021-07-11,11.53846
2021-07-12,22.52747
2021-07-13,23.90109
2021-07-14,24.72527
2021-07-15,20.32967
2021-07-16,17.85714
2021-07-17,17.30769
2021-07-18,7.6923
2021-07-19,25.27472
2021-07-20,27.1978
2021-07-21,22.25274
2021-07-22,28.84615
2021-07-23,14.56043
2021-07-24,13.18681
2021-07-25,17.03296
2021-07-26,21.70329
2021-07-27,23.90109
2021-07-28,19.78021
2021-07-29,23.62637
2021-07-30,21.42857
2021-07-31,10.43956
2021-08-01,8.24175
2021-08-02,21.15384
2021-08-03,19.78021
2021-08-04,22.80219
2021-08-05,23.07692
2021-08-06,21.15384
2021-08-07,16.75824
2021-08-08,15.10989
2021-08-09,25.27472
2021-08-10,32.6923
2021-08-11,22.80219
2021-08-12,31.04395
2021-08-13,23.07692
2021-08-14,16.20879
2021-08-15,18.68131
2021-08-16,23.07692
2021-08-17,27.47252
2021-08-18,29.67032
2021-08-19,24.72527
2021-08-20,28.57142
2021-08-21,18.68131
2021-08-22,13.73626
2021-08-23,32.14285
2021-08-24,30.76923
2021-08-25,28.02197
2021-08-26,29.12087
2021-08-27,30.76923
2021-08-28,26.92307
2021-08-29,17.30769
2021-08-30,38.46153
2021-08-31,35.16483
2021-09-01,33.24175
2021-09-02,33.24175
2021-09-03,27.47252
2021-09-04,19.23076
2021-09-05,13.73626
2021-09-06,36.81318
2021-09-07,30.4945
2021-09-08,28.57142
2021-09-09,26.64835
2021-09-10,31.31868
2021-09-11,18.40659
2021-09-12,16.48351
2021-09-13,31.86813
2021-09-14,32.14285
2021-09-15,31.31868
2021-09-16,32.6923
2021-09-17,23.62637
2021-09-18,14.56043
2021-09-19,6.31868
2021-09-20,9.06593
2021-09-21,13.73626
2021-09-22,14.01098
2021-09-23,37.91208
2021-09-24,33.7912
2021-09-25,21.15384
2021-09-26,20.32967
2021-09-27,43.68131
2021-09-28,35.43956
2021-09-29,30.21978
2021-09-30,35.98901
2021-10-01,28.84615
2021-10-02,20.87912
2021-10-03,20.32967
2021-10-04,27.74725
2021-10-05,36.81318
2021-10-06,28.2967
2021-10-07,34.8901
2021-10-08,32.96703
2021-10-09,18.68131
2021-10-10,18.13186
2021-10-11,29.12087
2021-10-12,42.58241
2021-10-13,34.06593
2021-10-14,32.14285
2021-10-15,32.14285
2021-10-16,18.95604
2021-10-17,17.03296
2021-10-18,31.5934
2021-10-19,36.26373
2021-10-20,29.67032
2021-10-21,33.51648
2021-10-22,24.72527
2021-10-23,18.95604
2021-10-24,18.13186
2021-10-25,34.34065
2021-10-26,32.96703
2021-10-27,29.94505
2021-10-28,32.96703
2021-10-29,24.72527
2021-10-30,16.20879
2021-10-31,20.05494
2021-11-01,30.4945
2021-11-02,29.3956
2021-11-03,19.78021
2021-11-04,31.31868
2021-11-05,23.07692
2021-11-06,13.46153
2021-11-07,16.48351
2021-11-08,24.72527
2021-11-09,39.56043
2021-11-10,28.57142
2021-11-11,24.72527
2021-11-12,23.90109
2021-11-13,17.30769
2021-11-14,13.73626
2021-11-15,34.34065
2021-11-16,30.76923
2021-11-17,32.41758
2021-11-18,38.73626
2021-11-19,23.07692
2021-11-20,18.13186
2021-11-21,15.65934
2021-11-22,32.6923
2021-11-23,29.67032
2021-11-24,27.74725
2021-11-25,29.12087
2021-11-26,23.07692
2021-11-27,15.93406
2021-11-28,25.27472
2021-11-29,49.45054
2021-11-30,36.81318
2021-12-01,39.28571
2021-12-02,40.93406
2021-12-03,37.36263
2021-12-04,31.04395
2021-12-05,40.10989
2021-12-06,65.38461
2021-12-07,60.43956
2021-12-08,46.97802
2021-12-09,32.96703
2021-12-10,34.61538
2021-12-11,27.1978
2021-12-12,28.02197
2021-12-13,39.56043
2021-12-14,41.75824
2021-12-15,37.63736
2021-12-16,37.36263
2021-12-17,36.53846
2021-12-18,22.52747
2021-12-19,23.90109
2021-12-20,39.83516
2021-12-21,31.5934
2021-12-22,35.71428
2021-12-23,31.5934
2021-12-24,29.67032
2021-12-25,17.58241
2021-12-26,17.03296
2021-12-27,33.7912
2021-12-28,29.94505
2021-12-29,35.71428
2021-12-30,31.86813
2021-12-31,25.54945
2022-01-01,15.10989
2022-01-02,14.28571
2022-01-03,33.7912
2022-01-04,39.83516
2022-01-05,35.43956
2022-01-06,28.84615
2022-01-07,31.04395
2022-01-08,26.64835
2022-01-09,18.68131
2022-01-10,37.63736
2022-01-11,42.58241
2022-01-12,37.63736
2022-01-13,32.6923
2022-01-14,32.6923
2022-01-15,21.42857
2022-01-16,9.8901
2022-01-17,34.61538
2022-01-18,32.6923
2022-01-19,32.6923
2022-01-20,36.53846
2022-01-21,37.63736
2022-01-22,24.45054
2022-01-23,20.60439
2022-01-24,37.91208
2022-01-25,35.71428
2022-01-26,29.3956
2022-01-27,31.86813
2022-01-28,29.67032
2022-01-29,17.85714
2022-01-30,10.71428
2022-01-31,12.36263
2022-02-01,8.7912
2022-02-02,14.28571
2022-02-03,38.18681
2022-02-04,42.85714
2022-02-05,33.51648
2022-02-06,24.72527
2022-02-07,44.78021
2022-02-08,47.80219
2022-02-09,43.40659
2022-02-10,33.24175
2022-02-11,37.91208
2022-02-12,23.35164
2022-02-13,27.1978
2022-02-14,49.45054
2022-02-15,58.24175
2022-02-16,54.94505
2022-02-17,47.80219
2022-02-18,41.48351
2022-02-19,28.57142
2022-02-20,20.87912
2022-02-21,34.34065
2022-02-22,48.35164
2022-02-23,37.63736
2022-02-24,37.36263
2022-02-25,35.71428
2022-02-26,16.48351
2022-02-27,21.15384
2022-02-28,37.36263
2022-03-01,23.62637
2022-03-02,37.91208
2022-03-03,36.26373
2022-03-04,32.96703
2022-03-05,26.64835
2022-03-06,21.97802
2022-03-07,34.61538
2022-03-08,28.84615
2022-03-09,17.85714
2022-03-10,32.96703
2022-03-11,25.82417
2022-03-12,22.80219
2022-03-13,20.32967
2022-03-14,33.24175
2022-03-15,26.92307
2022-03-16,30.21978
2022-03-17,50.0
2022-03-18,26.64835
2022-03-19,21.15384
2022-03-20,22.25274
2022-03-21,31.86813
2022-03-22,25.82417
2022-03-23,24.45054
2022-03-24,25.54945
2022-03-25,25.27472
2022-03-26,19.78021
2022-03-27,17.03296
2022-03-28,30.76923
2022-03-29,27.74725
2022-03-30,29.3956
2022-03-31,22.52747
2022-04-01,21.97802
2022-04-02,13.18681
2022-04-03,14.56043
2022-04-04,28.2967
2022-04-05,29.12087
2022-04-06,32.14285
2022-04-07,29.3956
2022-04-08,23.90109
2022-04-09,13.73626
2022-04-10,24.17582
2022-04-11,28.02197
2022-04-12,27.47252
2022-04-13,33.51648
2022-04-14,30.76923
2022-04-15,28.02197
2022-04-16,17.58241
2022-04-17,17.85714
2022-04-18,35.71428
2022-04-19,29.12087
2022-04-20,40.65934
2022-04-21,29.3956
2022-04-22,19.78021
2022-04-23,18.40659
2022-04-24,12.91208
2022-04-25,29.12087
2022-04-26,31.86813
2022-04-27,26.37362
2022-04-28,31.86813
2022-04-29,24.45054
2022-04-30,17.03296
2022-05-01,11.81318
2022-05-02,30.4945
2022-05-03,25.27472
2022-05-04,25.54945
2022-05-05,20.32967
2022-05-06,27.74725
2022-05-07,15.10989
2022-05-08,21.42857
2022-05-09,34.61538
2022-05-10,37.36263
2022-05-11,28.57142
2022-05-12,30.76923
2022-05-13,26.37362
2022-05-14,17.58241
2022-05-15,18.68131
2022-05-16,33.24175
2022-05-17,32.14285
2022-05-18,29.12087
2022-05-19,31.31868
2022-05-20,26.37362
2022-05-21,17.03296
2022-05-22,15.93406
2022-05-23,31.31868
2022-05-24,35.71428
2022-05-25,39.28571
2022-05-26,39.56043
2022-05-27,33.24175
2022-05-28,19.23076
2022-05-29,12.91208
2022-05-30,32.14285
2022-05-31,27.47252
2022-06-01,18.95604
2022-06-02,32.6923
2022-06-03,21.42857
2022-06-04,16.75824
2022-06-05,14.28571
2022-06-06,16.48351
2022-06-07,38.46153
2022-06-08,29.94505
2022-06-09,29.67032
2022-06-10,26.92307
2022-06-11,20.32967
2022-06-12,16.75824
2022-06-13,31.5934
2022-06-14,32.96703
2022-06-15,34.61538
2022-06-16,26.64835
2022-06-17,24.45054
2022-06-18,12.63736
2022-06-19,13.73626
2022-06-20,38.18681
2022-06-21,40.10989
2022-06-22,38.46153
2022-06-23,29.94505
2022-06-24,26.64835
2022-06-25,12.91208
2022-06-26,16.48351
2022-06-27,33.51648
2022-06-28,34.34065
2022-06-29,31.86813
2022-06-30,36.26373
2022-07-01,25.27472
2022-07-02,18.95604
2022-07-03,12.36263
2022-07-04,32.6923
2022-07-05,37.08791
2022-07-06,34.61538
2022-07-07,30.21978
2022-07-08,28.2967
2022-07-09,18.95604
2022-07-10,15.65934
2022-07-11,36.53846
2022-07-12,38.18681
2022-07-13,32.41758
2022-07-14,37.08791
2022-07-15,38.18681
2022-07-16,19.78021
2022-07-17,21.15384
2022-07-18,37.63736
2022-07-19,34.34065
2022-07-20,32.96703
2022-07-21,40.65934
2022-07-22,39.28571
2022-07-23,17.58241
2022-07-24,15.65934
2022-07-25,30.76923
2022-07-26,38.73626
2022-07-27,30.4945
2022-07-28,28.57142
2022-07-29,32.14285
2022-07-30,16.20879
2022-07-31,14.83516
2022-08-01,31.86813
2022-08-02,32.14285
2022-08-03,29.67032
2022-08-04,37.08791
2022-08-05,35.71428
2022-08-06,19.50549
2022-08-07,15.10989
2022-08-08,35.16483
2022-08-09,25.82417
2022-08-10,27.74725
2022-08-11,28.2967
2022-08-12,29.12087
2022-08-13,15.93406
2022-08-14,21.42857
2022-08-15,17.85714
2022-08-16,34.8901
2022-08-17,35.16483
2022-08-18,36.81318
2022-08-19,28.57142
2022-08-20,18.95604
2022-08-21,15.10989
2022-08-22,39.28571
2022-08-23,39.01098
2022-08-24,35.71428
2022-08-25,30.21978
2022-08-26,26.37362
2022-08-27,18.40659
2022-08-28,13.73626
2022-08-29,40.65934
2022-08-30,37.36263
2022-08-31,48.62637
2022-09-01,27.47252
2022-09-02,42.58241
2022-09-03,16.20879
2022-09-04,18.68131
2022-09-05,26.92307
2022-09-06,26.37362
2022-09-07,26.0989
2022-09-08,24.45054
2022-09-09,10.43956
2022-09-10,4.94505
2022-09-11,11.53846
2022-09-12,19.23076
2022-09-13,41.20879
2022-09-14,42.58241
2022-09-15,39.01098
2022-09-16,45.05494
2022-09-17,30.76923
2022-09-18,12.36263
2022-09-19,38.73626
2022-09-20,37.36263
2022-09-21,24.72527
2022-09-22,27.74725
2022-09-23,25.54945
2022-09-24,14.83516
2022-09-25,11.81318
2022-09-26,31.31868
2022-09-27,36.81318
2022-09-28,26.92307
2022-09-29,27.1978
2022-09-30,20.32967
2022-10-01,14.28571
2022-10-02,10.71428
2022-10-03,21.97802
2022-10-04,26.92307
2022-10-05,26.92307
2022-10-06,24.72527
2022-10-07,28.84615
2022-10-08,14.28571
2022-10-09,6.86813
2022-10-10,12.91208
2022-10-11,14.83516
2022-10-12,17.30769
2022-10-13,20.60439
2022-10-14,16.20879
2022-10-15,13.46153
2022-10-16,9.8901
2022-10-17,21.97802
2022-10-18,23.07692
2022-10-19,24.72527
2022-10-20,20.60439
2022-10-21,23.07692
2022-10-22,15.10989
2022-10-23,17.30769
2022-10-24,25.27472
2022-10-25,20.05494
2022-10-26,19.78021
2022-10-27,21.15384
2022-10-28,27.1978
2022-10-29,12.36263
2022-10-30,10.43956
2022-10-31,23.90109
2022-11-01,23.35164
2022-11-02,21.70329
2022-11-03,26.0989
2022-11-04,22.80219
2022-11-05,18.13186
2022-11-06,11.26373
2022-11-07,26.92307
2022-11-08,27.74725
2022-11-09,23.62637
2022-11-10,21.15384
2022-11-11,17.58241
2022-11-12,14.83516
2022-11-13,7.96703
2022-11-14,29.67032
2022-11-15,42.30769
2022-11-16,27.74725
2022-11-17,20.05494
2022-11-18,23.62637
2022-11-19,11.26373
2022-11-20,10.71428
2022-11-21,32.14285
2022-11-22,25.0
2022-11-23,27.1978
2022-11-24,20.87912
2022-11-25,22.52747
2022-11-26,11.53846
2022-11-27,12.63736
2022-11-28,27.74725
2022-11-29,26.0989
2022-11-30,22.25274
2022-12-01,21.97802
2022-12-02,17.58241
2022-12-03,12.63736
2022-12-04,15.38461
2022-12-05,28.57142
2022-12-06,26.92307
2022-12-07,24.45054
2022-12-08,23.35164
2022-12-09,26.37362
2022-12-10,14.28571
2022-12-11,12.36263
2022-12-12,25.0
2022-12-13,34.34065
2022-12-14,25.27472
2022-12-15,25.27472
2022-12-16,23.62637
2022-12-17,10.98901
2022-12-18,14.56043
2022-12-19,43.95604
2022-12-20,100.0
2022-12-21,45.05494
2022-12-22,39.28571
2022-12-23,32.6923
2022-12-24,22.80219
2022-12-25,20.32967
2022-12-26,40.65934
2022-12-27,40.10989
2022-12-28,35.98901
2022-12-29,44.78021
2022-12-30,34.61538
2022-12-31,24.72527
2023-01-01,15.10989
2023-01-02,35.98901
2023-01-03,32.6923
2023-01-04,36.26373
2023-01-05,37.63736
2023-01-06,31.31868
2023-01-07,20.32967
2023-01-08,18.95604
2023-01-09,47.25274
2023-01-10,46.70329
2023-01-11,39.56043
2023-01-12,37.91208
2023-01-13,28.2967
2023-01-14,22.80219
2023-01-15,27.47252
2023-01-16,40.10989
2023-01-17,33.24175
2023-01-18,35.98901
2023-01-19,34.61538
2023-01-20,19.50549
2023-01-21,9.34065
2023-01-22,13.18681
2023-01-23,9.8901
2023-01-24,19.78021
2023-01-25,32.96703
2023-01-26,31.86813
2023-01-27,35.98901
2023-01-28,21.42857
2023-01-29,19.23076
2023-01-30,35.16483
2023-01-31,36.81318
2023-02-01,33.7912
2023-02-02,33.7912
2023-02-03,42.58241
2023-02-04,21.97802
2023-02-05,46.70329
2023-02-06,35.43956
2023-02-07,46.15384
2023-02-08,37.36263
2023-02-09,39.56043
2023-02-10,35.98901
2023-02-11,27.74725
2023-02-12,20.60439
2023-02-13,44.50549
2023-02-14,48.62637
2023-02-15,39.01098
2023-02-16,37.36263
2023-02-17,33.7912
2023-02-18,23.90109
2023-02-19,18.13186
2023-02-20,38.46153
2023-02-21,36.26373
2023-02-22,45.87912
2023-02-23,40.10989
2023-02-24,42.85714
2023-02-25,21.42857
2023-02-26,19.78021
2023-02-27,46.97802
2023-02-28,37.08791
2023-03-01,31.04395
2023-03-02,42.85714
2023-03-03,38.73626
2023-03-04,22.25274
2023-03-05,15.93406
2023-03-06,36.53846
2023-03-07,43.68131
2023-03-08,32.96703
2023-03-09,46.15384
2023-03-10,28.57142
2023-03-11,22.52747
2023-03-12,16.20879
2023-03-13,42.58241
2023-03-14,41.75824
2023-03-15,51.37362
2023-03-16,42.85714
2023-03-17,39.56043
2023-03-18,28.02197
2023-03-19,17.03296
2023-03-20,44.23076
2023-03-21,45.60439
2023-03-22,32.6923
2023-03-23,42.30769
2023-03-24,30.76923
2023-03-25,18.40659
2023-03-26,14.83516
2023-03-27,38.18681
2023-03-28,37.08791
2023-03-29,32.41758
2023-03-30,34.34065
2023-03-31,32.96703
2023-04-01,18.13186
2023-04-02,17.30769
2023-04-03,30.4945
2023-04-04,36.53846
2023-04-05,34.34065
2023-04-06,29.12087
2023-04-07,39.83516
2023-04-08,17.03296
2023-04-09,17.85714
2023-04-10,40.93406
2023-04-11,40.38461
2023-04-12,32.6923
2023-04-13,30.21978
2023-04-14,30.21978
2023-04-15,20.32967
2023-04-16,17.03296
2023-04-17,37.36263
2023-04-18,54.3956
2023-04-19,54.94505
2023-04-20,49.17582
2023-04-21,48.35164
2023-04-22,26.92307
2023-04-23,26.92307
2023-04-24,42.85714
2023-04-25,53.84615
2023-04-26,47.25274
2023-04-27,46.15384
2023-04-28,39.01098
2023-04-29,18.40659
2023-04-30,21.97802
2023-05-01,41.20879
2023-05-02,42.30769
2023-05-03,41.20879
2023-05-04,36.26373
2023-05-05,26.92307
2023-05-06,20.60439
2023-05-07,30.21978
2023-05-08,56.04395
2023-05-09,47.25274
2023-05-10,50.82417
2023-05-11,43.40659
2023-05-12,44.50549
2023-05-13,22.80219
2023-05-14,23.35164
2023-05-15,39.01098
2023-05-16,45.60439
2023-05-17,46.15384
2023-05-18,37.63736
2023-05-19,40.10989
2023-05-20,20.32967
2023-05-21,9.8901
2023-05-22,42.30769
2023-05-23,41.48351
2023-05-24,44.50549
2023-05-25,37.08791
2023-05-26,26.0989
2023-05-27,15.38461
2023-05-28,19.23076
