date,퀀트투자
2021-01-13,1.50581
2021-01-14,1.70355
2021-01-15,1.67313
2021-01-16,1.42216
2021-01-17,1.40695
2021-01-18,1.36132
2021-01-19,1.74918
2021-01-20,1.90889
2021-01-21,2.74545
2021-01-22,2.05338
2021-01-23,1.81002
2021-01-24,1.65792
2021-01-25,1.59707
2021-01-26,1.57426
2021-01-27,1.65031
2021-01-28,1.42976
2021-01-29,1.28526
2021-01-30,1.07993
2021-01-31,1.27005
2021-02-01,1.56665
2021-02-02,1.25484
2021-02-03,1.71876
2021-02-04,2.41082
2021-02-05,1.68834
2021-02-06,1.27766
2021-02-07,2.11422
2021-02-08,1.66552
2021-02-09,1.37653
2021-02-10,1.36132
2021-02-11,2.12943
2021-02-12,0.94303
2021-02-13,1.35371
2021-02-14,2.10662
2021-02-15,2.01536
2021-02-16,4.35014
2021-02-17,3.05726
2021-02-18,2.86713
2021-02-19,1.91649
2021-02-20,1.65031
2021-02-21,2.10662
2021-02-22,1.53623
2021-02-23,1.91649
2021-02-24,1.3385
2021-02-25,1.39174
2021-02-26,1.39174
2021-02-27,1.194
2021-02-28,1.81762
2021-03-01,1.35371
2021-03-02,1.22442
2021-03-03,1.05711
2021-03-04,1.29287
2021-03-05,1.05711
2021-03-06,0.99627
2021-03-07,1.15598
2021-03-08,1.17879
2021-03-09,1.0419
2021-03-10,1.17879
2021-03-11,0.98106
2021-03-12,1.07993
2021-03-13,0.85938
2021-03-14,0.98106
2021-03-15,1.07232
2021-03-16,1.16358
2021-03-17,1.15598
2021-03-18,1.08753
2021-03-19,1.06471
2021-03-20,1.01148
2021-03-21,1.03429
2021-03-22,1.1864
2021-03-23,1.27005
2021-03-24,1.13316
2021-03-25,0.98866
2021-03-26,1.20921
2021-03-27,1.06471
2021-03-28,1.07993
2021-03-29,1.14077
2021-03-30,1.45258
2021-03-31,1.28526
2021-04-01,1.23203
2021-04-02,1.36892
2021-04-03,1.02669
2021-04-04,1.08753
2021-04-05,1.1864
2021-04-06,1.31568
2021-04-07,1.23203
2021-04-08,1.66552
2021-04-09,1.44497
2021-04-10,1.03429
2021-04-11,1.33089
2021-04-12,1.6275
2021-04-13,1.08753
2021-04-14,1.43737
2021-04-15,1.47539
2021-04-16,1.17879
2021-04-17,2.19028
2021-04-18,2.34238
2021-04-19,2.00015
2021-04-20,1.30808
2021-04-21,1.39174
2021-04-22,1.44497
2021-04-23,1.49821
2021-04-24,1.23203
2021-04-25,1.06471
2021-04-26,1.46018
2021-04-27,1.6275
2021-04-28,1.38413
2021-04-29,1.46018
2021-04-30,1.61228
2021-05-01,1.65031
2021-05-02,1.08753
2021-05-03,1.69594
2021-05-04,1.69594
2021-05-05,1.14077
2021-05-06,1.39174
2021-05-07,1.28526
2021-05-08,1.01908
2021-05-09,1.0419
2021-05-10,1.55144
2021-05-11,1.53623
2021-05-12,2.16746
2021-05-13,2.15225
2021-05-14,1.69594
2021-05-15,1.23963
2021-05-16,1.57426
2021-05-17,1.60468
2021-05-18,1.52102
2021-05-19,1.33089
2021-05-20,1.91649
2021-05-21,1.53623
2021-05-22,1.14077
2021-05-23,1.30808
2021-05-24,1.66552
2021-05-25,1.21682
2021-05-26,1.35371
2021-05-27,1.29287
2021-05-28,1.32329
2021-05-29,1.0495
2021-05-30,1.17879
2021-05-31,1.6351
2021-06-01,1.23203
2021-06-02,1.37653
2021-06-03,1.36132
2021-06-04,1.58186
2021-06-05,1.15598
2021-06-06,0.98866
2021-06-07,1.26245
2021-06-08,1.14077
2021-06-09,1.11035
2021-06-10,1.3385
2021-06-11,1.23203
2021-06-12,0.92022
2021-06-13,0.85177
2021-06-14,0.96585
2021-06-15,1.15598
2021-06-16,1.40695
2021-06-17,0.96585
2021-06-18,1.30808
2021-06-19,0.92022
2021-06-20,0.85938
2021-06-21,0.97345
2021-06-22,0.88219
2021-06-23,1.1864
2021-06-24,1.20161
2021-06-25,1.17119
2021-06-26,1.03429
2021-06-27,0.95824
2021-06-28,1.44497
2021-06-29,1.25484
2021-06-30,1.07993
2021-07-01,1.39934
2021-07-02,0.99627
2021-07-03,0.95064
2021-07-04,0.92022
2021-07-05,1.07993
2021-07-06,1.06471
2021-07-07,0.93543
2021-07-08,1.08753
2021-07-09,0.83656
2021-07-10,0.68446
2021-07-11,0.69967
2021-07-12,0.81375
2021-07-13,0.95824
2021-07-14,1.21682
2021-07-15,1.3385
2021-07-16,1.11035
2021-07-17,0.85938
2021-07-18,1.87086
2021-07-19,1.43737
2021-07-20,1.20161
2021-07-21,1.0495
2021-07-22,0.92782
2021-07-23,1.3385
2021-07-24,1.15598
2021-07-25,1.09514
2021-07-26,1.0419
2021-07-27,0.95064
2021-07-28,1.01148
2021-07-29,0.86698
2021-07-30,0.78332
2021-07-31,0.51714
2021-08-01,0.77572
2021-08-02,1.07232
2021-08-03,3.08768
2021-08-04,1.11035
2021-08-05,1.13316
2021-08-06,0.95824
2021-08-07,2.2207
2021-08-08,1.6275
2021-08-09,1.30808
2021-08-10,1.1864
2021-08-11,1.27766
2021-08-12,1.16358
2021-08-13,1.08753
2021-08-14,1.01148
2021-08-15,0.88219
2021-08-16,0.99627
2021-08-17,1.87086
2021-08-18,5.83314
2021-08-19,3.33865
2021-08-20,2.23591
2021-08-21,1.12556
2021-08-22,1.21682
2021-08-23,1.1864
2021-08-24,1.39174
2021-08-25,1.52863
2021-08-26,1.72636
2021-08-27,1.69594
2021-08-28,6.38831
2021-08-29,4.32732
2021-08-30,2.76066
2021-08-31,1.95452
2021-09-01,3.21697
2021-09-02,2.19788
2021-09-03,1.66552
2021-09-04,1.40695
2021-09-05,1.44497
2021-09-06,1.51342
2021-09-07,1.44497
2021-09-08,1.46018
2021-09-09,1.43737
2021-09-10,1.43737
2021-09-11,1.11795
2021-09-12,1.16358
2021-09-13,1.33089
2021-09-14,1.46779
2021-09-15,1.81762
2021-09-16,2.28154
2021-09-17,2.54011
2021-09-18,1.53623
2021-09-19,1.11795
2021-09-20,2.68461
2021-09-21,1.71115
2021-09-22,7.3998
2021-09-23,4.86729
2021-09-24,3.49075
2021-09-25,2.966
2021-09-26,2.31956
2021-09-27,3.81778
2021-09-28,3.15613
2021-09-29,2.93558
2021-09-30,2.46406
2021-10-01,2.09901
2021-10-02,2.33477
2021-10-03,2.05338
2021-10-04,2.12943
2021-10-05,2.25112
2021-10-06,1.68073
2021-10-07,1.68834
2021-10-08,1.58947
2021-10-09,1.6351
2021-10-10,4.50984
2021-10-11,6.45676
2021-10-12,4.34253
2021-10-13,3.34626
2021-10-14,3.39189
2021-10-15,2.74545
2021-10-16,2.46406
2021-10-17,9.79542
2021-10-18,5.51372
2021-10-19,3.96227
2021-10-20,2.86713
2021-10-21,2.35759
2021-10-22,1.93931
2021-10-23,1.58186
2021-10-24,7.72682
2021-10-25,4.7456
2021-10-26,3.52878
2021-10-27,3.97748
2021-10-28,2.73024
2021-10-29,1.90889
2021-10-30,2.70743
2021-10-31,2.20549
2021-11-01,1.97733
2021-11-02,1.87086
2021-11-03,2.19788
2021-11-04,1.86325
2021-11-05,1.87086
2021-11-06,1.46018
2021-11-07,1.50581
2021-11-08,1.83283
2021-11-09,1.65792
2021-11-10,10.33538
2021-11-11,3.42231
2021-11-12,2.38801
2021-11-13,1.95452
2021-11-14,2.43364
2021-11-15,2.47927
2021-11-16,2.40322
2021-11-17,2.30435
2021-11-18,2.19788
2021-11-19,1.72636
2021-11-20,1.56665
2021-11-21,1.44497
2021-11-22,2.36519
2021-11-23,2.02296
2021-11-24,2.677
2021-11-25,2.00775
2021-11-26,2.41082
2021-11-27,5.64301
2021-11-28,7.49866
2021-11-29,5.11825
2021-11-30,3.81017
2021-12-01,3.21697
2021-12-02,3.31584
2021-12-03,2.93558
2021-12-04,3.03445
2021-12-05,3.4071
2021-12-06,2.93558
2021-12-07,3.44512
2021-12-08,4.60111
2021-12-09,3.89383
2021-12-10,2.92797
2021-12-11,3.1181
2021-12-12,3.20176
2021-12-13,3.39189
2021-12-14,3.53639
2021-12-15,3.81017
2021-12-16,4.8901
2021-12-17,3.34626
2021-12-18,2.27393
2021-12-19,2.64658
2021-12-20,2.5173
2021-12-21,3.06487
2021-12-22,3.18655
2021-12-23,2.76066
2021-12-24,2.17507
2021-12-25,1.55905
2021-12-26,2.02296
2021-12-27,2.47167
2021-12-28,2.68461
2021-12-29,2.59335
2021-12-30,5.59738
2021-12-31,5.10304
2022-01-01,3.01163
2022-01-02,3.38428
2022-01-03,3.28542
2022-01-04,3.06487
2022-01-05,2.34998
2022-01-06,2.09901
2022-01-07,2.76827
2022-01-08,2.49448
2022-01-09,3.17134
2022-01-10,2.65419
2022-01-11,2.17507
2022-01-12,2.46406
2022-01-13,2.33477
2022-01-14,2.49448
2022-01-15,2.20549
2022-01-16,2.00015
2022-01-17,2.98882
2022-01-18,3.52118
2022-01-19,2.6694
2022-01-20,2.677
2022-01-21,2.73785
2022-01-22,2.06859
2022-01-23,2.3804
2022-01-24,2.55532
2022-01-25,2.54772
2022-01-26,3.7037
2022-01-27,5.60498
2022-01-28,3.255
2022-01-29,2.23591
2022-01-30,2.19788
2022-01-31,2.42604
2022-02-01,2.73785
2022-02-02,2.76827
2022-02-03,3.46794
2022-02-04,2.88995
2022-02-05,2.48688
2022-02-06,2.90516
2022-02-07,4.34253
2022-02-08,6.11453
2022-02-09,3.95467
2022-02-10,2.77587
2022-02-11,2.57814
2022-02-12,4.22085
2022-02-13,2.88234
2022-02-14,2.63137
2022-02-15,2.28154
2022-02-16,2.59335
2022-02-17,2.53251
2022-02-18,2.28914
2022-02-19,2.00015
2022-02-20,1.89368
2022-02-21,2.00015
2022-02-22,2.28914
2022-02-23,1.79481
2022-02-24,1.50581
2022-02-25,1.45258
2022-02-26,1.14837
2022-02-27,1.46018
2022-02-28,1.4906
2022-03-01,1.58186
2022-03-02,1.74918
2022-03-03,1.60468
2022-03-04,2.92797
2022-03-05,1.73397
2022-03-06,1.4906
2022-03-07,1.42216
2022-03-08,1.58186
2022-03-09,1.14837
2022-03-10,1.49821
2022-03-11,2.43364
2022-03-12,2.19788
2022-03-13,2.60095
2022-03-14,2.98121
2022-03-15,2.0838
2022-03-16,1.49821
2022-03-17,1.86325
2022-03-18,1.70355
2022-03-19,1.57426
2022-03-20,1.60468
2022-03-21,1.67313
2022-03-22,1.97733
2022-03-23,1.77199
2022-03-24,1.39934
2022-03-25,1.9241
2022-03-26,1.51342
2022-03-27,1.70355
2022-03-28,1.95452
2022-03-29,1.87846
2022-03-30,1.94691
2022-03-31,1.95452
2022-04-01,2.00775
2022-04-02,1.46018
2022-04-03,1.33089
2022-04-04,1.82523
2022-04-05,1.72636
2022-04-06,1.74918
2022-04-07,1.70355
2022-04-08,1.64271
2022-04-09,1.25484
2022-04-10,1.14077
2022-04-11,1.65031
2022-04-12,6.94349
2022-04-13,2.85192
2022-04-14,2.26633
2022-04-15,100.0
2022-04-16,9.34671
2022-04-17,5.11065
2022-04-18,5.49091
2022-04-19,4.31972
2022-04-20,4.03832
2022-04-21,3.23979
2022-04-22,3.79496
2022-04-23,3.30823
2022-04-24,3.04966
2022-04-25,3.36907
2022-04-26,2.82911
2022-04-27,2.8139
2022-04-28,2.60095
2022-04-29,2.17507
2022-04-30,2.09141
2022-05-01,2.00015
2022-05-02,2.44885
2022-05-03,1.99254
2022-05-04,1.85565
2022-05-05,1.30808
2022-05-06,1.71876
2022-05-07,1.47539
2022-05-08,1.85565
2022-05-09,2.85953
2022-05-10,2.6694
2022-05-11,2.09141
2022-05-12,2.23591
2022-05-13,2.13704
2022-05-14,1.70355
2022-05-15,2.11422
2022-05-16,2.41843
2022-05-17,1.75678
2022-05-18,1.82523
2022-05-19,1.70355
2022-05-20,1.87086
2022-05-21,1.59707
2022-05-22,1.74157
2022-05-23,1.56665
2022-05-24,1.9317
2022-05-25,2.12183
2022-05-26,1.68834
2022-05-27,1.96973
2022-05-28,1.23203
2022-05-29,1.61228
2022-05-30,2.09141
2022-05-31,2.06859
2022-06-01,2.19028
2022-06-02,2.12943
2022-06-03,1.75678
2022-06-04,1.69594
2022-06-05,1.61989
2022-06-06,2.06099
2022-06-07,1.85565
2022-06-08,3.30823
2022-06-09,2.57053
2022-06-10,2.0762
2022-06-11,1.29287
2022-06-12,1.87086
2022-06-13,1.52863
2022-06-14,1.55905
2022-06-15,1.65031
2022-06-16,1.69594
2022-06-17,1.81002
2022-06-18,1.38413
2022-06-19,1.25484
2022-06-20,1.4906
2022-06-21,1.41455
2022-06-22,1.74918
2022-06-23,2.44125
2022-06-24,1.93931
2022-06-25,1.42216
2022-06-26,1.43737
2022-06-27,1.75678
2022-06-28,1.90128
2022-06-29,1.43737
2022-06-30,1.40695
2022-07-01,1.53623
2022-07-02,1.23963
2022-07-03,1.37653
2022-07-04,1.73397
2022-07-05,2.13704
2022-07-06,2.91276
2022-07-07,2.90516
2022-07-08,2.12183
2022-07-09,1.9317
2022-07-10,2.11422
2022-07-11,1.96212
2022-07-12,1.87846
2022-07-13,1.86325
2022-07-14,1.97733
2022-07-15,2.01536
2022-07-16,2.47167
2022-07-17,2.46406
2022-07-18,2.31956
2022-07-19,2.14464
2022-07-20,2.18267
2022-07-21,1.59707
2022-07-22,1.80241
2022-07-23,1.51342
2022-07-24,1.55144
2022-07-25,2.18267
2022-07-26,2.53251
2022-07-27,2.0838
2022-07-28,2.0762
2022-07-29,1.71876
2022-07-30,1.99254
2022-07-31,2.23591
2022-08-01,1.99254
2022-08-02,1.90889
2022-08-03,2.32717
2022-08-04,1.83283
2022-08-05,2.34998
2022-08-06,2.8139
2022-08-07,2.59335
2022-08-08,2.53251
2022-08-09,5.72667
2022-08-10,5.52133
2022-08-11,3.89383
2022-08-12,3.05726
2022-08-13,2.59335
2022-08-14,2.8215
2022-08-15,2.74545
2022-08-16,2.98121
2022-08-17,2.77587
2022-08-18,2.99642
2022-08-19,2.59335
2022-08-20,2.43364
2022-08-21,3.50597
2022-08-22,4.20564
2022-08-23,3.80257
2022-08-24,3.45273
2022-08-25,3.81017
2022-08-26,3.43752
2022-08-27,2.84432
2022-08-28,2.68461
2022-08-29,3.02684
2022-08-30,3.01924
2022-08-31,2.677
2022-09-01,2.59335
2022-09-02,2.46406
2022-09-03,2.40322
2022-09-04,2.50209
2022-09-05,2.69221
2022-09-06,2.71503
2022-09-07,2.91276
2022-09-08,4.12959
2022-09-09,2.19788
2022-09-10,2.14464
2022-09-11,3.1181
2022-09-12,3.73412
2022-09-13,4.12198
2022-09-14,3.47554
2022-09-15,3.42991
2022-09-16,3.07247
2022-09-17,2.6694
2022-09-18,2.6694
2022-09-19,2.92037
2022-09-20,3.04205
2022-09-21,3.20936
2022-09-22,2.677
2022-09-23,2.62377
2022-09-24,1.7872
2022-09-25,2.31196
2022-09-26,2.59335
2022-09-27,2.45646
2022-09-28,4.47182
2022-09-29,4.49463
2022-09-30,3.38428
2022-10-01,3.72651
2022-10-02,5.12586
2022-10-03,6.70773
2022-10-04,13.94022
2022-10-05,5.28557
2022-10-06,4.65434
2022-10-07,3.23218
2022-10-08,2.90516
2022-10-09,2.93558
2022-10-10,3.90904
2022-10-11,3.20936
2022-10-12,2.82911
2022-10-13,4.19043
2022-10-14,4.85968
2022-10-15,3.04205
2022-10-16,2.83671
2022-10-17,2.89755
2022-10-18,3.96988
2022-10-19,2.92037
2022-10-20,2.30435
2022-10-21,3.12571
2022-10-22,2.80629
2022-10-23,4.61632
2022-10-24,3.63525
2022-10-25,3.36147
2022-10-26,2.90516
2022-10-27,2.47167
2022-10-28,2.54011
2022-10-29,1.96973
2022-10-30,1.97733
2022-10-31,2.79108
2022-11-01,3.00403
2022-11-02,2.95839
2022-11-03,2.19788
2022-11-04,3.20176
2022-11-05,2.12183
2022-11-06,3.14092
2022-11-07,2.98121
2022-11-08,2.41082
2022-11-09,2.40322
2022-11-10,3.05726
2022-11-11,3.96227
2022-11-12,2.99642
2022-11-13,2.73024
2022-11-14,3.4071
2022-11-15,2.60095
2022-11-16,3.36147
2022-11-17,1.82523
2022-11-18,5.04981
2022-11-19,1.61989
2022-11-20,1.70355
2022-11-21,2.31196
2022-11-22,2.54011
2022-11-23,6.44155
2022-11-24,4.40337
2022-11-25,2.79869
2022-11-26,1.94691
2022-11-27,2.25112
2022-11-28,2.2207
2022-11-29,2.19788
2022-11-30,2.06099
2022-12-01,2.05338
2022-12-02,3.8482
2022-12-03,1.29287
2022-12-04,2.12943
2022-12-05,1.9317
2022-12-06,2.16746
2022-12-07,4.41858
2022-12-08,3.65807
2022-12-09,2.63898
2022-12-10,1.73397
2022-12-11,1.88607
2022-12-12,1.99254
2022-12-13,2.32717
2022-12-14,1.93931
2022-12-15,1.94691
2022-12-16,1.55144
2022-12-17,1.06471
2022-12-18,1.24724
2022-12-19,1.50581
2022-12-20,1.64271
2022-12-21,1.54384
2022-12-22,1.46018
2022-12-23,1.37653
2022-12-24,1.0495
2022-12-25,0.93543
2022-12-26,1.42976
2022-12-27,1.36132
2022-12-28,1.36892
2022-12-29,1.46018
2022-12-30,1.02669
2022-12-31,2.09901
2023-01-01,1.57426
2023-01-02,3.86341
2023-01-03,2.74545
2023-01-04,1.87086
2023-01-05,2.06859
2023-01-06,1.88607
2023-01-07,1.70355
2023-01-08,1.65792
2023-01-09,2.13704
2023-01-10,1.73397
2023-01-11,1.58947
2023-01-12,3.30823
2023-01-13,2.97361
2023-01-14,2.00015
2023-01-15,2.21309
2023-01-16,1.97733
2023-01-17,1.77199
2023-01-18,1.64271
2023-01-19,1.81762
2023-01-20,1.39174
2023-01-21,1.20921
2023-01-22,1.1864
2023-01-23,1.44497
2023-01-24,1.95452
2023-01-25,1.65792
2023-01-26,2.10662
2023-01-27,1.97733
2023-01-28,2.2283
2023-01-29,2.966
2023-01-30,2.62377
2023-01-31,2.44125
2023-02-01,2.56293
2023-02-02,2.44885
2023-02-03,2.85953
2023-02-04,2.54772
2023-02-05,2.43364
2023-02-06,2.97361
2023-02-07,2.97361
2023-02-08,2.68461
2023-02-09,2.99642
2023-02-10,2.31196
2023-02-11,1.87086
2023-02-12,1.76439
2023-02-13,2.0838
2023-02-14,1.86325
2023-02-15,1.91649
2023-02-16,2.97361
2023-02-17,2.54772
2023-02-18,2.12183
2023-02-19,1.94691
2023-02-20,2.39561
2023-02-21,2.88995
2023-02-22,2.26633
2023-02-23,2.38801
2023-02-24,2.16746
2023-02-25,1.72636
2023-02-26,1.83283
2023-02-27,1.66552
2023-02-28,3.20936
2023-03-01,10.44185
2023-03-02,2.73785
2023-03-03,3.43752
2023-03-04,3.92425
2023-03-05,6.12974
2023-03-06,4.20564
2023-03-07,2.72264
2023-03-08,2.27393
2023-03-09,2.31196
2023-03-10,1.84804
2023-03-11,1.37653
2023-03-12,1.64271
2023-03-13,2.26633
2023-03-14,1.84804
2023-03-15,2.09901
2023-03-16,2.15225
2023-03-17,2.49448
2023-03-18,1.88607
2023-03-19,1.87086
2023-03-20,2.31956
2023-03-21,2.06859
2023-03-22,1.80241
2023-03-23,2.00015
2023-03-24,1.72636
2023-03-25,1.43737
2023-03-26,1.98494
2023-03-27,4.35774
2023-03-28,3.33865
2023-03-29,2.21309
2023-03-30,2.5249
2023-03-31,2.19028
2023-04-01,2.24351
2023-04-02,3.13331
2023-04-03,2.76827
2023-04-04,3.15613
2023-04-05,2.66179
2023-04-06,2.35759
2023-04-07,2.5249
2023-04-08,3.54399
2023-04-09,3.57441
2023-04-10,3.06487
2023-04-11,2.61616
2023-04-12,2.86713
2023-04-13,2.85953
2023-04-14,2.95839
2023-04-15,2.06099
2023-04-16,2.28914
2023-04-17,2.78348
2023-04-18,2.53251
2023-04-19,2.56293
2023-04-20,2.26633
2023-04-21,2.69221
2023-04-22,2.34998
2023-04-23,2.57053
2023-04-24,4.16761
2023-04-25,2.98121
2023-04-26,2.17507
2023-04-27,2.30435
2023-04-28,2.09901
2023-04-29,1.55144
2023-04-30,1.30808
2023-05-01,1.91649
2023-05-02,1.74918
2023-05-03,1.7872
2023-05-04,1.57426
2023-05-05,1.39174
2023-05-06,1.7872
2023-05-07,1.40695
2023-05-08,1.73397
2023-05-09,1.74157
2023-05-10,2.35759
2023-05-11,1.80241
2023-05-12,1.9241
2023-05-13,1.52863
2023-05-14,1.20161
2023-05-15,1.72636
2023-05-16,1.61228
2023-05-17,1.83283
2023-05-18,2.28914
2023-05-19,1.79481
2023-05-20,1.33089
2023-05-21,1.13316
2023-05-22,2.00015
2023-05-23,2.49448
2023-05-24,1.84044
2023-05-25,1.84044
2023-05-26,1.60468
2023-05-27,1.20161
2023-05-28,1.02669
2023-05-29,1.25484
