date,보험비교
2023-05-27,8.8274
2023-05-28,8.36627
2023-05-29,10.86956
2023-05-30,18.57707
2023-05-31,18.18181
2023-06-01,19.43346
2023-06-02,14.09749
2023-06-03,8.62977
2023-06-04,7.57575
2023-06-05,16.73254
2023-06-06,11.46245
2023-06-07,15.81027
2023-06-08,17.78656
2023-06-09,14.55862
2023-06-10,7.11462
2023-06-11,8.8274
2023-06-12,21.21212
2023-06-13,17.52305
2023-06-14,16.0079
2023-06-15,19.49934
2023-06-16,14.361
2023-06-17,7.7075
2023-06-18,8.10276
2023-06-19,16.99604
2023-06-20,17.78656
2023-06-21,18.44532
2023-06-22,16.66666
2023-06-23,16.20553
2023-06-24,8.30039
2023-06-25,6.71936
2023-06-26,20.09222
2023-06-27,19.82872
2023-06-28,17.72068
2023-06-29,18.97233
2023-06-30,13.89986
2023-07-01,6.71936
2023-07-02,9.35441
2023-07-03,16.60079
2023-07-04,20.02635
2023-07-05,15.01976
2023-07-06,17.45718
2023-07-07,14.82213
2023-07-08,6.58761
2023-07-09,7.90513
2023-07-10,17.06192
2023-07-11,17.52305
2023-07-12,17.52305
2023-07-13,16.40316
2023-07-14,13.96574
2023-07-15,8.49802
2023-07-16,8.30039
2023-07-17,17.72068
2023-07-18,17.52305
2023-07-19,17.91831
2023-07-20,17.91831
2023-07-21,14.55862
2023-07-22,7.31225
2023-07-23,9.48616
2023-07-24,19.49934
2023-07-25,16.40316
2023-07-26,15.34914
2023-07-27,16.07378
2023-07-28,14.22924
2023-07-29,7.7075
2023-07-30,6.98287
2023-07-31,17.52305
2023-08-01,15.81027
2023-08-02,14.6245
2023-08-03,14.88801
2023-08-04,13.63636
2023-08-05,6.45586
2023-08-06,8.10276
2023-08-07,17.98418
2023-08-08,14.6245
2023-08-09,14.55862
2023-08-10,17.12779
2023-08-11,15.7444
2023-08-12,6.45586
2023-08-13,8.10276
2023-08-14,16.0079
2023-08-15,10.86956
2023-08-16,16.66666
2023-08-17,16.93017
2023-08-18,14.75625
2023-08-19,7.37812
2023-08-20,7.24637
2023-08-21,16.66666
2023-08-22,17.52305
2023-08-23,15.94202
2023-08-24,18.18181
2023-08-25,14.88801
2023-08-26,9.28853
2023-08-27,8.43214
2023-08-28,18.57707
2023-08-29,21.40974
2023-08-30,20.1581
2023-08-31,20.4216
2023-09-01,14.29512
2023-09-02,5.73122
2023-09-03,6.45586
2023-09-04,15.28326
2023-09-05,16.0079
2023-09-06,16.0079
2023-09-07,15.81027
2023-09-08,13.17523
2023-09-09,6.52173
2023-09-10,8.76152
2023-09-11,16.66666
2023-09-12,17.52305
2023-09-13,14.95388
2023-09-14,12.31884
2023-09-15,12.91172
2023-09-16,7.57575
2023-09-17,7.50988
2023-09-18,17.19367
2023-09-19,15.94202
2023-09-20,13.43873
2023-09-21,15.7444
2023-09-22,12.18708
2023-09-23,6.52173
2023-09-24,6.32411
2023-09-25,15.54677
2023-09-26,14.69038
2023-09-27,11.26482
2023-09-28,6.12648
2023-09-29,5.00658
2023-09-30,4.94071
2023-10-01,4.21607
2023-10-02,5.00658
2023-10-03,7.7075
2023-10-04,14.6245
2023-10-05,15.54677
2023-10-06,9.94729
2023-10-07,6.45586
2023-10-08,4.28194
2023-10-09,6.19235
2023-10-10,15.54677
2023-10-11,16.60079
2023-10-12,14.88801
2023-10-13,12.64822
2023-10-14,6.0606
2023-10-15,6.98287
2023-10-16,14.82213
2023-10-17,13.04347
2023-10-18,16.33728
2023-10-19,14.42687
2023-10-20,12.25296
2023-10-21,5.33596
2023-10-22,5.20421
2023-10-23,17.85243
2023-10-24,14.75625
2023-10-25,15.41501
2023-10-26,14.55862
2023-10-27,12.18708
2023-10-28,6.25823
2023-10-29,6.52173
2023-10-30,16.86429
2023-10-31,15.08563
2023-11-01,17.32542
2023-11-02,15.41501
2023-11-03,13.2411
2023-11-04,5.86297
2023-11-05,8.23451
2023-11-06,16.33728
2023-11-07,15.54677
2023-11-08,14.75625
2023-11-09,13.2411
2023-11-10,15.54677
2023-11-11,7.04874
2023-11-12,6.38998
2023-11-13,16.60079
2023-11-14,16.2714
2023-11-15,14.42687
2023-11-16,14.95388
2023-11-17,14.69038
2023-11-18,8.30039
2023-11-19,7.97101
2023-11-20,20.02635
2023-11-21,21.08036
2023-11-22,20.1581
2023-11-23,17.3913
2023-11-24,13.70223
2023-11-25,6.0606
2023-11-26,7.1805
2023-11-27,18.7747
2023-11-28,19.89459
2023-11-29,17.06192
2023-11-30,19.30171
2023-12-01,15.54677
2023-12-02,7.50988
2023-12-03,9.88142
2023-12-04,19.23583
2023-12-05,23.97891
2023-12-06,20.1581
2023-12-07,19.36758
2023-12-08,15.28326
2023-12-09,12.58234
2023-12-10,11.06719
2023-12-11,15.41501
2023-12-12,14.88801
2023-12-13,13.96574
2023-12-14,12.84584
2023-12-15,12.71409
2023-12-16,8.43214
2023-12-17,10.01317
2023-12-18,18.11594
2023-12-19,15.94202
2023-12-20,16.93017
2023-12-21,14.55862
2023-12-22,14.09749
2023-12-23,7.77338
2023-12-24,5.7971
2023-12-25,8.62977
2023-12-26,18.90645
2023-12-27,20.22397
2023-12-28,20.28985
2023-12-29,16.79841
2023-12-30,8.89328
2023-12-31,7.57575
2024-01-01,9.15678
2024-01-02,18.11594
2024-01-03,18.05006
2024-01-04,20.09222
2024-01-05,14.69038
2024-01-06,10.27667
2024-01-07,9.0909
2024-01-08,16.60079
2024-01-09,20.68511
2024-01-10,18.7747
2024-01-11,18.84057
2024-01-12,17.19367
2024-01-13,8.49802
2024-01-14,12.71409
2024-01-15,27.20685
2024-01-16,28.65612
2024-01-17,26.94334
2024-01-18,31.35704
2024-01-19,100.0
2024-01-20,34.91436
2024-01-21,24.44005
2024-01-22,34.7826
2024-01-23,32.93807
2024-01-24,29.90777
2024-01-25,27.66798
2024-01-26,20.1581
2024-01-27,14.6245
2024-01-28,16.86429
2024-01-29,27.47035
2024-01-30,30.17127
2024-01-31,21.67325
2024-02-01,20.09222
2024-02-02,21.87088
2024-02-03,14.22924
2024-02-04,15.94202
2024-02-05,20.61923
2024-02-06,21.01449
2024-02-07,18.84057
2024-02-08,15.28326
2024-02-09,12.12121
2024-02-10,16.73254
2024-02-11,18.44532
2024-02-12,19.43346
2024-02-13,30.43478
2024-02-14,26.08695
2024-02-15,28.85375
2024-02-16,27.3386
2024-02-17,15.61264
2024-02-18,18.57707
2024-02-19,27.53623
2024-02-20,32.41106
2024-02-21,26.15283
2024-02-22,25.55994
2024-02-23,20.88274
2024-02-24,17.25955
2024-02-25,17.91831
2024-02-26,24.37417
2024-02-27,29.11725
2024-02-28,23.84716
2024-02-29,19.23583
2024-03-01,11.66007
2024-03-02,11.5942
2024-03-03,12.77997
2024-03-04,18.24769
2024-03-05,24.24242
2024-03-06,23.1884
2024-03-07,19.69696
2024-03-08,17.25955
2024-03-09,12.84584
2024-03-10,18.57707
2024-03-11,22.00263
2024-03-12,15.01976
2024-03-13,16.2714
2024-03-14,17.6548
2024-03-15,16.33728
2024-03-16,10.86956
2024-03-17,9.68379
2024-03-18,21.60737
2024-03-19,18.70882
2024-03-20,15.54677
