date,삼성전자우주가
2021-02-17,42.4522
2021-02-18,41.77145
2021-02-19,44.70381
2021-02-20,5.18773
2021-02-21,3.80994
2021-02-22,44.66746
2021-02-23,44.14968
2021-02-24,46.48279
2021-02-25,48.59775
2021-02-26,43.10286
2021-02-27,4.48567
2021-02-28,5.04983
2021-03-01,4.74017
2021-03-02,42.96997
2021-03-03,39.29417
2021-03-04,37.09145
2021-03-05,38.90929
2021-03-06,4.44555
2021-03-07,4.04438
2021-03-08,38.69366
2021-03-09,41.56584
2021-03-10,41.26747
2021-03-11,40.26327
2021-03-12,37.38607
2021-03-13,4.19732
2021-03-14,3.27211
2021-03-15,37.79477
2021-03-16,37.83865
2021-03-17,35.61211
2021-03-18,38.54322
2021-03-19,35.17206
2021-03-20,4.24873
2021-03-21,3.29718
2021-03-22,38.62596
2021-03-23,36.14116
2021-03-24,35.13195
2021-03-25,36.3593
2021-03-26,34.27317
2021-03-27,4.11834
2021-03-28,3.1668
2021-03-29,38.32257
2021-03-30,37.13533
2021-03-31,35.06049
2021-04-01,36.61631
2021-04-02,43.02639
2021-04-03,5.23663
2021-04-04,4.12085
2021-04-05,47.33153
2021-04-06,50.93085
2021-04-07,48.47865
2021-04-08,42.55751
2021-04-09,40.4626
2021-04-10,4.00927
2021-04-11,3.10537
2021-04-12,39.38318
2021-04-13,42.37322
2021-04-14,38.47552
2021-04-15,38.02168
2021-04-16,38.4003
2021-04-17,4.47439
2021-04-18,3.48022
2021-04-19,39.36689
2021-04-20,39.97492
2021-04-21,37.64558
2021-04-22,35.96564
2021-04-23,35.70362
2021-04-24,3.96665
2021-04-25,3.01761
2021-04-26,39.43458
2021-04-27,34.90879
2021-04-28,36.086
2021-04-29,37.8236
2021-04-30,35.01911
2021-05-01,4.06318
2021-05-02,3.25957
2021-05-03,42.75935
2021-05-04,37.959
2021-05-05,5.97003
2021-05-06,36.69278
2021-05-07,36.11483
2021-05-08,3.89519
2021-05-09,3.00257
2021-05-10,42.86967
2021-05-11,37.46254
2021-05-12,42.06105
2021-05-13,46.66206
2021-05-14,44.81163
2021-05-15,4.26502
2021-05-16,3.36864
2021-05-17,38.67235
2021-05-18,37.23939
2021-05-19,5.25543
2021-05-20,37.1604
2021-05-21,39.13746
2021-05-22,3.61938
2021-05-23,2.94615
2021-05-24,34.81727
2021-05-25,33.88578
2021-05-26,32.43903
2021-05-27,34.56152
2021-05-28,34.94264
2021-05-29,3.67329
2021-05-30,2.68288
2021-05-31,34.59662
2021-06-01,37.89005
2021-06-02,35.68357
2021-06-03,49.6032
2021-06-04,38.54322
2021-06-05,3.79364
2021-06-06,2.86717
2021-06-07,39.22146
2021-06-08,35.94809
2021-06-09,34.19043
2021-06-10,33.88704
2021-06-11,34.86115
2021-06-12,3.43007
2021-06-13,2.61768
2021-06-14,33.32539
2021-06-15,33.34545
2021-06-16,35.92177
2021-06-17,32.76374
2021-06-18,32.77377
2021-06-19,3.25957
2021-06-20,2.50736
2021-06-21,33.78173
2021-06-22,33.38306
2021-06-23,33.34043
2021-06-24,39.575
2021-06-25,40.35228
2021-06-26,3.94533
2021-06-27,2.91857
2021-06-28,37.5503
2021-06-29,33.59242
2021-06-30,33.57487
2021-07-01,30.62746
2021-07-02,30.42687
2021-07-03,3.09408
2021-07-04,2.47978
2021-07-05,32.32996
2021-07-06,32.75246
2021-07-07,32.65968
2021-07-08,35.55694
2021-07-09,37.99912
2021-07-10,3.83626
2021-07-11,2.82705
2021-07-12,34.6242
2021-07-13,32.04538
2021-07-14,30.44693
2021-07-15,32.75371
2021-07-16,28.64163
2021-07-17,2.88723
2021-07-18,2.0623
2021-07-19,27.10461
2021-07-20,28.91117
2021-07-21,29.00896
2021-07-22,33.06838
2021-07-23,29.36375
2021-07-24,2.99003
2021-07-25,2.19519
2021-07-26,25.68545
2021-07-27,26.49658
2021-07-28,26.84636
2021-07-29,29.18698
2021-07-30,25.05359
2021-07-31,3.04519
2021-08-01,1.96452
2021-08-02,28.03861
2021-08-03,39.61637
2021-08-04,45.80204
2021-08-05,40.55287
2021-08-06,34.73202
2021-08-07,3.57801
2021-08-08,2.73804
2021-08-09,39.46593
2021-08-10,35.33379
2021-08-11,35.99448
2021-08-12,39.65774
2021-08-13,54.72199
2021-08-14,5.62276
2021-08-15,3.65072
2021-08-16,7.68883
2021-08-17,44.79784
2021-08-18,45.13633
2021-08-19,41.53952
2021-08-20,39.76054
2021-08-21,4.33899
2021-08-22,3.25581
2021-08-23,41.16592
2021-08-24,48.91243
2021-08-25,45.40337
2021-08-26,37.37604
2021-08-27,34.05754
2021-08-28,3.41377
2021-08-29,2.38074
2021-08-30,33.87199
2021-08-31,37.77471
2021-09-01,37.29956
2021-09-02,30.95969
2021-09-03,32.84147
2021-09-04,3.7134
2021-09-05,2.60264
2021-09-06,38.17338
2021-09-07,31.44737
2021-09-08,32.16072
2021-09-09,32.57945
2021-09-10,31.60784
2021-09-11,3.03391
2021-09-12,2.1814
2021-09-13,32.02407
2021-09-14,34.73202
2021-09-15,32.07045
2021-09-16,28.04864
2021-09-17,28.88234
2021-09-18,3.05647
2021-09-19,1.94696
2021-09-20,1.81658
2021-09-21,1.8216
2021-09-22,2.08362
2021-09-23,29.98056
2021-09-24,28.39591
2021-09-25,2.99003
2021-09-26,2.0109
2021-09-27,28.78831
2021-09-28,26.1468
2021-09-29,36.30539
2021-09-30,34.06381
2021-10-01,33.03203
2021-10-02,3.2696
2021-10-03,2.35065
2021-10-04,5.14009
2021-10-05,37.75966
2021-10-06,37.47759
2021-10-07,35.8315
2021-10-08,35.38394
2021-10-09,3.44637
2021-10-10,2.46348
2021-10-11,4.52203
2021-10-12,36.0885
2021-10-13,34.9301
2021-10-14,32.63085
2021-10-15,31.46743
2021-10-16,3.31849
2021-10-17,2.09365
2021-10-18,27.92828
2021-10-19,27.20867
2021-10-20,25.75816
2021-10-21,24.43176
2021-10-22,23.74475
2021-10-23,2.6415
2021-10-24,1.88929
2021-10-25,26.20196
2021-10-26,28.80586
2021-10-27,26.01893
2021-10-28,29.4816
2021-10-29,26.54798
2021-10-30,2.92358
2021-10-31,1.9758
2021-11-01,28.17651
2021-11-02,36.11232
2021-11-03,30.33285
2021-11-04,32.46285
2021-11-05,27.93205
2021-11-06,3.63317
2021-11-07,2.68288
2021-11-08,29.05409
2021-11-09,27.97216
2021-11-10,25.64533
2021-11-11,25.03855
2021-11-12,26.32357
2021-11-13,3.48649
2021-11-14,3.37366
2021-11-15,31.45489
2021-11-16,28.94251
2021-11-17,26.27342
2021-11-18,25.13257
2021-11-19,26.45019
2021-11-20,3.69836
2021-11-21,3.06776
2021-11-22,51.78837
2021-11-23,44.0544
2021-11-24,39.96238
2021-11-25,30.56729
2021-11-26,27.6111
2021-11-27,3.86259
2021-11-28,3.13169
2021-11-29,33.06964
2021-11-30,37.31837
2021-12-01,54.84234
2021-12-02,50.15608
2021-12-03,41.55331
2021-12-04,4.32019
2021-12-05,3.59932
2021-12-06,47.2538
2021-12-07,50.0796
2021-12-08,50.18491
2021-12-09,44.81664
2021-12-10,38.08562
2021-12-11,4.07196
2021-12-12,3.31599
2021-12-13,41.65611
2021-12-14,33.94721
2021-12-15,34.03999
2021-12-16,36.63511
2021-12-17,32.29235
2021-12-18,3.65824
2021-12-19,2.96872
2021-12-20,31.75703
2021-12-21,36.92346
2021-12-22,40.84748
2021-12-23,44.74142
2021-12-24,41.95449
2021-12-25,4.94452
2021-12-26,4.50824
2021-12-27,36.58246
2021-12-28,36.33172
2021-12-29,34.10016
2021-12-30,32.28734
2021-12-31,9.4816
2022-01-01,2.77063
2022-01-02,2.84836
2022-01-03,34.31454
2022-01-04,33.23638
2022-01-05,32.39139
2022-01-06,32.75246
2022-01-07,35.88792
2022-01-08,4.28634
2022-01-09,3.43885
2022-01-10,30.60866
2022-01-11,33.08217
2022-01-12,36.58872
2022-01-13,32.25349
2022-01-14,28.54635
2022-01-15,3.94784
2022-01-16,3.22697
2022-01-17,28.01604
2022-01-18,27.02563
2022-01-19,28.4962
2022-01-20,32.45909
2022-01-21,30.45696
2022-01-22,4.37159
2022-01-23,3.60809
2022-01-24,31.80216
2022-01-25,34.65555
2022-01-26,33.46705
2022-01-27,41.02676
2022-01-28,42.29549
2022-01-29,5.18021
2022-01-30,3.47144
2022-01-31,3.35736
2022-02-01,3.78612
2022-02-02,4.44054
2022-02-03,38.57707
2022-02-04,32.76875
2022-02-05,4.50573
2022-02-06,3.43885
2022-02-07,30.02319
2022-02-08,29.05284
2022-02-09,29.68469
2022-02-10,32.98564
2022-02-11,30.43816
2022-02-12,4.00676
2022-02-13,3.10161
2022-02-14,29.43396
2022-02-15,29.35623
2022-02-16,31.28815
2022-02-17,30.62119
2022-02-18,25.43722
2022-02-19,3.29718
2022-02-20,2.62019
2022-02-21,26.58935
2022-02-22,26.32232
2022-02-23,26.25587
2022-02-24,32.02407
2022-02-25,30.12098
2022-02-26,4.09954
2022-02-27,3.16053
2022-02-28,27.49451
2022-03-01,4.72262
2022-03-02,27.43809
2022-03-03,27.24879
2022-03-04,25.13383
2022-03-05,3.71716
2022-03-06,2.95869
2022-03-07,34.58659
2022-03-08,33.16742
2022-03-09,5.07114
2022-03-10,30.51087
2022-03-11,28.43853
2022-03-12,3.83
2022-03-13,3.44512
2022-03-14,29.04657
2022-03-15,26.03021
2022-03-16,27.20491
2022-03-17,31.18661
2022-03-18,27.05697
2022-03-19,3.96665
2022-03-20,3.00507
2022-03-21,25.94496
2022-03-22,26.73478
2022-03-23,26.02645
2022-03-24,24.72011
2022-03-25,23.3047
2022-03-26,3.31348
2022-03-27,2.05603
2022-03-28,22.74305
2022-03-29,24.52077
2022-03-30,25.6704
2022-03-31,26.18441
2022-04-01,24.64364
2022-04-02,2.75183
2022-04-03,2.27041
2022-04-04,24.7176
2022-04-05,23.59305
2022-04-06,23.92026
2022-04-07,27.72644
2022-04-08,27.09208
2022-04-09,3.44135
2022-04-10,2.55751
2022-04-11,24.31392
2022-04-12,29.01272
2022-04-13,30.28395
2022-04-14,27.41929
2022-04-15,30.69015
2022-04-16,4.21237
2022-04-17,3.71591
2022-04-18,29.1945
2022-04-19,28.75948
2022-04-20,27.22873
2022-04-21,27.54967
2022-04-22,23.28214
2022-04-23,3.16429
2022-04-24,2.83206
2022-04-25,28.31943
2022-04-26,28.76449
2022-04-27,31.90622
2022-04-28,30.49833
2022-04-29,35.21218
2022-04-30,4.69253
2022-05-01,3.63066
2022-05-02,30.95844
2022-05-03,30.76286
2022-05-04,28.69554
2022-05-05,5.08242
2022-05-06,26.83633
2022-05-07,3.3887
2022-05-08,2.73428
2022-05-09,25.38331
2022-05-10,27.68507
2022-05-11,26.16811
2022-05-12,26.75233
2022-05-13,28.64414
2022-05-14,3.66326
2022-05-15,2.69667
2022-05-16,30.05328
2022-05-17,30.89951
2022-05-18,33.72782
2022-05-19,29.53801
2022-05-20,30.46323
2022-05-21,4.2061
2022-05-22,2.71923
2022-05-23,27.99473
2022-05-24,25.52247
2022-05-25,26.35867
2022-05-26,25.30934
2022-05-27,23.60433
2022-05-28,2.88597
2022-05-29,2.20397
2022-05-30,26.12674
2022-05-31,25.97881
2022-06-01,4.39791
2022-06-02,20.89262
2022-06-03,21.41415
2022-06-04,2.4196
2022-06-05,1.90935
2022-06-06,2.65404
2022-06-07,21.02049
2022-06-08,21.99962
2022-06-09,22.10744
2022-06-10,21.39409
2022-06-11,3.33981
2022-06-12,2.60891
2022-06-13,26.13677
2022-06-14,27.00808
2022-06-15,27.86685
2022-06-16,30.50586
2022-06-17,32.50047
2022-06-18,5.09998
2022-06-19,3.53413
2022-06-20,30.85814
2022-06-21,26.68965
2022-06-22,25.83714
2022-06-23,26.99178
2022-06-24,25.58766
2022-06-25,3.58553
2022-06-26,2.73553
2022-06-27,27.18485
2022-06-28,23.75728
2022-06-29,20.86002
2022-06-30,21.89055
2022-07-01,23.19187
2022-07-02,3.61311
2022-07-03,2.6064
2022-07-04,21.87174
2022-07-05,21.55832
2022-07-06,20.78605
2022-07-07,24.69504
2022-07-08,22.49608
2022-07-09,2.67661
2022-07-10,2.05102
2022-07-11,20.96408
2022-07-12,18.79521
2022-07-13,19.50479
2022-07-14,19.50103
2022-07-15,22.8609
2022-07-16,3.5241
2022-07-17,2.41584
2022-07-18,29.95549
2022-07-19,23.69084
2022-07-20,23.07904
2022-07-21,22.7932
2022-07-22,19.8671
2022-07-23,2.25537
2022-07-24,2.03096
2022-07-25,21.31009
2022-07-26,19.52986
2022-07-27,18.43916
2022-07-28,21.8241
2022-07-29,20.87256
2022-07-30,2.33561
2022-07-31,1.6373
2022-08-01,19.43333
2022-08-02,17.81733
2022-08-03,17.65937
2022-08-04,18.74506
2022-08-05,17.55531
2022-08-06,2.29047
2022-08-07,1.53952
2022-08-08,17.35598
2022-08-09,17.78599
2022-08-10,18.40531
2022-08-11,20.21437
2022-08-12,21.25869
2022-08-13,2.45471
2022-08-14,1.75891
2022-08-15,2.33811
2022-08-16,21.33642
2022-08-17,18.16084
2022-08-18,19.13495
2022-08-19,16.27154
2022-08-20,2.06105
2022-08-21,1.6536
2022-08-22,16.17501
2022-08-23,15.30495
2022-08-24,15.90045
2022-08-25,16.28659
2022-08-26,16.31918
2022-08-27,1.90935
2022-08-28,1.29254
2022-08-29,16.42198
2022-08-30,16.32796
2022-08-31,16.41697
2022-09-01,14.71071
2022-09-02,14.85488
2022-09-03,2.06356
2022-09-04,1.3452
2022-09-05,15.34006
2022-09-06,14.50886
2022-09-07,15.17457
2022-09-08,14.55024
2022-09-09,1.84416
2022-09-10,1.27875
2022-09-11,1.32764
2022-09-12,1.75766
2022-09-13,21.61348
2022-09-14,18.78894
2022-09-15,17.28828
2022-09-16,16.59499
2022-09-17,2.14755
2022-09-18,1.51319
2022-09-19,15.94684
2022-09-20,17.00244
2022-09-21,16.48467
2022-09-22,18.48931
2022-09-23,17.19425
2022-09-24,2.23406
2022-09-25,1.69623
2022-09-26,19.44837
2022-09-27,18.67736
2022-09-28,19.86836
2022-09-29,18.34137
2022-09-30,20.39867
2022-10-01,2.52115
2022-10-02,2.46348
2022-10-03,2.77063
2022-10-04,23.82874
2022-10-05,24.75772
2022-10-06,22.66407
2022-10-07,21.23237
2022-10-08,2.61518
2022-10-09,2.01592
2022-10-10,2.6578
2022-10-11,19.56873
2022-10-12,17.95022
2022-10-13,16.94602
2022-10-14,18.14956
2022-10-15,2.67285
2022-10-16,2.10117
2022-10-17,19.26408
2022-10-18,18.81652
2022-10-19,17.01247
2022-10-20,15.81395
2022-10-21,15.6961
2022-10-22,1.89055
2022-10-23,1.23487
2022-10-24,17.7534
2022-10-25,18.44668
2022-10-26,20.80987
2022-10-27,21.31636
2022-10-28,17.85244
2022-10-29,2.1463
2022-10-30,1.37278
2022-10-31,21.60847
2022-11-01,21.8918
2022-11-02,18.09189
2022-11-03,17.18798
2022-11-04,16.42449
2022-11-05,2.03221
2022-11-06,1.40537
2022-11-07,18.35516
2022-11-08,22.29549
2022-11-09,22.4008
2022-11-10,18.36519
2022-11-11,27.76781
2022-11-12,3.20942
2022-11-13,1.99962
2022-11-14,20.27581
2022-11-15,20.06769
2022-11-16,20.78104
2022-11-17,18.61091
2022-11-18,18.62345
2022-11-19,1.90685
2022-11-20,1.51194
2022-11-21,15.75503
2022-11-22,15.34758
2022-11-23,15.80643
2022-11-24,15.81395
2022-11-25,13.16492
2022-11-26,1.55958
2022-11-27,1.27875
2022-11-28,13.26897
2022-11-29,14.05629
2022-11-30,15.99949
2022-12-01,18.37271
2022-12-02,13.76292
2022-12-03,1.43672
2022-12-04,1.23237
2022-12-05,14.94891
2022-12-06,12.3939
2022-12-07,13.2113
2022-12-08,13.10725
2022-12-09,15.03541
2022-12-10,1.60972
2022-12-11,1.21857
2022-12-12,12.42274
2022-12-13,12.70858
2022-12-14,13.54604
2022-12-15,11.44737
2022-12-16,12.27355
2022-12-17,1.40537
2022-12-18,1.07816
2022-12-19,11.55268
2022-12-20,11.00482
2022-12-21,11.37967
2022-12-22,12.00025
2022-12-23,11.20541
2022-12-24,1.35899
2022-12-25,1.10449
2022-12-26,11.61286
2022-12-27,11.41728
2022-12-28,12.2748
2022-12-29,12.26477
2022-12-30,5.40964
2022-12-31,1.14461
2023-01-01,1.03303
2023-01-02,12.26101
2023-01-03,13.42318
2023-01-04,16.27906
2023-01-05,16.97235
2023-01-06,17.76092
2023-01-07,2.15758
2023-01-08,1.49815
2023-01-09,17.74086
2023-01-10,16.38312
2023-01-11,15.53939
2023-01-12,13.93969
2023-01-13,14.8787
2023-01-14,1.91311
2023-01-15,1.34018
2023-01-16,14.93888
2023-01-17,13.1762
2023-01-18,11.52761
2023-01-19,13.62
2023-01-20,12.72738
2023-01-21,1.68369
2023-01-22,1.18974
2023-01-23,1.35397
2023-01-24,1.72632
2023-01-25,18.34137
2023-01-26,19.51357
2023-01-27,21.46304
2023-01-28,2.50861
2023-01-29,1.81157
2023-01-30,15.44411
2023-01-31,16.30038
2023-02-01,17.50893
2023-02-02,18.64853
2023-02-03,17.30708
2023-02-04,2.24659
2023-02-05,1.56584
2023-02-06,13.99611
2023-02-07,14.88748
2023-02-08,17.09897
2023-02-09,15.19839
2023-02-10,13.50717
2023-02-11,1.84667
2023-02-12,1.40788
2023-02-13,13.704
2023-02-14,14.89375
2023-02-15,12.82642
2023-02-16,15.49301
2023-02-17,12.09678
2023-02-18,1.59844
2023-02-19,1.2286
2023-02-20,13.34545
2023-02-21,12.21839
2023-02-22,11.23425
2023-02-23,12.81514
2023-02-24,11.70062
2023-02-25,1.39033
2023-02-26,1.00545
2023-02-27,10.8456
2023-02-28,10.68764
2023-03-01,2.09114
2023-03-02,11.64796
2023-03-03,10.5372
2023-03-04,1.41791
2023-03-05,1.18974
2023-03-06,12.16824
2023-03-07,10.33034
2023-03-08,9.93794
2023-03-09,10.03447
2023-03-10,9.36877
2023-03-11,1.22359
2023-03-12,0.99793
2023-03-13,10.32658
2023-03-14,10.6049
2023-03-15,11.59907
2023-03-16,11.2869
2023-03-17,12.74869
2023-03-18,1.60847
2023-03-19,1.20729
2023-03-20,9.74989
2023-03-21,9.71854
2023-03-22,10.54347
2023-03-23,10.79796
2023-03-24,11.40725
2023-03-25,1.43922
2023-03-26,1.07816
2023-03-27,10.66633
2023-03-28,11.57901
2023-03-29,11.29693
2023-03-30,13.39685
2023-03-31,13.74537
2023-04-01,1.92816
2023-04-02,1.57838
2023-04-03,12.37134
2023-04-04,12.50297
2023-04-05,12.13188
2023-04-06,10.21249
2023-04-07,19.5938
2023-04-08,2.54999
2023-04-09,1.88804
2023-04-10,19.24528
2023-04-11,17.61298
2023-04-12,15.64972
2023-04-13,14.45997
2023-04-14,14.72324
2023-04-15,1.73258
2023-04-16,1.36526
2023-04-17,13.97605
2023-04-18,13.18498
2023-04-19,13.01824
2023-04-20,11.59531
2023-04-21,13.36425
2023-04-22,1.74011
2023-04-23,1.2261
2023-04-24,11.40725
2023-04-25,12.12687
2023-04-26,12.597
2023-04-27,13.90459
2023-04-28,13.92339
2023-04-29,1.62226
2023-04-30,1.13207
2023-05-01,3.87638
2023-05-02,12.62834
2023-05-03,10.25387
2023-05-04,9.79502
2023-05-05,1.7213
2023-05-06,1.39033
2023-05-07,1.10324
2023-05-08,13.47207
2023-05-09,11.65674
2023-05-10,11.25681
2023-05-11,11.56146
2023-05-12,10.0959
2023-05-13,1.09947
2023-05-14,1.05936
2023-05-15,10.70018
2023-05-16,12.89914
2023-05-17,12.51551
2023-05-18,14.39227
2023-05-19,21.93819
2023-05-20,2.79947
2023-05-21,1.97705
2023-05-22,18.90302
2023-05-23,15.24478
2023-05-24,13.40312
2023-05-25,18.17839
2023-05-26,27.3027
2023-05-27,3.51281
2023-05-28,2.44217
