date,삼화전자주가
2024-01-03,3.54182
2024-01-04,3.34804
2024-01-05,4.50532
2024-01-06,0.53827
2024-01-07,0.50059
2024-01-08,3.18656
2024-01-09,3.81095
2024-01-10,2.69673
2024-01-11,2.63214
2024-01-12,2.50834
2024-01-13,0.41446
2024-01-14,0.43599
2024-01-15,4.03165
2024-01-16,2.8636
2024-01-17,2.50834
2024-01-18,2.66444
2024-01-19,2.49757
2024-01-20,0.42523
2024-01-21,0.31757
2024-01-22,2.76133
2024-01-23,10.01184
2024-01-24,9.76961
2024-01-25,5.74873
2024-01-26,4.07471
2024-01-27,0.58671
2024-01-28,0.50059
2024-01-29,3.51491
2024-01-30,3.33189
2024-01-31,2.799
2024-02-01,3.33189
2024-02-02,3.35881
2024-02-03,0.34987
2024-02-04,0.39832
2024-02-05,3.41802
2024-02-06,2.59984
2024-02-07,2.59984
2024-02-08,2.27688
2024-02-09,0.33911
2024-02-10,0.33372
2024-02-11,0.2476
2024-02-12,0.36064
2024-02-13,2.93357
2024-02-14,2.89051
2024-02-15,4.09086
2024-02-16,5.20508
2024-02-17,1.04962
2024-02-18,1.15728
2024-02-19,6.77145
2024-02-20,5.3235
2024-02-21,3.81095
2024-02-22,4.05856
2024-02-23,3.31574
2024-02-24,0.35525
2024-02-25,0.4952
2024-02-26,3.57411
2024-02-27,3.14888
2024-02-28,3.30498
2024-02-29,3.21886
2024-03-01,0.45214
2024-03-02,0.29604
2024-03-03,0.28528
2024-03-04,3.1435
2024-03-05,2.71826
2024-03-06,2.3038
2024-03-07,2.52449
2024-03-08,3.97782
2024-03-09,0.4952
2024-03-10,0.41985
2024-03-11,3.01431
2024-03-12,3.61718
2024-03-13,2.80977
2024-03-14,2.75594
2024-03-15,2.70212
2024-03-16,0.28528
2024-03-17,0.2799
2024-03-18,3.10044
2024-03-19,3.4234
2024-03-20,3.02508
