date,니케이지수
2020-09-06,1.33511
2020-09-07,13.28437
2020-09-08,12.86715
2020-09-09,15.82109
2020-09-10,12.45827
2020-09-11,12.8755
2020-09-12,1.91922
2020-09-13,0.95126
2020-09-14,11.69893
2020-09-15,11.75734
2020-09-16,12.35814
2020-09-17,11.17323
2020-09-18,10.32209
2020-09-19,1.8024
2020-09-20,1.01802
2020-09-21,10.5307
2020-09-22,14.10213
2020-09-23,13.44292
2020-09-24,15.82109
2020-09-25,11.15654
2020-09-26,1.99432
2020-09-27,1.09312
2020-09-28,10.02169
2020-09-29,10.61415
2020-09-30,8.82843
2020-10-01,14.56108
2020-10-02,29.97329
2020-10-03,4.62283
2020-10-04,1.82743
2020-10-05,13.05907
2020-10-06,12.12449
2020-10-07,11.62383
2020-10-08,10.50567
2020-10-09,9.38751
2020-10-10,2.04439
2020-10-11,1.36014
2020-10-12,10.03838
2020-10-13,11.4319
2020-10-14,10.53905
2020-10-15,10.36381
2020-10-16,11.32343
2020-10-17,1.6522
2020-10-18,0.96795
2020-10-19,10.09679
2020-10-20,10.84779
2020-10-21,8.70327
2020-10-22,9.43758
2020-10-23,8.04405
2020-10-24,1.75233
2020-10-25,0.99299
2020-10-26,9.14552
2020-10-27,9.41255
2020-10-28,9.42923
2020-10-29,11.81575
2020-10-30,11.81575
2020-10-31,1.84412
2020-11-01,0.95961
2020-11-02,9.36248
2020-11-03,9.33744
2020-11-04,10.12182
2020-11-05,10.47229
2020-11-06,12.60847
2020-11-07,2.23631
2020-11-08,1.29339
2020-11-09,11.11481
2020-11-10,14.76134
2020-11-11,11.91588
2020-11-12,11.63217
2020-11-13,11.26502
2020-11-14,2.28638
2020-11-15,1.33511
2020-11-16,11.94926
2020-11-17,13.0257
2020-11-18,11.74899
2020-11-19,11.84078
2020-11-20,9.88818
2020-11-21,2.09445
2020-11-22,0.9763
2020-11-23,11.63217
2020-11-24,11.87416
2020-11-25,12.62516
2020-11-26,9.67122
2020-11-27,9.27069
2020-11-28,1.68558
2020-11-29,1.15153
2020-11-30,10.38885
2020-12-01,9.73798
2020-12-02,10.39719
2020-12-03,11.1315
2020-12-04,10.47229
2020-12-05,2.16955
2020-12-06,1.26001
2020-12-07,9.86315
2020-12-08,10.09679
2020-12-09,8.56975
2020-12-10,9.21228
2020-12-11,8.8034
2020-12-12,1.70226
2020-12-13,1.19325
2020-12-14,9.54606
2020-12-15,7.86048
2020-12-16,8.38618
2020-12-17,7.66021
2020-12-18,6.69225
2020-12-19,1.29339
2020-12-20,0.9012
2020-12-21,7.80206
2020-12-22,9.1038
2020-12-23,8.06909
2020-12-24,8.00233
2020-12-25,3.18758
2020-12-26,1.502
2020-12-27,1.23497
2020-12-28,7.59345
2020-12-29,8.53638
2020-12-30,8.82009
2020-12-31,5.20694
2021-01-01,1.8775
2021-01-02,1.48531
2021-01-03,1.38518
2021-01-04,13.01735
2021-01-05,12.15787
2021-01-06,11.89919
2021-01-07,12.04105
2021-01-08,13.91855
2021-01-09,3.42957
2021-01-10,2.12783
2021-01-11,12.84212
2021-01-12,12.79205
2021-01-13,10.26368
2021-01-14,9.68791
2021-01-15,11.13985
2021-01-16,2.4032
2021-01-17,1.5771
2021-01-18,11.82409
2021-01-19,10.58077
2021-01-20,9.89652
2021-01-21,8.71995
2021-01-22,9.07877
2021-01-23,1.73564
2021-01-24,1.19325
2021-01-25,9.08711
2021-01-26,9.98831
2021-01-27,9.9299
2021-01-28,12.18291
2021-01-29,16.31341
2021-01-30,2.71194
2021-01-31,1.61048
2021-02-01,11.57376
2021-02-02,9.47096
2021-02-03,9.61281
2021-02-04,10.04672
2021-02-05,9.68791
2021-02-06,1.91088
2021-02-07,1.26835
2021-02-08,11.61548
2021-02-09,10.58077
2021-02-10,9.31241
2021-02-11,5.83277
2021-02-12,6.57543
2021-02-13,2.3281
2021-02-14,2.16955
2021-02-15,12.74198
2021-02-16,12.44158
2021-02-17,11.34012
2021-02-18,11.68224
2021-02-19,10.93124
2021-02-20,1.90253
2021-02-21,1.28504
2021-02-22,10.94793
2021-02-23,10.23865
2021-02-24,15.4289
2021-02-25,11.36515
2021-02-26,16.84746
2021-02-27,2.65353
2021-02-28,1.18491
2021-03-01,34.69626
2021-03-02,19.6512
2021-03-03,13.60981
2021-03-04,15.57076
2021-03-05,16.22997
2021-03-06,2.28638
2021-03-07,1.23497
2021-03-08,17.44826
2021-03-09,20.30206
2021-03-10,18.04072
2021-03-11,10.69759
2021-03-12,10.11348
2021-03-13,1.58544
2021-03-14,1.11815
2021-03-15,11.55707
2021-03-16,9.98831
2021-03-17,11.63217
2021-03-18,10.13851
2021-03-19,10.756
2021-03-20,1.51034
2021-03-21,0.90954
2021-03-22,13.64319
2021-03-23,11.97429
2021-03-24,11.82409
2021-03-25,12.30807
2021-03-26,9.18724
2021-03-27,1.43524
2021-03-28,0.84279
2021-03-29,11.31508
2021-03-30,9.38751
2021-03-31,8.73664
2021-04-01,8.33611
2021-04-02,7.66855
2021-04-03,1.24332
2021-04-04,0.89285
2021-04-05,8.61148
2021-04-06,10.03004
2021-04-07,8.31942
2021-04-08,7.61849
2021-04-09,7.12616
2021-04-10,1.08477
2021-04-11,0.65921
2021-04-12,8.1275
2021-04-13,7.6018
2021-04-14,6.81742
2021-04-15,6.75066
2021-04-16,6.98431
2021-04-17,0.98464
2021-04-18,0.59245
2021-04-19,5.98297
2021-04-20,10.35547
2021-04-21,12.27469
2021-04-22,8.62817
2021-04-23,8.21929
2021-04-24,1.05974
2021-04-25,0.78437
2021-04-26,6.60046
2021-04-27,6.95093
2021-04-28,8.41955
2021-04-29,6.50867
2021-04-30,7.21795
2021-05-01,1.14319
2021-05-02,0.65086
2021-05-03,6.3251
2021-05-04,5.74098
2021-05-05,6.86748
2021-05-06,7.68524
2021-05-07,6.54205
2021-05-08,0.80941
2021-05-09,0.57576
2021-05-10,6.70894
2021-05-11,10.63084
2021-05-12,14.41922
2021-05-13,14.71128
2021-05-14,9.37917
2021-05-15,0.95126
2021-05-16,0.80941
2021-05-17,11.54873
2021-05-18,7.56842
2021-05-19,12.84212
2021-05-20,10.51401
2021-05-21,9.21228
2021-05-22,0.84279
2021-05-23,0.68424
2021-05-24,9.05373
2021-05-25,7.19292
2021-05-26,7.74365
2021-05-27,7.96895
2021-05-28,7.51835
2021-05-29,1.02636
2021-05-30,0.70093
2021-05-31,7.35981
2021-06-01,7.38484
2021-06-02,6.7757
2021-06-03,6.33344
2021-06-04,6.75066
2021-06-05,0.88451
2021-06-06,0.79272
2021-06-07,6.69225
2021-06-08,6.5504
2021-06-09,6.9259
2021-06-10,5.54906
2021-06-11,5.74098
2021-06-12,0.86782
2021-06-13,0.6759
2021-06-14,5.28204
2021-06-15,5.58244
2021-06-16,6.34178
2021-06-17,6.44192
2021-06-18,5.95794
2021-06-19,1.02636
2021-06-20,0.60914
2021-06-21,26.15987
2021-06-22,9.07042
2021-06-23,7.09279
2021-06-24,6.22496
2021-06-25,6.09979
2021-06-26,1.07643
2021-06-27,0.84279
2021-06-28,5.85781
2021-06-29,5.54072
2021-06-30,6.23331
2021-07-01,5.92456
2021-07-02,5.63251
2021-07-03,0.85113
2021-07-04,0.62583
2021-07-05,5.84946
2021-07-06,5.71595
2021-07-07,6.44192
2021-07-08,8.39452
2021-07-09,11.71562
2021-07-10,1.14319
2021-07-11,0.84279
2021-07-12,6.82576
2021-07-13,6.8508
2021-07-14,6.16655
2021-07-15,7.05941
2021-07-16,6.66722
2021-07-17,1.21829
2021-07-18,0.70927
2021-07-19,8.25267
2021-07-20,9.02036
2021-07-21,9.57943
2021-07-22,5.83277
2021-07-23,5.72429
2021-07-24,1.28504
2021-07-25,0.751
2021-07-26,8.66154
2021-07-27,7.58511
2021-07-28,8.55307
2021-07-29,7.70193
2021-07-30,9.90487
2021-07-31,1.48531
2021-08-01,0.84279
2021-08-02,7.84379
2021-08-03,7.85213
2021-08-04,6.99265
2021-08-05,6.25
2021-08-06,5.90787
2021-08-07,0.73431
2021-08-08,0.751
2021-08-09,5.61582
2021-08-10,7.10113
2021-08-11,6.64218
2021-08-12,6.30006
2021-08-13,9.69626
2021-08-14,1.20994
2021-08-15,0.89285
2021-08-16,22.58845
2021-08-17,12.90053
2021-08-18,8.70327
2021-08-19,12.71695
2021-08-20,12.53337
2021-08-21,1.52703
2021-08-22,1.13484
2021-08-23,8.68658
2021-08-24,8.25267
2021-08-25,8.55307
2021-08-26,7.72696
2021-08-27,7.27636
2021-08-28,1.03471
2021-08-29,0.66755
2021-08-30,6.5504
2021-08-31,7.59345
2021-09-01,7.36815
2021-09-02,7.61014
2021-09-03,8.73664
2021-09-04,1.4269
2021-09-05,0.9012
2021-09-06,7.58511
2021-09-07,9.32076
2021-09-08,9.18724
2021-09-09,9.34579
2021-09-10,7.51001
2021-09-11,1.24332
2021-09-12,0.85113
2021-09-13,7.66021
2021-09-14,7.35981
2021-09-15,8.04405
2021-09-16,6.97596
2021-09-17,6.01635
2021-09-18,0.94292
2021-09-19,0.60914
2021-09-20,11.2817
2021-09-21,37.39152
2021-09-22,48.81508
2021-09-23,15.07843
2021-09-24,11.31508
2021-09-25,1.38518
2021-09-26,0.95126
2021-09-27,9.69626
2021-09-28,11.59045
2021-09-29,15.4289
2021-09-30,10.21361
2021-10-01,13.05073
2021-10-02,1.54372
2021-10-03,1.0514
2021-10-04,49.39919
2021-10-05,29.67289
2021-10-06,28.44626
2021-10-07,15.9546
2021-10-08,14.81141
2021-10-09,1.66054
2021-10-10,1.05974
2021-10-11,31.60046
2021-10-12,19.16722
2021-10-13,14.51935
2021-10-14,10.79773
2021-10-15,9.27069
2021-10-16,1.21829
2021-10-17,0.54238
2021-10-18,9.78805
2021-10-19,8.29439
2021-10-20,9.57109
2021-10-21,11.54038
2021-10-22,8.9536
2021-10-23,1.11815
2021-10-24,0.65921
2021-10-25,8.68658
2021-10-26,7.64352
2021-10-27,8.92857
2021-10-28,8.01902
2021-10-29,10.35547
2021-10-30,1.26001
2021-10-31,0.86782
2021-11-01,7.9022
2021-11-02,8.66989
2021-11-03,8.68658
2021-11-04,8.49465
2021-11-05,8.01068
2021-11-06,1.22663
2021-11-07,0.5257
2021-11-08,8.90353
2021-11-09,7.83544
2021-11-10,8.54472
2021-11-11,8.21929
2021-11-12,6.4002
2021-11-13,0.83444
2021-11-14,0.62583
2021-11-15,6.54205
2021-11-16,6.51702
2021-11-17,7.65186
2021-11-18,7.66021
2021-11-19,6.05807
2021-11-20,1.05974
2021-11-21,0.751
2021-11-22,6.88417
2021-11-23,6.25834
2021-11-24,7.08444
2021-11-25,6.01635
2021-11-26,14.9783
2021-11-27,2.13618
2021-11-28,1.29339
2021-11-29,16.73064
2021-11-30,21.86248
2021-12-01,13.00066
2021-12-02,11.76568
2021-12-03,8.92857
2021-12-04,1.10146
2021-12-05,0.6759
2021-12-06,9.83811
2021-12-07,8.66989
2021-12-08,9.14552
2021-12-09,7.34312
2021-12-10,7.13451
2021-12-11,0.9012
2021-12-12,0.64252
2021-12-13,7.6018
2021-12-14,7.79372
2021-12-15,7.71028
2021-12-16,7.6769
2021-12-17,7.55173
2021-12-18,0.9012
2021-12-19,0.48397
2021-12-20,9.98831
2021-12-21,9.15387
2021-12-22,8.03571
2021-12-23,6.9259
2021-12-24,6.72563
2021-12-25,0.80941
2021-12-26,0.55907
2021-12-27,6.55874
2021-12-28,6.36682
2021-12-29,6.09145
2021-12-30,6.03304
2021-12-31,2.86214
2022-01-01,0.73431
2022-01-02,0.50901
2022-01-03,5.91622
2022-01-04,7.16789
2022-01-05,9.05373
2022-01-06,10.13017
2022-01-07,8.26101
2022-01-08,0.86782
2022-01-09,0.71762
2022-01-10,8.34445
2022-01-11,8.03571
2022-01-12,6.76735
2022-01-13,7.25967
2022-01-14,8.03571
2022-01-15,1.0514
2022-01-16,0.6759
2022-01-17,10.20527
2022-01-18,11.16488
2022-01-19,11.59879
2022-01-20,9.68791
2022-01-21,10.72263
2022-01-22,1.77736
2022-01-23,0.94292
2022-01-24,16.28838
2022-01-25,20.71929
2022-01-26,14.61949
2022-01-27,23.86515
2022-01-28,14.85313
2022-01-29,1.70226
2022-01-30,0.96795
2022-01-31,13.91021
2022-02-01,18.21595
2022-02-02,21.83744
2022-02-03,16.88084
2022-02-04,12.48331
2022-02-05,1.71895
2022-02-06,1.13484
2022-02-07,10.96461
2022-02-08,10.09679
2022-02-09,8.86181
2022-02-10,9.82142
2022-02-11,8.54472
2022-02-12,1.2767
2022-02-13,0.85113
2022-02-14,13.1759
2022-02-15,12.35814
2022-02-16,10.3054
2022-02-17,14.24399
2022-02-18,13.26769
2022-02-19,1.23497
2022-02-20,0.53404
2022-02-21,12.58344
2022-02-22,15.43724
2022-02-23,11.09813
2022-02-24,19.67623
2022-02-25,12.18291
2022-02-26,1.26001
2022-02-27,0.70927
2022-02-28,12.94225
2022-03-01,16.06308
2022-03-02,14.13551
2022-03-03,10.31375
2022-03-04,11.34012
2022-03-05,1.46028
2022-03-06,0.77603
2022-03-07,15.26201
2022-03-08,15.60413
2022-03-09,23.54806
2022-03-10,13.53471
2022-03-11,12.13284
2022-03-12,1.62716
2022-03-13,0.86782
2022-03-14,14.85313
2022-03-15,14.96995
2022-03-16,13.30106
2022-03-17,14.21895
2022-03-18,12.99232
2022-03-19,1.69392
2022-03-20,0.74265
2022-03-21,11.89085
2022-03-22,10.72263
2022-03-23,11.87416
2022-03-24,11.54873
2022-03-25,11.23164
2022-03-26,1.11815
2022-03-27,0.80106
2022-03-28,10.66421
2022-03-29,10.03838
2022-03-30,12.00767
2022-03-31,9.69626
2022-04-01,10.18858
2022-04-02,1.68558
2022-04-03,1.30173
2022-04-04,9.73798
2022-04-05,10.51401
2022-04-06,11.25667
2022-04-07,11.92423
2022-04-08,10.65587
2022-04-09,1.39352
2022-04-10,0.98464
2022-04-11,11.62383
2022-04-12,12.09112
2022-04-13,11.44859
2022-04-14,9.87149
2022-04-15,10.04672
2022-04-16,1.0514
2022-04-17,0.77603
2022-04-18,10.31375
2022-04-19,9.05373
2022-04-20,9.86315
2022-04-21,9.74632
2022-04-22,9.63785
2022-04-23,1.46028
2022-04-24,1.10981
2022-04-25,13.39285
2022-04-26,10.65587
2022-04-27,13.50967
2022-04-28,10.756
2022-04-29,8.51969
2022-04-30,1.55206
2022-05-01,1.00967
2022-05-02,11.40687
2022-05-03,8.3528
2022-05-04,7.5267
2022-05-05,9.52937
2022-05-06,13.8518
2022-05-07,1.54372
2022-05-08,1.26835
2022-05-09,13.61815
2022-05-10,13.83511
2022-05-11,11.61548
2022-05-12,14.2273
2022-05-13,11.23998
2022-05-14,1.68558
2022-05-15,0.9763
2022-05-16,12.29138
2022-05-17,9.76301
2022-05-18,9.99666
2022-05-19,14.18558
2022-05-20,9.63785
2022-05-21,1.58544
2022-05-22,1.01802
2022-05-23,10.58911
2022-05-24,11.81575
2022-05-25,9.82977
2022-05-26,10.28871
2022-05-27,8.62817
2022-05-28,1.29339
2022-05-29,0.94292
2022-05-30,9.16221
2022-05-31,10.17189
2022-06-01,11.14819
2022-06-02,9.52937
2022-06-03,8.46962
2022-06-04,1.01802
2022-06-05,0.83444
2022-06-06,14.38584
2022-06-07,13.83511
2022-06-08,10.58911
2022-06-09,10.54739
2022-06-10,9.77136
2022-06-11,1.83578
2022-06-12,1.01802
2022-06-13,16.65554
2022-06-14,15.97129
2022-06-15,16.43024
2022-06-16,13.13417
2022-06-17,14.47763
2022-06-18,1.83578
2022-06-19,1.02636
2022-06-20,20.64419
2022-06-21,13.3261
2022-06-22,20.12683
2022-06-23,18.41622
2022-06-24,11.79906
2022-06-25,1.48531
2022-06-26,0.91789
2022-06-27,10.58077
2022-06-28,10.23865
2022-06-29,10.52236
2022-06-30,10.88117
2022-07-01,11.96595
2022-07-02,1.48531
2022-07-03,1.09312
2022-07-04,13.9269
2022-07-05,10.99799
2022-07-06,13.11748
2022-07-07,9.88818
2022-07-08,43.44125
2022-07-09,3.02069
2022-07-10,1.13484
2022-07-11,12.10781
2022-07-12,10.27202
2022-07-13,10.02169
2022-07-14,10.57242
2022-07-15,10.14686
2022-07-16,1.37683
2022-07-17,0.751
2022-07-18,7.94392
2022-07-19,10.03838
2022-07-20,10.62249
2022-07-21,9.86315
2022-07-22,9.76301
2022-07-23,1.05974
2022-07-24,0.81775
2022-07-25,8.23598
2022-07-26,8.91188
2022-07-27,8.51134
2022-07-28,8.92022
2022-07-29,8.67823
2022-07-30,1.15987
2022-07-31,0.70093
2022-08-01,7.93558
2022-08-02,8.53638
2022-08-03,8.36949
2022-08-04,7.92723
2022-08-05,7.27636
2022-08-06,1.05974
2022-08-07,0.56742
2022-08-08,8.30273
2022-08-09,7.9773
2022-08-10,7.31809
2022-08-11,6.38351
2022-08-12,7.48497
2022-08-13,1.13484
2022-08-14,0.55907
2022-08-15,12.14118
2022-08-16,9.22897
2022-08-17,9.67957
2022-08-18,7.87716
2022-08-19,7.61849
2022-08-20,0.90954
2022-08-21,0.64252
2022-08-22,8.88684
2022-08-23,8.36949
2022-08-24,8.1275
2022-08-25,7.26802
2022-08-26,7.46829
2022-08-27,1.1265
2022-08-28,0.68424
2022-08-29,10.48064
2022-08-30,8.58644
2022-08-31,8.33611
2022-09-01,8.71161
2022-09-02,7.91889
2022-09-03,0.98464
2022-09-04,0.96795
2022-09-05,8.26935
2022-09-06,9.52102
2022-09-07,9.42923
2022-09-08,7.96061
2022-09-09,7.30974
2022-09-10,1.71061
2022-09-11,2.00267
2022-09-12,15.01168
2022-09-13,10.29706
2022-09-14,11.66555
2022-09-15,9.00367
2022-09-16,8.15253
2022-09-17,1.30173
2022-09-18,0.71762
2022-09-19,7.49332
2022-09-20,7.05941
2022-09-21,7.14285
2022-09-22,8.30273
2022-09-23,8.10246
2022-09-24,1.23497
2022-09-25,0.71762
2022-09-26,12.54172
2022-09-27,10.65587
2022-09-28,15.77937
2022-09-29,11.4319
2022-09-30,11.0564
2022-10-01,1.75233
2022-10-02,0.94292
2022-10-03,28.61315
2022-10-04,10.61415
2022-10-05,12.80874
2022-10-06,9.3291
2022-10-07,8.24432
2022-10-08,1.13484
2022-10-09,0.80941
2022-10-10,22.57176
2022-10-11,12.53337
2022-10-12,9.96328
2022-10-13,11.15654
2022-10-14,9.80473
2022-10-15,1.34345
2022-10-16,0.6008
2022-10-17,11.00634
2022-10-18,10.03838
2022-10-19,9.56275
2022-10-20,8.85347
2022-10-21,8.84512
2022-10-22,1.01802
2022-10-23,0.65921
2022-10-24,9.24566
2022-10-25,8.45293
2022-10-26,8.28604
2022-10-27,8.49465
2022-10-28,8.23598
2022-10-29,0.95961
2022-10-30,0.68424
2022-10-31,8.09412
2022-11-01,7.96061
2022-11-02,7.6018
2022-11-03,7.08444
2022-11-04,8.21094
2022-11-05,1.04305
2022-11-06,0.78437
2022-11-07,11.96595
2022-11-08,6.89252
2022-11-09,7.20961
2022-11-10,6.78404
2022-11-11,8.67823
2022-11-12,1.07643
2022-11-13,0.70927
2022-11-14,7.38484
2022-11-15,6.87583
2022-11-16,7.14285
2022-11-17,7.62683
2022-11-18,6.51702
2022-11-19,0.73431
2022-11-20,0.40887
2022-11-21,7.33477
2022-11-22,6.35013
2022-11-23,5.26535
2022-11-24,5.64085
2022-11-25,5.24032
2022-11-26,0.65921
2022-11-27,0.46728
2022-11-28,5.75767
2022-11-29,5.97463
2022-11-30,6.11648
2022-12-01,6.86748
2022-12-02,6.65887
2022-12-03,0.69259
2022-12-04,0.5257
2022-12-05,6.93424
2022-12-06,6.33344
2022-12-07,6.50033
2022-12-08,6.64218
2022-12-09,5.83277
2022-12-10,0.70093
2022-12-11,0.45894
2022-12-12,5.61582
2022-12-13,6.24165
2022-12-14,5.51568
2022-12-15,6.33344
2022-12-16,5.59078
2022-12-17,1.07643
2022-12-18,0.54238
2022-12-19,5.58244
2022-12-20,16.38017
2022-12-21,9.88818
2022-12-22,6.83411
2022-12-23,7.38484
2022-12-24,1.02636
2022-12-25,0.63417
2022-12-26,6.19993
2022-12-27,5.81608
2022-12-28,6.44192
2022-12-29,6.72563
2022-12-30,6.58377
2022-12-31,0.9763
2023-01-01,0.62583
2023-01-02,6.11648
2023-01-03,6.3251
2023-01-04,7.35981
2023-01-05,6.87583
2023-01-06,6.7006
2023-01-07,0.99299
2023-01-08,0.55907
2023-01-09,5.94959
2023-01-10,6.50867
2023-01-11,5.94959
2023-01-12,6.28337
2023-01-13,6.59212
2023-01-14,0.91789
2023-01-15,0.59245
2023-01-16,6.88417
2023-01-17,6.50867
2023-01-18,7.77703
2023-01-19,6.3251
2023-01-20,5.87449
2023-01-21,0.76769
2023-01-22,0.56742
2023-01-23,7.89385
2023-01-24,11.90754
2023-01-25,8.48631
2023-01-26,6.59212
2023-01-27,6.03304
2023-01-28,0.70093
2023-01-29,0.64252
2023-01-30,6.40854
2023-01-31,5.67423
2023-02-01,5.5574
2023-02-02,5.77436
2023-02-03,5.37383
2023-02-04,0.80941
2023-02-05,0.34212
2023-02-06,5.45727
2023-02-07,4.96495
2023-02-08,5.75767
2023-02-09,5.01502
2023-02-10,4.52269
2023-02-11,0.68424
2023-02-12,0.41722
2023-02-13,4.7313
2023-02-14,4.39753
2023-02-15,5.39052
2023-02-16,4.81475
2023-02-17,4.48097
2023-02-18,0.73431
2023-02-19,0.4506
2023-02-20,4.52269
2023-02-21,4.56441
2023-02-22,4.57276
2023-02-23,4.2056
2023-02-24,4.2807
2023-02-25,0.60914
2023-02-26,0.42556
2023-02-27,4.29739
2023-02-28,4.03037
2023-03-01,7.23464
2023-03-02,5.44058
2023-03-03,4.68124
2023-03-04,0.70927
2023-03-05,0.42556
2023-03-06,4.40587
2023-03-07,4.43925
2023-03-08,4.71461
2023-03-09,4.506
2023-03-10,4.75634
2023-03-11,0.69259
2023-03-12,0.40053
2023-03-13,6.93424
2023-03-14,9.72963
2023-03-15,6.65053
2023-03-16,6.96762
2023-03-17,5.1068
2023-03-18,0.88451
2023-03-19,0.4506
2023-03-20,6.20827
2023-03-21,4.68124
2023-03-22,4.92323
2023-03-23,5.37383
2023-03-24,4.89819
2023-03-25,0.55073
2023-03-26,0.38384
2023-03-27,4.78971
2023-03-28,4.41421
2023-03-29,4.03037
2023-03-30,4.79806
2023-03-31,4.68958
2023-04-01,0.69259
2023-04-02,0.3755
2023-04-03,4.59779
2023-04-04,3.93858
2023-04-05,4.75634
2023-04-06,5.04005
2023-04-07,5.31542
2023-04-08,0.62583
2023-04-09,0.48397
2023-04-10,4.4309
2023-04-11,4.22229
2023-04-12,4.61448
2023-04-13,4.32242
2023-04-14,4.22229
2023-04-15,0.56742
2023-04-16,0.53404
2023-04-17,4.24732
2023-04-18,4.22229
2023-04-19,3.94692
2023-04-20,4.21395
2023-04-21,4.01368
2023-04-22,0.58411
2023-04-23,0.34212
2023-04-24,3.98865
2023-04-25,5.16522
2023-04-26,4.29739
2023-04-27,3.80507
2023-04-28,3.99699
2023-04-29,0.59245
2023-04-30,0.42556
2023-05-01,6.02469
2023-05-02,4.1305
2023-05-03,3.26268
2023-05-04,3.16255
2023-05-05,3.28771
2023-05-06,0.76769
2023-05-07,0.50066
2023-05-08,3.87182
2023-05-09,3.755
2023-05-10,3.79672
2023-05-11,3.79672
2023-05-12,3.73831
2023-05-13,0.66755
2023-05-14,0.54238
2023-05-15,4.55607
2023-05-16,4.79806
2023-05-17,5.56575
2023-05-18,7.49332
2023-05-19,8.64485
2023-05-20,2.45327
2023-05-21,2.41154
2023-05-22,8.59479
2023-05-23,10.82276
2023-05-24,8.06909
2023-05-25,6.81742
2023-05-26,5.4072
2023-05-27,1.8775
2023-05-28,1.26001
2023-05-29,14.002
