date,백화점할인카드
2021-09-12,44.18604
2021-09-13,51.16279
2021-09-14,39.53488
2021-09-15,55.81395
2021-09-16,55.81395
2021-09-17,27.90697
2021-09-18,20.93023
2021-09-19,27.90697
2021-09-20,27.90697
2021-09-21,25.58139
2021-09-22,37.2093
2021-09-23,39.53488
2021-09-24,60.46511
2021-09-25,27.90697
2021-09-26,48.8372
2021-09-27,48.8372
2021-09-28,37.2093
2021-09-29,18.60465
2021-09-30,30.23255
2021-10-01,13.95348
2021-10-02,55.81395
2021-10-03,37.2093
2021-10-04,55.81395
2021-10-05,25.58139
2021-10-06,39.53488
2021-10-07,65.11627
2021-10-08,39.53488
2021-10-09,32.55813
2021-10-10,51.16279
2021-10-11,58.13953
2021-10-12,44.18604
2021-10-13,20.93023
2021-10-14,30.23255
2021-10-15,18.60465
2021-10-16,37.2093
2021-10-17,51.16279
2021-10-18,37.2093
2021-10-19,48.8372
2021-10-20,30.23255
2021-10-21,25.58139
2021-10-22,23.25581
2021-10-23,27.90697
2021-10-24,32.55813
2021-10-25,51.16279
2021-10-26,23.25581
2021-10-27,55.81395
2021-10-28,37.2093
2021-10-29,18.60465
2021-10-30,65.11627
2021-10-31,25.58139
2021-11-01,44.18604
2021-11-02,39.53488
2021-11-03,27.90697
2021-11-04,53.48837
2021-11-05,53.48837
2021-11-06,48.8372
2021-11-07,27.90697
2021-11-08,51.16279
2021-11-09,39.53488
2021-11-10,60.46511
2021-11-11,30.23255
2021-11-12,44.18604
2021-11-13,37.2093
2021-11-14,30.23255
2021-11-15,11.6279
2021-11-16,51.16279
2021-11-17,34.88372
2021-11-18,48.8372
2021-11-19,46.51162
2021-11-20,37.2093
2021-11-21,55.81395
2021-11-22,32.55813
2021-11-23,46.51162
2021-11-24,48.8372
2021-11-25,51.16279
2021-11-26,32.55813
2021-11-27,44.18604
2021-11-28,16.27906
2021-11-29,18.60465
2021-11-30,48.8372
2021-12-01,32.55813
2021-12-02,20.93023
2021-12-03,11.6279
2021-12-04,41.86046
2021-12-05,18.60465
2021-12-06,62.79069
2021-12-07,48.8372
2021-12-08,34.88372
2021-12-09,44.18604
2021-12-10,23.25581
2021-12-11,25.58139
2021-12-12,48.8372
2021-12-13,41.86046
2021-12-14,48.8372
2021-12-15,60.46511
2021-12-16,30.23255
2021-12-17,37.2093
2021-12-18,25.58139
2021-12-19,16.27906
2021-12-20,46.51162
2021-12-21,53.48837
2021-12-22,39.53488
2021-12-23,34.88372
2021-12-24,27.90697
2021-12-25,34.88372
2021-12-26,30.23255
2021-12-27,41.86046
2021-12-28,44.18604
2021-12-29,37.2093
2021-12-30,58.13953
2021-12-31,37.2093
2022-01-01,34.88372
2022-01-02,60.46511
2022-01-03,60.46511
2022-01-04,27.90697
2022-01-05,65.11627
2022-01-06,69.76744
2022-01-07,13.95348
2022-01-08,46.51162
2022-01-09,41.86046
2022-01-10,55.81395
2022-01-11,69.76744
2022-01-12,60.46511
2022-01-13,67.44186
2022-01-14,44.18604
2022-01-15,53.48837
2022-01-16,65.11627
2022-01-17,44.18604
2022-01-18,79.06976
2022-01-19,25.58139
2022-01-20,53.48837
2022-01-21,20.93023
2022-01-22,53.48837
2022-01-23,25.58139
2022-01-24,46.51162
2022-01-25,72.09302
2022-01-26,72.09302
2022-01-27,41.86046
2022-01-28,30.23255
2022-01-29,18.60465
2022-01-30,39.53488
2022-01-31,32.55813
2022-02-01,37.2093
2022-02-02,55.81395
2022-02-03,65.11627
2022-02-04,48.8372
2022-02-05,51.16279
2022-02-06,60.46511
2022-02-07,53.48837
2022-02-08,41.86046
2022-02-09,23.25581
2022-02-10,62.79069
2022-02-11,48.8372
2022-02-12,48.8372
2022-02-13,58.13953
2022-02-14,72.09302
2022-02-15,46.51162
2022-02-16,44.18604
2022-02-17,32.55813
2022-02-18,30.23255
2022-02-19,39.53488
2022-02-20,39.53488
2022-02-21,76.74418
2022-02-22,51.16279
2022-02-23,30.23255
2022-02-24,60.46511
2022-02-25,25.58139
2022-02-26,30.23255
2022-02-27,58.13953
2022-02-28,69.76744
2022-03-01,79.06976
2022-03-02,37.2093
2022-03-03,39.53488
2022-03-04,65.11627
2022-03-05,23.25581
2022-03-06,41.86046
2022-03-07,60.46511
2022-03-08,48.8372
2022-03-09,51.16279
2022-03-11,32.55813
2022-03-12,62.79069
2022-03-13,30.23255
2022-03-14,60.46511
2022-03-15,39.53488
2022-03-16,32.55813
2022-03-17,23.25581
2022-03-18,34.88372
2022-03-19,39.53488
2022-03-20,76.74418
2022-03-21,41.86046
2022-03-22,51.16279
2022-03-23,18.60465
2022-03-24,34.88372
2022-03-25,16.27906
2022-03-26,41.86046
2022-03-27,34.88372
2022-03-28,20.93023
2022-03-29,13.95348
2022-03-30,46.51162
2022-03-31,25.58139
2022-04-01,41.86046
2022-04-02,39.53488
2022-04-03,13.95348
2022-04-04,25.58139
2022-04-05,74.4186
2022-04-06,23.25581
2022-04-07,34.88372
2022-04-08,30.23255
2022-04-09,23.25581
2022-04-10,37.2093
2022-04-11,44.18604
2022-04-12,39.53488
2022-04-13,37.2093
2022-04-14,27.90697
2022-04-16,23.25581
2022-04-17,13.95348
2022-04-18,37.2093
2022-04-19,16.27906
2022-04-20,13.95348
2022-04-21,18.60465
2022-04-22,25.58139
2022-04-23,11.6279
2022-04-24,48.8372
2022-04-25,65.11627
2022-04-26,27.90697
2022-04-27,44.18604
2022-04-28,44.18604
2022-04-29,23.25581
2022-04-30,60.46511
2022-05-01,53.48837
2022-05-02,18.60465
2022-05-03,44.18604
2022-05-04,44.18604
2022-05-05,51.16279
2022-05-06,32.55813
2022-05-07,34.88372
2022-05-08,27.90697
2022-05-09,41.86046
2022-05-10,27.90697
2022-05-11,25.58139
2022-05-12,20.93023
2022-05-13,13.95348
2022-05-14,39.53488
2022-05-15,34.88372
2022-05-16,51.16279
2022-05-17,27.90697
2022-05-18,39.53488
2022-05-19,37.2093
2022-05-20,34.88372
2022-05-21,32.55813
2022-05-22,44.18604
2022-05-23,44.18604
2022-05-24,34.88372
2022-05-25,39.53488
2022-05-26,41.86046
2022-05-27,16.27906
2022-05-29,39.53488
2022-05-30,39.53488
2022-05-31,32.55813
2022-06-01,32.55813
2022-06-02,11.6279
2022-06-03,46.51162
2022-06-04,16.27906
2022-06-05,34.88372
2022-06-06,55.81395
2022-06-07,11.6279
2022-06-08,55.81395
2022-06-09,30.23255
2022-06-10,27.90697
2022-06-11,32.55813
2022-06-12,37.2093
2022-06-13,60.46511
2022-06-14,46.51162
2022-06-15,30.23255
2022-06-16,23.25581
2022-06-17,16.27906
2022-06-18,37.2093
2022-06-19,27.90697
2022-06-20,37.2093
2022-06-21,27.90697
2022-06-23,55.81395
2022-06-24,39.53488
2022-06-25,25.58139
2022-06-26,44.18604
2022-06-27,20.93023
2022-06-28,27.90697
2022-06-29,32.55813
2022-06-30,62.79069
2022-07-01,46.51162
2022-07-02,23.25581
2022-07-03,32.55813
2022-07-04,18.60465
2022-07-05,37.2093
2022-07-06,20.93023
2022-07-07,39.53488
2022-07-08,30.23255
2022-07-09,16.27906
2022-07-10,23.25581
2022-07-11,27.90697
2022-07-13,20.93023
2022-07-14,13.95348
2022-07-15,23.25581
2022-07-16,37.2093
2022-07-17,27.90697
2022-07-18,46.51162
2022-07-19,37.2093
2022-07-20,25.58139
2022-07-21,25.58139
2022-07-22,18.60465
2022-07-23,27.90697
2022-07-24,34.88372
2022-07-25,39.53488
2022-07-26,18.60465
2022-07-27,69.76744
2022-07-28,46.51162
2022-07-30,13.95348
2022-07-31,32.55813
2022-08-01,25.58139
2022-08-02,34.88372
2022-08-03,32.55813
2022-08-04,25.58139
2022-08-05,62.79069
2022-08-06,32.55813
2022-08-07,53.48837
2022-08-08,39.53488
2022-08-09,34.88372
2022-08-10,11.6279
2022-08-11,25.58139
2022-08-12,37.2093
2022-08-13,46.51162
2022-08-14,13.95348
2022-08-15,37.2093
2022-08-16,30.23255
2022-08-17,18.60465
2022-08-18,34.88372
2022-08-19,11.6279
2022-08-20,53.48837
2022-08-21,30.23255
2022-08-22,41.86046
2022-08-23,44.18604
2022-08-24,34.88372
2022-08-25,48.8372
2022-08-26,39.53488
2022-08-27,37.2093
2022-08-28,44.18604
2022-08-29,55.81395
2022-08-30,20.93023
2022-08-31,30.23255
2022-09-01,34.88372
2022-09-02,41.86046
2022-09-03,39.53488
2022-09-04,46.51162
2022-09-05,16.27906
2022-09-06,53.48837
2022-09-07,55.81395
2022-09-08,27.90697
2022-09-09,32.55813
2022-09-10,39.53488
2022-09-11,48.8372
2022-09-12,23.25581
2022-09-13,62.79069
2022-09-14,30.23255
2022-09-15,44.18604
2022-09-16,20.93023
2022-09-17,44.18604
2022-09-18,37.2093
2022-09-19,51.16279
2022-09-20,34.88372
2022-09-21,34.88372
2022-09-22,30.23255
2022-09-23,39.53488
2022-09-24,27.90697
2022-09-25,39.53488
2022-09-26,48.8372
2022-09-27,48.8372
2022-09-28,46.51162
2022-09-29,13.95348
2022-09-30,32.55813
2022-10-01,44.18604
2022-10-02,46.51162
2022-10-03,27.90697
2022-10-04,32.55813
2022-10-05,53.48837
2022-10-06,37.2093
2022-10-07,25.58139
2022-10-08,44.18604
2022-10-09,46.51162
2022-10-10,39.53488
2022-10-11,76.74418
2022-10-12,58.13953
2022-10-13,20.93023
2022-10-14,41.86046
2022-10-15,44.18604
2022-10-16,39.53488
2022-10-17,44.18604
2022-10-18,51.16279
2022-10-19,86.04651
2022-10-20,62.79069
2022-10-21,51.16279
2022-10-22,48.8372
2022-10-23,37.2093
2022-10-24,44.18604
2022-10-25,51.16279
2022-10-26,41.86046
2022-10-27,41.86046
2022-10-28,34.88372
2022-10-29,27.90697
2022-10-30,27.90697
2022-10-31,76.74418
2022-11-01,53.48837
2022-11-02,20.93023
2022-11-03,32.55813
2022-11-04,34.88372
2022-11-05,37.2093
2022-11-06,25.58139
2022-11-07,90.69767
2022-11-08,44.18604
2022-11-09,25.58139
2022-11-10,20.93023
2022-11-11,27.90697
2022-11-12,39.53488
2022-11-13,37.2093
2022-11-14,48.8372
2022-11-15,79.06976
2022-11-16,34.88372
2022-11-17,60.46511
2022-11-18,41.86046
2022-11-19,41.86046
2022-11-20,27.90697
2022-11-21,34.88372
2022-11-22,37.2093
2022-11-23,30.23255
2022-11-24,27.90697
2022-11-25,46.51162
2022-11-26,23.25581
2022-11-27,58.13953
2022-11-28,58.13953
2022-11-29,44.18604
2022-11-30,46.51162
2022-12-01,46.51162
2022-12-02,32.55813
2022-12-03,39.53488
2022-12-04,53.48837
2022-12-05,53.48837
2022-12-06,23.25581
2022-12-07,39.53488
2022-12-08,32.55813
2022-12-09,48.8372
2022-12-10,55.81395
2022-12-11,44.18604
2022-12-12,30.23255
2022-12-13,62.79069
2022-12-14,46.51162
2022-12-15,27.90697
2022-12-16,62.79069
2022-12-17,32.55813
2022-12-18,41.86046
2022-12-19,32.55813
2022-12-20,37.2093
2022-12-21,48.8372
2022-12-22,34.88372
2022-12-23,27.90697
2022-12-24,23.25581
2022-12-25,30.23255
2022-12-26,27.90697
2022-12-27,60.46511
2022-12-28,18.60465
2022-12-29,48.8372
2022-12-30,20.93023
2022-12-31,48.8372
2023-01-01,44.18604
2023-01-02,23.25581
2023-01-03,48.8372
2023-01-04,34.88372
2023-01-05,27.90697
2023-01-06,55.81395
2023-01-07,48.8372
2023-01-08,55.81395
2023-01-09,41.86046
2023-01-10,16.27906
2023-01-11,65.11627
2023-01-12,48.8372
2023-01-13,37.2093
2023-01-14,34.88372
2023-01-15,62.79069
2023-01-16,44.18604
2023-01-17,51.16279
2023-01-18,58.13953
2023-01-19,34.88372
2023-01-20,69.76744
2023-01-21,20.93023
2023-01-22,48.8372
2023-01-23,48.8372
2023-01-24,44.18604
2023-01-25,100.0
2023-01-26,62.79069
2023-01-27,72.09302
2023-01-28,37.2093
2023-01-29,53.48837
2023-01-30,41.86046
2023-01-31,39.53488
2023-02-01,41.86046
2023-02-02,37.2093
2023-02-03,69.76744
2023-02-04,58.13953
2023-02-05,44.18604
2023-02-06,53.48837
2023-02-07,37.2093
2023-02-08,65.11627
2023-02-09,23.25581
2023-02-10,13.95348
2023-02-11,65.11627
2023-02-12,46.51162
2023-02-13,34.88372
2023-02-14,58.13953
2023-02-15,55.81395
2023-02-16,44.18604
2023-02-17,18.60465
2023-02-18,39.53488
2023-02-19,44.18604
2023-02-20,48.8372
2023-02-21,37.2093
2023-02-22,41.86046
2023-02-23,48.8372
2023-02-24,27.90697
2023-02-25,79.06976
2023-02-26,51.16279
2023-02-27,37.2093
2023-02-28,53.48837
2023-03-01,53.48837
2023-03-02,65.11627
2023-03-03,30.23255
2023-03-04,60.46511
2023-03-05,41.86046
2023-03-06,37.2093
2023-03-07,30.23255
2023-03-08,51.16279
2023-03-09,18.60465
2023-03-10,23.25581
2023-03-11,30.23255
2023-03-12,44.18604
2023-03-13,34.88372
2023-03-14,30.23255
2023-03-15,53.48837
2023-03-16,41.86046
2023-03-17,69.76744
2023-03-18,44.18604
2023-03-19,41.86046
2023-03-20,30.23255
2023-03-21,30.23255
2023-03-22,16.27906
2023-03-23,62.79069
2023-03-24,39.53488
2023-03-25,41.86046
2023-03-26,34.88372
2023-03-27,79.06976
2023-03-28,46.51162
2023-03-29,30.23255
2023-03-30,37.2093
2023-03-31,30.23255
2023-04-01,30.23255
2023-04-02,46.51162
2023-04-03,20.93023
2023-04-04,48.8372
2023-04-05,41.86046
2023-04-06,34.88372
2023-04-07,44.18604
2023-04-08,60.46511
2023-04-09,30.23255
2023-04-10,41.86046
2023-04-11,44.18604
2023-04-12,30.23255
2023-04-13,27.90697
2023-04-14,53.48837
2023-04-15,39.53488
2023-04-16,41.86046
2023-04-17,46.51162
2023-04-18,44.18604
2023-04-19,58.13953
2023-04-20,20.93023
2023-04-21,11.6279
2023-04-22,37.2093
2023-04-23,32.55813
2023-04-24,51.16279
2023-04-25,58.13953
2023-04-26,46.51162
2023-04-27,39.53488
2023-04-28,44.18604
2023-04-29,34.88372
2023-04-30,41.86046
2023-05-01,60.46511
2023-05-02,34.88372
2023-05-03,30.23255
2023-05-04,46.51162
2023-05-05,51.16279
2023-05-06,27.90697
2023-05-07,32.55813
2023-05-08,69.76744
2023-05-09,20.93023
2023-05-10,51.16279
2023-05-11,34.88372
2023-05-12,46.51162
2023-05-13,44.18604
2023-05-14,55.81395
2023-05-15,23.25581
2023-05-16,41.86046
2023-05-17,46.51162
2023-05-19,65.11627
2023-05-20,34.88372
2023-05-21,41.86046
2023-05-22,65.11627
2023-05-23,18.60465
2023-05-24,46.51162
2023-05-25,53.48837
2023-05-26,20.93023
2023-05-27,25.58139
2023-05-28,32.55813
2023-05-29,46.51162
2023-05-30,16.27906
2023-05-31,18.60465
2023-06-01,48.8372
2023-06-02,51.16279
2023-06-03,18.60465
2023-06-04,20.93023
2023-06-05,34.88372
2023-06-06,62.79069
2023-06-07,23.25581
2023-06-08,37.2093
2023-06-09,41.86046
2023-06-10,27.90697
2023-06-11,11.6279
2023-06-12,39.53488
2023-06-13,37.2093
2023-06-14,48.8372
2023-06-15,37.2093
2023-06-16,51.16279
2023-06-17,20.93023
2023-06-18,16.27906
2023-06-19,41.86046
2023-06-20,32.55813
2023-06-21,32.55813
2023-06-22,44.18604
2023-06-23,41.86046
2023-06-24,25.58139
2023-06-25,27.90697
2023-06-26,16.27906
2023-06-27,51.16279
2023-06-28,27.90697
2023-06-30,27.90697
2023-07-01,46.51162
