date,거래
2020-12-18,0.34217
2020-12-19,0.25393
2020-12-20,0.27115
2020-12-21,0.30989
2020-12-22,0.33141
2020-12-23,0.3271
2020-12-24,0.28406
2020-12-25,0.18722
2020-12-26,0.24102
2020-12-27,0.23241
2020-12-28,0.33786
2020-12-29,0.36369
2020-12-30,0.31204
2020-12-31,0.27976
2021-01-01,0.24963
2021-01-02,0.22165
2021-01-03,0.28621
2021-01-04,0.3228
2021-01-05,0.44546
2021-01-06,0.36153
2021-01-07,0.40027
2021-01-08,0.37445
2021-01-09,0.27545
2021-01-10,0.33141
2021-01-11,0.38736
2021-01-12,0.36153
2021-01-13,0.37445
2021-01-14,0.38305
2021-01-15,0.41533
2021-01-16,0.29267
2021-01-17,0.29697
2021-01-18,0.4347
2021-01-19,0.38736
2021-01-20,0.41964
2021-01-21,0.46914
2021-01-22,0.38521
2021-01-23,0.34647
2021-01-24,0.26685
2021-01-25,0.41964
2021-01-26,0.40242
2021-01-27,0.38951
2021-01-28,0.45407
2021-01-29,0.35508
2021-01-30,0.29482
2021-01-31,0.27976
2021-02-01,0.39166
2021-02-02,0.33571
2021-02-03,0.41103
2021-02-04,0.33786
2021-02-05,0.32925
2021-02-06,0.28837
2021-02-07,0.24963
2021-02-08,0.35938
2021-02-09,0.36584
2021-02-10,0.3271
2021-02-11,0.20228
2021-02-12,0.21089
2021-02-13,0.2152
2021-02-14,0.269
2021-02-15,0.40457
2021-02-16,0.44546
2021-02-17,0.35723
2021-02-18,0.41318
2021-02-19,0.36584
2021-02-20,0.24963
2021-02-21,0.25609
2021-02-22,0.36584
2021-02-23,0.40027
2021-02-24,0.40027
2021-02-25,0.35293
2021-02-26,0.34432
2021-02-27,0.2733
2021-02-28,0.23672
2021-03-01,0.29482
2021-03-02,0.50142
2021-03-03,0.34862
2021-03-04,0.44331
2021-03-05,0.35723
2021-03-06,0.27976
2021-03-07,0.27115
2021-03-08,0.43255
2021-03-09,0.42179
2021-03-10,0.4304
2021-03-11,0.42394
2021-03-12,0.42609
2021-03-13,0.25393
2021-03-14,0.25824
2021-03-15,0.37875
2021-03-16,0.39597
2021-03-17,0.39381
2021-03-18,0.46914
2021-03-19,0.3766
2021-03-20,0.2733
2021-03-21,0.33141
2021-03-22,0.4304
2021-03-23,0.40888
2021-03-24,0.35508
2021-03-25,0.3809
2021-03-26,0.30773
2021-03-27,0.24102
2021-03-28,0.31419
2021-03-29,0.41103
2021-03-30,0.45837
2021-03-31,0.35723
2021-04-01,0.40242
2021-04-02,0.3271
2021-04-03,0.25393
2021-04-04,0.28191
2021-04-05,0.38521
2021-04-06,0.40457
2021-04-07,0.38736
2021-04-08,0.55522
2021-04-09,1.6097
2021-04-10,0.36799
2021-04-11,0.29697
2021-04-12,0.44761
2021-04-13,0.4799
2021-04-14,0.52509
2021-04-15,0.57458
2021-04-16,1.10183
2021-04-17,0.44761
2021-04-18,0.39166
2021-04-19,0.4842
2021-04-20,0.4885
2021-04-21,0.50572
2021-04-22,0.58965
2021-04-23,1.42248
2021-04-24,0.37445
2021-04-25,0.43685
2021-04-26,0.60256
2021-04-27,0.53585
2021-04-28,0.5961
2021-04-29,0.68218
2021-04-30,1.4397
2021-05-01,0.55737
2021-05-02,0.50357
2021-05-03,0.56167
2021-05-04,0.55737
2021-05-05,0.45407
2021-05-06,0.60041
2021-05-07,1.54084
2021-05-08,0.50572
2021-05-09,0.46914
2021-05-10,0.70801
2021-05-11,0.62193
2021-05-12,0.61332
2021-05-13,0.80485
2021-05-14,1.62047
2021-05-15,0.6413
2021-05-16,0.57458
2021-05-17,0.7489
2021-05-18,0.63054
2021-05-19,0.53585
2021-05-20,0.75535
2021-05-21,1.58603
2021-05-22,0.4799
2021-05-23,0.4347
2021-05-24,0.4885
2021-05-25,0.45837
2021-05-26,0.44977
2021-05-27,0.62623
2021-05-28,1.4935
2021-05-29,0.46698
2021-05-30,0.35508
2021-05-31,0.46053
2021-06-01,0.50787
2021-06-02,0.49066
2021-06-03,0.67142
2021-06-04,1.4483
2021-06-05,0.42394
2021-06-06,0.39812
2021-06-07,0.45837
2021-06-08,0.41964
2021-06-09,0.47344
2021-06-10,0.5961
2021-06-11,1.41818
2021-06-12,0.44977
2021-06-13,0.3766
2021-06-14,0.49281
2021-06-15,0.47559
2021-06-16,0.45407
2021-06-17,0.59826
2021-06-18,1.43539
2021-06-19,0.40242
2021-06-20,0.3271
2021-06-21,0.4304
2021-06-22,0.44761
2021-06-23,0.44546
2021-06-24,0.55306
2021-06-25,1.36868
2021-06-26,0.39166
2021-06-27,0.36799
2021-06-28,0.44546
2021-06-29,0.41318
2021-06-30,0.41318
2021-07-01,0.57889
2021-07-02,1.3364
2021-07-03,0.42825
2021-07-04,0.41749
2021-07-05,0.46914
2021-07-06,0.39812
2021-07-07,0.42825
2021-07-08,0.538
2021-07-09,1.36222
2021-07-10,0.46914
2021-07-11,0.36799
2021-07-12,0.39166
2021-07-13,0.4304
2021-07-14,0.49281
2021-07-15,0.49496
2021-07-16,1.30842
2021-07-17,0.36799
2021-07-18,0.38521
2021-07-19,0.4885
2021-07-20,0.47774
2021-07-21,0.4885
2021-07-22,0.4885
2021-07-23,1.24386
2021-07-24,0.38521
2021-07-25,0.25178
2021-07-26,0.38521
2021-07-27,0.38951
2021-07-28,0.4304
2021-07-29,0.55091
2021-07-30,1.20943
2021-07-31,0.45192
2021-08-01,0.38305
2021-08-02,0.41318
2021-08-03,0.38951
2021-08-04,0.41103
2021-08-05,0.52939
2021-08-06,1.25247
2021-08-07,0.39597
2021-08-08,0.38521
2021-08-09,0.43255
2021-08-10,0.41533
2021-08-11,0.40242
2021-08-12,0.54876
2021-08-13,1.23095
2021-08-14,0.41533
2021-08-15,0.31419
2021-08-16,0.28837
2021-08-17,0.43685
2021-08-18,0.40673
2021-08-19,0.57028
2021-08-20,1.03296
2021-08-21,0.37875
2021-08-22,0.39166
2021-08-23,0.38736
2021-08-24,0.44977
2021-08-25,0.36584
2021-08-26,0.50787
2021-08-27,1.00068
2021-08-28,0.36153
2021-08-29,0.38521
2021-08-30,0.45622
2021-08-31,0.42394
2021-09-01,0.47774
2021-09-02,0.54876
2021-09-03,0.97271
2021-09-04,0.42825
2021-09-05,0.41318
2021-09-06,0.44761
2021-09-07,0.46053
2021-09-08,0.47559
2021-09-09,0.49281
2021-09-10,0.83928
2021-09-11,0.35508
2021-09-12,0.38521
2021-09-13,0.46483
2021-09-14,0.45407
2021-09-15,0.43685
2021-09-16,0.47559
2021-09-17,0.86295
2021-09-18,0.35723
2021-09-19,0.29913
2021-09-20,0.27115
2021-09-21,0.269
2021-09-22,0.37445
2021-09-23,0.45192
2021-09-24,0.48205
2021-09-25,0.32925
2021-09-26,0.36799
2021-09-27,0.48635
2021-09-28,0.4842
2021-09-29,0.46698
2021-09-30,0.4304
2021-10-01,0.41964
2021-10-02,0.30558
2021-10-03,0.33356
2021-10-04,0.36799
2021-10-05,0.41964
2021-10-06,0.41749
2021-10-07,0.43255
2021-10-08,0.41318
2021-10-09,0.30989
2021-10-10,0.31419
2021-10-11,0.37014
2021-10-12,0.42609
2021-10-13,0.44546
2021-10-14,0.46053
2021-10-15,0.40888
2021-10-16,0.33571
2021-10-17,0.38521
2021-10-18,0.37875
2021-10-19,0.40027
2021-10-20,0.39812
2021-10-21,0.43685
2021-10-22,0.3809
2021-10-23,0.26039
2021-10-24,0.27115
2021-10-25,0.44331
2021-10-26,0.41103
2021-10-27,0.37445
2021-10-28,0.46914
2021-10-29,0.41533
2021-10-30,0.31634
2021-10-31,0.30128
2021-11-01,0.42609
2021-11-02,0.38305
2021-11-03,0.37445
2021-11-04,0.36369
2021-11-05,0.35938
2021-11-06,0.28406
2021-11-07,0.32495
2021-11-08,0.37445
2021-11-09,0.41533
2021-11-10,0.44761
2021-11-11,0.44546
2021-11-12,0.3766
2021-11-13,0.3271
2021-11-14,0.3271
2021-11-15,0.35508
2021-11-16,0.44546
2021-11-17,0.47559
2021-11-18,0.41749
2021-11-19,0.40027
2021-11-20,0.31204
2021-11-21,0.30773
2021-11-22,0.38521
2021-11-23,0.35077
2021-11-24,0.42609
2021-11-25,0.37229
2021-11-26,0.38736
2021-11-27,0.26039
2021-11-28,0.28191
2021-11-29,0.43255
2021-11-30,0.34432
2021-12-01,0.35938
2021-12-02,0.35508
2021-12-03,0.36369
2021-12-04,0.30773
2021-12-05,0.29482
2021-12-06,0.39812
2021-12-07,0.42394
2021-12-08,0.38521
2021-12-09,0.39166
2021-12-10,0.32065
2021-12-11,0.26039
2021-12-12,0.31419
2021-12-13,0.37014
2021-12-14,0.36153
2021-12-15,0.37875
2021-12-16,0.41533
2021-12-17,0.3766
2021-12-18,0.25824
2021-12-19,0.2733
2021-12-20,0.34647
2021-12-21,0.33571
2021-12-22,0.37014
2021-12-23,0.38305
2021-12-24,0.25609
2021-12-25,0.2152
2021-12-26,0.29913
2021-12-27,0.31419
2021-12-28,0.37014
2021-12-29,0.34217
2021-12-30,0.37875
2021-12-31,0.31849
2022-01-01,0.19798
2022-01-02,0.269
2022-01-03,0.33141
2022-01-04,0.36584
2022-01-05,0.38736
2022-01-06,0.37014
2022-01-07,0.41964
2022-01-08,0.25178
2022-01-09,0.34432
2022-01-10,0.43901
2022-01-11,0.38951
2022-01-12,0.37229
2022-01-13,0.41964
2022-01-14,0.39812
2022-01-15,0.27761
2022-01-16,0.26254
2022-01-17,0.37875
2022-01-18,0.40027
2022-01-19,0.3809
2022-01-20,0.46698
2022-01-21,0.40673
2022-01-22,0.31634
2022-01-23,0.34862
2022-01-24,0.39166
2022-01-25,0.40457
2022-01-26,0.49281
2022-01-27,0.40242
2022-01-28,0.36153
2022-01-29,0.33141
2022-01-30,0.25609
2022-01-31,0.27115
2022-02-01,0.269
2022-02-02,0.31204
2022-02-03,0.36584
2022-02-04,0.41749
2022-02-05,0.30773
2022-02-06,0.31849
2022-02-07,0.41318
2022-02-08,0.3809
2022-02-09,0.35938
2022-02-10,0.45407
2022-02-11,0.41318
2022-02-12,0.25393
2022-02-13,0.23457
2022-02-14,0.37229
2022-02-15,0.3809
2022-02-16,0.39381
2022-02-17,0.42825
2022-02-18,0.34432
2022-02-19,0.26254
2022-02-20,0.30773
2022-02-21,0.43685
2022-02-22,0.45192
2022-02-23,0.4304
2022-02-24,0.3766
2022-02-25,0.40888
2022-02-26,0.30989
2022-02-27,0.27545
2022-02-28,0.42394
2022-03-01,0.31849
2022-03-02,0.39166
2022-03-03,0.43901
2022-03-04,0.44977
2022-03-05,0.29052
2022-03-06,0.34432
2022-03-07,0.33356
2022-03-08,0.43255
2022-03-09,0.29913
2022-03-10,0.34432
2022-03-11,0.44331
2022-03-12,0.34217
2022-03-13,0.29482
2022-03-14,0.3809
2022-03-15,0.40888
2022-03-16,0.44331
2022-03-17,0.3766
2022-03-18,0.41533
2022-03-19,0.39166
2022-03-20,0.3766
2022-03-21,0.39381
2022-03-22,0.40027
2022-03-23,0.4799
2022-03-24,0.42179
2022-03-25,0.35293
2022-03-26,0.41964
2022-03-27,0.30343
2022-03-28,0.40457
2022-03-29,0.46483
2022-03-30,0.42825
2022-03-31,0.38305
2022-04-01,0.41103
2022-04-02,0.29267
2022-04-03,0.3228
2022-04-04,0.47129
2022-04-05,0.39597
2022-04-06,0.44331
2022-04-07,0.51218
2022-04-08,0.85865
2022-04-09,0.35293
2022-04-10,0.44546
2022-04-11,0.49066
2022-04-12,0.51863
2022-04-13,0.46914
2022-04-14,0.538
2022-04-15,0.68003
2022-04-16,0.39381
2022-04-17,0.38951
2022-04-18,0.40673
2022-04-19,0.42179
2022-04-20,0.47344
2022-04-21,0.52939
2022-04-22,0.70371
2022-04-23,0.40888
2022-04-24,0.42179
2022-04-25,0.50357
2022-04-26,0.42394
2022-04-27,0.45192
2022-04-28,0.47129
2022-04-29,0.65851
2022-04-30,0.35293
2022-05-01,0.36153
2022-05-02,0.41749
2022-05-03,0.44977
2022-05-04,0.38736
2022-05-05,0.37445
2022-05-06,0.63054
2022-05-07,0.36799
2022-05-08,0.37445
2022-05-09,0.47129
2022-05-10,0.50572
2022-05-11,0.4885
2022-05-12,0.49926
2022-05-13,0.69079
2022-05-14,0.46268
2022-05-15,0.36584
2022-05-16,0.48635
2022-05-17,0.46914
2022-05-18,0.44546
2022-05-19,0.52294
2022-05-20,0.68218
2022-05-21,0.35723
2022-05-22,0.39812
2022-05-23,0.51863
2022-05-24,0.47774
2022-05-25,0.51433
2022-05-26,0.52724
2022-05-27,0.66927
2022-05-28,0.37445
2022-05-29,0.44116
2022-05-30,0.49066
2022-05-31,0.45622
2022-06-01,0.39166
2022-06-02,0.43685
2022-06-03,0.5961
2022-06-04,0.35293
2022-06-05,0.3809
2022-06-06,0.37445
2022-06-07,0.45407
2022-06-08,0.44977
2022-06-09,0.54446
2022-06-10,0.5961
2022-06-11,0.37014
2022-06-12,0.34432
2022-06-13,0.47344
2022-06-14,0.44331
2022-06-15,0.48635
2022-06-16,0.4842
2022-06-17,0.58319
2022-06-18,0.39597
2022-06-19,0.37445
2022-06-20,0.46698
2022-06-21,0.44977
2022-06-22,0.43255
2022-06-23,0.45407
2022-06-24,0.65206
2022-06-25,0.34001
2022-06-26,0.36369
2022-06-27,0.48635
2022-06-28,0.48635
2022-06-29,0.46914
2022-06-30,0.46914
2022-07-01,0.58965
2022-07-02,0.40888
2022-07-03,0.33786
2022-07-04,0.41749
2022-07-05,0.44761
2022-07-06,0.50572
2022-07-07,0.4885
2022-07-08,0.66712
2022-07-09,0.35938
2022-07-10,0.31849
2022-07-11,0.47129
2022-07-12,0.43255
2022-07-13,0.49496
2022-07-14,0.44977
2022-07-15,0.65421
2022-07-16,0.31634
2022-07-17,0.3766
2022-07-18,0.42609
2022-07-19,0.4347
2022-07-20,0.37014
2022-07-21,0.45837
2022-07-22,0.71231
2022-07-23,0.30773
2022-07-24,0.34432
2022-07-25,0.49066
2022-07-26,0.52939
2022-07-27,0.4799
2022-07-28,0.61978
2022-07-29,0.94688
2022-07-30,0.34647
2022-07-31,0.33356
2022-08-01,0.52509
2022-08-02,0.49066
2022-08-03,0.47559
2022-08-04,0.46053
2022-08-05,0.71877
2022-08-06,0.37229
2022-08-07,0.35938
2022-08-08,0.42825
2022-08-09,0.49066
2022-08-10,0.46698
2022-08-11,0.41964
2022-08-12,0.78548
2022-08-13,0.37014
2022-08-14,0.38736
2022-08-15,0.38521
2022-08-16,0.55737
2022-08-17,0.49281
2022-08-18,0.45837
2022-08-19,0.71016
2022-08-20,0.36584
2022-08-21,0.38521
2022-08-22,0.46053
2022-08-23,0.44761
2022-08-24,0.46268
2022-08-25,0.49926
2022-08-26,0.74029
2022-08-27,0.36153
2022-08-28,0.40673
2022-08-29,0.50142
2022-08-30,0.52724
2022-08-31,0.55091
2022-09-01,0.49281
2022-09-02,0.60902
2022-09-03,0.28191
2022-09-04,0.269
2022-09-05,0.31849
2022-09-06,0.48205
2022-09-07,0.43901
2022-09-08,0.47129
2022-09-09,0.48205
2022-09-10,0.27115
2022-09-11,0.25393
2022-09-12,0.33141
2022-09-13,0.47774
2022-09-14,0.42179
2022-09-15,0.4842
2022-09-16,0.65636
2022-09-17,0.37445
2022-09-18,0.31849
2022-09-19,0.46268
2022-09-20,0.44546
2022-09-21,0.48205
2022-09-22,0.46053
2022-09-23,0.65636
2022-09-24,0.31634
2022-09-25,0.36153
2022-09-26,0.4304
2022-09-27,0.44331
2022-09-28,0.4304
2022-09-29,0.52939
2022-09-30,0.55091
2022-10-01,0.37445
2022-10-02,0.31634
2022-10-03,0.31419
2022-10-04,0.43901
2022-10-05,0.37875
2022-10-06,0.51648
2022-10-07,0.5423
2022-10-08,0.31204
2022-10-09,0.32065
2022-10-10,0.37875
2022-10-11,0.44977
2022-10-12,0.43901
2022-10-13,0.5337
2022-10-14,0.59826
2022-10-15,0.37229
2022-10-16,0.30989
2022-10-17,0.42609
2022-10-18,0.4304
2022-10-19,0.43901
2022-10-20,0.43901
2022-10-21,0.63484
2022-10-22,0.29697
2022-10-23,0.29482
2022-10-24,0.47774
2022-10-25,0.49066
2022-10-26,1.75174
2022-10-27,1.00499
2022-10-28,1.31488
2022-10-29,0.71877
2022-10-30,0.38521
2022-10-31,0.48205
2022-11-01,0.45837
2022-11-02,0.4347
2022-11-03,0.51002
2022-11-04,0.68003
2022-11-05,0.41533
2022-11-06,0.40888
2022-11-07,0.49926
2022-11-08,0.55306
2022-11-09,0.51218
2022-11-10,0.4885
2022-11-11,0.46053
2022-11-12,0.38521
2022-11-13,0.35938
2022-11-14,0.4347
2022-11-15,0.4799
2022-11-16,0.48205
2022-11-17,0.44761
2022-11-18,0.37875
2022-11-19,0.3228
2022-11-20,0.40888
2022-11-21,0.4799
2022-11-22,0.51002
2022-11-23,0.52078
2022-11-24,0.59826
2022-11-25,0.53154
2022-11-26,0.43685
2022-11-27,0.38951
2022-11-28,0.47774
2022-11-29,0.57458
2022-11-30,0.48205
2022-12-01,0.46268
2022-12-02,0.41533
2022-12-03,0.28837
2022-12-04,0.31634
2022-12-05,0.51433
2022-12-06,0.50142
2022-12-07,0.57243
2022-12-08,0.57458
2022-12-09,0.4799
2022-12-10,0.32495
2022-12-11,0.35723
2022-12-12,0.45192
2022-12-13,0.47559
2022-12-14,0.69079
2022-12-15,0.52939
2022-12-16,0.38736
2022-12-17,0.27115
2022-12-18,0.52509
2022-12-19,0.41964
2022-12-20,0.45837
2022-12-21,0.44546
2022-12-22,0.46053
2022-12-23,0.44546
2022-12-24,0.32925
2022-12-25,0.29052
2022-12-26,0.46268
2022-12-27,0.38305
2022-12-28,0.44116
2022-12-29,0.4885
2022-12-30,0.41964
2022-12-31,0.30989
2023-01-01,0.35723
2023-01-02,0.47559
2023-01-03,0.49496
2023-01-04,0.73168
2023-01-05,0.51002
2023-01-06,0.65421
2023-01-07,0.50357
2023-01-08,0.42179
2023-01-09,0.47774
2023-01-10,0.44977
2023-01-11,0.49711
2023-01-12,0.51648
2023-01-13,0.5918
2023-01-14,0.35938
2023-01-15,0.34217
2023-01-16,0.48205
2023-01-17,0.50787
2023-01-18,0.69294
2023-01-19,0.42394
2023-01-20,0.39381
2023-01-21,0.31419
2023-01-22,0.28837
2023-01-23,0.34217
2023-01-24,0.37875
2023-01-25,0.50357
2023-01-26,0.56813
2023-01-27,0.47129
2023-01-28,0.37445
2023-01-29,0.36584
2023-01-30,0.5337
2023-01-31,0.54015
2023-02-01,0.68649
2023-02-02,0.57243
2023-02-03,0.57889
2023-02-04,0.45622
2023-02-05,0.35293
2023-02-06,0.46483
2023-02-07,0.52294
2023-02-08,0.51002
2023-02-09,0.50787
2023-02-10,0.53154
2023-02-11,0.37229
2023-02-12,0.41749
2023-02-13,0.43255
2023-02-14,0.51218
2023-02-15,0.49281
2023-02-16,0.43901
2023-02-17,0.67573
2023-02-18,0.42394
2023-02-19,0.37014
2023-02-20,0.42179
2023-02-21,0.41964
2023-02-22,0.53154
2023-02-23,0.53585
2023-02-24,0.42609
2023-02-25,0.3271
2023-02-26,0.40673
2023-02-27,0.69294
2023-02-28,0.4304
2023-03-01,0.3766
2023-03-02,0.43685
2023-03-03,0.53585
2023-03-04,0.45837
2023-03-05,0.41318
2023-03-06,0.46914
2023-03-07,0.48635
2023-03-08,0.538
2023-03-09,0.49281
2023-03-10,0.47344
2023-03-11,0.34217
2023-03-12,0.46483
2023-03-13,0.46053
2023-03-14,0.52078
2023-03-15,0.81131
2023-03-16,0.61547
2023-03-17,0.58534
2023-03-18,0.36799
2023-03-19,0.44331
2023-03-20,0.62838
2023-03-21,0.52939
2023-03-22,0.45407
2023-03-23,1.33425
2023-03-24,0.46483
2023-03-25,0.3271
2023-03-26,0.35723
2023-03-27,0.46053
2023-03-28,0.47559
2023-03-29,0.54446
2023-03-30,0.65206
2023-03-31,0.51863
2023-04-01,0.49066
2023-04-02,0.52724
2023-04-03,0.59826
2023-04-04,0.56598
2023-04-05,0.66066
2023-04-06,0.61117
2023-04-07,0.57889
2023-04-08,0.4799
2023-04-09,0.50357
2023-04-10,0.6413
2023-04-11,0.54661
2023-04-12,0.61117
2023-04-13,0.58534
2023-04-14,0.61332
2023-04-15,0.4347
2023-04-16,0.44116
2023-04-17,0.49711
2023-04-18,0.61117
2023-04-19,0.59826
2023-04-20,0.52078
2023-04-21,0.42825
2023-04-22,0.40888
2023-04-23,0.42179
2023-04-24,0.4885
2023-04-25,1.56666
2023-04-26,0.96195
2023-04-27,0.70586
2023-04-28,0.51433
2023-04-29,0.44546
2023-04-30,0.51218
2023-05-01,0.52078
2023-05-02,0.45837
2023-05-03,0.45622
2023-05-04,0.60256
2023-05-05,0.3809
2023-05-06,0.37229
2023-05-07,0.41964
2023-05-08,0.52294
2023-05-09,0.45837
2023-05-10,0.50357
2023-05-11,0.49496
2023-05-12,0.47129
2023-05-13,0.41964
2023-05-14,0.63914
2023-05-15,0.52724
2023-05-16,0.48635
2023-05-17,0.45622
2023-05-18,0.4347
2023-05-19,0.47559
2023-05-20,0.33141
2023-05-21,0.30343
2023-05-22,0.47344
2023-05-23,0.63914
2023-05-24,0.57028
2023-05-25,0.46698
2023-05-26,0.46053
2023-05-27,0.39812
2023-05-28,0.55522
2023-05-29,0.35938
