date,채권추심
2023-05-29,25.43786
2023-05-30,67.47289
2023-05-31,79.89991
2023-06-01,92.99416
2023-06-02,66.63886
2023-06-03,28.27356
2023-06-04,24.68723
2023-06-05,54.04503
2023-06-06,30.02502
2023-06-07,76.14678
2023-06-08,77.39783
2023-06-09,66.30525
2023-06-10,25.02085
2023-06-11,27.85654
2023-06-12,70.47539
2023-06-13,76.81401
2023-06-14,73.39449
2023-06-15,64.63719
2023-06-16,72.47706
2023-06-17,29.35779
2023-06-18,25.02085
2023-06-19,58.04837
2023-06-20,67.8899
2023-06-21,69.72477
2023-06-22,64.63719
2023-06-23,57.96497
2023-06-24,27.93994
2023-06-25,22.85237
2023-06-26,66.13844
2023-06-27,71.72643
2023-06-28,64.13678
2023-06-29,63.46955
2023-06-30,64.38698
2023-07-01,28.19015
2023-07-02,22.35195
2023-07-03,97.58131
2023-07-04,84.90408
2023-07-05,68.89074
2023-07-06,66.38865
2023-07-07,61.9683
2023-07-08,24.18682
2023-07-09,20.26688
2023-07-10,77.31442
2023-07-11,69.22435
2023-07-12,63.63636
2023-07-13,62.55212
2023-07-14,59.63302
2023-07-15,21.10091
2023-07-16,19.09924
2023-07-17,65.13761
2023-07-18,73.97831
2023-07-19,59.79983
2023-07-20,63.80316
2023-07-21,61.46788
2023-07-22,22.93577
2023-07-23,22.10175
2023-07-24,59.96663
2023-07-25,72.31025
2023-07-26,57.63135
2023-07-27,60.13344
2023-07-28,55.9633
2023-07-29,26.77231
2023-07-30,19.09924
2023-07-31,67.30608
2023-08-01,84.48707
2023-08-02,72.31025
2023-08-03,58.29858
2023-08-04,48.79065
2023-08-05,20.01668
2023-08-06,15.67973
2023-08-07,56.46371
2023-08-08,60.46705
2023-08-09,66.30525
2023-08-10,57.79816
2023-08-11,49.45788
2023-08-12,19.93327
2023-08-13,18.84904
2023-08-14,53.211
2023-08-15,25.10425
2023-08-16,69.22435
2023-08-17,70.30859
2023-08-18,52.29357
2023-08-19,21.35112
2023-08-20,20.18348
2023-08-21,60.46705
2023-08-22,61.8849
2023-08-23,64.804
2023-08-24,56.79733
2023-08-25,61.30108
2023-08-26,19.51626
2023-08-27,21.93494
2023-08-28,54.87906
2023-08-29,64.7206
2023-08-30,63.38615
2023-08-31,68.89074
2023-09-01,67.55629
2023-09-02,24.60383
2023-09-03,18.01501
2023-09-04,66.72226
2023-09-05,76.06338
2023-09-06,69.72477
2023-09-07,67.47289
2023-09-08,53.79482
2023-09-09,20.93411
2023-09-10,19.34945
2023-09-11,63.30275
2023-09-12,66.80567
2023-09-13,59.21601
2023-09-14,58.46538
2023-09-15,60.63386
2023-09-16,22.51876
2023-09-17,16.84737
2023-09-18,65.97164
2023-09-19,61.63469
2023-09-20,57.71476
2023-09-21,61.21768
2023-09-22,60.55045
2023-09-23,22.76897
2023-09-24,21.35112
2023-09-25,53.87823
2023-09-26,68.72393
2023-09-27,56.0467
2023-09-28,18.18181
2023-09-29,15.42952
2023-09-30,15.59633
2023-10-01,15.51292
2023-10-02,18.43202
2023-10-03,19.51626
2023-10-04,71.39282
2023-10-05,85.3211
2023-10-06,61.8849
2023-10-07,18.76563
2023-10-08,15.84653
2023-10-09,23.6864
2023-10-10,70.22518
2023-10-11,74.72894
2023-10-12,73.31109
2023-10-13,62.21851
2023-10-14,26.35529
2023-10-15,22.35195
2023-10-16,70.7256
2023-10-17,69.22435
2023-10-18,77.98165
2023-10-19,66.05504
2023-10-20,60.96747
2023-10-21,23.01918
2023-10-22,20.18348
2023-10-23,55.87989
2023-10-24,64.804
2023-10-25,62.13511
2023-10-26,60.13344
2023-10-27,55.29608
2023-10-28,26.5221
2023-10-29,31.69307
2023-10-30,67.97331
2023-10-31,75.81317
2023-11-01,82.15179
2023-11-02,71.72643
2023-11-03,55.87989
2023-11-04,29.5246
2023-11-05,19.09924
2023-11-06,59.0492
2023-11-07,64.804
2023-11-08,56.0467
2023-11-09,69.22435
2023-11-10,61.46788
2023-11-11,23.7698
2023-11-12,21.76814
2023-11-13,56.38031
2023-11-14,65.47122
2023-11-15,63.38615
2023-11-16,60.55045
2023-11-17,56.21351
2023-11-18,20.6005
2023-11-19,17.59799
2023-11-20,57.71476
2023-11-21,63.21934
2023-11-22,60.30025
2023-11-23,57.63135
2023-11-24,56.71392
2023-11-25,19.26605
2023-11-26,21.60133
2023-11-27,56.71392
2023-11-28,58.63219
2023-11-29,67.30608
2023-11-30,64.47039
2023-12-01,72.81067
2023-12-02,29.10758
2023-12-03,23.93661
2023-12-04,65.72143
2023-12-05,60.80066
2023-12-06,67.47289
2023-12-07,63.13594
2023-12-08,55.9633
2023-12-09,25.02085
2023-12-10,24.10341
2023-12-11,59.54962
2023-12-12,64.8874
2023-12-13,61.8015
2023-12-14,60.13344
2023-12-15,51.54295
2023-12-16,20.35029
2023-12-17,19.51626
2023-12-18,65.97164
2023-12-19,57.54795
2023-12-20,54.12844
2023-12-21,58.46538
2023-12-22,50.79232
2023-12-23,18.01501
2023-12-24,15.51292
2023-12-25,17.8482
2023-12-26,56.96413
2023-12-27,59.21601
2023-12-28,59.71643
2023-12-29,62.21851
2023-12-30,26.6889
2023-12-31,17.51459
2024-01-01,24.93744
2024-01-02,72.47706
2024-01-03,63.96997
2024-01-04,66.88907
2024-01-05,61.63469
2024-01-06,24.68723
2024-01-07,20.35029
2024-01-08,59.38281
2024-01-09,61.8849
2024-01-10,65.47122
2024-01-11,64.8874
2024-01-12,57.96497
2024-01-13,22.18515
2024-01-14,20.7673
2024-01-15,84.48707
2024-01-16,91.90992
2024-01-17,87.90658
2024-01-18,78.14845
2024-01-19,55.71309
2024-01-20,23.43619
2024-01-21,21.43452
2024-01-22,58.54879
2024-01-23,56.71392
2024-01-24,64.13678
2024-01-25,64.7206
2024-01-26,60.38365
2024-01-27,24.77064
2024-01-28,21.76814
2024-01-29,75.72977
2024-01-30,70.97581
2024-01-31,69.14095
2024-02-01,82.65221
2024-02-02,67.55629
2024-02-03,24.10341
2024-02-04,22.51876
2024-02-05,59.54962
2024-02-06,70.05838
2024-02-07,56.21351
2024-02-08,47.03919
2024-02-09,18.59883
2024-02-10,14.01167
2024-02-11,16.84737
2024-02-12,22.43536
2024-02-13,63.30275
2024-02-14,58.38198
2024-02-15,66.38865
2024-02-16,54.29524
2024-02-17,23.18598
2024-02-18,19.59966
2024-02-19,66.97247
2024-02-20,64.47039
2024-02-21,69.22435
2024-02-22,56.38031
2024-02-23,59.38281
2024-02-24,20.6839
2024-02-25,20.51709
2024-02-26,54.37864
2024-02-27,55.87989
2024-02-28,59.88323
2024-02-29,63.21934
2024-03-01,23.6864
2024-03-02,21.35112
2024-03-03,19.93327
2024-03-04,83.40283
2024-03-05,70.6422
2024-03-06,59.71643
2024-03-07,60.46705
2024-03-08,64.804
2024-03-09,25.68807
2024-03-10,21.01751
2024-03-11,62.38532
2024-03-12,65.97164
2024-03-13,60.21684
2024-03-14,62.30191
2024-03-15,60.38365
2024-03-16,23.43619
2024-03-17,21.01751
2024-03-18,60.80066
2024-03-19,67.22268
2024-03-20,60.71726
