date,채권펀드
2021-01-13,48.29268
2021-01-14,56.58536
2021-01-15,32.68292
2021-01-16,26.82926
2021-01-17,21.95121
2021-01-18,41.46341
2021-01-19,35.60975
2021-01-20,42.43902
2021-01-21,37.56097
2021-01-22,28.29268
2021-01-23,19.02439
2021-01-24,20.4878
2021-01-25,36.58536
2021-01-26,40.0
2021-01-27,34.63414
2021-01-28,32.19512
2021-01-29,31.21951
2021-01-30,20.9756
2021-01-31,18.04878
2021-02-01,30.7317
2021-02-02,30.2439
2021-02-03,28.29268
2021-02-04,26.34146
2021-02-05,16.58536
2021-02-06,22.43902
2021-02-07,23.41463
2021-02-08,32.68292
2021-02-09,37.07317
2021-02-10,23.41463
2021-02-11,14.14634
2021-02-12,12.19512
2021-02-13,19.51219
2021-02-14,21.46341
2021-02-15,35.60975
2021-02-16,40.0
2021-02-17,39.02439
2021-02-18,29.75609
2021-02-19,37.56097
2021-02-20,32.19512
2021-02-21,22.43902
2021-02-22,25.36585
2021-02-23,43.90243
2021-02-24,63.90243
2021-02-25,45.85365
2021-02-26,57.07317
2021-02-27,30.2439
2021-02-28,40.4878
2021-03-01,34.14634
2021-03-02,33.65853
2021-03-03,25.85365
2021-03-04,28.78048
2021-03-05,31.21951
2021-03-06,28.29268
2021-03-07,19.51219
2021-03-08,36.09756
2021-03-09,48.78048
2021-03-10,37.56097
2021-03-11,32.19512
2021-03-12,28.78048
2021-03-13,14.14634
2021-03-14,18.53658
2021-03-15,27.31707
2021-03-16,33.17073
2021-03-17,21.95121
2021-03-18,24.39024
2021-03-19,29.75609
2021-03-20,18.53658
2021-03-21,18.53658
2021-03-22,25.36585
2021-03-23,20.0
2021-03-24,13.65853
2021-03-25,27.80487
2021-03-26,18.53658
2021-03-27,12.68292
2021-03-28,11.70731
2021-03-29,15.60975
2021-03-30,17.07317
2021-03-31,14.14634
2021-04-01,20.9756
2021-04-02,20.9756
2021-04-03,4.87804
2021-04-04,11.21951
2021-04-05,15.12195
2021-04-06,20.4878
2021-04-07,17.07317
2021-04-08,16.09756
2021-04-09,12.19512
2021-04-10,11.70731
2021-04-11,14.63414
2021-04-12,19.51219
2021-04-13,16.58536
2021-04-14,19.51219
2021-04-15,15.60975
2021-04-16,13.65853
2021-04-17,14.14634
2021-04-18,15.12195
2021-04-19,21.95121
2021-04-20,20.0
2021-04-21,14.63414
2021-04-22,18.53658
2021-04-23,19.02439
2021-04-24,3.41463
2021-04-25,4.39024
2021-04-26,9.75609
2021-04-27,10.7317
2021-04-28,11.21951
2021-04-29,11.21951
2021-04-30,14.14634
2021-05-01,6.34146
2021-05-02,9.75609
2021-05-03,13.65853
2021-05-04,26.82926
2021-05-05,9.26829
2021-05-06,16.09756
2021-05-07,21.46341
2021-05-08,9.26829
2021-05-09,14.14634
2021-05-10,17.07317
2021-05-11,14.14634
2021-05-12,15.60975
2021-05-13,23.90243
2021-05-14,16.09756
2021-05-15,18.04878
2021-05-16,24.39024
2021-05-17,12.68292
2021-05-18,13.65853
2021-05-19,6.82926
2021-05-20,16.58536
2021-05-21,13.17073
2021-05-22,9.26829
2021-05-23,7.80487
2021-05-24,17.56097
2021-05-25,13.17073
2021-05-26,19.02439
2021-05-27,17.56097
2021-05-28,13.17073
2021-05-29,9.75609
2021-05-30,8.78048
2021-05-31,12.19512
2021-06-01,18.04878
2021-06-02,13.17073
2021-06-03,11.21951
2021-06-04,14.63414
2021-06-05,18.53658
2021-06-06,12.68292
2021-06-07,14.63414
2021-06-08,13.17073
2021-06-09,15.12195
2021-06-10,14.63414
2021-06-11,13.65853
2021-06-12,11.70731
2021-06-13,9.26829
2021-06-14,14.63414
2021-06-15,12.19512
2021-06-16,18.53658
2021-06-17,12.19512
2021-06-18,11.21951
2021-06-19,6.82926
2021-06-20,4.87804
2021-06-21,12.19512
2021-06-22,5.36585
2021-06-23,14.14634
2021-06-24,12.19512
2021-06-25,16.09756
2021-06-26,10.2439
2021-06-27,5.85365
2021-06-28,13.65853
2021-06-29,13.17073
2021-06-30,11.21951
2021-07-01,14.63414
2021-07-02,11.70731
2021-07-03,4.87804
2021-07-04,9.26829
2021-07-05,10.2439
2021-07-06,6.82926
2021-07-07,3.41463
2021-07-08,15.60975
2021-07-09,15.12195
2021-07-10,5.36585
2021-07-11,5.36585
2021-07-12,12.68292
2021-07-13,11.21951
2021-07-14,7.31707
2021-07-15,15.60975
2021-07-16,12.19512
2021-07-17,5.36585
2021-07-18,7.31707
2021-07-19,10.7317
2021-07-20,10.2439
2021-07-21,10.7317
2021-07-22,15.12195
2021-07-23,6.34146
2021-07-24,5.85365
2021-07-25,4.39024
2021-07-26,12.19512
2021-07-27,7.31707
2021-07-28,12.19512
2021-07-29,6.82926
2021-07-30,7.31707
2021-07-31,5.36585
2021-08-01,6.82926
2021-08-02,9.75609
2021-08-03,6.34146
2021-08-04,6.82926
2021-08-05,5.36585
2021-08-06,7.31707
2021-08-07,4.39024
2021-08-08,4.39024
2021-08-09,9.75609
2021-08-10,12.68292
2021-08-11,17.07317
2021-08-12,9.26829
2021-08-13,12.19512
2021-08-14,4.39024
2021-08-15,8.29268
2021-08-16,7.80487
2021-08-17,15.60975
2021-08-18,11.21951
2021-08-19,15.60975
2021-08-20,13.65853
2021-08-21,4.87804
2021-08-22,8.78048
2021-08-23,9.75609
2021-08-24,10.2439
2021-08-25,9.75609
2021-08-26,14.14634
2021-08-27,12.19512
2021-08-28,6.82926
2021-08-29,14.14634
2021-08-30,10.2439
2021-08-31,5.85365
2021-09-01,12.19512
2021-09-02,10.2439
2021-09-03,7.80487
2021-09-05,5.85365
2021-09-06,11.70731
2021-09-07,13.65853
2021-09-08,11.70731
2021-09-09,12.19512
2021-09-10,5.36585
2021-09-11,5.36585
2021-09-12,3.41463
2021-09-13,5.36585
2021-09-14,10.7317
2021-09-15,5.85365
2021-09-16,7.80487
2021-09-17,10.2439
2021-09-18,2.43902
2021-09-19,5.36585
2021-09-20,5.85365
2021-09-21,8.29268
2021-09-22,6.34146
2021-09-23,11.70731
2021-09-24,9.75609
2021-09-25,8.29268
2021-09-26,5.36585
2021-09-27,16.58536
2021-09-28,13.65853
2021-09-29,15.12195
2021-09-30,13.65853
2021-10-01,9.26829
2021-10-03,2.92682
2021-10-04,5.36585
2021-10-05,15.60975
2021-10-06,15.60975
2021-10-07,7.31707
2021-10-08,9.75609
2021-10-09,3.90243
2021-10-10,7.80487
2021-10-11,6.34146
2021-10-12,10.7317
2021-10-13,11.70731
2021-10-14,14.14634
2021-10-15,10.7317
2021-10-17,2.92682
2021-10-18,10.7317
2021-10-19,9.75609
2021-10-20,8.78048
2021-10-21,12.19512
2021-10-22,6.34146
2021-10-23,2.43902
2021-10-24,4.87804
2021-10-25,9.26829
2021-10-26,9.26829
2021-10-27,7.31707
2021-10-28,9.26829
2021-10-29,7.31707
2021-10-30,6.34146
2021-10-31,5.36585
2021-11-01,13.65853
2021-11-02,16.09756
2021-11-03,15.60975
2021-11-04,14.63414
2021-11-05,9.75609
2021-11-06,3.41463
2021-11-07,6.34146
2021-11-08,10.2439
2021-11-09,11.21951
2021-11-10,8.78048
2021-11-11,5.85365
2021-11-12,9.26829
2021-11-13,5.36585
2021-11-14,4.87804
2021-11-15,13.17073
2021-11-16,12.19512
2021-11-17,13.65853
2021-11-18,9.26829
2021-11-19,2.92682
2021-11-20,3.90243
2021-11-21,4.39024
2021-11-22,14.14634
2021-11-23,10.7317
2021-11-24,7.80487
2021-11-25,7.31707
2021-11-26,11.70731
2021-11-29,6.82926
2021-11-30,9.75609
2021-12-01,8.29268
2021-12-02,7.80487
2021-12-03,9.26829
2021-12-04,2.92682
2021-12-05,3.90243
2021-12-06,5.85365
2021-12-07,8.29268
2021-12-08,10.2439
2021-12-09,6.82926
2021-12-10,8.29268
2021-12-11,8.78048
2021-12-12,6.82926
2021-12-13,8.78048
2021-12-14,11.70731
2021-12-15,6.34146
2021-12-16,3.90243
2021-12-17,9.26829
2021-12-18,5.36585
2021-12-19,3.41463
2021-12-20,13.17073
2021-12-21,5.36585
2021-12-22,8.29268
2021-12-23,4.87804
2021-12-25,5.36585
2021-12-26,3.90243
2021-12-27,5.85365
2021-12-28,7.31707
2021-12-29,11.70731
2021-12-30,7.31707
2021-12-31,2.92682
2022-01-01,4.39024
2022-01-02,5.85365
2022-01-03,9.26829
2022-01-04,3.41463
2022-01-05,6.34146
2022-01-06,12.19512
2022-01-07,13.17073
2022-01-08,9.75609
2022-01-09,10.2439
2022-01-10,14.14634
2022-01-11,9.26829
2022-01-12,10.2439
2022-01-13,4.87804
2022-01-14,9.75609
2022-01-15,6.34146
2022-01-16,4.87804
2022-01-17,13.65853
2022-01-18,7.80487
2022-01-19,17.07317
2022-01-20,9.75609
2022-01-21,12.68292
2022-01-22,10.2439
2022-01-23,4.87804
2022-01-24,9.75609
2022-01-25,19.02439
2022-01-26,11.21951
2022-01-27,19.51219
2022-01-28,7.31707
2022-01-29,2.92682
2022-01-30,8.29268
2022-01-31,7.31707
2022-02-01,8.29268
2022-02-02,4.39024
2022-02-03,13.65853
2022-02-04,11.70731
2022-02-05,7.80487
2022-02-06,7.31707
2022-02-07,15.60975
2022-02-08,4.39024
2022-02-09,11.70731
2022-02-10,18.53658
2022-02-11,19.51219
2022-02-12,11.70731
2022-02-13,6.82926
2022-02-14,11.70731
2022-02-15,15.12195
2022-02-16,9.75609
2022-02-17,9.26829
2022-02-18,7.80487
2022-02-19,5.36585
2022-02-20,9.75609
2022-02-21,14.63414
2022-02-22,8.29268
2022-02-23,9.75609
2022-02-24,15.12195
2022-02-25,8.78048
2022-02-26,7.80487
2022-02-27,5.85365
2022-02-28,11.70731
2022-03-01,3.90243
2022-03-02,8.78048
2022-03-03,6.34146
2022-03-04,2.43902
2022-03-05,2.43902
2022-03-06,2.92682
2022-03-07,6.82926
2022-03-08,7.80487
2022-03-09,4.87804
2022-03-10,6.82926
2022-03-11,5.36585
2022-03-12,2.92682
2022-03-13,5.85365
2022-03-14,7.80487
2022-03-15,11.21951
2022-03-16,15.12195
2022-03-17,13.17073
2022-03-18,9.75609
2022-03-19,6.34146
2022-03-20,7.31707
2022-03-21,8.78048
2022-03-22,8.78048
2022-03-23,13.17073
2022-03-24,7.80487
2022-03-25,9.26829
2022-03-27,2.43902
2022-03-28,5.36585
2022-03-29,19.51219
2022-03-30,10.2439
2022-03-31,9.26829
2022-04-01,7.80487
2022-04-02,3.41463
2022-04-03,3.41463
2022-04-04,8.78048
2022-04-05,34.14634
2022-04-06,48.29268
2022-04-07,21.95121
2022-04-08,20.4878
2022-04-09,10.2439
2022-04-10,12.68292
2022-04-11,17.56097
2022-04-12,21.46341
2022-04-13,10.7317
2022-04-14,14.63414
2022-04-15,16.58536
2022-04-16,6.34146
2022-04-17,10.2439
2022-04-18,15.12195
2022-04-19,17.07317
2022-04-20,28.78048
2022-04-21,6.34146
2022-04-22,13.17073
2022-04-23,13.17073
2022-04-24,11.21951
2022-04-25,9.75609
2022-04-26,10.2439
2022-04-27,12.68292
2022-04-28,14.14634
2022-04-29,6.34146
2022-04-30,12.19512
2022-05-01,16.09756
2022-05-02,14.14634
2022-05-03,23.41463
2022-05-04,12.19512
2022-05-05,8.78048
2022-05-06,20.0
2022-05-07,17.56097
2022-05-08,14.63414
2022-05-09,16.09756
2022-05-10,16.09756
2022-05-11,20.4878
2022-05-12,17.56097
2022-05-13,12.68292
2022-05-14,16.09756
2022-05-15,5.85365
2022-05-16,15.12195
2022-05-17,22.43902
2022-05-18,16.09756
2022-05-19,14.63414
2022-05-20,17.07317
2022-05-21,7.31707
2022-05-22,17.56097
2022-05-23,11.21951
2022-05-24,17.56097
2022-05-25,12.68292
2022-05-26,13.65853
2022-05-27,11.21951
2022-05-28,9.75609
2022-05-29,17.07317
2022-05-30,9.75609
2022-05-31,19.02439
2022-06-01,23.90243
2022-06-02,19.02439
2022-06-03,16.58536
2022-06-04,8.78048
2022-06-05,11.70731
2022-06-06,17.07317
2022-06-07,12.68292
2022-06-08,16.58536
2022-06-09,17.56097
2022-06-10,16.58536
2022-06-11,20.4878
2022-06-12,20.4878
2022-06-13,43.41463
2022-06-14,39.51219
2022-06-15,29.75609
2022-06-16,30.7317
2022-06-17,16.09756
2022-06-18,7.31707
2022-06-19,10.2439
2022-06-20,16.58536
2022-06-21,16.09756
2022-06-22,12.68292
2022-06-23,17.07317
2022-06-24,10.7317
2022-06-25,5.36585
2022-06-26,8.29268
2022-06-27,11.21951
2022-06-28,16.58536
2022-06-29,10.2439
2022-06-30,4.87804
2022-07-01,12.19512
2022-07-02,9.26829
2022-07-03,5.36585
2022-07-04,12.19512
2022-07-05,11.70731
2022-07-06,18.53658
2022-07-07,8.78048
2022-07-08,23.90243
2022-07-09,7.31707
2022-07-10,6.34146
2022-07-11,13.17073
2022-07-12,12.19512
2022-07-13,6.34146
2022-07-14,14.14634
2022-07-15,8.29268
2022-07-16,6.82926
2022-07-17,8.29268
2022-07-18,12.68292
2022-07-19,12.19512
2022-07-20,4.87804
2022-07-21,8.78048
2022-07-22,13.17073
2022-07-23,3.90243
2022-07-24,3.41463
2022-07-25,10.2439
2022-07-26,12.19512
2022-07-27,9.75609
2022-07-28,9.75609
2022-07-29,2.92682
2022-07-30,3.41463
2022-07-31,7.31707
2022-08-01,5.85365
2022-08-02,8.29268
2022-08-03,12.68292
2022-08-04,16.09756
2022-08-05,12.19512
2022-08-06,9.26829
2022-08-07,9.26829
2022-08-08,10.7317
2022-08-09,5.36585
2022-08-10,6.34146
2022-08-11,8.78048
2022-08-12,6.82926
2022-08-13,7.80487
2022-08-14,3.90243
2022-08-15,9.75609
2022-08-16,13.17073
2022-08-17,12.19512
2022-08-18,15.12195
2022-08-19,6.82926
2022-08-20,5.85365
2022-08-21,2.92682
2022-08-22,10.7317
2022-08-23,14.63414
2022-08-24,9.75609
2022-08-25,12.68292
2022-08-26,10.7317
2022-08-27,3.90243
2022-08-28,7.80487
2022-08-29,15.12195
2022-08-30,19.02439
2022-08-31,7.31707
2022-09-01,6.82926
2022-09-02,7.80487
2022-09-03,2.92682
2022-09-04,5.85365
2022-09-05,8.78048
2022-09-06,8.29268
2022-09-07,4.87804
2022-09-08,7.80487
2022-09-09,6.34146
2022-09-11,5.36585
2022-09-12,13.65853
2022-09-13,8.29268
2022-09-14,16.09756
2022-09-15,13.65853
2022-09-16,13.17073
2022-09-17,11.70731
2022-09-18,7.80487
2022-09-19,9.26829
2022-09-20,16.09756
2022-09-21,13.17073
2022-09-22,20.4878
2022-09-23,18.04878
2022-09-24,6.34146
2022-09-25,11.21951
2022-09-26,22.43902
2022-09-27,22.43902
2022-09-28,26.82926
2022-09-29,17.56097
2022-09-30,15.12195
2022-10-01,9.75609
2022-10-02,7.80487
2022-10-03,6.82926
2022-10-04,11.21951
2022-10-05,12.19512
2022-10-06,5.36585
2022-10-07,12.68292
2022-10-08,3.90243
2022-10-09,13.17073
2022-10-10,10.2439
2022-10-11,18.04878
2022-10-12,20.0
2022-10-13,17.56097
2022-10-14,13.17073
2022-10-15,7.80487
2022-10-16,10.2439
2022-10-17,13.65853
2022-10-18,18.04878
2022-10-19,27.31707
2022-10-20,25.85365
2022-10-21,25.85365
2022-10-22,11.70731
2022-10-23,19.02439
2022-10-24,31.70731
2022-10-25,24.87804
2022-10-26,33.65853
2022-10-27,27.31707
2022-10-28,24.39024
2022-10-29,11.70731
2022-10-30,4.87804
2022-10-31,12.68292
2022-11-01,16.09756
2022-11-02,18.53658
2022-11-03,24.87804
2022-11-04,23.90243
2022-11-05,7.31707
2022-11-06,12.19512
2022-11-07,15.60975
2022-11-08,18.04878
2022-11-09,15.60975
2022-11-10,12.68292
2022-11-11,12.19512
2022-11-12,7.80487
2022-11-13,11.21951
2022-11-14,10.7317
2022-11-15,12.68292
2022-11-16,9.75609
2022-11-17,11.70731
2022-11-18,4.39024
2022-11-19,2.43902
2022-11-20,9.75609
2022-11-21,8.29268
2022-11-22,13.17073
2022-11-23,9.75609
2022-11-24,11.21951
2022-11-25,14.14634
2022-11-26,8.78048
2022-11-27,8.78048
2022-11-28,12.68292
2022-11-29,11.70731
2022-11-30,5.85365
2022-12-01,6.34146
2022-12-02,9.26829
2022-12-04,4.39024
2022-12-05,11.70731
2022-12-06,10.7317
2022-12-07,10.2439
2022-12-08,7.31707
2022-12-09,12.68292
2022-12-10,7.80487
2022-12-11,4.39024
2022-12-12,11.21951
2022-12-13,18.04878
2022-12-14,18.04878
2022-12-15,15.60975
2022-12-16,17.07317
2022-12-17,8.29268
2022-12-18,7.31707
2022-12-19,11.70731
2022-12-20,19.02439
2022-12-21,10.2439
2022-12-22,8.78048
2022-12-23,13.17073
2022-12-24,5.36585
2022-12-25,3.90243
2022-12-26,10.7317
2022-12-27,14.14634
2022-12-28,18.04878
2022-12-29,10.2439
2022-12-30,5.85365
2022-12-31,6.34146
2023-01-01,4.39024
2023-01-02,11.21951
2023-01-03,11.21951
2023-01-04,8.78048
2023-01-05,8.78048
2023-01-06,8.78048
2023-01-07,6.34146
2023-01-08,7.80487
2023-01-09,13.17073
2023-01-10,16.58536
2023-01-11,10.2439
2023-01-12,17.07317
2023-01-13,15.12195
2023-01-14,13.65853
2023-01-15,11.70731
2023-01-16,28.29268
2023-01-17,33.65853
2023-01-18,15.60975
2023-01-19,17.07317
2023-01-20,13.17073
2023-01-21,9.75609
2023-01-22,9.26829
2023-01-23,6.34146
2023-01-24,14.63414
2023-01-25,16.58536
2023-01-26,10.2439
2023-01-27,15.12195
2023-01-28,9.26829
2023-01-29,13.65853
2023-01-30,19.51219
2023-01-31,20.9756
2023-02-01,16.09756
2023-02-02,17.56097
2023-02-03,16.09756
2023-02-04,8.29268
2023-02-05,6.34146
2023-02-06,17.56097
2023-02-07,14.14634
2023-02-08,17.56097
2023-02-09,12.68292
2023-02-10,8.29268
2023-02-11,8.78048
2023-02-12,4.39024
2023-02-13,10.2439
2023-02-14,10.2439
2023-02-15,18.53658
2023-02-16,12.68292
2023-02-17,9.75609
2023-02-18,8.78048
2023-02-19,6.82926
2023-02-20,9.26829
2023-02-21,13.65853
2023-02-22,10.7317
2023-02-23,10.7317
2023-02-24,9.75609
2023-02-25,12.68292
2023-02-26,3.41463
2023-02-27,8.29268
2023-02-28,12.68292
2023-03-01,10.2439
2023-03-02,11.21951
2023-03-03,17.56097
2023-03-04,8.78048
2023-03-05,9.75609
2023-03-06,13.17073
2023-03-07,15.12195
2023-03-08,11.70731
2023-03-09,8.78048
2023-03-10,12.19512
2023-03-11,2.92682
2023-03-12,11.21951
2023-03-13,14.63414
2023-03-14,11.21951
2023-03-15,13.65853
2023-03-16,12.19512
2023-03-17,7.31707
2023-03-18,5.85365
2023-03-19,3.41463
2023-03-20,13.17073
2023-03-21,12.19512
2023-03-22,13.17073
2023-03-23,9.26829
2023-03-24,15.12195
2023-03-25,6.34146
2023-03-26,6.82926
2023-03-27,18.04878
2023-03-28,14.63414
2023-03-29,19.51219
2023-03-30,7.31707
2023-03-31,12.68292
2023-04-01,5.85365
2023-04-02,11.21951
2023-04-03,14.63414
2023-04-04,18.04878
2023-04-05,13.65853
2023-04-06,12.19512
2023-04-07,7.31707
2023-04-08,6.82926
2023-04-09,5.85365
2023-04-10,12.19512
2023-04-11,11.21951
2023-04-12,10.7317
2023-04-13,11.21951
2023-04-14,8.29268
2023-04-15,6.34146
2023-04-16,7.31707
2023-04-17,13.17073
2023-04-18,11.21951
2023-04-19,18.53658
2023-04-20,13.17073
2023-04-21,6.34146
2023-04-22,2.92682
2023-04-23,4.39024
2023-04-24,8.78048
2023-04-25,9.26829
2023-04-26,4.87804
2023-04-27,6.82926
2023-04-28,3.90243
2023-04-29,4.87804
2023-04-30,8.78048
2023-05-01,3.90243
2023-05-02,6.82926
2023-05-03,7.80487
2023-05-04,9.75609
2023-05-06,2.92682
2023-05-07,3.90243
2023-05-08,13.65853
2023-05-09,9.75609
2023-05-10,12.19512
2023-05-11,14.63414
2023-05-12,8.78048
2023-05-13,3.41463
2023-05-14,2.92682
2023-05-15,12.19512
2023-05-16,12.68292
2023-05-17,10.2439
2023-05-18,6.82926
2023-05-19,12.19512
2023-05-21,7.80487
2023-05-22,7.80487
2023-05-23,10.7317
2023-05-24,11.70731
2023-05-25,9.75609
2023-05-26,9.75609
2023-05-27,6.34146
2023-05-28,15.12195
2023-05-29,4.87804
2023-05-31,7.80487
2023-06-01,4.87804
2023-06-02,7.31707
2023-06-03,4.87804
2023-06-05,6.34146
2023-06-06,6.82926
2023-06-07,10.2439
2023-06-08,7.31707
2023-06-09,3.41463
2023-06-12,6.34146
2023-06-13,7.80487
