date,KODEX은행
2020-11-28,5.37897
2020-11-29,5.99022
2020-11-30,30.31784
2020-12-01,25.91687
2020-12-02,32.27383
2020-12-03,32.02933
2020-12-04,31.66259
2020-12-05,7.33496
2020-12-06,8.9242
2020-12-07,24.08312
2020-12-08,20.90464
2020-12-09,18.70415
2020-12-10,20.78239
2020-12-11,17.84841
2020-12-12,4.03422
2020-12-13,5.99022
2020-12-14,18.3374
2020-12-15,12.46943
2020-12-16,17.11491
2020-12-17,14.91442
2020-12-18,21.63814
2020-12-19,6.84596
2020-12-20,5.37897
2020-12-21,22.86063
2020-12-22,21.76039
2020-12-23,21.88264
2020-12-24,25.91687
2020-12-25,5.86797
2020-12-26,5.99022
2020-12-27,4.52322
2020-12-28,28.36185
2020-12-29,24.44987
2020-12-30,24.69437
2020-12-31,5.99022
2021-01-01,7.45721
2021-01-02,9.6577
2021-01-03,10.02444
2021-01-04,24.44987
2021-01-05,26.40586
2021-01-06,35.33007
2021-01-07,52.93398
2021-01-08,40.09779
2021-01-09,14.18092
2021-01-10,18.5819
2021-01-11,42.90953
2021-01-12,47.31051
2021-01-13,63.69193
2021-01-14,44.86552
2021-01-15,37.40831
2021-01-16,9.53545
2021-01-17,9.77995
2021-01-18,27.01711
2021-01-19,32.88508
2021-01-20,31.66259
2021-01-21,29.58435
2021-01-22,28.9731
2021-01-23,10.39119
2021-01-24,14.91442
2021-01-25,31.29584
2021-01-26,31.29584
2021-01-27,29.7066
2021-01-28,31.17359
2021-01-29,38.1418
2021-01-30,8.6797
2021-01-31,11.24694
2021-02-01,35.94132
2021-02-02,28.4841
2021-02-03,71.51589
2021-02-04,97.43276
2021-02-05,61.24694
2021-02-06,25.18337
2021-02-07,23.96088
2021-02-08,63.08068
2021-02-09,53.05623
2021-02-10,38.26405
2021-02-11,17.11491
2021-02-12,14.79217
2021-02-13,18.5819
2021-02-14,21.39364
2021-02-15,51.22249
2021-02-16,44.00977
2021-02-17,59.29095
2021-02-18,55.25672
2021-02-19,41.56479
2021-02-20,16.99266
2021-02-21,16.13691
2021-02-22,55.62347
2021-02-23,56.35696
2021-02-24,54.52322
2021-02-25,54.88997
2021-02-26,52.81173
2021-02-27,13.44743
2021-02-28,17.23716
2021-03-01,15.89242
2021-03-02,42.78728
2021-03-03,42.54278
2021-03-04,53.78973
2021-03-05,62.22493
2021-03-06,14.05867
2021-03-07,14.79217
2021-03-08,79.09535
2021-03-09,96.94376
2021-03-10,63.44743
2021-03-11,60.02444
2021-03-12,46.57701
2021-03-13,15.28117
2021-03-14,20.41564
2021-03-15,58.80195
2021-03-16,46.94376
2021-03-17,35.20782
2021-03-18,48.89975
2021-03-19,58.31295
2021-03-20,17.60391
2021-03-21,21.39364
2021-03-22,48.89975
2021-03-23,39.24205
2021-03-24,37.77506
2021-03-25,40.70904
2021-03-26,48.044
2021-03-27,16.13691
2021-03-28,13.44743
2021-03-29,46.82151
2021-03-30,45.23227
2021-03-31,51.46699
2021-04-01,49.022
2021-04-02,44.49877
2021-04-03,11.12469
2021-04-04,11.85819
2021-04-05,40.83129
2021-04-06,43.15403
2021-04-07,46.45476
2021-04-08,41.80929
2021-04-09,34.96332
2021-04-10,8.4352
2021-04-11,10.26894
2021-04-12,39.8533
2021-04-13,40.95354
2021-04-14,36.43031
2021-04-15,41.32029
2021-04-16,37.77506
2021-04-17,12.59168
2021-04-18,11.24694
2021-04-19,40.70904
2021-04-20,38.75305
2021-04-21,38.75305
2021-04-22,42.05378
2021-04-23,50.73349
2021-04-24,16.99266
2021-04-25,16.50366
2021-04-26,54.03422
2021-04-27,62.46943
2021-04-28,81.29584
2021-04-29,83.49633
2021-04-30,72.73838
2021-05-01,16.62591
2021-05-02,16.50366
2021-05-03,61.36919
2021-05-04,69.68215
2021-05-05,32.76283
2021-05-06,100.0
2021-05-07,80.56234
2021-05-08,23.34963
2021-05-09,21.76039
2021-05-10,67.84841
2021-05-11,70.41564
2021-05-12,77.75061
2021-05-13,89.97555
2021-05-14,72.86063
2021-05-15,19.5599
2021-05-16,17.72616
2021-05-17,53.78973
2021-05-18,60.02444
2021-05-19,21.63814
2021-05-20,47.31051
2021-05-21,57.09046
2021-05-22,15.28117
2021-05-23,14.42542
2021-05-24,57.33496
2021-05-25,49.022
2021-05-26,41.32029
2021-05-27,64.30317
2021-05-28,57.33496
2021-05-29,17.23716
2021-05-30,16.38141
2021-05-31,58.06845
2021-06-01,49.87775
2021-06-02,55.25672
2021-06-03,54.15647
2021-06-04,49.63325
2021-06-05,10.51344
2021-06-06,12.95843
2021-06-07,51.95599
2021-06-08,45.35452
2021-06-09,45.84352
2021-06-10,38.8753
2021-06-11,47.43276
2021-06-12,12.59168
2021-06-13,10.02444
2021-06-14,57.21271
2021-06-15,52.07823
2021-06-16,68.70415
2021-06-17,65.40342
2021-06-18,51.83374
2021-06-19,11.98044
2021-06-20,12.22493
2021-06-21,55.74572
2021-06-22,50.73349
2021-06-23,50.97799
2021-06-24,57.82396
2021-06-25,70.90464
2021-06-26,16.38141
2021-06-27,19.92665
2021-06-28,63.81418
2021-06-29,53.66748
2021-06-30,48.2885
2021-07-01,43.64303
2021-07-02,38.50855
2021-07-03,9.04645
2021-07-04,10.14669
2021-07-05,38.99755
2021-07-06,42.42053
2021-07-07,48.533
2021-07-08,41.93154
2021-07-09,48.7775
2021-07-10,10.75794
2021-07-11,11.00244
2021-07-12,45.96577
2021-07-13,43.27628
2021-07-14,44.00977
2021-07-15,48.044
2021-07-16,40.58679
2021-07-17,7.82396
2021-07-18,8.55745
2021-07-19,46.08801
2021-07-20,45.59902
2021-07-21,45.35452
2021-07-22,51.71149
2021-07-23,55.99022
2021-07-24,9.04645
2021-07-25,8.55745
2021-07-26,38.75305
2021-07-27,43.03178
2021-07-28,35.94132
2021-07-29,36.43031
2021-07-30,33.25183
2021-07-31,8.1907
2021-08-01,7.45721
2021-08-02,45.96577
2021-08-03,38.3863
2021-08-04,48.41075
2021-08-05,48.41075
2021-08-06,57.33496
2021-08-07,13.08068
2021-08-08,15.03667
2021-08-09,54.52322
2021-08-10,41.44254
2021-08-11,53.05623
2021-08-12,52.44498
2021-08-13,45.59902
2021-08-14,9.6577
2021-08-15,5.86797
2021-08-16,9.53545
2021-08-17,42.90953
2021-08-18,41.93154
2021-08-19,46.57701
2021-08-20,45.47677
2021-08-21,9.77995
2021-08-22,8.06845
2021-08-23,45.35452
2021-08-24,47.92176
2021-08-25,49.63325
2021-08-26,77.87286
2021-08-27,58.6797
2021-08-28,10.75794
2021-08-29,14.18092
2021-08-30,58.06845
2021-08-31,58.9242
2021-09-01,51.46699
2021-09-02,43.15403
2021-09-03,41.19804
2021-09-04,7.33496
2021-09-05,7.33496
2021-09-06,40.22004
2021-09-07,46.21026
2021-09-08,45.35452
2021-09-09,43.03178
2021-09-10,44.25427
2021-09-11,11.73594
2021-09-12,7.57946
2021-09-13,47.92176
2021-09-14,53.91198
2021-09-15,40.83129
2021-09-16,33.86308
2021-09-17,36.67481
2021-09-18,3.42298
2021-09-19,3.78973
2021-09-20,6.96821
2021-09-21,5.01222
2021-09-22,4.15647
2021-09-23,39.1198
2021-09-24,45.59902
2021-09-25,7.21271
2021-09-26,6.60146
2021-09-27,39.48655
2021-09-28,61.73594
2021-09-29,60.51344
2021-09-30,56.96821
2021-10-01,37.89731
2021-10-02,6.11246
2021-10-03,7.82396
2021-10-04,8.31295
2021-10-05,48.2885
2021-10-06,44.37652
2021-10-07,38.26405
2021-10-08,39.6088
2021-10-09,5.13447
2021-10-10,6.11246
2021-10-11,5.37897
2021-10-12,44.98777
2021-10-13,33.86308
2021-10-14,39.73105
2021-10-15,34.47432
2021-10-16,7.33496
2021-10-17,9.53545
2021-10-18,33.37408
2021-10-19,33.74083
2021-10-20,43.39853
2021-10-21,49.022
2021-10-22,41.80929
2021-10-23,5.13447
2021-10-24,9.4132
2021-10-25,53.42298
2021-10-26,48.533
2021-10-27,42.78728
2021-10-28,49.022
2021-10-29,37.53056
2021-10-30,4.64547
2021-10-31,7.45721
2021-11-01,37.28606
2021-11-02,36.18581
2021-11-03,43.39853
2021-11-04,40.34229
2021-11-05,42.78728
2021-11-06,5.62347
2021-11-07,7.94621
2021-11-08,39.1198
2021-11-09,39.24205
2021-11-10,33.74083
2021-11-11,32.51833
2021-11-12,31.29584
2021-11-13,6.84596
2021-11-14,7.94621
2021-11-15,36.30806
2021-11-16,38.75305
2021-11-17,33.37408
2021-11-18,27.75061
2021-11-19,28.2396
2021-11-20,4.15647
2021-11-21,7.21271
2021-11-22,29.58435
2021-11-23,33.98533
2021-11-24,35.33007
2021-11-25,33.98533
2021-11-26,25.18337
2021-11-27,4.76772
2021-11-28,3.17848
2021-11-29,21.76039
2021-11-30,34.35207
2021-12-01,31.54034
2021-12-02,24.20537
2021-12-03,27.26161
2021-12-04,2.93398
2021-12-05,3.78973
2021-12-06,35.81907
2021-12-07,30.56234
2021-12-08,34.22982
2021-12-09,31.54034
2021-12-10,24.20537
2021-12-11,5.74572
2021-12-12,4.52322
2021-12-13,26.52811
2021-12-14,22.37163
2021-12-15,27.62836
2021-12-16,27.62836
2021-12-17,41.32029
2021-12-18,5.37897
2021-12-19,5.99022
2021-12-20,24.57212
2021-12-21,26.77261
2021-12-22,27.38386
2021-12-23,23.59413
2021-12-24,24.32762
2021-12-25,3.42298
2021-12-26,5.25672
2021-12-27,25.67237
2021-12-28,29.9511
2021-12-29,31.41809
2021-12-30,19.5599
2021-12-31,5.74572
2022-01-01,2.07823
2022-01-02,4.64547
2022-01-03,22.73838
2022-01-04,28.11735
2022-01-05,31.29584
2022-01-06,27.99511
2022-01-07,23.10513
2022-01-08,4.88997
2022-01-09,5.62347
2022-01-10,50.36674
2022-01-11,54.40097
2022-01-12,44.74327
2022-01-13,45.84352
2022-01-14,44.13202
2022-01-15,8.06845
2022-01-16,7.21271
2022-01-17,31.29584
2022-01-18,27.75061
2022-01-19,34.71882
2022-01-20,30.92909
2022-01-21,29.09535
2022-01-22,9.1687
2022-01-23,5.62347
2022-01-24,32.88508
2022-01-25,37.04156
2022-01-26,29.2176
2022-01-27,28.36185
2022-01-28,27.26161
2022-01-29,7.45721
2022-01-30,4.64547
2022-01-31,4.40097
2022-02-01,3.54523
2022-02-02,4.27872
2022-02-03,28.2396
2022-02-04,31.54034
2022-02-05,8.6797
2022-02-06,7.70171
2022-02-07,27.87286
2022-02-08,26.40586
2022-02-09,42.66503
2022-02-10,38.01955
2022-02-11,48.7775
2022-02-12,8.80195
2022-02-13,9.1687
2022-02-14,30.56234
2022-02-15,26.52811
2022-02-16,26.89486
2022-02-17,42.90953
2022-02-18,32.64058
2022-02-19,6.47921
2022-02-20,7.09046
2022-02-21,28.4841
2022-02-22,27.87286
2022-02-23,27.99511
2022-02-24,33.25183
2022-02-25,29.58435
2022-02-26,6.35696
2022-02-27,5.01222
2022-02-28,24.93887
2022-03-01,6.96821
2022-03-02,32.64058
2022-03-03,31.66259
2022-03-04,26.40586
2022-03-05,5.62347
2022-03-06,6.96821
2022-03-07,27.62836
2022-03-08,28.11735
2022-03-09,4.27872
2022-03-10,21.51589
2022-03-11,24.20537
2022-03-12,5.37897
2022-03-13,6.60146
2022-03-14,26.77261
2022-03-15,29.82885
2022-03-16,28.7286
2022-03-17,31.54034
2022-03-18,28.36185
2022-03-19,5.86797
2022-03-20,4.52322
2022-03-21,21.76039
2022-03-22,26.77261
2022-03-23,32.39608
2022-03-24,32.76283
2022-03-25,28.11735
2022-03-26,6.72371
2022-03-27,5.86797
2022-03-28,33.86308
2022-03-29,36.30806
2022-03-30,30.07334
2022-03-31,27.99511
2022-04-01,24.93887
2022-04-02,5.37897
2022-04-03,5.13447
2022-04-04,28.36185
2022-04-05,35.08557
2022-04-06,35.45232
2022-04-07,27.13936
2022-04-08,29.4621
2022-04-09,5.50122
2022-04-10,4.88997
2022-04-11,30.80684
2022-04-12,30.07334
2022-04-13,33.25183
2022-04-14,37.53056
2022-04-15,29.09535
2022-04-16,7.09046
2022-04-17,4.52322
2022-04-18,25.79462
2022-04-19,26.65036
2022-04-20,26.65036
2022-04-21,26.77261
2022-04-22,33.74083
2022-04-23,10.26894
2022-04-24,6.47921
2022-04-25,33.61858
2022-04-26,33.00733
2022-04-27,43.39853
2022-04-28,65.52567
2022-04-29,39.73105
2022-04-30,5.37897
2022-05-01,5.01222
2022-05-02,36.91931
2022-05-03,39.8533
2022-05-04,29.7066
2022-05-05,8.4352
2022-05-06,27.87286
2022-05-07,5.50122
2022-05-08,6.60146
2022-05-09,23.34963
2022-05-10,31.05134
2022-05-11,35.33007
2022-05-12,29.58435
2022-05-13,31.29584
2022-05-14,3.05623
2022-05-15,3.05623
2022-05-16,22.24938
2022-05-17,20.17114
2022-05-18,28.11735
2022-05-19,25.30562
2022-05-20,23.22738
2022-05-21,3.30073
2022-05-22,3.54523
2022-05-23,18.94865
2022-05-24,25.06112
2022-05-25,27.01711
2022-05-26,23.47188
2022-05-27,20.41564
2022-05-28,2.32273
2022-05-29,4.03422
2022-05-30,21.76039
2022-05-31,20.04889
2022-06-01,4.03422
2022-06-02,21.51589
2022-06-03,20.53789
2022-06-04,2.56723
2022-06-05,1.71149
2022-06-06,1.95599
2022-06-07,14.66992
2022-06-08,24.93887
2022-06-09,19.68215
2022-06-10,24.93887
2022-06-11,3.78973
2022-06-12,2.32273
2022-06-13,30.07334
2022-06-14,30.19559
2022-06-15,25.42787
2022-06-16,25.55012
2022-06-17,20.53789
2022-06-18,3.78973
2022-06-19,3.05623
2022-06-20,24.57212
2022-06-21,21.88264
2022-06-22,21.27139
2022-06-23,18.45965
2022-06-24,17.60391
2022-06-25,3.42298
2022-06-26,2.93398
2022-06-27,24.93887
2022-06-28,17.97066
2022-06-29,24.32762
2022-06-30,19.43765
2022-07-01,20.66014
2022-07-02,3.78973
2022-07-03,4.88997
2022-07-04,20.41564
2022-07-05,18.94865
2022-07-06,20.17114
2022-07-07,22.12713
2022-07-08,23.83863
2022-07-09,2.20048
2022-07-10,3.05623
2022-07-11,15.64792
2022-07-12,19.19315
2022-07-13,20.53789
2022-07-14,19.68215
2022-07-15,25.67237
2022-07-16,6.60146
2022-07-17,9.6577
2022-07-18,35.69682
2022-07-19,34.35207
2022-07-20,29.09535
2022-07-21,28.7286
2022-07-22,20.78239
2022-07-23,5.62347
2022-07-24,4.15647
2022-07-25,18.5819
2022-07-26,21.02689
2022-07-27,20.90464
2022-07-28,24.93887
2022-07-29,20.04889
2022-07-30,3.91198
2022-07-31,2.93398
2022-08-01,20.78239
2022-08-02,19.43765
2022-08-03,19.0709
2022-08-04,22.49388
2022-08-05,26.28361
2022-08-06,3.78973
2022-08-07,4.76772
2022-08-08,21.39364
2022-08-09,21.76039
2022-08-10,17.97066
2022-08-11,25.30562
2022-08-12,18.0929
2022-08-13,3.05623
2022-08-14,1.95599
2022-08-15,2.93398
2022-08-16,19.5599
2022-08-17,18.0929
2022-08-18,16.50366
2022-08-19,26.77261
2022-08-20,5.13447
2022-08-21,4.76772
2022-08-22,21.63814
2022-08-23,19.43765
2022-08-24,19.5599
2022-08-25,22.49388
2022-08-26,18.8264
2022-08-27,1.83374
2022-08-28,1.83374
2022-08-29,17.11491
2022-08-30,18.94865
2022-08-31,15.64792
2022-09-01,19.3154
2022-09-02,20.53789
2022-09-03,4.27872
2022-09-04,2.44498
2022-09-05,20.17114
2022-09-06,16.99266
2022-09-07,16.38141
2022-09-08,17.60391
2022-09-09,3.42298
2022-09-10,2.20048
2022-09-11,2.20048
2022-09-12,1.95599
2022-09-13,18.8264
2022-09-14,19.8044
2022-09-15,12.95843
2022-09-16,14.91442
2022-09-17,3.66748
2022-09-18,3.05623
2022-09-19,14.91442
2022-09-20,15.15892
2022-09-21,13.81418
2022-09-22,16.13691
2022-09-23,12.10268
2022-09-24,3.91198
2022-09-25,2.56723
2022-09-26,21.02689
2022-09-27,24.08312
2022-09-28,20.66014
2022-09-29,18.21515
2022-09-30,13.93643
2022-10-01,3.17848
2022-10-02,2.44498
2022-10-03,4.52322
2022-10-04,19.3154
2022-10-05,16.01466
2022-10-06,16.25916
2022-10-07,18.8264
2022-10-08,3.05623
2022-10-09,2.56723
2022-10-10,3.54523
2022-10-11,19.8044
2022-10-12,17.97066
2022-10-13,17.11491
2022-10-14,19.0709
2022-10-15,4.64547
2022-10-16,4.03422
2022-10-17,19.5599
2022-10-18,23.22738
2022-10-19,21.63814
2022-10-20,15.52567
2022-10-21,12.34718
2022-10-22,1.46699
2022-10-23,4.03422
2022-10-24,18.70415
2022-10-25,16.50366
2022-10-26,17.60391
2022-10-27,19.92665
2022-10-28,17.11491
2022-10-29,3.30073
2022-10-30,3.78973
2022-10-31,15.15892
2022-11-01,20.29339
2022-11-02,19.43765
2022-11-03,18.45965
2022-11-04,18.8264
2022-11-05,2.81173
2022-11-06,2.56723
2022-11-07,16.87041
2022-11-08,17.48166
2022-11-09,21.63814
2022-11-10,13.81418
2022-11-11,26.65036
2022-11-12,3.42298
2022-11-13,2.20048
2022-11-14,24.32762
2022-11-15,22.61613
2022-11-16,19.0709
2022-11-17,15.64792
2022-11-18,18.70415
2022-11-19,0.97799
2022-11-20,2.44498
2022-11-21,14.42542
2022-11-22,15.89242
2022-11-23,16.38141
2022-11-24,15.77017
2022-11-25,15.28117
2022-11-26,1.95599
2022-11-27,1.34474
2022-11-28,11.36919
2022-11-29,18.3374
2022-11-30,20.04889
2022-12-01,19.92665
2022-12-02,16.87041
2022-12-03,3.30073
2022-12-04,2.81173
2022-12-05,14.30317
2022-12-06,13.69193
2022-12-07,15.15892
2022-12-08,15.03667
2022-12-09,21.39364
2022-12-10,2.93398
2022-12-11,1.83374
2022-12-12,20.04889
2022-12-13,17.60391
2022-12-14,18.3374
2022-12-15,14.79217
2022-12-16,13.56968
2022-12-17,1.22249
2022-12-18,1.83374
2022-12-19,13.08068
2022-12-20,16.13691
2022-12-21,14.30317
2022-12-22,14.05867
2022-12-23,10.51344
2022-12-24,1.83374
2022-12-25,0.85574
2022-12-26,12.22493
2022-12-27,15.03667
2022-12-28,19.3154
2022-12-29,10.26894
2022-12-30,2.44498
2022-12-31,1.34474
2023-01-01,2.81173
2023-01-02,11.61369
2023-01-03,14.30317
2023-01-04,21.39364
2023-01-05,34.35207
2023-01-06,36.91931
2023-01-07,6.72371
2023-01-08,7.57946
2023-01-09,34.84107
2023-01-10,32.64058
2023-01-11,26.28361
2023-01-12,22.00488
2023-01-13,30.80684
2023-01-14,6.84596
2023-01-15,6.11246
2023-01-16,52.93398
2023-01-17,28.11735
2023-01-18,26.03911
2023-01-19,30.31784
2023-01-20,28.2396
2023-01-21,3.66748
2023-01-22,3.42298
2023-01-23,2.93398
2023-01-24,4.64547
2023-01-25,29.4621
2023-01-26,30.68459
2023-01-27,27.13936
2023-01-28,4.76772
2023-01-29,3.54523
2023-01-30,22.86063
2023-01-31,23.96088
2023-02-01,25.06112
2023-02-02,26.77261
2023-02-03,30.19559
2023-02-04,3.66748
2023-02-05,2.32273
2023-02-06,22.37163
2023-02-07,21.63814
2023-02-08,26.40586
2023-02-09,28.60635
2023-02-10,24.69437
2023-02-11,3.30073
2023-02-12,3.78973
2023-02-13,25.67237
2023-02-14,29.58435
2023-02-15,39.24205
2023-02-16,40.95354
2023-02-17,28.85085
2023-02-18,5.01222
2023-02-19,5.25672
2023-02-20,27.26161
2023-02-21,24.57212
2023-02-22,19.92665
2023-02-23,18.8264
2023-02-24,16.62591
2023-02-25,3.17848
2023-02-26,2.32273
2023-02-27,18.21515
2023-02-28,20.17114
2023-03-01,3.30073
2023-03-02,20.29339
2023-03-03,19.43765
2023-03-04,3.91198
2023-03-05,2.20048
2023-03-06,16.38141
2023-03-07,21.14914
2023-03-08,16.99266
2023-03-09,18.45965
2023-03-10,21.88264
2023-03-11,5.37897
2023-03-12,7.82396
2023-03-13,29.58435
2023-03-14,32.76283
2023-03-15,24.44987
2023-03-16,27.38386
2023-03-17,22.12713
2023-03-18,6.84596
2023-03-19,9.04645
2023-03-20,23.96088
2023-03-21,25.91687
2023-03-22,18.94865
2023-03-23,19.19315
2023-03-24,27.75061
2023-03-25,6.96821
2023-03-26,9.53545
2023-03-27,29.7066
2023-03-28,27.13936
2023-03-29,26.40586
2023-03-30,35.20782
2023-03-31,24.81662
2023-04-01,4.88997
2023-04-02,6.72371
2023-04-03,26.89486
2023-04-04,25.18337
2023-04-05,25.67237
2023-04-06,32.51833
2023-04-07,31.17359
2023-04-08,7.70171
2023-04-09,7.82396
2023-04-10,31.41809
2023-04-11,30.92909
2023-04-12,31.78484
2023-04-13,31.17359
2023-04-14,37.77506
2023-04-15,8.1907
2023-04-16,7.82396
2023-04-17,36.30806
2023-04-18,27.99511
2023-04-19,36.30806
2023-04-20,31.78484
2023-04-21,27.87286
2023-04-22,9.04645
2023-04-23,5.13447
2023-04-24,43.52078
2023-04-25,43.03178
2023-04-26,53.78973
2023-04-27,74.08312
2023-04-28,43.76528
2023-04-29,10.39119
2023-04-30,7.45721
2023-05-01,8.4352
2023-05-02,33.74083
2023-05-03,49.87775
2023-05-04,33.98533
2023-05-05,6.47921
2023-05-06,4.52322
2023-05-07,4.03422
2023-05-08,30.56234
2023-05-09,23.47188
2023-05-10,20.04889
2023-05-11,25.42787
2023-05-12,22.00488
2023-05-13,3.54523
2023-05-14,3.66748
2023-05-15,20.41564
2023-05-16,23.22738
2023-05-17,24.69437
2023-05-18,21.76039
2023-05-19,21.63814
2023-05-20,3.66748
2023-05-21,3.54523
2023-05-22,21.51589
2023-05-23,18.45965
2023-05-24,15.89242
2023-05-25,18.70415
2023-05-26,16.99266
2023-05-27,4.76772
2023-05-28,4.52322
