date,상속포기신고
2021-09-11,21.93877
2021-09-12,18.87755
2021-09-13,44.38775
2021-09-14,34.69387
2021-09-15,40.81632
2021-09-16,38.77551
2021-09-17,27.04081
2021-09-18,19.89795
2021-09-19,15.81632
2021-09-20,13.2653
2021-09-21,19.89795
2021-09-22,25.0
2021-09-23,80.10204
2021-09-24,38.77551
2021-09-25,21.93877
2021-09-26,19.89795
2021-09-27,48.46938
2021-09-28,45.91836
2021-09-29,37.24489
2021-09-30,33.67346
2021-10-01,33.16326
2021-10-02,12.7551
2021-10-03,25.0
2021-10-04,17.34693
2021-10-05,39.79591
2021-10-06,48.97959
2021-10-07,32.65306
2021-10-08,33.16326
2021-10-09,11.73469
2021-10-10,19.89795
2021-10-11,23.97959
2021-10-12,45.91836
2021-10-13,30.61224
2021-10-14,31.63265
2021-10-15,26.0204
2021-10-16,14.28571
2021-10-17,20.91836
2021-10-18,38.2653
2021-10-19,35.20408
2021-10-20,30.61224
2021-10-21,32.65306
2021-10-22,25.0
2021-10-23,15.30612
2021-10-24,18.87755
2021-10-25,40.30612
2021-10-26,39.28571
2021-10-27,34.69387
2021-10-28,33.67346
2021-10-29,27.04081
2021-10-30,14.79591
2021-10-31,15.30612
2021-11-01,33.67346
2021-11-02,41.83673
2021-11-03,29.59183
2021-11-04,33.67346
2021-11-05,54.08163
2021-11-06,17.85714
2021-11-07,15.81632
2021-11-08,35.20408
2021-11-09,40.30612
2021-11-10,38.2653
2021-11-11,41.83673
2021-11-12,26.53061
2021-11-13,10.71428
2021-11-14,13.2653
2021-11-15,38.77551
2021-11-16,34.18367
2021-11-17,38.2653
2021-11-18,34.69387
2021-11-19,29.59183
2021-11-20,10.71428
2021-11-21,12.24489
2021-11-22,39.28571
2021-11-23,33.67346
2021-11-24,36.73469
2021-11-25,32.65306
2021-11-26,30.10204
2021-11-27,12.24489
2021-11-28,14.79591
2021-11-29,42.34693
2021-11-30,39.28571
2021-12-01,40.30612
2021-12-02,32.65306
2021-12-03,22.44897
2021-12-04,17.34693
2021-12-05,23.46938
2021-12-06,37.24489
2021-12-07,41.83673
2021-12-08,61.22448
2021-12-09,43.36734
2021-12-10,35.71428
2021-12-11,26.0204
2021-12-12,22.95918
2021-12-13,28.06122
2021-12-14,36.22448
2021-12-15,44.38775
2021-12-16,30.61224
2021-12-17,37.7551
2021-12-18,21.42857
2021-12-19,19.89795
2021-12-20,42.85714
2021-12-21,34.69387
2021-12-22,32.65306
2021-12-23,34.18367
2021-12-24,22.95918
2021-12-25,14.28571
2021-12-26,16.83673
2021-12-27,38.77551
2021-12-28,40.30612
2021-12-29,40.81632
2021-12-30,38.2653
2021-12-31,29.59183
2022-01-01,16.83673
2022-01-02,29.08163
2022-01-03,38.77551
2022-01-04,34.69387
2022-01-05,45.40816
2022-01-06,35.20408
2022-01-07,34.18367
2022-01-08,13.77551
2022-01-09,20.40816
2022-01-10,52.55102
2022-01-11,39.79591
2022-01-12,33.16326
2022-01-13,37.24489
2022-01-14,39.28571
2022-01-15,18.87755
2022-01-16,21.42857
2022-01-17,40.81632
2022-01-18,26.53061
2022-01-19,34.18367
2022-01-20,31.63265
2022-01-21,21.42857
2022-01-22,16.83673
2022-01-23,18.36734
2022-01-24,37.7551
2022-01-25,35.20408
2022-01-26,34.18367
2022-01-27,25.0
2022-01-28,27.55102
2022-01-29,9.18367
2022-01-30,19.38775
2022-01-31,31.63265
2022-02-01,35.20408
2022-02-02,31.63265
2022-02-03,50.5102
2022-02-04,32.14285
2022-02-05,18.36734
2022-02-06,28.06122
2022-02-07,46.42857
2022-02-08,45.40816
2022-02-09,36.73469
2022-02-10,41.32653
2022-02-11,44.89795
2022-02-12,14.28571
2022-02-13,22.95918
2022-02-14,50.0
2022-02-15,48.46938
2022-02-16,41.83673
2022-02-17,45.91836
2022-02-18,41.83673
2022-02-19,17.85714
2022-02-20,20.91836
2022-02-21,39.28571
2022-02-22,32.14285
2022-02-23,36.73469
2022-02-24,34.18367
2022-02-25,30.10204
2022-02-26,17.85714
2022-02-27,16.32653
2022-02-28,28.06122
2022-03-01,16.32653
2022-03-02,29.08163
2022-03-03,39.79591
2022-03-04,36.22448
2022-03-05,23.97959
2022-03-06,24.48979
2022-03-07,43.87755
2022-03-08,43.87755
2022-03-09,16.83673
2022-03-10,42.85714
2022-03-11,39.28571
2022-03-12,14.79591
2022-03-13,17.85714
2022-03-14,48.46938
2022-03-15,38.2653
2022-03-16,38.77551
2022-03-17,42.34693
2022-03-18,31.12244
2022-03-19,19.38775
2022-03-20,16.83673
2022-03-21,48.46938
2022-03-22,40.81632
2022-03-23,41.32653
2022-03-24,50.0
2022-03-25,41.32653
2022-03-26,19.89795
2022-03-27,15.30612
2022-03-28,43.36734
2022-03-29,47.44897
2022-03-30,31.12244
2022-03-31,31.12244
2022-04-01,36.73469
2022-04-02,12.24489
2022-04-03,21.93877
2022-04-04,39.28571
2022-04-05,45.91836
2022-04-06,49.48979
2022-04-07,42.85714
2022-04-08,38.77551
2022-04-09,15.81632
2022-04-10,25.5102
2022-04-11,44.38775
2022-04-12,53.06122
2022-04-13,38.77551
2022-04-14,41.83673
2022-04-15,41.83673
2022-04-16,22.44897
2022-04-17,21.42857
2022-04-18,59.18367
2022-04-19,36.22448
2022-04-20,34.18367
2022-04-21,40.81632
2022-04-22,39.79591
2022-04-23,21.42857
2022-04-24,21.93877
2022-04-25,55.10204
2022-04-26,42.34693
2022-04-27,41.32653
2022-04-28,25.5102
2022-04-29,30.61224
2022-04-30,12.7551
2022-05-01,12.7551
2022-05-02,47.44897
2022-05-03,32.65306
2022-05-04,36.22448
2022-05-05,22.95918
2022-05-06,37.7551
2022-05-07,22.95918
2022-05-08,23.97959
2022-05-09,41.32653
2022-05-10,48.46938
2022-05-11,41.32653
2022-05-12,37.7551
2022-05-13,40.81632
2022-05-14,12.24489
2022-05-15,17.34693
2022-05-16,55.10204
2022-05-17,53.57142
2022-05-18,38.77551
2022-05-19,32.65306
2022-05-20,33.16326
2022-05-21,23.46938
2022-05-22,18.87755
2022-05-23,41.83673
2022-05-24,38.2653
2022-05-25,42.34693
2022-05-26,42.85714
2022-05-27,30.61224
2022-05-28,10.71428
2022-05-29,12.7551
2022-05-30,30.10204
2022-05-31,46.93877
2022-06-01,19.38775
2022-06-02,35.20408
2022-06-03,35.20408
2022-06-04,13.2653
2022-06-05,15.30612
2022-06-06,19.89795
2022-06-07,41.32653
2022-06-08,36.73469
2022-06-09,40.30612
2022-06-10,31.12244
2022-06-11,12.24489
2022-06-12,16.83673
2022-06-13,58.16326
2022-06-14,34.18367
2022-06-15,48.46938
2022-06-16,38.77551
2022-06-17,35.20408
2022-06-18,15.81632
2022-06-19,21.42857
2022-06-20,43.36734
2022-06-21,38.2653
2022-06-22,34.18367
2022-06-23,38.2653
2022-06-24,42.85714
2022-06-25,17.85714
2022-06-26,20.91836
2022-06-27,46.42857
2022-06-28,39.28571
2022-06-29,42.85714
2022-06-30,40.81632
2022-07-01,38.2653
2022-07-02,19.89795
2022-07-03,15.30612
2022-07-04,38.77551
2022-07-05,39.79591
2022-07-06,36.73469
2022-07-07,36.73469
2022-07-08,28.06122
2022-07-09,19.38775
2022-07-10,19.38775
2022-07-11,39.28571
2022-07-12,45.91836
2022-07-13,44.38775
2022-07-14,40.81632
2022-07-15,28.57142
2022-07-16,16.83673
2022-07-17,19.89795
2022-07-18,45.91836
2022-07-19,31.63265
2022-07-20,40.81632
2022-07-21,37.7551
2022-07-22,29.59183
2022-07-23,20.91836
2022-07-24,24.48979
2022-07-25,42.85714
2022-07-26,39.79591
2022-07-27,44.38775
2022-07-28,27.04081
2022-07-29,40.30612
2022-07-30,12.7551
2022-07-31,15.30612
2022-08-01,33.67346
2022-08-02,41.32653
2022-08-03,31.63265
2022-08-04,33.16326
2022-08-05,34.69387
2022-08-06,16.32653
2022-08-07,16.32653
2022-08-08,35.20408
2022-08-09,38.2653
2022-08-10,39.28571
2022-08-11,29.59183
2022-08-12,34.69387
2022-08-13,20.91836
2022-08-14,13.77551
2022-08-15,20.91836
2022-08-16,37.7551
2022-08-17,29.08163
2022-08-18,36.73469
2022-08-19,41.32653
2022-08-20,16.83673
2022-08-21,26.0204
2022-08-22,37.24489
2022-08-23,49.48979
2022-08-24,37.7551
2022-08-25,33.16326
2022-08-26,38.2653
2022-08-27,11.73469
2022-08-28,19.38775
2022-08-29,33.67346
2022-08-30,37.24489
2022-08-31,33.16326
2022-09-01,43.87755
2022-09-02,41.83673
2022-09-03,16.83673
2022-09-04,26.53061
2022-09-05,33.67346
2022-09-06,28.57142
2022-09-07,38.2653
2022-09-08,30.61224
2022-09-09,13.77551
2022-09-10,16.83673
2022-09-11,15.81632
2022-09-12,35.71428
2022-09-13,62.7551
2022-09-14,46.42857
2022-09-15,37.24489
2022-09-16,37.24489
2022-09-17,18.87755
2022-09-18,12.7551
2022-09-19,47.44897
2022-09-20,40.81632
2022-09-21,36.73469
2022-09-22,36.73469
2022-09-23,32.14285
2022-09-24,13.2653
2022-09-25,17.85714
2022-09-26,43.87755
2022-09-27,36.73469
2022-09-28,37.24489
2022-09-29,34.69387
2022-09-30,30.61224
2022-10-01,16.83673
2022-10-02,12.7551
2022-10-03,26.0204
2022-10-04,42.85714
2022-10-05,27.04081
2022-10-06,38.2653
2022-10-07,30.10204
2022-10-08,17.85714
2022-10-09,13.2653
2022-10-10,14.28571
2022-10-11,30.61224
2022-10-12,43.87755
2022-10-13,47.95918
2022-10-14,37.24489
2022-10-15,16.83673
2022-10-16,13.2653
2022-10-17,44.38775
2022-10-18,38.77551
2022-10-19,42.34693
2022-10-20,32.14285
2022-10-21,28.06122
2022-10-22,27.04081
2022-10-23,16.83673
2022-10-24,30.10204
2022-10-25,30.10204
2022-10-26,32.14285
2022-10-27,33.16326
2022-10-28,28.06122
2022-10-29,11.73469
2022-10-30,11.73469
2022-10-31,33.67346
2022-11-01,42.34693
2022-11-02,28.06122
2022-11-03,32.65306
2022-11-04,34.18367
2022-11-05,10.71428
2022-11-06,15.81632
2022-11-07,37.7551
2022-11-08,44.38775
2022-11-09,45.91836
2022-11-10,34.69387
2022-11-11,36.22448
2022-11-12,18.36734
2022-11-13,18.87755
2022-11-14,43.36734
2022-11-15,36.73469
2022-11-16,26.53061
2022-11-17,35.71428
2022-11-18,31.12244
2022-11-19,31.12244
2022-11-20,15.30612
2022-11-21,47.95918
2022-11-22,33.16326
2022-11-23,34.69387
2022-11-24,32.65306
2022-11-25,36.22448
2022-11-26,15.81632
2022-11-27,17.85714
2022-11-28,47.95918
2022-11-29,30.10204
2022-11-30,35.71428
2022-12-01,35.71428
2022-12-02,25.0
2022-12-03,20.91836
2022-12-04,19.89795
2022-12-05,42.85714
2022-12-06,37.24489
2022-12-07,36.73469
2022-12-08,36.73469
2022-12-09,34.69387
2022-12-10,26.0204
2022-12-11,23.97959
2022-12-12,51.53061
2022-12-13,44.38775
2022-12-14,32.65306
2022-12-15,25.5102
2022-12-16,32.14285
2022-12-17,15.30612
2022-12-18,16.32653
2022-12-19,43.87755
2022-12-20,38.77551
2022-12-21,33.16326
2022-12-22,40.81632
2022-12-23,33.16326
2022-12-24,16.32653
2022-12-25,22.95918
2022-12-26,47.44897
2022-12-27,40.81632
2022-12-28,37.7551
2022-12-29,36.73469
2022-12-30,30.10204
2022-12-31,13.77551
2023-01-01,14.28571
2023-01-02,36.22448
2023-01-03,43.87755
2023-01-04,32.14285
2023-01-05,51.0204
2023-01-06,32.14285
2023-01-07,28.57142
2023-01-08,22.44897
2023-01-09,51.0204
2023-01-10,45.40816
2023-01-11,45.91836
2023-01-12,43.87755
2023-01-13,38.77551
2023-01-14,23.97959
2023-01-15,20.91836
2023-01-16,53.06122
2023-01-17,45.91836
2023-01-18,41.32653
2023-01-19,39.28571
2023-01-20,34.18367
2023-01-21,17.85714
2023-01-22,20.40816
2023-01-23,15.81632
2023-01-24,18.36734
2023-01-25,52.55102
2023-01-26,46.42857
2023-01-27,50.5102
2023-01-28,23.46938
2023-01-29,22.44897
2023-01-30,65.81632
2023-01-31,54.59183
2023-02-01,39.28571
2023-02-02,32.14285
2023-02-03,43.87755
2023-02-04,25.0
2023-02-05,22.95918
2023-02-06,46.42857
2023-02-07,44.38775
2023-02-08,45.91836
2023-02-09,39.28571
2023-02-10,33.16326
2023-02-11,17.85714
2023-02-12,18.36734
2023-02-13,41.32653
2023-02-14,41.32653
2023-02-15,38.2653
2023-02-16,39.28571
2023-02-17,37.24489
2023-02-18,21.93877
2023-02-19,18.36734
2023-02-20,51.0204
2023-02-21,45.91836
2023-02-22,40.81632
2023-02-23,50.0
2023-02-24,35.20408
2023-02-25,16.83673
2023-02-26,18.36734
2023-02-27,49.48979
2023-02-28,33.67346
2023-03-01,28.06122
2023-03-02,45.40816
2023-03-03,27.04081
2023-03-04,19.89795
2023-03-05,23.46938
2023-03-06,45.91836
2023-03-07,51.0204
2023-03-08,33.67346
2023-03-09,41.83673
2023-03-10,45.40816
2023-03-11,15.30612
2023-03-12,16.32653
2023-03-13,42.85714
2023-03-14,58.16326
2023-03-15,37.24489
2023-03-16,48.46938
2023-03-17,38.2653
2023-03-18,23.97959
2023-03-19,19.89795
2023-03-20,46.42857
2023-03-21,48.97959
2023-03-22,45.40816
2023-03-23,51.0204
2023-03-24,54.59183
2023-03-25,27.55102
2023-03-26,24.48979
2023-03-27,48.97959
2023-03-28,33.16326
2023-03-29,49.48979
2023-03-30,41.32653
2023-03-31,31.12244
2023-04-01,14.79591
2023-04-02,17.85714
2023-04-03,45.40816
2023-04-04,47.44897
2023-04-05,33.67346
2023-04-06,37.7551
2023-04-07,33.67346
2023-04-08,18.87755
2023-04-09,17.85714
2023-04-10,46.93877
2023-04-11,42.34693
2023-04-12,31.12244
2023-04-13,47.95918
2023-04-14,35.71428
2023-04-15,15.81632
2023-04-16,20.40816
2023-04-17,42.34693
2023-04-18,62.24489
2023-04-19,33.16326
2023-04-20,43.87755
2023-04-21,33.16326
2023-04-22,14.79591
2023-04-23,19.89795
2023-04-24,34.69387
2023-04-25,47.44897
2023-04-26,37.24489
2023-04-27,37.7551
2023-04-28,36.22448
2023-04-29,15.81632
2023-04-30,21.42857
2023-05-01,43.36734
2023-05-02,45.91836
2023-05-03,32.14285
2023-05-04,38.77551
2023-05-05,17.34693
2023-05-06,13.2653
2023-05-07,14.28571
2023-05-08,40.81632
2023-05-09,50.5102
2023-05-10,47.44897
2023-05-11,40.30612
2023-05-12,31.63265
2023-05-13,8.16326
2023-05-14,19.89795
2023-05-15,50.5102
2023-05-16,47.44897
2023-05-17,33.16326
2023-05-18,38.77551
2023-05-19,46.93877
2023-05-20,13.77551
2023-05-21,17.34693
2023-05-22,44.38775
2023-05-23,44.38775
2023-05-24,39.79591
2023-05-25,41.32653
2023-05-26,30.10204
2023-05-27,14.28571
2023-05-28,13.77551
2023-05-29,26.0204
