date,지분경매
2023-05-31,27.17391
2023-06-01,19.02173
2023-06-02,22.82608
2023-06-03,20.65217
2023-06-04,40.76086
2023-06-05,35.86956
2023-06-06,27.17391
2023-06-07,21.19565
2023-06-08,34.7826
2023-06-09,29.34782
2023-06-10,14.13043
2023-06-11,21.73913
2023-06-12,38.04347
2023-06-13,24.45652
2023-06-14,33.15217
2023-06-15,34.7826
2023-06-16,25.54347
2023-06-17,17.93478
2023-06-18,16.30434
2023-06-19,29.34782
2023-06-20,23.36956
2023-06-21,20.65217
2023-06-22,32.06521
2023-06-23,25.0
2023-06-24,18.47826
2023-06-25,15.21739
2023-06-26,25.0
2023-06-27,26.08695
2023-06-28,30.43478
2023-06-29,34.23913
2023-06-30,26.08695
2023-07-01,17.93478
2023-07-02,16.30434
2023-07-03,26.08695
2023-07-04,27.17391
2023-07-05,21.19565
2023-07-06,28.80434
2023-07-07,17.93478
2023-07-08,17.3913
2023-07-09,23.91304
2023-07-10,22.82608
2023-07-11,29.8913
2023-07-12,21.73913
2023-07-13,21.19565
2023-07-14,25.0
2023-07-15,23.36956
2023-07-16,19.02173
2023-07-17,24.45652
2023-07-18,37.5
2023-07-19,21.19565
2023-07-20,23.36956
2023-07-21,22.82608
2023-07-22,15.76086
2023-07-23,15.21739
2023-07-24,17.93478
2023-07-25,22.82608
2023-07-26,13.58695
2023-07-27,25.0
2023-07-28,17.93478
2023-07-29,10.32608
2023-07-30,22.2826
2023-07-31,28.80434
2023-08-01,19.02173
2023-08-02,19.02173
2023-08-03,19.56521
2023-08-04,10.86956
2023-08-05,8.15217
2023-08-06,13.04347
2023-08-07,20.65217
2023-08-08,21.73913
2023-08-09,23.36956
2023-08-10,14.67391
2023-08-11,22.82608
2023-08-12,14.67391
2023-08-13,10.32608
2023-08-14,25.0
2023-08-15,19.56521
2023-08-16,23.36956
2023-08-17,18.47826
2023-08-18,12.5
2023-08-19,17.3913
2023-08-20,20.10869
2023-08-21,26.08695
2023-08-22,20.65217
2023-08-23,19.02173
2023-08-24,17.93478
2023-08-25,28.80434
2023-08-26,9.23913
2023-08-27,18.47826
2023-08-28,23.91304
2023-08-29,22.2826
2023-08-30,23.91304
2023-08-31,21.19565
2023-09-01,14.13043
2023-09-02,12.5
2023-09-03,13.04347
2023-09-04,24.45652
2023-09-05,13.58695
2023-09-06,17.93478
2023-09-07,25.0
2023-09-08,17.3913
2023-09-09,11.95652
2023-09-10,13.58695
2023-09-11,24.45652
2023-09-12,21.73913
2023-09-13,27.71739
2023-09-14,27.71739
2023-09-15,19.02173
2023-09-16,15.76086
2023-09-17,9.7826
2023-09-18,15.76086
2023-09-19,28.26086
2023-09-20,19.02173
2023-09-21,21.19565
2023-09-22,19.02173
2023-09-23,11.41304
2023-09-24,9.7826
2023-09-25,19.02173
2023-09-26,16.84782
2023-09-27,16.84782
2023-09-28,11.41304
2023-09-29,8.69565
2023-09-30,11.41304
2023-10-01,14.13043
2023-10-02,9.7826
2023-10-03,14.67391
2023-10-04,13.58695
2023-10-05,22.82608
2023-10-06,12.5
2023-10-07,8.69565
2023-10-08,12.5
2023-10-09,8.15217
2023-10-10,22.2826
2023-10-11,16.84782
2023-10-12,26.63043
2023-10-13,16.84782
2023-10-14,13.58695
2023-10-15,13.04347
2023-10-16,24.45652
2023-10-17,17.3913
2023-10-18,21.73913
2023-10-19,13.04347
2023-10-20,14.67391
2023-10-21,10.86956
2023-10-22,17.3913
2023-10-23,15.76086
2023-10-24,21.73913
2023-10-25,11.41304
2023-10-26,21.73913
2023-10-27,18.47826
2023-10-28,9.7826
2023-10-29,16.30434
2023-10-30,20.10869
2023-10-31,21.73913
2023-11-01,20.10869
2023-11-02,23.36956
2023-11-03,19.02173
2023-11-04,14.13043
2023-11-05,15.21739
2023-11-06,19.02173
2023-11-07,19.02173
2023-11-08,25.0
2023-11-09,14.13043
2023-11-10,16.84782
2023-11-11,10.32608
2023-11-12,13.04347
2023-11-13,19.56521
2023-11-14,22.2826
2023-11-15,20.10869
2023-11-16,13.58695
2023-11-17,19.02173
2023-11-18,15.76086
2023-11-19,17.93478
2023-11-20,21.19565
2023-11-21,24.45652
2023-11-22,21.19565
2023-11-23,17.93478
2023-11-24,15.76086
2023-11-25,5.43478
2023-11-26,12.5
2023-11-27,14.67391
2023-11-28,28.80434
2023-11-29,22.2826
2023-11-30,15.76086
2023-12-01,11.95652
2023-12-02,13.58695
2023-12-03,16.30434
2023-12-04,14.67391
2023-12-05,20.65217
2023-12-06,21.19565
2023-12-07,23.91304
2023-12-08,18.47826
2023-12-09,6.52173
2023-12-10,5.43478
2023-12-11,17.3913
2023-12-12,24.45652
2023-12-13,23.91304
2023-12-14,21.73913
2023-12-15,36.95652
2023-12-16,41.30434
2023-12-17,69.56521
2023-12-18,48.91304
2023-12-19,58.15217
2023-12-20,100.0
2023-12-21,88.58695
2023-12-22,89.13043
2023-12-23,48.91304
2023-12-24,23.36956
2023-12-25,23.36956
2023-12-26,39.13043
2023-12-27,35.32608
2023-12-28,25.54347
2023-12-29,26.08695
2023-12-30,25.0
2023-12-31,28.26086
2024-01-01,24.45652
2024-01-02,51.63043
2024-01-03,46.73913
2024-01-04,51.08695
2024-01-05,25.54347
2024-01-06,17.3913
2024-01-07,23.36956
2024-01-08,29.8913
2024-01-09,25.0
2024-01-10,20.10869
2024-01-11,17.3913
2024-01-12,29.34782
2024-01-13,17.93478
2024-01-14,17.3913
2024-01-15,24.45652
2024-01-16,35.32608
2024-01-17,20.10869
2024-01-18,25.0
2024-01-19,27.17391
2024-01-20,15.21739
2024-01-21,22.2826
2024-01-22,21.73913
2024-01-23,26.63043
2024-01-24,25.0
2024-01-25,19.56521
2024-01-26,14.67391
2024-01-27,12.5
2024-01-28,26.08695
2024-01-29,24.45652
2024-01-30,29.8913
2024-01-31,22.82608
2024-02-01,30.97826
2024-02-02,22.2826
2024-02-03,13.58695
2024-02-04,13.58695
2024-02-05,20.65217
2024-02-06,19.02173
2024-02-07,16.30434
2024-02-08,14.67391
2024-02-09,9.7826
2024-02-10,14.13043
2024-02-11,12.5
2024-02-12,19.56521
2024-02-13,25.54347
2024-02-14,24.45652
2024-02-15,30.97826
2024-02-16,26.63043
2024-02-17,19.56521
2024-02-18,15.21739
2024-02-19,26.08695
2024-02-20,11.41304
2024-02-21,25.0
2024-02-22,23.91304
2024-02-23,61.95652
2024-02-24,58.69565
2024-02-25,55.97826
2024-02-26,54.8913
2024-02-27,56.52173
2024-02-28,59.23913
2024-02-29,61.95652
2024-03-01,56.52173
2024-03-02,72.82608
2024-03-03,86.95652
2024-03-04,88.58695
2024-03-05,68.47826
2024-03-06,52.17391
2024-03-07,57.60869
2024-03-08,55.43478
2024-03-09,57.06521
2024-03-10,48.91304
2024-03-11,64.67391
2024-03-12,57.60869
2024-03-13,59.7826
2024-03-14,60.32608
2024-03-15,70.65217
2024-03-16,50.54347
2024-03-17,38.58695
2024-03-18,15.76086
2024-03-19,22.2826
2024-03-20,21.73913
