date,배우자증여
2021-03-14,9.93589
2021-03-15,23.39743
2021-03-16,25.0
2021-03-17,26.92307
2021-03-18,25.96153
2021-03-19,21.79487
2021-03-20,10.25641
2021-03-21,18.26923
2021-03-22,26.92307
2021-03-23,24.67948
2021-03-24,25.0
2021-03-25,23.71794
2021-03-26,23.07692
2021-03-27,8.97435
2021-03-28,14.10256
2021-03-29,18.58974
2021-03-30,19.55128
2021-03-31,18.58974
2021-04-01,15.38461
2021-04-02,18.26923
2021-04-03,11.21794
2021-04-04,14.42307
2021-04-05,16.98717
2021-04-06,12.82051
2021-04-07,20.51282
2021-04-08,17.6282
2021-04-09,15.0641
2021-04-10,9.61538
2021-04-11,8.65384
2021-04-12,19.55128
2021-04-13,16.66666
2021-04-14,38.14102
2021-04-15,26.28205
2021-04-16,31.41025
2021-04-17,17.6282
2021-04-18,19.87179
2021-04-19,32.37179
2021-04-20,21.79487
2021-04-21,21.47435
2021-04-22,14.74358
2021-04-23,19.23076
2021-04-24,12.17948
2021-04-25,47.43589
2021-04-26,30.1282
2021-04-27,25.0
2021-04-28,25.64102
2021-04-29,23.39743
2021-04-30,17.30769
2021-05-01,11.85897
2021-05-02,10.25641
2021-05-03,12.82051
2021-05-04,12.17948
2021-05-05,12.5
2021-05-06,20.1923
2021-05-07,15.38461
2021-05-08,8.97435
2021-05-09,8.33333
2021-05-10,20.1923
2021-05-11,15.38461
2021-05-12,19.87179
2021-05-13,16.66666
2021-05-14,15.38461
2021-05-15,15.0641
2021-05-16,12.5
2021-05-17,20.83333
2021-05-18,18.91025
2021-05-19,12.5
2021-05-20,21.15384
2021-05-21,19.23076
2021-05-22,12.82051
2021-05-23,15.38461
2021-05-24,24.67948
2021-05-25,17.94871
2021-05-26,15.70512
2021-05-27,20.51282
2021-05-28,12.82051
2021-05-29,10.89743
2021-05-30,8.97435
2021-05-31,17.30769
2021-06-01,22.75641
2021-06-02,25.0
2021-06-03,17.94871
2021-06-04,11.85897
2021-06-05,8.97435
2021-06-06,5.76923
2021-06-07,24.03846
2021-06-08,23.71794
2021-06-09,11.85897
2021-06-10,22.43589
2021-06-11,11.85897
2021-06-12,10.89743
2021-06-13,9.61538
2021-06-14,17.6282
2021-06-15,22.75641
2021-06-16,16.98717
2021-06-17,17.94871
2021-06-18,13.78205
2021-06-19,6.73076
2021-06-20,7.05128
2021-06-21,14.10256
2021-06-22,11.21794
2021-06-23,14.42307
2021-06-24,16.02564
2021-06-25,14.10256
2021-06-26,9.29487
2021-06-27,11.53846
2021-06-28,12.5
2021-06-29,12.82051
2021-06-30,21.15384
2021-07-01,17.6282
2021-07-02,12.17948
2021-07-03,8.97435
2021-07-04,13.14102
2021-07-05,19.23076
2021-07-06,20.83333
2021-07-07,13.46153
2021-07-08,11.85897
2021-07-09,14.74358
2021-07-10,12.17948
2021-07-11,14.10256
2021-07-12,21.15384
2021-07-13,17.6282
2021-07-14,8.97435
2021-07-15,16.02564
2021-07-16,12.82051
2021-07-17,9.61538
2021-07-18,8.33333
2021-07-19,13.46153
2021-07-20,11.85897
2021-07-21,13.78205
2021-07-22,13.14102
2021-07-23,10.57692
2021-07-24,8.97435
2021-07-25,12.82051
2021-07-26,22.11538
2021-07-27,20.51282
2021-07-28,18.58974
2021-07-29,27.88461
2021-07-30,23.07692
2021-07-31,12.17948
2021-08-01,13.46153
2021-08-02,27.24358
2021-08-03,31.08974
2021-08-04,22.11538
2021-08-05,18.26923
2021-08-06,25.0
2021-08-07,8.65384
2021-08-08,20.1923
2021-08-09,24.67948
2021-08-10,31.08974
2021-08-11,26.92307
2021-08-12,23.71794
2021-08-13,22.43589
2021-08-14,11.21794
2021-08-15,11.85897
2021-08-16,17.6282
2021-08-17,33.33333
2021-08-18,22.75641
2021-08-19,27.24358
2021-08-20,25.0
2021-08-21,19.23076
2021-08-22,24.35897
2021-08-23,25.0
2021-08-24,26.28205
2021-08-25,29.80769
2021-08-26,25.64102
2021-08-27,25.96153
2021-08-28,19.87179
2021-08-29,16.98717
2021-08-30,35.57692
2021-08-31,33.65384
2021-09-01,30.44871
2021-09-02,27.88461
2021-09-03,25.0
2021-09-04,22.43589
2021-09-05,16.66666
2021-09-06,27.88461
2021-09-07,33.01282
2021-09-08,20.83333
2021-09-09,25.96153
2021-09-10,18.91025
2021-09-11,23.07692
2021-09-12,18.58974
2021-09-13,27.5641
2021-09-14,24.35897
2021-09-15,25.32051
2021-09-16,21.79487
2021-09-17,21.47435
2021-09-18,18.91025
2021-09-19,11.53846
2021-09-20,13.46153
2021-09-21,16.98717
2021-09-22,18.26923
2021-09-23,31.08974
2021-09-24,39.10256
2021-09-25,22.43589
2021-09-26,21.79487
2021-09-27,34.93589
2021-09-28,31.41025
2021-09-29,26.92307
2021-09-30,26.60256
2021-10-01,36.21794
2021-10-02,17.94871
2021-10-03,26.28205
2021-10-04,28.84615
2021-10-05,32.05128
2021-10-06,28.52564
2021-10-07,36.53846
2021-10-08,30.44871
2021-10-09,21.79487
2021-10-10,13.14102
2021-10-11,20.51282
2021-10-12,36.21794
2021-10-13,24.35897
2021-10-14,26.92307
2021-10-15,26.92307
2021-10-16,17.6282
2021-10-17,14.42307
2021-10-18,22.43589
2021-10-19,25.64102
2021-10-20,21.47435
2021-10-21,26.60256
2021-10-22,25.32051
2021-10-23,19.23076
2021-10-24,17.6282
2021-10-25,25.32051
2021-10-26,28.20512
2021-10-27,32.05128
2021-10-28,27.88461
2021-10-29,28.52564
2021-10-30,21.47435
2021-10-31,20.83333
2021-11-01,25.0
2021-11-02,30.44871
2021-11-03,28.52564
2021-11-04,27.88461
2021-11-05,30.1282
2021-11-06,15.70512
2021-11-07,16.02564
2021-11-08,29.16666
2021-11-09,26.28205
2021-11-10,26.92307
2021-11-11,28.52564
2021-11-12,32.6923
2021-11-13,19.55128
2021-11-14,28.52564
2021-11-15,44.23076
2021-11-16,33.01282
2021-11-17,27.5641
2021-11-18,22.43589
2021-11-19,24.35897
2021-11-20,17.94871
2021-11-21,28.20512
2021-11-22,48.39743
2021-11-23,52.5641
2021-11-24,39.10256
2021-11-25,45.1923
2021-11-26,42.6282
2021-11-27,34.93589
2021-11-28,19.55128
2021-11-29,37.17948
2021-11-30,38.78205
2021-12-01,30.1282
2021-12-02,36.53846
2021-12-03,24.67948
2021-12-04,19.23076
2021-12-05,16.34615
2021-12-06,36.21794
2021-12-07,48.07692
2021-12-08,33.33333
2021-12-09,34.61538
2021-12-10,27.5641
2021-12-11,17.94871
2021-12-12,21.15384
2021-12-13,32.6923
2021-12-14,27.88461
2021-12-15,26.92307
2021-12-16,25.96153
2021-12-17,21.79487
2021-12-18,19.87179
2021-12-19,24.35897
2021-12-20,27.88461
2021-12-21,40.70512
2021-12-22,28.84615
2021-12-23,27.88461
2021-12-24,25.96153
2021-12-25,28.84615
2021-12-26,29.16666
2021-12-27,33.97435
2021-12-28,31.08974
2021-12-29,34.93589
2021-12-30,25.32051
2021-12-31,19.87179
2022-01-01,15.0641
2022-01-02,25.32051
2022-01-03,39.42307
2022-01-04,33.65384
2022-01-05,27.24358
2022-01-06,23.71794
2022-01-07,22.11538
2022-01-08,23.71794
2022-01-09,21.15384
2022-01-10,29.16666
2022-01-11,27.24358
2022-01-12,25.64102
2022-01-13,19.55128
2022-01-14,26.60256
2022-01-15,19.55128
2022-01-16,16.66666
2022-01-17,30.76923
2022-01-18,24.67948
2022-01-19,21.47435
2022-01-20,25.0
2022-01-21,21.15384
2022-01-22,18.26923
2022-01-23,19.55128
2022-01-24,26.92307
2022-01-25,26.28205
2022-01-26,19.55128
2022-01-27,21.79487
2022-01-28,20.83333
2022-01-29,17.30769
2022-01-30,11.85897
2022-01-31,15.38461
2022-02-01,20.51282
2022-02-02,18.26923
2022-02-03,26.60256
2022-02-04,32.37179
2022-02-05,15.70512
2022-02-06,22.75641
2022-02-07,27.5641
2022-02-08,26.60256
2022-02-09,26.60256
2022-02-10,20.51282
2022-02-11,19.55128
2022-02-12,19.23076
2022-02-13,18.26923
2022-02-14,21.15384
2022-02-15,20.83333
2022-02-16,25.0
2022-02-17,23.07692
2022-02-18,22.43589
2022-02-19,21.15384
2022-02-20,15.0641
2022-02-21,25.64102
2022-02-22,23.07692
2022-02-23,22.11538
2022-02-24,24.35897
2022-02-25,20.51282
2022-02-26,10.25641
2022-02-27,13.78205
2022-02-28,17.6282
2022-03-01,16.34615
2022-03-02,26.92307
2022-03-03,16.66666
2022-03-04,25.32051
2022-03-05,19.87179
2022-03-06,10.25641
2022-03-07,20.83333
2022-03-08,19.87179
2022-03-09,12.82051
2022-03-10,21.15384
2022-03-11,27.5641
2022-03-12,17.94871
2022-03-13,21.15384
2022-03-14,28.20512
2022-03-15,21.15384
2022-03-16,19.55128
2022-03-17,23.39743
2022-03-18,21.15384
2022-03-19,12.5
2022-03-20,17.94871
2022-03-21,26.60256
2022-03-22,19.87179
2022-03-23,36.21794
2022-03-24,39.42307
2022-03-25,29.48717
2022-03-26,20.51282
2022-03-27,17.30769
2022-03-28,23.07692
2022-03-29,23.39743
2022-03-30,21.15384
2022-03-31,31.08974
2022-04-01,19.87179
2022-04-02,12.82051
2022-04-03,21.79487
2022-04-04,31.08974
2022-04-05,25.32051
2022-04-06,25.0
2022-04-07,23.71794
2022-04-08,19.55128
2022-04-09,11.53846
2022-04-10,11.85897
2022-04-11,26.60256
2022-04-12,24.67948
2022-04-13,22.75641
2022-04-14,20.51282
2022-04-15,20.1923
2022-04-16,10.89743
2022-04-17,11.53846
2022-04-18,22.43589
2022-04-19,19.87179
2022-04-20,23.39743
2022-04-21,22.75641
2022-04-22,23.39743
2022-04-23,25.32051
2022-04-24,14.42307
2022-04-25,18.91025
2022-04-26,23.71794
2022-04-27,20.1923
2022-04-28,14.74358
2022-04-29,17.6282
2022-04-30,10.25641
2022-05-01,7.37179
2022-05-02,24.67948
2022-05-03,18.91025
2022-05-04,17.94871
2022-05-05,17.94871
2022-05-06,12.17948
2022-05-07,7.37179
2022-05-08,15.70512
2022-05-09,24.35897
2022-05-10,18.58974
2022-05-11,22.11538
2022-05-12,25.0
2022-05-13,16.66666
2022-05-14,9.93589
2022-05-15,11.21794
2022-05-16,28.84615
2022-05-17,25.64102
2022-05-18,24.67948
2022-05-19,19.55128
2022-05-20,17.30769
2022-05-21,12.17948
2022-05-22,12.82051
2022-05-23,19.87179
2022-05-24,19.55128
2022-05-25,27.24358
2022-05-26,23.39743
2022-05-27,21.79487
2022-05-28,8.65384
2022-05-29,10.25641
2022-05-30,22.75641
2022-05-31,17.6282
2022-06-01,11.53846
2022-06-02,19.55128
2022-06-03,18.91025
2022-06-04,16.34615
2022-06-05,10.89743
2022-06-06,14.74358
2022-06-07,19.55128
2022-06-08,22.75641
2022-06-09,24.67948
2022-06-10,19.55128
2022-06-11,9.93589
2022-06-12,13.14102
2022-06-13,24.35897
2022-06-14,17.30769
2022-06-15,18.26923
2022-06-16,18.58974
2022-06-17,19.23076
2022-06-18,9.93589
2022-06-19,17.94871
2022-06-20,17.94871
2022-06-21,17.6282
2022-06-22,21.47435
2022-06-23,24.35897
2022-06-24,16.66666
2022-06-25,8.33333
2022-06-26,11.21794
2022-06-27,14.74358
2022-06-28,16.34615
2022-06-29,18.58974
2022-06-30,14.74358
2022-07-01,16.34615
2022-07-02,9.29487
2022-07-03,8.33333
2022-07-04,17.94871
2022-07-05,18.91025
2022-07-06,20.1923
2022-07-07,19.23076
2022-07-08,20.83333
2022-07-09,11.85897
2022-07-10,15.0641
2022-07-11,14.10256
2022-07-12,19.87179
2022-07-13,19.55128
2022-07-14,16.66666
2022-07-15,18.26923
2022-07-16,20.51282
2022-07-17,18.26923
2022-07-18,23.39743
2022-07-19,17.94871
2022-07-20,40.38461
2022-07-21,28.52564
2022-07-22,24.35897
2022-07-23,24.03846
2022-07-24,15.70512
2022-07-25,33.01282
2022-07-26,30.44871
2022-07-27,21.47435
2022-07-28,19.87179
2022-07-29,22.75641
2022-07-30,9.61538
2022-07-31,15.38461
2022-08-01,34.61538
2022-08-02,30.44871
2022-08-03,25.0
2022-08-04,33.01282
2022-08-05,20.83333
2022-08-06,12.5
2022-08-07,15.70512
2022-08-08,23.39743
2022-08-09,25.64102
2022-08-10,21.79487
2022-08-11,22.11538
2022-08-12,17.30769
2022-08-13,13.46153
2022-08-14,10.57692
2022-08-15,12.5
2022-08-16,20.51282
2022-08-17,25.0
2022-08-18,27.88461
2022-08-19,20.83333
2022-08-20,10.89743
2022-08-21,13.46153
2022-08-22,17.94871
2022-08-23,17.6282
2022-08-24,22.75641
2022-08-25,13.78205
2022-08-26,18.26923
2022-08-27,9.61538
2022-08-28,7.6923
2022-08-29,22.75641
2022-08-30,21.15384
2022-08-31,23.39743
2022-09-01,19.87179
2022-09-02,20.1923
2022-09-03,12.82051
2022-09-04,15.0641
2022-09-05,18.26923
2022-09-06,19.23076
2022-09-07,19.55128
2022-09-08,11.53846
2022-09-09,8.97435
2022-09-10,12.5
2022-09-11,9.93589
2022-09-12,13.46153
2022-09-13,23.71794
2022-09-14,22.11538
2022-09-15,23.39743
2022-09-16,20.51282
2022-09-17,17.30769
2022-09-18,12.17948
2022-09-19,16.02564
2022-09-20,21.15384
2022-09-21,23.71794
2022-09-22,23.07692
2022-09-23,17.6282
2022-09-24,13.46153
2022-09-25,8.33333
2022-09-26,18.58974
2022-09-27,18.91025
2022-09-28,20.83333
2022-09-29,21.47435
2022-09-30,16.34615
2022-10-01,13.14102
2022-10-02,13.46153
2022-10-03,11.53846
2022-10-04,24.35897
2022-10-05,19.23076
2022-10-06,25.64102
2022-10-07,12.17948
2022-10-08,8.65384
2022-10-09,11.85897
2022-10-10,10.89743
2022-10-11,22.75641
2022-10-12,25.64102
2022-10-13,28.20512
2022-10-14,24.03846
2022-10-15,20.51282
2022-10-16,21.79487
2022-10-17,25.64102
2022-10-18,25.64102
2022-10-19,25.32051
2022-10-20,25.32051
2022-10-21,13.46153
2022-10-22,12.82051
2022-10-23,16.66666
2022-10-24,28.84615
2022-10-25,24.67948
2022-10-26,23.71794
2022-10-27,21.79487
2022-10-28,22.11538
2022-10-29,10.25641
2022-10-30,8.97435
2022-10-31,25.0
2022-11-01,22.75641
2022-11-02,33.01282
2022-11-03,21.47435
2022-11-04,20.51282
2022-11-05,14.42307
2022-11-06,19.87179
2022-11-07,23.71794
2022-11-08,17.6282
2022-11-09,25.32051
2022-11-10,29.16666
2022-11-11,28.52564
2022-11-12,18.91025
2022-11-13,18.58974
2022-11-14,28.20512
2022-11-15,26.92307
2022-11-16,28.84615
2022-11-17,30.76923
2022-11-18,25.32051
2022-11-19,18.58974
2022-11-20,18.91025
2022-11-21,34.29487
2022-11-22,37.82051
2022-11-23,31.73076
2022-11-24,28.52564
2022-11-25,35.25641
2022-11-26,26.60256
2022-11-27,23.07692
2022-11-28,32.05128
2022-11-29,42.6282
2022-11-30,34.61538
2022-12-01,31.73076
2022-12-02,27.5641
2022-12-03,16.66666
2022-12-04,21.79487
2022-12-05,34.93589
2022-12-06,31.08974
2022-12-07,29.48717
2022-12-08,33.65384
2022-12-09,31.73076
2022-12-10,17.6282
2022-12-11,16.34615
2022-12-12,43.91025
2022-12-13,33.97435
2022-12-14,29.48717
2022-12-15,27.5641
2022-12-16,28.52564
2022-12-17,18.91025
2022-12-18,22.75641
2022-12-19,30.44871
2022-12-20,41.02564
2022-12-21,37.17948
2022-12-22,31.41025
2022-12-23,30.1282
2022-12-24,18.26923
2022-12-25,20.83333
2022-12-26,40.38461
2022-12-27,38.14102
2022-12-28,33.33333
2022-12-29,33.97435
2022-12-30,20.83333
2022-12-31,16.98717
2023-01-01,13.46153
2023-01-02,27.24358
2023-01-03,26.28205
2023-01-04,22.75641
2023-01-05,30.44871
2023-01-06,20.51282
2023-01-07,15.38461
2023-01-08,21.47435
2023-01-09,35.25641
2023-01-10,25.64102
2023-01-11,19.55128
2023-01-12,22.11538
2023-01-13,22.75641
2023-01-14,18.26923
2023-01-15,18.26923
2023-01-16,27.5641
2023-01-17,25.96153
2023-01-18,24.35897
2023-01-19,20.51282
2023-01-20,21.15384
2023-01-21,10.25641
2023-01-22,15.0641
2023-01-23,14.10256
2023-01-24,16.66666
2023-01-25,27.5641
2023-01-26,27.5641
2023-01-27,26.92307
2023-01-28,17.30769
2023-01-29,19.87179
2023-01-30,29.48717
2023-01-31,29.16666
2023-02-01,25.0
2023-02-02,20.1923
2023-02-03,25.0
2023-02-04,16.98717
2023-02-05,14.74358
2023-02-06,28.52564
2023-02-07,23.71794
2023-02-08,32.37179
2023-02-09,30.1282
2023-02-10,22.43589
2023-02-11,13.46153
2023-02-12,19.87179
2023-02-13,25.32051
2023-02-14,22.11538
2023-02-15,20.51282
2023-02-16,20.51282
2023-02-17,19.23076
2023-02-18,8.33333
2023-02-19,11.53846
2023-02-20,17.94871
2023-02-21,24.35897
2023-02-22,21.15384
2023-02-23,22.43589
2023-02-24,24.03846
2023-02-25,13.78205
2023-02-26,14.74358
2023-02-27,25.32051
2023-02-28,22.75641
2023-03-01,18.58974
2023-03-02,23.39743
2023-03-03,21.15384
2023-03-04,14.42307
2023-03-05,14.42307
2023-03-06,23.39743
2023-03-07,25.0
2023-03-08,23.07692
2023-03-09,21.79487
2023-03-10,20.83333
2023-03-11,9.61538
2023-03-12,14.10256
2023-03-13,17.94871
2023-03-14,24.35897
2023-03-15,27.24358
2023-03-16,24.67948
2023-03-17,21.79487
2023-03-18,14.42307
2023-03-19,14.42307
2023-03-20,20.83333
2023-03-21,27.5641
2023-03-22,19.23076
2023-03-23,26.60256
2023-03-24,25.64102
2023-03-25,15.70512
2023-03-26,15.38461
2023-03-27,29.48717
2023-03-28,21.15384
2023-03-29,21.15384
2023-03-30,20.83333
2023-03-31,24.03846
2023-04-01,10.25641
2023-04-02,21.15384
2023-04-03,19.55128
2023-04-04,21.79487
2023-04-05,27.5641
2023-04-06,25.64102
2023-04-07,20.83333
2023-04-08,12.82051
2023-04-09,14.74358
2023-04-10,25.96153
2023-04-11,19.23076
2023-04-12,23.39743
2023-04-13,26.28205
2023-04-14,22.75641
2023-04-15,10.57692
2023-04-16,27.88461
2023-04-17,26.28205
2023-04-18,18.58974
2023-04-19,26.60256
2023-04-20,25.0
2023-04-21,22.75641
2023-04-22,12.17948
2023-04-23,16.98717
2023-04-24,25.32051
2023-04-25,22.11538
2023-04-26,25.32051
2023-04-27,20.83333
2023-04-28,16.66666
2023-04-29,13.46153
2023-04-30,12.82051
2023-05-01,11.85897
2023-05-02,20.83333
2023-05-03,25.96153
2023-05-04,25.64102
2023-05-05,13.78205
2023-05-06,16.98717
2023-05-07,17.30769
2023-05-08,22.11538
2023-05-09,23.71794
2023-05-10,29.48717
2023-05-11,21.15384
2023-05-12,23.71794
2023-05-13,10.25641
2023-05-14,14.74358
2023-05-15,20.83333
2023-05-16,23.39743
2023-05-17,25.32051
2023-05-18,21.79487
2023-05-19,25.64102
2023-05-20,16.34615
2023-05-21,12.82051
2023-05-22,26.28205
2023-05-23,21.47435
2023-05-24,24.67948
2023-05-25,33.65384
2023-05-26,19.87179
2023-05-27,16.98717
2023-05-28,16.02564
2023-05-29,16.34615
2023-05-30,33.01282
2023-05-31,24.03846
